"โรงพยาบาล","การคัดกรองประชากร 35 ปีขึ้นไปที่ไม่ป่วยด้วยโรคเบาหวาน","การเข้าถึงบริการของผู้ป่วยเบาหวาน","ผู้รับบริการผู้ป่วยนอกด้วยโรคเบาหวาน"
"เป้าหมาย(คน)","ผลงาน(คน)","ร้อยละ","จำนวนผู้ป่วยที่ขึ้นทะเบียนในเขตรับผิดชอบ(คน)","ในเขตรับผิดชอบ(คน)","นอกเขตรับผิดชอบ(คน)","รวม(คน)","ร้อยละ","คน","ครั้ง"
"10845  :  โรงพยาบาลคลองใหญ่","4,538","4,101","90.37","575","469","46","515","89.57","882","4,155"
"10846  :  โรงพยาบาลเขาสมิง","3,480","2,640","75.86","464","342","43","385","82.97","2,691","9,581"
"10847  :  โรงพยาบาลบ่อไร่","2,405","2,287","95.09","406","351","19","370","91.13","1,297","5,206"
"10848  :  โรงพยาบาลแหลมงอบ","2,041","1,708","83.68","359","306","20","326","90.81","1,093","5,873"
"10849  :  โรงพยาบาลเกาะกูด","617","582","94.33","79","65","4","69","87.34","98","533"
"13816  :  โรงพยาบาลเกาะช้าง","408","273","66.91","103","94","2","96","93.20","573","3,044"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0.00","0","0","0","0","0.00","10,116","33,009"
"10833  :  โรงพยาบาลท่าตะเกียบ","2,054","1,906","92.79","252","241","2","243","96.43","1,303","6,178"
"10850  :  โรงพยาบาลบางคล้า","7,865","5,828","74.10","874","652","63","715","81.81","1,917","8,585"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0.00","0","0","0","0","0.00","3,116","14,681"
"10852  :  โรงพยาบาลบางปะกง","0","0","0.00","0","0","0","0","0.00","3,409","13,216"
"10853  :  โรงพยาบาลบ้านโพธิ์","1,700","1,536","90.35","234","180","14","194","82.91","2,067","9,530"
"10854  :  โรงพยาบาลพนมสารคาม","5,386","3,983","73.95","698","621","-58","563","80.66","3,378","14,461"
"10855  :  โรงพยาบาลสนามชัยเขต","2,791","2,526","90.51","269","231","11","242","89.96","1,800","7,568"
"10856  :  โรงพยาบาลแปลงยาว","3,535","2,920","82.60","422","349","22","371","87.91","2,190","10,053"
"13747  :  โรงพยาบาลราชสาส์น","2,881","2,741","95.14","516","430","18","448","86.82","668","3,411"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0.00","0","0","0","0","0.00","531","2,188"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","618","431","69.74","88","45","7","52","59.09","7,975","29,707"
"10857  :  โรงพยาบาลกบินทร์บุรี","4,803","4,358","90.73","489","443","9","452","92.43","4,316","17,944"
"10858  :  โรงพยาบาลนาดี","3,299","2,842","86.15","506","395","22","417","82.41","1,913","7,893"
"10859  :  โรงพยาบาลบ้านสร้าง","1,944","1,841","94.70","436","287","27","314","72.02","1,429","6,824"
"10860  :  โรงพยาบาลประจันตคาม","3,284","2,847","86.69","611","372","72","444","72.67","2,553","12,294"
"10861  :  โรงพยาบาลศรีมหาโพธิ","4,057","3,745","92.31","493","481","-80","401","81.34","2,485","8,218"
"10862  :  โรงพยาบาลศรีมโหสถ","4,270","3,367","78.85","597","896","-397","499","83.58","2,484","11,172"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","1,091","271","24.84","193","110","12","122","63.21","1,674","5,867"
"10698  :  โรงพยาบาลนครนายก","7,347","6,721","91.48","966","672","81","753","77.95","5,755","20,962"
"10863  :  โรงพยาบาลปากพลี","815","733","89.94","166","116","25","141","84.94","1,264","4,985"
"10864  :  โรงพยาบาลบ้านนา","2,772","2,469","89.07","496","308","69","377","76.01","2,936","11,645"
"10865  :  โรงพยาบาลองครักษ์","1,494","1,314","87.95","261","192","28","220","84.29","2,096","8,566"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0.00","0","0","0","0","0.00","0","0"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0.00","0","0","0","0","0.00","4,992","17,299"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","2","0","0.00","0","0","0","0","0.00","6,174","25,670"
"10866  :  โรงพยาบาลคลองหาด","3,430","2,961","86.33","513","431","24","455","88.69","1,519","6,576"
"10867  :  โรงพยาบาลตาพระยา","2,376","1,687","71.00","325","246","18","264","81.23","1,966","9,425"
"10868  :  โรงพยาบาลวังน้ำเย็น","8,609","6,036","70.11","1,090","894","57","951","87.25","2,573","11,651"
"10869  :  โรงพยาบาลวัฒนานคร","4,541","2,497","54.99","730","635","36","671","91.92","3,243","19,878"
"10870  :  โรงพยาบาลอรัญประเทศ","4,807","2,998","62.37","678","557","13","570","84.07","3,868","16,631"
"13817  :  โรงพยาบาลเขาฉกรรจ์","1,905","1,806","94.80","334","270","17","287","85.93","2,548","12,079"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0.00","0","0","0","0","0.00","47","192"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0.00","0","0","0","0","0.00","9,285","18,289"
"10871  :  โรงพยาบาลครบุรี","4,242","3,857","90.92","592","482","27","509","85.98","4,797","14,929"
"10872  :  โรงพยาบาลเสิงสาง","4,797","4,338","90.43","671","559","14","573","85.39","2,920","11,451"
"10873  :  โรงพยาบาลคง","3,175","1,713","53.95","704","547","30","577","81.96","2,684","12,424"
"10874  :  โรงพยาบาลบ้านเหลื่อม","1,913","1,823","95.30","339","294","6","300","88.50","1,719","8,064"
"10875  :  โรงพยาบาลจักราช","3,432","3,306","96.33","502","456","13","469","93.43","3,129","13,062"
"10876  :  โรงพยาบาลโชคชัย","4,936","4,653","94.27","834","549","60","609","73.02","2,390","8,790"
"10877  :  โรงพยาบาลด่านขุนทด","4,789","4,576","95.55","1,619","769","70","839","51.82","6,612","28,247"
"10878  :  โรงพยาบาลโนนไทย","4,176","3,965","94.95","755","597","46","643","85.17","3,239","11,027"
"10879  :  โรงพยาบาลโนนสูง","3,905","3,795","97.18","595","457","50","507","85.21","3,581","13,939"
"10880  :  โรงพยาบาลขามสะแกแสง","4,140","3,824","92.37","634","559","17","576","90.85","2,314","11,668"
"10881  :  โรงพยาบาลบัวใหญ่","2,247","2,201","97.95","374","351","4","355","94.92","4,794","18,226"
"10882  :  โรงพยาบาลประทาย","3,224","3,128","97.02","549","474","19","493","89.80","4,096","21,530"
"10883  :  โรงพยาบาลปักธงชัย","2,812","2,616","93.03","472","241","25","266","56.36","5,368","19,843"
"10884  :  โรงพยาบาลพิมาย","4,312","3,566","82.70","805","610","48","658","81.74","6,207","25,357"
"10885  :  โรงพยาบาลห้วยแถลง","3,484","3,194","91.68","646","590","7","597","92.41","3,599","18,778"
"10886  :  โรงพยาบาลชุมพวง","3,881","3,576","92.14","687","526","16","542","78.89","3,761","13,082"
"10887  :  โรงพยาบาลสูงเนิน","9,374","8,348","89.05","1,484","1,170","100","1,270","85.58","4,087","17,009"
"10888  :  โรงพยาบาลขามทะเลสอ","2,436","2,208","90.64","490","391","32","423","86.33","1,964","7,611"
"10889  :  โรงพยาบาลสีคิ้ว","10,948","9,849","89.96","1,460","1,098","145","1,243","85.14","5,334","20,123"
"10890  :  โรงพยาบาลปากช่องนานา","5,399","5,023","93.04","576","398","69","467","81.08","7,933","25,235"
"10891  :  โรงพยาบาลหนองบุญมาก","1,880","1,845","98.14","310","245","11","256","82.58","2,953","10,331"
"10892  :  โรงพยาบาลแก้งสนามนาง","3,084","2,932","95.07","483","450","5","455","94.20","2,175","12,528"
"10893  :  โรงพยาบาลโนนแดง","2,612","2,583","98.89","392","328","12","340","86.73","1,503","6,989"
"10894  :  โรงพยาบาลวังน้ำเขียว","1,341","1,301","97.02","166","140","7","147","88.55","1,423","6,417"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0.00","0","0","0","0","0.00","8,406","28,416"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","1,106","885","80.02","216","196","1","197","91.20","1,313","6,707"
"11608  :  โรงพยาบาลลำทะเมนชัย","2,191","1,969","89.87","321","279","6","285","88.79","1,490","5,439"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","6,508","5,634","86.57","959","359","359","718","74.87","742","4,021"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","7,425","1,263","17.01","1,124","533","246","779","69.31","673","3,117"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00","0","0","0","0","0.00","567","2,092"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0","0","0","0","0.00","231","842"
"14161  :  โรงพยาบาลกองบิน กองบิน1","776","627","80.80","156","67","39","106","67.95","212","607"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","2,266","2,208","97.44","391","314","16","330","84.40","1,924","6,630"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","647","238","36.79","108","61","36","97","89.81","3,034","11,739"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00","0","0","0","0","0.00","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","2,001","1,799","89.91","317","268","19","287","90.54","1,780","6,079"
"27839  :  โรงพยาบาลบัวลาย","1,500","1,297","86.47","259","179","13","192","74.13","1,232","5,599"
"27840  :  โรงพยาบาลสีดา","1,044","997","95.50","195","181","5","186","95.38","1,293","6,039"
"27841  :  โรงพยาบาลเทพารักษ์","3,266","2,675","81.90","359","298","11","309","86.07","1,009","4,442"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0.00","0","0","0","0","0.00","11,526","32,419"
"10895  :  โรงพยาบาลคูเมือง","3,703","3,617","97.68","603","585","7","592","98.18","3,190","12,761"
"10896  :  โรงพยาบาลกระสัง","3,356","3,032","90.35","454","410","18","428","94.27","3,772","12,198"
"10897  :  โรงพยาบาลนางรอง","0","0","0.00","0","0","0","0","0.00","5,486","17,225"
"10898  :  โรงพยาบาลหนองกี่","3,793","3,648","96.18","565","489","20","509","90.09","2,507","10,640"
"10899  :  โรงพยาบาลละหานทราย","3,482","3,253","93.42","442","424","7","431","97.51","2,788","11,147"
"10900  :  โรงพยาบาลประโคนชัย","5,203","4,461","85.74","1,133","948","84","1,032","91.09","5,739","23,765"
"10901  :  โรงพยาบาลบ้านกรวด","4,491","4,344","96.73","543","457","24","481","88.58","2,009","8,746"
"10902  :  โรงพยาบาลพุทไธสง","3,671","2,866","78.07","820","726","34","760","92.68","3,254","17,248"
"10904  :  โรงพยาบาลลำปลายมาศ","2","1","50.00","0","0","0","0","0.00","6,661","33,540"
"10905  :  โรงพยาบาลสตึก","6,027","6,000","99.55","599","556","9","565","94.32","3,326","13,939"
"10906  :  โรงพยาบาลปะคำ","2,481","2,226","89.72","259","229","13","242","93.44","1,589","6,535"
"10907  :  โรงพยาบาลนาโพธิ์","1,777","1,654","93.08","390","366","3","369","94.62","2,097","8,430"
"10908  :  โรงพยาบาลหนองหงส์","1,899","1,881","99.05","290","280","3","283","97.59","2,037","10,313"
"10909  :  โรงพยาบาลพลับพลาชัย","2,327","2,031","87.28","352","335","8","343","97.44","1,695","7,981"
"10910  :  โรงพยาบาลห้วยราช","1,320","1,191","90.23","174","158","8","166","95.40","1,227","6,381"
"10911  :  โรงพยาบาลโนนสุวรรณ","2,075","2,025","97.59","329","300","10","310","94.22","1,195","4,594"
"10912  :  โรงพยาบาลชำนิ","1,317","1,256","95.37","191","179","4","183","95.81","1,127","4,479"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","1,386","1,303","94.01","269","249","1","250","92.94","1,717","7,281"
"10914  :  โรงพยาบาลโนนดินแดง","3,517","3,312","94.17","491","410","14","424","86.35","1,034","4,902"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","220","30","13.64","31","19","6","25","80.65","812","4,322"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","2,476","1,987","80.25","302","264","7","271","89.74","1,897","8,034"
"23578  :  โรงพยาบาลแคนดง","2,962","2,705","91.32","394","324","16","340","86.29","1,137","5,485"
"28020  :  โรงพยาบาลบ้านด่าน","3,081","2,934","95.23","429","394","23","417","97.20","1,157","5,409"
"10668  :  โรงพยาบาลสุรินทร์","105","64","60.95","31","24","2","26","83.87","10,176","39,291"
"10915  :  โรงพยาบาลชุมพลบุรี","2,975","2,747","92.34","443","394","12","406","91.65","3,117","15,825"
"10916  :  โรงพยาบาลท่าตูม","6,786","5,454","80.37","847","730","22","752","88.78","4,079","20,863"
"10917  :  โรงพยาบาลจอมพระ","3,822","3,380","88.44","526","424","51","475","90.30","1,946","8,089"
"10918  :  โรงพยาบาลปราสาท","4,291","693","16.15","736","655","27","682","92.66","4,891","19,792"
"10919  :  โรงพยาบาลกาบเชิง","2,549","2,173","85.25","244","225","4","229","93.85","1,325","5,299"
"10920  :  โรงพยาบาลรัตนบุรี","4,110","3,958","96.30","661","577","13","590","89.26","3,608","18,789"
"10921  :  โรงพยาบาลสนม","2,384","2,015","84.52","360","313","9","322","89.44","1,511","11,007"
"10922  :  โรงพยาบาลศีขรภูมิ","4,479","4,342","96.94","593","532","20","552","93.09","4,800","19,820"
"10923  :  โรงพยาบาลสังขะ","4,216","2,389","56.67","492","353","30","383","77.85","3,407","12,511"
"10924  :  โรงพยาบาลลำดวน","3,113","2,854","91.68","481","435","11","446","92.72","2,339","12,123"
"10925  :  โรงพยาบาลสำโรงทาบ","2,726","2,694","98.83","301","259","11","270","89.70","1,083","5,252"
"10926  :  โรงพยาบาลบัวเชด","2,826","2,195","77.67","326","294","3","297","91.10","1,274","5,503"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","270","69","25.56","35","23","6","29","82.86","1,110","3,734"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","1,239","1,180","95.24","127","109","3","112","88.19","1,194","5,812"
"27842  :  โรงพยาบาลเขวาสินรินทร์","1,161","1,028","88.54","158","129","16","145","91.77","1,279","5,225"
"27843  :  โรงพยาบาลศรีณรงค์","1,514","1,400","92.47","142","107","3","110","77.46","1,252","3,811"
"27844  :  โรงพยาบาลโนนนารายณ์","1,026","805","78.46","92","81","1","82","89.13","888","4,287"
"10700  :  โรงพยาบาลศรีสะเกษ","2,682","645","24.05","396","324","37","361","91.16","10,228","34,389"
"10927  :  โรงพยาบาลยางชุมน้อย","2,750","2,662","96.80","335","328","1","329","98.21","1,701","8,371"
"10928  :  โรงพยาบาลกันทรารมย์","3,719","3,452","92.82","556","478","21","499","89.75","4,148","17,127"
"10929  :  โรงพยาบาลกันทรลักษ์","4,101","3,827","93.32","657","565","16","581","88.43","6,378","29,639"
"10930  :  โรงพยาบาลขุขันธ์","4,380","3,839","87.65","448","382","15","397","88.62","3,241","15,000"
"10931  :  โรงพยาบาลไพรบึง","4,507","4,298","95.36","372","350","11","361","97.04","1,333","7,165"
"10932  :  โรงพยาบาลปรางค์กู่","2,206","1,683","76.29","281","251","5","256","91.10","2,164","10,581"
"10933  :  โรงพยาบาลขุนหาญ","3,032","2,738","90.30","363","329","8","337","92.84","3,642","18,713"
"10934  :  โรงพยาบาลราษีไศล","2,841","2,577","90.71","404","397","1","398","98.51","3,260","13,963"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","2,812","2,657","94.49","408","398","6","404","99.02","4,359","17,368"
"10936  :  โรงพยาบาลบึงบูรพ์","2,036","1,916","94.11","236","213","5","218","92.37","508","2,608"
"10937  :  โรงพยาบาลห้วยทับทัน","1,872","1,744","93.16","207","206","1","207","100.00","1,420","8,093"
"10938  :  โรงพยาบาลโนนคูณ","738","685","92.82","153","151","0","151","98.69","2,242","13,405"
"10939  :  โรงพยาบาลศรีรัตนะ","1,396","1,261","90.33","194","176","2","178","91.75","1,832","7,651"
"10940  :  โรงพยาบาลวังหิน","1,249","1,182","94.64","94","92","1","93","98.94","1,551","6,812"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","788","741","94.04","91","89","1","90","98.90","1,741","9,346"
"10942  :  โรงพยาบาลภูสิงห์","1,567","1,464","93.43","230","219","3","222","96.52","1,667","8,751"
"10943  :  โรงพยาบาลเมืองจันทร์","676","645","95.41","77","74","1","75","97.40","642","4,013"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","1,675","1,560","93.13","273","263","1","264","96.70","2,081","10,538"
"28014  :  โรงพยาบาลพยุห์","954","806","84.49","100","99","0","99","99.00","1,285","4,861"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","874","795","90.96","84","75","5","80","95.24","789","3,040"
"28016  :  โรงพยาบาลศิลาลาด","1,472","1,379","93.68","254","243","1","244","96.06","972","5,199"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0.00","0","0","0","0","0.00","12,519","37,102"
"10944  :  โรงพยาบาลศรีเมืองใหม่","2,801","2,633","94.00","535","414","21","435","81.31","2,567","12,388"
"10945  :  โรงพยาบาลโขงเจียม","1,744","1,612","92.43","98","59","18","77","78.57","1,543","6,564"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0.00","0","0","0","0","0.00","5,502","19,130"
"10947  :  โรงพยาบาลเขมราฐ","5,629","5,303","94.21","800","536","58","594","74.25","3,689","14,592"
"10948  :  โรงพยาบาลนาจะหลวย","5,277","3,984","75.50","633","556","18","574","90.68","2,825","11,309"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0.00","0","0","0","0","0.00","3,292","15,245"
"10950  :  โรงพยาบาลบุณฑริก","2,708","1,699","62.74","477","407","15","422","88.47","2,914","11,924"
"10951  :  โรงพยาบาลตระการพืชผล","2,748","2,336","85.01","497","376","20","396","79.68","5,678","21,534"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","2,558","2,469","96.52","363","333","5","338","93.11","2,377","12,739"
"10953  :  โรงพยาบาลม่วงสามสิบ","3,199","2,910","90.97","594","527","22","549","92.42","3,280","15,805"
"10954  :  โรงพยาบาลวารินชำราบ","1,211","383","31.63","258","176","33","209","81.01","4,503","13,970"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","2,627","1,761","67.03","549","288","96","384","69.95","5,281","23,788"
"10957  :  โรงพยาบาลตาลสุม","1,257","633","50.36","224","196","15","211","94.20","1,494","7,885"
"10958  :  โรงพยาบาลโพธิ์ไทร","2,049","1,982","96.73","371","295","11","306","82.48","1,517","5,799"
"10959  :  โรงพยาบาลสำโรง","2,283","1,460","63.95","392","308","18","326","83.16","3,142","15,651"
"10960  :  โรงพยาบาลดอนมดแดง","1,306","1,187","90.89","215","180","9","189","87.91","1,119","5,360"
"10961  :  โรงพยาบาลสิรินธร","1,400","1,128","80.57","304","265","4","269","88.49","1,990","11,198"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","2,264","2,140","94.52","347","298","16","314","90.49","1,751","9,145"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","0","0.00","0","0","0","0","0.00","6,269","22,323"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0","0","0","0.00","0","0"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","2,404","380","15.81","290","224","35","259","89.31","5,003","17,233"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","2,735","50","1.83","285","29","189","218","76.49","71","145"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00","0","0","0","0","0.00","922","1,812"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0","0","0","0","0.00","351","1,189"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0.00","0","0","0","0","0.00","5,129","15,520"
"24032  :  โรงพยาบาลนาตาล","145","143","98.62","6","4","0","4","66.67","1,644","6,188"
"24821  :  โรงพยาบาลนาเยีย","0","0","0.00","0","0","0","0","0.00","1,406","5,452"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0.00","0","0","0","0","0.00","718","2,726"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0","0.00","0","0","0","0","0.00","1,053","4,090"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","580","529","91.21","94","84","6","90","95.74","917","3,565"
"10701  :  โรงพยาบาลยโสธร","0","0","0.00","0","0","0","0","0.00","6,066","19,557"
"10963  :  โรงพยาบาลทรายมูล","0","0","0.00","0","0","0","0","0.00","1,772","6,814"
"10964  :  โรงพยาบาลกุดชุม","0","0","0.00","0","0","0","0","0.00","4,273","13,447"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","4,089","3,883","94.96","704","621","22","643","91.34","3,299","18,463"
"10966  :  โรงพยาบาลป่าติ้ว","3,718","3,177","85.45","449","402","10","412","91.76","1,886","10,462"
"10967  :  โรงพยาบาลมหาชนะชัย","2,246","2,019","89.89","348","311","4","315","90.52","2,728","13,165"
"10968  :  โรงพยาบาลค้อวัง","2,119","1,916","90.42","296","277","1","278","93.92","1,470","8,017"
"10969  :  โรงพยาบาลไทยเจริญ","1,563","1,360","87.01","289","264","8","272","94.12","1,740","9,081"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","4,237","3,359","79.28","841","787","5","792","94.17","5,133","26,560"
"11921  :  โรงพยาบาลนายแพทย์หาญ","754","606","80.37","128","49","55","104","81.25","159","1,810"
"04007  :  โรงพยาบาลซับใหญ่","1,334","1,141","85.53","179","143","3","146","81.56","718","3,232"
"10702  :  โรงพยาบาลชัยภูมิ","1","0","0.00","0","0","0","0","0.00","12,687","42,493"
"10970  :  โรงพยาบาลบ้านเขว้า","5,602","4,064","72.55","1,246","1,085","37","1,122","90.05","2,829","17,659"
"10971  :  โรงพยาบาลคอนสวรรค์","3,010","2,973","98.77","541","457","21","478","88.35","2,970","11,592"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","4,041","3,805","94.16","693","627","17","644","92.93","4,770","18,418"
"10973  :  โรงพยาบาลหนองบัวแดง","4,168","3,022","72.50","923","645","4","649","70.31","5,357","17,122"
"10974  :  โรงพยาบาลจัตุรัส","4,155","2,949","70.97","633","595","2","597","94.31","4,231","14,418"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","5,341","4,765","89.22","964","767","14","781","81.02","2,802","13,562"
"10976  :  โรงพยาบาลหนองบัวระเหว","2,150","1,535","71.40","322","262","9","271","84.16","1,740","8,096"
"10977  :  โรงพยาบาลเทพสถิต","4,456","3,572","80.16","539","484","4","488","90.54","2,052","5,374"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","7,640","6,449","84.41","1,398","1,179","20","1,199","85.77","5,491","18,342"
"10979  :  โรงพยาบาลบ้านแท่น","3,811","3,454","90.63","776","673","8","681","87.76","2,749","17,305"
"10980  :  โรงพยาบาลแก้งคร้อ","5,188","4,180","80.57","922","744","14","758","82.21","4,975","20,943"
"10981  :  โรงพยาบาลคอนสาร","2,506","2,352","93.85","527","438","4","442","83.87","3,601","12,139"
"10982  :  โรงพยาบาลภักดีชุมพล","1,904","1,833","96.27","289","256","5","261","90.31","1,481","6,084"
"10983  :  โรงพยาบาลเนินสง่า","1,330","1,100","82.71","192","176","4","180","93.75","1,241","5,423"
"10703  :  โรงพยาบาลอำนาจเจริญ","0","0","0.00","0","0","0","0","0.00","7,013","26,169"
"10985  :  โรงพยาบาลชานุมาน","3,001","1,923","64.08","349","302","4","306","87.68","1,790","9,099"
"10986  :  โรงพยาบาลปทุมราชวงศา","2,800","2,461","87.89","453","412","6","418","92.27","1,919","12,480"
"10987  :  โรงพยาบาลพนา","2,000","1,784","89.20","347","322","3","325","93.66","1,744","10,178"
"10988  :  โรงพยาบาลเสนางคนิคม","4,621","3,490","75.52","675","579","26","605","89.63","2,187","8,093"
"10989  :  โรงพยาบาลหัวตะพาน","1,876","1,767","94.19","262","231","6","237","90.46","2,624","8,920"
"10990  :  โรงพยาบาลลืออำนาจ","2,072","1,881","90.78","357","270","18","288","80.67","2,016","9,897"
"11040  :  โรงพยาบาลบึงกาฬ","4,301","3,361","78.14","436","392","5","397","91.06","5,760","32,227"
"11041  :  โรงพยาบาลพรเจริญ","3,002","2,943","98.03","540","471","13","484","89.63","2,693","10,313"
"11043  :  โรงพยาบาลโซ่พิสัย","4,335","4,003","92.34","774","677","6","683","88.24","2,682","11,904"
"11046  :  โรงพยาบาลเซกา","6,652","6,262","94.14","1,004","765","12","777","77.39","3,309","12,457"
"11047  :  โรงพยาบาลปากคาด","2,985","2,880","96.48","398","365","4","369","92.71","2,208","9,753"
"11048  :  โรงพยาบาลบึงโขงหลง","0","0","0.00","0","0","0","0","0.00","1,937","6,884"
"11049  :  โรงพยาบาลศรีวิไล","4,351","4,099","94.21","572","500","21","521","91.08","2,019","8,040"
"11050  :  โรงพยาบาลบุ่งคล้า","922","905","98.16","135","124","3","127","94.07","745","3,736"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0.00","0","0","0","0","0.00","6,383","23,856"
"10991  :  โรงพยาบาลนากลาง","0","0","0.00","0","0","0","0","0.00","4,160","17,093"
"10992  :  โรงพยาบาลโนนสัง","0","0","0.00","0","0","0","0","0.00","5,492","12,825"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0.00","0","0","0","0","0.00","5,175","19,841"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","0","0.00","0","0","0","0","0.00","3,008","10,797"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0","0","0","0.00","1,753","7,071"
"10670  :  โรงพยาบาลขอนแก่น","1,851","94","5.08","87","39","6","45","51.72","13,780","39,595"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0.00","0","0","0","0","0.00","2,913","11,651"
"10996  :  โรงพยาบาลพระยืน","0","0","0.00","0","0","0","0","0.00","2,022","8,527"
"10997  :  โรงพยาบาลหนองเรือ","0","0","0.00","0","0","0","0","0.00","4,975","14,522"
"10998  :  โรงพยาบาลชุมแพ","0","0","0.00","0","0","0","0","0.00","8,107","27,676"
"10999  :  โรงพยาบาลสีชมพู","4,200","3,802","90.52","663","535","27","562","84.77","3,527","13,478"
"11000  :  โรงพยาบาลน้ำพอง","3,514","3,168","90.15","915","827","21","848","92.68","5,808","21,835"
"11001  :  โรงพยาบาลอุบลรัตน์","1,908","1,711","89.68","360","317","7","324","90.00","2,333","9,410"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0.00","0","0","0","0","0.00","4,743","21,958"
"11003  :  โรงพยาบาลเปือยน้อย","1,570","1,486","94.65","236","216","4","220","93.22","1,077","4,917"
"11004  :  โรงพยาบาลพล","0","0","0.00","0","0","0","0","0.00","5,136","22,477"
"11005  :  โรงพยาบาลแวงใหญ่","1,712","1,223","71.44","402","293","8","301","74.88","1,883","7,882"
"11006  :  โรงพยาบาลแวงน้อย","3,144","2,882","91.67","474","412","18","430","90.72","2,176","9,239"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0.00","0","0","0","0","0.00","3,928","13,230"
"11008  :  โรงพยาบาลภูเวียง","0","0","0.00","0","0","0","0","0.00","3,661","19,083"
"11009  :  โรงพยาบาลมัญจาคีรี","4,534","3,842","84.74","735","587","42","629","85.58","4,112","15,841"
"11010  :  โรงพยาบาลชนบท","3,036","1,642","54.08","912","748","30","778","85.31","2,368","11,007"
"11011  :  โรงพยาบาลเขาสวนกวาง","1,502","1,218","81.09","428","380","8","388","90.65","2,050","11,832"
"11012  :  โรงพยาบาลภูผาม่าน","0","0","0.00","0","0","0","0","0.00","1,299","6,330"
