"โรงพยาบาล","รวม","ปี พ.ศ. 2562","ปี พ.ศ. 2563"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"Hct","CBC","รวม","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC"
"10868  :  โรงพยาบาลวังน้ำเย็น","221","0","221","52","0","22","0","19","0","17","0","9","0","12","0","13","0","17","0","13","0","15","0","13","0","19","0"
"10869  :  โรงพยาบาลวัฒนานคร","121","47","168","15","12","9","6","7","3","14","8","4","1","4","3","16","0","11","2","12","2","22","2","0","2","7","6"
"10870  :  โรงพยาบาลอรัญประเทศ","167","89","256","25","24","18","12","14","10","17","5","14","5","8","5","9","4","14","5","9","2","14","1","16","6","9","10"
"13817  :  โรงพยาบาลเขาฉกรรจ์","194","0","194","64","0","18","0","19","0","27","0","13","0","17","0","3","0","5","0","2","0","7","0","8","0","11","0"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10871  :  โรงพยาบาลครบุรี","219","0","219","28","0","18","0","13","0","42","0","16","0","19","0","9","0","11","0","13","0","18","0","14","0","18","0"
"10872  :  โรงพยาบาลเสิงสาง","0","147","147","0","23","0","19","0","13","0","16","0","5","0","12","0","13","0","9","0","9","0","11","0","8","0","9"
"10873  :  โรงพยาบาลคง","126","48","174","0","6","0","3","0","4","0","8","0","2","104","4","1","0","0","3","0","6","4","2","17","6","0","4"
"10874  :  โรงพยาบาลบ้านเหลื่อม","62","0","62","7","0","7","0","8","0","6","0","2","0","11","0","1","0","5","0","5","0","3","0","6","0","1","0"
"10875  :  โรงพยาบาลจักราช","137","0","137","20","0","20","0","10","0","14","0","14","0","5","0","5","0","7","0","9","0","16","0","12","0","5","0"
"10876  :  โรงพยาบาลโชคชัย","111","0","111","7","0","19","0","4","0","9","0","11","0","4","0","6","0","10","0","12","0","10","0","8","0","11","0"
"10877  :  โรงพยาบาลด่านขุนทด","198","0","198","0","0","0","0","0","0","0","0","39","0","22","0","11","0","27","0","22","0","24","0","29","0","24","0"
"10878  :  โรงพยาบาลโนนไทย","179","0","179","1","0","1","0","0","0","0","0","40","0","72","0","63","0","1","0","0","0","0","0","0","0","1","0"
"10879  :  โรงพยาบาลโนนสูง","223","0","223","24","0","20","0","15","0","45","0","31","0","20","0","13","0","10","0","6","0","8","0","12","0","19","0"
"10880  :  โรงพยาบาลขามสะแกแสง","73","0","73","10","0","9","0","8","0","6","0","5","0","4","0","0","0","7","0","5","0","6","0","7","0","6","0"
"10881  :  โรงพยาบาลบัวใหญ่","19","0","19","3","0","2","0","1","0","0","0","2","0","2","0","3","0","1","0","1","0","1","0","2","0","1","0"
"10882  :  โรงพยาบาลประทาย","8","0","8","1","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0"
"10883  :  โรงพยาบาลปักธงชัย","237","0","237","35","0","31","0","18","0","18","0","23","0","19","0","9","0","14","0","14","0","20","0","16","0","20","0"
"10884  :  โรงพยาบาลพิมาย","237","0","237","34","0","34","0","17","0","28","0","18","0","15","0","10","0","13","0","15","0","18","0","15","0","20","0"
"10885  :  โรงพยาบาลห้วยแถลง","202","0","202","23","0","22","0","13","0","34","0","17","0","17","0","6","0","7","0","16","0","19","0","16","0","12","0"
"10886  :  โรงพยาบาลชุมพวง","57","74","131","3","9","2","12","0","5","0","13","1","4","28","4","7","4","3","6","4","4","7","6","0","6","2","1"
"10887  :  โรงพยาบาลสูงเนิน","130","35","165","7","4","17","3","10","6","8","5","18","1","23","3","8","1","1","1","7","3","8","2","12","1","11","5"
"10888  :  โรงพยาบาลขามทะเลสอ","41","0","41","3","0","1","0","5","0","10","0","3","0","1","0","3","0","2","0","1","0","5","0","2","0","5","0"
"10889  :  โรงพยาบาลสีคิ้ว","8","124","132","0","16","0","17","5","11","0","19","3","9","0","7","0","3","0","7","0","11","0","9","0","7","0","8"
"10890  :  โรงพยาบาลปากช่องนานา","382","0","382","39","0","57","0","28","0","59","0","21","0","23","0","28","0","28","0","22","0","22","0","27","0","28","0"
"10891  :  โรงพยาบาลหนองบุญมาก","74","0","74","9","0","7","0","9","0","4","0","5","0","6","0","4","0","5","0","4","0","4","0","9","0","8","0"
"10892  :  โรงพยาบาลแก้งสนามนาง","51","0","51","3","0","7","0","7","0","6","0","3","0","3","0","4","0","3","0","4","0","5","0","4","0","2","0"
"10893  :  โรงพยาบาลโนนแดง","7","0","7","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"10894  :  โรงพยาบาลวังน้ำเขียว","34","0","34","7","0","7","0","4","0","2","0","0","0","1","0","4","0","3","0","1","0","3","0","0","0","2","0"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","15","0","15","1","0","0","0","2","0","2","0","3","0","1","0","0","0","0","0","1","0","1","0","2","0","2","0"
"11608  :  โรงพยาบาลลำทะเมนชัย","55","0","55","5","0","2","0","11","0","7","0","18","0","3","0","2","0","1","0","2","0","0","0","2","0","2","0"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","103","0","103","14","0","8","0","7","0","15","0","9","0","7","0","6","0","2","0","7","0","10","0","12","0","6","0"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","298","0","298","59","0","34","0","16","0","31","0","23","0","22","0","18","0","25","0","21","0","23","0","12","0","14","0"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","56","0","56","5","0","4","0","3","0","5","0","2","0","4","0","0","0","4","0","3","0","14","0","9","0","3","0"
"27839  :  โรงพยาบาลบัวลาย","18","0","18","0","0","1","0","1","0","1","0","4","0","4","0","2","0","5","0","0","0","0","0","0","0","0","0"
"27840  :  โรงพยาบาลสีดา","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
"27841  :  โรงพยาบาลเทพารักษ์","111","0","111","11","0","13","0","12","0","11","0","6","0","6","0","18","0","7","0","12","0","8","0","4","0","3","0"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10895  :  โรงพยาบาลคูเมือง","74","112","186","13","21","4","13","5","13","6","11","7","11","10","7","8","3","2","6","9","11","6","11","4","5","0","0"
"10896  :  โรงพยาบาลกระสัง","132","2","134","22","0","12","0","15","0","23","0","5","0","14","0","5","0","8","0","8","0","6","0","3","2","11","0"
"10897  :  โรงพยาบาลนางรอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10898  :  โรงพยาบาลหนองกี่","179","1","180","44","0","20","0","21","0","23","0","15","0","10","0","10","1","8","0","4","0","14","0","9","0","1","0"
"10899  :  โรงพยาบาลละหานทราย","0","180","180","0","38","0","24","0","15","0","13","0","15","0","11","0","3","0","8","0","11","0","15","0","17","0","10"
"10900  :  โรงพยาบาลประโคนชัย","21","0","21","1","0","7","0","3","0","2","0","1","0","0","0","0","0","0","0","3","0","1","0","2","0","1","0"
"10901  :  โรงพยาบาลบ้านกรวด","321","165","486","55","38","28","25","38","16","48","15","52","9","24","7","1","7","0","4","10","10","17","12","30","9","18","13"
"10902  :  โรงพยาบาลพุทไธสง","86","30","116","15","4","3","1","0","1","13","2","5","1","5","1","0","2","1","2","7","4","9","3","9","4","19","5"
"10904  :  โรงพยาบาลลำปลายมาศ","1","160","161","0","32","0","16","0","11","0","22","0","18","0","3","0","5","0","8","0","10","0","14","0","10","1","11"
"10905  :  โรงพยาบาลสตึก","212","0","212","36","0","16","0","12","0","19","0","14","0","22","0","12","0","20","0","20","0","14","0","15","0","12","0"
"10906  :  โรงพยาบาลปะคำ","166","54","220","27","13","8","4","15","4","11","4","11","6","9","5","11","3","13","3","20","3","8","4","15","3","18","2"
"10907  :  โรงพยาบาลนาโพธิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10908  :  โรงพยาบาลหนองหงส์","84","0","84","14","0","10","0","6","0","6","0","8","0","7","0","1","0","8","0","6","0","7","0","5","0","6","0"
"10909  :  โรงพยาบาลพลับพลาชัย","0","143","143","0","33","0","10","0","21","0","16","0","15","0","8","0","1","0","5","0","8","0","3","0","8","0","15"
"10910  :  โรงพยาบาลห้วยราช","0","2","2","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10911  :  โรงพยาบาลโนนสุวรรณ","82","0","82","5","0","6","0","5","0","14","0","4","0","8","0","9","0","2","0","7","0","11","0","7","0","4","0"
"10912  :  โรงพยาบาลชำนิ","104","25","129","15","0","8","3","8","4","10","4","12","4","14","3","5","0","8","0","2","0","8","3","8","3","6","1"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","121","38","159","28","14","11","2","12","4","15","0","12","2","6","2","8","0","9","2","2","4","3","6","9","2","6","0"
"10914  :  โรงพยาบาลโนนดินแดง","0","101","101","0","14","0","6","0","7","0","7","0","6","0","9","0","13","0","11","0","9","0","8","0","3","0","8"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","52","49","101","3","7","0","9","1","2","9","3","6","3","8","1","6","4","4","3","6","2","4","4","3","9","2","2"
"23578  :  โรงพยาบาลแคนดง","0","93","93","0","19","0","12","0","6","0","10","0","5","0","7","0","2","0","8","0","9","0","3","0","7","0","5"
"28020  :  โรงพยาบาลบ้านด่าน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10668  :  โรงพยาบาลสุรินทร์","0","258","258","0","79","0","18","0","24","0","31","0","17","0","16","0","5","0","15","0","12","0","14","0","11","0","16"
"10915  :  โรงพยาบาลชุมพลบุรี","53","0","53","11","0","7","0","1","0","4","0","8","0","1","0","1","0","2","0","1","0","7","0","6","0","4","0"
"10916  :  โรงพยาบาลท่าตูม","164","0","164","36","0","20","0","14","0","17","0","20","0","15","0","3","0","3","0","8","0","7","0","13","0","8","0"
"10917  :  โรงพยาบาลจอมพระ","75","0","75","13","0","3","0","7","0","9","0","8","0","2","0","12","0","1","0","2","0","14","0","2","0","2","0"
"10918  :  โรงพยาบาลปราสาท","393","0","393","114","0","40","0","28","0","33","0","34","0","21","0","10","0","11","0","18","0","28","0","35","0","21","0"
"10919  :  โรงพยาบาลกาบเชิง","129","0","129","29","0","5","0","12","0","9","0","12","0","15","0","8","0","13","0","4","0","8","0","9","0","5","0"
"10920  :  โรงพยาบาลรัตนบุรี","0","211","211","0","51","0","11","0","14","0","21","0","11","0","18","0","12","0","10","0","28","0","11","0","14","0","10"
"10921  :  โรงพยาบาลสนม","49","0","49","7","0","3","0","1","0","4","0","3","0","7","0","1","0","6","0","6","0","4","0","4","0","3","0"
"10922  :  โรงพยาบาลศีขรภูมิ","0","107","107","0","29","0","9","0","11","0","8","0","8","0","3","0","4","0","5","0","6","0","6","0","12","0","6"
"10923  :  โรงพยาบาลสังขะ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10924  :  โรงพยาบาลลำดวน","51","0","51","14","0","6","0","0","0","4","0","8","0","4","0","2","0","5","0","4","0","3","0","1","0","0","0"
"10925  :  โรงพยาบาลสำโรงทาบ","0","147","147","0","25","0","20","0","11","0","17","0","14","0","9","0","10","0","10","0","7","0","12","0","8","0","4"
"10926  :  โรงพยาบาลบัวเชด","235","0","235","53","0","15","0","18","0","23","0","29","0","18","0","2","0","9","0","15","0","18","0","18","0","17","0"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","143","12","155","35","4","10","3","12","1","11","3","17","0","15","0","0","0","12","0","10","0","7","1","5","0","9","0"
"27842  :  โรงพยาบาลเขวาสินรินทร์","59","0","59","18","0","8","0","5","0","4","0","3","0","1","0","4","0","4","0","2","0","8","0","2","0","0","0"
"27843  :  โรงพยาบาลศรีณรงค์","47","0","47","2","0","0","0","2","0","1","0","15","0","10","0","17","0","0","0","0","0","0","0","0","0","0","0"
"27844  :  โรงพยาบาลโนนนารายณ์","22","10","32","0","8","1","2","2","0","1","0","5","0","1","0","0","0","5","0","3","0","3","0","0","0","1","0"
"10700  :  โรงพยาบาลศรีสะเกษ","265","0","265","55","0","41","0","24","0","20","0","14","0","9","0","9","0","19","0","16","0","10","0","30","0","18","0"
"10927  :  โรงพยาบาลยางชุมน้อย","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10928  :  โรงพยาบาลกันทรารมย์","61","0","61","6","0","10","0","1","0","4","0","7","0","2","0","7","0","7","0","2","0","0","0","8","0","7","0"
"10929  :  โรงพยาบาลกันทรลักษ์","63","0","63","1","0","0","0","1","0","2","0","1","0","15","0","24","0","13","0","2","0","3","0","1","0","0","0"
"10930  :  โรงพยาบาลขุขันธ์","232","3","235","49","2","26","1","22","0","25","0","27","0","16","0","9","0","8","0","8","0","8","0","15","0","19","0"
"10931  :  โรงพยาบาลไพรบึง","66","101","167","3","16","5","9","6","11","9","11","7","7","7","12","5","3","7","3","4","5","6","14","0","5","7","5"
"10932  :  โรงพยาบาลปรางค์กู่","32","0","32","0","0","0","0","0","0","2","0","6","0","6","0","3","0","3","0","3","0","2","0","4","0","3","0"
"10933  :  โรงพยาบาลขุนหาญ","248","2","250","33","0","23","0","28","0","27","0","25","2","22","0","5","0","19","0","20","0","15","0","17","0","14","0"
"10934  :  โรงพยาบาลราษีไศล","25","99","124","5","14","5","7","0","6","2","11","2","13","4","7","1","6","1","7","0","9","1","5","3","4","1","10"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","313","1","314","36","0","37","0","28","1","38","0","32","0","24","0","5","0","24","0","26","0","26","0","26","0","11","0"
"10936  :  โรงพยาบาลบึงบูรพ์","28","2","30","0","0","1","1","2","0","9","1","4","0","1","0","0","0","0","0","4","0","3","0","0","0","4","0"
"10937  :  โรงพยาบาลห้วยทับทัน","132","34","166","11","12","10","2","6","3","12","2","9","3","8","4","8","2","14","0","17","3","8","0","15","2","14","1"
"10938  :  โรงพยาบาลโนนคูณ","20","0","20","0","0","0","0","0","0","0","0","0","0","3","0","0","0","5","0","3","0","6","0","1","0","2","0"
"10939  :  โรงพยาบาลศรีรัตนะ","0","177","177","0","33","0","20","0","14","0","33","0","17","0","18","0","4","0","5","0","8","0","10","0","9","0","6"
"10940  :  โรงพยาบาลวังหิน","37","0","37","9","0","2","0","12","0","3","0","0","0","0","0","0","0","3","0","0","0","2","0","5","0","1","0"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","4","36","40","0","4","0","2","0","1","1","3","1","2","1","7","1","2","0","3","0","3","0","2","0","0","0","7"
"10942  :  โรงพยาบาลภูสิงห์","72","0","72","10","0","4","0","3","0","6","0","2","0","3","0","6","0","6","0","6","0","5","0","9","0","12","0"
"10943  :  โรงพยาบาลเมืองจันทร์","20","0","20","1","0","1","0","1","0","3","0","5","0","0","0","4","0","2","0","1","0","0","0","2","0","0","0"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","3","4","7","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","2","0"
"28014  :  โรงพยาบาลพยุห์","27","0","27","4","0","3","0","0","0","6","0","1","0","2","0","1","0","1","0","4","0","2","0","2","0","1","0"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","7","0","7","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28016  :  โรงพยาบาลศิลาลาด","0","15","15","0","4","0","4","0","1","0","1","0","1","0","0","0","2","0","1","0","0","0","0","0","1","0","0"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10944  :  โรงพยาบาลศรีเมืองใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10945  :  โรงพยาบาลโขงเจียม","1","164","165","0","29","0","18","0","18","1","21","0","9","0","13","0","1","0","7","0","14","0","19","0","8","0","7"
"10946  :  โรงพยาบาลเขื่องใน","0","157","157","0","34","0","22","0","25","0","29","0","11","0","0","0","1","0","0","0","19","0","11","0","5","0","0"
"10947  :  โรงพยาบาลเขมราฐ","1","226","227","0","31","0","29","0","21","0","25","0","21","0","17","0","7","0","4","0","16","0","20","0","20","1","15"
"10948  :  โรงพยาบาลนาจะหลวย","182","1","183","23","0","23","0","18","0","23","0","19","0","13","0","5","0","10","0","17","1","9","0","8","0","14","0"
"10949  :  โรงพยาบาลน้ำยืน","0","60","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","11","0","18","0","15","0","11"
"10950  :  โรงพยาบาลบุณฑริก","0","186","186","0","0","0","19","0","29","0","31","0","22","0","14","0","10","0","5","0","18","0","15","0","15","0","8"
"10951  :  โรงพยาบาลตระการพืชผล","5","226","231","0","44","0","31","0","29","0","39","0","0","0","0","0","0","0","17","4","13","0","11","0","17","1","25"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","3","75","78","0","6","0","5","0","2","0","0","0","0","3","11","0","2","0","4","0","13","0","12","0","13","0","7"
"10953  :  โรงพยาบาลม่วงสามสิบ","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0"
"10954  :  โรงพยาบาลวารินชำราบ","0","513","513","0","104","0","57","0","51","0","51","0","59","0","32","0","17","0","22","0","33","0","40","0","20","0","27"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","15","472","487","0","59","0","43","0","61","0","63","0","50","0","31","0","15","4","28","3","22","7","37","1","31","0","32"
"10957  :  โรงพยาบาลตาลสุม","0","65","65","0","13","0","5","0","3","0","8","0","10","0","8","0","1","0","4","0","4","0","5","0","4","0","0"
"10958  :  โรงพยาบาลโพธิ์ไทร","0","118","118","0","21","0","11","0","11","0","11","0","15","0","6","0","14","0","2","0","6","0","5","0","6","0","10"
"10959  :  โรงพยาบาลสำโรง","7","111","118","2","16","0","12","0","8","0","14","1","9","0","0","1","5","0","12","0","5","1","11","0","12","2","7"
"10960  :  โรงพยาบาลดอนมดแดง","2","80","82","0","16","0","6","0","8","1","15","0","5","0","8","0","5","0","3","0","1","0","6","1","4","0","3"
"10961  :  โรงพยาบาลสิรินธร","56","78","134","0","14","0","8","0","3","0","17","0","9","1","0","42","0","3","4","4","4","1","8","3","5","2","6"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","20","29","49","0","0","0","3","0","0","0","2","2","0","3","0","1","0","0","0","0","6","11","9","2","4","1","5"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","209","209","0","44","0","29","0","26","0","19","0","15","0","10","0","10","0","13","0","10","0","14","0","6","0","13"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","13","0","13","0","0","3","0","1","0","1","0","2","0","1","0","0","0","0","0","1","0","0","0","3","0","1","0"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","7","7","0","3","0","1","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24032  :  โรงพยาบาลนาตาล","0","106","106","0","12","0","8","0","9","0","10","0","15","0","11","0","1","0","5","0","10","0","12","0","13","0","0"
"24821  :  โรงพยาบาลนาเยีย","1","75","76","0","11","0","9","0","7","0","12","0","10","0","0","0","0","0","2","0","5","1","6","0","7","0","6"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","1","79","80","0","15","0","8","0","11","0","13","0","11","0","5","0","0","0","0","1","6","0","4","0","2","0","4"
"27968  :  โรงพยาบาลน้ำขุ่น","0","17","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","4","0","3"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","5","62","67","0","13","0","5","0","4","0","8","0","6","0","7","0","0","0","2","5","7","0","1","0","4","0","5"
"10701  :  โรงพยาบาลยโสธร","0","72","72","0","11","0","10","0","7","0","16","0","5","0","2","0","2","0","6","0","4","0","2","0","2","0","5"
"10963  :  โรงพยาบาลทรายมูล","10","1","11","1","1","1","0","3","0","0","0","0","0","2","0","0","0","0","0","0","0","2","0","0","0","1","0"
"10964  :  โรงพยาบาลกุดชุม","0","27","27","0","4","0","3","0","3","0","0","0","2","0","5","0","1","0","2","0","3","0","1","0","1","0","2"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","85","5","90","12","1","3","0","1","1","6","1","2","1","2","1","1","0","22","0","12","0","17","0","3","0","4","0"
"10966  :  โรงพยาบาลป่าติ้ว","46","0","46","6","0","1","0","6","0","2","0","1","0","1","0","5","0","24","0","0","0","0","0","0","0","0","0"
"10967  :  โรงพยาบาลมหาชนะชัย","79","1","80","16","1","15","0","4","0","8","0","7","0","0","0","5","0","6","0","2","0","8","0","3","0","5","0"
"10968  :  โรงพยาบาลค้อวัง","0","57","57","0","19","0","8","0","3","0","10","0","1","0","1","0","4","0","2","0","1","0","3","0","1","0","4"
"10969  :  โรงพยาบาลไทยเจริญ","17","0","17","1","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","3","0","10","0","0","0","0","0"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","70","113","183","16","32","4","18","9","5","11","7","4","9","6","9","4","6","2","7","3","7","3","3","4","3","4","7"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"04007  :  โรงพยาบาลซับใหญ่","41","0","41","2","0","2","0","3","0","0","0","4","0","6","0","2","0","7","0","1","0","7","0","3","0","4","0"
"10702  :  โรงพยาบาลชัยภูมิ","0","466","466","0","112","0","61","0","45","0","36","0","31","0","42","0","4","0","16","0","18","0","45","0","28","0","28"
"10970  :  โรงพยาบาลบ้านเขว้า","88","30","118","17","11","8","3","11","0","6","0","7","0","10","2","5","2","5","0","9","3","2","4","2","2","6","3"
"10971  :  โรงพยาบาลคอนสวรรค์","42","0","42","5","0","3","0","0","0","4","0","7","0","5","0","2","0","4","0","5","0","3","0","1","0","3","0"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","120","105","225","10","25","14","10","6","3","16","9","6","6","12","10","12","0","8","7","8","8","12","11","7","9","9","7"
"10973  :  โรงพยาบาลหนองบัวแดง","183","180","363","28","50","14","22","18","14","19","11","18","18","21","13","15","3","13","9","9","14","14","14","5","11","9","1"
"10974  :  โรงพยาบาลจัตุรัส","2","420","422","0","82","0","50","0","31","0","30","0","38","1","42","0","15","0","25","1","24","0","21","0","34","0","28"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","0","85","85","0","13","0","11","0","1","0","10","0","8","0","8","0","4","0","7","0","7","0","8","0","4","0","4"
"10976  :  โรงพยาบาลหนองบัวระเหว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10977  :  โรงพยาบาลเทพสถิต","110","30","140","9","13","0","15","18","1","12","1","10","0","7","0","0","0","8","0","15","0","6","0","15","0","10","0"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","0","158","158","0","42","0","11","0","12","0","10","0","13","0","7","0","4","0","11","0","12","0","17","0","10","0","9"
"10979  :  โรงพยาบาลบ้านแท่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10980  :  โรงพยาบาลแก้งคร้อ","206","0","206","39","0","26","0","13","0","16","0","31","0","13","0","1","0","5","0","13","0","23","0","14","0","12","0"
"10981  :  โรงพยาบาลคอนสาร","8","5","13","1","3","1","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","4","0","0","0","0","1"
"10982  :  โรงพยาบาลภักดีชุมพล","0","68","68","0","15","0","16","0","3","0","2","0","2","0","1","0","4","0","5","0","6","0","4","0","5","0","5"
"10983  :  โรงพยาบาลเนินสง่า","31","19","50","10","5","6","2","0","0","4","0","3","1","0","0","0","2","6","4","2","0","0","3","0","1","0","1"
"10703  :  โรงพยาบาลอำนาจเจริญ","222","0","222","55","0","23","0","25","0","17","0","16","0","12","0","10","0","13","0","10","0","13","0","16","0","12","0"
"10985  :  โรงพยาบาลชานุมาน","74","51","125","17","10","4","7","3","2","3","4","14","4","1","4","4","3","3","1","12","5","1","2","7","6","5","3"
"10986  :  โรงพยาบาลปทุมราชวงศา","117","0","117","26","0","12","0","11","0","12","0","5","0","13","0","2","0","8","0","12","0","2","0","8","0","6","0"
"10987  :  โรงพยาบาลพนา","48","1","49","10","0","5","0","3","0","6","0","4","0","1","0","4","0","1","1","6","0","1","0","5","0","2","0"
