"โรงพยาบาล","รวม","ปี พ.ศ. 2563","ปี พ.ศ. 2564"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"Hct","CBC","รวม","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC"
"10877  :  โรงพยาบาลด่านขุนทด","192","0","192","36","0","26","0","22","0","10","0","16","0","12","0","8","0","8","0","8","0","21","0","11","0","14","0"
"10878  :  โรงพยาบาลโนนไทย","111","0","111","3","0","11","0","3","0","1","0","7","0","53","0","10","0","2","0","1","0","7","0","7","0","6","0"
"10879  :  โรงพยาบาลโนนสูง","130","0","130","10","0","19","0","13","0","8","0","17","0","20","0","12","0","8","0","11","0","5","0","3","0","4","0"
"10880  :  โรงพยาบาลขามสะแกแสง","50","0","50","6","0","6","0","7","0","0","0","1","0","6","0","3","0","8","0","6","0","2","0","3","0","2","0"
"10881  :  โรงพยาบาลบัวใหญ่","29","0","29","2","0","1","0","2","0","0","0","1","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10882  :  โรงพยาบาลประทาย","22","0","22","3","0","0","0","0","0","1","0","6","0","8","0","0","0","0","0","1","0","0","0","1","0","2","0"
"10883  :  โรงพยาบาลปักธงชัย","139","0","139","21","0","15","0","16","0","7","0","15","0","20","0","11","0","8","0","11","0","7","0","5","0","3","0"
"10884  :  โรงพยาบาลพิมาย","158","0","158","22","0","26","0","14","0","11","0","8","0","14","0","11","0","8","0","14","0","7","0","10","0","13","0"
"10885  :  โรงพยาบาลห้วยแถลง","89","0","89","15","0","8","0","13","0","5","0","12","0","10","0","5","0","2","0","13","0","5","0","1","0","0","0"
"10886  :  โรงพยาบาลชุมพวง","22","44","66","0","11","1","10","0","2","0","2","1","1","0","2","0","1","0","2","20","3","0","4","0","1","0","5"
"10887  :  โรงพยาบาลสูงเนิน","88","33","121","5","3","6","6","4","3","5","5","12","1","36","4","5","2","2","1","3","4","3","4","3","0","4","0"
"10888  :  โรงพยาบาลขามทะเลสอ","48","0","48","6","0","5","0","0","0","2","0","1","0","19","0","2","0","2","0","6","0","2","0","2","0","1","0"
"10889  :  โรงพยาบาลสีคิ้ว","4","77","81","0","10","0","11","0","10","0","4","2","6","2","10","0","4","0","3","0","6","0","4","0","6","0","3"
"10890  :  โรงพยาบาลปากช่องนานา","285","0","285","35","0","38","0","33","0","25","0","22","0","42","0","24","0","25","0","24","0","5","0","5","0","7","0"
"10891  :  โรงพยาบาลหนองบุญมาก","15","0","15","10","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10892  :  โรงพยาบาลแก้งสนามนาง","38","0","38","5","0","4","0","4","0","4","0","0","0","3","0","4","0","2","0","5","0","2","0","3","0","2","0"
"10893  :  โรงพยาบาลโนนแดง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10894  :  โรงพยาบาลวังน้ำเขียว","18","0","18","3","0","2","0","3","0","0","0","2","0","2","0","3","0","0","0","2","0","0","0","0","0","1","0"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","25","0","25","1","0","3","0","9","0","3","0","0","0","2","0","5","0","0","0","1","0","1","0","0","0","0","0"
"11608  :  โรงพยาบาลลำทะเมนชัย","75","1","76","2","0","3","0","0","0","1","0","13","1","9","0","21","0","9","0","7","0","10","0","0","0","0","0"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","68","0","68","11","0","13","0","5","0","5","0","4","0","8","0","2","0","5","0","4","0","2","0","3","0","6","0"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","152","0","152","25","0","14","0","11","0","10","0","11","0","21","0","8","0","7","0","21","0","12","0","9","0","3","0"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","18","0","18","3","0","2","0","0","0","2","0","1","0","1","0","0","0","1","0","2","0","3","0","0","0","3","0"
"27839  :  โรงพยาบาลบัวลาย","8","0","8","0","0","0","0","1","0","0","0","1","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0"
"27840  :  โรงพยาบาลสีดา","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27841  :  โรงพยาบาลเทพารักษ์","86","0","86","15","0","12","0","6","0","2","0","4","0","8","0","6","0","7","0","9","0","8","0","8","0","1","0"
"10667  :  โรงพยาบาลบุรีรัมย์","45","0","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","9","0","26","0","9","0"
"10895  :  โรงพยาบาลคูเมือง","0","137","137","0","31","0","20","0","13","0","8","0","14","0","13","0","9","0","2","0","4","0","6","0","9","0","8"
"10896  :  โรงพยาบาลกระสัง","100","0","100","16","0","22","0","7","0","7","0","5","0","14","0","15","0","5","0","8","0","0","0","0","0","1","0"
"10897  :  โรงพยาบาลนางรอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10898  :  โรงพยาบาลหนองกี่","79","0","79","13","0","29","0","7","0","4","0","5","0","4","0","4","0","2","0","6","0","3","0","2","0","0","0"
"10899  :  โรงพยาบาลละหานทราย","0","109","109","0","16","0","15","0","14","0","9","0","5","0","17","0","6","0","6","0","16","0","5","0","0","0","0"
"10900  :  โรงพยาบาลประโคนชัย","19","0","19","4","0","0","0","4","0","1","0","0","0","3","0","2","0","1","0","1","0","2","0","0","0","1","0"
"10901  :  โรงพยาบาลบ้านกรวด","262","61","323","46","10","25","14","21","4","24","5","13","6","32","8","8","10","18","2","28","2","20","0","14","0","13","0"
"10902  :  โรงพยาบาลพุทไธสง","128","16","144","15","2","12","3","20","2","6","1","8","2","9","0","14","2","11","0","19","2","12","0","0","0","2","2"
"10904  :  โรงพยาบาลลำปลายมาศ","1","59","60","0","15","0","13","0","5","1","4","0","5","0","6","0","7","0","3","0","0","0","0","0","1","0","0"
"10905  :  โรงพยาบาลสตึก","179","0","179","24","0","15","0","13","0","10","0","21","0","21","0","15","0","17","0","19","0","9","0","11","0","4","0"
"10906  :  โรงพยาบาลปะคำ","152","31","183","18","9","13","5","8","5","12","1","18","1","13","4","11","4","10","1","15","1","13","0","12","0","9","0"
"10907  :  โรงพยาบาลนาโพธิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10908  :  โรงพยาบาลหนองหงส์","68","0","68","9","0","6","0","2","0","6","0","4","0","12","0","2","0","4","0","5","0","9","0","4","0","5","0"
"10909  :  โรงพยาบาลพลับพลาชัย","0","84","84","0","15","0","11","0","7","0","11","0","5","0","11","0","8","0","3","0","7","0","4","0","2","0","0"
"10910  :  โรงพยาบาลห้วยราช","0","5","5","0","0","0","2","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"10911  :  โรงพยาบาลโนนสุวรรณ","61","1","62","4","0","5","1","5","0","3","0","5","0","6","0","9","0","3","0","9","0","7","0","3","0","2","0"
"10912  :  โรงพยาบาลชำนิ","62","8","70","5","1","10","1","9","0","4","2","5","0","8","0","7","0","5","1","5","1","1","1","2","0","1","1"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","93","25","118","23","10","8","3","3","0","4","1","14","4","10","3","7","2","7","2","11","0","1","0","3","0","2","0"
"10914  :  โรงพยาบาลโนนดินแดง","0","127","127","0","14","0","12","0","5","0","10","0","8","0","13","0","21","0","14","0","9","0","11","0","5","0","5"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","26","18","44","1","3","1","4","1","2","4","4","5","1","4","4","2","0","0","0","8","0","0","0","0","0","0","0"
"23578  :  โรงพยาบาลแคนดง","0","82","82","0","10","0","6","0","9","0","4","0","6","0","8","0","6","0","6","0","9","0","4","0","11","0","3"
"28020  :  โรงพยาบาลบ้านด่าน","0","39","39","0","7","0","3","0","4","0","4","0","3","0","4","0","3","0","3","0","1","0","0","0","4","0","3"
"10668  :  โรงพยาบาลสุรินทร์","0","143","143","0","27","0","16","0","21","0","12","0","10","0","21","0","10","0","5","0","6","0","8","0","5","0","2"
"10915  :  โรงพยาบาลชุมพลบุรี","44","0","44","6","0","7","0","5","0","7","0","3","0","7","0","2","0","2","0","1","0","0","0","2","0","2","0"
"10916  :  โรงพยาบาลท่าตูม","99","0","99","18","0","16","0","11","0","9","0","1","0","8","0","3","0","8","0","9","0","7","0","5","0","4","0"
"10917  :  โรงพยาบาลจอมพระ","64","0","64","10","0","4","0","0","0","4","0","1","0","10","0","5","0","11","0","3","0","10","0","2","0","4","0"
"10918  :  โรงพยาบาลปราสาท","293","0","293","69","0","48","0","25","0","19","0","15","0","21","0","19","0","10","0","21","0","22","0","10","0","14","0"
"10919  :  โรงพยาบาลกาบเชิง","100","0","100","17","0","6","0","6","0","8","0","14","0","18","0","5","0","10","0","4","0","4","0","6","0","2","0"
"10920  :  โรงพยาบาลรัตนบุรี","223","0","223","36","0","28","0","13","0","17","0","18","0","21","0","18","0","16","0","15","0","11","0","12","0","18","0"
"10921  :  โรงพยาบาลสนม","43","0","43","4","0","3","0","3","0","4","0","3","0","6","0","8","0","0","0","3","0","1","0","5","0","3","0"
"10922  :  โรงพยาบาลศีขรภูมิ","0","64","64","0","7","0","10","0","7","0","3","0","4","0","4","0","8","0","6","0","3","0","4","0","6","0","2"
"10923  :  โรงพยาบาลสังขะ","259","0","259","46","0","22","0","19","0","24","0","29","0","34","0","18","0","20","0","21","0","7","0","10","0","9","0"
"10924  :  โรงพยาบาลลำดวน","30","0","30","8","0","5","0","4","0","1","0","1","0","4","0","1","0","3","0","1","0","1","0","0","0","1","0"
"10925  :  โรงพยาบาลสำโรงทาบ","0","77","77","0","6","0","7","0","10","0","12","0","8","0","8","0","8","0","6","0","11","0","1","0","0","0","0"
"10926  :  โรงพยาบาลบัวเชด","181","0","181","37","0","23","0","12","0","26","0","10","0","23","0","10","0","8","0","11","0","7","0","9","0","5","0"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","154","2","156","30","0","13","0","14","0","11","0","17","0","9","0","15","0","13","0","10","1","8","1","6","0","8","0"
"27842  :  โรงพยาบาลเขวาสินรินทร์","37","0","37","8","0","4","0","3","0","1","0","6","0","8","0","4","0","1","0","1","0","0","0","1","0","0","0"
"27843  :  โรงพยาบาลศรีณรงค์","15","0","15","0","0","0","0","1","0","2","0","1","0","5","0","0","0","0","0","2","0","3","0","0","0","1","0"
"27844  :  โรงพยาบาลโนนนารายณ์","19","0","19","3","0","0","0","1","0","1","0","2","0","3","0","4","0","1","0","3","0","1","0","0","0","0","0"
"10700  :  โรงพยาบาลศรีสะเกษ","242","0","242","43","0","24","0","23","0","26","0","18","0","20","0","17","0","7","0","14","0","22","0","17","0","11","0"
"10927  :  โรงพยาบาลยางชุมน้อย","22","1","23","0","0","0","0","3","0","2","0","2","0","0","0","0","1","0","0","15","0","0","0","0","0","0","0"
"10928  :  โรงพยาบาลกันทรารมย์","52","0","52","5","0","0","0","8","0","4","0","4","0","0","0","4","0","7","0","3","0","6","0","3","0","8","0"
"10929  :  โรงพยาบาลกันทรลักษ์","11","0","11","5","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0"
"10930  :  โรงพยาบาลขุขันธ์","80","173","253","8","29","0","38","0","13","1","12","0","16","15","12","3","10","3","7","33","12","8","4","5","9","4","11"
"10931  :  โรงพยาบาลไพรบึง","55","68","123","11","7","5","18","4","7","4","7","3","5","4","7","3","6","0","5","9","3","4","2","3","0","5","1"
"10932  :  โรงพยาบาลปรางค์กู่","37","0","37","2","0","0","0","4","0","4","0","3","0","4","0","3","0","5","0","4","0","2","0","3","0","3","0"
"10933  :  โรงพยาบาลขุนหาญ","198","0","198","31","0","19","0","12","0","19","0","31","0","20","0","13","0","9","0","23","0","10","0","7","0","4","0"
"10934  :  โรงพยาบาลราษีไศล","40","69","109","11","14","6","6","4","5","4","10","1","5","8","11","0","6","2","1","0","4","1","4","2","2","1","1"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","277","3","280","51","0","24","0","23","0","15","0","15","0","22","0","18","0","21","0","36","1","19","1","13","0","20","1"
"10936  :  โรงพยาบาลบึงบูรพ์","39","7","46","8","0","0","2","3","0","0","0","1","0","0","0","8","1","0","2","7","1","3","0","8","0","1","1"
"10937  :  โรงพยาบาลห้วยทับทัน","131","25","156","21","4","17","1","7","5","10","1","10","2","10","3","9","4","12","2","10","1","6","1","12","0","7","1"
"10938  :  โรงพยาบาลโนนคูณ","30","0","30","0","0","2","0","3","0","3","0","1","0","5","0","2","0","1","0","5","0","5","0","1","0","2","0"
"10939  :  โรงพยาบาลศรีรัตนะ","29","110","139","0","22","0","27","0","19","0","10","5","6","8","6","0","3","2","1","12","2","2","3","0","6","0","5"
"10940  :  โรงพยาบาลวังหิน","40","0","40","4","0","4","0","14","0","0","0","0","0","2","0","2","0","2","0","2","0","3","0","7","0","0","0"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","13","16","29","1","0","0","4","0","2","1","1","1","2","0","2","0","1","0","1","10","1","0","1","0","0","0","1"
"10942  :  โรงพยาบาลภูสิงห์","104","0","104","13","0","14","0","8","0","4","0","8","0","9","0","6","0","7","0","11","0","5","0","12","0","7","0"
"10943  :  โรงพยาบาลเมืองจันทร์","17","0","17","1","0","1","0","2","0","4","0","1","0","0","0","0","0","0","0","5","0","0","0","1","0","2","0"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","30","0","30","4","0","0","0","0","0","3","0","1","0","1","0","4","0","1","0","15","0","1","0","0","0","0","0"
"28014  :  โรงพยาบาลพยุห์","28","0","28","7","0","3","0","4","0","3","0","3","0","2","0","1","0","0","0","0","0","0","0","5","0","0","0"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28016  :  โรงพยาบาลศิลาลาด","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10944  :  โรงพยาบาลศรีเมืองใหม่","1","135","136","0","24","0","20","0","11","0","12","0","16","0","5","1","9","0","10","0","9","0","11","0","5","0","3"
"10945  :  โรงพยาบาลโขงเจียม","37","83","120","0","14","4","16","1","8","1","8","3","4","4","7","4","8","5","3","1","6","2","3","9","3","3","3"
"10946  :  โรงพยาบาลเขื่องใน","0","89","89","0","21","0","17","0","10","0","4","0","11","0","7","0","3","0","1","0","1","0","5","0","3","0","6"
"10947  :  โรงพยาบาลเขมราฐ","140","107","247","56","11","6","0","9","11","22","5","16","12","6","13","1","9","9","7","0","14","11","8","0","8","4","9"
"10948  :  โรงพยาบาลนาจะหลวย","72","0","72","14","0","11","0","9","0","6","0","6","0","2","0","4","0","5","0","6","0","1","0","8","0","0","0"
"10949  :  โรงพยาบาลน้ำยืน","0","83","83","0","15","0","22","0","7","0","13","0","7","0","0","0","0","0","2","0","1","0","9","0","3","0","4"
"10950  :  โรงพยาบาลบุณฑริก","56","88","144","0","18","0","12","0","10","0","10","8","7","15","7","21","6","7","7","5","8","0","0","0","0","0","3"
"10951  :  โรงพยาบาลตระการพืชผล","4","150","154","0","33","0","41","0","7","0","10","0","14","1","8","2","9","1","6","0","10","0","0","0","12","0","0"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","11","66","77","0","10","0","8","0","10","0","8","2","8","3","3","0","4","0","1","0","4","6","4","0","5","0","1"
"10953  :  โรงพยาบาลม่วงสามสิบ","68","0","68","0","0","0","0","0","0","2","0","12","0","10","0","10","0","13","0","5","0","8","0","5","0","3","0"
"10954  :  โรงพยาบาลวารินชำราบ","31","294","325","6","66","1","66","3","29","3","18","6","23","3","20","1","11","0","8","1","14","1","14","0","17","6","8"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","68","340","408","5","52","3","41","9","37","6","28","3","33","10","27","11","11","8","18","2","34","5","17","5","25","1","17"
"10957  :  โรงพยาบาลตาลสุม","43","26","69","1","8","0","4","5","2","9","1","1","2","2","3","3","1","0","0","7","2","5","1","8","0","2","2"
"10958  :  โรงพยาบาลโพธิ์ไทร","9","94","103","0","5","1","13","0","13","0","9","1","7","1","17","3","7","2","5","1","7","0","5","0","2","0","4"
"10959  :  โรงพยาบาลสำโรง","37","61","98","5","11","4","8","7","7","3","5","1","3","4","7","1","3","0","3","7","3","2","3","3","6","0","2"
"10960  :  โรงพยาบาลดอนมดแดง","2","52","54","0","11","0","12","0","6","0","0","2","3","0","8","0","0","0","2","0","3","0","3","0","0","0","4"
"10961  :  โรงพยาบาลสิรินธร","35","83","118","5","13","6","10","0","7","3","9","3","7","0","9","3","6","0","5","6","8","1","1","5","7","3","1"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","23","24","47","2","7","3","3","4","4","4","1","0","1","2","1","2","1","0","2","2","3","0","1","0","0","4","0"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","458","458","0","30","0","39","0","60","0","54","0","20","0","75","0","36","0","43","0","26","0","28","0","10","0","37"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","17","0","17","3","0","1","0","1","0","5","0","0","0","2","0","2","0","1","0","2","0","0","0","0","0","0","0"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","2","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24032  :  โรงพยาบาลนาตาล","1","86","87","0","10","0","17","0","17","0","4","1","7","0","4","0","9","0","5","0","5","0","5","0","3","0","0"
"24821  :  โรงพยาบาลนาเยีย","0","45","45","0","5","0","7","0","4","0","1","0","1","0","6","0","4","0","5","0","6","0","1","0","2","0","3"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","45","45","0","8","0","10","0","6","0","2","0","2","0","3","0","4","0","2","0","3","0","3","0","2","0","0"
"27968  :  โรงพยาบาลน้ำขุ่น","13","25","38","0","3","0","6","0","1","0","0","11","2","2","3","0","2","0","0","0","2","0","3","0","2","0","1"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","7","27","34","0","6","0","6","1","3","2","3","1","1","0","1","2","0","0","0","0","3","0","2","1","0","0","2"
"10701  :  โรงพยาบาลยโสธร","0","55","55","0","8","0","7","0","2","0","4","0","4","0","9","0","1","0","1","0","5","0","3","0","8","0","3"
"10963  :  โรงพยาบาลทรายมูล","10","0","10","1","0","1","0","1","0","1","0","2","0","1","0","0","0","1","0","0","0","0","0","2","0","0","0"
"10964  :  โรงพยาบาลกุดชุม","0","15","15","0","1","0","2","0","1","0","0","0","2","0","0","0","2","0","1","0","2","0","3","0","0","0","1"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","83","0","83","9","0","10","0","4","0","4","0","5","0","13","0","7","0","8","0","9","0","7","0","6","0","1","0"
"10966  :  โรงพยาบาลป่าติ้ว","6","0","6","1","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"10967  :  โรงพยาบาลมหาชนะชัย","60","0","60","13","0","15","0","2","0","5","0","2","0","3","0","8","0","1","0","2","0","1","0","1","0","7","0"
"10968  :  โรงพยาบาลค้อวัง","44","0","44","8","0","4","0","6","0","3","0","1","0","3","0","4","0","2","0","0","0","3","0","5","0","5","0"
"10969  :  โรงพยาบาลไทยเจริญ","19","0","19","1","0","0","0","0","0","0","0","10","0","1","0","0","0","0","0","0","0","7","0","0","0","0","0"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","94","66","160","4","17","5","8","12","4","11","2","11","5","4","10","5","3","5","5","11","4","5","5","12","2","9","1"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"04007  :  โรงพยาบาลซับใหญ่","56","0","56","2","0","5","0","5","0","7","0","2","0","6","0","4","0","8","0","3","0","8","0","2","0","4","0"
"10702  :  โรงพยาบาลชัยภูมิ","288","0","288","38","0","28","0","30","0","18","0","26","0","32","0","16","0","30","0","27","0","13","0","14","0","16","0"
"10970  :  โรงพยาบาลบ้านเขว้า","98","14","112","12","5","7","2","15","0","5","1","7","0","9","0","2","0","12","1","11","1","8","2","3","0","7","2"
"10971  :  โรงพยาบาลคอนสวรรค์","49","0","49","4","0","1","0","7","0","0","0","4","0","8","0","4","0","7","0","6","0","2","0","4","0","2","0"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","80","72","152","9","17","8","14","7","7","8","3","7","6","9","10","8","3","5","2","1","6","3","0","6","2","9","2"
"10973  :  โรงพยาบาลหนองบัวแดง","58","55","113","14","19","21","16","17","14","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10974  :  โรงพยาบาลจัตุรัส","55","295","350","0","45","0","57","0","48","0","27","0","34","0","36","0","26","0","9","18","13","10","0","14","0","13","0"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","94","13","107","11","2","5","4","6","3","13","3","6","1","16","0","7","0","4","0","9","0","6","0","10","0","1","0"
"10976  :  โรงพยาบาลหนองบัวระเหว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10977  :  โรงพยาบาลเทพสถิต","106","0","106","14","0","17","0","9","0","10","0","5","0","12","0","5","0","10","0","6","0","7","0","3","0","8","0"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","103","0","103","23","0","15","0","12","0","6","0","5","0","9","0","5","0","9","0","8","0","6","0","2","0","3","0"
"10979  :  โรงพยาบาลบ้านแท่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10980  :  โรงพยาบาลแก้งคร้อ","164","0","164","20","0","13","0","19","0","15","0","5","0","9","0","27","0","8","0","14","0","11","0","14","0","9","0"
"10981  :  โรงพยาบาลคอนสาร","19","9","28","0","0","0","0","0","2","1","1","5","2","3","2","1","1","3","0","2","0","1","0","2","0","1","1"
"10982  :  โรงพยาบาลภักดีชุมพล","0","27","27","0","5","0","5","0","3","0","0","0","1","0","0","0","4","0","3","0","3","0","1","0","1","0","1"
"10983  :  โรงพยาบาลเนินสง่า","18","21","39","7","6","2","3","1","0","8","1","0","1","0","3","0","1","0","2","0","2","0","1","0","0","0","1"
"10703  :  โรงพยาบาลอำนาจเจริญ","180","0","180","35","0","19","0","15","0","7","0","14","0","5","0","18","0","14","0","24","0","8","0","9","0","12","0"
"10985  :  โรงพยาบาลชานุมาน","52","48","100","0","7","16","7","1","5","11","5","7","6","9","7","0","0","6","4","1","3","1","2","0","1","0","1"
"10986  :  โรงพยาบาลปทุมราชวงศา","58","0","58","13","0","12","0","5","0","2","0","6","0","4","0","4","0","2","0","3","0","2","0","1","0","4","0"
"10987  :  โรงพยาบาลพนา","50","1","51","8","0","8","1","2","0","2","0","5","0","6","0","5","0","5","0","1","0","5","0","2","0","1","0"
"10988  :  โรงพยาบาลเสนางคนิคม","65","21","86","15","0","6","3","3","3","6","1","0","2","3","2","10","2","3","1","3","0","0","0","15","6","1","1"
"10989  :  โรงพยาบาลหัวตะพาน","68","0","68","8","0","13","0","8","0","3","0","0","0","7","0","4","0","2","0","8","0","4","0","4","0","7","0"
"10990  :  โรงพยาบาลลืออำนาจ","23","14","37","2","4","1","6","4","1","4","1","3","1","3","0","1","0","0","1","2","0","0","0","2","0","1","0"
"11040  :  โรงพยาบาลบึงกาฬ","324","0","324","30","0","29","0","33","0","31","0","28","0","25","0","12","0","20","0","46","0","24","0","26","0","20","0"
"11041  :  โรงพยาบาลพรเจริญ","0","69","69","0","9","0","7","0","4","0","1","0","6","0","5","0","5","0","5","0","5","0","9","0","8","0","5"
"11043  :  โรงพยาบาลโซ่พิสัย","196","12","208","19","2","10","6","12","4","6","0","7","0","15","0","1","0","32","0","46","0","24","0","19","0","5","0"
"11046  :  โรงพยาบาลเซกา","12","55","67","2","15","0","8","0","4","0","3","4","6","6","1","0","4","0","3","0","4","0","1","0","3","0","3"
"11047  :  โรงพยาบาลปากคาด","86","0","86","11","0","5","0","1","0","2","0","2","0","2","0","5","0","14","0","17","0","12","0","5","0","10","0"
"11048  :  โรงพยาบาลบึงโขงหลง","85","0","85","14","0","21","0","6","0","4","0","6","0","5","0","11","0","5","0","4","0","5","0","0","0","4","0"
"11049  :  โรงพยาบาลศรีวิไล","145","0","145","34","0","12","0","10","0","17","0","13","0","18","0","2","0","13","0","12","0","5","0","3","0","6","0"
"11050  :  โรงพยาบาลบุ่งคล้า","21","0","21","1","0","1","0","3","0","1","0","3","0","0","0","2","0","0","0","6","0","0","0","1","0","3","0"
"10704  :  โรงพยาบาลหนองบัวลำภู","99","0","99","23","0","7","0","7","0","7","0","5","0","7","0","5","0","10","0","11","0","4","0","5","0","8","0"
"10991  :  โรงพยาบาลนากลาง","0","54","54","0","10","0","7","0","4","0","5","0","5","0","6","0","4","0","5","0","2","0","1","0","2","0","3"
