"โรงพยาบาล","รวม","ปี พ.ศ. 2561","ปี พ.ศ. 2562"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"Hct","CBC","รวม","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC"
"10869  :  โรงพยาบาลวัฒนานคร","124","70","194","10","5","12","2","11","3","17","3","10","6","13","7","5","2","12","8","10","6","12","10","10","7","2","11"
"10870  :  โรงพยาบาลอรัญประเทศ","194","113","307","27","9","8","7","11","4","8","8","14","8","14","12","12","3","24","7","17","7","22","21","15","12","22","15"
"13817  :  โรงพยาบาลเขาฉกรรจ์","255","0","255","12","0","7","0","13","0","24","0","13","0","28","0","22","0","23","0","39","0","37","0","13","0","24","0"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10871  :  โรงพยาบาลครบุรี","328","0","328","43","0","24","0","15","0","35","0","27","0","26","0","26","0","41","0","26","0","21","0","32","0","12","0"
"10872  :  โรงพยาบาลเสิงสาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10873  :  โรงพยาบาลคง","7","7","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","3","3"
"10874  :  โรงพยาบาลบ้านเหลื่อม","61","0","61","1","0","3","0","3","0","8","0","11","0","6","0","2","0","5","0","7","0","8","0","3","0","4","0"
"10875  :  โรงพยาบาลจักราช","118","0","118","10","0","9","0","9","0","5","0","17","0","10","0","7","0","10","0","11","0","16","0","1","0","13","0"
"10876  :  โรงพยาบาลโชคชัย","100","0","100","16","0","9","0","13","0","9","0","13","0","5","0","8","0","7","0","5","0","7","0","2","0","6","0"
"10877  :  โรงพยาบาลด่านขุนทด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10878  :  โรงพยาบาลโนนไทย","4","0","4","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
"10879  :  โรงพยาบาลโนนสูง","279","0","279","36","0","30","0","27","0","29","0","24","0","38","0","12","0","22","0","19","0","13","0","13","0","16","0"
"10880  :  โรงพยาบาลขามสะแกแสง","89","0","89","7","0","5","0","6","0","14","0","9","0","6","0","3","0","8","0","10","0","7","0","8","0","6","0"
"10881  :  โรงพยาบาลบัวใหญ่","26","0","26","7","0","4","0","3","0","2","0","1","0","0","0","1","0","2","0","3","0","1","0","1","0","1","0"
"10882  :  โรงพยาบาลประทาย","22","0","22","0","0","0","0","1","0","1","0","3","0","1","0","1","0","3","0","5","0","1","0","3","0","3","0"
"10883  :  โรงพยาบาลปักธงชัย","328","0","328","41","0","23","0","25","0","22","0","17","0","27","0","20","0","21","0","43","0","32","0","28","0","29","0"
"10884  :  โรงพยาบาลพิมาย","388","0","388","63","0","36","0","20","0","29","0","41","0","33","0","32","0","39","0","23","0","25","0","27","0","20","0"
"10885  :  โรงพยาบาลห้วยแถลง","198","0","198","22","0","14","0","13","0","17","0","14","0","21","0","15","0","15","0","24","0","16","0","18","0","9","0"
"10886  :  โรงพยาบาลชุมพวง","106","104","210","17","17","1","1","7","7","7","7","11","11","9","9","13","13","9","9","6","6","10","9","6","6","10","9"
"10887  :  โรงพยาบาลสูงเนิน","180","21","201","22","0","23","0","14","0","16","0","13","0","15","0","11","0","8","0","18","0","15","11","10","5","15","5"
"10888  :  โรงพยาบาลขามทะเลสอ","37","0","37","2","0","0","0","0","0","1","0","4","0","2","0","1","0","3","0","12","0","7","0","5","0","0","0"
"10889  :  โรงพยาบาลสีคิ้ว","161","148","309","7","5","7","3","12","6","13","14","10","11","13","13","11","11","6","5","29","28","27","25","0","0","26","27"
"10890  :  โรงพยาบาลปากช่องนานา","430","0","430","46","0","31","0","25","0","32","0","25","0","35","0","33","0","33","0","39","0","47","0","53","0","31","0"
"10891  :  โรงพยาบาลหนองบุญมาก","107","0","107","15","0","6","0","9","0","11","0","6","0","9","0","2","0","13","0","13","0","11","0","8","0","4","0"
"10892  :  โรงพยาบาลแก้งสนามนาง","72","0","72","10","0","4","0","10","0","6","0","8","0","6","0","7","0","6","0","4","0","1","0","2","0","8","0"
"10893  :  โรงพยาบาลโนนแดง","6","0","6","0","0","1","0","1","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0"
"10894  :  โรงพยาบาลวังน้ำเขียว","58","0","58","6","0","2","0","2","0","3","0","5","0","2","0","4","0","3","0","11","0","13","0","7","0","0","0"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","35","0","35","5","0","4","0","1","0","4","0","3","0","3","0","1","0","1","0","6","0","3","0","1","0","3","0"
"11608  :  โรงพยาบาลลำทะเมนชัย","54","0","54","6","0","6","0","2","0","8","0","6","0","6","0","6","0","0","0","5","0","7","0","2","0","0","0"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","82","0","82","10","0","6","0","3","0","6","0","10","0","7","0","5","0","5","0","6","0","15","0","0","0","9","0"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","302","0","302","27","0","24","0","13","0","18","0","21","0","22","0","22","0","24","0","39","0","29","0","33","0","30","0"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","123","0","123","37","0","21","0","19","0","22","0","0","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","48","0","48","8","0","3","0","3","0","6","0","10","0","1","0","1","0","3","0","4","0","7","0","0","0","2","0"
"27839  :  โรงพยาบาลบัวลาย","12","0","12","2","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","2","0","1","0","2","0","1","0"
"27840  :  โรงพยาบาลสีดา","12","0","12","2","0","0","0","0","0","1","0","0","0","2","0","1","0","1","0","2","0","2","0","0","0","1","0"
"27841  :  โรงพยาบาลเทพารักษ์","74","0","74","3","0","5","0","4","0","8","0","10","0","7","0","6","0","4","0","8","0","5","0","6","0","8","0"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10895  :  โรงพยาบาลคูเมือง","153","301","454","19","41","14","16","16","33","8","26","9","26","15","28","23","41","15","16","6","26","12","17","9","11","7","20"
"10896  :  โรงพยาบาลกระสัง","109","0","109","11","0","2","0","7","0","6","0","15","0","7","0","10","0","5","0","12","0","6","0","7","0","21","0"
"10897  :  โรงพยาบาลนางรอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10898  :  โรงพยาบาลหนองกี่","252","0","252","33","0","28","0","17","0","16","0","14","0","23","0","17","0","10","0","26","0","33","0","14","0","21","0"
"10899  :  โรงพยาบาลละหานทราย","0","198","198","0","9","0","2","0","14","0","12","0","9","0","12","0","13","0","13","0","33","0","42","0","19","0","20"
"10900  :  โรงพยาบาลประโคนชัย","45","0","45","5","0","3","0","2","0","0","0","8","0","3","0","10","0","8","0","0","0","2","0","4","0","0","0"
"10901  :  โรงพยาบาลบ้านกรวด","543","259","802","85","43","43","17","41","21","78","32","22","14","46","21","50","18","41","15","32","23","41","19","40","15","24","21"
"10902  :  โรงพยาบาลพุทไธสง","84","74","158","10","10","8","7","4","3","8","9","9","9","11","5","10","8","10","10","7","8","1","1","3","3","3","1"
"10904  :  โรงพยาบาลลำปลายมาศ","0","182","182","0","25","0","10","0","10","0","18","0","11","0","12","0","13","0","7","0","17","0","20","0","17","0","22"
"10905  :  โรงพยาบาลสตึก","266","0","266","27","0","24","0","11","0","23","0","22","0","26","0","25","0","12","0","26","0","25","0","18","0","27","0"
"10906  :  โรงพยาบาลปะคำ","211","75","286","11","11","24","2","17","6","27","5","10","4","15","6","17","7","10","7","18","11","24","3","22","8","16","5"
"10907  :  โรงพยาบาลนาโพธิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10908  :  โรงพยาบาลหนองหงส์","73","0","73","4","0","11","0","3","0","7","0","8","0","9","0","5","0","7","0","3","0","2","0","5","0","9","0"
"10909  :  โรงพยาบาลพลับพลาชัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10910  :  โรงพยาบาลห้วยราช","2","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0"
"10911  :  โรงพยาบาลโนนสุวรรณ","62","0","62","9","0","9","0","3","0","5","0","4","0","5","0","5","0","4","0","7","0","3","0","2","0","6","0"
"10912  :  โรงพยาบาลชำนิ","214","46","260","29","7","14","0","22","4","15","1","19","3","15","4","19","3","17","2","17","8","16","7","11","7","20","0"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","151","75","226","18","9","17","11","6","2","6","1","9","9","9","4","17","3","15","6","14","5","16","8","11","8","13","9"
"10914  :  โรงพยาบาลโนนดินแดง","0","54","54","0","3","0","3","0","5","0","6","0","7","0","4","0","2","0","7","0","6","0","4","0","1","0","6"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","87","85","172","10","9","2","1","10","11","8","8","9","9","5","5","8","8","6","6","8","8","11","10","5","5","5","5"
"23578  :  โรงพยาบาลแคนดง","0","96","96","0","7","0","8","0","3","0","6","0","11","0","10","0","7","0","12","0","9","0","9","0","5","0","9"
"28020  :  โรงพยาบาลบ้านด่าน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10668  :  โรงพยาบาลสุรินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10915  :  โรงพยาบาลชุมพลบุรี","92","0","92","18","0","10","0","12","0","2","0","14","0","4","0","2","0","2","0","7","0","9","0","6","0","6","0"
"10916  :  โรงพยาบาลท่าตูม","316","0","316","34","0","28","0","28","0","18","0","14","0","32","0","26","0","22","0","20","0","30","0","43","0","21","0"
"10917  :  โรงพยาบาลจอมพระ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10918  :  โรงพยาบาลปราสาท","350","0","350","14","0","7","0","14","0","26","0","26","0","41","0","22","0","42","0","28","0","45","0","47","0","38","0"
"10919  :  โรงพยาบาลกาบเชิง","171","0","171","21","0","12","0","6","0","14","0","11","0","18","0","12","0","19","0","19","0","11","0","16","0","12","0"
"10920  :  โรงพยาบาลรัตนบุรี","143","0","143","25","0","23","0","11","0","18","0","12","0","19","0","15","0","20","0","0","0","0","0","0","0","0","0"
"10921  :  โรงพยาบาลสนม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10922  :  โรงพยาบาลศีขรภูมิ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10923  :  โรงพยาบาลสังขะ","103","0","103","45","0","28","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10924  :  โรงพยาบาลลำดวน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10925  :  โรงพยาบาลสำโรงทาบ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10926  :  โรงพยาบาลบัวเชด","297","0","297","38","0","33","0","20","0","28","0","18","0","22","0","19","0","15","0","26","0","26","0","29","0","23","0"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27842  :  โรงพยาบาลเขวาสินรินทร์","90","0","90","18","0","4","0","7","0","5","0","5","0","5","0","8","0","7","0","7","0","11","0","6","0","7","0"
"27843  :  โรงพยาบาลศรีณรงค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27844  :  โรงพยาบาลโนนนารายณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10700  :  โรงพยาบาลศรีสะเกษ","324","0","324","23","0","26","0","15","0","24","0","35","0","28","0","25","0","26","0","26","0","38","0","23","0","35","0"
"10927  :  โรงพยาบาลยางชุมน้อย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10928  :  โรงพยาบาลกันทรารมย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10929  :  โรงพยาบาลกันทรลักษ์","69","71","140","0","27","0","15","0","21","8","8","23","0","25","0","4","0","5","0","4","0","0","0","0","0","0","0"
"10930  :  โรงพยาบาลขุขันธ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10931  :  โรงพยาบาลไพรบึง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10932  :  โรงพยาบาลปรางค์กู่","3","0","3","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"10933  :  โรงพยาบาลขุนหาญ","321","0","321","33","0","18","0","29","0","16","0","21","0","38","0","23","0","31","0","21","0","26","0","32","0","33","0"
"10934  :  โรงพยาบาลราษีไศล","134","112","246","13","11","17","14","5","4","12","12","10","9","3","2","18","11","6","5","15","14","8","10","10","8","17","12"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","389","0","389","46","0","34","0","29","0","35","0","35","0","38","0","28","0","27","0","24","0","29","0","31","0","33","0"
"10936  :  โรงพยาบาลบึงบูรพ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10937  :  โรงพยาบาลห้วยทับทัน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10938  :  โรงพยาบาลโนนคูณ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10939  :  โรงพยาบาลศรีรัตนะ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10940  :  โรงพยาบาลวังหิน","35","0","35","2","0","0","0","3","0","3","0","5","0","1","0","3","0","3","0","3","0","2","0","6","0","4","0"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10942  :  โรงพยาบาลภูสิงห์","66","0","66","7","0","3","0","3","0","10","0","5","0","6","0","7","0","4","0","5","0","3","0","6","0","7","0"
"10943  :  โรงพยาบาลเมืองจันทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","0","46","46","0","0","0","4","0","0","0","7","0","3","0","3","0","4","0","5","0","6","0","2","0","5","0","7"
"28014  :  โรงพยาบาลพยุห์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28016  :  โรงพยาบาลศิลาลาด","18","18","36","3","3","1","1","0","0","2","2","0","0","2","2","2","2","0","0","2","2","0","0","0","0","6","6"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10944  :  โรงพยาบาลศรีเมืองใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10945  :  โรงพยาบาลโขงเจียม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10947  :  โรงพยาบาลเขมราฐ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10948  :  โรงพยาบาลนาจะหลวย","223","0","223","24","0","14","0","19","0","14","0","14","0","10","0","11","0","24","0","25","0","31","0","21","0","16","0"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10950  :  โรงพยาบาลบุณฑริก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10951  :  โรงพยาบาลตระการพืชผล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10953  :  โรงพยาบาลม่วงสามสิบ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10954  :  โรงพยาบาลวารินชำราบ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10957  :  โรงพยาบาลตาลสุม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10958  :  โรงพยาบาลโพธิ์ไทร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10959  :  โรงพยาบาลสำโรง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10960  :  โรงพยาบาลดอนมดแดง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10961  :  โรงพยาบาลสิรินธร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","319","319","0","29","0","21","0","24","0","22","0","20","0","31","0","24","0","40","0","49","0","0","0","31","0","28"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","38","0","38","2","0","3","0","6","0","1","0","4","0","7","0","4","0","2","0","9","0","0","0","0","0","0","0"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","31","177","208","5","18","4","40","9","23","1","11","6","13","4","16","1","9","1","28","0","11","0","2","0","2","0","4"
"24032  :  โรงพยาบาลนาตาล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24821  :  โรงพยาบาลนาเยีย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10701  :  โรงพยาบาลยโสธร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10963  :  โรงพยาบาลทรายมูล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10964  :  โรงพยาบาลกุดชุม","36","36","72","1","1","1","1","3","3","1","1","3","3","4","4","1","1","1","1","6","6","7","7","3","3","5","5"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10966  :  โรงพยาบาลป่าติ้ว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10967  :  โรงพยาบาลมหาชนะชัย","36","0","36","2","0","2","0","1","0","1","0","1","0","3","0","5","0","2","0","7","0","3","0","5","0","4","0"
"10968  :  โรงพยาบาลค้อวัง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10969  :  โรงพยาบาลไทยเจริญ","12","0","12","0","0","0","0","0","0","2","0","2","0","2","0","2","0","0","0","1","0","2","0","1","0","0","0"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","196","146","342","24","12","7","5","4","2","11","7","7","4","14","8","17","13","12","7","18","15","32","31","34","28","16","14"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"04007  :  โรงพยาบาลซับใหญ่","50","0","50","8","0","3","0","8","0","3","0","4","0","7","0","0","0","6","0","4","0","4","0","0","0","3","0"
"10702  :  โรงพยาบาลชัยภูมิ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10970  :  โรงพยาบาลบ้านเขว้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10971  :  โรงพยาบาลคอนสวรรค์","56","0","56","12","0","3","0","2","0","2","0","4","0","7","0","8","0","4","0","4","0","6","0","1","0","3","0"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","32","103","135","10","11","1","4","6","5","1","9","1","8","1","11","2","5","2","8","1","6","3","13","2","18","2","5"
"10973  :  โรงพยาบาลหนองบัวแดง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10974  :  โรงพยาบาลจัตุรัส","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10976  :  โรงพยาบาลหนองบัวระเหว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10977  :  โรงพยาบาลเทพสถิต","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10979  :  โรงพยาบาลบ้านแท่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10980  :  โรงพยาบาลแก้งคร้อ","187","0","187","21","0","16","0","16","0","15","0","4","0","12","0","17","0","12","0","19","0","23","0","17","0","15","0"
"10981  :  โรงพยาบาลคอนสาร","18","0","18","4","0","1","0","7","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","2","0","2","0"
"10982  :  โรงพยาบาลภักดีชุมพล","56","54","110","5","3","4","4","2","2","1","1","3","3","5","5","3","3","4","4","6","6","7","7","8","8","8","8"
"10983  :  โรงพยาบาลเนินสง่า","68","28","96","6","3","6","2","2","2","4","1","3","3","4","3","6","0","6","0","4","2","12","6","8","3","7","3"
"10703  :  โรงพยาบาลอำนาจเจริญ","314","0","314","23","0","12","0","17","0","31","0","25","0","31","0","25","0","23","0","49","0","35","0","25","0","18","0"
"10985  :  โรงพยาบาลชานุมาน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10986  :  โรงพยาบาลปทุมราชวงศา","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"10987  :  โรงพยาบาลพนา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10988  :  โรงพยาบาลเสนางคนิคม","3","0","3","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
