"โรงพยาบาล","รวม","ปี พ.ศ. 2562","ปี พ.ศ. 2563"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"Hct","CBC","รวม","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC"
"10854  :  โรงพยาบาลพนมสารคาม","242","166","408","35","20","33","21","14","14","24","15","31","20","12","11","14","10","15","13","18","14","18","14","14","5","14","9"
"10855  :  โรงพยาบาลสนามชัยเขต","155","98","253","13","13","16","13","11","7","8","14","15","13","18","5","7","4","6","4","14","7","19","7","21","6","7","5"
"10856  :  โรงพยาบาลแปลงยาว","326","326","652","40","40","28","28","29","29","24","24","30","30","14","14","34","34","31","31","29","29","31","31","20","20","16","16"
"13747  :  โรงพยาบาลราชสาส์น","81","0","81","14","0","7","0","4","0","7","0","15","0","9","0","2","0","8","0","4","0","5","0","3","0","3","0"
"31327  :  โรงพยาบาลคลองเขื่อน","37","6","43","3","0","3","1","1","0","1","0","2","1","3","0","3","1","4","1","7","2","4","0","4","0","2","0"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10857  :  โรงพยาบาลกบินทร์บุรี","205","115","320","30","14","15","11","14","8","20","11","14","5","12","6","12","3","16","7","18","6","18","11","10","9","26","24"
"10858  :  โรงพยาบาลนาดี","143","0","143","16","0","11","0","10","0","7","0","11","0","12","0","9","0","15","0","11","0","16","0","13","0","12","0"
"10859  :  โรงพยาบาลบ้านสร้าง","38","9","47","3","2","3","1","4","0","1","0","1","1","1","0","4","1","1","0","9","2","2","0","5","2","4","0"
"10860  :  โรงพยาบาลประจันตคาม","40","0","40","3","0","4","0","2","0","2","0","3","0","0","0","3","0","3","0","4","0","7","0","4","0","5","0"
"10861  :  โรงพยาบาลศรีมหาโพธิ","9","0","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","7","0","0","0","0","0","0","0"
"10862  :  โรงพยาบาลศรีมโหสถ","108","29","137","6","3","4","2","3","3","18","2","11","1","16","1","6","4","6","2","9","2","9","2","13","4","7","3"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10698  :  โรงพยาบาลนครนายก","148","145","293","33","32","17","16","14","13","21","20","26","27","37","37","0","0","0","0","0","0","0","0","0","0","0","0"
"10863  :  โรงพยาบาลปากพลี","22","8","30","7","4","2","1","2","1","0","0","8","2","2","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10864  :  โรงพยาบาลบ้านนา","62","17","79","17","4","10","4","3","0","9","4","10","1","13","4","0","0","0","0","0","0","0","0","0","0","0","0"
"10865  :  โรงพยาบาลองครักษ์","0","72","72","0","14","0","12","0","5","0","14","0","8","0","9","0","4","0","0","0","2","0","4","0","0","0","0"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","547","214","761","106","36","66","20","50","17","42","30","37","17","33","16","24","13","25","11","43","12","29","11","51","18","41","13"
"10866  :  โรงพยาบาลคลองหาด","191","56","247","23","7","20","3","17","11","15","5","14","3","15","6","12","3","20","5","15","2","18","5","11","6","11","0"
"10867  :  โรงพยาบาลตาพระยา","35","96","131","1","17","9","15","2","11","4","6","1","11","4","5","0","3","4","4","1","7","4","5","2","9","3","3"
"10868  :  โรงพยาบาลวังน้ำเย็น","228","0","228","36","0","23","0","23","0","19","0","14","0","16","0","14","0","18","0","16","0","15","0","15","0","19","0"
"10869  :  โรงพยาบาลวัฒนานคร","130","85","215","9","8","11","14","10","5","15","15","6","5","8","4","17","5","11","2","12","10","24","3","0","4","7","10"
"10870  :  โรงพยาบาลอรัญประเทศ","168","109","277","18","23","14","12","17","11","18","8","16","6","9","5","9","5","16","10","10","4","15","4","16","7","10","14"
"13817  :  โรงพยาบาลเขาฉกรรจ์","192","0","192","45","0","20","0","22","0","30","0","14","0","17","0","6","0","6","0","4","0","8","0","8","0","12","0"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10871  :  โรงพยาบาลครบุรี","230","112","342","28","18","21","11","15","11","43","11","17","10","19","12","9","2","11","5","15","8","19","8","14","9","19","7"
"10872  :  โรงพยาบาลเสิงสาง","0","150","150","0","24","0","19","0","13","0","17","0","5","0","11","0","13","0","10","0","9","0","11","0","9","0","9"
"10873  :  โรงพยาบาลคง","178","54","232","7","7","3","3","4","4","8","8","2","2","111","5","1","0","3","4","6","7","6","4","23","6","4","4"
"10874  :  โรงพยาบาลบ้านเหลื่อม","67","62","129","7","7","8","8","8","8","6","6","3","3","12","6","1","1","6","6","5","6","3","3","6","6","2","2"
"10875  :  โรงพยาบาลจักราช","139","135","274","20","19","20","20","10","10","15","15","14","14","6","6","5","3","7","7","9","8","16","16","12","12","5","5"
"10876  :  โรงพยาบาลโชคชัย","112","0","112","7","0","19","0","4","0","9","0","11","0","4","0","6","0","10","0","13","0","10","0","8","0","11","0"
"10877  :  โรงพยาบาลด่านขุนทด","234","0","234","0","0","0","0","0","0","0","0","46","0","29","0","12","0","35","0","26","0","24","0","30","0","32","0"
"10878  :  โรงพยาบาลโนนไทย","184","0","184","1","0","1","0","0","0","0","0","42","0","74","0","64","0","1","0","0","0","0","0","0","0","1","0"
"10879  :  โรงพยาบาลโนนสูง","228","0","228","24","0","21","0","15","0","45","0","31","0","20","0","14","0","12","0","6","0","8","0","13","0","19","0"
"10880  :  โรงพยาบาลขามสะแกแสง","74","74","148","10","10","9","9","8","8","6","6","5","4","4","4","0","0","8","8","5","5","6","7","7","7","6","6"
"10881  :  โรงพยาบาลบัวใหญ่","18","18","36","2","2","2","2","1","1","0","0","2","2","2","2","3","3","1","1","1","1","1","1","2","2","1","1"
"10882  :  โรงพยาบาลประทาย","8","0","8","1","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0"
"10883  :  โรงพยาบาลปักธงชัย","237","237","474","35","35","31","31","18","18","18","18","23","23","19","19","9","9","14","14","14","14","20","20","16","16","20","20"
"10884  :  โรงพยาบาลพิมาย","294","220","514","34","27","34","28","16","11","32","27","26","18","21","16","11","6","19","8","20","16","31","25","25","17","25","21"
"10885  :  โรงพยาบาลห้วยแถลง","202","133","335","24","17","21","11","13","11","34","25","17","8","17","13","6","2","7","4","16","11","19","13","16","11","12","7"
"10886  :  โรงพยาบาลชุมพวง","132","94","226","11","10","14","15","5","5","14","14","5","5","31","6","12","6","10","7","8","8","13","8","6","9","3","1"
"10887  :  โรงพยาบาลสูงเนิน","180","55","235","11","4","20","4","16","6","14","7","19","3","24","5","23","4","1","4","10","4","9","4","16","3","17","7"
"10888  :  โรงพยาบาลขามทะเลสอ","43","42","85","3","3","1","1","5","5","10","10","5","5","1","1","3","3","2","2","1","1","5","5","2","2","5","4"
"10889  :  โรงพยาบาลสีคิ้ว","177","169","346","20","20","19","19","17","12","26","26","17","14","14","14","7","7","8","8","13","13","13","13","14","14","9","9"
"10890  :  โรงพยาบาลปากช่องนานา","719","714","1,433","78","78","114","112","57","57","118","118","47","47","45","45","49","49","54","52","57","57","31","31","33","32","36","36"
"10891  :  โรงพยาบาลหนองบุญมาก","85","85","170","9","9","8","8","9","9","4","4","8","8","6","6","4","4","9","9","5","5","4","4","11","11","8","8"
"10892  :  โรงพยาบาลแก้งสนามนาง","52","52","104","3","3","8","8","7","7","6","6","3","3","3","3","4","4","3","3","4","4","5","5","4","4","2","2"
"10893  :  โรงพยาบาลโนนแดง","7","0","7","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"10894  :  โรงพยาบาลวังน้ำเขียว","35","33","68","7","7","7","5","5","5","2","2","0","0","1","1","4","4","3","3","1","1","3","3","0","0","2","2"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","16","16","32","1","1","0","0","2","2","3","3","3","3","1","1","0","0","0","0","1","1","1","1","2","2","2","2"
"11608  :  โรงพยาบาลลำทะเมนชัย","55","0","55","5","0","2","0","11","0","7","0","18","0","3","0","2","0","1","0","2","0","0","0","2","0","2","0"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","104","0","104","14","0","8","0","7","0","15","0","10","0","7","0","6","0","2","0","7","0","10","0","12","0","6","0"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","312","261","573","59","47","35","26","17","13","31","25","26","22","25","23","20","17","27","25","21","18","24","22","13","12","14","11"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","59","58","117","6","6","4","4","3","2","5","5","2","2","4","4","0","0","4","4","3","3","15","15","10","10","3","3"
"27839  :  โรงพยาบาลบัวลาย","19","17","36","1","1","1","1","1","1","1","1","4","4","4","2","2","2","5","5","0","0","0","0","0","0","0","0"
"27840  :  โรงพยาบาลสีดา","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
"27841  :  โรงพยาบาลเทพารักษ์","112","0","112","11","0","14","0","12","0","11","0","6","0","6","0","18","0","7","0","12","0","8","0","4","0","3","0"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10895  :  โรงพยาบาลคูเมือง","91","125","216","14","23","4","13","9","13","8","12","13","12","12","8","8","5","3","8","9","11","6","13","5","7","0","0"
"10896  :  โรงพยาบาลกระสัง","133","71","204","22","12","12","6","16","8","23","11","5","3","14","10","5","1","8","4","8","5","6","3","3","4","11","4"
"10897  :  โรงพยาบาลนางรอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10898  :  โรงพยาบาลหนองกี่","173","169","342","35","34","21","21","21","21","24","21","15","14","10","8","10","12","9","9","4","4","14","15","9","9","1","1"
"10899  :  โรงพยาบาลละหานทราย","0","173","173","0","24","0","25","0","16","0","13","0","15","0","13","0","4","0","8","0","11","0","16","0","17","0","11"
"10900  :  โรงพยาบาลประโคนชัย","24","0","24","1","0","7","0","3","0","3","0","1","0","1","0","0","0","0","0","3","0","1","0","3","0","1","0"
"10901  :  โรงพยาบาลบ้านกรวด","448","189","637","62","31","47","27","54","20","63","20","61","14","32","10","8","8","4","6","20","11","29","13","37","13","31","16"
"10902  :  โรงพยาบาลพุทไธสง","100","32","132","3","2","4","1","1","1","15","2","6","1","6","1","2","2","3","2","11","6","12","3","14","5","23","6"
"10904  :  โรงพยาบาลลำปลายมาศ","1","146","147","0","17","0","16","0","12","0","22","0","18","0","3","0","5","0","8","0","10","0","14","0","10","1","11"
"10905  :  โรงพยาบาลสตึก","214","112","326","36","21","16","13","12","7","19","8","14","6","22","10","12","7","20","7","21","10","15","6","15","10","12","7"
"10906  :  โรงพยาบาลปะคำ","168","61","229","19","8","8","5","15","6","11","5","12","10","10","5","13","4","14","3","21","4","9","5","17","4","19","2"
"10907  :  โรงพยาบาลนาโพธิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10908  :  โรงพยาบาลหนองหงส์","85","0","85","10","0","10","0","6","0","10","0","8","0","7","0","1","0","9","0","6","0","7","0","5","0","6","0"
"10909  :  โรงพยาบาลพลับพลาชัย","0","142","142","0","21","0","10","0","24","0","19","0","15","0","10","0","1","0","5","0","10","0","4","0","8","0","15"
"10910  :  โรงพยาบาลห้วยราช","2","2","4","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10911  :  โรงพยาบาลโนนสุวรรณ","83","39","122","5","5","6","6","5","3","14","4","5","4","8","3","9","0","2","2","7","2","11","5","7","3","4","2"
"10912  :  โรงพยาบาลชำนิ","135","41","176","15","0","12","4","12","7","14","6","18","6","18","5","5","0","8","1","2","0","12","4","12","6","7","2"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","142","49","191","22","10","13","2","16","5","15","3","14","5","8","4","8","0","12","3","6","4","9","8","12","3","7","2"
"10914  :  โรงพยาบาลโนนดินแดง","0","95","95","0","8","0","6","0","7","0","7","0","6","0","9","0","13","0","11","0","9","0","8","0","3","0","8"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","94","50","144","6","4","6","6","3","2","12","4","9","4","9","2","10","4","7","3","8","2","8","6","12","10","4","3"
"23578  :  โรงพยาบาลแคนดง","35","86","121","3","12","7","12","1","6","8","10","0","5","2","7","2","2","3","8","2","9","2","3","4","7","1","5"
"28020  :  โรงพยาบาลบ้านด่าน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10668  :  โรงพยาบาลสุรินทร์","0","268","268","0","59","0","20","0","25","0","33","0","18","0","18","0","6","0","17","0","18","0","19","0","16","0","19"
"10915  :  โรงพยาบาลชุมพลบุรี","65","0","65","9","0","7","0","1","0","6","0","14","0","3","0","1","0","2","0","3","0","7","0","7","0","5","0"
"10916  :  โรงพยาบาลท่าตูม","190","190","380","36","36","23","23","14","14","17","17","21","20","16","17","5","5","15","15","9","8","10","10","15","16","9","9"
"10917  :  โรงพยาบาลจอมพระ","69","19","88","7","4","3","1","7","2","9","0","8","2","2","1","12","1","1","3","2","0","14","1","2","2","2","2"
"10918  :  โรงพยาบาลปราสาท","375","355","730","79","76","40","39","31","30","36","35","37","36","23","22","11","7","11","9","19","15","30","28","37","38","21","20"
"10919  :  โรงพยาบาลกาบเชิง","126","53","179","24","14","6","6","12","3","9","3","12","6","15","5","8","1","13","2","4","2","8","6","10","4","5","1"
"10920  :  โรงพยาบาลรัตนบุรี","0","196","196","0","31","0","11","0","14","0","22","0","11","0","18","0","14","0","12","0","28","0","11","0","14","0","10"
"10921  :  โรงพยาบาลสนม","47","6","53","4","0","3","0","1","1","4","1","3","1","8","3","1","0","6","0","6","0","4","0","4","0","3","0"
"10922  :  โรงพยาบาลศีขรภูมิ","0","127","127","0","31","0","9","0","14","0","8","0","10","0","6","0","5","0","6","0","7","0","8","0","15","0","8"
"10923  :  โรงพยาบาลสังขะ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10924  :  โรงพยาบาลลำดวน","57","57","114","9","9","6","6","1","1","4","4","12","12","4","4","3","3","6","6","5","5","4","4","2","2","1","1"
"10925  :  โรงพยาบาลสำโรงทาบ","0","152","152","0","25","0","20","0","11","0","17","0","14","0","9","0","10","0","11","0","7","0","13","0","11","0","4"
"10926  :  โรงพยาบาลบัวเชด","238","149","387","53","36","15","10","18","9","23","11","29","16","18","12","2","0","9","6","17","11","18","11","19","17","17","10"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","140","86","226","18","16","10","6","12","5","13","14","21","6","17","13","0","1","14","4","11","4","7","4","6","5","11","8"
"27842  :  โรงพยาบาลเขวาสินรินทร์","66","48","114","12","10","9","7","5","4","5","4","6","4","2","2","4","1","5","2","4","4","9","5","2","1","3","4"
"27843  :  โรงพยาบาลศรีณรงค์","47","0","47","2","0","0","0","2","0","1","0","15","0","10","0","17","0","0","0","0","0","0","0","0","0","0","0"
"27844  :  โรงพยาบาลโนนนารายณ์","22","20","42","0","8","1","3","2","2","1","1","5","5","1","1","0","0","5","0","3","0","3","0","0","0","1","0"
"10700  :  โรงพยาบาลศรีสะเกษ","292","0","292","57","0","46","0","27","0","21","0","15","0","12","0","9","0","20","0","18","0","10","0","35","0","22","0"
"10927  :  โรงพยาบาลยางชุมน้อย","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10928  :  โรงพยาบาลกันทรารมย์","61","0","61","6","0","10","0","1","0","4","0","7","0","2","0","7","0","7","0","2","0","0","0","8","0","7","0"
"10929  :  โรงพยาบาลกันทรลักษ์","63","0","63","1","0","0","0","1","0","2","0","1","0","15","0","24","0","13","0","2","0","3","0","1","0","0","0"
"10930  :  โรงพยาบาลขุขันธ์","273","143","416","52","54","31","31","27","24","28","27","33","7","23","0","11","0","9","0","9","0","12","0","18","0","20","0"
"10931  :  โรงพยาบาลไพรบึง","96","109","205","5","16","5","10","8","14","14","12","9","7","11","14","8","3","10","3","6","5","9","15","1","5","10","5"
"10932  :  โรงพยาบาลปรางค์กู่","32","0","32","0","0","0","0","0","0","2","0","6","0","6","0","3","0","3","0","3","0","2","0","4","0","3","0"
"10933  :  โรงพยาบาลขุนหาญ","273","266","539","35","35","29","29","30","30","29","23","27","27","25","25","6","5","19","19","22","22","18","18","18","18","15","15"
"10934  :  โรงพยาบาลราษีไศล","126","103","229","18","14","13","8","7","6","13","11","15","13","11","8","7","6","8","7","9","9","6","5","8","6","11","10"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","331","329","660","37","35","40","40","30","29","38","38","35","36","24","24","5","5","27","27","27","27","29","29","27","27","12","12"
"10936  :  โรงพยาบาลบึงบูรพ์","28","2","30","0","0","1","1","2","0","9","1","4","0","1","0","0","0","0","0","4","0","3","0","0","0","4","0"
"10937  :  โรงพยาบาลห้วยทับทัน","140","49","189","11","13","10","3","7","5","13","3","9","3","9","4","11","4","14","1","17","5","9","1","15","5","15","2"
"10938  :  โรงพยาบาลโนนคูณ","20","2","22","0","0","0","0","0","0","0","0","0","0","3","0","0","0","5","1","3","0","6","1","1","0","2","0"
"10939  :  โรงพยาบาลศรีรัตนะ","1","177","178","0","33","1","20","0","14","0","33","0","17","0","18","0","4","0","5","0","8","0","10","0","9","0","6"
"10940  :  โรงพยาบาลวังหิน","37","0","37","9","0","2","0","12","0","3","0","0","0","0","0","0","0","3","0","0","0","2","0","5","0","1","0"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","4","36","40","0","4","0","2","0","1","1","3","1","2","1","7","1","2","0","3","0","3","0","2","0","0","0","7"
"10942  :  โรงพยาบาลภูสิงห์","75","0","75","10","0","4","0","3","0","6","0","2","0","3","0","6","0","6","0","6","0","6","0","9","0","14","0"
"10943  :  โรงพยาบาลเมืองจันทร์","22","0","22","1","0","1","0","1","0","4","0","6","0","0","0","4","0","2","0","1","0","0","0","2","0","0","0"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","7","4","11","0","0","1","1","1","1","0","0","1","1","1","1","0","0","0","0","0","0","0","0","1","0","2","0"
"28014  :  โรงพยาบาลพยุห์","29","0","29","4","0","3","0","0","0","6","0","1","0","2","0","1","0","2","0","4","0","2","0","2","0","2","0"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","7","0","7","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28016  :  โรงพยาบาลศิลาลาด","15","15","30","4","4","4","4","1","1","1","1","1","1","0","0","2","2","1","1","0","0","0","0","1","1","0","0"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10944  :  โรงพยาบาลศรีเมืองใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10945  :  โรงพยาบาลโขงเจียม","2","167","169","0","29","0","17","0","19","2","22","0","11","0","13","0","1","0","7","0","14","0","19","0","8","0","7"
"10946  :  โรงพยาบาลเขื่องใน","0","167","167","0","34","0","22","0","25","0","31","0","13","0","0","0","1","0","0","0","21","0","13","0","7","0","0"
"10947  :  โรงพยาบาลเขมราฐ","3","245","248","0","32","0","29","0","21","0","28","0","22","0","18","0","7","0","5","2","18","0","25","0","24","1","16"
"10948  :  โรงพยาบาลนาจะหลวย","197","193","390","24","24","23","23","20","20","29","29","20","20","15","15","5","5","11","11","18","14","10","10","8","8","14","14"
"10949  :  โรงพยาบาลน้ำยืน","0","72","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","13","0","22","0","16","0","12"
"10950  :  โรงพยาบาลบุณฑริก","0","224","224","0","24","0","21","0","31","0","32","0","23","0","15","0","10","0","6","0","18","0","16","0","17","0","11"
"10951  :  โรงพยาบาลตระการพืชผล","7","278","285","0","46","0","31","0","31","0","41","0","0","0","0","0","0","0","23","5","27","0","21","0","27","2","31"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","6","78","84","0","6","0","5","0","3","0","0","1","0","3","12","0","2","0","4","0","12","0","13","0","14","2","7"
"10953  :  โรงพยาบาลม่วงสามสิบ","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0"
"10954  :  โรงพยาบาลวารินชำราบ","0","558","558","0","115","0","64","0","55","0","56","0","64","0","32","0","18","0","24","0","34","0","47","0","21","0","28"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","21","499","520","0","59","0","43","0","61","0","63","0","56","0","33","0","15","5","33","4","24","9","40","2","35","1","37"
"10957  :  โรงพยาบาลตาลสุม","1","71","72","0","13","0","5","0","3","0","8","0","11","0","9","0","1","0","4","1","5","0","8","0","4","0","0"
"10958  :  โรงพยาบาลโพธิ์ไทร","0","124","124","0","21","0","11","0","13","0","12","0","15","0","6","0","14","0","2","0","6","0","5","0","8","0","11"
"10959  :  โรงพยาบาลสำโรง","14","120","134","2","16","0","12","1","8","1","16","2","11","0","2","2","7","0","13","1","5","1","11","2","12","2","7"
"10960  :  โรงพยาบาลดอนมดแดง","3","86","89","0","16","0","6","0","8","1","17","0","7","0","10","0","5","1","3","0","1","0","6","1","4","0","3"
"10961  :  โรงพยาบาลสิรินธร","59","83","142","0","14","0","8","0","3","0","17","0","9","1","0","45","0","3","5","4","5","1","9","3","6","2","7"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","25","33","58","0","0","0","3","0","0","0","2","2","0","4","0","1","1","0","0","0","6","15","9","2","5","1","7"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","226","226","0","44","0","30","0","29","0","18","0","18","0","10","0","10","0","17","0","11","0","16","0","8","0","15"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","3","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","14","0","14","0","0","3","0","1","0","1","0","3","0","1","0","0","0","0","0","1","0","0","0","3","0","1","0"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","7","7","0","3","0","1","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24032  :  โรงพยาบาลนาตาล","0","107","107","0","12","0","8","0","9","0","10","0","15","0","11","0","1","0","5","0","10","0","12","0","14","0","0"
"24821  :  โรงพยาบาลนาเยีย","3","77","80","0","11","0","9","0","7","0","12","0","10","0","0","0","0","0","2","1","7","1","6","1","7","0","6"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","1","102","103","0","17","0","9","0","12","0","15","0","13","0","7","0","1","0","0","1","9","0","10","0","3","0","6"
"27968  :  โรงพยาบาลน้ำขุ่น","0","18","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","6","0","4","0","3"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","6","66","72","0","13","0","5","0","4","0","8","0","7","0","7","0","0","0","3","6","7","0","2","0","5","0","5"
"10701  :  โรงพยาบาลยโสธร","0","110","110","0","13","0","16","0","9","0","22","0","8","0","4","0","2","0","7","0","8","0","6","0","4","0","11"
"10963  :  โรงพยาบาลทรายมูล","13","14","27","1","2","1","1","3","3","1","1","1","1","2","2","0","0","0","0","0","0","2","2","0","0","2","2"
"10964  :  โรงพยาบาลกุดชุม","42","41","83","5","5","3","3","3","3","0","0","4","4","5","5","1","1","3","3","6","6","5","5","4","3","3","3"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","90","65","155","5","8","3","3","1","2","7","8","3","5","4","5","1","1","22","7","12","2","20","4","7","12","5","8"
"10966  :  โรงพยาบาลป่าติ้ว","47","0","47","6","0","1","0","6","0","2","0","1","0","1","0","5","0","24","0","0","0","0","0","1","0","0","0"
"10967  :  โรงพยาบาลมหาชนะชัย","82","81","163","9","10","16","16","4","4","10","10","8","7","0","0","5","4","6","6","3","3","10","10","3","3","8","8"
"10968  :  โรงพยาบาลค้อวัง","0","54","54","0","12","0","8","0","3","0","10","0","2","0","3","0","4","0","3","0","1","0","3","0","1","0","4"
"10969  :  โรงพยาบาลไทยเจริญ","19","0","19","1","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","3","0","12","0","0","0","0","0"
