"โรงพยาบาล","รวม","ปี พ.ศ. 2564","ปี พ.ศ. 2565"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"Hct","CBC","รวม","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","54","0","54","3","0","13","0","6","0","6","0","8","0","11","0","7","0","0","0","0","0","0","0","0","0","0","0"
"10871  :  โรงพยาบาลครบุรี","78","0","78","11","0","15","0","7","0","13","0","12","0","11","0","4","0","5","0","0","0","0","0","0","0","0","0"
"10872  :  โรงพยาบาลเสิงสาง","0","55","55","0","11","0","7","0","8","0","12","0","4","0","6","0","4","0","3","0","0","0","0","0","0","0","0"
"10873  :  โรงพยาบาลคง","2","16","18","0","4","0","3","1","0","0","0","1","2","0","3","0","4","0","0","0","0","0","0","0","0","0","0"
"10874  :  โรงพยาบาลบ้านเหลื่อม","11","0","11","4","0","1","0","0","0","2","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"10875  :  โรงพยาบาลจักราช","19","0","19","5","0","2","0","3","0","4","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10876  :  โรงพยาบาลโชคชัย","35","0","35","3","0","2","0","2","0","11","0","0","0","8","0","6","0","3","0","0","0","0","0","0","0","0","0"
"10877  :  โรงพยาบาลด่านขุนทด","80","0","80","20","0","8","0","10","0","6","0","5","0","12","0","11","0","8","0","0","0","0","0","0","0","0","0"
"10878  :  โรงพยาบาลโนนไทย","26","0","26","4","0","6","0","3","0","5","0","2","0","1","0","2","0","3","0","0","0","0","0","0","0","0","0"
"10879  :  โรงพยาบาลโนนสูง","29","0","29","3","0","4","0","5","0","7","0","1","0","3","0","3","0","3","0","0","0","0","0","0","0","0","0"
"10880  :  โรงพยาบาลขามสะแกแสง","26","0","26","4","0","3","0","3","0","4","0","1","0","5","0","5","0","1","0","0","0","0","0","0","0","0","0"
"10881  :  โรงพยาบาลบัวใหญ่","6","0","6","2","0","1","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"10882  :  โรงพยาบาลประทาย","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"10883  :  โรงพยาบาลปักธงชัย","66","0","66","9","0","8","0","10","0","10","0","5","0","16","0","8","0","0","0","0","0","0","0","0","0","0","0"
"10884  :  โรงพยาบาลพิมาย","68","0","68","9","0","13","0","6","0","15","0","7","0","7","0","5","0","6","0","0","0","0","0","0","0","0","0"
"10885  :  โรงพยาบาลห้วยแถลง","93","0","93","6","0","10","0","7","0","5","0","7","0","13","0","26","0","19","0","0","0","0","0","0","0","0","0"
"10886  :  โรงพยาบาลชุมพวง","2","24","26","0","3","0","4","0","3","0","3","0","1","0","5","1","2","1","3","0","0","0","0","0","0","0","0"
"10887  :  โรงพยาบาลสูงเนิน","41","16","57","3","2","7","2","4","3","9","2","9","2","3","3","3","2","3","0","0","0","0","0","0","0","0","0"
"10888  :  โรงพยาบาลขามทะเลสอ","4","0","4","0","0","0","0","2","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10889  :  โรงพยาบาลสีคิ้ว","1","35","36","0","5","0","3","1","4","0","6","0","3","0","6","0","8","0","0","0","0","0","0","0","0","0","0"
"10890  :  โรงพยาบาลปากช่องนานา","164","1","165","17","0","32","0","20","0","26","1","24","0","25","0","20","0","0","0","0","0","0","0","0","0","0","0"
"10891  :  โรงพยาบาลหนองบุญมาก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10892  :  โรงพยาบาลแก้งสนามนาง","40","0","40","1","0","1","0","2","0","1","0","4","0","9","0","22","0","0","0","0","0","0","0","0","0","0","0"
"10893  :  โรงพยาบาลโนนแดง","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10894  :  โรงพยาบาลวังน้ำเขียว","12","0","12","3","0","0","0","0","0","2","0","3","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","2","0","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11608  :  โรงพยาบาลลำทะเมนชัย","3","0","3","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","25","0","25","4","0","6","0","5","0","5","0","1","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","97","0","97","11","0","11","0","18","0","10","0","8","0","8","0","14","0","17","0","0","0","0","0","0","0","0","0"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","9","0","9","2","0","2","0","1","0","1","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0"
"27839  :  โรงพยาบาลบัวลาย","2","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27840  :  โรงพยาบาลสีดา","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"27841  :  โรงพยาบาลเทพารักษ์","39","0","39","7","0","9","0","6","0","1","0","3","0","4","0","7","0","2","0","0","0","0","0","0","0","0","0"
"10667  :  โรงพยาบาลบุรีรัมย์","249","0","249","33","0","40","0","41","0","49","0","33","0","34","0","17","0","2","0","0","0","0","0","0","0","0","0"
"10895  :  โรงพยาบาลคูเมือง","71","93","164","4","11","9","13","11","4","9","9","10","11","8","10","10","26","10","9","0","0","0","0","0","0","0","0"
"10896  :  โรงพยาบาลกระสัง","75","0","75","5","0","7","0","12","0","8","0","16","0","12","0","8","0","7","0","0","0","0","0","0","0","0","0"
"10897  :  โรงพยาบาลนางรอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10898  :  โรงพยาบาลหนองกี่","24","0","24","3","0","1","0","6","0","3","0","5","0","2","0","2","0","2","0","0","0","0","0","0","0","0","0"
"10899  :  โรงพยาบาลละหานทราย","93","25","118","9","4","15","3","10","6","7","3","17","3","13","0","7","4","15","2","0","0","0","0","0","0","0","0"
"10900  :  โรงพยาบาลประโคนชัย","20","0","20","0","0","1","0","0","0","2","0","1","0","14","0","2","0","0","0","0","0","0","0","0","0","0","0"
"10901  :  โรงพยาบาลบ้านกรวด","131","51","182","19","10","17","9","17","4","13","6","14","3","19","13","14","4","18","2","0","0","0","0","0","0","0","0"
"10902  :  โรงพยาบาลพุทไธสง","44","30","74","0","3","1","4","17","8","10","4","5","3","10","1","0","4","1","3","0","0","0","0","0","0","0","0"
"10904  :  โรงพยาบาลลำปลายมาศ","1","25","26","0","6","1","5","0","4","0","3","0","2","0","4","0","0","0","1","0","0","0","0","0","0","0","0"
"10905  :  โรงพยาบาลสตึก","160","0","160","28","0","31","0","17","0","19","0","17","0","14","0","18","0","16","0","0","0","0","0","0","0","0","0"
"10906  :  โรงพยาบาลปะคำ","120","9","129","9","1","13","7","14","0","6","0","16","1","15","0","24","0","23","0","0","0","0","0","0","0","0","0"
"10907  :  โรงพยาบาลนาโพธิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10908  :  โรงพยาบาลหนองหงส์","43","0","43","5","0","3","0","5","0","4","0","11","0","7","0","4","0","4","0","0","0","0","0","0","0","0","0"
"10909  :  โรงพยาบาลพลับพลาชัย","88","17","105","12","1","13","4","7","4","9","4","7","1","14","1","10","0","16","2","0","0","0","0","0","0","0","0"
"10910  :  โรงพยาบาลห้วยราช","17","0","17","0","0","0","0","0","0","0","0","0","0","11","0","2","0","4","0","0","0","0","0","0","0","0","0"
"10911  :  โรงพยาบาลโนนสุวรรณ","95","0","95","4","0","7","0","10","0","3","0","50","0","16","0","2","0","3","0","0","0","0","0","0","0","0","0"
"10912  :  โรงพยาบาลชำนิ","27","8","35","3","1","2","4","2","0","4","1","4","1","2","1","4","0","6","0","0","0","0","0","0","0","0","0"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","43","9","52","5","4","4","1","1","2","4","1","2","0","12","1","6","0","9","0","0","0","0","0","0","0","0","0"
"10914  :  โรงพยาบาลโนนดินแดง","0","97","97","0","10","0","9","0","13","0","13","0","11","0","15","0","17","0","9","0","0","0","0","0","0","0","0"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23578  :  โรงพยาบาลแคนดง","0","40","40","0","6","0","4","0","6","0","8","0","4","0","3","0","4","0","5","0","0","0","0","0","0","0","0"
"28020  :  โรงพยาบาลบ้านด่าน","0","25","25","0","2","0","8","0","4","0","4","0","5","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"10668  :  โรงพยาบาลสุรินทร์","0","50","50","0","5","0","3","0","7","0","9","0","10","0","8","0","8","0","0","0","0","0","0","0","0","0","0"
"10915  :  โรงพยาบาลชุมพลบุรี","29","0","29","3","0","5","0","2","0","1","0","1","0","10","0","0","0","7","0","0","0","0","0","0","0","0","0"
"10916  :  โรงพยาบาลท่าตูม","48","0","48","7","0","6","0","11","0","6","0","5","0","3","0","7","0","3","0","0","0","0","0","0","0","0","0"
"10917  :  โรงพยาบาลจอมพระ","22","0","22","4","0","4","0","2","0","4","0","1","0","2","0","5","0","0","0","0","0","0","0","0","0","0","0"
"10918  :  โรงพยาบาลปราสาท","193","0","193","35","0","32","0","15","0","19","0","19","0","17","0","22","0","34","0","0","0","0","0","0","0","0","0"
"10919  :  โรงพยาบาลกาบเชิง","45","0","45","6","0","5","0","3","0","2","0","4","0","6","0","6","0","13","0","0","0","0","0","0","0","0","0"
"10920  :  โรงพยาบาลรัตนบุรี","142","0","142","16","0","18","0","17","0","19","0","19","0","17","0","17","0","19","0","0","0","0","0","0","0","0","0"
"10921  :  โรงพยาบาลสนม","26","0","26","1","0","0","0","2","0","0","0","7","0","6","0","5","0","5","0","0","0","0","0","0","0","0","0"
"10922  :  โรงพยาบาลศีขรภูมิ","14","6","20","1","2","2","0","2","1","2","1","2","2","3","0","2","0","0","0","0","0","0","0","0","0","0","0"
"10923  :  โรงพยาบาลสังขะ","94","0","94","15","0","14","0","12","0","15","0","14","0","18","0","6","0","0","0","0","0","0","0","0","0","0","0"
"10924  :  โรงพยาบาลลำดวน","8","0","8","2","0","4","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10925  :  โรงพยาบาลสำโรงทาบ","0","109","109","0","9","0","8","0","11","0","13","0","8","0","24","0","27","0","9","0","0","0","0","0","0","0","0"
"10926  :  โรงพยาบาลบัวเชด","128","0","128","13","0","15","0","10","0","10","0","9","0","15","0","21","0","35","0","0","0","0","0","0","0","0","0"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","102","0","102","12","0","16","0","6","0","9","0","11","0","19","0","15","0","14","0","0","0","0","0","0","0","0","0"
"27842  :  โรงพยาบาลเขวาสินรินทร์","12","0","12","1","0","0","0","1","0","0","0","1","0","2","0","0","0","7","0","0","0","0","0","0","0","0","0"
"27843  :  โรงพยาบาลศรีณรงค์","7","0","7","1","0","1","0","1","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27844  :  โรงพยาบาลโนนนารายณ์","6","0","6","3","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10700  :  โรงพยาบาลศรีสะเกษ","171","0","171","21","0","14","0","18","0","23","0","16","0","21","0","19","0","37","0","2","0","0","0","0","0","0","0"
"10927  :  โรงพยาบาลยางชุมน้อย","13","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0"
"10928  :  โรงพยาบาลกันทรารมย์","30","0","30","9","0","3","0","1","0","1","0","6","0","2","0","4","0","4","0","0","0","0","0","0","0","0","0"
"10929  :  โรงพยาบาลกันทรลักษ์","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10930  :  โรงพยาบาลขุขันธ์","34","108","142","8","6","5","17","8","15","5","15","6","12","1","27","1","16","0","0","0","0","0","0","0","0","0","0"
"10931  :  โรงพยาบาลไพรบึง","51","22","73","8","1","1","3","16","2","4","4","2","5","2","4","5","2","13","1","0","0","0","0","0","0","0","0"
"10932  :  โรงพยาบาลปรางค์กู่","27","0","27","7","0","2","0","1","0","4","0","2","0","3","0","3","0","5","0","0","0","0","0","0","0","0","0"
"10933  :  โรงพยาบาลขุนหาญ","105","0","105","10","0","15","0","7","0","10","0","16","0","22","0","18","0","7","0","0","0","0","0","0","0","0","0"
"10934  :  โรงพยาบาลราษีไศล","13","41","54","2","7","4","8","3","4","0","9","1","1","2","7","0","0","1","5","0","0","0","0","0","0","0","0"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","153","0","153","22","0","26","0","20","0","18","0","17","0","23","0","9","0","15","0","3","0","0","0","0","0","0","0"
"10936  :  โรงพยาบาลบึงบูรพ์","24","4","28","4","0","0","0","3","1","4","0","1","3","5","0","3","0","4","0","0","0","0","0","0","0","0","0"
"10937  :  โรงพยาบาลห้วยทับทัน","62","14","76","11","2","7","3","13","1","3","2","3","1","8","1","5","2","12","2","0","0","0","0","0","0","0","0"
"10938  :  โรงพยาบาลโนนคูณ","44","0","44","5","0","3","0","2","0","4","0","5","0","8","0","10","0","7","0","0","0","0","0","0","0","0","0"
"10939  :  โรงพยาบาลศรีรัตนะ","12","23","35","0","2","0","6","0","3","0","3","7","4","5","2","0","1","0","2","0","0","0","0","0","0","0","0"
"10940  :  โรงพยาบาลวังหิน","16","0","16","3","0","3","0","2","0","1","0","1","0","3","0","2","0","1","0","0","0","0","0","0","0","0","0"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","0","30","30","0","3","0","3","0","2","0","6","0","5","0","7","0","3","0","1","0","0","0","0","0","0","0","0"
"10942  :  โรงพยาบาลภูสิงห์","29","0","29","6","0","4","0","4","0","3","0","2","0","3","0","3","0","4","0","0","0","0","0","0","0","0","0"
"10943  :  โรงพยาบาลเมืองจันทร์","8","0","8","0","0","0","0","2","0","0","0","1","0","0","0","1","0","4","0","0","0","0","0","0","0","0","0"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","28","0","28","1","0","1","0","1","0","7","0","1","0","1","0","2","0","14","0","0","0","0","0","0","0","0","0"
"28014  :  โรงพยาบาลพยุห์","17","0","17","3","0","0","0","2","0","1","0","2","0","3","0","3","0","3","0","0","0","0","0","0","0","0","0"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28016  :  โรงพยาบาลศิลาลาด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10944  :  โรงพยาบาลศรีเมืองใหม่","0","108","108","0","3","0","3","0","6","0","7","0","7","0","21","0","34","0","27","0","0","0","0","0","0","0","0"
"10945  :  โรงพยาบาลโขงเจียม","23","69","92","7","5","1","7","1","7","2","6","2","7","7","14","1","18","2","5","0","0","0","0","0","0","0","0"
"10946  :  โรงพยาบาลเขื่องใน","0","101","101","0","11","0","15","0","6","0","3","0","8","0","21","0","24","0","13","0","0","0","0","0","0","0","0"
"10947  :  โรงพยาบาลเขมราฐ","19","36","55","0","5","6","5","2","6","3","0","4","2","2","11","2","7","0","0","0","0","0","0","0","0","0","0"
"10948  :  โรงพยาบาลนาจะหลวย","54","0","54","6","0","5","0","2","0","9","0","3","0","11","0","9","0","9","0","0","0","0","0","0","0","0","0"
"10949  :  โรงพยาบาลน้ำยืน","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0"
"10950  :  โรงพยาบาลบุณฑริก","11","106","117","0","0","0","7","0","6","0","6","0","10","3","18","6","43","2","16","0","0","0","0","0","0","0","0"
"10951  :  โรงพยาบาลตระการพืชผล","0","41","41","0","14","0","17","0","0","0","0","0","4","0","6","0","0","0","0","0","0","0","0","0","0","0","0"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","0","27","27","0","5","0","2","0","5","0","7","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0"
"10953  :  โรงพยาบาลม่วงสามสิบ","59","0","59","13","0","15","0","15","0","6","0","5","0","1","0","0","0","4","0","0","0","0","0","0","0","0","0"
"10954  :  โรงพยาบาลวารินชำราบ","16","142","158","3","14","1","15","2","24","6","30","2","12","1","20","0","13","1","14","0","0","0","0","0","0","0","0"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","36","241","277","5","34","8","17","6","18","3","29","2","21","4","39","5","39","3","44","0","0","0","0","0","0","0","0"
"10957  :  โรงพยาบาลตาลสุม","13","24","37","0","2","3","0","2","2","2","0","3","4","2","4","0","8","1","4","0","0","0","0","0","0","0","0"
"10958  :  โรงพยาบาลโพธิ์ไทร","0","50","50","0","6","0","2","0","3","0","5","0","2","0","4","0","19","0","9","0","0","0","0","0","0","0","0"
"10959  :  โรงพยาบาลสำโรง","9","12","21","1","2","4","5","2","2","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10960  :  โรงพยาบาลดอนมดแดง","0","19","19","0","7","0","4","0","0","0","0","0","5","0","0","0","1","0","2","0","0","0","0","0","0","0","0"
"10961  :  โรงพยาบาลสิรินธร","28","34","62","2","7","2","6","4","7","6","8","5","6","2","0","7","0","0","0","0","0","0","0","0","0","0","0"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","18","5","23","9","1","1","0","4","3","0","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","262","262","0","55","0","30","0","49","0","36","0","41","0","28","0","21","0","2","0","0","0","0","0","0","0","0"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","1","1","2","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"24032  :  โรงพยาบาลนาตาล","0","28","28","0","0","0","5","0","7","0","11","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24821  :  โรงพยาบาลนาเยีย","0","19","19","0","2","0","1","0","2","0","3","0","0","0","2","0","3","0","6","0","0","0","0","0","0","0","0"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","18","18","0","5","0","4","0","1","0","2","0","0","0","4","0","2","0","0","0","0","0","0","0","0","0","0"
"27968  :  โรงพยาบาลน้ำขุ่น","1","17","18","0","2","0","2","1","1","0","3","0","2","0","5","0","1","0","1","0","0","0","0","0","0","0","0"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","4","24","28","0","5","0","1","1","1","0","1","0","4","0","8","2","3","1","1","0","0","0","0","0","0","0","0"
"10701  :  โรงพยาบาลยโสธร","0","35","35","0","4","0","7","0","6","0","4","0","6","0","5","0","3","0","0","0","0","0","0","0","0","0","0"
"10963  :  โรงพยาบาลทรายมูล","6","0","6","1","0","2","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"10964  :  โรงพยาบาลกุดชุม","0","5","5","0","1","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","37","0","37","5","0","7","0","7","0","1","0","5","0","8","0","4","0","0","0","0","0","0","0","0","0","0","0"
"10966  :  โรงพยาบาลป่าติ้ว","8","0","8","0","0","0","0","3","0","1","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0"
"10967  :  โรงพยาบาลมหาชนะชัย","27","0","27","7","0","7","0","0","0","4","0","1","0","4","0","2","0","2","0","0","0","0","0","0","0","0","0"
"10968  :  โรงพยาบาลค้อวัง","22","0","22","3","0","2","0","2","0","6","0","0","0","6","0","1","0","2","0","0","0","0","0","0","0","0","0"
"10969  :  โรงพยาบาลไทยเจริญ","9","0","9","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","50","28","78","5","5","6","7","3","2","13","1","5","6","5","3","2","3","11","1","0","0","0","0","0","0","0","0"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"04007  :  โรงพยาบาลซับใหญ่","52","0","52","9","0","7","0","8","0","7","0","4","0","7","0","2","0","8","0","0","0","0","0","0","0","0","0"
"10702  :  โรงพยาบาลชัยภูมิ","243","15","258","39","3","22","1","32","4","19","7","34","0","29","0","32","0","36","0","0","0","0","0","0","0","0","0"
"10970  :  โรงพยาบาลบ้านเขว้า","55","10","65","11","3","6","1","8","1","3","2","2","2","13","0","6","0","6","1","0","0","0","0","0","0","0","0"
"10971  :  โรงพยาบาลคอนสวรรค์","34","0","34","3","0","6","0","5","0","2","0","4","0","4","0","5","0","5","0","0","0","0","0","0","0","0","0"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","37","49","86","6","12","2","5","4","4","0","2","12","4","4","9","5","9","4","4","0","0","0","0","0","0","0","0"
"10973  :  โรงพยาบาลหนองบัวแดง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10974  :  โรงพยาบาลจัตุรัส","123","0","123","21","0","9","0","16","0","14","0","14","0","26","0","13","0","10","0","0","0","0","0","0","0","0","0"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","68","0","68","9","0","5","0","9","0","10","0","13","0","11","0","6","0","5","0","0","0","0","0","0","0","0","0"
"10976  :  โรงพยาบาลหนองบัวระเหว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10977  :  โรงพยาบาลเทพสถิต","82","2","84","5","1","12","0","13","1","5","0","5","0","20","0","14","0","8","0","0","0","0","0","0","0","0","0"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","84","0","84","19","0","11","0","3","0","10","0","12","0","7","0","14","0","8","0","0","0","0","0","0","0","0","0"
"10979  :  โรงพยาบาลบ้านแท่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10980  :  โรงพยาบาลแก้งคร้อ","70","0","70","10","0","11","0","9","0","11","0","4","0","13","0","7","0","5","0","0","0","0","0","0","0","0","0"
"10981  :  โรงพยาบาลคอนสาร","11","4","15","2","2","2","0","1","0","0","0","1","0","0","0","4","1","1","1","0","0","0","0","0","0","0","0"
"10982  :  โรงพยาบาลภักดีชุมพล","0","32","32","0","1","0","0","0","1","0","1","0","3","0","2","0","9","0","15","0","0","0","0","0","0","0","0"
"10983  :  โรงพยาบาลเนินสง่า","0","11","11","0","1","0","0","0","0","0","3","0","3","0","1","0","2","0","1","0","0","0","0","0","0","0","0"
"10703  :  โรงพยาบาลอำนาจเจริญ","178","0","178","20","0","18","0","18","0","12","0","9","0","36","0","53","0","12","0","0","0","0","0","0","0","0","0"
"10985  :  โรงพยาบาลชานุมาน","34","23","57","0","2","6","1","0","1","10","3","6","5","1","1","4","7","7","3","0","0","0","0","0","0","0","0"
"10986  :  โรงพยาบาลปทุมราชวงศา","55","0","55","5","0","3","0","6","0","6","0","5","0","11","0","13","0","6","0","0","0","0","0","0","0","0","0"
"10987  :  โรงพยาบาลพนา","30","0","30","6","0","1","0","5","0","3","0","3","0","2","0","4","0","6","0","0","0","0","0","0","0","0","0"
"10988  :  โรงพยาบาลเสนางคนิคม","40","12","52","9","0","4","2","5","1","6","1","2","2","2","0","4","2","2","4","6","0","0","0","0","0","0","0"
"10989  :  โรงพยาบาลหัวตะพาน","45","1","46","3","0","2","0","7","0","4","0","5","0","11","1","7","0","6","0","0","0","0","0","0","0","0","0"
"10990  :  โรงพยาบาลลืออำนาจ","13","6","19","1","0","1","0","2","0","2","1","2","2","2","0","0","2","3","1","0","0","0","0","0","0","0","0"
"11040  :  โรงพยาบาลบึงกาฬ","208","0","208","33","0","36","0","25","0","23","0","23","0","19","0","30","0","19","0","0","0","0","0","0","0","0","0"
