"โรงพยาบาล","รวม","ปี พ.ศ. 2564","ปี พ.ศ. 2565"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"Hct","CBC","รวม","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC"
"10850  :  โรงพยาบาลบางคล้า","26","4","30","6","0","8","0","2","0","0","0","5","1","3","2","2","1","0","0","0","0","0","0","0","0","0","0"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","68","37","105","14","10","9","7","11","8","5","6","4","4","13","2","12","0","0","0","0","0","0","0","0","0","0","0"
"10852  :  โรงพยาบาลบางปะกง","12","10","22","1","0","0","0","3","2","1","1","3","3","2","2","2","2","0","0","0","0","0","0","0","0","0","0"
"10853  :  โรงพยาบาลบ้านโพธิ์","67","28","95","5","2","11","5","9","2","9","2","9","6","6","1","7","5","11","5","0","0","0","0","0","0","0","0"
"10854  :  โรงพยาบาลพนมสารคาม","86","27","113","9","4","16","4","7","2","7","2","13","4","17","7","11","3","6","1","0","0","0","0","0","0","0","0"
"10855  :  โรงพยาบาลสนามชัยเขต","58","5","63","10","1","4","1","15","0","9","0","4","2","10","0","6","1","0","0","0","0","0","0","0","0","0","0"
"10856  :  โรงพยาบาลแปลงยาว","159","159","318","16","16","43","43","19","19","28","28","20","20","18","18","15","15","0","0","0","0","0","0","0","0","0","0"
"13747  :  โรงพยาบาลราชสาส์น","36","0","36","1","0","3","0","5","0","7","0","9","0","6","0","5","0","0","0","0","0","0","0","0","0","0","0"
"31327  :  โรงพยาบาลคลองเขื่อน","31","6","37","7","1","3","0","2","0","7","2","4","0","6","2","2","1","0","0","0","0","0","0","0","0","0","0"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","2","2","4","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10857  :  โรงพยาบาลกบินทร์บุรี","89","56","145","9","6","12","6","14","10","12","8","9","4","13","7","14","10","6","5","0","0","0","0","0","0","0","0"
"10858  :  โรงพยาบาลนาดี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10859  :  โรงพยาบาลบ้านสร้าง","34","8","42","7","1","6","2","3","0","6","2","3","1","9","2","0","0","0","0","0","0","0","0","0","0","0","0"
"10860  :  โรงพยาบาลประจันตคาม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10861  :  โรงพยาบาลศรีมหาโพธิ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10862  :  โรงพยาบาลศรีมโหสถ","6","6","12","0","0","2","2","2","2","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10698  :  โรงพยาบาลนครนายก","83","81","164","12","12","13","13","10","8","14","14","16","16","10","10","6","6","2","2","0","0","0","0","0","0","0","0"
"10863  :  โรงพยาบาลปากพลี","20","0","20","2","0","0","0","3","0","1","0","4","0","3","0","2","0","5","0","0","0","0","0","0","0","0","0"
"10864  :  โรงพยาบาลบ้านนา","43","10","53","9","2","2","2","6","3","4","0","6","1","13","0","3","2","0","0","0","0","0","0","0","0","0","0"
"10865  :  โรงพยาบาลองครักษ์","0","16","16","0","1","0","0","0","4","0","3","0","1","0","1","0","5","0","1","0","0","0","0","0","0","0","0"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","227","102","329","44","13","44","15","25","15","22","11","27","9","21","16","44","23","0","0","0","0","0","0","0","0","0","0"
"10866  :  โรงพยาบาลคลองหาด","90","5","95","11","1","10","1","20","0","6","1","15","0","6","0","9","0","13","2","0","0","0","0","0","0","0","0"
"10867  :  โรงพยาบาลตาพระยา","23","31","54","3","6","1","3","3","0","2","5","6","4","3","3","0","6","5","4","0","0","0","0","0","0","0","0"
"10868  :  โรงพยาบาลวังน้ำเย็น","70","0","70","6","0","10","0","7","0","13","0","5","0","11","0","3","0","15","0","0","0","0","0","0","0","0","0"
"10869  :  โรงพยาบาลวัฒนานคร","51","23","74","11","8","8","2","11","5","4","0","5","2","12","4","0","2","0","0","0","0","0","0","0","0","0","0"
"10870  :  โรงพยาบาลอรัญประเทศ","85","75","160","14","6","11","3","19","5","10","22","4","5","15","15","6","11","6","8","0","0","0","0","0","0","0","0"
"13817  :  โรงพยาบาลเขาฉกรรจ์","49","25","74","11","4","5","4","11","6","7","4","6","1","3","2","4","3","2","1","0","0","0","0","0","0","0","0"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","55","0","55","3","0","13","0","6","0","7","0","8","0","11","0","7","0","0","0","0","0","0","0","0","0","0","0"
"10871  :  โรงพยาบาลครบุรี","79","38","117","11","2","15","8","7","5","13","2","12","7","12","7","4","2","5","5","0","0","0","0","0","0","0","0"
"10872  :  โรงพยาบาลเสิงสาง","0","55","55","0","11","0","7","0","8","0","12","0","4","0","6","0","4","0","3","0","0","0","0","0","0","0","0"
"10873  :  โรงพยาบาลคง","18","16","34","4","4","3","3","1","0","0","0","3","2","3","3","4","4","0","0","0","0","0","0","0","0","0","0"
"10874  :  โรงพยาบาลบ้านเหลื่อม","11","11","22","4","4","1","1","0","0","2","2","3","3","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"10875  :  โรงพยาบาลจักราช","20","20","40","5","5","2","2","4","4","4","4","3","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"10876  :  โรงพยาบาลโชคชัย","34","1","35","3","1","3","0","2","0","10","0","0","0","7","0","6","0","3","0","0","0","0","0","0","0","0","0"
"10877  :  โรงพยาบาลด่านขุนทด","86","3","89","21","1","8","1","11","0","6","0","6","0","13","1","12","0","9","0","0","0","0","0","0","0","0","0"
"10878  :  โรงพยาบาลโนนไทย","27","0","27","4","0","6","0","4","0","5","0","2","0","1","0","2","0","3","0","0","0","0","0","0","0","0","0"
"10879  :  โรงพยาบาลโนนสูง","29","0","29","3","0","4","0","5","0","7","0","1","0","3","0","3","0","3","0","0","0","0","0","0","0","0","0"
"10880  :  โรงพยาบาลขามสะแกแสง","26","26","52","4","4","3","3","3","3","4","4","1","1","5","5","5","5","1","1","0","0","0","0","0","0","0","0"
"10881  :  โรงพยาบาลบัวใหญ่","5","5","10","2","2","1","1","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"10882  :  โรงพยาบาลประทาย","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"10883  :  โรงพยาบาลปักธงชัย","66","44","110","9","8","8","6","10","6","10","6","5","3","16","8","8","7","0","0","0","0","0","0","0","0","0","0"
"10884  :  โรงพยาบาลพิมาย","69","36","105","9","8","13","3","6","4","15","4","7","3","7","6","5","4","7","4","0","0","0","0","0","0","0","0"
"10885  :  โรงพยาบาลห้วยแถลง","93","60","153","6","4","10","1","7","6","5","2","7","3","13","7","26","21","19","16","0","0","0","0","0","0","0","0"
"10886  :  โรงพยาบาลชุมพวง","26","24","50","3","3","4","4","3","3","3","3","1","1","5","5","3","2","4","3","0","0","0","0","0","0","0","0"
"10887  :  โรงพยาบาลสูงเนิน","66","22","88","5","2","9","2","7","3","11","2","11","2","14","7","5","2","4","2","0","0","0","0","0","0","0","0"
"10888  :  โรงพยาบาลขามทะเลสอ","4","4","8","0","0","0","0","2","2","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"10889  :  โรงพยาบาลสีคิ้ว","42","41","83","9","9","3","3","5","4","7","7","3","3","6","6","9","9","0","0","0","0","0","0","0","0","0","0"
"10890  :  โรงพยาบาลปากช่องนานา","181","181","362","17","17","39","39","20","20","27","28","25","24","32","31","21","22","0","0","0","0","0","0","0","0","0","0"
"10891  :  โรงพยาบาลหนองบุญมาก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10892  :  โรงพยาบาลแก้งสนามนาง","41","41","82","1","1","1","1","2","2","1","1","4","4","9","9","23","23","0","0","0","0","0","0","0","0","0","0"
"10893  :  โรงพยาบาลโนนแดง","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10894  :  โรงพยาบาลวังน้ำเขียว","12","12","24","3","3","0","0","0","0","2","2","3","3","3","3","1","1","0","0","0","0","0","0","0","0","0","0"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","2","2","4","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11608  :  โรงพยาบาลลำทะเมนชัย","3","3","6","0","0","1","1","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","1","1","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","25","0","25","4","0","6","0","5","0","5","0","1","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","103","65","168","11","6","13","9","19","14","12","10","8","3","8","4","14","8","18","11","0","0","0","0","0","0","0","0"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","11","11","22","4","4","2","2","1","1","1","1","0","0","2","2","1","1","0","0","0","0","0","0","0","0","0","0"
"27839  :  โรงพยาบาลบัวลาย","2","2","4","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27840  :  โรงพยาบาลสีดา","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"27841  :  โรงพยาบาลเทพารักษ์","39","0","39","7","0","9","0","6","0","1","0","3","0","4","0","7","0","2","0","0","0","0","0","0","0","0","0"
"10667  :  โรงพยาบาลบุรีรัมย์","272","0","272","37","0","42","0","44","0","51","0","35","0","42","0","18","0","3","0","0","0","0","0","0","0","0","0"
"10895  :  โรงพยาบาลคูเมือง","224","159","383","15","12","22","14","17","6","18","10","23","14","53","37","49","44","27","22","0","0","0","0","0","0","0","0"
"10896  :  โรงพยาบาลกระสัง","79","0","79","5","0","7","0","14","0","8","0","16","0","12","0","9","0","8","0","0","0","0","0","0","0","0","0"
"10897  :  โรงพยาบาลนางรอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10898  :  โรงพยาบาลหนองกี่","27","24","51","3","3","1","1","6","6","3","3","5","5","5","4","2","1","2","1","0","0","0","0","0","0","0","0"
"10899  :  โรงพยาบาลละหานทราย","128","33","161","13","4","18","3","16","6","10","3","22","4","18","4","14","7","17","2","0","0","0","0","0","0","0","0"
"10900  :  โรงพยาบาลประโคนชัย","20","0","20","0","0","1","0","0","0","2","0","1","0","14","0","2","0","0","0","0","0","0","0","0","0","0","0"
"10901  :  โรงพยาบาลบ้านกรวด","233","63","296","43","10","41","10","33","4","27","7","17","7","32","16","19","7","21","2","0","0","0","0","0","0","0","0"
"10902  :  โรงพยาบาลพุทไธสง","79","46","125","3","3","5","4","25","10","15","7","8","4","14","7","4","6","5","5","0","0","0","0","0","0","0","0"
"10904  :  โรงพยาบาลลำปลายมาศ","31","31","62","6","6","6","5","4","4","4","4","2","3","4","4","1","1","4","4","0","0","0","0","0","0","0","0"
"10905  :  โรงพยาบาลสตึก","175","83","258","29","14","31","13","18","11","19","10","18","7","18","9","23","9","19","10","0","0","0","0","0","0","0","0"
"10906  :  โรงพยาบาลปะคำ","131","16","147","9","1","13","7","15","1","6","0","18","4","16","2","30","0","24","1","0","0","0","0","0","0","0","0"
"10907  :  โรงพยาบาลนาโพธิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10908  :  โรงพยาบาลหนองหงส์","45","0","45","5","0","3","0","5","0","4","0","11","0","7","0","5","0","5","0","0","0","0","0","0","0","0","0"
"10909  :  โรงพยาบาลพลับพลาชัย","112","24","136","13","1","15","5","10","6","13","4","8","2","18","3","12","0","23","3","0","0","0","0","0","0","0","0"
"10910  :  โรงพยาบาลห้วยราช","17","0","17","0","0","0","0","0","0","0","0","0","0","11","0","2","0","4","0","0","0","0","0","0","0","0","0"
"10911  :  โรงพยาบาลโนนสุวรรณ","96","9","105","4","1","7","2","10","3","3","0","51","1","16","1","2","0","3","1","0","0","0","0","0","0","0","0"
"10912  :  โรงพยาบาลชำนิ","37","10","47","4","1","6","4","3","0","5","1","5","1","3","2","4","1","7","0","0","0","0","0","0","0","0","0"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","55","16","71","9","4","5","1","3","2","5","2","4","3","13","2","6","0","10","2","0","0","0","0","0","0","0","0"
"10914  :  โรงพยาบาลโนนดินแดง","0","114","114","0","16","0","11","0","16","0","17","0","12","0","16","0","17","0","9","0","0","0","0","0","0","0","0"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23578  :  โรงพยาบาลแคนดง","13","49","62","2","6","2","4","2","6","1","10","2","8","2","4","1","5","1","6","0","0","0","0","0","0","0","0"
"28020  :  โรงพยาบาลบ้านด่าน","0","25","25","0","2","0","8","0","4","0","4","0","5","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"10668  :  โรงพยาบาลสุรินทร์","0","53","53","0","5","0","3","0","7","0","10","0","10","0","9","0","9","0","0","0","0","0","0","0","0","0","0"
"10915  :  โรงพยาบาลชุมพลบุรี","29","0","29","3","0","5","0","2","0","1","0","1","0","10","0","0","0","7","0","0","0","0","0","0","0","0","0"
"10916  :  โรงพยาบาลท่าตูม","52","52","104","7","7","6","6","13","13","6","6","6","6","3","3","8","8","3","3","0","0","0","0","0","0","0","0"
"10917  :  โรงพยาบาลจอมพระ","23","10","33","4","1","4","2","2","1","4","3","1","2","3","1","5","0","0","0","0","0","0","0","0","0","0","0"
"10918  :  โรงพยาบาลปราสาท","196","180","376","36","30","33","31","15","15","19","15","19","21","17","18","23","21","34","29","0","0","0","0","0","0","0","0"
"10919  :  โรงพยาบาลกาบเชิง","45","9","54","6","4","5","1","3","0","2","1","4","1","6","1","6","0","13","1","0","0","0","0","0","0","0","0"
"10920  :  โรงพยาบาลรัตนบุรี","144","144","288","16","16","18","18","17","17","19","19","19","19","18","18","18","18","19","19","0","0","0","0","0","0","0","0"
"10921  :  โรงพยาบาลสนม","26","3","29","1","1","0","0","2","1","0","0","7","0","6","0","5","1","5","0","0","0","0","0","0","0","0","0"
"10922  :  โรงพยาบาลศีขรภูมิ","18","23","41","2","3","2","2","2","3","2","3","3","5","5","5","2","2","0","0","0","0","0","0","0","0","0","0"
"10923  :  โรงพยาบาลสังขะ","94","60","154","15","10","14","9","12","9","15","9","14","9","18","10","6","4","0","0","0","0","0","0","0","0","0","0"
"10924  :  โรงพยาบาลลำดวน","8","8","16","2","2","4","4","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10925  :  โรงพยาบาลสำโรงทาบ","0","109","109","0","9","0","8","0","11","0","13","0","8","0","24","0","27","0","9","0","0","0","0","0","0","0","0"
"10926  :  โรงพยาบาลบัวเชด","135","97","232","13","7","16","10","11","5","10","6","10","7","16","10","24","24","35","28","0","0","0","0","0","0","0","0"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","107","2","109","12","1","16","0","7","0","10","0","11","0","21","1","16","0","14","0","0","0","0","0","0","0","0","0"
"27842  :  โรงพยาบาลเขวาสินรินทร์","14","5","19","1","0","0","1","2","1","0","0","1","0","3","1","0","0","7","2","0","0","0","0","0","0","0","0"
"27843  :  โรงพยาบาลศรีณรงค์","7","0","7","1","0","1","0","1","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27844  :  โรงพยาบาลโนนนารายณ์","6","0","6","3","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10700  :  โรงพยาบาลศรีสะเกษ","195","0","195","22","0","15","0","22","0","27","0","19","0","23","0","25","0","40","0","2","0","0","0","0","0","0","0"
"10927  :  โรงพยาบาลยางชุมน้อย","13","1","14","0","0","0","1","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0"
"10928  :  โรงพยาบาลกันทรารมย์","33","0","33","10","0","3","0","1","0","1","0","6","0","3","0","5","0","4","0","0","0","0","0","0","0","0","0"
"10929  :  โรงพยาบาลกันทรลักษ์","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10930  :  โรงพยาบาลขุขันธ์","152","120","272","14","6","23","18","23","15","23","18","20","14","30","30","19","19","0","0","0","0","0","0","0","0","0","0"
"10931  :  โรงพยาบาลไพรบึง","55","31","86","8","1","1","3","16","3","4","5","3","6","2","5","6","3","15","5","0","0","0","0","0","0","0","0"
"10932  :  โรงพยาบาลปรางค์กู่","27","0","27","7","0","2","0","1","0","4","0","2","0","3","0","3","0","5","0","0","0","0","0","0","0","0","0"
"10933  :  โรงพยาบาลขุนหาญ","116","101","217","10","9","15","15","7","7","10","10","18","17","25","17","21","17","10","9","0","0","0","0","0","0","0","0"
"10934  :  โรงพยาบาลราษีไศล","57","44","101","9","7","12","8","7","4","11","11","3","2","9","7","0","0","6","5","0","0","0","0","0","0","0","0"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","158","140","298","22","11","26","24","20","13","19","21","17","17","25","19","9","10","16","22","4","3","0","0","0","0","0","0"
"10936  :  โรงพยาบาลบึงบูรพ์","26","6","32","4","0","0","0","3","1","4","1","2","3","5","0","3","1","5","0","0","0","0","0","0","0","0","0"
"10937  :  โรงพยาบาลห้วยทับทัน","66","19","85","11","3","7","3","14","1","4","3","3","1","9","4","6","2","12","2","0","0","0","0","0","0","0","0"
"10938  :  โรงพยาบาลโนนคูณ","50","1","51","5","0","3","0","2","0","4","0","5","0","9","0","14","0","8","1","0","0","0","0","0","0","0","0"
"10939  :  โรงพยาบาลศรีรัตนะ","13","28","41","0","3","0","6","0","3","0","3","7","6","6","3","0","2","0","2","0","0","0","0","0","0","0","0"
"10940  :  โรงพยาบาลวังหิน","16","0","16","3","0","3","0","2","0","1","0","1","0","3","0","2","0","1","0","0","0","0","0","0","0","0","0"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","0","31","31","0","3","0","3","0","2","0","6","0","6","0","7","0","3","0","1","0","0","0","0","0","0","0","0"
"10942  :  โรงพยาบาลภูสิงห์","32","0","32","6","0","4","0","4","0","5","0","2","0","4","0","3","0","4","0","0","0","0","0","0","0","0","0"
"10943  :  โรงพยาบาลเมืองจันทร์","8","0","8","0","0","0","0","2","0","0","0","1","0","0","0","1","0","4","0","0","0","0","0","0","0","0","0"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","28","9","37","1","0","1","0","1","0","7","6","1","1","1","0","2","2","14","0","0","0","0","0","0","0","0","0"
"28014  :  โรงพยาบาลพยุห์","17","0","17","3","0","0","0","2","0","1","0","2","0","3","0","3","0","3","0","0","0","0","0","0","0","0","0"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28016  :  โรงพยาบาลศิลาลาด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10944  :  โรงพยาบาลศรีเมืองใหม่","0","125","125","0","4","0","3","0","6","0","9","0","8","0","27","0","38","0","30","0","0","0","0","0","0","0","0"
"10945  :  โรงพยาบาลโขงเจียม","24","96","120","7","6","1","9","1","7","2","6","2","11","8","18","1","27","2","12","0","0","0","0","0","0","0","0"
"10946  :  โรงพยาบาลเขื่องใน","0","116","116","0","11","0","16","0","8","0","3","0","9","0","22","0","28","0","19","0","0","0","0","0","0","0","0"
"10947  :  โรงพยาบาลเขมราฐ","21","46","67","0","6","6","9","3","7","3","0","5","2","2","15","2","7","0","0","0","0","0","0","0","0","0","0"
"10948  :  โรงพยาบาลนาจะหลวย","65","52","117","6","4","6","6","4","4","10","4","6","4","13","11","11","11","9","8","0","0","0","0","0","0","0","0"
"10949  :  โรงพยาบาลน้ำยืน","0","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0"
"10950  :  โรงพยาบาลบุณฑริก","16","129","145","0","0","0","8","0","7","0","8","0","11","3","21","9","53","4","21","0","0","0","0","0","0","0","0"
"10951  :  โรงพยาบาลตระการพืชผล","0","48","48","0","16","0","17","0","0","0","0","0","6","0","9","0","0","0","0","0","0","0","0","0","0","0","0"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","0","28","28","0","6","0","2","0","5","0","7","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0"
"10953  :  โรงพยาบาลม่วงสามสิบ","109","0","109","25","0","30","0","29","0","12","0","8","0","1","0","0","0","4","0","0","0","0","0","0","0","0","0"
"10954  :  โรงพยาบาลวารินชำราบ","28","159","187","4","17","1","16","4","25","6","32","6","14","4","24","1","15","2","16","0","0","0","0","0","0","0","0"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","44","262","306","5","34","9","19","9","20","5","30","2","23","5","45","5","44","4","47","0","0","0","0","0","0","0","0"
"10957  :  โรงพยาบาลตาลสุม","15","29","44","0","2","4","0","3","2","2","0","3","6","2","5","0","9","1","5","0","0","0","0","0","0","0","0"
"10958  :  โรงพยาบาลโพธิ์ไทร","0","58","58","0","6","0","2","0","3","0","7","0","2","0","7","0","20","0","11","0","0","0","0","0","0","0","0"
"10959  :  โรงพยาบาลสำโรง","10","13","23","1","2","5","5","2","2","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10960  :  โรงพยาบาลดอนมดแดง","1","21","22","0","8","0","4","0","0","0","0","0","5","1","0","0","2","0","2","0","0","0","0","0","0","0","0"
"10961  :  โรงพยาบาลสิรินธร","28","38","66","2","7","2","7","4","8","6","8","5","8","2","0","7","0","0","0","0","0","0","0","0","0","0","0"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","19","6","25","9","1","2","0","4","4","0","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","272","272","0","55","0","30","0","48","0","36","0","47","0","32","0","22","0","2","0","0","0","0","0","0","0","0"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","1","1","2","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"24032  :  โรงพยาบาลนาตาล","0","28","28","0","0","0","5","0","7","0","11","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24821  :  โรงพยาบาลนาเยีย","0","29","29","0","3","0","2","0","3","0","3","0","2","0","5","0","5","0","6","0","0","0","0","0","0","0","0"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","26","26","0","5","0","4","0","3","0","3","0","0","0","6","0","5","0","0","0","0","0","0","0","0","0","0"
"27968  :  โรงพยาบาลน้ำขุ่น","1","20","21","0","2","0","2","1","1","0","4","0","2","0","5","0","1","0","3","0","0","0","0","0","0","0","0"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","5","32","37","0","5","0","1","1","1","0","2","0","7","1","10","2","3","1","3","0","0","0","0","0","0","0","0"
"10701  :  โรงพยาบาลยโสธร","0","42","42","0","4","0","9","0","7","0","4","0","6","0","6","0","6","0","0","0","0","0","0","0","0","0","0"
"10963  :  โรงพยาบาลทรายมูล","7","7","14","1","1","2","2","0","0","1","1","0","0","0","0","1","1","2","2","0","0","0","0","0","0","0","0"
"10964  :  โรงพยาบาลกุดชุม","8","8","16","1","1","1","1","2","2","0","0","3","3","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","39","38","77","5","5","7","7","8","8","1","1","5","5","8","8","5","4","0","0","0","0","0","0","0","0","0","0"
