"โรงพยาบาล","รวม","ปี พ.ศ. 2563","ปี พ.ศ. 2564"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"Hct","CBC","รวม","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC"
"10848  :  โรงพยาบาลแหลมงอบ","46","4","50","7","0","2","1","4","1","1","0","3","0","4","0","6","1","1","0","5","1","1","0","5","0","7","0"
"10849  :  โรงพยาบาลเกาะกูด","28","2","30","2","1","2","0","0","0","1","0","5","0","1","0","1","0","2","0","5","0","3","0","2","0","4","1"
"13816  :  โรงพยาบาลเกาะช้าง","24","0","24","3","0","2","0","0","0","3","0","0","0","2","0","6","0","1","0","2","0","1","0","3","0","1","0"
"10697  :  โรงพยาบาลพุทธโสธร","0","76","76","0","8","0","11","0","12","0","4","0","9","0","15","0","4","0","2","0","2","0","3","0","2","0","4"
"10833  :  โรงพยาบาลท่าตะเกียบ","241","62","303","31","6","31","6","18","4","31","2","11","7","16","6","22","8","15","2","21","4","9","7","17","4","19","6"
"10850  :  โรงพยาบาลบางคล้า","54","0","54","2","0","7","0","8","0","0","0","12","0","5","0","5","0","1","0","6","0","8","0","0","0","0","0"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","238","153","391","46","24","34","22","36","24","18","14","17","9","22","18","28","13","11","5","8","7","11","8","4","6","3","3"
"10852  :  โรงพยาบาลบางปะกง","14","24","38","0","6","0","2","1","5","0","1","1","1","3","2","1","1","1","0","3","3","3","2","0","0","1","1"
"10853  :  โรงพยาบาลบ้านโพธิ์","95","29","124","9","4","16","5","13","4","9","4","10","5","11","3","8","1","7","2","3","0","4","0","4","0","1","1"
"10854  :  โรงพยาบาลพนมสารคาม","161","66","227","24","10","19","12","11","2","7","1","15","6","22","12","17","7","13","5","4","4","13","0","5","2","11","5"
"10855  :  โรงพยาบาลสนามชัยเขต","111","9","120","27","7","10","0","5","0","10","0","7","0","11","0","12","0","4","0","7","2","8","0","7","0","3","0"
"10856  :  โรงพยาบาลแปลงยาว","295","295","590","68","68","27","27","30","30","29","28","17","17","18","19","16","16","16","16","26","26","18","18","14","14","16","16"
"13747  :  โรงพยาบาลราชสาส์น","62","0","62","5","0","5","0","8","0","9","0","7","0","4","0","3","0","6","0","2","0","7","0","4","0","2","0"
"31327  :  โรงพยาบาลคลองเขื่อน","51","12","63","1","0","8","3","6","3","7","1","6","0","4","1","1","1","3","1","7","0","3","1","1","1","4","0"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","4","4","8","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","2"
"10857  :  โรงพยาบาลกบินทร์บุรี","234","167","401","48","35","45","26","21","16","18","13","22","9","13","17","12","11","12","13","19","14","8","4","8","7","8","2"
"10858  :  โรงพยาบาลนาดี","23","0","23","14","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10859  :  โรงพยาบาลบ้านสร้าง","83","16","99","7","2","4","2","12","1","5","0","2","1","4","1","5","1","10","0","11","2","8","3","9","1","6","2"
"10860  :  โรงพยาบาลประจันตคาม","28","0","28","18","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10861  :  โรงพยาบาลศรีมหาโพธิ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10862  :  โรงพยาบาลศรีมโหสถ","103","15","118","7","1","26","2","8","0","7","3","6","0","11","1","10","0","6","0","8","2","11","2","0","1","3","3"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10698  :  โรงพยาบาลนครนายก","140","132","272","19","17","17","17","16","15","12","12","13","12","32","31","12","10","8","8","11","10","0","0","0","0","0","0"
"10863  :  โรงพยาบาลปากพลี","12","5","17","3","0","0","0","2","2","0","0","2","1","1","1","1","1","0","0","3","0","0","0","0","0","0","0"
"10864  :  โรงพยาบาลบ้านนา","86","19","105","10","4","10","5","9","2","3","0","10","2","8","1","7","2","14","3","9","0","6","0","0","0","0","0"
"10865  :  โรงพยาบาลองครักษ์","0","27","27","0","3","0","0","0","5","0","3","0","2","0","5","0","4","0","2","0","3","0","0","0","0","0","0"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","408","171","579","70","14","66","32","35","15","38","12","36","24","49","21","24","10","25","9","0","0","21","13","44","21","0","0"
"10866  :  โรงพยาบาลคลองหาด","153","23","176","14","3","13","5","14","1","11","0","13","3","10","1","8","2","12","3","17","2","9","1","16","1","16","1"
"10867  :  โรงพยาบาลตาพระยา","38","63","101","5","7","4","10","1","8","1","2","3","4","7","7","4","1","4","5","1","5","1","6","4","5","3","3"
"10868  :  โรงพยาบาลวังน้ำเย็น","151","0","151","19","0","19","0","21","0","16","0","15","0","15","0","10","0","9","0","6","0","16","0","5","0","0","0"
"10869  :  โรงพยาบาลวัฒนานคร","106","83","189","12","10","16","10","15","9","6","5","13","5","11","6","6","8","0","5","7","7","3","11","12","4","5","3"
"10870  :  โรงพยาบาลอรัญประเทศ","152","78","230","9","8","17","9","13","5","10","3","12","10","13","11","13","7","17","6","24","8","4","5","10","4","10","2"
"13817  :  โรงพยาบาลเขาฉกรรจ์","133","91","224","22","15","11","8","14","7","8","6","9","4","15","9","12","8","10","7","16","15","5","4","6","5","5","3"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","27","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","13","0","5","0","0","0","5","0"
"10871  :  โรงพยาบาลครบุรี","147","56","203","15","6","12","6","24","8","7","5","7","3","19","8","16","8","8","1","16","4","4","4","9","1","10","2"
"10872  :  โรงพยาบาลเสิงสาง","0","103","103","0","13","0","11","0","7","0","10","0","8","0","8","0","8","0","7","0","4","0","6","0","15","0","6"
"10873  :  โรงพยาบาลคง","164","27","191","3","3","2","2","1","1","1","1","3","3","143","3","0","0","2","3","4","4","2","2","1","3","2","2"
"10874  :  โรงพยาบาลบ้านเหลื่อม","57","43","100","4","4","7","7","5","5","3","3","3","3","18","6","6","4","4","4","1","1","3","3","0","0","3","3"
"10875  :  โรงพยาบาลจักราช","65","64","129","12","12","9","8","4","4","4","4","2","2","7","6","7","7","3","3","5","5","8","9","2","2","2","2"
"10876  :  โรงพยาบาลโชคชัย","100","0","100","19","0","11","0","7","0","12","0","10","0","9","0","10","0","6","0","9","0","3","0","3","0","1","0"
"10877  :  โรงพยาบาลด่านขุนทด","283","0","283","67","0","50","0","36","0","11","0","17","0","17","0","15","0","11","0","12","0","21","0","11","0","15","0"
"10878  :  โรงพยาบาลโนนไทย","114","0","114","3","0","11","0","4","0","1","0","7","0","53","0","11","0","2","0","1","0","8","0","7","0","6","0"
"10879  :  โรงพยาบาลโนนสูง","132","0","132","10","0","19","0","13","0","8","0","17","0","20","0","12","0","8","0","12","0","5","0","3","0","5","0"
"10880  :  โรงพยาบาลขามสะแกแสง","51","51","102","6","6","6","6","7","7","0","0","1","1","6","6","3","3","9","9","6","6","2","2","3","3","2","2"
"10881  :  โรงพยาบาลบัวใหญ่","29","8","37","2","2","1","1","2","2","0","0","1","1","23","0","0","1","0","1","0","0","0","0","0","0","0","0"
"10882  :  โรงพยาบาลประทาย","22","0","22","3","0","0","0","0","0","1","0","6","0","8","0","0","0","0","0","1","0","0","0","1","0","2","0"
"10883  :  โรงพยาบาลปักธงชัย","145","105","250","21","19","15","14","16","13","7","7","15","6","21","11","13","8","9","5","12","7","7","6","6","6","3","3"
"10884  :  โรงพยาบาลพิมาย","176","114","290","23","17","25","17","14","11","13","4","9","3","20","20","16","9","9","5","16","10","8","6","10","3","13","9"
"10885  :  โรงพยาบาลห้วยแถลง","89","52","141","15","10","8","5","13","5","5","5","12","6","10","5","5","4","2","3","13","6","5","2","1","0","0","1"
"10886  :  โรงพยาบาลชุมพวง","66","46","112","11","11","11","11","2","2","2","2","2","2","2","2","1","1","2","2","23","3","4","4","1","1","5","5"
"10887  :  โรงพยาบาลสูงเนิน","159","58","217","8","3","12","7","7","4","10","5","15","2","67","7","7","4","4","8","15","13","7","5","3","0","4","0"
"10888  :  โรงพยาบาลขามทะเลสอ","50","36","86","6","6","5","5","0","0","2","2","1","1","20","6","2","2","2","3","6","5","3","3","2","2","1","1"
"10889  :  โรงพยาบาลสีคิ้ว","87","84","171","10","10","10","11","10","10","4","4","9","7","14","12","7","7","3","3","7","7","4","4","6","6","3","3"
"10890  :  โรงพยาบาลปากช่องนานา","296","293","589","35","35","41","40","33","32","25","24","22","22","44","45","26","25","28","28","25","26","5","5","5","4","7","7"
"10891  :  โรงพยาบาลหนองบุญมาก","15","15","30","10","10","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10892  :  โรงพยาบาลแก้งสนามนาง","42","42","84","5","5","4","4","4","4","6","6","0","0","3","3","5","5","2","2","5","5","3","3","3","3","2","2"
"10893  :  โรงพยาบาลโนนแดง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10894  :  โรงพยาบาลวังน้ำเขียว","18","18","36","3","3","2","2","3","3","0","0","2","2","2","2","3","3","0","0","2","2","0","0","0","0","1","1"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","25","25","50","1","1","3","3","9","9","3","3","0","0","2","2","5","5","0","0","1","1","1","1","0","0","0","0"
"11608  :  โรงพยาบาลลำทะเมนชัย","77","14","91","2","1","3","4","0","0","1","1","14","5","10","0","21","0","9","0","7","1","10","2","0","0","0","0"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","68","0","68","11","0","13","0","5","0","5","0","4","0","8","0","2","0","5","0","4","0","2","0","3","0","6","0"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","171","153","324","26","19","16","19","11","13","10","9","12","7","23","19","9","7","8","7","25","23","16","13","11","12","4","5"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","18","18","36","3","3","2","2","0","0","2","2","1","1","1","1","0","0","1","1","2","2","3","3","0","0","3","3"
"27839  :  โรงพยาบาลบัวลาย","8","8","16","0","0","0","0","1","1","0","0","1","1","3","3","3","3","0","0","0","0","0","0","0","0","0","0"
"27840  :  โรงพยาบาลสีดา","1","1","2","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27841  :  โรงพยาบาลเทพารักษ์","89","0","89","15","0","12","0","6","0","2","0","4","0","8","0","6","0","7","0","9","0","8","0","11","0","1","0"
"10667  :  โรงพยาบาลบุรีรัมย์","47","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","9","0","27","0","10","0"
"10895  :  โรงพยาบาลคูเมือง","0","127","127","0","19","0","21","0","13","0","8","0","15","0","13","0","9","0","2","0","4","0","6","0","9","0","8"
"10896  :  โรงพยาบาลกระสัง","100","5","105","16","0","22","0","7","4","7","1","5","0","14","0","15","0","5","0","8","0","0","0","0","0","1","0"
"10897  :  โรงพยาบาลนางรอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10898  :  โรงพยาบาลหนองกี่","84","65","149","11","9","29","14","9","8","5","5","5","5","5","5","5","5","2","2","7","7","3","2","2","2","1","1"
"10899  :  โรงพยาบาลละหานทราย","0","112","112","0","16","0","15","0","14","0","10","0","6","0","17","0","6","0","6","0","16","0","6","0","0","0","0"
"10900  :  โรงพยาบาลประโคนชัย","28","0","28","7","0","0","0","9","0","2","0","0","0","3","0","2","0","1","0","1","0","2","0","0","0","1","0"
"10901  :  โรงพยาบาลบ้านกรวด","302","76","378","33","11","39","16","26","5","29","7","19","8","40","11","18","11","20","4","30","3","20","0","15","0","13","0"
"10902  :  โรงพยาบาลพุทไธสง","160","37","197","17","2","15","3","24","2","8","2","13","4","10","3","18","3","11","0","24","6","12","3","2","4","6","5"
"10904  :  โรงพยาบาลลำปลายมาศ","2","60","62","0","15","0","13","0","5","1","4","0","5","1","6","0","8","0","3","0","0","0","0","0","1","0","0"
"10905  :  โรงพยาบาลสตึก","179","91","270","22","0","15","10","13","14","10","5","21","13","22","9","15","8","17","9","19","7","10","0","11","8","4","8"
"10906  :  โรงพยาบาลปะคำ","158","36","194","9","9","12","6","10","6","14","2","20","1","15","5","13","4","12","1","18","2","13","0","13","0","9","0"
"10907  :  โรงพยาบาลนาโพธิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10908  :  โรงพยาบาลหนองหงส์","65","0","65","4","0","6","0","2","0","6","0","4","0","13","0","3","0","4","0","5","0","9","0","4","0","5","0"
"10909  :  โรงพยาบาลพลับพลาชัย","0","87","87","0","14","0","11","0","7","0","12","0","5","0","11","0","10","0","4","0","7","0","4","0","2","0","0"
"10910  :  โรงพยาบาลห้วยราช","5","5","10","0","0","2","2","1","1","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"10911  :  โรงพยาบาลโนนสุวรรณ","62","20","82","4","3","5","4","5","2","3","1","6","0","6","2","9","0","3","2","9","2","7","2","3","1","2","1"
"10912  :  โรงพยาบาลชำนิ","67","13","80","3","1","11","1","9","2","6","2","5","0","8","0","7","1","6","1","6","2","2","1","2","1","2","1"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","111","36","147","24","6","10","5","3","1","5","2","21","5","13","3","9","3","9","5","11","2","1","3","3","1","2","0"
"10914  :  โรงพยาบาลโนนดินแดง","0","141","141","0","8","0","18","0","10","0","14","0","12","0","13","0","21","0","15","0","9","0","11","0","5","0","5"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","44","19","63","4","3","5","4","3","2","8","5","6","1","8","4","2","0","0","0","8","0","0","0","0","0","0","0"
"23578  :  โรงพยาบาลแคนดง","29","85","114","3","7","3","6","4","9","2","4","3","7","1","8","1","7","2","7","3","11","3","4","3","12","1","3"
"28020  :  โรงพยาบาลบ้านด่าน","0","39","39","0","7","0","3","0","4","0","4","0","3","0","4","0","3","0","3","0","1","0","0","0","4","0","3"
"10668  :  โรงพยาบาลสุรินทร์","0","160","160","0","23","0","19","0","22","0","14","0","12","0","26","0","12","0","8","0","8","0","9","0","5","0","2"
"10915  :  โรงพยาบาลชุมพลบุรี","51","0","51","3","0","9","0","5","0","8","0","4","0","11","0","3","0","2","0","1","0","0","0","3","0","2","0"
"10916  :  โรงพยาบาลท่าตูม","101","101","202","11","11","16","16","12","12","10","10","4","4","10","10","3","3","9","9","9","9","8","8","5","5","4","4"
"10917  :  โรงพยาบาลจอมพระ","62","19","81","6","3","4","1","0","0","4","4","1","0","11","1","5","1","11","4","3","1","10","1","2","1","5","2"
"10918  :  โรงพยาบาลปราสาท","315","283","598","37","31","49","40","25","21","20","20","15","13","23","22","41","40","18","17","37","32","25","24","11","12","14","11"
"10919  :  โรงพยาบาลกาบเชิง","94","34","128","11","5","6","5","6","1","8","1","14","11","18","1","5","1","10","6","4","1","4","0","6","2","2","0"
"10920  :  โรงพยาบาลรัตนบุรี","218","216","434","20","20","24","24","13","13","17","17","18","18","28","28","22","22","17","17","16","16","13","13","12","10","18","18"
"10921  :  โรงพยาบาลสนม","43","7","50","3","1","3","0","3","2","4","0","3","0","6","0","8","1","0","0","3","0","1","1","6","1","3","1"
"10922  :  โรงพยาบาลศีขรภูมิ","0","73","73","0","7","0","10","0","7","0","4","0","5","0","6","0","9","0","9","0","3","0","5","0","6","0","2"
"10923  :  โรงพยาบาลสังขะ","259","183","442","32","27","23","22","19","19","24","13","35","14","38","20","19","16","21","17","22","15","7","6","10","8","9","6"
"10924  :  โรงพยาบาลลำดวน","28","28","56","6","6","5","5","4","4","1","1","1","1","4","4","1","1","3","3","1","1","1","1","0","0","1","1"
"10925  :  โรงพยาบาลสำโรงทาบ","0","82","82","0","6","0","7","0","10","0","12","0","8","0","9","0","9","0","9","0","11","0","1","0","0","0","0"
"10926  :  โรงพยาบาลบัวเชด","181","89","270","24","12","24","15","12","7","28","18","10","6","25","7","14","7","11","6","12","6","7","2","9","2","5","1"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","160","81","241","22","16","14","8","14","5","11","4","17","4","10","9","21","14","15","9","10","11","12","1","6","0","8","0"
"27842  :  โรงพยาบาลเขวาสินรินทร์","45","32","77","8","5","5","3","3","0","1","1","7","2","9","7","6","7","1","3","2","2","2","2","1","0","0","0"
"27843  :  โรงพยาบาลศรีณรงค์","16","0","16","0","0","0","0","1","0","2","0","1","0","6","0","0","0","0","0","2","0","3","0","0","0","1","0"
"27844  :  โรงพยาบาลโนนนารายณ์","17","0","17","0","0","0","0","1","0","2","0","2","0","3","0","4","0","1","0","3","0","1","0","0","0","0","0"
"10700  :  โรงพยาบาลศรีสะเกษ","265","0","265","24","0","27","0","28","0","33","0","19","0","28","0","21","0","7","0","19","0","24","0","22","0","13","0"
"10927  :  โรงพยาบาลยางชุมน้อย","22","2","24","0","0","0","0","3","0","2","0","2","0","0","1","0","1","0","0","15","0","0","0","0","0","0","0"
"10928  :  โรงพยาบาลกันทรารมย์","53","0","53","5","0","0","0","8","0","4","0","4","0","0","0","4","0","7","0","3","0","7","0","3","0","8","0"
"10929  :  โรงพยาบาลกันทรลักษ์","11","0","11","5","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0"
"10930  :  โรงพยาบาลขุขันธ์","286","215","501","24","24","40","40","15","15","15","14","26","26","33","17","14","11","13","11","50","17","18","10","18","14","20","16"
"10931  :  โรงพยาบาลไพรบึง","57","72","129","4","6","5","18","4","7","5","8","3","5","6","9","4","7","0","5","11","3","7","3","3","0","5","1"
"10932  :  โรงพยาบาลปรางค์กู่","36","0","36","0","0","0","0","4","0","4","0","3","0","4","0","3","0","5","0","4","0","3","0","3","0","3","0"
"10933  :  โรงพยาบาลขุนหาญ","236","208","444","26","23","21","21","17","16","19","18","35","28","21","17","16","15","11","11","35","24","19","19","12","12","4","4"
"10934  :  โรงพยาบาลราษีไศล","100","65","165","17","8","9","5","9","5","14","10","6","5","20","12","7","7","3","1","4","5","5","4","4","2","2","1"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","275","230","505","33","32","25","25","25","25","19","20","15","15","24","24","20","15","21","13","38","14","19","16","14","14","22","17"
"10936  :  โรงพยาบาลบึงบูรพ์","37","7","44","4","0","0","2","3","0","0","0","1","0","0","0","9","1","0","2","7","1","3","0","9","0","1","1"
"10937  :  โรงพยาบาลห้วยทับทัน","131","47","178","11","4","15","1","8","7","10","3","11","4","11","6","12","5","13","5","11","3","6","3","14","1","9","5"
"10938  :  โรงพยาบาลโนนคูณ","34","1","35","0","0","3","0","3","0","3","0","1","0","6","0","2","0","2","0","5","0","5","1","1","0","3","0"
"10939  :  โรงพยาบาลศรีรัตนะ","34","126","160","1","20","0","27","0","20","0","10","6","6","10","7","0","7","2","5","12","5","3","5","0","7","0","7"
"10940  :  โรงพยาบาลวังหิน","38","0","38","2","0","4","0","14","0","0","0","0","0","2","0","2","0","2","0","2","0","3","0","7","0","0","0"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","15","21","36","1","1","0","4","0","3","1","1","1","2","0","2","0","1","0","1","11","3","0","1","0","0","1","2"
"10942  :  โรงพยาบาลภูสิงห์","112","0","112","12","0","14","0","9","0","6","0","8","0","10","0","6","0","7","0","13","0","5","0","15","0","7","0"
"10943  :  โรงพยาบาลเมืองจันทร์","18","0","18","1","0","1","0","2","0","4","0","1","0","0","0","0","0","0","0","5","0","0","0","2","0","2","0"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","34","0","34","4","0","1","0","0","0","3","0","1","0","1","0","4","0","1","0","17","0","2","0","0","0","0","0"
"28014  :  โรงพยาบาลพยุห์","29","0","29","7","0","3","0","4","0","3","0","3","0","2","0","2","0","0","0","0","0","0","0","5","0","0","0"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28016  :  โรงพยาบาลศิลาลาด","1","1","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10944  :  โรงพยาบาลศรีเมืองใหม่","1","161","162","0","24","0","25","0","13","0","19","0","18","0","6","1","12","0","11","0","11","0","12","0","7","0","3"
"10945  :  โรงพยาบาลโขงเจียม","51","108","159","0","14","4","17","3","10","2","12","5","8","5","11","5","8","7","6","2","7","5","4","10","3","3","8"
"10946  :  โรงพยาบาลเขื่องใน","0","114","114","0","22","0","20","0","13","0","5","0","15","0","9","0","9","0","1","0","1","0","6","0","6","0","7"
"10947  :  โรงพยาบาลเขมราฐ","153","149","302","56","13","6","0","9","13","25","7","16","23","9","20","3","16","11","12","0","17","12","10","0","8","6","10"
"10948  :  โรงพยาบาลนาจะหลวย","106","100","206","14","14","21","21","12","12","8","8","13","13","6","6","7","7","8","8","7","6","1","1","9","4","0","0"
"10949  :  โรงพยาบาลน้ำยืน","0","107","107","0","16","0","24","0","10","0","17","0","11","0","0","0","0","0","5","0","4","0","11","0","4","0","5"
"10950  :  โรงพยาบาลบุณฑริก","63","122","185","0","18","0","12","0","13","0","13","8","11","16","18","24","11","10","12","5","10","0","0","0","0","0","4"
"10951  :  โรงพยาบาลตระการพืชผล","7","188","195","0","34","0","44","0","7","0","12","0","21","2","15","3","12","2","9","0","16","0","0","0","18","0","0"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","11","81","92","0","10","0","8","0","10","0","8","2","8","3","4","0","10","0","3","0","6","6","8","0","5","0","1"
"10953  :  โรงพยาบาลม่วงสามสิบ","72","0","72","0","0","0","0","0","0","3","0","12","0","10","0","10","0","15","0","6","0","8","0","5","0","3","0"
"10954  :  โรงพยาบาลวารินชำราบ","51","358","409","9","69","2","71","4","37","7","23","7","27","7","35","3","21","0","9","3","16","3","18","0","19","6","13"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","95","410","505","5","54","3","46","11","42","9","31","5","35","16","40","15","19","15","26","3","48","5","19","7","28","1","22"
"10957  :  โรงพยาบาลตาลสุม","48","35","83","1","8","0","4","6","2","9","2","2","4","2","5","4","2","0","0","8","3","5","2","9","1","2","2"
"10958  :  โรงพยาบาลโพธิ์ไทร","11","112","123","0","5","1","13","0","15","0","11","1","12","3","24","3","8","2","5","1","8","0","5","0","2","0","4"
"10959  :  โรงพยาบาลสำโรง","43","83","126","7","11","4","9","7","10","4","6","1","7","4","8","2","6","1","5","8","7","2","4","3","8","0","2"
"10960  :  โรงพยาบาลดอนมดแดง","3","67","70","0","11","0","13","0","8","0","0","2","5","0","10","1","2","0","3","0","6","0","4","0","0","0","5"
"10961  :  โรงพยาบาลสิรินธร","43","107","150","6","13","6","12","7","11","3","12","3","8","0","16","3","8","0","7","6","9","1","1","5","8","3","2"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","26","30","56","2","8","3","4","5","4","4","2","1","3","3","2","2","1","0","2","2","3","0","1","0","0","4","0"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","522","522","0","30","0","40","0","64","0","57","0","35","0","88","0","46","0","49","0","31","0","34","0","11","0","37"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","22","0","22","3","0","3","0","2","0","6","0","0","0","2","0","3","0","1","0","2","0","0","0","0","0","0","0"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","2","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24032  :  โรงพยาบาลนาตาล","0","96","96","0","10","0","17","0","17","0","5","0","11","0","4","0","12","0","5","0","6","0","6","0","3","0","0"
"24821  :  โรงพยาบาลนาเยีย","1","57","58","0","6","0","7","0","6","0","2","0","4","0","7","1","5","0","5","0","7","0","2","0","2","0","4"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","58","58","0","9","0","12","0","8","0","3","0","4","0","5","0","6","0","3","0","3","0","3","0","2","0","0"
"27968  :  โรงพยาบาลน้ำขุ่น","13","40","53","0","3","0","9","0","2","0","0","11","3","2","8","0","3","0","1","0","2","0","3","0","4","0","2"
