"โรงพยาบาล","รวม","ข้าราชการรัฐวิสาหกิจ","ประกันสังคม","UC ทั้งหมด","ต่างด้าว","บันทึกรหัสสิทธิ ไม่ตรง รหัสมาตรฐาน"
"คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน"
"10858  :  โรงพยาบาลนาดี","3,230","9,506","2.94","123","387","3.15","312","797","2.55","2,619","7,918","3.02","177","404","2.28","0","0","0.00"
"10859  :  โรงพยาบาลบ้านสร้าง","1,696","5,232","3.08","111","352","3.17","147","294","2.00","1,337","4,392","3.28","101","194","1.92","0","0","0.00"
"10860  :  โรงพยาบาลประจันตคาม","1,127","2,913","2.58","105","266","2.53","92","180","1.96","846","2,258","2.67","85","209","2.46","0","0","0.00"
"10861  :  โรงพยาบาลศรีมหาโพธิ","1,498","14,883","9.94","45","416","9.24","285","2,981","10.46","986","9,942","10.08","182","1,544","8.48","0","0","0.00"
"10862  :  โรงพยาบาลศรีมโหสถ","1,014","3,378","3.33","68","228","3.35","100","243","2.43","745","2,658","3.57","101","249","2.47","0","0","0.00"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","1,002","6,139","6.13","573","4,069","7.10","67","308","4.60","279","1,430","5.13","83","332","4.00","0","0","0.00"
"10698  :  โรงพยาบาลนครนายก","21,014","106,753","5.08","2,680","16,298","6.08","2,459","10,094","4.10","14,733","75,404","5.12","1,161","4,957","4.27","0","0","0.00"
"10863  :  โรงพยาบาลปากพลี","1,252","3,475","2.78","153","439","2.87","143","322","2.25","950","2,700","2.84","6","14","2.33","0","0","0.00"
"10864  :  โรงพยาบาลบ้านนา","5,322","15,067","2.83","372","1,203","3.23","596","1,426","2.39","4,249","12,136","2.86","108","302","2.80","0","0","0.00"
"10865  :  โรงพยาบาลองครักษ์","2,484","7,551","3.04","114","402","3.53","330","789","2.39","1,922","6,028","3.14","118","332","2.81","0","0","0.00"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","6,757","38,102","5.64","2,198","13,192","6.00","776","4,547","5.86","3,735","20,120","5.39","48","243","5.06","0","0","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","24,137","142,532","5.91","2,135","15,858","7.43","3,902","17,067","4.37","18,117","109,607","6.05","0","0","0.00","0","0","0.00"
"10866  :  โรงพยาบาลคลองหาด","2,982","8,266","2.77","102","265","2.60","86","199","2.31","2,085","6,419","3.08","709","1,383","1.95","0","0","0.00"
"10867  :  โรงพยาบาลตาพระยา","3,332","12,009","3.60","206","759","3.68","86","244","2.84","2,603","9,430","3.62","424","1,512","3.57","19","64","3.37"
"10868  :  โรงพยาบาลวังน้ำเย็น","5,949","27,660","4.65","242","1,051","4.34","437","2,293","5.25","3,987","17,701","4.44","1,283","6,615","5.16","0","0","0.00"
"10869  :  โรงพยาบาลวัฒนานคร","3,820","14,389","3.77","255","1,235","4.84","229","698","3.05","2,854","11,127","3.90","481","1,325","2.75","3","4","1.33"
"10870  :  โรงพยาบาลอรัญประเทศ","11,192","54,670","4.88","954","5,145","5.39","584","2,625","4.49","6,819","32,548","4.77","2,855","14,352","5.03","0","0","0.00"
"13817  :  โรงพยาบาลเขาฉกรรจ์","4,453","13,622","3.06","175","551","3.15","146","359","2.46","3,543","11,004","3.11","591","1,696","2.87","2","12","6.00"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","2,030","30,847","15.20","73","1,106","15.15","37","705","19.05","1,318","18,805","14.27","589","10,050","17.06","13","181","13.92"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","21,327","109,618","5.14","2,295","14,152","6.17","1,880","8,734","4.65","16,089","83,457","5.19","1,063","3,275","3.08","0","0","0.00"
"10871  :  โรงพยาบาลครบุรี","9,177","32,468","3.54","561","2,465","4.39","399","1,296","3.25","6,835","24,883","3.64","1,382","3,824","2.77","0","0","0.00"
"10872  :  โรงพยาบาลเสิงสาง","4,430","13,818","3.12","236","834","3.53","316","744","2.35","3,390","10,761","3.17","488","1,479","3.03","0","0","0.00"
"10873  :  โรงพยาบาลคง","3,271","11,404","3.49","221","894","4.05","195","487","2.50","2,838","9,984","3.52","17","39","2.29","0","0","0.00"
"10874  :  โรงพยาบาลบ้านเหลื่อม","2,579","6,821","2.64","219","682","3.11","175","371","2.12","2,032","5,366","2.64","153","402","2.63","0","0","0.00"
"10875  :  โรงพยาบาลจักราช","5,369","18,784","3.50","300","1,389","4.63","323","847","2.62","4,547","16,032","3.53","206","516","2.50","0","0","0.00"
"10876  :  โรงพยาบาลโชคชัย","8,351","29,400","3.52","456","1,862","4.08","1,141","2,941","2.58","6,733","24,533","3.64","21","64","3.05","0","0","0.00"
"10877  :  โรงพยาบาลด่านขุนทด","10,026","28,640","2.86","551","2,085","3.78","1,328","3,303","2.49","8,133","23,168","2.85","21","51","2.43","19","33","1.74"
"10878  :  โรงพยาบาลโนนไทย","6,148","20,728","3.37","485","1,740","3.59","661","2,311","3.50","4,865","16,326","3.36","142","351","2.47","0","0","0.00"
"10879  :  โรงพยาบาลโนนสูง","6,482","21,612","3.33","509","2,103","4.13","306","943","3.08","5,378","17,955","3.34","289","611","2.11","0","0","0.00"
"10880  :  โรงพยาบาลขามสะแกแสง","3,900","12,388","3.18","361","1,208","3.35","286","748","2.62","3,235","10,235","3.16","18","194","10.78","1","3","3.00"
"10881  :  โรงพยาบาลบัวใหญ่","11,072","45,937","4.15","1,131","4,814","4.26","551","2,228","4.04","8,083","33,237","4.11","1,334","5,645","4.23","1","13","13.00"
"10882  :  โรงพยาบาลประทาย","5,091","13,525","2.66","378","1,002","2.65","172","399","2.32","4,356","11,712","2.69","185","412","2.23","0","0","0.00"
"10883  :  โรงพยาบาลปักธงชัย","10,499","28,785","2.74","762","2,224","2.92","977","2,523","2.58","8,493","23,371","2.75","267","667","2.50","0","0","0.00"
"10884  :  โรงพยาบาลพิมาย","14,139","62,072","4.39","977","4,885","5.00","880","3,584","4.07","11,511","51,338","4.46","778","2,261","2.91","2","4","2.00"
"10885  :  โรงพยาบาลห้วยแถลง","3,634","17,041","4.69","24","142","5.92","470","1,523","3.24","3,141","15,376","4.90","0","0","0.00","0","0","0.00"
"10886  :  โรงพยาบาลชุมพวง","5,874","19,395","3.30","370","1,216","3.29","174","455","2.61","4,604","15,400","3.34","729","2,324","3.19","0","0","0.00"
"10887  :  โรงพยาบาลสูงเนิน","7,433","24,989","3.36","396","1,299","3.28","1,046","2,665","2.55","5,578","20,022","3.59","417","1,003","2.41","0","0","0.00"
"10888  :  โรงพยาบาลขามทะเลสอ","3,172","9,202","2.90","253","816","3.23","167","396","2.37","2,598","7,690","2.96","158","300","1.90","0","0","0.00"
"10889  :  โรงพยาบาลสีคิ้ว","9,996","40,788","4.08","613","2,937","4.79","1,738","6,438","3.70","7,130","30,202","4.24","515","1,211","2.35","0","0","0.00"
"10890  :  โรงพยาบาลปากช่องนานา","16,625","67,583","4.07","5","32","6.40","3,058","11,752","3.84","12,021","49,859","4.15","1,548","5,940","3.84","0","0","0.00"
"10891  :  โรงพยาบาลหนองบุญมาก","4,340","12,922","2.98","190","683","3.59","328","764","2.33","3,723","11,246","3.02","99","229","2.31","0","0","0.00"
"10892  :  โรงพยาบาลแก้งสนามนาง","1,185","3,005","2.54","148","406","2.74","352","796","2.26","488","1,306","2.68","0","0","0.00","197","497","2.52"
"10893  :  โรงพยาบาลโนนแดง","2,988","10,511","3.52","190","900","4.74","101","264","2.61","2,583","9,143","3.54","114","204","1.79","0","0","0.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","3,098","10,379","3.35","145","550","3.79","87","260","2.99","2,659","9,049","3.40","216","520","2.41","0","0","0.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","4,994","29,055","5.82","3,511","22,034","6.28","183","1,010","5.52","631","3,883","6.15","669","2,128","3.18","0","0","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","1,761","4,755","2.70","105","253","2.41","81","156","1.93","1,568","4,328","2.76","7","18","2.57","0","0","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","2,214","5,143","2.32","170","409","2.41","121","189","1.56","1,908","4,425","2.32","15","120","8.00","0","0","0.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","1,596","4,105","2.57","20","42","2.10","20","37","1.85","1,522","3,922","2.58","34","104","3.06","0","0","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","4,642","9,166","1.97","0","0","0.00","148","425","2.87","2,672","4,065","1.52","1,823","4,676","2.57","0","0","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","17","65","3.82","6","31","5.17","0","0","0.00","11","34","3.09","0","0","0.00","0","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","2,765","8,331","3.01","118","323","2.74","97","309","3.19","2,467","7,536","3.05","84","163","1.94","0","0","0.00"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","13,722","51,129","3.73","1,307","5,815","4.45","977","3,163","3.24","8,604","32,417","3.77","2,834","9,734","3.43","0","0","0.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","1,750","5,652","3.23","165","733","4.44","117","237","2.03","1,437","4,621","3.22","31","61","1.97","0","0","0.00"
"27839  :  โรงพยาบาลบัวลาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27840  :  โรงพยาบาลสีดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27841  :  โรงพยาบาลเทพารักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10667  :  โรงพยาบาลบุรีรัมย์","51,267","217,008","4.23","5,347","23,750","4.44","5,846","24,319","4.16","39,926","168,344","4.22","148","595","4.02","0","0","0.00"
"10895  :  โรงพยาบาลคูเมือง","6,102","17,519","2.87","412","1,233","2.99","337","793","2.35","5,302","15,347","2.89","54","146","2.70","0","0","0.00"
"10896  :  โรงพยาบาลกระสัง","5,120","16,639","3.25","246","872","3.54","269","604","2.25","4,021","13,719","3.41","585","1,444","2.47","0","0","0.00"
"10897  :  โรงพยาบาลนางรอง","17,415","89,200","5.12","1,891","12,473","6.60","1,619","7,466","4.61","13,798","68,859","4.99","109","402","3.69","0","0","0.00"
"10898  :  โรงพยาบาลหนองกี่","6,014","14,270","2.37","402","1,040","2.59","749","1,810","2.42","4,427","10,430","2.36","436","990","2.27","0","0","0.00"
"10899  :  โรงพยาบาลละหานทราย","8,181","24,050","2.94","483","1,494","3.09","368","915","2.49","7,282","21,472","2.95","48","169","3.52","0","0","0.00"
"10900  :  โรงพยาบาลประโคนชัย","10,188","32,303","3.17","909","3,223","3.55","726","1,810","2.49","8,054","25,745","3.20","499","1,525","3.06","0","0","0.00"
"10901  :  โรงพยาบาลบ้านกรวด","5,051","15,093","2.99","428","1,383","3.23","234","499","2.13","4,096","12,119","2.96","293","1,092","3.73","0","0","0.00"
"10902  :  โรงพยาบาลพุทไธสง","5,174","15,335","2.96","610","2,052","3.36","235","547","2.33","4,199","12,380","2.95","130","356","2.74","0","0","0.00"
"10904  :  โรงพยาบาลลำปลายมาศ","13,784","33,777","2.45","1,413","4,201","2.97","1,021","2,384","2.33","10,198","23,921","2.35","1,152","3,271","2.84","0","0","0.00"
"10905  :  โรงพยาบาลสตึก","5,833","15,219","2.61","85","236","2.78","307","720","2.35","4,720","12,584","2.67","721","1,679","2.33","0","0","0.00"
"10906  :  โรงพยาบาลปะคำ","2,365","6,943","2.94","210","650","3.10","118","419","3.55","1,973","5,739","2.91","64","135","2.11","0","0","0.00"
"10907  :  โรงพยาบาลนาโพธิ์","2,433","7,682","3.16","0","0","0.00","52","220","4.23","2,381","7,462","3.13","0","0","0.00","0","0","0.00"
"10908  :  โรงพยาบาลหนองหงส์","3,253","7,825","2.41","271","742","2.74","210","560","2.67","2,643","6,301","2.38","129","222","1.72","0","0","0.00"
"10909  :  โรงพยาบาลพลับพลาชัย","3,034","8,824","2.91","154","565","3.67","392","980","2.50","2,470","7,246","2.93","18","33","1.83","0","0","0.00"
"10910  :  โรงพยาบาลห้วยราช","2,485","8,754","3.52","183","706","3.86","206","619","3.00","2,096","7,429","3.54","0","0","0.00","0","0","0.00"
"10911  :  โรงพยาบาลโนนสุวรรณ","2,240","7,006","3.13","105","361","3.44","132","381","2.89","1,978","6,171","3.12","26","93","3.58","0","0","0.00"
"10912  :  โรงพยาบาลชำนิ","2,987","8,618","2.89","207","538","2.60","237","619","2.61","2,540","7,456","2.94","3","5","1.67","0","0","0.00"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","3,021","11,754","3.89","314","1,165","3.71","214","584","2.73","2,493","10,005","4.01","0","0","0.00","0","0","0.00"
"10914  :  โรงพยาบาลโนนดินแดง","3,423","10,565","3.09","235","773","3.29","392","1,007","2.57","2,771","8,702","3.14","25","83","3.32","0","0","0.00"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","34","81","2.38","16","28","1.75","5","14","2.80","13","39","3.00","0","0","0.00","0","0","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","2,400","6,673","2.78","258","929","3.60","748","1,928","2.58","1,377","3,765","2.73","18","51","2.83","0","0","0.00"
"23578  :  โรงพยาบาลแคนดง","1,667","4,682","2.81","23","54","2.35","163","396","2.43","1,476","4,222","2.86","5","10","2.00","0","0","0.00"
"28020  :  โรงพยาบาลบ้านด่าน","1,235","3,472","2.81","60","150","2.50","51","129","2.53","1,124","3,193","2.84","0","0","0.00","0","0","0.00"
"10668  :  โรงพยาบาลสุรินทร์","62,535","303,863","4.86","6,408","36,063","5.63","5,915","24,700","4.18","45,806","225,126","4.91","4,406","17,974","4.08","0","0","0.00"
"10915  :  โรงพยาบาลชุมพลบุรี","4,728","11,731","2.48","367","957","2.61","290","535","1.84","4,067","10,232","2.52","4","7","1.75","0","0","0.00"
"10916  :  โรงพยาบาลท่าตูม","8,246","25,190","3.05","286","1,036","3.62","946","2,649","2.80","6,834","20,979","3.07","180","526","2.92","0","0","0.00"
"10917  :  โรงพยาบาลจอมพระ","2,943","8,505","2.89","138","392","2.84","193","387","2.01","2,389","7,210","3.02","223","516","2.31","0","0","0.00"
"10918  :  โรงพยาบาลปราสาท","16,920","51,590","3.05","1,116","3,756","3.37","1,599","3,739","2.34","13,911","43,134","3.10","294","961","3.27","0","0","0.00"
"10919  :  โรงพยาบาลกาบเชิง","5,687","18,749","3.30","306","1,082","3.54","378","904","2.39","4,743","16,176","3.41","260","587","2.26","0","0","0.00"
"10920  :  โรงพยาบาลรัตนบุรี","10,997","34,275","3.12","1,043","3,276","3.14","723","2,010","2.78","9,226","28,977","3.14","5","12","2.40","0","0","0.00"
"10921  :  โรงพยาบาลสนม","2,729","7,759","2.84","231","713","3.09","114","310","2.72","2,120","6,121","2.89","264","615","2.33","0","0","0.00"
"10922  :  โรงพยาบาลศีขรภูมิ","13,018","40,109","3.08","964","3,166","3.28","767","2,251","2.93","11,254","34,603","3.07","26","67","2.58","7","22","3.14"
"10923  :  โรงพยาบาลสังขะ","12,184","36,659","3.01","652","2,182","3.35","835","1,680","2.01","9,740","29,844","3.06","957","2,953","3.09","0","0","0.00"
"10924  :  โรงพยาบาลลำดวน","12,675","37,708","2.97","1,185","4,454","3.76","935","2,593","2.77","10,525","30,589","2.91","30","72","2.40","0","0","0.00"
"10925  :  โรงพยาบาลสำโรงทาบ","4,328","12,241","2.83","282","946","3.35","174","414","2.38","3,737","10,580","2.83","135","301","2.23","0","0","0.00"
"10926  :  โรงพยาบาลบัวเชด","3,342","10,450","3.13","234","750","3.21","405","1,089","2.69","2,700","8,600","3.19","3","11","3.67","0","0","0.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","165","486","2.95","96","276","2.88","68","209","3.07","0","0","0.00","1","1","1.00","0","0","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","2,640","9,187","3.48","150","514","3.43","177","487","2.75","2,280","8,097","3.55","33","89","2.70","0","0","0.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","1,909","4,619","2.42","79","173","2.19","55","129","2.35","1,710","4,200","2.46","65","117","1.80","0","0","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","2,143","6,531","3.05","57","181","3.18","181","504","2.78","1,866","5,761","3.09","39","85","2.18","0","0","0.00"
"27844  :  โรงพยาบาลโนนนารายณ์","2,542","4,968","1.95","101","196","1.94","165","314","1.90","2,275","4,456","1.96","1","2","2.00","0","0","0.00"
"10700  :  โรงพยาบาลศรีสะเกษ","51,271","249,647","4.87","3,420","18,265","5.34","2,253","10,195","4.53","29,176","134,795","4.62","16,425","86,392","5.26","0","0","0.00"
"10927  :  โรงพยาบาลยางชุมน้อย","2,962","7,254","2.45","119","340","2.86","98","166","1.69","1,269","3,059","2.41","1,476","3,689","2.50","0","0","0.00"
"10928  :  โรงพยาบาลกันทรารมย์","7,636","20,122","2.64","439","1,571","3.58","281","599","2.13","4,572","11,734","2.57","2,344","6,218","2.65","0","0","0.00"
"10929  :  โรงพยาบาลกันทรลักษ์","16,366","97,982","5.99","792","9,627","12.16","682","4,520","6.63","8,433","57,201","6.78","6,461","26,634","4.12","0","0","0.00"
"10930  :  โรงพยาบาลขุขันธ์","10,175","39,342","3.87","683","3,126","4.58","508","1,627","3.20","8,737","33,916","3.88","248","673","2.71","0","0","0.00"
"10931  :  โรงพยาบาลไพรบึง","3,500","21,742","6.21","100","312","3.12","125","266","2.13","2,074","17,563","8.47","1,201","3,601","3.00","0","0","0.00"
"10932  :  โรงพยาบาลปรางค์กู่","5,701","12,503","2.19","327","741","2.27","239","464","1.94","4,947","10,906","2.20","188","392","2.09","0","0","0.00"
"10933  :  โรงพยาบาลขุนหาญ","9,047","27,087","2.99","459","1,739","3.79","552","1,391","2.52","7,288","21,630","2.97","748","2,327","3.11","0","0","0.00"
"10934  :  โรงพยาบาลราษีไศล","8,067","28,921","3.59","505","1,844","3.65","647","1,916","2.96","6,682","24,440","3.66","233","721","3.09","0","0","0.00"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","9,132","33,129","3.63","584","6,983","11.96","415","978","2.36","6,198","19,420","3.13","1,935","5,748","2.97","0","0","0.00"
"10936  :  โรงพยาบาลบึงบูรพ์","1,849","5,148","2.78","195","653","3.35","94","185","1.97","1,432","3,897","2.72","128","413","3.23","0","0","0.00"
"10937  :  โรงพยาบาลห้วยทับทัน","2,869","6,518","2.27","128","286","2.23","191","367","1.92","2,126","4,896","2.30","425","969","2.28","0","0","0.00"
"10938  :  โรงพยาบาลโนนคูณ","2,056","5,480","2.67","104","292","2.81","70","134","1.91","1,477","3,957","2.68","405","1,097","2.71","0","0","0.00"
"10939  :  โรงพยาบาลศรีรัตนะ","5,620","16,027","2.85","248","793","3.20","156","334","2.14","4,959","14,185","2.86","258","715","2.77","0","0","0.00"
"10940  :  โรงพยาบาลวังหิน","2,473","6,611","2.67","83","193","2.33","74","131","1.77","1,513","4,092","2.70","803","2,195","2.73","0","0","0.00"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","2,433","7,482","3.08","100","358","3.58","63","151","2.40","2,166","6,756","3.12","104","217","2.09","0","0","0.00"
"10942  :  โรงพยาบาลภูสิงห์","2,767","7,038","2.54","86","221","2.57","192","365","1.90","2,453","6,330","2.58","37","122","3.30","0","0","0.00"
"10943  :  โรงพยาบาลเมืองจันทร์","1,770","8,156","4.61","136","505","3.71","79","198","2.51","1,429","7,017","4.91","126","436","3.46","0","0","0.00"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","1,876","6,468","3.45","80","245","3.06","89","194","2.18","1,220","4,322","3.54","487","1,707","3.51","0","0","0.00"
"28014  :  โรงพยาบาลพยุห์","1,170","2,152","1.84","31","41","1.32","16","31","1.94","724","1,238","1.71","399","842","2.11","0","0","0.00"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","1,440","3,073","2.13","85","172","2.02","73","118","1.62","1,271","2,760","2.17","11","23","2.09","0","0","0.00"
"28016  :  โรงพยาบาลศิลาลาด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","96,444","501,856","5.20","13,430","78,718","5.86","5,600","22,160","3.96","72,819","378,121","5.19","4,595","22,857","4.97","0","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","3,582","10,380","2.90","188","537","2.86","69","231","3.35","3,074","9,006","2.93","251","606","2.41","0","0","0.00"
"10945  :  โรงพยาบาลโขงเจียม","2,553","7,044","2.76","98","308","3.14","159","378","2.38","1,862","5,270","2.83","434","1,088","2.51","0","0","0.00"
"10946  :  โรงพยาบาลเขื่องใน","5,515","16,917","3.07","537","1,729","3.22","283","644","2.28","4,323","13,539","3.13","372","1,005","2.70","0","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","6,084","15,527","2.55","365","1,031","2.82","94","204","2.17","4,778","12,319","2.58","847","1,973","2.33","0","0","0.00"
"10948  :  โรงพยาบาลนาจะหลวย","3,535","12,181","3.45","139","542","3.90","229","585","2.55","3,167","11,047","3.49","5","7","1.40","0","0","0.00"
"10949  :  โรงพยาบาลน้ำยืน","6,735","16,616","2.47","324","990","3.06","172","427","2.48","5,934","14,634","2.47","306","565","1.85","0","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","4,988","16,391","3.29","685","2,277","3.32","253","605","2.39","3,901","13,138","3.37","149","371","2.49","0","0","0.00"
"10951  :  โรงพยาบาลตระการพืชผล","9,311","29,056","3.12","582","2,001","3.44","296","795","2.69","7,858","24,937","3.17","575","1,323","2.30","0","0","0.00"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","3,280","8,026","2.45","253","612","2.42","97","194","2.00","2,602","6,527","2.51","92","150","1.63","236","543","2.30"
"10953  :  โรงพยาบาลม่วงสามสิบ","5,710","16,406","2.87","357","1,107","3.10","228","521","2.29","5,098","14,684","2.88","27","94","3.48","0","0","0.00"
"10954  :  โรงพยาบาลวารินชำราบ","15,451","54,489","3.53","832","4,209","5.06","766","2,684","3.50","11,748","41,761","3.55","518","1,450","2.80","1,587","4,385","2.76"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","10,325","35,367","3.43","492","2,170","4.41","328","793","2.42","8,893","30,393","3.42","612","2,011","3.29","0","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","1,313","3,777","2.88","88","233","2.65","62","132","2.13","1,145","3,376","2.95","18","36","2.00","0","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","3,094","7,575","2.45","226","534","2.36","93","160","1.72","2,630","6,558","2.49","145","323","2.23","0","0","0.00"
"10959  :  โรงพยาบาลสำโรง","3,377","8,261","2.45","133","373","2.80","180","591","3.28","3,022","7,201","2.38","42","96","2.29","0","0","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","1,803","5,736","3.18","104","383","3.68","39","108","2.77","1,459","4,737","3.25","201","508","2.53","0","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","3,660","10,120","2.77","191","603","3.16","221","602","2.72","2,731","7,479","2.74","517","1,436","2.78","0","0","0.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","1,505","3,750","2.49","87","209","2.40","62","109","1.76","1,312","3,339","2.54","44","93","2.11","0","0","0.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","24,300","124,209","5.11","1,490","8,564","5.75","2,945","12,963","4.40","10,122","52,148","5.15","9,987","50,534","5.06","0","0","0.00"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","1,143","2,324","2.03","13","20","1.54","19","47","2.47","1,105","2,249","2.04","6","8","1.33","0","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","2,108","67,371","31.96","156","3,062","19.63","70","1,543","22.04","1,761","50,779","28.84","121","11,987","99.07","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","1","1","1.00","0","0","0.00","1","1","1.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","9,856","42,143","4.28","1,156","5,647","4.88","650","2,226","3.42","7,888","33,557","4.25","162","713","4.40","0","0","0.00"
"24032  :  โรงพยาบาลนาตาล","1,144","2,985","2.61","50","146","2.92","26","80","3.08","991","2,583","2.61","77","176","2.29","0","0","0.00"
"24821  :  โรงพยาบาลนาเยีย","1,074","2,481","2.31","64","160","2.50","50","85","1.70","946","2,213","2.34","14","23","1.64","0","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","837","2,404","2.87","21","48","2.29","25","53","2.12","784","2,294","2.93","7","9","1.29","0","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","1,102","2,869","2.60","20","27","1.35","32","68","2.13","1,029","2,739","2.66","21","35","1.67","0","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","655","2,226","3.40","34","164","4.82","25","79","3.16","592","1,968","3.32","4","15","3.75","0","0","0.00"
"10701  :  โรงพยาบาลยโสธร","26,475","78,743","2.97","2,117","7,028","3.32","10,163","27,882","2.74","13,929","42,964","3.08","320","852","2.66","8","17","2.13"
"10963  :  โรงพยาบาลทรายมูล","2,019","5,891","2.92","172","384","2.23","108","1,365","12.64","1,702","4,056","2.38","37","86","2.32","0","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","4,130","9,582","2.32","336","1,015","3.02","206","382","1.85","3,525","8,074","2.29","63","111","1.76","0","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","3,418","8,655","2.53","84","282","3.36","172","325","1.89","3,158","8,041","2.55","4","7","1.75","0","0","0.00"
"10966  :  โรงพยาบาลป่าติ้ว","1,734","4,897","2.82","148","435","2.94","78","190","2.44","1,487","4,217","2.84","27","55","2.04","0","0","0.00"
"10967  :  โรงพยาบาลมหาชนะชัย","4,219","9,435","2.24","302","780","2.58","231","388","1.68","3,670","8,234","2.24","16","33","2.06","0","0","0.00"
"10968  :  โรงพยาบาลค้อวัง","1,909","6,697","3.51","181","622","3.44","84","212","2.52","1,644","5,863","3.57","0","0","0.00","0","0","0.00"
"10969  :  โรงพยาบาลไทยเจริญ","1,366","3,348","2.45","100","235","2.35","103","195","1.89","1,155","2,903","2.51","8","15","1.88","0","0","0.00"
