"โรงพยาบาล","รวม","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%"
"10817  :  โรงพยาบาลบ้านบึง","4,412","86","1.95","402","3","0.75","359","0","0.00","417","9","2.16","341","9","2.64","322","9","2.80","364","7","1.92","364","7","1.92","378","9","2.38","437","13","2.97","411","8","1.95","326","3","0.92","291","9","3.09"
"10818  :  โรงพยาบาลหนองใหญ่","484","0","0.00","36","0","0.00","36","0","0.00","56","0","0.00","45","0","0.00","34","0","0.00","49","0","0.00","59","0","0.00","35","0","0.00","45","0","0.00","28","0","0.00","27","0","0.00","34","0","0.00"
"10819  :  โรงพยาบาลบางละมุง","1,715","0","0.00","183","0","0.00","166","0","0.00","150","0","0.00","155","0","0.00","143","0","0.00","136","0","0.00","148","0","0.00","168","0","0.00","129","0","0.00","112","0","0.00","130","0","0.00","95","0","0.00"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","968","0","0.00","66","0","0.00","74","0","0.00","90","0","0.00","69","0","0.00","77","0","0.00","82","0","0.00","62","0","0.00","81","0","0.00","95","0","0.00","95","0","0.00","93","0","0.00","84","0","0.00"
"10821  :  โรงพยาบาลพานทอง","2,801","0","0.00","246","0","0.00","246","0","0.00","234","0","0.00","211","0","0.00","196","0","0.00","241","0","0.00","201","0","0.00","250","0","0.00","257","0","0.00","240","0","0.00","235","0","0.00","244","0","0.00"
"10822  :  โรงพยาบาลพนัสนิคม","2,357","16","0.68","172","3","1.74","197","3","1.52","174","0","0.00","168","2","1.19","183","4","2.19","221","1","0.45","205","2","0.98","200","0","0.00","175","1","0.57","261","0","0.00","181","0","0.00","220","0","0.00"
"10823  :  โรงพยาบาลแหลมฉบัง","1,157","16","1.38","145","1","0.69","118","1","0.85","107","2","1.87","82","2","2.44","98","0","0.00","137","0","0.00","93","2","2.15","74","1","1.35","62","0","0.00","67","2","2.99","96","3","3.13","78","2","2.56"
"10824  :  โรงพยาบาลเกาะสีชัง","168","0","0.00","17","0","0.00","15","0","0.00","13","0","0.00","8","0","0.00","11","0","0.00","22","0","0.00","23","0","0.00","9","0","0.00","14","0","0.00","13","0","0.00","13","0","0.00","10","0","0.00"
"10825  :  โรงพยาบาลสัตหีบกม10","291","14","4.81","18","4","22.22","28","3","10.71","21","1","4.76","23","0","0.00","28","1","3.57","37","0","0.00","23","1","4.35","14","1","7.14","21","1","4.76","32","0","0.00","25","2","8.00","21","0","0.00"
"10826  :  โรงพยาบาลบ่อทอง","506","0","0.00","46","0","0.00","61","0","0.00","53","0","0.00","41","0","0.00","47","0","0.00","42","0","0.00","37","0","0.00","33","0","0.00","29","0","0.00","43","0","0.00","32","0","0.00","42","0","0.00"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","34","0","0.00","2","0","0.00","3","0","0.00","5","0","0.00","1","0","0.00","2","0","0.00","4","0","0.00","1","0","0.00","3","0","0.00","0","0","0.00","2","0","0.00","9","0","0.00","2","0","0.00"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","8","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","1,243","0","0.00","176","0","0.00","111","0","0.00","128","0","0.00","108","0","0.00","0","0","0.00","129","0","0.00","89","0","0.00","125","0","0.00","119","0","0.00","78","0","0.00","78","0","0.00","102","0","0.00"
"28005  :  โรงพยาบาลเมืองพัทยา","129","0","0.00","34","0","0.00","18","0","0.00","16","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","37","0","0.00","19","0","0.00","5","0","0.00","0","0","0.00"
"28006  :  โรงพยาบาลเกาะจันทร์","368","0","0.00","35","0","0.00","37","0","0.00","25","0","0.00","30","0","0.00","30","0","0.00","21","0","0.00","44","0","0.00","36","0","0.00","28","0","0.00","33","0","0.00","24","0","0.00","25","0","0.00"
"10663  :  โรงพยาบาลระยอง","2,944","11","0.37","38","0","0.00","0","0","0.00","320","0","0.00","272","3","1.10","277","1","0.36","280","1","0.36","373","2","0.54","266","2","0.75","291","0","0.00","305","1","0.33","262","1","0.38","260","0","0.00"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","2,265","0","0.00","259","0","0.00","391","0","0.00","217","0","0.00","135","0","0.00","177","0","0.00","185","0","0.00","141","0","0.00","169","0","0.00","146","0","0.00","141","0","0.00","145","0","0.00","159","0","0.00"
"10828  :  โรงพยาบาลบ้านฉาง","65","2","3.08","8","0","0.00","7","1","14.29","10","0","0.00","11","0","0.00","6","0","0.00","6","0","0.00","3","0","0.00","3","1","33.33","6","0","0.00","1","0","0.00","4","0","0.00","0","0","0.00"
"10829  :  โรงพยาบาลแกลง","502","1","0.20","65","0","0.00","69","0","0.00","106","0","0.00","67","0","0.00","56","1","1.79","51","0","0.00","41","0","0.00","15","0","0.00","15","0","0.00","6","0","0.00","4","0","0.00","7","0","0.00"
"10830  :  โรงพยาบาลวังจันทร์","832","1","0.12","74","0","0.00","64","0","0.00","71","0","0.00","62","0","0.00","65","0","0.00","97","0","0.00","75","1","1.33","55","0","0.00","70","0","0.00","71","0","0.00","62","0","0.00","66","0","0.00"
"10831  :  โรงพยาบาลบ้านค่าย","165","0","0.00","22","0","0.00","14","0","0.00","9","0","0.00","12","0","0.00","10","0","0.00","14","0","0.00","7","0","0.00","10","0","0.00","8","0","0.00","14","0","0.00","20","0","0.00","25","0","0.00"
"10832  :  โรงพยาบาลปลวกแดง","1,787","17","0.95","113","3","2.65","117","3","2.56","165","0","0.00","84","2","2.38","143","0","0.00","178","2","1.12","130","0","0.00","132","2","1.52","144","1","0.69","212","3","1.42","187","1","0.53","182","0","0.00"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","393","0","0.00","59","0","0.00","32","0","0.00","38","0","0.00","37","0","0.00","26","0","0.00","29","0","0.00","22","0","0.00","28","0","0.00","29","0","0.00","34","0","0.00","38","0","0.00","21","0","0.00"
"23962  :  โรงพยาบาลนิคมพัฒนา","1,108","0","0.00","98","0","0.00","120","0","0.00","100","0","0.00","97","0","0.00","95","0","0.00","94","0","0.00","89","0","0.00","69","0","0.00","87","0","0.00","116","0","0.00","82","0","0.00","61","0","0.00"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10834  :  โรงพยาบาลขลุง","481","0","0.00","40","0","0.00","61","0","0.00","44","0","0.00","55","0","0.00","57","0","0.00","27","0","0.00","44","0","0.00","33","0","0.00","27","0","0.00","36","0","0.00","33","0","0.00","24","0","0.00"
"10835  :  โรงพยาบาลท่าใหม่","663","0","0.00","42","0","0.00","55","0","0.00","57","0","0.00","51","0","0.00","42","0","0.00","70","0","0.00","74","0","0.00","63","0","0.00","48","0","0.00","53","0","0.00","43","0","0.00","65","0","0.00"
"10836  :  โรงพยาบาลเขาสุกิม","61","0","0.00","3","0","0.00","4","0","0.00","9","0","0.00","4","0","0.00","14","0","0.00","9","0","0.00","5","0","0.00","1","0","0.00","1","0","0.00","4","0","0.00","2","0","0.00","5","0","0.00"
"10837  :  โรงพยาบาลสองพี่น้อง","19","0","0.00","4","0","0.00","1","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","5","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","533","0","0.00","39","0","0.00","49","0","0.00","66","0","0.00","50","0","0.00","55","0","0.00","68","0","0.00","40","0","0.00","21","0","0.00","28","0","0.00","36","0","0.00","40","0","0.00","41","0","0.00"
"10839  :  โรงพยาบาลมะขาม","785","0","0.00","69","0","0.00","53","0","0.00","82","0","0.00","47","0","0.00","75","0","0.00","66","0","0.00","70","0","0.00","55","0","0.00","78","0","0.00","86","0","0.00","51","0","0.00","53","0","0.00"
"10840  :  โรงพยาบาลแหลมสิงห์","374","0","0.00","21","0","0.00","37","0","0.00","41","0","0.00","37","0","0.00","37","0","0.00","27","0","0.00","32","0","0.00","17","0","0.00","39","0","0.00","28","0","0.00","36","0","0.00","22","0","0.00"
"10841  :  โรงพยาบาลสอยดาว","976","0","0.00","63","0","0.00","109","0","0.00","72","0","0.00","66","0","0.00","65","0","0.00","79","0","0.00","68","0","0.00","69","0","0.00","79","0","0.00","98","0","0.00","112","0","0.00","96","0","0.00"
"10842  :  โรงพยาบาลแก่งหางแมว","496","0","0.00","45","0","0.00","48","0","0.00","55","0","0.00","57","0","0.00","55","0","0.00","34","0","0.00","47","0","0.00","45","0","0.00","30","0","0.00","24","0","0.00","26","0","0.00","30","0","0.00"
"10843  :  โรงพยาบาลนายายอาม","134","0","0.00","10","0","0.00","14","0","0.00","16","0","0.00","12","0","0.00","6","0","0.00","11","0","0.00","9","0","0.00","7","0","0.00","13","0","0.00","14","0","0.00","15","0","0.00","7","0","0.00"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","376","0","0.00","23","0","0.00","24","0","0.00","44","0","0.00","28","0","0.00","49","0","0.00","38","0","0.00","44","0","0.00","38","0","0.00","27","0","0.00","28","0","0.00","22","0","0.00","11","0","0.00"
"10696  :  โรงพยาบาลตราด","2,167","24","1.11","152","2","1.32","182","3","1.65","191","1","0.52","168","2","1.19","170","2","1.18","243","0","0.00","199","2","1.01","181","1","0.55","180","0","0.00","206","2","0.97","153","3","1.96","142","6","4.23"
"10845  :  โรงพยาบาลคลองใหญ่","308","0","0.00","40","0","0.00","36","0","0.00","32","0","0.00","33","0","0.00","27","0","0.00","23","0","0.00","15","0","0.00","20","0","0.00","25","0","0.00","15","0","0.00","17","0","0.00","25","0","0.00"
"10846  :  โรงพยาบาลเขาสมิง","713","0","0.00","43","0","0.00","66","0","0.00","45","0","0.00","48","0","0.00","69","0","0.00","62","0","0.00","93","0","0.00","68","0","0.00","72","0","0.00","66","0","0.00","43","0","0.00","38","0","0.00"
"10847  :  โรงพยาบาลบ่อไร่","586","0","0.00","53","0","0.00","51","0","0.00","72","0","0.00","45","0","0.00","42","0","0.00","37","0","0.00","31","0","0.00","47","0","0.00","63","0","0.00","55","0","0.00","50","0","0.00","40","0","0.00"
"10848  :  โรงพยาบาลแหลมงอบ","396","0","0.00","41","0","0.00","49","0","0.00","46","0","0.00","29","0","0.00","28","0","0.00","32","0","0.00","34","0","0.00","35","0","0.00","33","0","0.00","17","0","0.00","19","0","0.00","33","0","0.00"
"10849  :  โรงพยาบาลเกาะกูด","141","0","0.00","24","0","0.00","15","0","0.00","21","0","0.00","18","0","0.00","9","0","0.00","17","0","0.00","9","0","0.00","7","0","0.00","8","0","0.00","9","0","0.00","2","0","0.00","2","0","0.00"
"13816  :  โรงพยาบาลเกาะช้าง","536","0","0.00","47","0","0.00","42","0","0.00","52","0","0.00","68","0","0.00","52","0","0.00","50","0","0.00","46","0","0.00","42","0","0.00","44","0","0.00","45","0","0.00","24","0","0.00","24","0","0.00"
"10697  :  โรงพยาบาลพุทธโสธร","2,103","2","0.10","0","0","0.00","14","0","0.00","86","2","2.33","263","0","0.00","368","0","0.00","272","0","0.00","300","0","0.00","213","0","0.00","240","0","0.00","225","0","0.00","96","0","0.00","26","0","0.00"
"10833  :  โรงพยาบาลท่าตะเกียบ","488","7","1.43","42","1","2.38","34","0","0.00","33","0","0.00","47","0","0.00","62","1","1.61","35","0","0.00","46","1","2.17","45","0","0.00","44","0","0.00","30","0","0.00","25","0","0.00","45","4","8.89"
"10850  :  โรงพยาบาลบางคล้า","1,178","24","2.04","101","1","0.99","81","1","1.23","108","1","0.93","110","3","2.73","93","0","0.00","137","8","5.84","98","1","1.02","101","0","0.00","90","3","3.33","77","3","3.90","105","3","2.86","77","0","0.00"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","808","0","0.00","93","0","0.00","80","0","0.00","77","0","0.00","73","0","0.00","61","0","0.00","63","0","0.00","60","0","0.00","61","0","0.00","55","0","0.00","57","0","0.00","59","0","0.00","69","0","0.00"
"10852  :  โรงพยาบาลบางปะกง","840","0","0.00","71","0","0.00","72","0","0.00","76","0","0.00","71","0","0.00","65","0","0.00","72","0","0.00","53","0","0.00","73","0","0.00","66","0","0.00","68","0","0.00","72","0","0.00","81","0","0.00"
"10853  :  โรงพยาบาลบ้านโพธิ์","327","4","1.22","33","0","0.00","20","0","0.00","37","2","5.41","23","0","0.00","20","0","0.00","19","0","0.00","27","0","0.00","25","0","0.00","29","0","0.00","25","2","8.00","33","0","0.00","36","0","0.00"
"10854  :  โรงพยาบาลพนมสารคาม","1,376","32","2.33","99","6","6.06","125","6","4.80","148","4","2.70","129","2","1.55","97","2","2.06","94","2","2.13","153","6","3.92","105","2","1.90","127","2","1.57","102","0","0.00","110","0","0.00","87","0","0.00"
"10855  :  โรงพยาบาลสนามชัยเขต","1,029","3","0.29","97","1","1.03","90","1","1.11","112","0","0.00","93","0","0.00","90","0","0.00","81","1","1.23","80","0","0.00","74","0","0.00","71","0","0.00","83","0","0.00","64","0","0.00","94","0","0.00"
"10856  :  โรงพยาบาลแปลงยาว","970","10","1.03","108","1","0.93","73","0","0.00","90","1","1.11","88","2","2.27","83","1","1.20","69","0","0.00","69","0","0.00","71","1","1.41","70","0","0.00","87","3","3.45","92","0","0.00","70","1","1.43"
"13747  :  โรงพยาบาลราชสาส์น","179","0","0.00","12","0","0.00","15","0","0.00","19","0","0.00","23","0","0.00","15","0","0.00","9","0","0.00","21","0","0.00","10","0","0.00","18","0","0.00","12","0","0.00","4","0","0.00","21","0","0.00"
"31327  :  โรงพยาบาลคลองเขื่อน","194","1","0.52","16","0","0.00","10","0","0.00","14","0","0.00","24","0","0.00","19","0","0.00","16","0","0.00","14","1","7.14","21","0","0.00","11","0","0.00","13","0","0.00","15","0","0.00","21","0","0.00"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10857  :  โรงพยาบาลกบินทร์บุรี","407","2","0.49","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","23","0","0.00","384","2","0.52"
"10858  :  โรงพยาบาลนาดี","8","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","6","0","0.00","0","0","0.00"
"10859  :  โรงพยาบาลบ้านสร้าง","92","0","0.00","16","0","0.00","9","0","0.00","15","0","0.00","15","0","0.00","11","0","0.00","7","0","0.00","0","0","0.00","3","0","0.00","6","0","0.00","4","0","0.00","5","0","0.00","1","0","0.00"
"10860  :  โรงพยาบาลประจันตคาม","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"10861  :  โรงพยาบาลศรีมหาโพธิ","1,306","16","1.23","130","2","1.54","102","4","3.92","145","3","2.07","87","0","0.00","107","3","2.80","115","1","0.87","76","1","1.32","110","2","1.82","113","0","0.00","113","0","0.00","109","0","0.00","99","0","0.00"
"10862  :  โรงพยาบาลศรีมโหสถ","499","0","0.00","52","0","0.00","53","0","0.00","53","0","0.00","31","0","0.00","34","0","0.00","41","0","0.00","53","0","0.00","37","0","0.00","32","0","0.00","42","0","0.00","32","0","0.00","39","0","0.00"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10698  :  โรงพยาบาลนครนายก","2,281","2","0.09","163","1","0.61","190","0","0.00","220","0","0.00","232","0","0.00","208","0","0.00","196","1","0.51","177","0","0.00","198","0","0.00","159","0","0.00","224","0","0.00","155","0","0.00","159","0","0.00"
"10863  :  โรงพยาบาลปากพลี","6","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00"
"10864  :  โรงพยาบาลบ้านนา","966","18","1.86","76","0","0.00","78","1","1.28","90","3","3.33","55","3","5.45","47","2","4.26","86","1","1.16","119","2","1.68","116","4","3.45","63","1","1.59","90","0","0.00","66","0","0.00","80","1","1.25"
"10865  :  โรงพยาบาลองครักษ์","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","1,306","18","1.38","0","0","0.00","0","0","0.00","3","0","0.00","11","0","0.00","282","5","1.77","156","1","0.64","121","3","2.48","135","2","1.48","115","2","1.74","175","2","1.14","164","0","0.00","144","3","2.08"
"10866  :  โรงพยาบาลคลองหาด","599","0","0.00","65","0","0.00","77","0","0.00","84","0","0.00","67","0","0.00","69","0","0.00","51","0","0.00","28","0","0.00","30","0","0.00","29","0","0.00","35","0","0.00","28","0","0.00","36","0","0.00"
"10867  :  โรงพยาบาลตาพระยา","1,002","0","0.00","134","0","0.00","132","0","0.00","157","0","0.00","134","0","0.00","83","0","0.00","49","0","0.00","67","0","0.00","71","0","0.00","44","0","0.00","55","0","0.00","38","0","0.00","38","0","0.00"
"10868  :  โรงพยาบาลวังน้ำเย็น","925","0","0.00","74","0","0.00","138","0","0.00","135","0","0.00","107","0","0.00","83","0","0.00","42","0","0.00","44","0","0.00","42","0","0.00","51","0","0.00","69","0","0.00","75","0","0.00","65","0","0.00"
"10869  :  โรงพยาบาลวัฒนานคร","947","30","3.17","124","4","3.23","126","1","0.79","117","3","2.56","111","2","1.80","73","2","2.74","76","8","10.53","57","1","1.75","43","3","6.98","64","2","3.13","51","0","0.00","55","3","5.45","50","1","2.00"
"10870  :  โรงพยาบาลอรัญประเทศ","807","0","0.00","78","0","0.00","73","0","0.00","81","0","0.00","114","0","0.00","75","0","0.00","64","0","0.00","53","0","0.00","77","0","0.00","39","0","0.00","52","0","0.00","47","0","0.00","54","0","0.00"
"13817  :  โรงพยาบาลเขาฉกรรจ์","1,117","0","0.00","140","0","0.00","168","0","0.00","124","0","0.00","130","0","0.00","126","0","0.00","60","0","0.00","82","0","0.00","60","0","0.00","51","0","0.00","74","0","0.00","47","0","0.00","55","0","0.00"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","9,175","0","0.00","807","0","0.00","835","0","0.00","945","0","0.00","769","0","0.00","797","0","0.00","762","0","0.00","715","0","0.00","667","0","0.00","700","0","0.00","753","0","0.00","737","0","0.00","688","0","0.00"
"10871  :  โรงพยาบาลครบุรี","1,003","0","0.00","89","0","0.00","76","0","0.00","120","0","0.00","95","0","0.00","101","0","0.00","90","0","0.00","80","0","0.00","77","0","0.00","67","0","0.00","71","0","0.00","64","0","0.00","73","0","0.00"
"10872  :  โรงพยาบาลเสิงสาง","791","12","1.52","87","1","1.15","94","4","4.26","72","2","2.78","48","0","0.00","68","0","0.00","62","1","1.61","62","1","1.61","69","0","0.00","65","0","0.00","50","3","6.00","49","0","0.00","65","0","0.00"
"10873  :  โรงพยาบาลคง","161","0","0.00","10","0","0.00","26","0","0.00","11","0","0.00","16","0","0.00","12","0","0.00","9","0","0.00","21","0","0.00","14","0","0.00","15","0","0.00","9","0","0.00","7","0","0.00","11","0","0.00"
"10874  :  โรงพยาบาลบ้านเหลื่อม","191","1","0.52","10","0","0.00","13","0","0.00","16","0","0.00","18","0","0.00","17","0","0.00","10","0","0.00","23","1","4.35","16","0","0.00","17","0","0.00","8","0","0.00","13","0","0.00","30","0","0.00"
"10875  :  โรงพยาบาลจักราช","546","0","0.00","41","0","0.00","47","0","0.00","55","0","0.00","56","0","0.00","47","0","0.00","43","0","0.00","59","0","0.00","37","0","0.00","36","0","0.00","45","0","0.00","33","0","0.00","47","0","0.00"
"10876  :  โรงพยาบาลโชคชัย","6","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","1","0","0.00"
"10877  :  โรงพยาบาลด่านขุนทด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10878  :  โรงพยาบาลโนนไทย","616","0","0.00","45","0","0.00","92","0","0.00","54","0","0.00","61","0","0.00","44","0","0.00","36","0","0.00","45","0","0.00","45","0","0.00","68","0","0.00","47","0","0.00","33","0","0.00","46","0","0.00"
"10879  :  โรงพยาบาลโนนสูง","481","0","0.00","28","0","0.00","32","0","0.00","25","0","0.00","35","0","0.00","55","0","0.00","79","0","0.00","37","0","0.00","31","0","0.00","38","0","0.00","28","0","0.00","41","0","0.00","52","0","0.00"
"10880  :  โรงพยาบาลขามสะแกแสง","622","0","0.00","39","0","0.00","52","0","0.00","64","0","0.00","56","0","0.00","71","0","0.00","47","0","0.00","44","0","0.00","38","0","0.00","74","0","0.00","40","0","0.00","43","0","0.00","54","0","0.00"
"10881  :  โรงพยาบาลบัวใหญ่","599","0","0.00","43","0","0.00","54","0","0.00","54","0","0.00","81","0","0.00","55","0","0.00","44","0","0.00","47","0","0.00","43","0","0.00","53","0","0.00","38","0","0.00","35","0","0.00","52","0","0.00"
"10882  :  โรงพยาบาลประทาย","163","0","0.00","27","0","0.00","16","0","0.00","12","0","0.00","11","0","0.00","13","0","0.00","16","0","0.00","16","0","0.00","15","0","0.00","6","0","0.00","13","0","0.00","9","0","0.00","9","0","0.00"
"10883  :  โรงพยาบาลปักธงชัย","669","7","1.05","52","1","1.92","68","2","2.94","69","0","0.00","68","1","1.47","84","1","1.19","81","0","0.00","59","0","0.00","40","1","2.50","30","0","0.00","37","0","0.00","42","0","0.00","39","1","2.56"
"10884  :  โรงพยาบาลพิมาย","56","0","0.00","7","0","0.00","7","0","0.00","7","0","0.00","4","0","0.00","4","0","0.00","5","0","0.00","7","0","0.00","6","0","0.00","2","0","0.00","1","0","0.00","2","0","0.00","4","0","0.00"
"10885  :  โรงพยาบาลห้วยแถลง","396","0","0.00","2","0","0.00","9","0","0.00","16","0","0.00","22","0","0.00","53","0","0.00","58","0","0.00","55","0","0.00","34","0","0.00","43","0","0.00","31","0","0.00","29","0","0.00","44","0","0.00"
"10886  :  โรงพยาบาลชุมพวง","394","0","0.00","41","0","0.00","34","0","0.00","38","0","0.00","35","0","0.00","29","0","0.00","37","0","0.00","27","0","0.00","36","0","0.00","29","0","0.00","37","0","0.00","25","0","0.00","26","0","0.00"
"10887  :  โรงพยาบาลสูงเนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10888  :  โรงพยาบาลขามทะเลสอ","423","5","1.18","32","0","0.00","39","0","0.00","51","3","5.88","39","0","0.00","31","0","0.00","42","0","0.00","20","0","0.00","30","1","3.33","31","0","0.00","32","0","0.00","36","1","2.78","40","0","0.00"
"10889  :  โรงพยาบาลสีคิ้ว","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00"
"10890  :  โรงพยาบาลปากช่องนานา","1,367","0","0.00","20","0","0.00","5","0","0.00","10","0","0.00","9","0","0.00","2","0","0.00","12","0","0.00","163","0","0.00","254","0","0.00","253","0","0.00","192","0","0.00","208","0","0.00","239","0","0.00"
"10891  :  โรงพยาบาลหนองบุญมาก","670","2","0.30","45","0","0.00","67","0","0.00","70","1","1.43","42","0","0.00","43","0","0.00","58","0","0.00","72","0","0.00","47","0","0.00","58","1","1.72","54","0","0.00","75","0","0.00","39","0","0.00"
"10892  :  โรงพยาบาลแก้งสนามนาง","38","0","0.00","5","0","0.00","4","0","0.00","4","0","0.00","3","0","0.00","0","0","0.00","4","0","0.00","10","0","0.00","5","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00"
"10893  :  โรงพยาบาลโนนแดง","373","0","0.00","16","0","0.00","41","0","0.00","23","0","0.00","27","0","0.00","37","0","0.00","22","0","0.00","36","0","0.00","38","0","0.00","27","0","0.00","39","0","0.00","30","0","0.00","37","0","0.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","580","21","3.62","50","0","0.00","54","0","0.00","59","0","0.00","48","0","0.00","45","1","2.22","78","17","21.79","23","0","0.00","24","0","0.00","32","0","0.00","62","2","3.23","52","0","0.00","53","1","1.89"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
