"โรงพยาบาล","จำนวน(ราย)"
"บำบัดเหล้า(F10.0 - F10.9)","บำบัดบุหรี่(F17.1 - 17.2)","บำบัดบุหรี่(F17.1 - 17.2 + Z508 1 ครั้ง)","บำบัดบุหรี่(F17.1 - 17.2 + Z508 2 ครั้งขึ้นไป)"
"28016  :  โรงพยาบาลศิลาลาด","7","0","0","0"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0","0"
"10944  :  โรงพยาบาลศรีเมืองใหม่","0","0","0","0"
"10945  :  โรงพยาบาลโขงเจียม","0","0","0","0"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0","0"
"10947  :  โรงพยาบาลเขมราฐ","0","0","0","0"
"10948  :  โรงพยาบาลนาจะหลวย","0","0","0","0"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0","0"
"10950  :  โรงพยาบาลบุณฑริก","0","0","0","0"
"10951  :  โรงพยาบาลตระการพืชผล","0","0","0","0"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","0","0","0","0"
"10953  :  โรงพยาบาลม่วงสามสิบ","0","0","0","0"
"10954  :  โรงพยาบาลวารินชำราบ","0","0","0","0"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","0","0","0","0"
"10957  :  โรงพยาบาลตาลสุม","0","0","0","0"
"10958  :  โรงพยาบาลโพธิ์ไทร","0","0","0","0"
"10959  :  โรงพยาบาลสำโรง","0","0","0","0"
"10960  :  โรงพยาบาลดอนมดแดง","0","0","0","0"
"10961  :  โรงพยาบาลสิรินธร","0","0","0","0"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","0","0","0","0"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","0","0","0"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0","0"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0","0"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0","0"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0","0"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0","0"
"24032  :  โรงพยาบาลนาตาล","0","0","0","0"
"24821  :  โรงพยาบาลนาเยีย","0","0","0","0"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0","0"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0","0","0"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","0","0","0","0"
"10701  :  โรงพยาบาลยโสธร","403","0","0","0"
"10963  :  โรงพยาบาลทรายมูล","32","0","0","0"
"10964  :  โรงพยาบาลกุดชุม","102","0","0","0"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","119","1","0","0"
"10966  :  โรงพยาบาลป่าติ้ว","65","0","0","0"
"10967  :  โรงพยาบาลมหาชนะชัย","95","0","0","0"
"10968  :  โรงพยาบาลค้อวัง","42","0","0","0"
"10969  :  โรงพยาบาลไทยเจริญ","64","0","0","0"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","181","0","0","0"
"11921  :  โรงพยาบาลนายแพทย์หาญ","2","0","0","0"
"04007  :  โรงพยาบาลซับใหญ่","9","0","0","0"
"10702  :  โรงพยาบาลชัยภูมิ","783","1","0","0"
"10970  :  โรงพยาบาลบ้านเขว้า","170","0","0","0"
"10971  :  โรงพยาบาลคอนสวรรค์","66","0","0","0"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","119","1","1","0"
"10973  :  โรงพยาบาลหนองบัวแดง","207","4","0","0"
"10974  :  โรงพยาบาลจัตุรัส","244","40","0","1"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","152","1","0","1"
"10976  :  โรงพยาบาลหนองบัวระเหว","246","50","5","1"
"10977  :  โรงพยาบาลเทพสถิต","67","0","0","0"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","229","14","2","1"
"10979  :  โรงพยาบาลบ้านแท่น","39","0","0","0"
"10980  :  โรงพยาบาลแก้งคร้อ","129","0","0","0"
"10981  :  โรงพยาบาลคอนสาร","64","0","0","0"
"10982  :  โรงพยาบาลภักดีชุมพล","80","0","0","0"
"10983  :  โรงพยาบาลเนินสง่า","35","0","0","0"
"10703  :  โรงพยาบาลอำนาจเจริญ","254","0","0","0"
"10985  :  โรงพยาบาลชานุมาน","29","0","0","0"
"10986  :  โรงพยาบาลปทุมราชวงศา","39","0","0","0"
"10987  :  โรงพยาบาลพนา","46","11","0","0"
"10988  :  โรงพยาบาลเสนางคนิคม","32","3","0","0"
"10989  :  โรงพยาบาลหัวตะพาน","62","2","0","1"
"10990  :  โรงพยาบาลลืออำนาจ","54","0","0","0"
"11040  :  โรงพยาบาลบึงกาฬ","220","40","0","0"
"11041  :  โรงพยาบาลพรเจริญ","36","0","0","0"
"11043  :  โรงพยาบาลโซ่พิสัย","31","0","0","0"
"11046  :  โรงพยาบาลเซกา","41","5","0","0"
"11047  :  โรงพยาบาลปากคาด","47","0","0","0"
"11048  :  โรงพยาบาลบึงโขงหลง","40","1","0","0"
"11049  :  โรงพยาบาลศรีวิไล","62","0","0","0"
"11050  :  โรงพยาบาลบุ่งคล้า","42","0","0","0"
"10704  :  โรงพยาบาลหนองบัวลำภู","315","2","0","0"
"10991  :  โรงพยาบาลนากลาง","87","1","0","0"
"10992  :  โรงพยาบาลโนนสัง","88","0","0","0"
"10993  :  โรงพยาบาลศรีบุญเรือง","104","1","0","0"
"10994  :  โรงพยาบาลสุวรรณคูหา","79","0","0","0"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","30","0","0","0"
"10670  :  โรงพยาบาลขอนแก่น","0","0","0","0"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0","0"
"10996  :  โรงพยาบาลพระยืน","0","0","0","0"
"10997  :  โรงพยาบาลหนองเรือ","0","0","0","0"
"10998  :  โรงพยาบาลชุมแพ","0","0","0","0"
"10999  :  โรงพยาบาลสีชมพู","0","0","0","0"
"11000  :  โรงพยาบาลน้ำพอง","0","0","0","0"
"11001  :  โรงพยาบาลอุบลรัตน์","0","0","0","0"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0","0"
"11003  :  โรงพยาบาลเปือยน้อย","0","0","0","0"
"11004  :  โรงพยาบาลพล","0","0","0","0"
"11005  :  โรงพยาบาลแวงใหญ่","0","0","0","0"
"11006  :  โรงพยาบาลแวงน้อย","0","0","0","0"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0","0"
"11008  :  โรงพยาบาลภูเวียง","0","0","0","0"
"11009  :  โรงพยาบาลมัญจาคีรี","0","0","0","0"
"11010  :  โรงพยาบาลชนบท","0","0","0","0"
"11011  :  โรงพยาบาลเขาสวนกวาง","0","0","0","0"
"11012  :  โรงพยาบาลภูผาม่าน","0","0","0","0"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","0","0","0","0"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0","0"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0","0"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0","0"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0","0"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","0","0","0"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0","0"
"14132  :  โรงพยาบาลซำสูง","0","0","0","0"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0","0"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0","0"
"77649  :  โรงพยาบาลหนองนาคำ","0","0","0","0"
"77650  :  โรงพยาบาลเวียงเก่า","0","0","0","0"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","0","0","0","0"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0","0"
"10671  :  โรงพยาบาลอุดรธานี","612","219","0","0"
"11013  :  โรงพยาบาลกุดจับ","39","0","0","0"
"11014  :  โรงพยาบาลหนองวัวซอ","109","0","0","0"
"11015  :  โรงพยาบาลกุมภวาปี","121","0","0","0"
"11016  :  โรงพยาบาลห้วยเกิ้ง","7","0","0","0"
"11017  :  โรงพยาบาลโนนสะอาด","44","0","0","0"
"11018  :  โรงพยาบาลหนองหาน","136","1","0","0"
"11019  :  โรงพยาบาลทุ่งฝน","10","0","0","0"
"11020  :  โรงพยาบาลไชยวาน","30","26","1","0"
"11021  :  โรงพยาบาลศรีธาตุ","23","0","0","0"
"11022  :  โรงพยาบาลวังสามหมอ","35","0","0","0"
"11023  :  โรงพยาบาลบ้านผือ","83","2","0","0"
"11024  :  โรงพยาบาลน้ำโสม","25","0","0","0"
"11025  :  โรงพยาบาลเพ็ญ","63","0","0","0"
"11026  :  โรงพยาบาลสร้างคอม","17","14","0","0"
"11027  :  โรงพยาบาลหนองแสง","26","0","0","0"
"11028  :  โรงพยาบาลนายูง","23","0","0","0"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","24","0","0","0"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","98","3","1","0"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","0","0","0","0"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0","0"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0","0"
"25058  :  โรงพยาบาลกู่แก้ว","6","0","0","0"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","5","0","0","0"
"10705  :  โรงพยาบาลเลย","147","15","0","0"
"11030  :  โรงพยาบาลนาด้วง","19","0","0","0"
"11031  :  โรงพยาบาลเชียงคาน","76","0","0","0"
"11032  :  โรงพยาบาลปากชม","51","2","0","0"
"11033  :  โรงพยาบาลนาแห้ว","17","0","0","0"
"11034  :  โรงพยาบาลภูเรือ","44","0","0","0"
"11035  :  โรงพยาบาลท่าลี่","64","1","0","0"
"11036  :  โรงพยาบาลวังสะพุง","102","0","0","0"
"11037  :  โรงพยาบาลภูกระดึง","57","0","0","0"
"11038  :  โรงพยาบาลภูหลวง","33","0","0","0"
"11039  :  โรงพยาบาลผาขาว","24","0","0","0"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","168","22","0","0"
"14133  :  โรงพยาบาลเอราวัณ","98","0","0","0"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","1,697","28","0","0"
"28861  :  โรงพยาบาลหนองหิน","18","0","0","0"
"10706  :  โรงพยาบาลหนองคาย","303","1","0","0"
"11042  :  โรงพยาบาลโพนพิสัย","92","0","0","0"
"11044  :  โรงพยาบาลศรีเชียงใหม่","40","0","0","0"
"11045  :  โรงพยาบาลสังคม","23","0","0","0"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","83","0","0","0"
"14558  :  โรงพยาบาลพิสัยเวช","0","0","0","0"
"21356  :  โรงพยาบาลสระใคร","37","0","0","0"
"28778  :  โรงพยาบาลโพธิ์ตาก","1","0","0","0"
"28811  :  โรงพยาบาลเฝ้าไร่","0","0","0","0"
"28815  :  โรงพยาบาลรัตนวาปี","0","0","0","0"
"10707  :  โรงพยาบาลมหาสารคาม","848","57","0","0"
"11051  :  โรงพยาบาลแกดำ","56","0","0","0"
"11052  :  โรงพยาบาลโกสุมพิสัย","134","0","0","0"
"11053  :  โรงพยาบาลกันทรวิชัย","155","0","0","0"
"11054  :  โรงพยาบาลเชียงยืน","183","0","0","0"
"11055  :  โรงพยาบาลบรบือ","152","1","0","0"
"11056  :  โรงพยาบาลนาเชือก","64","0","0","0"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","137","0","0","0"
"11058  :  โรงพยาบาลวาปีปทุม","92","0","0","0"
"11059  :  โรงพยาบาลนาดูน","31","0","0","0"
"11060  :  โรงพยาบาลยางสีสุราช","28","0","0","0"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","11","1","0","0"
"24704  :  โรงพยาบาลกุดรัง","0","0","0","0"
"28843  :  โรงพยาบาลชื่นชม","0","0","0","0"
"10708  :  โรงพยาบาลร้อยเอ็ด","538","37","0","0"
"11061  :  โรงพยาบาลเกษตรวิสัย","145","1","0","0"
"11062  :  โรงพยาบาลปทุมรัตต์","44","3","0","0"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","111","1","0","0"
"11064  :  โรงพยาบาลธวัชบุรี","174","20","2","7"
"11065  :  โรงพยาบาลพนมไพร","0","0","0","0"
"11066  :  โรงพยาบาลโพนทอง","39","0","0","0"
"11067  :  โรงพยาบาลโพธิ์ชัย","36","0","0","0"
"11068  :  โรงพยาบาลหนองพอก","67","0","0","0"
"11069  :  โรงพยาบาลเสลภูมิ","159","130","0","1"
"11070  :  โรงพยาบาลสุวรรณภูมิ","262","28","0","0"
"11071  :  โรงพยาบาลเมืองสรวง","43","0","0","0"
"11072  :  โรงพยาบาลโพนทราย","64","140","0","0"
"11073  :  โรงพยาบาลอาจสามารถ","58","2","0","0"
"11074  :  โรงพยาบาลเมยวดี","29","4","0","0"
"11075  :  โรงพยาบาลศรีสมเด็จ","22","0","0","0"
"11076  :  โรงพยาบาลจังหาร","38","1","1","0"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","10","0","0","0"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","9","0","0","0"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","11","0","0","0"
"27989  :  โรงพยาบาลเชียงขวัญ","17","0","0","0"
"27990  :  โรงพยาบาลหนองฮี","27","0","0","0"
"10709  :  โรงพยาบาลกาฬสินธุ์","0","0","0","0"
"11077  :  โรงพยาบาลนามน","0","0","0","0"
"11078  :  โรงพยาบาลกมลาไสย","0","0","0","0"
"11079  :  โรงพยาบาลร่องคำ","0","0","0","0"
"11080  :  โรงพยาบาลเขาวง","0","0","0","0"
"11081  :  โรงพยาบาลยางตลาด","0","0","0","0"
"11082  :  โรงพยาบาลห้วยเม็ก","0","0","0","0"
"11083  :  โรงพยาบาลสหัสขันธ์","0","0","0","0"
"11084  :  โรงพยาบาลคำม่วง","0","0","0","0"
"11085  :  โรงพยาบาลท่าคันโท","0","0","0","0"
"11086  :  โรงพยาบาลหนองกุงศรี","0","0","0","0"
"11087  :  โรงพยาบาลสมเด็จ","0","0","0","0"
"11088  :  โรงพยาบาลห้วยผึ้ง","0","0","0","0"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","0","0","0","0"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","0","0","0","0"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0","0"
"28790  :  โรงพยาบาลดอนจาน","0","0","0","0"
"28791  :  โรงพยาบาลสามชัย","0","0","0","0"
"10710  :  โรงพยาบาลสกลนคร","595","139","0","0"
"11089  :  โรงพยาบาลกุสุมาลย์","27","0","0","0"
"11090  :  โรงพยาบาลกุดบาก","75","0","0","0"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","135","0","0","0"
"11092  :  โรงพยาบาลพังโคน","116","0","0","0"
"11093  :  โรงพยาบาลวาริชภูมิ","40","0","0","0"
"11094  :  โรงพยาบาลนิคมน้ำอูน","14","0","0","0"
"11095  :  โรงพยาบาลวานรนิวาส","67","0","0","0"
"11096  :  โรงพยาบาลคำตากล้า","40","0","0","0"
"11097  :  โรงพยาบาลบ้านม่วง","77","0","0","0"
"11098  :  โรงพยาบาลอากาศอำนวย","60","0","0","0"
"11099  :  โรงพยาบาลส่องดาว","28","0","0","0"
"11100  :  โรงพยาบาลเต่างอย","78","0","0","0"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","80","2","0","0"
"11102  :  โรงพยาบาลเจริญศิลป์","35","0","0","0"
"11103  :  โรงพยาบาลโพนนาแก้ว","31","0","0","0"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","139","2","0","0"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","5","0","0","0"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","24","0","0","0"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0"
"10711  :  โรงพยาบาลนครพนม","64","11","0","0"
"11104  :  โรงพยาบาลปลาปาก","17","0","0","0"
"11105  :  โรงพยาบาลท่าอุเทน","65","0","0","0"
"11106  :  โรงพยาบาลบ้านแพง","48","0","0","0"
"11107  :  โรงพยาบาลนาทม","39","0","0","0"
"11108  :  โรงพยาบาลเรณูนคร","64","0","0","0"
"11109  :  โรงพยาบาลนาแก","98","0","0","0"
"11110  :  โรงพยาบาลศรีสงคราม","144","0","0","0"
"11111  :  โรงพยาบาลนาหว้า","80","0","0","0"
"11112  :  โรงพยาบาลโพนสวรรค์","30","0","0","0"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","144","1","0","0"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0"
"40840  :  โรงพยาบาลวังยาง","0","0","0","0"
"10712  :  โรงพยาบาลมุกดาหาร","0","0","0","0"
"11113  :  โรงพยาบาลนิคมคำสร้อย","0","0","0","0"
"11114  :  โรงพยาบาลดอนตาล","0","0","0","0"
"11115  :  โรงพยาบาลดงหลวง","0","0","0","0"
"11116  :  โรงพยาบาลคำชะอี","0","0","0","0"
"11117  :  โรงพยาบาลหว้านใหญ่","0","0","0","0"
"11118  :  โรงพยาบาลหนองสูง","0","0","0","0"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0","0"
"10713  :  โรงพยาบาลนครพิงค์","0","0","0","0"
"11119  :  โรงพยาบาลจอมทอง","0","0","0","0"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","0","0","0","0"
"11121  :  โรงพยาบาลเชียงดาว","0","0","0","0"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0","0"
"11123  :  โรงพยาบาลแม่แตง","0","0","0","0"
"11124  :  โรงพยาบาลสะเมิง","0","0","0","0"
"11125  :  โรงพยาบาลฝาง","0","0","0","0"
"11126  :  โรงพยาบาลแม่อาย","0","0","0","0"
"11127  :  โรงพยาบาลพร้าว","0","0","0","0"
"11128  :  โรงพยาบาลสันป่าตอง","0","0","0","0"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0","0"
"11130  :  โรงพยาบาลสันทราย","0","0","0","0"
"11131  :  โรงพยาบาลหางดง","0","0","0","0"
"11132  :  โรงพยาบาลฮอด","0","0","0","0"
"11133  :  โรงพยาบาลดอยเต่า","0","0","0","0"
"11134  :  โรงพยาบาลอมก๋อย","0","0","0","0"
"11135  :  โรงพยาบาลสารภี","0","0","0","0"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0","0"
"11137  :  โรงพยาบาลไชยปราการ","0","0","0","0"
"11138  :  โรงพยาบาลแม่วาง","0","0","0","0"
"11139  :  โรงพยาบาลแม่ออน","0","0","0","0"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0","0"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0","0"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0","0"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","0","0","0","0"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0","0"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0","0"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0","0"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0","0"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0","0"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0","0"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0","0"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","0","0","0","0"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","0","0","0","0"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0"
"10714  :  โรงพยาบาลลำพูน","542","92","0","0"
"11140  :  โรงพยาบาลแม่ทา","197","0","0","0"
"11141  :  โรงพยาบาลบ้านโฮ่ง","162","7","0","0"
"11142  :  โรงพยาบาลลี้","360","23","0","0"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","14","0","0","0"
"11144  :  โรงพยาบาลป่าซาง","300","2","0","0"
"11145  :  โรงพยาบาลบ้านธิ","122","2","0","0"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0","0"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","13","0","0","0"
"24956  :  โรงพยาบาลเวียงหนองล่อง","145","1","0","0"
"10672  :  โรงพยาบาลลำปาง","1,207","58","0","0"
"11146  :  โรงพยาบาลแม่เมาะ","189","20","1","0"
"11147  :  โรงพยาบาลเกาะคา","251","0","0","0"
"11148  :  โรงพยาบาลเสริมงาม","193","0","0","0"
"11149  :  โรงพยาบาลงาว","346","25","1","0"
"11150  :  โรงพยาบาลแจ้ห่ม","437","72","1","0"
"11151  :  โรงพยาบาลวังเหนือ","222","1","0","0"
"11152  :  โรงพยาบาลเถิน","174","0","0","0"
"11153  :  โรงพยาบาลแม่พริก","49","0","0","0"
"11154  :  โรงพยาบาลแม่ทะ","354","1","0","0"
"11155  :  โรงพยาบาลสบปราบ","95","0","0","0"
"11156  :  โรงพยาบาลห้างฉัตร","401","0","0","0"
"11157  :  โรงพยาบาลเมืองปาน","315","2","0","0"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0","0"
"10673  :  โรงพยาบาลอุตรดิตถ์","799","1,231","0","0"
"11158  :  โรงพยาบาลตรอน","58","0","0","0"
"11159  :  โรงพยาบาลท่าปลา","146","3","0","1"
"11160  :  โรงพยาบาลน้ำปาด","48","0","0","0"
"11161  :  โรงพยาบาลฟากท่า","12","0","0","0"
"11162  :  โรงพยาบาลบ้านโคก","19","14","2","1"
"11163  :  โรงพยาบาลพิชัย","114","0","0","0"
"11164  :  โรงพยาบาลลับแล","56","1","0","0"
"11165  :  โรงพยาบาลทองแสนขัน","160","37","0","0"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","18","0","0","0"
"10715  :  โรงพยาบาลแพร่","0","0","0","0"
"11166  :  โรงพยาบาลร้องกวาง","0","0","0","0"
"11167  :  โรงพยาบาลลอง","0","0","0","0"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0","0"
"11170  :  โรงพยาบาลสอง","0","0","0","0"
"11171  :  โรงพยาบาลวังชิ้น","0","0","0","0"
"11172  :  โรงพยาบาลหนองม่วงไข่","0","0","0","0"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","0","0","0","0"
"10716  :  โรงพยาบาลน่าน","750","90","9","4"
"11173  :  โรงพยาบาลแม่จริม","126","1","0","0"
"11174  :  โรงพยาบาลบ้านหลวง","34","0","0","0"
"11175  :  โรงพยาบาลนาน้อย","44","0","0","0"
"11176  :  โรงพยาบาลท่าวังผา","141","1","0","0"
"11177  :  โรงพยาบาลเวียงสา","212","11","0","0"
"11178  :  โรงพยาบาลทุ่งช้าง","89","45","0","0"
"11179  :  โรงพยาบาลเชียงกลาง","107","2","0","0"
"11180  :  โรงพยาบาลนาหมื่น","53","1","0","0"
"11181  :  โรงพยาบาลสันติสุข","41","0","0","0"
"11182  :  โรงพยาบาลบ่อเกลือ","100","0","0","0"
"11183  :  โรงพยาบาลสองแคว","100","0","0","0"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","135","0","0","0"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0","0"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","14","0","0","0"
"25017  :  โรงพยาบาลภูเพียง","3","0","0","0"
"10717  :  โรงพยาบาลพะเยา","0","0","0","0"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0","0"
"11184  :  โรงพยาบาลจุน","0","0","0","0"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0","0"
"11186  :  โรงพยาบาลดอกคำใต้","0","0","0","0"
"11187  :  โรงพยาบาลปง","0","0","0","0"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0","0"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0","0"
"40744  :  โรงพยาบาลภูซาง","0","0","0","0"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0","0"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0","0"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","558","13","0","0"
"11189  :  โรงพยาบาลเทิง","200","0","0","0"
"11190  :  โรงพยาบาลพาน","352","1","0","0"
"11191  :  โรงพยาบาลป่าแดด","181","35","2","11"
"11192  :  โรงพยาบาลแม่จัน","245","0","0","0"
"11193  :  โรงพยาบาลเชียงแสน","0","0","0","0"
"11194  :  โรงพยาบาลแม่สาย","189","52","0","0"
"11195  :  โรงพยาบาลแม่สรวย","246","35","1","5"
"11196  :  โรงพยาบาลเวียงป่าเป้า","247","0","0","0"
"11197  :  โรงพยาบาลพญาเม็งราย","147","0","0","0"
"11198  :  โรงพยาบาลเวียงแก่น","18","37","5","8"
"11199  :  โรงพยาบาลขุนตาล","113","0","0","0"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","30","0","0","0"
"11201  :  โรงพยาบาลแม่ลาว","123","31","8","6"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","78","0","0","0"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","169","6","0","0"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","284","292","0","0"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0"
"28823  :  โรงพยาบาลดอยหลวง","0","0","0","0"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0"
"10719  :  โรงพยาบาลศรีสังวาลย์","0","0","0","0"
"11203  :  โรงพยาบาลขุนยวม","0","0","0","0"
"11204  :  โรงพยาบาลปาย","83","0","0","0"
"11205  :  โรงพยาบาลแม่สะเรียง","124","0","0","0"
"11206  :  โรงพยาบาลแม่ลาน้อย","37","0","0","0"
"11207  :  โรงพยาบาลสบเมย","76","2","0","0"
"11208  :  โรงพยาบาลปางมะผ้า","41","0","0","0"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0","0"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","199","28","0","0"
"11209  :  โรงพยาบาลโกรกพระ","94","1","0","1"
"11210  :  โรงพยาบาลชุมแสง","64","44","0","0"
