"โรงพยาบาล","รวม","ข้าราชการรัฐวิสาหกิจ","ประกันสังคม","UC ทั้งหมด","ต่างด้าว","บันทึกรหัสสิทธิ ไม่ตรง รหัสมาตรฐาน"
"คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","24,336","136,525","5.61","2,172","14,075","6.48","3,947","16,492","4.18","18,217","105,958","5.82","0","0","0.00","0","0","0.00"
"10866  :  โรงพยาบาลคลองหาด","2,293","8,062","3.52","89","330","3.71","66","176","2.67","1,558","6,237","4.00","580","1,319","2.27","0","0","0.00"
"10867  :  โรงพยาบาลตาพระยา","3,593","13,226","3.68","224","916","4.09","77","190","2.47","2,938","11,225","3.82","354","895","2.53","0","0","0.00"
"10868  :  โรงพยาบาลวังน้ำเย็น","5,987","21,848","3.65","263","973","3.70","411","1,432","3.48","4,346","15,971","3.67","967","3,472","3.59","0","0","0.00"
"10869  :  โรงพยาบาลวัฒนานคร","3,935","14,599","3.71","314","1,306","4.16","241","1,163","4.83","2,910","10,843","3.73","474","1,287","2.72","0","0","0.00"
"10870  :  โรงพยาบาลอรัญประเทศ","12,146","46,003","3.79","1,101","4,910","4.46","875","2,499","2.86","8,613","33,318","3.87","1,683","5,276","3.13","0","0","0.00"
"13817  :  โรงพยาบาลเขาฉกรรจ์","3,074","11,212","3.65","114","394","3.46","102","262","2.57","2,440","9,270","3.80","419","1,286","3.07","0","0","0.00"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","1,599","34,757","21.74","70","1,215","17.36","71","1,433","20.18","1,392","30,023","21.57","66","2,070","31.36","1","16","16.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","109,480","575,470","5.26","11,535","69,537","6.03","10,661","50,790","4.76","82,213","438,251","5.33","5,070","16,890","3.33","1","2","2.00"
"10871  :  โรงพยาบาลครบุรี","10,481","38,931","3.71","651","2,403","3.69","541","1,787","3.30","7,951","30,000","3.77","1,339","4,741","3.54","0","0","0.00"
"10872  :  โรงพยาบาลเสิงสาง","5,541","17,068","3.08","287","918","3.20","431","905","2.10","4,432","14,123","3.19","391","1,122","2.87","0","0","0.00"
"10873  :  โรงพยาบาลคง","4,320","13,286","3.08","257","869","3.38","285","657","2.31","3,767","11,697","3.11","11","63","5.73","0","0","0.00"
"10874  :  โรงพยาบาลบ้านเหลื่อม","2,782","8,009","2.88","207","609","2.94","137","292","2.13","2,349","6,748","2.87","91","360","3.96","0","0","0.00"
"10875  :  โรงพยาบาลจักราช","4,964","17,418","3.51","285","1,177","4.13","252","536","2.13","4,295","15,406","3.59","132","299","2.27","0","0","0.00"
"10876  :  โรงพยาบาลโชคชัย","8,810","26,412","3.00","472","1,383","2.93","1,456","3,004","2.06","6,751","21,720","3.22","135","305","2.26","0","0","0.00"
"10877  :  โรงพยาบาลด่านขุนทด","9,503","25,621","2.70","627","1,879","3.00","647","1,379","2.13","8,201","22,311","2.72","28","52","1.86","0","0","0.00"
"10878  :  โรงพยาบาลโนนไทย","5,516","16,508","2.99","447","1,370","3.06","645","1,718","2.66","4,324","13,244","3.06","101","176","1.74","0","0","0.00"
"10879  :  โรงพยาบาลโนนสูง","6,065","20,579","3.39","407","1,613","3.96","345","1,032","2.99","5,048","17,345","3.44","268","589","2.20","0","0","0.00"
"10880  :  โรงพยาบาลขามสะแกแสง","3,361","10,466","3.11","285","859","3.01","238","589","2.47","2,826","8,983","3.18","12","35","2.92","0","0","0.00"
"10881  :  โรงพยาบาลบัวใหญ่","13,555","50,086","3.70","1,458","5,977","4.10","718","2,566","3.57","10,657","39,455","3.70","739","2,088","2.83","0","0","0.00"
"10882  :  โรงพยาบาลประทาย","6,899","18,563","2.69","566","1,491","2.63","273","641","2.35","5,851","16,058","2.74","209","373","1.78","0","0","0.00"
"10883  :  โรงพยาบาลปักธงชัย","8,931","27,317","3.06","565","1,987","3.52","899","2,658","2.96","6,796","20,365","3.00","671","2,307","3.44","0","0","0.00"
"10884  :  โรงพยาบาลพิมาย","16,428","52,532","3.20","1,256","4,939","3.93","1,608","4,475","2.78","12,513","40,647","3.25","1,081","2,471","2.29","0","0","0.00"
"10885  :  โรงพยาบาลห้วยแถลง","4,889","18,899","3.87","35","143","4.09","570","2,001","3.51","4,285","16,755","3.91","0","0","0.00","0","0","0.00"
"10886  :  โรงพยาบาลชุมพวง","6,341","20,280","3.20","454","1,366","3.01","390","983","2.52","4,976","15,275","3.07","522","2,656","5.09","0","0","0.00"
"10887  :  โรงพยาบาลสูงเนิน","6,732","27,660","4.11","391","1,790","4.58","890","2,719","3.06","5,103","22,121","4.33","362","1,030","2.85","0","0","0.00"
"10888  :  โรงพยาบาลขามทะเลสอ","2,753","8,253","3.00","165","487","2.95","569","1,441","2.53","1,853","5,882","3.17","166","443","2.67","0","0","0.00"
"10889  :  โรงพยาบาลสีคิ้ว","10,215","59,079","5.78","662","4,758","7.19","1,546","7,503","4.85","7,602","45,096","5.93","430","1,722","4.00","0","0","0.00"
"10890  :  โรงพยาบาลปากช่องนานา","16,797","69,614","4.14","10","34","3.40","3,124","12,286","3.93","12,425","52,855","4.25","1,255","4,296","3.42","33","143","4.33"
"10891  :  โรงพยาบาลหนองบุญมาก","4,658","14,502","3.11","144","509","3.53","362","859","2.37","4,049","12,940","3.20","105","194","1.85","0","0","0.00"
"10892  :  โรงพยาบาลแก้งสนามนาง","2,298","5,742","2.50","130","299","2.30","319","665","2.08","1,849","4,778","2.58","0","0","0.00","0","0","0.00"
"10893  :  โรงพยาบาลโนนแดง","2,376","8,380","3.53","163","491","3.01","143","544","3.80","2,015","7,243","3.59","55","102","1.85","0","0","0.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","3,490","11,696","3.35","177","668","3.77","112","345","3.08","2,963","10,067","3.40","276","616","2.23","0","0","0.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","5,528","27,139","4.91","3,761","20,468","5.44","225","1,107","4.92","687","2,962","4.31","855","2,602","3.04","0","0","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","2,233","6,505","2.91","169","500","2.96","145","296","2.04","1,913","5,693","2.98","6","16","2.67","0","0","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","1,655","4,576","2.76","119","327","2.75","50","112","2.24","1,447","4,018","2.78","40","119","2.98","0","0","0.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","2,142","8,242","3.85","23","50","2.17","32","49","1.53","2,066","8,110","3.93","21","33","1.57","0","0","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","2,626","5,803","2.21","0","0","0.00","230","421","1.83","702","1,386","1.97","1,694","3,996","2.36","0","0","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","317","707","2.23","115","283","2.46","48","99","2.06","145","307","2.12","9","18","2.00","0","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","3,409","124,160","36.42","224","8,425","37.61","157","5,658","36.04","3,017","109,644","36.34","11","433","39.36","0","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","7","32","4.57","4","25","6.25","0","0","0.00","3","7","2.33","0","0","0.00","0","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","2,375","7,437","3.13","70","254","3.63","131","319","2.44","2,092","6,711","3.21","82","153","1.87","0","0","0.00"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","17,173","60,473","3.52","1,420","5,774","4.07","1,261","3,654","2.90","11,332","39,413","3.48","3,160","11,632","3.68","0","0","0.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","1,935","6,973","3.60","32","61","1.91","63","159","2.52","37","99","2.68","1,803","6,654","3.69","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","1,966","5,969","3.04","141","590","4.18","133","413","3.11","1,646","4,873","2.96","46","93","2.02","0","0","0.00"
"27839  :  โรงพยาบาลบัวลาย","1,037","2,707","2.61","68","152","2.24","28","61","2.18","921","2,464","2.68","20","30","1.50","0","0","0.00"
"27840  :  โรงพยาบาลสีดา","753","1,842","2.45","55","111","2.02","20","49","2.45","626","1,558","2.49","52","124","2.38","0","0","0.00"
"27841  :  โรงพยาบาลเทพารักษ์","696","1,880","2.70","34","93","2.74","67","130","1.94","628","1,657","2.64","0","0","0.00","0","0","0.00"
"10667  :  โรงพยาบาลบุรีรัมย์","67,191","253,659","3.78","6,880","27,917","4.06","8,594","30,831","3.59","51,275","193,256","3.77","393","1,487","3.78","49","168","3.43"
"10895  :  โรงพยาบาลคูเมือง","6,518","19,806","3.04","394","1,246","3.16","332","893","2.69","5,651","17,386","3.08","141","281","1.99","0","0","0.00"
"10896  :  โรงพยาบาลกระสัง","5,360","17,744","3.31","303","1,193","3.94","296","823","2.78","4,206","14,125","3.36","555","1,603","2.89","0","0","0.00"
"10897  :  โรงพยาบาลนางรอง","25,172","116,519","4.63","2,907","19,443","6.69","1,048","4,821","4.60","19,228","83,616","4.35","1,363","4,925","3.61","671","3,714","5.54"
"10898  :  โรงพยาบาลหนองกี่","5,995","14,562","2.43","435","1,085","2.49","407","808","1.99","4,760","11,795","2.48","395","874","2.21","0","0","0.00"
"10899  :  โรงพยาบาลละหานทราย","8,891","26,372","2.97","609","1,848","3.03","635","1,513","2.38","7,631","22,947","3.01","19","64","3.37","0","0","0.00"
"10900  :  โรงพยาบาลประโคนชัย","11,498","36,709","3.19","1,027","3,657","3.56","557","1,190","2.14","9,787","31,546","3.22","130","316","2.43","0","0","0.00"
"10901  :  โรงพยาบาลบ้านกรวด","4,364","13,455","3.08","361","1,147","3.18","235","585","2.49","3,548","11,052","3.11","222","671","3.02","0","0","0.00"
"10902  :  โรงพยาบาลพุทไธสง","5,681","17,204","3.03","649","2,237","3.45","371","997","2.69","4,252","12,854","3.02","410","1,116","2.72","0","0","0.00"
"10904  :  โรงพยาบาลลำปลายมาศ","14,707","34,161","2.32","1,650","4,455","2.70","605","1,348","2.23","11,929","27,045","2.27","524","1,313","2.51","0","0","0.00"
"10905  :  โรงพยาบาลสตึก","6,954","17,983","2.59","539","1,533","2.84","324","679","2.10","5,863","15,358","2.62","229","413","1.80","0","0","0.00"
"10906  :  โรงพยาบาลปะคำ","3,668","215,751","58.82","341","1,541","4.52","173","796","4.60","3,084","213,161","69.12","70","253","3.61","0","0","0.00"
"10907  :  โรงพยาบาลนาโพธิ์","2,827","7,958","2.81","409","1,282","3.13","408","1,033","2.53","1,976","5,568","2.82","34","75","2.21","0","0","0.00"
"10908  :  โรงพยาบาลหนองหงส์","5,188","14,193","2.74","370","1,017","2.75","187","425","2.27","4,515","12,526","2.77","116","225","1.94","0","0","0.00"
"10909  :  โรงพยาบาลพลับพลาชัย","3,807","12,636","3.32","259","988","3.81","400","1,101","2.75","3,141","10,524","3.35","9","23","2.56","0","0","0.00"
"10910  :  โรงพยาบาลห้วยราช","2,852","9,553","3.35","177","630","3.56","217","571","2.63","2,457","8,349","3.40","1","3","3.00","0","0","0.00"
"10911  :  โรงพยาบาลโนนสุวรรณ","2,268","9,436","4.16","114","552","4.84","142","565","3.98","1,985","8,238","4.15","27","81","3.00","0","0","0.00"
"10912  :  โรงพยาบาลชำนิ","3,310","8,454","2.55","234","599","2.56","267","562","2.10","2,809","7,293","2.60","0","0","0.00","0","0","0.00"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","3,278","9,939","3.03","401","1,305","3.25","317","708","2.23","2,559","7,925","3.10","1","1","1.00","0","0","0.00"
"10914  :  โรงพยาบาลโนนดินแดง","2,825","8,243","2.92","184","564","3.07","388","1,109","2.86","2,252","6,567","2.92","1","3","3.00","0","0","0.00"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","38","103","2.71","15","44","2.93","4","14","3.50","19","45","2.37","0","0","0.00","0","0","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","3,135","7,891","2.52","288","714","2.48","926","2,354","2.54","1,903","4,780","2.51","18","43","2.39","0","0","0.00"
"23578  :  โรงพยาบาลแคนดง","3,167","8,288","2.62","53","120","2.26","372","885","2.38","2,731","7,264","2.66","11","19","1.73","0","0","0.00"
"28020  :  โรงพยาบาลบ้านด่าน","4,435","11,926","2.69","313","944","3.02","307","683","2.22","3,787","10,173","2.69","28","126","4.50","0","0","0.00"
"10668  :  โรงพยาบาลสุรินทร์","63,521","306,773","4.83","6,776","37,091","5.47","6,202","26,383","4.25","44,660","218,159","4.88","5,883","25,140","4.27","0","0","0.00"
"10915  :  โรงพยาบาลชุมพลบุรี","4,526","21,635","4.78","380","2,025","5.33","313","1,027","3.28","3,824","18,551","4.85","9","32","3.56","0","0","0.00"
"10916  :  โรงพยาบาลท่าตูม","9,590","31,914","3.33","805","3,426","4.26","370","942","2.55","8,000","26,475","3.31","417","1,071","2.57","0","0","0.00"
"10917  :  โรงพยาบาลจอมพระ","3,875","10,569","2.73","238","626","2.63","301","632","2.10","3,145","8,858","2.82","191","453","2.37","0","0","0.00"
"10918  :  โรงพยาบาลปราสาท","18,295","62,078","3.39","1,384","4,940","3.57","1,885","4,857","2.58","14,604","50,561","3.46","425","1,720","4.05","0","0","0.00"
"10919  :  โรงพยาบาลกาบเชิง","6,359","21,003","3.30","347","1,245","3.59","440","1,088","2.47","5,283","18,021","3.41","289","649","2.25","0","0","0.00"
"10920  :  โรงพยาบาลรัตนบุรี","12,111","39,419","3.25","1,093","3,437","3.14","814","2,232","2.74","10,200","33,729","3.31","5","21","4.20","0","0","0.00"
"10921  :  โรงพยาบาลสนม","3,159","9,022","2.86","266","771","2.90","162","470","2.90","2,465","7,178","2.91","266","603","2.27","0","0","0.00"
"10922  :  โรงพยาบาลศีขรภูมิ","24,867","72,137","2.90","2,044","6,362","3.11","1,205","3,025","2.51","21,564","62,536","2.90","53","209","3.94","1","5","5.00"
"10923  :  โรงพยาบาลสังขะ","21,054","54,799","2.60","1,249","3,399","2.72","2,661","6,143","2.31","16,094","40,462","2.51","1,051","4,795","4.56","0","0","0.00"
"10924  :  โรงพยาบาลลำดวน","13,175","40,394","3.07","1,211","4,746","3.92","1,010","2,741","2.71","10,922","32,819","3.00","32","88","2.75","0","0","0.00"
"10925  :  โรงพยาบาลสำโรงทาบ","4,498","14,452","3.21","263","892","3.39","176","496","2.82","3,934","12,406","3.15","125","658","5.26","0","0","0.00"
"10926  :  โรงพยาบาลบัวเชด","3,317","10,385","3.13","180","559","3.11","404","989","2.45","2,729","8,830","3.24","4","7","1.75","0","0","0.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","384","1,058","2.76","7","16","2.29","47","127","2.70","170","494","2.91","160","421","2.63","0","0","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","2,762","12,396","4.49","168","633","3.77","179","526","2.94","2,369","8,387","3.54","47","2,850","60.64","0","0","0.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","2,099","5,231","2.49","123","281","2.28","93","179","1.92","1,845","4,720","2.56","38","51","1.34","0","0","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","3,207","8,035","2.51","133","320","2.41","217","432","1.99","2,839","7,244","2.55","18","39","2.17","0","0","0.00"
"27844  :  โรงพยาบาลโนนนารายณ์","2,423","6,197","2.56","73","176","2.41","177","406","2.29","2,173","5,615","2.58","0","0","0.00","0","0","0.00"
"10700  :  โรงพยาบาลศรีสะเกษ","50,784","222,928","4.39","1,647","10,322","6.27","1,233","5,068","4.11","14,012","75,818","5.41","33,893","131,720","3.89","0","0","0.00"
"10927  :  โรงพยาบาลยางชุมน้อย","2,604","8,308","3.19","179","608","3.40","116","232","2.00","1,416","4,639","3.28","893","2,829","3.17","0","0","0.00"
"10928  :  โรงพยาบาลกันทรารมย์","7,642","25,856","3.38","434","1,682","3.88","157","395","2.52","4,557","15,460","3.39","2,498","8,319","3.33","0","0","0.00"
"10929  :  โรงพยาบาลกันทรลักษ์","18,177","77,312","4.25","424","1,982","4.67","564","4,214","7.47","3,976","15,379","3.87","13,218","55,737","4.22","0","0","0.00"
"10930  :  โรงพยาบาลขุขันธ์","9,677","50,902","5.26","544","3,238","5.95","647","2,359","3.65","8,421","44,969","5.34","73","336","4.60","0","0","0.00"
"10931  :  โรงพยาบาลไพรบึง","3,562","10,332","2.90","138","379","2.75","244","600","2.46","3,130","9,203","2.94","53","150","2.83","0","0","0.00"
"10932  :  โรงพยาบาลปรางค์กู่","5,688","14,428","2.54","283","790","2.79","288","585","2.03","3,946","10,181","2.58","1,171","2,872","2.45","0","0","0.00"
"10933  :  โรงพยาบาลขุนหาญ","8,948","29,172","3.26","494","1,843","3.73","575","1,356","2.36","7,749","25,530","3.29","130","443","3.41","0","0","0.00"
"10934  :  โรงพยาบาลราษีไศล","8,623","29,585","3.43","178","662","3.72","222","617","2.78","2,566","9,060","3.53","5,658","19,246","3.40","0","0","0.00"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","10,162","32,172","3.17","839","3,631","4.33","595","1,342","2.26","8,347","26,034","3.12","381","1,165","3.06","0","0","0.00"
"10936  :  โรงพยาบาลบึงบูรพ์","1,519","4,341","2.86","154","526","3.42","55","141","2.56","833","2,366","2.84","477","1,308","2.74","0","0","0.00"
"10937  :  โรงพยาบาลห้วยทับทัน","2,420","6,206","2.56","91","242","2.66","77","164","2.13","1,421","3,615","2.54","832","2,185","2.63","0","0","0.00"
"10938  :  โรงพยาบาลโนนคูณ","2,794","8,542","3.06","165","516","3.13","62","142","2.29","1,812","5,656","3.12","755","2,228","2.95","0","0","0.00"
"10939  :  โรงพยาบาลศรีรัตนะ","4,605","14,436","3.13","201","634","3.15","160","486","3.04","4,185","13,157","3.14","59","159","2.69","0","0","0.00"
"10940  :  โรงพยาบาลวังหิน","2,949","7,405","2.51","123","326","2.65","117","254","2.17","2,122","5,399","2.54","587","1,426","2.43","0","0","0.00"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","2,337","7,446","3.19","96","343","3.57","61","124","2.03","2,111","6,814","3.23","69","165","2.39","0","0","0.00"
"10942  :  โรงพยาบาลภูสิงห์","2,800","7,818","2.79","102","264","2.59","222","475","2.14","2,415","6,943","2.87","61","136","2.23","0","0","0.00"
"10943  :  โรงพยาบาลเมืองจันทร์","1,739","19,774","11.37","150","474","3.16","78","246","3.15","1,476","18,933","12.83","35","121","3.46","0","0","0.00"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","2,026","5,952","2.94","83","207","2.49","113","200","1.77","1,276","3,713","2.91","554","1,832","3.31","0","0","0.00"
"28014  :  โรงพยาบาลพยุห์","1,814","3,567","1.97","71","152","2.14","69","118","1.71","1,472","2,960","2.01","202","337","1.67","0","0","0.00"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","2,094","5,510","2.63","50","116","2.32","58","98","1.69","1,103","2,921","2.65","883","2,375","2.69","0","0","0.00"
"28016  :  โรงพยาบาลศิลาลาด","883","2,336","2.65","33","90","2.73","23","61","2.65","816","2,164","2.65","11","21","1.91","0","0","0.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","91,888","481,722","5.24","13,498","77,803","5.76","6,434","27,270","4.24","71,339","374,472","5.25","617","2,177","3.53","0","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","5,166","14,560","2.82","302","840","2.78","115","267","2.32","4,525","12,973","2.87","224","480","2.14","0","0","0.00"
"10945  :  โรงพยาบาลโขงเจียม","2,731","6,910","2.53","132","305","2.31","120","241","2.01","2,142","5,559","2.60","337","805","2.39","0","0","0.00"
"10946  :  โรงพยาบาลเขื่องใน","6,667","20,292","3.04","729","2,548","3.50","299","715","2.39","5,306","16,205","3.05","333","824","2.47","0","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","5,326","15,922","2.99","301","1,108","3.68","144","427","2.97","4,105","12,282","2.99","777","2,105","2.71","0","0","0.00"
"10948  :  โรงพยาบาลนาจะหลวย","3,078","8,698","2.83","160","562","3.51","264","523","1.98","2,654","7,613","2.87","0","0","0.00","0","0","0.00"
"10949  :  โรงพยาบาลน้ำยืน","5,388","13,582","2.52","319","882","2.76","205","402","1.96","4,652","11,897","2.56","212","401","1.89","0","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","5,594","20,378","3.64","666","2,129","3.20","367","927","2.53","4,467","16,971","3.80","94","351","3.73","0","0","0.00"
"10951  :  โรงพยาบาลตระการพืชผล","13,647","42,290","3.10","988","3,470","3.51","568","1,666","2.93","10,937","34,154","3.12","1,154","3,000","2.60","0","0","0.00"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","3,522","8,872","2.52","281","862","3.07","128","262","2.05","3,049","7,625","2.50","63","122","1.94","1","1","1.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","5,596","17,061","3.05","393","1,514","3.85","317","640","2.02","4,872","14,850","3.05","14","57","4.07","0","0","0.00"
"10954  :  โรงพยาบาลวารินชำราบ","20,967","68,966","3.29","1,255","5,132","4.09","1,220","3,883","3.18","15,766","52,555","3.33","1,086","2,868","2.64","1,640","4,528","2.76"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","10,916","37,381","3.42","571","2,003","3.51","399","1,010","2.53","9,244","32,141","3.48","702","2,227","3.17","0","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","1,755","4,808","2.74","131","500","3.82","107","185","1.73","1,440","3,940","2.74","77","183","2.38","0","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","3,673","8,963","2.44","216","520","2.41","96","172","1.79","2,999","7,529","2.51","362","742","2.05","0","0","0.00"
"10959  :  โรงพยาบาลสำโรง","3,865","10,422","2.70","165","485","2.94","347","723","2.08","3,342","9,192","2.75","11","22","2.00","0","0","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","2,194","7,225","3.29","118","442","3.75","106","275","2.59","1,824","6,145","3.37","146","363","2.49","0","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","4,219","11,489","2.72","224","709","3.17","239","561","2.35","3,264","8,969","2.75","492","1,250","2.54","0","0","0.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","1,762","4,591","2.61","120","322","2.68","69","129","1.87","1,528","4,065","2.66","45","75","1.67","0","0","0.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","26,179","107,492","4.11","1,872","9,630","5.14","2,766","10,092","3.65","13,098","50,929","3.89","8,444","36,841","4.36","0","0","0.00"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","1,942","2,935","1.51","149","159","1.07","16","29","1.81","1,770","2,725","1.54","7","22","3.14","0","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","1,564","52,405","33.51","127","2,268","17.86","49","1,044","21.31","1,275","38,649","30.31","113","10,444","92.42","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","12,164","55,919","4.60","1,500","8,903","5.94","965","3,928","4.07","9,468","42,246","4.46","231","842","3.65","0","0","0.00"
"24032  :  โรงพยาบาลนาตาล","2,218","4,939","2.23","103","251","2.44","44","92","2.09","1,966","4,429","2.25","105","167","1.59","0","0","0.00"
"24821  :  โรงพยาบาลนาเยีย","2,528","4,118","1.63","124","212","1.71","114","179","1.57","2,265","3,691","1.63","25","36","1.44","0","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","1,833","5,180","2.83","44","104","2.36","110","588","5.35","1,667","4,457","2.67","12","31","2.58","0","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","1,147","2,187","1.91","42","73","1.74","64","92","1.44","1,034","2,008","1.94","1","1","1.00","6","13","2.17"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","901","2,496","2.77","30","70","2.33","41","110","2.68","826","2,311","2.80","4","5","1.25","0","0","0.00"
"10701  :  โรงพยาบาลยโสธร","36,095","115,187","3.19","4,080","14,783","3.62","2,488","6,955","2.80","27,935","86,931","3.11","1,586","6,489","4.09","6","29","4.83"
"10963  :  โรงพยาบาลทรายมูล","1,603","3,981","2.48","147","334","2.27","86","167","1.94","1,357","3,458","2.55","13","22","1.69","0","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","4,252","10,534","2.48","350","1,016","2.90","278","522","1.88","3,608","8,964","2.48","16","32","2.00","0","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","4,952","12,767","2.58","428","1,070","2.50","263","608","2.31","4,263","11,088","2.60","1","1","1.00","0","0","0.00"
"10966  :  โรงพยาบาลป่าติ้ว","2,819","7,672","2.72","221","536","2.43","90","194","2.16","2,442","6,820","2.79","67","121","1.81","1","1","1.00"
"10967  :  โรงพยาบาลมหาชนะชัย","3,891","9,455","2.43","293","736","2.51","215","433","2.01","3,361","8,197","2.44","35","89","2.54","0","0","0.00"
"10968  :  โรงพยาบาลค้อวัง","1,971","5,942","3.01","165","446","2.70","107","242","2.26","1,696","5,249","3.09","4","5","1.25","0","0","0.00"
"10969  :  โรงพยาบาลไทยเจริญ","2,482","7,330","2.95","152","398","2.62","159","403","2.53","2,148","6,469","3.01","23","60","2.61","0","0","0.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","11,054","34,676","3.14","896","5,558","6.20","369","863","2.34","9,465","27,292","2.88","404","963","2.38","0","0","0.00"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","590","1,524","2.58","10","30","3.00","54","72","1.33","472","1,301","2.76","54","121","2.24","0","0","0.00"
"10702  :  โรงพยาบาลชัยภูมิ","43,947","208,442","4.74","4,447","26,041","5.86","7,093","29,675","4.18","32,336","152,343","4.71","73","383","5.25","0","0","0.00"
"10970  :  โรงพยาบาลบ้านเขว้า","4,283","13,667","3.19","430","1,624","3.78","183","503","2.75","3,445","10,891","3.16","225","649","2.88","0","0","0.00"
"10971  :  โรงพยาบาลคอนสวรรค์","3,919","11,046","2.82","409","1,246","3.05","214","471","2.20","3,232","9,173","2.84","78","156","2.00","0","0","0.00"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","6,973","24,076","3.45","390","1,209","3.10","22","52","2.36","6,261","22,288","3.56","300","527","1.76","0","0","0.00"
"10973  :  โรงพยาบาลหนองบัวแดง","7,711","23,656","3.07","405","1,355","3.35","562","1,424","2.53","5,833","17,860","3.06","915","3,017","3.30","0","0","0.00"
"10974  :  โรงพยาบาลจัตุรัส","6,531","20,756","3.18","616","2,460","3.99","1,011","2,629","2.60","4,888","15,620","3.20","16","47","2.94","0","0","0.00"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","4,804","13,078","2.72","328","957","2.92","969","2,677","2.76","3,407","9,201","2.70","105","243","2.31","0","0","0.00"
