"โรงพยาบาล","จำนวน(ราย)"
"บำบัดเหล้า(F10.0 - F10.9)","บำบัดบุหรี่(F17.1 - 17.2)","บำบัดบุหรี่(F17.1 - 17.2 + Z508 1 ครั้ง)","บำบัดบุหรี่(F17.1 - 17.2 + Z508 2 ครั้งขึ้นไป)"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","127","0","0","0"
"28016  :  โรงพยาบาลศิลาลาด","29","1","0","1"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","553","448","131","42"
"10944  :  โรงพยาบาลศรีเมืองใหม่","59","102","1","0"
"10945  :  โรงพยาบาลโขงเจียม","27","0","0","0"
"10946  :  โรงพยาบาลเขื่องใน","210","2","2","0"
"10947  :  โรงพยาบาลเขมราฐ","103","1","0","0"
"10948  :  โรงพยาบาลนาจะหลวย","52","0","0","0"
"10949  :  โรงพยาบาลน้ำยืน","109","27","0","0"
"10950  :  โรงพยาบาลบุณฑริก","38","0","0","0"
"10951  :  โรงพยาบาลตระการพืชผล","181","97","13","9"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","31","0","0","0"
"10953  :  โรงพยาบาลม่วงสามสิบ","342","0","0","0"
"10954  :  โรงพยาบาลวารินชำราบ","437","107","4","0"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","112","1","0","0"
"10957  :  โรงพยาบาลตาลสุม","22","9","0","2"
"10958  :  โรงพยาบาลโพธิ์ไทร","52","1","0","0"
"10959  :  โรงพยาบาลสำโรง","71","1","0","0"
"10960  :  โรงพยาบาลดอนมดแดง","18","0","0","0"
"10961  :  โรงพยาบาลสิรินธร","27","0","0","0"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","37","0","0","0"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","176","0","0","0"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","50","0","0","0"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","12","0","0","0"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","470","3","0","0"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","2","0","0","0"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","227","10","0","0"
"24032  :  โรงพยาบาลนาตาล","36","52","0","0"
"24821  :  โรงพยาบาลนาเยีย","16","16","6","4"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","29","0","0","0"
"27968  :  โรงพยาบาลน้ำขุ่น","34","0","0","0"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","27","0","0","0"
"10701  :  โรงพยาบาลยโสธร","414","0","0","0"
"10963  :  โรงพยาบาลทรายมูล","37","0","0","0"
"10964  :  โรงพยาบาลกุดชุม","159","0","0","0"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","170","21","14","4"
"10966  :  โรงพยาบาลป่าติ้ว","162","12","6","4"
"10967  :  โรงพยาบาลมหาชนะชัย","123","0","0","0"
"10968  :  โรงพยาบาลค้อวัง","86","17","0","17"
"10969  :  โรงพยาบาลไทยเจริญ","72","0","0","0"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","189","0","0","0"
"11921  :  โรงพยาบาลนายแพทย์หาญ","2","0","0","0"
"04007  :  โรงพยาบาลซับใหญ่","18","0","0","0"
"10702  :  โรงพยาบาลชัยภูมิ","693","0","0","0"
"10970  :  โรงพยาบาลบ้านเขว้า","180","16","8","7"
"10971  :  โรงพยาบาลคอนสวรรค์","83","0","0","0"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","216","39","7","25"
"10973  :  โรงพยาบาลหนองบัวแดง","148","13","7","6"
"10974  :  โรงพยาบาลจัตุรัส","282","31","0","1"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","157","1","0","1"
"10976  :  โรงพยาบาลหนองบัวระเหว","230","21","3","0"
"10977  :  โรงพยาบาลเทพสถิต","77","2","2","0"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","279","4","1","0"
"10979  :  โรงพยาบาลบ้านแท่น","65","0","0","0"
"10980  :  โรงพยาบาลแก้งคร้อ","198","4","0","1"
"10981  :  โรงพยาบาลคอนสาร","82","12","2","0"
"10982  :  โรงพยาบาลภักดีชุมพล","90","0","0","0"
"10983  :  โรงพยาบาลเนินสง่า","65","0","0","0"
"10703  :  โรงพยาบาลอำนาจเจริญ","402","45","15","30"
"10985  :  โรงพยาบาลชานุมาน","54","50","5","42"
"10986  :  โรงพยาบาลปทุมราชวงศา","79","57","19","26"
"10987  :  โรงพยาบาลพนา","68","52","12","16"
"10988  :  โรงพยาบาลเสนางคนิคม","54","26","13","13"
"10989  :  โรงพยาบาลหัวตะพาน","117","164","47","112"
"10990  :  โรงพยาบาลลืออำนาจ","74","67","14","52"
"11040  :  โรงพยาบาลบึงกาฬ","196","29","0","0"
"11041  :  โรงพยาบาลพรเจริญ","48","3","1","1"
"11043  :  โรงพยาบาลโซ่พิสัย","67","4","0","0"
"11046  :  โรงพยาบาลเซกา","97","10","0","0"
"11047  :  โรงพยาบาลปากคาด","59","0","0","0"
"11048  :  โรงพยาบาลบึงโขงหลง","42","58","0","0"
"11049  :  โรงพยาบาลศรีวิไล","49","0","0","0"
"11050  :  โรงพยาบาลบุ่งคล้า","35","0","0","0"
"10704  :  โรงพยาบาลหนองบัวลำภู","452","2","0","0"
"10991  :  โรงพยาบาลนากลาง","111","1","0","0"
"10992  :  โรงพยาบาลโนนสัง","115","0","0","0"
"10993  :  โรงพยาบาลศรีบุญเรือง","168","1","0","0"
"10994  :  โรงพยาบาลสุวรรณคูหา","77","1","0","0"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","52","0","0","0"
"10670  :  โรงพยาบาลขอนแก่น","1,154","620","244","1"
"10995  :  โรงพยาบาลบ้านฝาง","136","13","1","0"
"10996  :  โรงพยาบาลพระยืน","106","62","47","13"
"10997  :  โรงพยาบาลหนองเรือ","137","2","2","0"
"10998  :  โรงพยาบาลชุมแพ","474","688","245","302"
"10999  :  โรงพยาบาลสีชมพู","87","18","0","0"
"11000  :  โรงพยาบาลน้ำพอง","88","0","0","0"
"11001  :  โรงพยาบาลอุบลรัตน์","35","4","1","0"
"11002  :  โรงพยาบาลบ้านไผ่","199","3","0","0"
"11003  :  โรงพยาบาลเปือยน้อย","62","2","0","0"
"11004  :  โรงพยาบาลพล","352","150","17","40"
"11005  :  โรงพยาบาลแวงใหญ่","116","115","29","24"
"11006  :  โรงพยาบาลแวงน้อย","23","10","0","0"
"11007  :  โรงพยาบาลหนองสองห้อง","150","0","0","0"
"11008  :  โรงพยาบาลภูเวียง","147","48","29","0"
"11009  :  โรงพยาบาลมัญจาคีรี","124","53","30","15"
"11010  :  โรงพยาบาลชนบท","82","9","4","0"
"11011  :  โรงพยาบาลเขาสวนกวาง","97","0","0","0"
"11012  :  โรงพยาบาลภูผาม่าน","30","0","0","0"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","106","0","0","0"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","1","0","0","0"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0","0"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0","0"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","1","1","0","0"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","94","5","0","0"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","294","22","0","0"
"14132  :  โรงพยาบาลซำสูง","87","17","1","3"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0","0"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0","0"
"77649  :  โรงพยาบาลหนองนาคำ","1","0","0","0"
"77650  :  โรงพยาบาลเวียงเก่า","1","0","0","0"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","11","2","1","0"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0","0"
"10671  :  โรงพยาบาลอุดรธานี","804","546","0","0"
"11013  :  โรงพยาบาลกุดจับ","94","4","1","0"
"11014  :  โรงพยาบาลหนองวัวซอ","92","35","7","17"
"11015  :  โรงพยาบาลกุมภวาปี","107","2","0","0"
"11016  :  โรงพยาบาลห้วยเกิ้ง","8","0","0","0"
"11017  :  โรงพยาบาลโนนสะอาด","48","10","5","1"
"11018  :  โรงพยาบาลหนองหาน","199","111","45","61"
"11019  :  โรงพยาบาลทุ่งฝน","30","2","0","0"
"11020  :  โรงพยาบาลไชยวาน","55","320","60","54"
"11021  :  โรงพยาบาลศรีธาตุ","14","0","0","0"
"11022  :  โรงพยาบาลวังสามหมอ","49","4","1","0"
"11023  :  โรงพยาบาลบ้านผือ","102","74","53","10"
"11024  :  โรงพยาบาลน้ำโสม","49","31","1","2"
"11025  :  โรงพยาบาลเพ็ญ","96","12","9","0"
"11026  :  โรงพยาบาลสร้างคอม","15","6","0","0"
"11027  :  โรงพยาบาลหนองแสง","39","0","0","0"
"11028  :  โรงพยาบาลนายูง","22","1","0","1"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","39","0","0","0"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","130","20","8","8"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","48","0","0","0"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0","0"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0","0"
"25058  :  โรงพยาบาลกู่แก้ว","21","0","0","0"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0","0"
"10705  :  โรงพยาบาลเลย","148","5","0","0"
"11030  :  โรงพยาบาลนาด้วง","40","0","0","0"
"11031  :  โรงพยาบาลเชียงคาน","91","0","0","0"
"11032  :  โรงพยาบาลปากชม","62","30","0","0"
"11033  :  โรงพยาบาลนาแห้ว","26","0","0","0"
"11034  :  โรงพยาบาลภูเรือ","39","1","0","0"
"11035  :  โรงพยาบาลท่าลี่","77","0","0","0"
"11036  :  โรงพยาบาลวังสะพุง","181","0","0","0"
"11037  :  โรงพยาบาลภูกระดึง","75","0","0","0"
"11038  :  โรงพยาบาลภูหลวง","31","0","0","0"
"11039  :  โรงพยาบาลผาขาว","36","0","0","0"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","219","8","0","0"
"14133  :  โรงพยาบาลเอราวัณ","86","3","0","0"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","1,744","10","0","0"
"28861  :  โรงพยาบาลหนองหิน","38","0","0","0"
"10706  :  โรงพยาบาลหนองคาย","370","0","0","0"
"11042  :  โรงพยาบาลโพนพิสัย","93","0","0","0"
"11044  :  โรงพยาบาลศรีเชียงใหม่","51","1","1","0"
"11045  :  โรงพยาบาลสังคม","28","0","0","0"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","119","0","0","0"
"14558  :  โรงพยาบาลพิสัยเวช","3","0","0","0"
"21356  :  โรงพยาบาลสระใคร","23","0","0","0"
"28778  :  โรงพยาบาลโพธิ์ตาก","3","0","0","0"
"28811  :  โรงพยาบาลเฝ้าไร่","43","0","0","0"
"28815  :  โรงพยาบาลรัตนวาปี","15","0","0","0"
"10707  :  โรงพยาบาลมหาสารคาม","993","308","85","3"
"11051  :  โรงพยาบาลแกดำ","68","1","1","0"
"11052  :  โรงพยาบาลโกสุมพิสัย","165","3","1","1"
"11053  :  โรงพยาบาลกันทรวิชัย","170","0","0","0"
"11054  :  โรงพยาบาลเชียงยืน","159","0","0","0"
"11055  :  โรงพยาบาลบรบือ","1,013","230","102","109"
"11056  :  โรงพยาบาลนาเชือก","72","24","14","9"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","238","218","68","67"
"11058  :  โรงพยาบาลวาปีปทุม","397","302","157","137"
"11059  :  โรงพยาบาลนาดูน","52","12","10","1"
"11060  :  โรงพยาบาลยางสีสุราช","45","16","5","5"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","26","15","1","4"
"24704  :  โรงพยาบาลกุดรัง","18","0","0","0"
"28843  :  โรงพยาบาลชื่นชม","4","0","0","0"
"10708  :  โรงพยาบาลร้อยเอ็ด","905","80","5","2"
"11061  :  โรงพยาบาลเกษตรวิสัย","389","783","54","37"
"11062  :  โรงพยาบาลปทุมรัตต์","98","3","0","0"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","262","57","16","32"
"11064  :  โรงพยาบาลธวัชบุรี","277","239","88","54"
"11065  :  โรงพยาบาลพนมไพร","1","0","0","0"
"11066  :  โรงพยาบาลโพนทอง","106","80","73","4"
"11067  :  โรงพยาบาลโพธิ์ชัย","55","4","0","0"
"11068  :  โรงพยาบาลหนองพอก","142","79","4","10"
"11069  :  โรงพยาบาลเสลภูมิ","201","72","0","0"
"11070  :  โรงพยาบาลสุวรรณภูมิ","289","23","4","1"
"11071  :  โรงพยาบาลเมืองสรวง","75","0","0","0"
"11072  :  โรงพยาบาลโพนทราย","119","160","28","30"
"11073  :  โรงพยาบาลอาจสามารถ","72","4","1","0"
"11074  :  โรงพยาบาลเมยวดี","41","32","1","6"
"11075  :  โรงพยาบาลศรีสมเด็จ","35","0","0","0"
"11076  :  โรงพยาบาลจังหาร","68","99","73","25"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","9","0","0","0"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","13","0","0","0"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","38","7","0","0"
"27989  :  โรงพยาบาลเชียงขวัญ","61","0","0","0"
"27990  :  โรงพยาบาลหนองฮี","65","54","0","0"
"10709  :  โรงพยาบาลกาฬสินธุ์","439","5","1","2"
"11077  :  โรงพยาบาลนามน","113","0","0","0"
"11078  :  โรงพยาบาลกมลาไสย","347","1","0","0"
"11079  :  โรงพยาบาลร่องคำ","34","2","0","0"
"11080  :  โรงพยาบาลเขาวง","60","0","0","0"
"11081  :  โรงพยาบาลยางตลาด","176","4","0","0"
"11082  :  โรงพยาบาลห้วยเม็ก","39","59","47","11"
"11083  :  โรงพยาบาลสหัสขันธ์","53","1","0","0"
"11084  :  โรงพยาบาลคำม่วง","89","0","0","0"
"11085  :  โรงพยาบาลท่าคันโท","12","8","0","0"
"11086  :  โรงพยาบาลหนองกุงศรี","36","1","0","0"
"11087  :  โรงพยาบาลสมเด็จ","84","0","0","0"
"11088  :  โรงพยาบาลห้วยผึ้ง","13","0","0","0"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","170","0","0","0"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","12","0","0","0"
"28789  :  โรงพยาบาลฆ้องชัย","15","0","0","0"
"28790  :  โรงพยาบาลดอนจาน","4","0","0","0"
"28791  :  โรงพยาบาลสามชัย","5","0","0","0"
"10710  :  โรงพยาบาลสกลนคร","695","147","1","0"
"11089  :  โรงพยาบาลกุสุมาลย์","62","0","0","0"
"11090  :  โรงพยาบาลกุดบาก","74","0","0","0"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","164","2","0","0"
"11092  :  โรงพยาบาลพังโคน","124","0","0","0"
"11093  :  โรงพยาบาลวาริชภูมิ","47","1","0","0"
"11094  :  โรงพยาบาลนิคมน้ำอูน","19","0","0","0"
"11095  :  โรงพยาบาลวานรนิวาส","84","0","0","0"
"11096  :  โรงพยาบาลคำตากล้า","58","0","0","0"
"11097  :  โรงพยาบาลบ้านม่วง","158","0","0","0"
"11098  :  โรงพยาบาลอากาศอำนวย","69","1","0","0"
"11099  :  โรงพยาบาลส่องดาว","42","0","0","0"
"11100  :  โรงพยาบาลเต่างอย","74","0","0","0"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","134","1","0","0"
"11102  :  โรงพยาบาลเจริญศิลป์","47","0","0","0"
"11103  :  โรงพยาบาลโพนนาแก้ว","27","0","0","0"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","310","2","0","0"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","0","0","0"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","38","0","0","0"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0"
"10711  :  โรงพยาบาลนครพนม","95","5","0","0"
"11104  :  โรงพยาบาลปลาปาก","26","0","0","0"
"11105  :  โรงพยาบาลท่าอุเทน","87","0","0","0"
"11106  :  โรงพยาบาลบ้านแพง","60","0","0","0"
"11107  :  โรงพยาบาลนาทม","26","0","0","0"
"11108  :  โรงพยาบาลเรณูนคร","80","45","0","0"
"11109  :  โรงพยาบาลนาแก","104","0","0","0"
"11110  :  โรงพยาบาลศรีสงคราม","127","4","2","0"
"11111  :  โรงพยาบาลนาหว้า","87","0","0","0"
"11112  :  โรงพยาบาลโพนสวรรค์","36","0","0","0"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","227","1","0","1"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","1,175","72","0","0"
"40840  :  โรงพยาบาลวังยาง","8","0","0","0"
"10712  :  โรงพยาบาลมุกดาหาร","392","2","0","0"
"11113  :  โรงพยาบาลนิคมคำสร้อย","37","0","0","0"
"11114  :  โรงพยาบาลดอนตาล","61","1","0","0"
"11115  :  โรงพยาบาลดงหลวง","37","2","0","0"
"11116  :  โรงพยาบาลคำชะอี","94","3","0","0"
"11117  :  โรงพยาบาลหว้านใหญ่","57","0","0","0"
"11118  :  โรงพยาบาลหนองสูง","25","0","0","0"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0","0"
"10713  :  โรงพยาบาลนครพิงค์","591","120","26","6"
"11119  :  โรงพยาบาลจอมทอง","1,878","2,051","27","10"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","166","0","0","0"
"11121  :  โรงพยาบาลเชียงดาว","186","0","0","0"
"11122  :  โรงพยาบาลดอยสะเก็ด","721","262","1","3"
"11123  :  โรงพยาบาลแม่แตง","329","0","0","0"
"11124  :  โรงพยาบาลสะเมิง","254","71","1","1"
"11125  :  โรงพยาบาลฝาง","365","1","0","0"
"11126  :  โรงพยาบาลแม่อาย","683","387","15","19"
"11127  :  โรงพยาบาลพร้าว","196","79","14","15"
"11128  :  โรงพยาบาลสันป่าตอง","527","15","7","1"
"11129  :  โรงพยาบาลสันกำแพง","208","43","6","31"
"11130  :  โรงพยาบาลสันทราย","377","103","3","12"
"11131  :  โรงพยาบาลหางดง","495","188","28","25"
"11132  :  โรงพยาบาลฮอด","541","614","442","118"
"11133  :  โรงพยาบาลดอยเต่า","110","4","1","1"
"11134  :  โรงพยาบาลอมก๋อย","47","0","0","0"
"11135  :  โรงพยาบาลสารภี","264","0","0","0"
"11136  :  โรงพยาบาลเวียงแหง","83","2","0","0"
"11137  :  โรงพยาบาลไชยปราการ","666","546","65","31"
"11138  :  โรงพยาบาลแม่วาง","140","13","0","0"
"11139  :  โรงพยาบาลแม่ออน","126","13","0","0"
"11507  :  โรงพยาบาลกองบิน 41","3","0","0","0"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","5","0","0","0"
"11643  :  โรงพยาบาลดอยหล่อ","156","1","0","0"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","20","0","0","0"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","41","1","0","0"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","42","0","0","0"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0","0"
"12280  :  โรงพยาบาลสวนปรุง","1,380","14","0","0"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0","0"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0","0"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","249","64","0","0"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0","0"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","85","0","0","0"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","39","0","0","0"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","12","4","0","0"
"10714  :  โรงพยาบาลลำพูน","599","90","0","1"
"11140  :  โรงพยาบาลแม่ทา","211","0","0","0"
"11141  :  โรงพยาบาลบ้านโฮ่ง","189","4","0","1"
"11142  :  โรงพยาบาลลี้","280","9","1","0"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","54","0","0","0"
"11144  :  โรงพยาบาลป่าซาง","317","1","0","1"
"11145  :  โรงพยาบาลบ้านธิ","175","20","4","16"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0","0"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","8","0","0","0"
"24956  :  โรงพยาบาลเวียงหนองล่อง","179","3","0","2"
"10672  :  โรงพยาบาลลำปาง","851","148","0","0"
"11146  :  โรงพยาบาลแม่เมาะ","164","11","0","0"
"11147  :  โรงพยาบาลเกาะคา","192","0","0","0"
"11148  :  โรงพยาบาลเสริมงาม","137","0","0","0"
"11149  :  โรงพยาบาลงาว","188","65","2","0"
"11150  :  โรงพยาบาลแจ้ห่ม","244","34","0","0"
"11151  :  โรงพยาบาลวังเหนือ","112","1","0","0"
"11152  :  โรงพยาบาลเถิน","91","0","0","0"
"11153  :  โรงพยาบาลแม่พริก","31","1","0","0"
"11154  :  โรงพยาบาลแม่ทะ","233","0","0","0"
"11155  :  โรงพยาบาลสบปราบ","87","45","6","3"
"11156  :  โรงพยาบาลห้างฉัตร","229","1","0","0"
"11157  :  โรงพยาบาลเมืองปาน","181","0","0","0"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0","0"
"10673  :  โรงพยาบาลอุตรดิตถ์","937","251","28","3"
"11158  :  โรงพยาบาลตรอน","64","2","0","1"
"11159  :  โรงพยาบาลท่าปลา","108","16","6","8"
"11160  :  โรงพยาบาลน้ำปาด","40","1","1","0"
"11161  :  โรงพยาบาลฟากท่า","729","14","14","0"
"11162  :  โรงพยาบาลบ้านโคก","25","84","67","16"
"11163  :  โรงพยาบาลพิชัย","97","1","1","0"
"11164  :  โรงพยาบาลลับแล","92","46","35","8"
"11165  :  โรงพยาบาลทองแสนขัน","155","88","18","8"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","13","0","0","0"
"10715  :  โรงพยาบาลแพร่","824","7","0","0"
"11166  :  โรงพยาบาลร้องกวาง","191","14","0","0"
"11167  :  โรงพยาบาลลอง","99","0","0","0"
"11169  :  โรงพยาบาลสูงเม่น","219","0","0","0"
"11170  :  โรงพยาบาลสอง","179","1","0","0"
"11171  :  โรงพยาบาลวังชิ้น","155","0","0","0"
"11172  :  โรงพยาบาลหนองม่วงไข่","62","2","0","0"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","221","3","1","0"
"10716  :  โรงพยาบาลน่าน","681","75","0","1"
"11173  :  โรงพยาบาลแม่จริม","177","2","0","1"
"11174  :  โรงพยาบาลบ้านหลวง","18","0","0","0"
"11175  :  โรงพยาบาลนาน้อย","84","0","0","0"
"11176  :  โรงพยาบาลท่าวังผา","116","1","0","0"
"11177  :  โรงพยาบาลเวียงสา","211","14","0","0"
"11178  :  โรงพยาบาลทุ่งช้าง","98","48","2","0"
"11179  :  โรงพยาบาลเชียงกลาง","116","1","0","0"
"11180  :  โรงพยาบาลนาหมื่น","37","2","0","1"
"11181  :  โรงพยาบาลสันติสุข","51","0","0","0"
"11182  :  โรงพยาบาลบ่อเกลือ","108","7","3","2"
"11183  :  โรงพยาบาลสองแคว","44","0","0","0"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","200","7","0","1"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0","0"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","60","0","0","0"
"25017  :  โรงพยาบาลภูเพียง","141","61","7","9"
"10717  :  โรงพยาบาลพะเยา","489","3","0","0"
"10718  :  โรงพยาบาลเชียงคำ","395","0","0","0"
"11184  :  โรงพยาบาลจุน","133","101","2","1"
"11185  :  โรงพยาบาลเชียงม่วน","96","9","3","2"
"11186  :  โรงพยาบาลดอกคำใต้","265","44","9","7"
"11187  :  โรงพยาบาลปง","288","1","1","0"
"11188  :  โรงพยาบาลแม่ใจ","130","6","1","2"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","1","0","0","0"
"40744  :  โรงพยาบาลภูซาง","0","0","0","0"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0","0"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0","0"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","852","70","1","0"
"11189  :  โรงพยาบาลเทิง","309","2","0","0"
"11190  :  โรงพยาบาลพาน","520","0","0","0"
"11191  :  โรงพยาบาลป่าแดด","168","24","3","4"
"11192  :  โรงพยาบาลแม่จัน","399","1","0","0"
"11193  :  โรงพยาบาลเชียงแสน","119","0","0","0"
"11194  :  โรงพยาบาลแม่สาย","189","47","0","0"
"11195  :  โรงพยาบาลแม่สรวย","382","140","0","0"
"11196  :  โรงพยาบาลเวียงป่าเป้า","336","1","0","0"
"11197  :  โรงพยาบาลพญาเม็งราย","149","0","0","0"
"11198  :  โรงพยาบาลเวียงแก่น","30","62","31","26"
"11199  :  โรงพยาบาลขุนตาล","115","0","0","0"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","52","0","0","0"
"11201  :  โรงพยาบาลแม่ลาว","160","51","18","8"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","60","0","0","0"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","248","53","6","0"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","227","343","3","0"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0"
"28823  :  โรงพยาบาลดอยหลวง","37","1","0","0"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0"
"10719  :  โรงพยาบาลศรีสังวาลย์","192","9","0","0"
"11203  :  โรงพยาบาลขุนยวม","77","0","0","0"
"11204  :  โรงพยาบาลปาย","317","48","0","0"
"11205  :  โรงพยาบาลแม่สะเรียง","212","0","0","0"
"11206  :  โรงพยาบาลแม่ลาน้อย","53","0","0","0"
"11207  :  โรงพยาบาลสบเมย","75","2","0","0"
"11208  :  โรงพยาบาลปางมะผ้า","79","0","0","0"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0","0"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","430","74","0","0"
"11209  :  โรงพยาบาลโกรกพระ","86","1","0","0"
