"โรงพยาบาล","รวม","ข้าราชการรัฐวิสาหกิจ","ประกันสังคม","UC ทั้งหมด","ต่างด้าว","บันทึกรหัสสิทธิ ไม่ตรง รหัสมาตรฐาน"
"คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน"
"10865  :  โรงพยาบาลองครักษ์","3,179","25,120","7.90","0","0","0.00","1,875","14,548","7.76","1,207","9,768","8.09","97","804","8.29","0","0","0.00"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","13,817","95,706","6.93","3,303","20,017","6.06","2,746","20,148","7.34","7,739","55,349","7.15","29","192","6.62","0","0","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","17,821","114,230","6.41","1,423","8,743","6.14","3,914","23,540","6.01","12,484","81,947","6.56","0","0","0.00","0","0","0.00"
"10866  :  โรงพยาบาลคลองหาด","2,664","17,382","6.52","456","3,475","7.62","591","4,642","7.85","1,392","8,371","6.01","225","894","3.97","0","0","0.00"
"10867  :  โรงพยาบาลตาพระยา","2,587","15,651","6.05","178","1,174","6.60","73","440","6.03","2,114","13,322","6.30","222","715","3.22","0","0","0.00"
"10868  :  โรงพยาบาลวังน้ำเย็น","3,304","19,690","5.96","196","1,368","6.98","0","0","0.00","2,880","17,795","6.18","228","527","2.31","0","0","0.00"
"10869  :  โรงพยาบาลวัฒนานคร","2,953","15,767","5.34","296","1,661","5.61","223","1,546","6.93","2,196","11,841","5.39","238","719","3.02","0","0","0.00"
"10870  :  โรงพยาบาลอรัญประเทศ","12,195","96,360","7.90","1,265","9,031","7.14","1,169","9,602","8.21","8,633","66,579","7.71","1,299","11,148","8.58","0","0","0.00"
"13817  :  โรงพยาบาลเขาฉกรรจ์","2,337","15,300","6.55","287","2,287","7.97","441","3,756","8.52","1,464","8,684","5.93","145","573","3.95","0","0","0.00"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","2,116","22,146","10.47","71","638","8.99","83","1,456","17.54","1,962","20,052","10.22","0","0","0.00","0","0","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","46,745","295,755","6.33","5,135","33,094","6.44","6,043","40,024","6.62","34,125","216,869","6.36","1,442","5,768","4.00","0","0","0.00"
"10871  :  โรงพยาบาลครบุรี","5,024","23,590","4.70","304","1,540","5.07","262","1,188","4.53","3,845","18,875","4.91","613","1,987","3.24","0","0","0.00"
"10872  :  โรงพยาบาลเสิงสาง","2,968","12,420","4.18","150","674","4.49","324","1,198","3.70","2,420","10,361","4.28","74","187","2.53","0","0","0.00"
"10873  :  โรงพยาบาลคง","2,050","10,225","4.99","107","557","5.21","167","697","4.17","1,768","8,942","5.06","8","29","3.63","0","0","0.00"
"10874  :  โรงพยาบาลบ้านเหลื่อม","1,715","6,628","3.86","145","571","3.94","74","324","4.38","1,463","5,631","3.85","33","102","3.09","0","0","0.00"
"10875  :  โรงพยาบาลจักราช","3,311","17,139","5.18","251","1,302","5.19","449","3,035","6.76","2,364","12,187","5.16","247","615","2.49","0","0","0.00"
"10876  :  โรงพยาบาลโชคชัย","3,954","15,304","3.87","258","1,186","4.60","206","515","2.50","3,433","13,417","3.91","58","186","3.21","0","0","0.00"
"10877  :  โรงพยาบาลด่านขุนทด","6,932","39,971","5.77","425","2,550","6.00","699","4,431","6.34","5,710","32,573","5.70","127","417","3.28","0","0","0.00"
"10878  :  โรงพยาบาลโนนไทย","2,983","15,603","5.23","246","1,343","5.46","526","2,919","5.55","2,154","11,222","5.21","57","119","2.09","0","0","0.00"
"10879  :  โรงพยาบาลโนนสูง","5,348","24,808","4.64","404","1,908","4.72","611","3,157","5.17","4,208","19,403","4.61","125","340","2.72","0","0","0.00"
"10880  :  โรงพยาบาลขามสะแกแสง","2,581","9,175","3.55","209","843","4.03","363","1,297","3.57","1,978","6,967","3.52","31","68","2.19","0","0","0.00"
"10881  :  โรงพยาบาลบัวใหญ่","11,282","58,978","5.23","2,052","13,454","6.56","1,619","11,076","6.84","7,291","33,457","4.59","326","991","3.04","0","0","0.00"
"10882  :  โรงพยาบาลประทาย","3,868","13,740","3.55","435","1,872","4.30","227","928","4.09","3,142","10,829","3.45","64","111","1.73","0","0","0.00"
"10883  :  โรงพยาบาลปักธงชัย","4,209","18,114","4.30","261","1,297","4.97","369","1,238","3.36","3,217","14,348","4.46","331","1,070","3.23","31","161","5.19"
"10884  :  โรงพยาบาลพิมาย","8,625","32,959","3.82","817","2,864","3.51","1,422","5,832","4.10","6,083","22,917","3.77","317","1,346","4.25","0","0","0.00"
"10885  :  โรงพยาบาลห้วยแถลง","3,424","20,199","5.90","239","1,478","6.18","235","1,102","4.69","2,907","17,532","6.03","44","87","1.98","0","0","0.00"
"10886  :  โรงพยาบาลชุมพวง","3,540","14,144","4.00","229","805","3.52","236","937","3.97","2,932","11,771","4.01","143","631","4.41","0","0","0.00"
"10887  :  โรงพยาบาลสูงเนิน","6,725","48,821","7.26","314","1,728","5.50","1,817","14,228","7.83","3,897","24,515","6.29","702","8,350","11.89","0","0","0.00"
"10888  :  โรงพยาบาลขามทะเลสอ","1,429","9,064","6.34","93","535","5.75","296","2,319","7.83","1,029","6,171","6.00","12","39","3.25","0","0","0.00"
"10889  :  โรงพยาบาลสีคิ้ว","6,610","46,828","7.08","387","2,284","5.90","714","3,978","5.57","5,168","37,916","7.34","342","2,649","7.75","1","1","1.00"
"10890  :  โรงพยาบาลปากช่องนานา","13,388","77,338","5.78","740","4,826","6.52","2,309","13,058","5.66","9,763","56,000","5.74","578","3,454","5.98","0","0","0.00"
"10891  :  โรงพยาบาลหนองบุญมาก","2,434","11,482","4.72","114","644","5.65","318","1,409","4.43","1,934","9,199","4.76","69","230","3.33","0","0","0.00"
"10892  :  โรงพยาบาลแก้งสนามนาง","1,400","6,606","4.72","88","413","4.69","345","2,156","6.25","967","4,037","4.17","0","0","0.00","0","0","0.00"
"10893  :  โรงพยาบาลโนนแดง","1,750","7,058","4.03","141","526","3.73","197","1,004","5.10","1,359","5,383","3.96","53","145","2.74","0","0","0.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","605","2,248","3.72","30","115","3.83","38","206","5.42","505","1,745","3.46","32","182","5.69","0","0","0.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","2,244","11,487","5.12","1,697","9,223","5.43","92","455","4.95","287","1,277","4.45","168","532","3.17","0","0","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","793","3,370","4.25","53","230","4.34","79","277","3.51","658","2,854","4.34","3","9","3.00","0","0","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","1,049","4,937","4.71","94","395","4.20","70","343","4.90","875","4,173","4.77","10","26","2.60","0","0","0.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","5,476","34,786","6.35","39","245","6.28","163","1,126","6.91","5,216","32,910","6.31","58","505","8.71","0","0","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","1,706","12,483","7.32","34","285","8.38","303","2,962","9.78","966","7,064","7.31","403","2,172","5.39","0","0","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","35","318","9.09","28","197","7.04","7","121","17.29","0","0","0.00","0","0","0.00","0","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","2,664","53,022","19.90","192","2,771","14.43","171","2,880","16.84","2,301","47,371","20.59","0","0","0.00","0","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","112","937","8.37","63","508","8.06","7","61","8.71","42","368","8.76","0","0","0.00","0","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","972","3,719","3.83","43","146","3.40","57","247","4.33","843","3,262","3.87","29","64","2.21","0","0","0.00"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","11,627","60,222","5.18","930","4,632","4.98","1,265","6,769","5.35","8,793","45,753","5.20","644","3,068","4.76","0","0","0.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","11,593","64,052","5.53","3,565","17,753","4.98","2,172","12,581","5.79","5,597","32,679","5.84","259","1,039","4.01","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","1,215","5,549","4.57","112","455","4.06","142","767","5.40","925","4,182","4.52","36","145","4.03","0","0","0.00"
"27839  :  โรงพยาบาลบัวลาย","784","4,150","5.29","144","887","6.16","96","587","6.11","542","2,652","4.89","2","24","12.00","0","0","0.00"
"27840  :  โรงพยาบาลสีดา","969","4,097","4.23","89","392","4.40","37","163","4.41","810","3,463","4.28","33","79","2.39","0","0","0.00"
"27841  :  โรงพยาบาลเทพารักษ์","1,816","12,915","7.11","21","180","8.57","52","393","7.56","1,725","12,310","7.14","18","32","1.78","0","0","0.00"
"10667  :  โรงพยาบาลบุรีรัมย์","47,525","250,565","5.27","5,337","30,324","5.68","6,378","32,073","5.03","35,592","187,087","5.26","219","1,081","4.94","0","0","0.00"
"10895  :  โรงพยาบาลคูเมือง","7,047","38,386","5.45","535","3,382","6.32","692","4,598","6.64","5,710","30,103","5.27","110","303","2.75","0","0","0.00"
"10896  :  โรงพยาบาลกระสัง","3,243","15,321","4.72","215","1,221","5.68","57","140","2.46","2,693","13,254","4.92","280","706","2.52","0","0","0.00"
"10897  :  โรงพยาบาลนางรอง","16,243","82,060","5.05","2,121","12,133","5.72","811","3,319","4.09","12,597","63,404","5.03","323","1,264","3.91","391","1,940","4.96"
"10898  :  โรงพยาบาลหนองกี่","2,646","11,356","4.29","250","1,194","4.78","193","591","3.06","2,123","9,382","4.42","80","189","2.36","0","0","0.00"
"10899  :  โรงพยาบาลละหานทราย","5,378","22,753","4.23","406","1,890","4.66","551","2,239","4.06","4,411","18,574","4.21","11","50","4.55","0","0","0.00"
"10900  :  โรงพยาบาลประโคนชัย","10,384","40,908","3.94","1,026","4,634","4.52","1,605","5,759","3.59","7,687","30,314","3.94","66","201","3.05","0","0","0.00"
"10901  :  โรงพยาบาลบ้านกรวด","3,103","10,218","3.29","271","1,000","3.69","212","859","4.05","2,532","8,160","3.22","88","199","2.26","0","0","0.00"
"10902  :  โรงพยาบาลพุทไธสง","2,468","11,175","4.53","279","1,315","4.71","174","762","4.38","1,890","8,761","4.64","125","337","2.70","0","0","0.00"
"10904  :  โรงพยาบาลลำปลายมาศ","7,290","37,645","5.16","861","4,861","5.65","852","4,261","5.00","5,194","26,715","5.14","384","1,808","4.71","0","0","0.00"
"10905  :  โรงพยาบาลสตึก","8,175","28,803","3.52","805","2,829","3.51","569","2,095","3.68","6,639","23,564","3.55","162","315","1.94","0","0","0.00"
"10906  :  โรงพยาบาลปะคำ","2,134","7,226","3.39","198","807","4.08","136","438","3.22","1,761","5,910","3.36","39","71","1.82","0","0","0.00"
"10907  :  โรงพยาบาลนาโพธิ์","2,726","10,370","3.80","514","1,932","3.76","276","1,107","4.01","1,903","7,210","3.79","33","121","3.67","0","0","0.00"
"10908  :  โรงพยาบาลหนองหงส์","2,712","14,879","5.49","262","1,451","5.54","184","1,271","6.91","2,217","12,080","5.45","49","77","1.57","0","0","0.00"
"10909  :  โรงพยาบาลพลับพลาชัย","2,402","11,758","4.90","247","1,372","5.55","219","1,159","5.29","1,931","9,216","4.77","5","11","2.20","0","0","0.00"
"10910  :  โรงพยาบาลห้วยราช","1,257","4,693","3.73","0","0","0.00","69","173","2.51","1,188","4,520","3.80","0","0","0.00","0","0","0.00"
"10911  :  โรงพยาบาลโนนสุวรรณ","1,362","6,517","4.78","125","700","5.60","95","552","5.81","1,141","5,262","4.61","1","3","3.00","0","0","0.00"
"10912  :  โรงพยาบาลชำนิ","1,741","6,788","3.90","115","494","4.30","122","557","4.57","1,461","5,632","3.85","43","105","2.44","0","0","0.00"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","1,286","5,959","4.63","29","173","5.97","62","116","1.87","1,195","5,670","4.74","0","0","0.00","0","0","0.00"
"10914  :  โรงพยาบาลโนนดินแดง","3,107","21,298","6.85","282","1,865","6.61","421","2,831","6.72","2,401","16,564","6.90","4","38","9.50","0","0","0.00"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","2,283","6,918","3.03","316","1,032","3.27","468","1,485","3.17","1,497","4,395","2.94","2","6","3.00","0","0","0.00"
"23578  :  โรงพยาบาลแคนดง","1,914","6,704","3.50","172","640","3.72","143","442","3.09","1,593","5,615","3.52","6","7","1.17","0","0","0.00"
"28020  :  โรงพยาบาลบ้านด่าน","1,956","6,879","3.52","216","820","3.80","190","691","3.64","1,547","5,361","3.47","3","7","2.33","0","0","0.00"
"10668  :  โรงพยาบาลสุรินทร์","42,635","251,909","5.91","5,641","34,585","6.13","4,433","26,494","5.98","31,227","186,952","5.99","1,335","3,878","2.90","0","0","0.00"
"10915  :  โรงพยาบาลชุมพลบุรี","3,290","13,362","4.06","276","1,083","3.92","257","1,111","4.32","2,754","11,153","4.05","3","15","5.00","0","0","0.00"
"10916  :  โรงพยาบาลท่าตูม","6,050","27,680","4.58","570","2,703","4.74","432","2,792","6.46","4,846","21,544","4.45","203","641","3.16","0","0","0.00"
"10917  :  โรงพยาบาลจอมพระ","2,706","9,877","3.65","185","699","3.78","265","1,113","4.20","2,193","7,908","3.61","63","157","2.49","0","0","0.00"
"10918  :  โรงพยาบาลปราสาท","11,640","58,355","5.01","1,155","7,505","6.50","2,322","16,113","6.94","8,113","34,453","4.25","50","284","5.68","0","0","0.00"
"10919  :  โรงพยาบาลกาบเชิง","3,906","25,065","6.42","749","6,146","8.21","629","4,640","7.38","2,337","11,723","5.02","191","2,556","13.38","0","0","0.00"
"10920  :  โรงพยาบาลรัตนบุรี","6,946","29,498","4.25","772","3,518","4.56","788","4,232","5.37","5,378","21,695","4.03","9","53","5.89","0","0","0.00"
"10921  :  โรงพยาบาลสนม","1,803","4,988","2.77","223","815","3.65","166","789","4.75","1,326","3,173","2.39","88","211","2.40","0","0","0.00"
"10922  :  โรงพยาบาลศีขรภูมิ","11,637","53,899","4.63","899","4,382","4.87","762","3,669","4.81","9,866","45,451","4.61","110","397","3.61","0","0","0.00"
"10923  :  โรงพยาบาลสังขะ","9,266","36,682","3.96","698","3,039","4.35","1,819","6,602","3.63","6,710","26,917","4.01","40","124","3.10","0","0","0.00"
"10924  :  โรงพยาบาลลำดวน","9,216","37,887","4.11","640","2,631","4.11","332","5,347","16.11","8,232","29,877","3.63","12","32","2.67","0","0","0.00"
"10925  :  โรงพยาบาลสำโรงทาบ","3,052","14,614","4.79","279","1,405","5.04","248","1,587","6.40","2,465","11,476","4.66","60","146","2.43","0","0","0.00"
"10926  :  โรงพยาบาลบัวเชด","2,352","11,189","4.76","201","1,126","5.60","320","1,485","4.64","1,829","8,553","4.68","3","25","8.33","0","0","0.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","289","827","2.86","15","34","2.27","46","116","2.52","115","181","1.57","113","496","4.39","0","0","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","2,824","12,659","4.48","274","1,413","5.16","244","1,356","5.56","2,290","9,778","4.27","16","112","7.00","0","0","0.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","2,567","10,879","4.24","199","988","4.96","203","1,183","5.83","2,145","8,657","4.04","20","51","2.55","0","0","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","2,438","9,492","3.89","121","486","4.02","179","946","5.28","2,104","7,990","3.80","34","70","2.06","0","0","0.00"
"27844  :  โรงพยาบาลโนนนารายณ์","2,219","9,099","4.10","211","1,139","5.40","206","1,041","5.05","1,799","6,897","3.83","3","22","7.33","0","0","0.00"
"10700  :  โรงพยาบาลศรีสะเกษ","33,590","184,461","5.49","3,476","19,569","5.63","2,318","10,482","4.52","26,200","148,464","5.67","1,600","5,946","3.72","0","0","0.00"
"10927  :  โรงพยาบาลยางชุมน้อย","2,707","19,527","7.21","310","2,327","7.51","308","2,329","7.56","1,574","10,583","6.72","515","4,288","8.33","0","0","0.00"
"10928  :  โรงพยาบาลกันทรารมย์","4,762","21,069","4.42","459","2,312","5.04","341","1,885","5.53","1,904","7,936","4.17","2,108","8,936","4.24","0","0","0.00"
"10929  :  โรงพยาบาลกันทรลักษ์","10,333","57,221","5.54","553","3,266","5.91","939","3,667","3.91","7,206","43,329","6.01","1,635","6,959","4.26","0","0","0.00"
"10930  :  โรงพยาบาลขุขันธ์","6,640","28,458","4.29","508","2,239","4.41","454","1,757","3.87","5,321","23,484","4.41","357","978","2.74","0","0","0.00"
"10931  :  โรงพยาบาลไพรบึง","1,782","8,024","4.50","96","546","5.69","156","634","4.06","1,485","6,624","4.46","45","220","4.89","0","0","0.00"
"10932  :  โรงพยาบาลปรางค์กู่","3,036","11,650","3.84","210","868","4.13","150","482","3.21","1,931","7,462","3.86","745","2,838","3.81","0","0","0.00"
"10933  :  โรงพยาบาลขุนหาญ","6,064","21,972","3.62","462","1,881","4.07","343","1,197","3.49","5,097","18,578","3.64","162","316","1.95","0","0","0.00"
"10934  :  โรงพยาบาลราษีไศล","4,803","25,971","5.41","321","1,953","6.08","551","2,727","4.95","3,832","20,739","5.41","103","552","5.36","0","0","0.00"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","392","1,763","4.50","29","177","6.10","26","120","4.62","320","1,404","4.39","17","62","3.65","0","0","0.00"
"10936  :  โรงพยาบาลบึงบูรพ์","748","2,461","3.29","117","414","3.54","52","114","2.19","544","1,821","3.35","36","112","3.11","0","0","0.00"
"10937  :  โรงพยาบาลห้วยทับทัน","1,457","7,297","5.01","129","848","6.57","229","1,545","6.75","969","4,295","4.43","131","609","4.65","0","0","0.00"
"10938  :  โรงพยาบาลโนนคูณ","2,086","8,467","4.06","184","777","4.22","133","565","4.25","1,732","7,042","4.07","37","83","2.24","0","0","0.00"
"10939  :  โรงพยาบาลศรีรัตนะ","2,819","16,339","5.80","166","943","5.68","182","866","4.76","1,416","8,077","5.70","1,059","6,453","6.09","0","0","0.00"
"10940  :  โรงพยาบาลวังหิน","1,508","7,122","4.72","95","595","6.26","105","754","7.18","1,269","5,645","4.45","39","128","3.28","0","0","0.00"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","1,823","6,372","3.50","168","824","4.90","48","186","3.88","1,559","5,271","3.38","48","91","1.90","0","0","0.00"
"10942  :  โรงพยาบาลภูสิงห์","2,237","8,141","3.64","95","352","3.71","127","390","3.07","1,811","6,845","3.78","204","554","2.72","0","0","0.00"
"10943  :  โรงพยาบาลเมืองจันทร์","2,284","18,851","8.25","274","2,423","8.84","235","2,224","9.46","347","2,590","7.46","1,592","11,614","7.30","0","0","0.00"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","2,002","8,734","4.36","166","816","4.92","402","1,943","4.83","1,432","5,963","4.16","2","12","6.00","0","0","0.00"
"28014  :  โรงพยาบาลพยุห์","1,264","5,386","4.26","87","359","4.13","280","2,314","8.26","862","2,629","3.05","35","84","2.40","0","0","0.00"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","1,046","3,445","3.29","52","160","3.08","24","63","2.63","907","2,999","3.31","63","223","3.54","0","0","0.00"
"28016  :  โรงพยาบาลศิลาลาด","814","3,401","4.18","37","174","4.70","48","266","5.54","725","2,955","4.08","4","6","1.50","0","0","0.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","34,584","214,023","6.19","5,763","37,320","6.48","2,516","12,125","4.82","19,648","133,592","6.80","6,661","30,986","4.65","0","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","2,165","7,827","3.62","117","439","3.75","86","387","4.50","1,906","6,874","3.61","57","127","2.23","0","0","0.00"
"10945  :  โรงพยาบาลโขงเจียม","3,078","14,732","4.79","204","1,263","6.19","221","1,021","4.62","2,500","11,994","4.80","155","454","2.93","0","0","0.00"
"10946  :  โรงพยาบาลเขื่องใน","8,558","65,183","7.62","980","7,019","7.16","859","7,406","8.62","6,551","49,769","7.60","169","989","5.85","0","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","2,201","7,479","3.40","203","867","4.27","118","478","4.05","1,767","5,858","3.32","113","276","2.44","0","0","0.00"
"10948  :  โรงพยาบาลนาจะหลวย","2,145","10,579","4.93","161","949","5.89","189","984","5.21","1,795","8,646","4.82","0","0","0.00","0","0","0.00"
"10949  :  โรงพยาบาลน้ำยืน","3,690","21,858","5.92","323","2,257","6.99","258","1,583","6.14","2,968","17,373","5.85","144","645","4.48","0","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","3,622","18,658","5.15","211","1,318","6.25","273","1,531","5.61","3,081","15,550","5.05","57","259","4.54","0","0","0.00"
"10951  :  โรงพยาบาลตระการพืชผล","11,163","41,210","3.69","966","3,968","4.11","786","3,140","3.99","8,238","30,623","3.72","1,178","3,479","2.95","0","0","0.00"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","1,934","12,852","6.65","200","1,334","6.67","98","564","5.76","1,608","10,807","6.72","36","147","4.08","0","0","0.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","4,611","19,115","4.15","283","1,516","5.36","318","1,405","4.42","3,985","16,056","4.03","25","138","5.52","0","0","0.00"
"10954  :  โรงพยาบาลวารินชำราบ","12,360","57,347","4.64","20","133","6.65","145","634","4.37","9,621","45,035","4.68","2,575","11,545","4.48","0","0","0.00"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","10,130","54,599","5.39","824","4,675","5.67","585","4,260","7.28","8,326","43,987","5.28","403","1,677","4.16","0","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","613","4,530","7.39","43","302","7.02","52","461","8.87","516","3,733","7.23","4","34","8.50","0","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","2,198","8,557","3.89","179","684","3.82","76","319","4.20","1,809","7,236","4.00","134","318","2.37","0","0","0.00"
"10959  :  โรงพยาบาลสำโรง","1,190","7,426","6.24","72","457","6.35","166","1,098","6.61","948","5,858","6.18","4","13","3.25","0","0","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","1,032","3,918","3.80","76","317","4.17","75","356","4.75","847","3,176","3.75","34","69","2.03","0","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","1,376","3,556","2.58","75","261","3.48","62","150","2.42","1,206","3,086","2.56","32","58","1.81","1","1","1.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","822","3,833","4.66","52","181","3.48","33","190","5.76","691","3,211","4.65","46","251","5.46","0","0","0.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","15,294","70,537","4.61","1,187","6,184","5.21","1,182","4,814","4.07","12,909","59,454","4.61","16","85","5.31","0","0","0.00"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","4,544","26,284","5.78","2,501","14,212","5.68","1,217","6,054","4.97","816","5,990","7.34","10","28","2.80","0","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","2,090","79,488","38.03","105","2,252","21.45","102","12,180","119.41","1,812","58,275","32.16","71","6,781","95.51","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","16,369","77,922","4.76","1,814","9,871","5.44","1,957","10,226","5.23","12,246","56,398","4.61","352","1,427","4.05","0","0","0.00"
"24032  :  โรงพยาบาลนาตาล","1,499","7,540","5.03","93","508","5.46","54","270","5.00","1,306","6,593","5.05","42","159","3.79","4","10","2.50"
"24821  :  โรงพยาบาลนาเยีย","1,070","7,374","6.89","104","882","8.48","118","1,028","8.71","841","5,439","6.47","8","25","3.13","0","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","656","3,373","5.14","47","324","6.89","68","359","5.28","539","2,688","4.99","2","2","1.00","0","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","1,380","4,633","3.36","107","420","3.93","103","359","3.49","1,166","3,841","3.29","4","13","3.25","0","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","684","2,730","3.99","55","249","4.53","58","369","6.36","564","2,095","3.71","11","17","1.55","0","0","0.00"
"10701  :  โรงพยาบาลยโสธร","23,212","118,993","5.13","2,367","11,212","4.74","1,680","7,290","4.34","18,233","96,625","5.30","932","3,866","4.15","0","0","0.00"
"10963  :  โรงพยาบาลทรายมูล","988","3,833","3.88","109","666","6.11","71","142","2.00","797","3,003","3.77","11","22","2.00","0","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","1,658","5,417","3.27","129","437","3.39","127","444","3.50","1,395","4,522","3.24","7","14","2.00","0","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","2,111","10,238","4.85","225","1,186","5.27","805","5,238","6.51","1,083","3,814","3.52","0","0","0.00","0","0","0.00"
"10966  :  โรงพยาบาลป่าติ้ว","1,724","4,555","2.64","219","731","3.34","73","188","2.58","1,395","3,576","2.56","37","60","1.62","0","0","0.00"
"10967  :  โรงพยาบาลมหาชนะชัย","1,999","7,582","3.79","106","383","3.61","79","205","2.59","1,751","6,669","3.81","64","325","5.08","0","0","0.00"
"10968  :  โรงพยาบาลค้อวัง","1,383","6,383","4.62","140","645","4.61","109","747","6.85","1,134","4,991","4.40","0","0","0.00","0","0","0.00"
"10969  :  โรงพยาบาลไทยเจริญ","906","3,336","3.68","79","321","4.06","47","227","4.83","748","2,746","3.67","32","42","1.31","0","0","0.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","6,842","33,992","4.97","599","3,285","5.48","365","1,900","5.21","5,701","28,326","4.97","178","481","2.70","0","0","0.00"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","574","2,449","4.27","14","53","3.79","92","500","5.43","466","1,893","4.06","2","3","1.50","0","0","0.00"
"10702  :  โรงพยาบาลชัยภูมิ","33,340","214,577","6.44","4,644","31,315","6.74","5,439","34,146","6.28","23,198","148,769","6.41","60","347","5.78","0","0","0.00"
"10970  :  โรงพยาบาลบ้านเขว้า","2,230","11,020","4.94","208","1,049","5.04","260","1,506","5.79","1,759","8,459","4.81","3","6","2.00","0","0","0.00"
"10971  :  โรงพยาบาลคอนสวรรค์","2,525","17,542","6.95","240","1,820","7.58","298","2,243","7.53","1,963","13,368","6.81","25","111","4.44","0","0","0.00"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","4,252","22,470","5.28","244","1,532","6.28","247","1,497","6.06","3,657","19,075","5.22","110","366","3.33","0","0","0.00"
