"โรงพยาบาล","รวม","ข้าราชการรัฐวิสาหกิจ","ประกันสังคม","UC ทั้งหมด","ต่างด้าว","บันทึกรหัสสิทธิ ไม่ตรง รหัสมาตรฐาน"
"คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน"
"10857  :  โรงพยาบาลกบินทร์บุรี","12,573","55,351","4.40","617","3,745","6.07","2,011","7,333","3.65","8,202","38,335","4.67","1,746","5,938","3.40","0","0","0.00"
"10858  :  โรงพยาบาลนาดี","2,299","7,077","3.08","114","384","3.37","266","606","2.28","1,799","5,862","3.26","121","225","1.86","0","0","0.00"
"10859  :  โรงพยาบาลบ้านสร้าง","1,272","4,447","3.50","65","245","3.77","88","242","2.75","1,040","3,789","3.64","79","171","2.16","0","0","0.00"
"10860  :  โรงพยาบาลประจันตคาม","795","2,658","3.34","79","291","3.68","75","198","2.64","612","2,111","3.45","29","58","2.00","0","0","0.00"
"10861  :  โรงพยาบาลศรีมหาโพธิ","2,675","7,057","2.64","103","320","3.11","449","990","2.20","1,951","5,350","2.74","172","397","2.31","0","0","0.00"
"10862  :  โรงพยาบาลศรีมโหสถ","1,204","5,510","4.58","110","607","5.52","114","359","3.15","918","4,336","4.72","64","208","3.25","0","0","0.00"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","763","3,755","4.92","501","2,682","5.35","42","179","4.26","157","649","4.13","63","245","3.89","0","0","0.00"
"10698  :  โรงพยาบาลนครนายก","20,959","109,965","5.25","2,514","15,664","6.23","3,973","20,461","5.15","13,375","69,223","5.18","1,107","4,617","4.17","0","0","0.00"
"10863  :  โรงพยาบาลปากพลี","857","2,113","2.47","97","293","3.02","116","228","1.97","644","1,592","2.47","0","0","0.00","0","0","0.00"
"10864  :  โรงพยาบาลบ้านนา","4,921","14,367","2.92","385","1,408","3.66","677","1,526","2.25","3,818","11,326","2.97","42","107","2.55","0","0","0.00"
"10865  :  โรงพยาบาลองครักษ์","2,745","7,921","2.89","99","351","3.55","345","799","2.32","2,233","6,582","2.95","68","189","2.78","0","0","0.00"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","18,130","87,573","4.83","5,199","28,483","5.48","2,625","11,538","4.40","10,218","47,209","4.62","88","343","3.90","0","0","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","26,399","140,706","5.33","2,466","15,538","6.30","3,928","16,289","4.15","20,005","108,879","5.44","0","0","0.00","0","0","0.00"
"10866  :  โรงพยาบาลคลองหาด","2,338","8,122","3.47","124","491","3.96","79","249","3.15","1,787","6,606","3.70","347","772","2.22","1","4","4.00"
"10867  :  โรงพยาบาลตาพระยา","2,959","10,828","3.66","167","610","3.65","82","209","2.55","2,368","9,137","3.86","342","872","2.55","0","0","0.00"
"10868  :  โรงพยาบาลวังน้ำเย็น","4,179","14,633","3.50","166","558","3.36","147","485","3.30","3,472","12,695","3.66","394","895","2.27","0","0","0.00"
"10869  :  โรงพยาบาลวัฒนานคร","4,186","13,820","3.30","343","1,654","4.82","241","693","2.88","3,165","10,506","3.32","437","967","2.21","0","0","0.00"
"10870  :  โรงพยาบาลอรัญประเทศ","11,693","47,934","4.10","1,043","4,579","4.39","941","3,026","3.22","8,374","35,674","4.26","1,355","4,655","3.44","0","0","0.00"
"13817  :  โรงพยาบาลเขาฉกรรจ์","2,738","10,379","3.79","104","403","3.88","123","351","2.85","2,180","8,788","4.03","332","837","2.52","0","0","0.00"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","1,251","24,090","19.26","72","851","11.82","97","2,113","21.78","1,074","20,829","19.39","8","297","37.13","0","0","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","95,000","491,172","5.17","9,911","57,476","5.80","9,202","42,895","4.66","72,141","378,039","5.24","3,746","12,762","3.41","0","0","0.00"
"10871  :  โรงพยาบาลครบุรี","9,824","35,308","3.59","670","2,674","3.99","441","1,484","3.37","7,600","28,124","3.70","1,113","3,026","2.72","0","0","0.00"
"10872  :  โรงพยาบาลเสิงสาง","4,856","16,002","3.30","248","1,003","4.04","561","1,425","2.54","3,868","13,192","3.41","180","382","2.12","0","0","0.00"
"10873  :  โรงพยาบาลคง","2,857","9,835","3.44","181","551","3.04","188","458","2.44","2,475","8,785","3.55","13","41","3.15","0","0","0.00"
"10874  :  โรงพยาบาลบ้านเหลื่อม","2,349","7,537","3.21","213","678","3.18","62","190","3.06","2,032","6,589","3.24","43","80","1.86","0","0","0.00"
"10875  :  โรงพยาบาลจักราช","5,997","23,155","3.86","343","1,367","3.99","367","1,101","3.00","5,128","20,218","3.94","160","469","2.93","0","0","0.00"
"10876  :  โรงพยาบาลโชคชัย","7,916","27,456","3.47","481","1,848","3.84","1,228","3,602","2.93","6,054","21,574","3.56","153","432","2.82","0","0","0.00"
"10877  :  โรงพยาบาลด่านขุนทด","10,591","38,409","3.63","618","2,316","3.75","691","2,044","2.96","9,168","33,824","3.69","125","224","1.79","1","1","1.00"
"10878  :  โรงพยาบาลโนนไทย","5,071","15,638","3.08","340","1,115","3.28","544","1,569","2.88","4,090","12,768","3.12","98","186","1.90","0","0","0.00"
"10879  :  โรงพยาบาลโนนสูง","7,208","23,324","3.24","495","1,825","3.69","455","1,224","2.69","6,028","19,792","3.28","239","483","2.02","0","0","0.00"
"10880  :  โรงพยาบาลขามสะแกแสง","2,938","9,201","3.13","290","995","3.43","160","405","2.53","2,419","7,617","3.15","69","184","2.67","0","0","0.00"
"10881  :  โรงพยาบาลบัวใหญ่","12,699","41,056","3.23","1,275","4,756","3.73","686","1,993","2.91","9,528","30,507","3.20","1,220","3,800","3.11","0","0","0.00"
"10882  :  โรงพยาบาลประทาย","5,256","15,577","2.96","477","1,379","2.89","245","508","2.07","4,340","13,314","3.07","194","376","1.94","0","0","0.00"
"10883  :  โรงพยาบาลปักธงชัย","8,710","27,000","3.10","544","1,865","3.43","876","2,436","2.78","6,537","19,857","3.04","753","2,842","3.77","0","0","0.00"
"10884  :  โรงพยาบาลพิมาย","15,193","50,584","3.33","1,235","4,965","4.02","2,278","7,736","3.40","10,724","35,797","3.34","969","2,086","2.15","0","0","0.00"
"10885  :  โรงพยาบาลห้วยแถลง","5,126","18,603","3.63","365","1,401","3.84","317","848","2.68","4,385","16,069","3.66","59","285","4.83","0","0","0.00"
"10886  :  โรงพยาบาลชุมพวง","5,193","16,088","3.10","341","925","2.71","345","815","2.36","4,234","13,107","3.10","273","1,241","4.55","0","0","0.00"
"10887  :  โรงพยาบาลสูงเนิน","6,405","28,043","4.38","395","2,307","5.84","831","2,835","3.41","4,850","21,866","4.51","338","1,035","3.06","0","0","0.00"
"10888  :  โรงพยาบาลขามทะเลสอ","3,021","8,228","2.72","222","581","2.62","532","1,216","2.29","2,216","6,337","2.86","51","94","1.84","0","0","0.00"
"10889  :  โรงพยาบาลสีคิ้ว","9,453","34,228","3.62","49","192","3.92","1,331","5,463","4.10","7,701","27,572","3.58","379","1,001","2.64","0","0","0.00"
"10890  :  โรงพยาบาลปากช่องนานา","19,945","111,401","5.59","980","6,850","6.99","3,231","15,895","4.92","15,021","84,653","5.64","674","3,786","5.62","43","217","5.05"
"10891  :  โรงพยาบาลหนองบุญมาก","3,917","11,202","2.86","129","384","2.98","406","871","2.15","3,327","9,834","2.96","55","113","2.05","0","0","0.00"
"10892  :  โรงพยาบาลแก้งสนามนาง","1,955","5,969","3.05","100","329","3.29","178","365","2.05","1,677","5,275","3.15","0","0","0.00","0","0","0.00"
"10893  :  โรงพยาบาลโนนแดง","2,424","6,975","2.88","161","497","3.09","166","382","2.30","2,018","5,885","2.92","79","211","2.67","0","0","0.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","3,300","8,539","2.59","148","415","2.80","104","273","2.63","2,915","7,561","2.59","133","290","2.18","0","0","0.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","6,925","32,763","4.73","4,990","25,559","5.12","332","1,313","3.95","891","3,694","4.15","711","2,194","3.09","1","3","3.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","1,565","4,966","3.17","102","341","3.34","114","296","2.60","1,344","4,312","3.21","6","17","2.83","0","0","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","1,626","4,894","3.01","113","367","3.25","44","167","3.80","1,439","4,305","2.99","30","55","1.83","0","0","0.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","2,605","4,150","1.59","37","67","1.81","90","174","1.93","2,443","3,858","1.58","35","51","1.46","0","0","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","1,407","3,874","2.75","0","0","0.00","53","233","4.40","472","1,038","2.20","883","2,603","2.95","0","0","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","61","613","10.05","33","288","8.73","4","9","2.25","23","315","13.70","1","1","1.00","0","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","2,910","84,811","29.14","226","5,554","24.58","136","3,055","22.46","2,544","75,589","29.71","4","613","153.25","0","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","2,272","6,873","3.03","0","0","0.00","0","0","0.00","2,272","6,873","3.03","0","0","0.00","0","0","0.00"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","16,461","55,779","3.39","1,267","5,250","4.14","1,477","4,503","3.05","11,141","37,274","3.35","2,577","8,752","3.40","0","0","0.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","1,913","5,300","2.77","126","315","2.50","122","311","2.55","1,631","4,608","2.83","34","66","1.94","0","0","0.00"
"27839  :  โรงพยาบาลบัวลาย","782","2,780","3.55","56","188","3.36","13","29","2.23","711","2,554","3.59","2","9","4.50","0","0","0.00"
"27840  :  โรงพยาบาลสีดา","1,329","3,552","2.67","97","282","2.91","69","166","2.41","1,108","3,015","2.72","55","89","1.62","0","0","0.00"
"27841  :  โรงพยาบาลเทพารักษ์","1,946","5,319","2.73","19","39","2.05","20","30","1.50","1,867","5,187","2.78","40","63","1.58","0","0","0.00"
"10667  :  โรงพยาบาลบุรีรัมย์","60,366","235,611","3.90","7,063","29,720","4.21","7,542","28,289","3.75","45,473","176,612","3.88","288","990","3.44","0","0","0.00"
"10895  :  โรงพยาบาลคูเมือง","6,567","20,397","3.11","451","1,634","3.62","349","893","2.56","5,614","17,585","3.13","153","285","1.86","0","0","0.00"
"10896  :  โรงพยาบาลกระสัง","7,093","24,426","3.44","429","1,596","3.72","384","992","2.58","5,771","20,407","3.54","510","1,431","2.81","0","0","0.00"
"10897  :  โรงพยาบาลนางรอง","20,739","93,272","4.50","2,776","15,846","5.71","1,264","5,583","4.42","15,639","67,247","4.30","434","1,706","3.93","628","2,890","4.60"
"10898  :  โรงพยาบาลหนองกี่","6,067","16,686","2.75","469","1,360","2.90","437","1,072","2.45","4,960","13,776","2.78","202","478","2.37","0","0","0.00"
"10899  :  โรงพยาบาลละหานทราย","7,744","24,889","3.21","443","1,422","3.21","603","1,426","2.36","6,675","21,989","3.29","24","52","2.17","0","0","0.00"
"10900  :  โรงพยาบาลประโคนชัย","11,493","41,605","3.62","937","3,684","3.93","992","3,120","3.15","9,507","34,644","3.64","57","157","2.75","0","0","0.00"
"10901  :  โรงพยาบาลบ้านกรวด","4,818","13,922","2.89","391","1,145","2.93","253","563","2.23","4,066","12,023","2.96","109","191","1.75","0","0","0.00"
"10902  :  โรงพยาบาลพุทไธสง","5,976","18,323","3.07","655","2,138","3.26","319","861","2.70","4,571","14,158","3.10","431","1,166","2.71","0","0","0.00"
"10904  :  โรงพยาบาลลำปลายมาศ","10,873","35,412","3.26","1,215","4,976","4.10","557","1,705","3.06","8,458","26,739","3.16","643","1,992","3.10","0","0","0.00"
"10905  :  โรงพยาบาลสตึก","8,484","28,637","3.38","728","2,729","3.75","438","1,322","3.02","7,112","24,127","3.39","208","459","2.21","0","0","0.00"
"10906  :  โรงพยาบาลปะคำ","3,420","9,629","2.82","275","979","3.56","217","515","2.37","2,860","8,020","2.80","68","115","1.69","0","0","0.00"
"10907  :  โรงพยาบาลนาโพธิ์","2,765","7,656","2.77","473","1,257","2.66","269","632","2.35","1,924","5,411","2.81","99","356","3.60","0","0","0.00"
"10908  :  โรงพยาบาลหนองหงส์","3,861","10,291","2.67","327","834","2.55","214","492","2.30","3,248","8,829","2.72","72","136","1.89","0","0","0.00"
"10909  :  โรงพยาบาลพลับพลาชัย","5,114","12,267","2.40","373","1,180","3.16","433","1,096","2.53","4,293","9,958","2.32","17","33","1.94","0","0","0.00"
"10910  :  โรงพยาบาลห้วยราช","2,222","6,590","2.97","0","0","0.00","72","168","2.33","2,150","6,422","2.99","0","0","0.00","0","0","0.00"
"10911  :  โรงพยาบาลโนนสุวรรณ","2,160","6,085","2.82","140","410","2.93","54","131","2.43","1,948","5,489","2.82","18","55","3.06","0","0","0.00"
"10912  :  โรงพยาบาลชำนิ","3,218","8,840","2.75","209","558","2.67","122","282","2.31","2,784","7,779","2.79","103","221","2.15","0","0","0.00"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","2,174","7,369","3.39","174","589","3.39","173","417","2.41","1,827","6,363","3.48","0","0","0.00","0","0","0.00"
"10914  :  โรงพยาบาลโนนดินแดง","3,267","9,011","2.76","283","952","3.36","436","1,226","2.81","2,548","6,833","2.68","0","0","0.00","0","0","0.00"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","3","7","2.33","0","0","0.00","0","0","0.00","1","3","3.00","2","4","2.00","0","0","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","2,772","7,529","2.72","321","868","2.70","538","1,427","2.65","1,899","5,195","2.74","14","39","2.79","0","0","0.00"
"23578  :  โรงพยาบาลแคนดง","2,788","8,186","2.94","206","546","2.65","170","413","2.43","2,408","7,215","3.00","4","12","3.00","0","0","0.00"
"28020  :  โรงพยาบาลบ้านด่าน","3,000","9,538","3.18","320","931","2.91","242","634","2.62","2,433","7,962","3.27","5","11","2.20","0","0","0.00"
"10668  :  โรงพยาบาลสุรินทร์","59,013","287,468","4.87","7,304","40,603","5.56","4,312","17,913","4.15","44,143","219,554","4.97","3,254","9,398","2.89","0","0","0.00"
"10915  :  โรงพยาบาลชุมพลบุรี","3,774","9,858","2.61","330","916","2.78","202","387","1.92","3,236","8,545","2.64","6","10","1.67","0","0","0.00"
"10916  :  โรงพยาบาลท่าตูม","9,464","32,008","3.38","926","3,400","3.67","496","1,448","2.92","7,636","26,204","3.43","406","956","2.35","0","0","0.00"
"10917  :  โรงพยาบาลจอมพระ","3,692","10,466","2.83","234","690","2.95","275","584","2.12","3,004","8,768","2.92","179","424","2.37","0","0","0.00"
"10918  :  โรงพยาบาลปราสาท","17,681","63,016","3.56","1,429","5,701","3.99","1,969","6,291","3.20","13,989","50,014","3.58","295","1,010","3.42","0","0","0.00"
"10919  :  โรงพยาบาลกาบเชิง","5,314","18,303","3.44","380","1,443","3.80","397","1,146","2.89","4,481","15,588","3.48","56","126","2.25","0","0","0.00"
"10920  :  โรงพยาบาลรัตนบุรี","11,210","34,848","3.11","1,094","3,716","3.40","826","2,060","2.49","9,280","29,048","3.13","10","24","2.40","0","0","0.00"
"10921  :  โรงพยาบาลสนม","3,869","8,636","2.23","371","899","2.42","282","475","1.68","3,019","6,747","2.23","197","515","2.61","0","0","0.00"
"10922  :  โรงพยาบาลศีขรภูมิ","22,172","55,644","2.51","1,670","4,844","2.90","1,205","2,787","2.31","19,030","47,503","2.50","267","510","1.91","0","0","0.00"
"10923  :  โรงพยาบาลสังขะ","15,250","42,746","2.80","1,111","3,108","2.80","2,119","5,566","2.63","11,747","33,169","2.82","273","903","3.31","0","0","0.00"
"10924  :  โรงพยาบาลลำดวน","12,885","41,773","3.24","1,210","4,850","4.01","580","1,570","2.71","11,071","35,307","3.19","24","46","1.92","0","0","0.00"
"10925  :  โรงพยาบาลสำโรงทาบ","4,764","12,095","2.54","348","926","2.66","172","324","1.88","4,128","10,595","2.57","116","250","2.16","0","0","0.00"
"10926  :  โรงพยาบาลบัวเชด","3,218","10,914","3.39","199","652","3.28","353","1,006","2.85","2,662","9,246","3.47","4","10","2.50","0","0","0.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","350","825","2.36","14","34","2.43","53","144","2.72","121","255","2.11","162","392","2.42","0","0","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","3,250","10,406","3.20","227","724","3.19","256","677","2.64","2,723","8,881","3.26","44","124","2.82","0","0","0.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","2,047","4,161","2.03","131","280","2.14","84","125","1.49","1,809","3,719","2.06","23","37","1.61","0","0","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","3,264","7,952","2.44","127","265","2.09","172","359","2.09","2,909","7,200","2.48","56","128","2.29","0","0","0.00"
"27844  :  โรงพยาบาลโนนนารายณ์","3,297","7,496","2.27","208","480","2.31","233","465","2.00","2,856","6,551","2.29","0","0","0.00","0","0","0.00"
"10700  :  โรงพยาบาลศรีสะเกษ","60,647","269,085","4.44","4,702","25,981","5.53","3,655","12,901","3.53","40,078","182,549","4.55","12,233","47,654","3.90","0","0","0.00"
"10927  :  โรงพยาบาลยางชุมน้อย","2,182","6,844","3.14","265","987","3.72","139","318","2.29","1,741","5,472","3.14","37","67","1.81","0","0","0.00"
"10928  :  โรงพยาบาลกันทรารมย์","6,309","19,396","3.07","487","1,560","3.20","266","658","2.47","4,687","14,736","3.14","886","2,442","2.76","0","0","0.00"
"10929  :  โรงพยาบาลกันทรลักษ์","16,747","73,824","4.41","1,008","4,704","4.67","1,297","3,776","2.91","11,073","48,735","4.40","3,421","16,609","4.86","0","0","0.00"
"10930  :  โรงพยาบาลขุขันธ์","9,519","35,267","3.70","136","827","6.08","571","1,494","2.62","8,074","30,616","3.79","738","2,330","3.16","0","0","0.00"
"10931  :  โรงพยาบาลไพรบึง","2,872","8,690","3.03","84","276","3.29","143","363","2.54","1,640","5,077","3.10","1,006","2,974","2.96","0","0","0.00"
"10932  :  โรงพยาบาลปรางค์กู่","5,684","17,574","3.09","198","633","3.20","123","273","2.22","1,844","5,808","3.15","3,526","10,860","3.08","0","0","0.00"
"10933  :  โรงพยาบาลขุนหาญ","8,838","25,447","2.88","573","1,840","3.21","307","722","2.35","6,123","18,080","2.95","1,835","4,805","2.62","0","0","0.00"
"10934  :  โรงพยาบาลราษีไศล","7,631","31,096","4.07","324","1,455","4.49","405","1,328","3.28","4,113","16,831","4.09","3,448","11,480","3.33","2","2","1.00"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","7,265","25,451","3.50","440","1,873","4.26","246","637","2.59","4,546","15,232","3.35","2,294","7,709","3.36","0","0","0.00"
"10936  :  โรงพยาบาลบึงบูรพ์","1,105","3,139","2.84","107","249","2.33","49","134","2.73","658","1,929","2.93","291","827","2.84","0","0","0.00"
"10937  :  โรงพยาบาลห้วยทับทัน","1,753","6,596","3.76","88","337","3.83","71","164","2.31","1,337","5,080","3.80","259","1,015","3.92","0","0","0.00"
"10938  :  โรงพยาบาลโนนคูณ","3,176","9,663","3.04","235","720","3.06","130","336","2.58","2,717","8,415","3.10","94","192","2.04","0","0","0.00"
"10939  :  โรงพยาบาลศรีรัตนะ","4,219","12,885","3.05","192","565","2.94","246","566","2.30","3,741","11,629","3.11","40","125","3.13","0","0","0.00"
"10940  :  โรงพยาบาลวังหิน","3,055","8,757","2.87","143","474","3.31","127","315","2.48","2,346","6,706","2.86","439","1,262","2.87","0","0","0.00"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","2,732","8,135","2.98","83","232","2.80","43","112","2.60","1,175","3,663","3.12","1,435","4,128","2.88","0","0","0.00"
"10942  :  โรงพยาบาลภูสิงห์","3,472","10,932","3.15","75","253","3.37","116","256","2.21","1,675","5,414","3.23","1,610","5,009","3.11","0","0","0.00"
"10943  :  โรงพยาบาลเมืองจันทร์","1,821","6,335","3.48","171","635","3.71","70","215","3.07","1,530","5,283","3.45","50","202","4.04","0","0","0.00"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","2,395","7,261","3.03","55","131","2.38","90","197","2.19","934","2,896","3.10","1,316","4,037","3.07","0","0","0.00"
"28014  :  โรงพยาบาลพยุห์","2,537","6,399","2.52","191","530","2.77","93","180","1.94","2,192","5,564","2.54","61","125","2.05","0","0","0.00"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","2,070","5,309","2.56","138","437","3.17","97","179","1.85","1,784","4,585","2.57","51","108","2.12","0","0","0.00"
"28016  :  โรงพยาบาลศิลาลาด","1,283","4,536","3.54","85","349","4.11","53","138","2.60","1,111","3,956","3.56","34","93","2.74","0","0","0.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","70,894","395,645","5.58","12,156","71,185","5.86","5,102","21,280","4.17","44,332","256,810","5.79","9,142","45,395","4.97","163","975","5.98"
"10944  :  โรงพยาบาลศรีเมืองใหม่","5,120","13,360","2.61","351","974","2.77","161","322","2.00","4,446","11,791","2.65","162","273","1.69","0","0","0.00"
"10945  :  โรงพยาบาลโขงเจียม","4,389","11,298","2.57","267","741","2.78","212","446","2.10","3,647","9,500","2.60","263","611","2.32","0","0","0.00"
"10946  :  โรงพยาบาลเขื่องใน","9,482","29,381","3.10","905","3,125","3.45","470","1,292","2.75","7,854","24,357","3.10","253","607","2.40","0","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","4,795","13,970","2.91","374","1,257","3.36","184","418","2.27","3,819","11,317","2.96","418","978","2.34","0","0","0.00"
"10948  :  โรงพยาบาลนาจะหลวย","3,865","11,638","3.01","244","890","3.65","267","621","2.33","3,356","10,127","3.02","0","0","0.00","0","0","0.00"
"10949  :  โรงพยาบาลน้ำยืน","5,623","19,451","3.46","343","1,235","3.60","289","899","3.11","4,790","16,819","3.51","203","498","2.45","0","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","4,908","15,621","3.18","273","859","3.15","291","675","2.32","4,274","13,932","3.26","70","155","2.21","0","0","0.00"
"10951  :  โรงพยาบาลตระการพืชผล","13,223","40,130","3.03","1,158","3,638","3.14","608","1,528","2.51","9,718","29,985","3.09","1,741","4,979","2.86","0","0","0.00"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","4,354","19,945","4.58","404","1,786","4.42","182","666","3.66","3,692","17,222","4.66","98","270","2.76","1","1","1.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","8,182","22,403","2.74","514","1,984","3.86","498","1,059","2.13","7,153","19,310","2.70","17","50","2.94","0","0","0.00"
"10954  :  โรงพยาบาลวารินชำราบ","21,763","78,407","3.60","24","59","2.46","189","699","3.70","18,065","64,275","3.56","3,493","13,282","3.80","21","92","4.38"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","13,395","40,106","2.99","833","2,376","2.85","729","1,847","2.53","11,098","33,571","3.02","735","2,312","3.15","0","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","1,952","5,947","3.05","118","314","2.66","112","262","2.34","1,660","5,181","3.12","64","190","2.97","0","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","3,360","12,150","3.62","232","888","3.83","77","215","2.79","2,679","10,091","3.77","372","956","2.57","0","0","0.00"
"10959  :  โรงพยาบาลสำโรง","3,356","13,304","3.96","176","4,333","24.62","300","703","2.34","2,872","8,248","2.87","8","20","2.50","0","0","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","2,463","6,462","2.62","158","460","2.91","142","327","2.30","2,094","5,531","2.64","69","144","2.09","0","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","4,523","11,272","2.49","238","682","2.87","237","468","1.97","3,750","9,334","2.49","153","376","2.46","147","412","2.80"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","2,785","6,585","2.36","168","452","2.69","87","191","2.20","2,460","5,817","2.36","70","125","1.79","0","0","0.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","30,089","119,117","3.96","2,352","11,668","4.96","2,023","7,125","3.52","25,712","100,314","3.90","3","10","3.33","0","0","0.00"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","5,832","21,214","3.64","3,500","13,449","3.84","1,735","5,553","3.20","605","2,212","3.66","0","0","0.00","0","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","95","174","1.83","7","8","1.14","2","6","3.00","85","159","1.87","1","1","1.00","0","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","2,699","100,648","37.29","155","3,297","21.27","54","1,113","20.61","2,358","75,955","32.21","132","20,283","153.66","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","18,304","69,764","3.81","2,081","9,199","4.42","1,459","6,392","4.38","14,452","53,344","3.69","312","829","2.66","0","0","0.00"
"24032  :  โรงพยาบาลนาตาล","3,200","12,969","4.05","211","891","4.22","88","268","3.05","2,786","11,393","4.09","120","417","3.48","0","0","0.00"
"24821  :  โรงพยาบาลนาเยีย","2,114","5,152","2.44","125","333","2.66","86","172","2.00","1,874","4,586","2.45","29","61","2.10","0","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","1,612","4,766","2.96","38","120","3.16","85","223","2.62","1,488","4,417","2.97","1","6","6.00","0","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","3,198","4,136","1.29","229","319","1.39","152","190","1.25","2,816","3,626","1.29","1","1","1.00","0","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","1,978","4,846","2.45","132","325","2.46","123","259","2.11","1,703","4,231","2.48","20","31","1.55","0","0","0.00"
"10701  :  โรงพยาบาลยโสธร","36,769","125,841","3.42","3,986","14,968","3.76","2,647","8,165","3.08","28,648","96,749","3.38","1,485","5,917","3.98","3","42","14.00"
"10963  :  โรงพยาบาลทรายมูล","1,426","3,941","2.76","129","365","2.83","119","243","2.04","1,151","3,276","2.85","27","57","2.11","0","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","3,443","8,084","2.35","229","565","2.47","210","337","1.60","2,961","7,083","2.39","43","99","2.30","0","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","4,734","12,407","2.62","534","1,504","2.82","262","546","2.08","3,937","10,355","2.63","1","2","2.00","0","0","0.00"
"10966  :  โรงพยาบาลป่าติ้ว","2,972","6,348","2.14","248","509","2.05","139","242","1.74","2,546","5,547","2.18","39","50","1.28","0","0","0.00"
"10967  :  โรงพยาบาลมหาชนะชัย","3,794","9,163","2.42","264","604","2.29","207","419","2.02","3,257","8,053","2.47","66","87","1.32","0","0","0.00"
