"โรงพยาบาล","จำนวน(ราย)"
"บำบัดเหล้า(F10.0 - F10.9)","บำบัดบุหรี่(F17.1 - 17.2)","บำบัดบุหรี่(F17.1 - 17.2 + Z508 1 ครั้ง)","บำบัดบุหรี่(F17.1 - 17.2 + Z508 2 ครั้งขึ้นไป)"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","91","0","0","0"
"28016  :  โรงพยาบาลศิลาลาด","83","7","0","1"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","600","1,191","461","371"
"10944  :  โรงพยาบาลศรีเมืองใหม่","518","590","81","288"
"10945  :  โรงพยาบาลโขงเจียม","49","15","3","5"
"10946  :  โรงพยาบาลเขื่องใน","378","82","10","6"
"10947  :  โรงพยาบาลเขมราฐ","99","47","13","28"
"10948  :  โรงพยาบาลนาจะหลวย","80","191","21","130"
"10949  :  โรงพยาบาลน้ำยืน","113","12","1","2"
"10950  :  โรงพยาบาลบุณฑริก","299","1","0","0"
"10951  :  โรงพยาบาลตระการพืชผล","489","389","83","168"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","34","0","0","0"
"10953  :  โรงพยาบาลม่วงสามสิบ","376","13","4","4"
"10954  :  โรงพยาบาลวารินชำราบ","858","815","98","660"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","99","173","64","28"
"10957  :  โรงพยาบาลตาลสุม","23","48","18","9"
"10958  :  โรงพยาบาลโพธิ์ไทร","54","4","1","0"
"10959  :  โรงพยาบาลสำโรง","111","1","0","0"
"10960  :  โรงพยาบาลดอนมดแดง","14","1","0","0"
"10961  :  โรงพยาบาลสิรินธร","60","0","0","0"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","43","93","22","38"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","849","704","148","435"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0","0"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","8","0","0","0"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","2,837","1,393","0","0"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0","0"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","892","618","107","430"
"24032  :  โรงพยาบาลนาตาล","52","203","36","116"
"24821  :  โรงพยาบาลนาเยีย","85","91","52","21"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","49","1","0","0"
"27968  :  โรงพยาบาลน้ำขุ่น","37","26","4","12"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","31","2","0","0"
"10701  :  โรงพยาบาลยโสธร","473","494","204","78"
"10963  :  โรงพยาบาลทรายมูล","79","23","4","13"
"10964  :  โรงพยาบาลกุดชุม","132","136","23","20"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","267","177","10","17"
"10966  :  โรงพยาบาลป่าติ้ว","129","68","10","35"
"10967  :  โรงพยาบาลมหาชนะชัย","118","38","0","1"
"10968  :  โรงพยาบาลค้อวัง","277","311","195","72"
"10969  :  โรงพยาบาลไทยเจริญ","57","15","2","3"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","217","42","4","30"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0","0"
"04007  :  โรงพยาบาลซับใหญ่","81","16","1","1"
"10702  :  โรงพยาบาลชัยภูมิ","670","535","69","34"
"10970  :  โรงพยาบาลบ้านเขว้า","173","331","2","2"
"10971  :  โรงพยาบาลคอนสวรรค์","102","3","1","0"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","293","216","19","105"
"10973  :  โรงพยาบาลหนองบัวแดง","148","436","48","157"
"10974  :  โรงพยาบาลจัตุรัส","296","103","7","1"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","346","664","174","369"
"10976  :  โรงพยาบาลหนองบัวระเหว","210","5","1","1"
"10977  :  โรงพยาบาลเทพสถิต","50","27","8","6"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","331","633","201","273"
"10979  :  โรงพยาบาลบ้านแท่น","51","37","6","0"
"10980  :  โรงพยาบาลแก้งคร้อ","175","37","9","12"
"10981  :  โรงพยาบาลคอนสาร","132","25","5","3"
"10982  :  โรงพยาบาลภักดีชุมพล","113","259","60","129"
"10983  :  โรงพยาบาลเนินสง่า","58","33","5","2"
"10703  :  โรงพยาบาลอำนาจเจริญ","422","542","4","14"
"10985  :  โรงพยาบาลชานุมาน","170","872","101","41"
"10986  :  โรงพยาบาลปทุมราชวงศา","66","895","26","7"
"10987  :  โรงพยาบาลพนา","177","277","1","8"
"10988  :  โรงพยาบาลเสนางคนิคม","68","627","71","96"
"10989  :  โรงพยาบาลหัวตะพาน","147","351","24","59"
"10990  :  โรงพยาบาลลืออำนาจ","128","253","48","22"
"11040  :  โรงพยาบาลบึงกาฬ","306","60","2","0"
"11041  :  โรงพยาบาลพรเจริญ","89","248","2","3"
"11043  :  โรงพยาบาลโซ่พิสัย","106","0","0","0"
"11046  :  โรงพยาบาลเซกา","135","110","33","42"
"11047  :  โรงพยาบาลปากคาด","74","27","0","1"
"11048  :  โรงพยาบาลบึงโขงหลง","54","451","0","0"
"11049  :  โรงพยาบาลศรีวิไล","47","3","0","0"
"11050  :  โรงพยาบาลบุ่งคล้า","44","22","0","0"
"10704  :  โรงพยาบาลหนองบัวลำภู","550","81","0","0"
"10991  :  โรงพยาบาลนากลาง","129","14","0","0"
"10992  :  โรงพยาบาลโนนสัง","137","18","1","0"
"10993  :  โรงพยาบาลศรีบุญเรือง","180","20","0","0"
"10994  :  โรงพยาบาลสุวรรณคูหา","97","86","0","0"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","77","11","0","0"
"10670  :  โรงพยาบาลขอนแก่น","1,121","958","655","12"
"10995  :  โรงพยาบาลบ้านฝาง","181","29","5","2"
"10996  :  โรงพยาบาลพระยืน","98","138","43","74"
"10997  :  โรงพยาบาลหนองเรือ","161","17","3","1"
"10998  :  โรงพยาบาลชุมแพ","589","660","269","235"
"10999  :  โรงพยาบาลสีชมพู","206","200","67","103"
"11000  :  โรงพยาบาลน้ำพอง","172","100","45","7"
"11001  :  โรงพยาบาลอุบลรัตน์","43","3","0","0"
"11002  :  โรงพยาบาลบ้านไผ่","191","3","0","0"
"11003  :  โรงพยาบาลเปือยน้อย","40","5","0","0"
"11004  :  โรงพยาบาลพล","378","385","41","167"
"11005  :  โรงพยาบาลแวงใหญ่","155","144","17","61"
"11006  :  โรงพยาบาลแวงน้อย","44","1","0","0"
"11007  :  โรงพยาบาลหนองสองห้อง","156","4","0","0"
"11008  :  โรงพยาบาลภูเวียง","167","48","14","2"
"11009  :  โรงพยาบาลมัญจาคีรี","193","226","93","67"
"11010  :  โรงพยาบาลชนบท","266","350","78","126"
"11011  :  โรงพยาบาลเขาสวนกวาง","77","0","0","0"
"11012  :  โรงพยาบาลภูผาม่าน","100","178","100","75"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","161","2","0","0"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0","0"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0","0"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","2,042","382","0","0"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0","0"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","185","15","0","1"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","168","30","0","0"
"14132  :  โรงพยาบาลซำสูง","87","19","0","4"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0","0"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","14","23","0","0"
"77649  :  โรงพยาบาลหนองนาคำ","29","0","0","0"
"77650  :  โรงพยาบาลเวียงเก่า","63","1","0","0"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","17","27","5","10"
"77652  :  โรงพยาบาลโนนศิลา","18","0","0","0"
"10671  :  โรงพยาบาลอุดรธานี","862","124","11","1"
"11013  :  โรงพยาบาลกุดจับ","106","78","17","48"
"11014  :  โรงพยาบาลหนองวัวซอ","176","184","53","56"
"11015  :  โรงพยาบาลกุมภวาปี","149","8","4","0"
"11016  :  โรงพยาบาลห้วยเกิ้ง","13","0","0","0"
"11017  :  โรงพยาบาลโนนสะอาด","76","34","10","17"
"11018  :  โรงพยาบาลหนองหาน","197","245","48","144"
"11019  :  โรงพยาบาลทุ่งฝน","30","2","0","0"
"11020  :  โรงพยาบาลไชยวาน","47","172","35","37"
"11021  :  โรงพยาบาลศรีธาตุ","13","43","7","9"
"11022  :  โรงพยาบาลวังสามหมอ","33","7","1","3"
"11023  :  โรงพยาบาลบ้านผือ","99","83","39","17"
"11024  :  โรงพยาบาลน้ำโสม","89","150","28","90"
"11025  :  โรงพยาบาลเพ็ญ","119","18","4","7"
"11026  :  โรงพยาบาลสร้างคอม","46","6","0","2"
"11027  :  โรงพยาบาลหนองแสง","34","4","2","1"
"11028  :  โรงพยาบาลนายูง","25","0","0","0"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","31","12","8","4"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","146","97","24","65"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","34","1","0","0"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","2","0","0","0"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0","0"
"25058  :  โรงพยาบาลกู่แก้ว","40","3","0","0"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","45","0","0","0"
"10705  :  โรงพยาบาลเลย","171","11","0","0"
"11030  :  โรงพยาบาลนาด้วง","47","37","8","12"
"11031  :  โรงพยาบาลเชียงคาน","88","9","0","1"
"11032  :  โรงพยาบาลปากชม","75","50","0","0"
"11033  :  โรงพยาบาลนาแห้ว","17","0","0","0"
"11034  :  โรงพยาบาลภูเรือ","42","7","1","0"
"11035  :  โรงพยาบาลท่าลี่","86","2","0","0"
"11036  :  โรงพยาบาลวังสะพุง","149","15","1","0"
"11037  :  โรงพยาบาลภูกระดึง","59","1","0","0"
"11038  :  โรงพยาบาลภูหลวง","33","3","0","0"
"11039  :  โรงพยาบาลผาขาว","51","14","3","0"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","173","23","0","0"
"14133  :  โรงพยาบาลเอราวัณ","82","48","3","8"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","1,626","214","0","0"
"28861  :  โรงพยาบาลหนองหิน","36","1","0","0"
"10706  :  โรงพยาบาลหนองคาย","385","233","0","0"
"11042  :  โรงพยาบาลโพนพิสัย","103","647","0","0"
"11044  :  โรงพยาบาลศรีเชียงใหม่","60","9","1","0"
"11045  :  โรงพยาบาลสังคม","35","2","0","0"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","134","79","0","0"
"14558  :  โรงพยาบาลพิสัยเวช","0","0","0","0"
"21356  :  โรงพยาบาลสระใคร","19","75","15","15"
"28778  :  โรงพยาบาลโพธิ์ตาก","7","7","0","0"
"28811  :  โรงพยาบาลเฝ้าไร่","48","3","0","0"
"28815  :  โรงพยาบาลรัตนวาปี","26","1","0","0"
"10707  :  โรงพยาบาลมหาสารคาม","857","618","76","334"
"11051  :  โรงพยาบาลแกดำ","141","56","10","7"
"11052  :  โรงพยาบาลโกสุมพิสัย","355","484","199","172"
"11053  :  โรงพยาบาลกันทรวิชัย","480","710","276","239"
"11054  :  โรงพยาบาลเชียงยืน","159","3","0","0"
"11055  :  โรงพยาบาลบรบือ","877","926","172","259"
"11056  :  โรงพยาบาลนาเชือก","73","35","2","5"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","131","516","12","20"
"11058  :  โรงพยาบาลวาปีปทุม","307","368","59","218"
"11059  :  โรงพยาบาลนาดูน","52","11","3","4"
"11060  :  โรงพยาบาลยางสีสุราช","120","82","13","51"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","49","23","0","1"
"24704  :  โรงพยาบาลกุดรัง","67","31","12","9"
"28843  :  โรงพยาบาลชื่นชม","37","0","0","0"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","0","0","0"
"11061  :  โรงพยาบาลเกษตรวิสัย","329","475","52","48"
"11062  :  โรงพยาบาลปทุมรัตต์","90","0","0","0"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","161","98","3","1"
"11064  :  โรงพยาบาลธวัชบุรี","415","432","155","207"
"11065  :  โรงพยาบาลพนมไพร","173","179","1","6"
"11066  :  โรงพยาบาลโพนทอง","135","386","119","240"
"11067  :  โรงพยาบาลโพธิ์ชัย","31","39","2","5"
"11068  :  โรงพยาบาลหนองพอก","325","300","87","144"
"11069  :  โรงพยาบาลเสลภูมิ","148","78","5","20"
"11070  :  โรงพยาบาลสุวรรณภูมิ","350","48","8","25"
"11071  :  โรงพยาบาลเมืองสรวง","64","0","0","0"
"11072  :  โรงพยาบาลโพนทราย","304","262","2","12"
"11073  :  โรงพยาบาลอาจสามารถ","72","49","16","16"
"11074  :  โรงพยาบาลเมยวดี","35","8","1","0"
"11075  :  โรงพยาบาลศรีสมเด็จ","48","9","1","0"
"11076  :  โรงพยาบาลจังหาร","82","116","46","67"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","2","0","0","0"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0","0","0","0"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","64","17","1","2"
"27989  :  โรงพยาบาลเชียงขวัญ","23","91","0","0"
"27990  :  โรงพยาบาลหนองฮี","81","55","9","16"
"10709  :  โรงพยาบาลกาฬสินธุ์","578","467","6","1"
"11077  :  โรงพยาบาลนามน","39","7","1","1"
"11078  :  โรงพยาบาลกมลาไสย","243","34","8","4"
"11079  :  โรงพยาบาลร่องคำ","44","12","5","0"
"11080  :  โรงพยาบาลเขาวง","48","61","9","34"
"11081  :  โรงพยาบาลยางตลาด","282","15","5","3"
"11082  :  โรงพยาบาลห้วยเม็ก","73","133","64","38"
"11083  :  โรงพยาบาลสหัสขันธ์","28","1","0","0"
"11084  :  โรงพยาบาลคำม่วง","75","19","0","0"
"11085  :  โรงพยาบาลท่าคันโท","40","5","0","0"
"11086  :  โรงพยาบาลหนองกุงศรี","52","5","2","1"
"11087  :  โรงพยาบาลสมเด็จ","97","1","0","0"
"11088  :  โรงพยาบาลห้วยผึ้ง","19","0","0","0"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","175","1","0","0"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","34","0","0","0"
"28789  :  โรงพยาบาลฆ้องชัย","29","120","7","4"
"28790  :  โรงพยาบาลดอนจาน","27","2","0","0"
"28791  :  โรงพยาบาลสามชัย","25","2","1","0"
"10710  :  โรงพยาบาลสกลนคร","714","168","62","52"
"11089  :  โรงพยาบาลกุสุมาลย์","52","33","3","5"
"11090  :  โรงพยาบาลกุดบาก","66","14","4","10"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","156","30","14","11"
"11092  :  โรงพยาบาลพังโคน","523","326","99","168"
"11093  :  โรงพยาบาลวาริชภูมิ","38","83","21","54"
"11094  :  โรงพยาบาลนิคมน้ำอูน","31","18","10","7"
"11095  :  โรงพยาบาลวานรนิวาส","153","311","87","203"
"11096  :  โรงพยาบาลคำตากล้า","109","1","0","1"
"11097  :  โรงพยาบาลบ้านม่วง","187","225","101","95"
"11098  :  โรงพยาบาลอากาศอำนวย","794","770","8","1"
"11099  :  โรงพยาบาลส่องดาว","55","48","8","25"
"11100  :  โรงพยาบาลเต่างอย","269","5","0","0"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","217","329","10","44"
"11102  :  โรงพยาบาลเจริญศิลป์","78","11","2","2"
"11103  :  โรงพยาบาลโพนนาแก้ว","37","398","337","56"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","364","555","122","282"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","14","0","0","0"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","38","0","0","0"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0"
"10711  :  โรงพยาบาลนครพนม","236","1","0","0"
"11104  :  โรงพยาบาลปลาปาก","46","1","0","0"
"11105  :  โรงพยาบาลท่าอุเทน","80","5","3","1"
"11106  :  โรงพยาบาลบ้านแพง","55","0","0","0"
"11107  :  โรงพยาบาลนาทม","23","0","0","0"
"11108  :  โรงพยาบาลเรณูนคร","110","31","0","0"
"11109  :  โรงพยาบาลนาแก","123","0","0","0"
"11110  :  โรงพยาบาลศรีสงคราม","154","2","0","0"
"11111  :  โรงพยาบาลนาหว้า","113","0","0","0"
"11112  :  โรงพยาบาลโพนสวรรค์","39","2","0","0"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","245","2","1","0"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","949","5","0","0"
"40840  :  โรงพยาบาลวังยาง","26","0","0","0"
"10712  :  โรงพยาบาลมุกดาหาร","775","74","13","12"
"11113  :  โรงพยาบาลนิคมคำสร้อย","49","0","0","0"
"11114  :  โรงพยาบาลดอนตาล","61","1","0","0"
"11115  :  โรงพยาบาลดงหลวง","42","2","0","0"
"11116  :  โรงพยาบาลคำชะอี","80","10","0","0"
"11117  :  โรงพยาบาลหว้านใหญ่","84","4","0","0"
"11118  :  โรงพยาบาลหนองสูง","71","1","0","0"
"06009  :  โรงพยาบาลแม่ตื่น","5","0","0","0"
"10713  :  โรงพยาบาลนครพิงค์","899","255","0","0"
"11119  :  โรงพยาบาลจอมทอง","6,390","4,721","27","8"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","176","8","2","2"
"11121  :  โรงพยาบาลเชียงดาว","217","205","30","142"
"11122  :  โรงพยาบาลดอยสะเก็ด","287","188","1","0"
"11123  :  โรงพยาบาลแม่แตง","297","4","0","0"
"11124  :  โรงพยาบาลสะเมิง","106","8","2","4"
"11125  :  โรงพยาบาลฝาง","482","214","27","70"
"11126  :  โรงพยาบาลแม่อาย","500","597","67","138"
"11127  :  โรงพยาบาลพร้าว","222","131","22","53"
"11128  :  โรงพยาบาลสันป่าตอง","493","147","15","25"
"11129  :  โรงพยาบาลสันกำแพง","199","71","15","23"
"11130  :  โรงพยาบาลสันทราย","338","137","33","20"
"11131  :  โรงพยาบาลหางดง","565","530","78","146"
"11132  :  โรงพยาบาลฮอด","175","155","27","18"
"11133  :  โรงพยาบาลดอยเต่า","159","24","5","1"
"11134  :  โรงพยาบาลอมก๋อย","87","43","1","30"
"11135  :  โรงพยาบาลสารภี","233","29","2","0"
"11136  :  โรงพยาบาลเวียงแหง","71","21","0","0"
"11137  :  โรงพยาบาลไชยปราการ","253","126","3","70"
"11138  :  โรงพยาบาลแม่วาง","177","81","4","59"
"11139  :  โรงพยาบาลแม่ออน","147","358","1","0"
"11507  :  โรงพยาบาลกองบิน 41","2","0","0","0"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","4","0","0","0"
"11643  :  โรงพยาบาลดอยหล่อ","132","0","0","0"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","47","25","0","0"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","38","0","0","0"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0","0"
"12280  :  โรงพยาบาลสวนปรุง","1,911","4","0","0"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","10","0","0","0"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","1","0","0"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","198","34","0","0"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0","0"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","149","2","0","0"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","35","0","0","0"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","20","7","0","0"
"10714  :  โรงพยาบาลลำพูน","671","132","5","0"
"11140  :  โรงพยาบาลแม่ทา","199","101","25","35"
"11141  :  โรงพยาบาลบ้านโฮ่ง","160","60","9","29"
"11142  :  โรงพยาบาลลี้","275","762","175","455"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","35","2","0","0"
"11144  :  โรงพยาบาลป่าซาง","318","63","2","4"
"11145  :  โรงพยาบาลบ้านธิ","135","29","6","3"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0","0"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","9","0","0","0"
"24956  :  โรงพยาบาลเวียงหนองล่อง","146","22","2","9"
"10672  :  โรงพยาบาลลำปาง","814","148","3","1"
"11146  :  โรงพยาบาลแม่เมาะ","161","95","3","0"
"11147  :  โรงพยาบาลเกาะคา","227","1","0","0"
"11148  :  โรงพยาบาลเสริมงาม","98","6","1","1"
"11149  :  โรงพยาบาลงาว","184","69","0","0"
"11150  :  โรงพยาบาลแจ้ห่ม","231","50","3","3"
"11151  :  โรงพยาบาลวังเหนือ","136","90","0","0"
"11152  :  โรงพยาบาลเถิน","110","2","0","0"
"11153  :  โรงพยาบาลแม่พริก","44","2","0","0"
"11154  :  โรงพยาบาลแม่ทะ","265","14","0","0"
"11155  :  โรงพยาบาลสบปราบ","150","55","2","1"
"11156  :  โรงพยาบาลห้างฉัตร","285","15","0","0"
"11157  :  โรงพยาบาลเมืองปาน","180","72","4","10"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0"
"12283  :  โรงพยาบาลมะเร็งลำปาง","1","0","0","0"
"10673  :  โรงพยาบาลอุตรดิตถ์","892","161","15","0"
"11158  :  โรงพยาบาลตรอน","86","9","0","3"
"11159  :  โรงพยาบาลท่าปลา","125","44","6","16"
"11160  :  โรงพยาบาลน้ำปาด","43","11","4","3"
"11161  :  โรงพยาบาลฟากท่า","18","2","1","0"
"11162  :  โรงพยาบาลบ้านโคก","28","42","9","15"
"11163  :  โรงพยาบาลพิชัย","137","5","1","1"
"11164  :  โรงพยาบาลลับแล","126","234","61","127"
"11165  :  โรงพยาบาลทองแสนขัน","167","98","18","26"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","11","1","0","0"
"10715  :  โรงพยาบาลแพร่","678","408","0","0"
"11166  :  โรงพยาบาลร้องกวาง","364","263","1","0"
"11167  :  โรงพยาบาลลอง","104","10","4","1"
"11169  :  โรงพยาบาลสูงเม่น","199","52","0","0"
"11170  :  โรงพยาบาลสอง","182","19","0","0"
"11171  :  โรงพยาบาลวังชิ้น","123","36","0","0"
"11172  :  โรงพยาบาลหนองม่วงไข่","41","17","0","0"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","223","69","4","3"
"10716  :  โรงพยาบาลน่าน","675","57","23","1"
"11173  :  โรงพยาบาลแม่จริม","167","128","19","37"
"11174  :  โรงพยาบาลบ้านหลวง","21","13","0","1"
"11175  :  โรงพยาบาลนาน้อย","83","27","4","14"
"11176  :  โรงพยาบาลท่าวังผา","89","19","1","1"
"11177  :  โรงพยาบาลเวียงสา","317","198","0","0"
"11178  :  โรงพยาบาลทุ่งช้าง","118","94","1","0"
"11179  :  โรงพยาบาลเชียงกลาง","81","84","0","0"
"11180  :  โรงพยาบาลนาหมื่น","65","7","0","0"
"11181  :  โรงพยาบาลสันติสุข","55","81","12","17"
"11182  :  โรงพยาบาลบ่อเกลือ","120","7","0","1"
"11183  :  โรงพยาบาลสองแคว","47","5","0","0"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","266","116","3","4"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","3","0","0","0"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","70","0","0","0"
"25017  :  โรงพยาบาลภูเพียง","68","83","17","5"
"10717  :  โรงพยาบาลพะเยา","572","102","13","24"
"10718  :  โรงพยาบาลเชียงคำ","356","103","2","4"
"11184  :  โรงพยาบาลจุน","133","164","17","71"
"11185  :  โรงพยาบาลเชียงม่วน","74","2","0","0"
"11186  :  โรงพยาบาลดอกคำใต้","250","322","82","159"
"11187  :  โรงพยาบาลปง","215","62","1","6"
"11188  :  โรงพยาบาลแม่ใจ","108","51","16","10"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0","0"
"40744  :  โรงพยาบาลภูซาง","0","0","0","0"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0","0"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0","0"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","847","33","4","0"
"11189  :  โรงพยาบาลเทิง","229","140","42","46"
"11190  :  โรงพยาบาลพาน","392","571","31","4"
"11191  :  โรงพยาบาลป่าแดด","88","84","1","17"
"11192  :  โรงพยาบาลแม่จัน","425","2","0","0"
"11193  :  โรงพยาบาลเชียงแสน","145","756","9","4"
"11194  :  โรงพยาบาลแม่สาย","205","84","0","0"
"11195  :  โรงพยาบาลแม่สรวย","280","67","0","0"
"11196  :  โรงพยาบาลเวียงป่าเป้า","286","59","14","20"
"11197  :  โรงพยาบาลพญาเม็งราย","159","32","0","1"
"11198  :  โรงพยาบาลเวียงแก่น","43","14","5","5"
"11199  :  โรงพยาบาลขุนตาล","123","155","24","88"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","193","56","17","7"
"11201  :  โรงพยาบาลแม่ลาว","168","235","79","95"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","79","6","0","0"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","206","123","9","1"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","228","197","4","1"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0"
"28823  :  โรงพยาบาลดอยหลวง","70","0","0","0"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0"
"10719  :  โรงพยาบาลศรีสังวาลย์","273","64","0","0"
"11203  :  โรงพยาบาลขุนยวม","59","0","0","0"
"11204  :  โรงพยาบาลปาย","147","10","0","0"
"11205  :  โรงพยาบาลแม่สะเรียง","188","3","0","0"
"11206  :  โรงพยาบาลแม่ลาน้อย","50","0","0","0"
"11207  :  โรงพยาบาลสบเมย","92","4","1","1"
"11208  :  โรงพยาบาลปางมะผ้า","87","2","0","0"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","238","50","0","0"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","691","304","0","0"
"11209  :  โรงพยาบาลโกรกพระ","88","111","31","27"
