"โรงพยาบาล","จำนวน(ราย)"
"บำบัดเหล้า(F10.0 - F10.9)","บำบัดบุหรี่(F17.1 - 17.2)","บำบัดบุหรี่(F17.1 - 17.2 + Z508 1 ครั้ง)","บำบัดบุหรี่(F17.1 - 17.2 + Z508 2 ครั้งขึ้นไป)"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","144","0","0","0"
"28016  :  โรงพยาบาลศิลาลาด","87","2","0","1"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","727","749","124","95"
"10944  :  โรงพยาบาลศรีเมืองใหม่","552","674","123","157"
"10945  :  โรงพยาบาลโขงเจียม","156","111","8","98"
"10946  :  โรงพยาบาลเขื่องใน","501","170","53","88"
"10947  :  โรงพยาบาลเขมราฐ","202","137","85","37"
"10948  :  โรงพยาบาลนาจะหลวย","78","121","13","56"
"10949  :  โรงพยาบาลน้ำยืน","108","12","11","0"
"10950  :  โรงพยาบาลบุณฑริก","597","61","9","0"
"10951  :  โรงพยาบาลตระการพืชผล","753","662","143","67"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","60","0","0","0"
"10953  :  โรงพยาบาลม่วงสามสิบ","467","26","18","4"
"10954  :  โรงพยาบาลวารินชำราบ","1,025","986","119","740"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","440","408","96","311"
"10957  :  โรงพยาบาลตาลสุม","25","39","18","10"
"10958  :  โรงพยาบาลโพธิ์ไทร","50","1","0","0"
"10959  :  โรงพยาบาลสำโรง","137","1","0","1"
"10960  :  โรงพยาบาลดอนมดแดง","25","1","0","0"
"10961  :  โรงพยาบาลสิรินธร","66","0","0","0"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","36","144","8","59"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","1,026","761","193","345"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0","0"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","5","0","0","0"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","2,092","473","0","0"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0","0"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","1,238","829","101","495"
"24032  :  โรงพยาบาลนาตาล","48","179","30","68"
"24821  :  โรงพยาบาลนาเยีย","155","181","144","10"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","51","1","0","0"
"27968  :  โรงพยาบาลน้ำขุ่น","64","29","6","22"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","42","0","0","0"
"10701  :  โรงพยาบาลยโสธร","603","742","291","224"
"10963  :  โรงพยาบาลทรายมูล","84","6","3","0"
"10964  :  โรงพยาบาลกุดชุม","142","114","25","30"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","358","120","36","3"
"10966  :  โรงพยาบาลป่าติ้ว","121","9","0","0"
"10967  :  โรงพยาบาลมหาชนะชัย","138","4","0","1"
"10968  :  โรงพยาบาลค้อวัง","920","1,009","197","135"
"10969  :  โรงพยาบาลไทยเจริญ","64","15","3","1"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","241","71","9","40"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","1","0","0"
"04007  :  โรงพยาบาลซับใหญ่","85","6","4","0"
"10702  :  โรงพยาบาลชัยภูมิ","824","248","31","16"
"10970  :  โรงพยาบาลบ้านเขว้า","200","252","0","0"
"10971  :  โรงพยาบาลคอนสวรรค์","88","781","149","0"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","304","431","19","133"
"10973  :  โรงพยาบาลหนองบัวแดง","145","688","13","34"
"10974  :  โรงพยาบาลจัตุรัส","285","143","43","0"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","282","568","129","276"
"10976  :  โรงพยาบาลหนองบัวระเหว","227","7","0","0"
"10977  :  โรงพยาบาลเทพสถิต","82","44","9","28"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","347","839","153","450"
"10979  :  โรงพยาบาลบ้านแท่น","46","310","38","249"
"10980  :  โรงพยาบาลแก้งคร้อ","229","129","44","48"
"10981  :  โรงพยาบาลคอนสาร","136","23","0","0"
"10982  :  โรงพยาบาลภักดีชุมพล","108","185","56","71"
"10983  :  โรงพยาบาลเนินสง่า","48","21","1","0"
"10703  :  โรงพยาบาลอำนาจเจริญ","505","154","65","0"
"10985  :  โรงพยาบาลชานุมาน","104","622","113","9"
"10986  :  โรงพยาบาลปทุมราชวงศา","70","758","1","1"
"10987  :  โรงพยาบาลพนา","220","195","2","3"
"10988  :  โรงพยาบาลเสนางคนิคม","79","653","178","57"
"10989  :  โรงพยาบาลหัวตะพาน","171","292","15","31"
"10990  :  โรงพยาบาลลืออำนาจ","139","159","79","43"
"11040  :  โรงพยาบาลบึงกาฬ","326","46","0","1"
"11041  :  โรงพยาบาลพรเจริญ","72","308","1","0"
"11043  :  โรงพยาบาลโซ่พิสัย","91","4","0","0"
"11046  :  โรงพยาบาลเซกา","183","201","72","68"
"11047  :  โรงพยาบาลปากคาด","66","39","0","0"
"11048  :  โรงพยาบาลบึงโขงหลง","43","321","0","0"
"11049  :  โรงพยาบาลศรีวิไล","46","10","0","1"
"11050  :  โรงพยาบาลบุ่งคล้า","52","12","0","0"
"10704  :  โรงพยาบาลหนองบัวลำภู","588","175","0","0"
"10991  :  โรงพยาบาลนากลาง","163","10","0","0"
"10992  :  โรงพยาบาลโนนสัง","211","27","1","0"
"10993  :  โรงพยาบาลศรีบุญเรือง","209","18","0","0"
"10994  :  โรงพยาบาลสุวรรณคูหา","100","89","0","0"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","73","17","0","0"
"10670  :  โรงพยาบาลขอนแก่น","1,331","661","375","4"
"10995  :  โรงพยาบาลบ้านฝาง","178","40","2","2"
"10996  :  โรงพยาบาลพระยืน","64","52","18","25"
"10997  :  โรงพยาบาลหนองเรือ","168","5","0","0"
"10998  :  โรงพยาบาลชุมแพ","639","611","276","206"
"10999  :  โรงพยาบาลสีชมพู","263","203","103","24"
"11000  :  โรงพยาบาลน้ำพอง","194","68","58","5"
"11001  :  โรงพยาบาลอุบลรัตน์","44","2","0","0"
"11002  :  โรงพยาบาลบ้านไผ่","270","27","2","3"
"11003  :  โรงพยาบาลเปือยน้อย","37","2","0","0"
"11004  :  โรงพยาบาลพล","405","502","46","173"
"11005  :  โรงพยาบาลแวงใหญ่","149","128","23","52"
"11006  :  โรงพยาบาลแวงน้อย","40","0","0","0"
"11007  :  โรงพยาบาลหนองสองห้อง","171","6","0","0"
"11008  :  โรงพยาบาลภูเวียง","132","31","12","2"
"11009  :  โรงพยาบาลมัญจาคีรี","138","222","51","62"
"11010  :  โรงพยาบาลชนบท","262","315","28","23"
"11011  :  โรงพยาบาลเขาสวนกวาง","83","0","0","0"
"11012  :  โรงพยาบาลภูผาม่าน","37","15","13","0"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","156","2","0","0"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0","0"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0","0"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","2,105","420","0","0"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0","0"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","188","14","0","0"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","275","255","0","0"
"14132  :  โรงพยาบาลซำสูง","83","24","3","6"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","112","0","0","0"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","8","33","0","0"
"77649  :  โรงพยาบาลหนองนาคำ","39","0","0","0"
"77650  :  โรงพยาบาลเวียงเก่า","56","1","0","0"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","46","55","9","8"
"77652  :  โรงพยาบาลโนนศิลา","21","0","0","0"
"10671  :  โรงพยาบาลอุดรธานี","1,022","121","6","0"
"11013  :  โรงพยาบาลกุดจับ","119","38","6","21"
"11014  :  โรงพยาบาลหนองวัวซอ","161","73","37","20"
"11015  :  โรงพยาบาลกุมภวาปี","224","3","0","0"
"11016  :  โรงพยาบาลห้วยเกิ้ง","10","0","0","0"
"11017  :  โรงพยาบาลโนนสะอาด","85","13","3","4"
"11018  :  โรงพยาบาลหนองหาน","235","136","23","70"
"11019  :  โรงพยาบาลทุ่งฝน","59","1","0","0"
"11020  :  โรงพยาบาลไชยวาน","51","292","23","34"
"11021  :  โรงพยาบาลศรีธาตุ","17","23","3","8"
"11022  :  โรงพยาบาลวังสามหมอ","44","5","0","1"
"11023  :  โรงพยาบาลบ้านผือ","141","49","15","7"
"11024  :  โรงพยาบาลน้ำโสม","77","124","16","73"
"11025  :  โรงพยาบาลเพ็ญ","166","6","0","5"
"11026  :  โรงพยาบาลสร้างคอม","50","7","0","1"
"11027  :  โรงพยาบาลหนองแสง","34","0","0","0"
"11028  :  โรงพยาบาลนายูง","37","0","0","0"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","43","101","93","6"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","889","149","65","67"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","33","0","0","0"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0","0"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0","0"
"25058  :  โรงพยาบาลกู่แก้ว","42","0","0","0"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","36","6","5","0"
"10705  :  โรงพยาบาลเลย","271","7","0","0"
"11030  :  โรงพยาบาลนาด้วง","65","25","11","4"
"11031  :  โรงพยาบาลเชียงคาน","105","11","0","1"
"11032  :  โรงพยาบาลปากชม","65","48","0","0"
"11033  :  โรงพยาบาลนาแห้ว","20","0","0","0"
"11034  :  โรงพยาบาลภูเรือ","54","6","0","0"
"11035  :  โรงพยาบาลท่าลี่","82","2","0","0"
"11036  :  โรงพยาบาลวังสะพุง","185","12","1","0"
"11037  :  โรงพยาบาลภูกระดึง","63","0","0","0"
"11038  :  โรงพยาบาลภูหลวง","36","34","0","0"
"11039  :  โรงพยาบาลผาขาว","63","17","3","0"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","199","17","0","0"
"14133  :  โรงพยาบาลเอราวัณ","69","13","0","0"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","1,649","229","0","0"
"28861  :  โรงพยาบาลหนองหิน","44","1","0","0"
"10706  :  โรงพยาบาลหนองคาย","405","216","0","0"
"11042  :  โรงพยาบาลโพนพิสัย","123","867","0","0"
"11044  :  โรงพยาบาลศรีเชียงใหม่","96","19","0","0"
"11045  :  โรงพยาบาลสังคม","48","6","2","0"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","146","133","0","0"
"14558  :  โรงพยาบาลพิสัยเวช","0","0","0","0"
"21356  :  โรงพยาบาลสระใคร","46","150","2","0"
"28778  :  โรงพยาบาลโพธิ์ตาก","9","0","0","0"
"28811  :  โรงพยาบาลเฝ้าไร่","40","7","0","0"
"28815  :  โรงพยาบาลรัตนวาปี","35","153","117","14"
"10707  :  โรงพยาบาลมหาสารคาม","822","634","66","336"
"11051  :  โรงพยาบาลแกดำ","63","16","5","8"
"11052  :  โรงพยาบาลโกสุมพิสัย","282","317","109","121"
"11053  :  โรงพยาบาลกันทรวิชัย","491","370","60","230"
"11054  :  โรงพยาบาลเชียงยืน","159","2","0","0"
"11055  :  โรงพยาบาลบรบือ","948","1,507","162","230"
"11056  :  โรงพยาบาลนาเชือก","78","11","0","1"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","171","158","5","12"
"11058  :  โรงพยาบาลวาปีปทุม","323","276","35","178"
"11059  :  โรงพยาบาลนาดูน","44","6","1","0"
"11060  :  โรงพยาบาลยางสีสุราช","114","64","4","36"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","71","27","0","0"
"24704  :  โรงพยาบาลกุดรัง","76","28","7","14"
"28843  :  โรงพยาบาลชื่นชม","48","0","0","0"
"10708  :  โรงพยาบาลร้อยเอ็ด","1,180","192","4","12"
"11061  :  โรงพยาบาลเกษตรวิสัย","437","210","12","23"
"11062  :  โรงพยาบาลปทุมรัตต์","112","1","0","0"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","223","67","0","0"
"11064  :  โรงพยาบาลธวัชบุรี","392","397","114","221"
"11065  :  โรงพยาบาลพนมไพร","119","149","1","3"
"11066  :  โรงพยาบาลโพนทอง","205","409","147","195"
"11067  :  โรงพยาบาลโพธิ์ชัย","81","36","5","6"
"11068  :  โรงพยาบาลหนองพอก","835","717","212","415"
"11069  :  โรงพยาบาลเสลภูมิ","150","88","12","5"
"11070  :  โรงพยาบาลสุวรรณภูมิ","325","27","1","12"
"11071  :  โรงพยาบาลเมืองสรวง","70","0","0","0"
"11072  :  โรงพยาบาลโพนทราย","193","177","3","7"
"11073  :  โรงพยาบาลอาจสามารถ","88","161","3","4"
"11074  :  โรงพยาบาลเมยวดี","65","27","0","0"
"11075  :  โรงพยาบาลศรีสมเด็จ","68","4","0","0"
"11076  :  โรงพยาบาลจังหาร","82","50","17","27"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","6","0","0","0"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","14","0","0","0"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","214","20","1","2"
"27989  :  โรงพยาบาลเชียงขวัญ","36","44","0","0"
"27990  :  โรงพยาบาลหนองฮี","116","75","9","13"
"10709  :  โรงพยาบาลกาฬสินธุ์","537","98","0","0"
"11077  :  โรงพยาบาลนามน","37","2","1","0"
"11078  :  โรงพยาบาลกมลาไสย","232","12","1","0"
"11079  :  โรงพยาบาลร่องคำ","32","6","0","0"
"11080  :  โรงพยาบาลเขาวง","55","23","2","0"
"11081  :  โรงพยาบาลยางตลาด","238","12","0","5"
"11082  :  โรงพยาบาลห้วยเม็ก","55","71","26","22"
"11083  :  โรงพยาบาลสหัสขันธ์","55","1","0","0"
"11084  :  โรงพยาบาลคำม่วง","87","6","0","0"
"11085  :  โรงพยาบาลท่าคันโท","69","1","0","0"
"11086  :  โรงพยาบาลหนองกุงศรี","67","6","2","2"
"11087  :  โรงพยาบาลสมเด็จ","145","27","7","6"
"11088  :  โรงพยาบาลห้วยผึ้ง","53","0","0","0"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","195","1","0","1"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","28","0","0","0"
"28789  :  โรงพยาบาลฆ้องชัย","29","92","1","1"
"28790  :  โรงพยาบาลดอนจาน","90","55","0","0"
"28791  :  โรงพยาบาลสามชัย","31","3","1","0"
"10710  :  โรงพยาบาลสกลนคร","953","165","43","52"
"11089  :  โรงพยาบาลกุสุมาลย์","58","11","7","1"
"11090  :  โรงพยาบาลกุดบาก","65","2","0","0"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","140","51","10","18"
"11092  :  โรงพยาบาลพังโคน","450","215","68","77"
"11093  :  โรงพยาบาลวาริชภูมิ","52","56","3","51"
"11094  :  โรงพยาบาลนิคมน้ำอูน","30","22","2","7"
"11095  :  โรงพยาบาลวานรนิวาส","164","1,604","71","290"
"11096  :  โรงพยาบาลคำตากล้า","99","3","0","0"
"11097  :  โรงพยาบาลบ้านม่วง","174","367","86","97"
"11098  :  โรงพยาบาลอากาศอำนวย","526","339","20","9"
"11099  :  โรงพยาบาลส่องดาว","47","24","1","12"
"11100  :  โรงพยาบาลเต่างอย","62","7","0","2"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","95","50","4","24"
"11102  :  โรงพยาบาลเจริญศิลป์","80","4","0","1"
"11103  :  โรงพยาบาลโพนนาแก้ว","42","0","0","0"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","377","440","76","144"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","4","0","0","0"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","44","0","0","0"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0"
"10711  :  โรงพยาบาลนครพนม","337","6","0","0"
"11104  :  โรงพยาบาลปลาปาก","44","0","0","0"
"11105  :  โรงพยาบาลท่าอุเทน","104","8","1","4"
"11106  :  โรงพยาบาลบ้านแพง","48","0","0","0"
"11107  :  โรงพยาบาลนาทม","34","0","0","0"
"11108  :  โรงพยาบาลเรณูนคร","106","15","0","0"
"11109  :  โรงพยาบาลนาแก","114","0","0","0"
"11110  :  โรงพยาบาลศรีสงคราม","152","2","1","0"
"11111  :  โรงพยาบาลนาหว้า","100","8","0","0"
"11112  :  โรงพยาบาลโพนสวรรค์","49","2","0","0"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","265","1","0","0"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","968","22","0","0"
"40840  :  โรงพยาบาลวังยาง","34","12","0","0"
"10712  :  โรงพยาบาลมุกดาหาร","477","124","0","0"
"11113  :  โรงพยาบาลนิคมคำสร้อย","68","0","0","0"
"11114  :  โรงพยาบาลดอนตาล","78","42","0","0"
"11115  :  โรงพยาบาลดงหลวง","37","1","0","0"
"11116  :  โรงพยาบาลคำชะอี","60","1","0","0"
"11117  :  โรงพยาบาลหว้านใหญ่","121","7","0","0"
"11118  :  โรงพยาบาลหนองสูง","109","1","0","0"
"06009  :  โรงพยาบาลแม่ตื่น","16","0","0","0"
"10713  :  โรงพยาบาลนครพิงค์","737","132","0","0"
"11119  :  โรงพยาบาลจอมทอง","1,651","1,150","18","11"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","111","9","2","4"
"11121  :  โรงพยาบาลเชียงดาว","226","205","17","136"
"11122  :  โรงพยาบาลดอยสะเก็ด","272","57","1","0"
"11123  :  โรงพยาบาลแม่แตง","252","1","0","0"
"11124  :  โรงพยาบาลสะเมิง","109","55","2","2"
"11125  :  โรงพยาบาลฝาง","457","112","6","28"
"11126  :  โรงพยาบาลแม่อาย","366","364","48","91"
"11127  :  โรงพยาบาลพร้าว","225","149","35","69"
"11128  :  โรงพยาบาลสันป่าตอง","565","220","36","59"
"11129  :  โรงพยาบาลสันกำแพง","286","80","15","18"
"11130  :  โรงพยาบาลสันทราย","503","233","10","8"
"11131  :  โรงพยาบาลหางดง","955","712","95","111"
"11132  :  โรงพยาบาลฮอด","190","368","26","226"
"11133  :  โรงพยาบาลดอยเต่า","161","116","43","28"
"11134  :  โรงพยาบาลอมก๋อย","117","29","0","7"
"11135  :  โรงพยาบาลสารภี","227","44","0","0"
"11136  :  โรงพยาบาลเวียงแหง","75","17","0","0"
"11137  :  โรงพยาบาลไชยปราการ","204","89","8","50"
"11138  :  โรงพยาบาลแม่วาง","217","36","7","8"
"11139  :  โรงพยาบาลแม่ออน","146","209","0","0"
"11507  :  โรงพยาบาลกองบิน 41","1","0","0","0"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","3","0","0","0"
"11643  :  โรงพยาบาลดอยหล่อ","113","0","0","0"
"11978  :  โรงพยาบาลดารารัศมี","6","0","0","0"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","63","50","0","0"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","53","1","0","0"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","1","0","0","0"
"12280  :  โรงพยาบาลสวนปรุง","1,841","0","0","0"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","26","0","0","0"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","1","0","0"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","190","36","0","0"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","840","509","1","0"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","172","1","0","0"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","31","0","0","0"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","20","11","0","0"
"10714  :  โรงพยาบาลลำพูน","627","104","0","0"
"11140  :  โรงพยาบาลแม่ทา","204","97","39","25"
"11141  :  โรงพยาบาลบ้านโฮ่ง","246","48","13","25"
"11142  :  โรงพยาบาลลี้","297","774","176","472"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","64","0","0","0"
"11144  :  โรงพยาบาลป่าซาง","346","61","4","2"
"11145  :  โรงพยาบาลบ้านธิ","153","60","3","3"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0","0"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","5","0","0","0"
"24956  :  โรงพยาบาลเวียงหนองล่อง","165","18","2","6"
"10672  :  โรงพยาบาลลำปาง","705","177","3","1"
"11146  :  โรงพยาบาลแม่เมาะ","184","204","0","0"
"11147  :  โรงพยาบาลเกาะคา","216","1","0","0"
"11148  :  โรงพยาบาลเสริมงาม","129","3","1","1"
"11149  :  โรงพยาบาลงาว","208","86","0","0"
"11150  :  โรงพยาบาลแจ้ห่ม","236","34","0","0"
"11151  :  โรงพยาบาลวังเหนือ","149","78","0","0"
"11152  :  โรงพยาบาลเถิน","102","22","0","0"
"11153  :  โรงพยาบาลแม่พริก","42","1","0","0"
"11154  :  โรงพยาบาลแม่ทะ","240","12","0","0"
"11155  :  โรงพยาบาลสบปราบ","119","810","8","8"
"11156  :  โรงพยาบาลห้างฉัตร","226","10","1","1"
"11157  :  โรงพยาบาลเมืองปาน","176","40","1","5"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0","0"
"10673  :  โรงพยาบาลอุตรดิตถ์","754","116","0","0"
"11158  :  โรงพยาบาลตรอน","48","3","1","0"
"11159  :  โรงพยาบาลท่าปลา","105","213","7","25"
"11160  :  โรงพยาบาลน้ำปาด","42","9","3","1"
"11161  :  โรงพยาบาลฟากท่า","21","0","0","0"
"11162  :  โรงพยาบาลบ้านโคก","32","29","11","15"
"11163  :  โรงพยาบาลพิชัย","142","3","0","0"
"11164  :  โรงพยาบาลลับแล","133","141","26","56"
"11165  :  โรงพยาบาลทองแสนขัน","158","93","42","27"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","6","1","0","0"
"10715  :  โรงพยาบาลแพร่","690","282","0","0"
"11166  :  โรงพยาบาลร้องกวาง","352","251","0","0"
"11167  :  โรงพยาบาลลอง","97","780","508","268"
"11169  :  โรงพยาบาลสูงเม่น","338","201","0","1"
"11170  :  โรงพยาบาลสอง","165","21","0","0"
"11171  :  โรงพยาบาลวังชิ้น","142","69","19","11"
"11172  :  โรงพยาบาลหนองม่วงไข่","58","302","0","0"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","264","151","4","21"
"10716  :  โรงพยาบาลน่าน","679","54","8","30"
"11173  :  โรงพยาบาลแม่จริม","148","91","7","23"
"11174  :  โรงพยาบาลบ้านหลวง","21","6","1","0"
"11175  :  โรงพยาบาลนาน้อย","118","34","5","21"
"11176  :  โรงพยาบาลท่าวังผา","138","42","0","1"
"11177  :  โรงพยาบาลเวียงสา","245","119","0","1"
"11178  :  โรงพยาบาลทุ่งช้าง","119","84","0","0"
"11179  :  โรงพยาบาลเชียงกลาง","118","74","1","0"
"11180  :  โรงพยาบาลนาหมื่น","57","28","0","0"
"11181  :  โรงพยาบาลสันติสุข","67","73","4","16"
"11182  :  โรงพยาบาลบ่อเกลือ","138","3","0","0"
"11183  :  โรงพยาบาลสองแคว","50","5","0","0"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","281","100","2","0"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","2","0","0","0"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","82","0","0","0"
"25017  :  โรงพยาบาลภูเพียง","52","69","26","12"
"10717  :  โรงพยาบาลพะเยา","575","37","1","3"
"10718  :  โรงพยาบาลเชียงคำ","324","55","3","2"
"11184  :  โรงพยาบาลจุน","144","100","4","10"
"11185  :  โรงพยาบาลเชียงม่วน","91","1","1","0"
"11186  :  โรงพยาบาลดอกคำใต้","140","257","21","177"
"11187  :  โรงพยาบาลปง","145","79","7","4"
"11188  :  โรงพยาบาลแม่ใจ","103","62","11","28"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0","0"
"40744  :  โรงพยาบาลภูซาง","44","0","0","0"
"40745  :  โรงพยาบาลภูกามยาว","2","0","0","0"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0","0"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","999","44","1","0"
"11189  :  โรงพยาบาลเทิง","237","97","30","30"
"11190  :  โรงพยาบาลพาน","395","352","2","1"
"11191  :  โรงพยาบาลป่าแดด","94","34","10","1"
"11192  :  โรงพยาบาลแม่จัน","437","3","0","0"
"11193  :  โรงพยาบาลเชียงแสน","154","450","5","9"
"11194  :  โรงพยาบาลแม่สาย","182","217","0","0"
"11195  :  โรงพยาบาลแม่สรวย","302","65","0","0"
"11196  :  โรงพยาบาลเวียงป่าเป้า","278","81","24","25"
"11197  :  โรงพยาบาลพญาเม็งราย","227","108","7","6"
"11198  :  โรงพยาบาลเวียงแก่น","65","11","4","0"
"11199  :  โรงพยาบาลขุนตาล","132","117","14","60"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","466","16","2","5"
"11201  :  โรงพยาบาลแม่ลาว","181","207","40","70"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","117","666","0","0"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","200","73","0","0"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","217","116","0","0"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0"
"28823  :  โรงพยาบาลดอยหลวง","69","57","15","38"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","6","2","0","0"
"10719  :  โรงพยาบาลศรีสังวาลย์","299","78","0","0"
"11203  :  โรงพยาบาลขุนยวม","55","3","0","0"
"11204  :  โรงพยาบาลปาย","106","2","0","0"
"11205  :  โรงพยาบาลแม่สะเรียง","194","2","0","0"
"11206  :  โรงพยาบาลแม่ลาน้อย","54","42","10","32"
"11207  :  โรงพยาบาลสบเมย","80","5","1","0"
"11208  :  โรงพยาบาลปางมะผ้า","93","0","0","0"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","244","44","0","0"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","666","375","0","0"
