"โรงพยาบาล","รวม","ข้าราชการรัฐวิสาหกิจ","ประกันสังคม","UC ทั้งหมด","ต่างด้าว","บันทึกรหัสสิทธิ ไม่ตรง รหัสมาตรฐาน"
"คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน"
"13747  :  โรงพยาบาลราชสาส์น","8,755","42,160","4.82","720","3,485","4.84","4,309","11,207","2.60","4,452","23,696","5.32","1,882","3,762","2.00","5","10","2.00"
"31327  :  โรงพยาบาลคลองเขื่อน","7,368","34,084","4.63","799","4,220","5.28","1,368","4,478","3.27","4,924","24,330","4.94","731","1,056","1.44","0","0","0.00"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","90,552","345,267","3.81","13,654","64,322","4.71","31,664","109,659","3.46","35,490","142,587","4.02","19,172","28,699","1.50","0","0","0.00"
"10857  :  โรงพยาบาลกบินทร์บุรี","84,823","288,019","3.40","4,886","22,546","4.61","21,688","68,101","3.14","39,979","141,420","3.54","34,064","55,882","1.64","59","71","1.20"
"10858  :  โรงพยาบาลนาดี","30,670","103,701","3.38","1,558","6,795","4.36","7,335","20,302","2.77","18,623","67,239","3.61","6,573","9,365","1.42","0","0","0.00"
"10859  :  โรงพยาบาลบ้านสร้าง","16,714","71,065","4.25","1,165","5,307","4.56","2,817","9,415","3.34","10,374","49,595","4.78","3,846","6,748","1.75","0","0","0.00"
"10860  :  โรงพยาบาลประจันตคาม","26,768","106,478","3.98","2,483","10,137","4.08","4,143","15,137","3.65","18,475","75,162","4.07","3,820","6,042","1.58","0","0","0.00"
"10861  :  โรงพยาบาลศรีมหาโพธิ","56,070","149,107","2.66","2,452","7,156","2.92","15,969","41,370","2.59","28,599","82,759","2.89","11,883","17,822","1.50","0","0","0.00"
"10862  :  โรงพยาบาลศรีมโหสถ","30,815","141,450","4.59","1,846","7,929","4.30","8,164","25,504","3.12","18,838","88,697","4.71","6,862","19,310","2.81","8","10","1.25"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","21,032","87,500","4.16","10,177","52,448","5.15","3,396","4,908","1.45","6,805","21,251","3.12","4,274","8,893","2.08","0","0","0.00"
"10698  :  โรงพยาบาลนครนายก","77,447","334,705","4.32","12,446","86,959","6.99","30,567","74,746","2.45","37,503","158,377","4.22","9,635","14,623","1.52","0","0","0.00"
"10863  :  โรงพยาบาลปากพลี","16,625","75,272","4.53","5,490","36,038","6.56","5,163","10,655","2.06","6,558","26,162","3.99","1","6","6.00","1,304","2,411","1.85"
"10864  :  โรงพยาบาลบ้านนา","37,199","150,367","4.04","4,814","27,542","5.72","6,440","20,089","3.12","24,095","94,074","3.90","5,934","8,663","1.46","0","0","0.00"
"10865  :  โรงพยาบาลองครักษ์","26,344","98,511","3.74","2,548","17,863","7.01","9,263","18,395","1.99","14,481","58,529","4.04","2,594","3,724","1.44","0","0","0.00"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","83,725","368,545","4.40","26,669","134,659","5.05","11,862","58,224","4.91","47,647","171,895","3.61","882","2,114","2.40","869","1,653","1.90"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","94,887","376,724","3.97","12,136","61,033","5.03","33,306","82,103","2.47","57,073","233,588","4.09","0","0","0.00","0","0","0.00"
"10866  :  โรงพยาบาลคลองหาด","20,031","88,452","4.42","1,172","5,409","4.62","1,061","3,658","3.45","16,033","74,241","4.63","3,574","5,142","1.44","1","2","2.00"
"10867  :  โรงพยาบาลตาพระยา","22,876","79,684","3.48","1,675","7,497","4.48","1,071","3,241","3.03","18,373","64,311","3.50","3,153","4,628","1.47","7","7","1.00"
"10868  :  โรงพยาบาลวังน้ำเย็น","33,177","133,656","4.03","1,942","8,137","4.19","378","492","1.30","25,431","105,403","4.14","6,801","11,273","1.66","2,115","8,351","3.95"
"10869  :  โรงพยาบาลวัฒนานคร","38,218","174,277","4.56","4,596","24,697","5.37","3,491","13,066","3.74","25,686","124,544","4.85","7,901","11,970","1.51","0","0","0.00"
"10870  :  โรงพยาบาลอรัญประเทศ","64,496","232,536","3.61","5,845","27,405","4.69","5,704","20,830","3.65","39,503","154,156","3.90","17,849","27,957","1.57","1,186","2,188","1.84"
"13817  :  โรงพยาบาลเขาฉกรรจ์","24,918","92,199","3.70","1,387","5,299","3.82","1,367","4,240","3.10","19,140","74,630","3.90","5,410","7,909","1.46","64","121","1.89"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","5,284","30,965","5.86","804","3,607","4.49","1,619","3,788","2.34","3,333","22,702","6.81","617","868","1.41","0","0","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","268,761","1,009,700","3.76","44,049","222,046","5.04","44,344","175,403","3.96","153,671","526,564","3.43","56,254","85,687","1.52","0","0","0.00"
"10871  :  โรงพยาบาลครบุรี","49,992","192,216","3.84","3,735","19,676","5.27","3,516","12,508","3.56","38,812","144,831","3.73","8,675","14,411","1.66","549","795","1.45"
"10872  :  โรงพยาบาลเสิงสาง","36,559","145,592","3.98","2,030","8,828","4.35","14,069","36,841","2.62","23,529","91,991","3.91","5,684","7,931","1.40","1","1","1.00"
"10873  :  โรงพยาบาลคง","26,454","104,762","3.96","2,188","9,901","4.53","2,643","7,707","2.92","21,897","86,133","3.93","229","592","2.59","255","429","1.68"
"10874  :  โรงพยาบาลบ้านเหลื่อม","17,527","73,819","4.21","1,739","8,788","5.05","840","2,962","3.53","13,709","58,141","4.24","2,613","3,789","1.45","3","139","46.33"
"10875  :  โรงพยาบาลจักราช","31,097","119,432","3.84","2,355","10,090","4.28","3,305","10,480","3.17","23,993","92,679","3.86","3,268","4,324","1.32","1,290","1,859","1.44"
"10876  :  โรงพยาบาลโชคชัย","46,873","174,420","3.72","2,857","12,508","4.38","3,340","6,015","1.80","24,739","89,868","3.63","5,011","7,075","1.41","20,820","58,954","2.83"
"10877  :  โรงพยาบาลด่านขุนทด","59,742","227,212","3.80","4,307","19,278","4.48","6,221","20,612","3.31","45,578","174,938","3.84","9,653","12,204","1.26","44","180","4.09"
"10878  :  โรงพยาบาลโนนไทย","34,355","121,133","3.53","3,261","12,198","3.74","3,335","10,363","3.11","23,942","87,699","3.66","7,272","10,370","1.43","361","503","1.39"
"10879  :  โรงพยาบาลโนนสูง","49,573","164,066","3.31","3,499","14,870","4.25","4,160","12,267","2.95","40,385","129,267","3.20","5,806","7,662","1.32","0","0","0.00"
"10880  :  โรงพยาบาลขามสะแกแสง","26,000","118,448","4.56","2,270","12,177","5.36","1,908","5,866","3.07","21,523","95,508","4.44","3,126","4,893","1.57","2","4","2.00"
"10881  :  โรงพยาบาลบัวใหญ่","47,124","192,295","4.08","6,154","28,371","4.61","7,490","21,042","2.81","30,498","122,440","4.01","11,680","18,266","1.56","589","2,176","3.69"
"10882  :  โรงพยาบาลประทาย","33,879","132,814","3.92","3,264","14,750","4.52","1,423","4,374","3.07","26,363","105,321","4.00","5,979","8,236","1.38","113","133","1.18"
"10883  :  โรงพยาบาลปักธงชัย","54,877","214,301","3.91","4,310","17,899","4.15","16,532","47,501","2.87","36,484","141,355","3.87","5,265","7,525","1.43","5","21","4.20"
"10884  :  โรงพยาบาลพิมาย","61,927","216,649","3.50","5,256","21,748","4.14","21,819","47,327","2.17","39,015","132,430","3.39","7,506","10,476","1.40","952","4,668","4.90"
"10885  :  โรงพยาบาลห้วยแถลง","32,659","133,892","4.10","2,396","12,200","5.09","3,124","8,867","2.84","26,181","107,419","4.10","3,989","5,405","1.35","1","1","1.00"
"10886  :  โรงพยาบาลชุมพวง","36,533","143,754","3.93","2,818","14,530","5.16","2,842","8,645","3.04","29,744","114,028","3.83","532","753","1.42","4,790","5,798","1.21"
"10887  :  โรงพยาบาลสูงเนิน","52,368","195,043","3.72","2,989","14,398","4.82","10,952","38,341","3.50","26,154","100,904","3.86","9,787","17,771","1.82","15,731","23,629","1.50"
"10888  :  โรงพยาบาลขามทะเลสอ","23,647","83,139","3.52","2,061","10,082","4.89","6,298","18,007","2.86","12,592","46,034","3.66","4,935","7,237","1.47","894","1,780","1.99"
"10889  :  โรงพยาบาลสีคิ้ว","72,151","238,720","3.31","2,664","4,135","1.55","6,572","12,209","1.86","34,702","124,974","3.60","9,743","16,811","1.73","34,707","80,592","2.32"
"10890  :  โรงพยาบาลปากช่องนานา","142,304","463,927","3.26","8,120","35,788","4.41","31,259","92,614","2.96","89,637","286,430","3.20","27,072","48,568","1.79","177","533","3.01"
"10891  :  โรงพยาบาลหนองบุญมาก","30,149","106,874","3.54","1,378","6,592","4.78","9,221","27,293","2.96","20,717","68,557","3.31","3,342","4,432","1.33","0","0","0.00"
"10892  :  โรงพยาบาลแก้งสนามนาง","18,935","80,577","4.26","2,804","6,712","2.39","1,866","4,776","2.56","15,485","66,868","4.32","0","0","0.00","1,254","2,221","1.77"
"10893  :  โรงพยาบาลโนนแดง","17,292","66,073","3.82","1,445","6,034","4.18","1,520","3,774","2.48","12,775","52,284","4.09","3,013","3,980","1.32","1","1","1.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","22,328","70,753","3.17","1,489","5,137","3.45","1,074","3,864","3.60","17,211","55,830","3.24","3,077","4,350","1.41","918","1,572","1.71"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","79,355","361,630","4.56","53,622","273,082","5.09","3,516","17,363","4.94","6,811","23,109","3.39","27,002","48,066","1.78","5","10","2.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","11,983","57,400","4.79","984","5,062","5.14","949","3,364","3.54","10,298","47,983","4.66","720","991","1.38","0","0","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","15,010","60,880","4.06","1,048","4,973","4.75","607","2,661","4.38","13,273","51,236","3.86","1,352","1,996","1.48","14","14","1.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","26,865","62,916","2.34","2,514","3,851","1.53","3,885","4,933","1.27","19,089","51,901","2.72","1,704","2,227","1.31","4","4","1.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","15,026","57,899","3.85","0","0","0.00","121","284","2.35","4,969","24,394","4.91","7,178","25,225","3.51","4,119","7,996","1.94"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","15,334","34,080","2.22","7,563","16,853","2.23","2,319","5,504","2.37","81","120","1.48","7,050","10,267","1.46","1,017","1,336","1.31"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","11,661","80,132","6.87","4,984","23,941","4.80","854","4,184","4.90","6,725","51,749","7.70","43","73","1.70","182","185","1.02"
"14161  :  โรงพยาบาลกองบิน กองบิน1","3,440","10,786","3.14","2,285","8,024","3.51","0","0","0.00","777","2,114","2.72","537","648","1.21","0","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","19,589","80,170","4.09","0","0","0.00","2","7","3.50","15,169","63,898","4.21","0","0","0.00","5,560","16,265","2.93"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","72,295","230,433","3.19","8,119","30,322","3.73","14,316","47,375","3.31","32,677","109,659","3.36","25,026","43,077","1.72","0","0","0.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","22,373","87,749","3.92","1,935","10,197","5.27","6,887","17,219","2.50","14,103","53,406","3.79","4,434","6,905","1.56","19","22","1.16"
"27839  :  โรงพยาบาลบัวลาย","12,049","53,361","4.43","1,052","6,048","5.75","620","1,971","3.18","10,665","45,077","4.23","31","33","1.06","163","232","1.42"
"27840  :  โรงพยาบาลสีดา","11,014","45,563","4.14","880","3,697","4.20","957","2,353","2.46","8,582","36,180","4.22","2,105","3,160","1.50","155","173","1.12"
"27841  :  โรงพยาบาลเทพารักษ์","13,676","62,368","4.56","5,198","10,672","2.05","58","81","1.40","9,558","43,453","4.55","1,896","2,983","1.57","1,178","5,180","4.40"
"10667  :  โรงพยาบาลบุรีรัมย์","179,883","583,204","3.24","27,612","115,384","4.18","27,563","77,686","2.82","127,452","385,162","3.02","2,046","4,961","2.42","10","11","1.10"
"10895  :  โรงพยาบาลคูเมือง","31,729","121,597","3.83","2,503","10,634","4.25","10,764","26,662","2.48","21,769","78,265","3.60","4,009","6,036","1.51","0","0","0.00"
"10896  :  โรงพยาบาลกระสัง","39,300","131,693","3.35","3,095","12,087","3.91","2,894","7,803","2.70","32,802","109,041","3.32","1,769","2,755","1.56","6","7","1.17"
"10897  :  โรงพยาบาลนางรอง","81,772","305,798","3.74","10,246","52,756","5.15","14,360","44,196","3.08","51,677","185,271","3.59","14,715","19,044","1.29","3,457","4,535","1.31"
"10898  :  โรงพยาบาลหนองกี่","36,334","135,325","3.72","2,700","14,514","5.38","3,001","8,043","2.68","22,944","83,819","3.65","4,386","5,874","1.34","13,602","23,095","1.70"
"10899  :  โรงพยาบาลละหานทราย","39,110","142,858","3.65","3,162","14,440","4.57","7,135","14,354","2.01","31,241","113,777","3.64","92","245","2.66","34","42","1.24"
"10900  :  โรงพยาบาลประโคนชัย","55,775","213,652","3.83","6,664","34,882","5.23","6,119","15,434","2.52","42,424","154,151","3.63","3,377","4,841","1.43","3,411","4,344","1.27"
"10901  :  โรงพยาบาลบ้านกรวด","37,622","145,359","3.86","3,266","15,289","4.68","2,204","7,664","3.48","27,575","102,425","3.71","4,026","5,237","1.30","8,331","14,744","1.77"
"10902  :  โรงพยาบาลพุทไธสง","26,918","116,946","4.34","2,754","12,876","4.68","11,256","25,256","2.24","15,959","71,766","4.50","4,576","7,048","1.54","0","0","0.00"
"10904  :  โรงพยาบาลลำปลายมาศ","51,019","205,306","4.02","6,165","36,049","5.85","3,906","13,550","3.47","40,883","154,342","3.78","838","1,365","1.63","0","0","0.00"
"10905  :  โรงพยาบาลสตึก","48,162","191,460","3.98","4,136","20,069","4.85","2,499","9,411","3.77","38,642","148,256","3.84","6,321","9,685","1.53","2,991","4,039","1.35"
"10906  :  โรงพยาบาลปะคำ","21,298","81,527","3.83","1,629","8,436","5.18","1,342","4,971","3.70","17,835","64,696","3.63","2,382","3,424","1.44","0","0","0.00"
"10907  :  โรงพยาบาลนาโพธิ์","16,502","72,507","4.39","2,562","12,681","4.95","4,873","10,117","2.08","11,101","47,894","4.31","1,405","1,812","1.29","3","3","1.00"
"10908  :  โรงพยาบาลหนองหงส์","27,288","112,344","4.12","2,257","10,055","4.46","1,500","4,938","3.29","23,238","92,996","4.00","3,206","4,355","1.36","0","0","0.00"
"10909  :  โรงพยาบาลพลับพลาชัย","23,737","89,467","3.77","1,589","6,889","4.34","2,239","4,852","2.17","20,986","77,550","3.70","59","168","2.85","7","8","1.14"
"10910  :  โรงพยาบาลห้วยราช","13,455","56,046","4.17","0","0","0.00","1,306","2,129","1.63","10,947","45,503","4.16","0","0","0.00","2,026","8,414","4.15"
"10911  :  โรงพยาบาลโนนสุวรรณ","14,156","56,589","4.00","989","5,138","5.20","616","2,069","3.36","13,138","49,347","3.76","13","35","2.69","0","0","0.00"
"10912  :  โรงพยาบาลชำนิ","21,506","84,082","3.91","1,483","7,000","4.72","1,262","4,292","3.40","17,642","68,576","3.89","2,893","4,214","1.46","0","0","0.00"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","14,731","60,889","4.13","457","1,688","3.69","2,811","4,675","1.66","10,869","46,418","4.27","2","21","10.50","1,815","8,087","4.46"
"10914  :  โรงพยาบาลโนนดินแดง","20,461","79,007","3.86","1,263","6,572","5.20","6,898","14,457","2.10","11,954","47,940","4.01","8","26","3.25","6,551","10,015","1.53"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","10,372","37,981","3.66","4,715","5,494","1.17","954","1,517","1.59","552","1,250","2.26","5,077","23,387","4.61","297","6,333","21.32"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","22,359","85,150","3.81","2,621","10,479","4.00","5,034","12,884","2.56","15,086","59,259","3.93","2,022","2,528","1.25","0","0","0.00"
"23578  :  โรงพยาบาลแคนดง","16,552","70,002","4.23","6,689","15,623","2.34","2,406","6,119","2.54","11,274","45,533","4.04","1,878","2,335","1.24","332","392","1.18"
"28020  :  โรงพยาบาลบ้านด่าน","18,283","72,117","3.94","1,861","7,277","3.91","7,595","20,395","2.69","11,811","42,484","3.60","1,547","1,959","1.27","7","10","1.43"
"10668  :  โรงพยาบาลสุรินทร์","163,728","594,516","3.63","29,319","123,787","4.22","18,218","66,516","3.65","103,049","363,358","3.53","28,185","40,818","1.45","12","37","3.08"
"10915  :  โรงพยาบาลชุมพลบุรี","25,837","115,244","4.46","2,517","13,939","5.54","4,184","7,504","1.79","20,509","93,600","4.56","24","115","4.79","69","86","1.25"
"10916  :  โรงพยาบาลท่าตูม","46,098","187,304","4.06","5,442","27,612","5.07","2,482","10,934","4.41","34,959","140,139","4.01","6,287","8,619","1.37","0","0","0.00"
"10917  :  โรงพยาบาลจอมพระ","27,493","101,922","3.71","1,812","7,741","4.27","12,080","27,424","2.27","18,648","65,038","3.49","1,181","1,699","1.44","11","20","1.82"
"10918  :  โรงพยาบาลปราสาท","73,950","274,634","3.71","8,349","37,563","4.50","9,465","32,213","3.40","52,743","192,283","3.65","9,154","12,575","1.37","0","0","0.00"
"10919  :  โรงพยาบาลกาบเชิง","25,736","91,483","3.55","1,962","8,700","4.43","2,082","5,459","2.62","20,146","71,319","3.54","3,515","4,975","1.42","297","1,030","3.47"
"10920  :  โรงพยาบาลรัตนบุรี","40,377","183,599","4.55","4,725","24,667","5.22","4,436","16,819","3.79","33,265","141,992","4.27","20","97","4.85","24","24","1.00"
"10921  :  โรงพยาบาลสนม","17,331","76,687","4.42","1,571","8,367","5.33","1,552","4,943","3.18","13,433","59,844","4.45","2,664","3,530","1.33","1","3","3.00"
"10922  :  โรงพยาบาลศีขรภูมิ","55,713","220,551","3.96","5,601","29,833","5.33","3,544","11,314","3.19","44,256","170,499","3.85","6,347","8,899","1.40","1","6","6.00"
"10923  :  โรงพยาบาลสังขะ","53,935","203,871","3.78","4,143","20,432","4.93","8,955","25,152","2.81","37,769","131,214","3.47","13,078","20,230","1.55","1,982","6,843","3.45"
"10924  :  โรงพยาบาลลำดวน","29,999","117,594","3.92","2,864","13,054","4.56","2,260","6,421","2.84","25,365","96,609","3.81","97","239","2.46","331","1,271","3.84"
"10925  :  โรงพยาบาลสำโรงทาบ","25,550","110,264","4.32","2,106","10,758","5.11","1,626","6,455","3.97","20,351","86,960","4.27","3,829","5,921","1.55","163","170","1.04"
"10926  :  โรงพยาบาลบัวเชด","23,357","94,819","4.06","1,907","8,890","4.66","6,363","15,046","2.36","18,057","68,599","3.80","1,408","1,569","1.11","627","715","1.14"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","23,641","75,213","3.18","2,574","6,411","2.49","14,783","25,333","1.71","1,311","3,660","2.79","7,536","39,614","5.26","130","195","1.50"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","18,386","80,329","4.37","1,400","7,154","5.11","4,586","10,981","2.39","14,558","61,477","4.22","211","527","2.50","151","190","1.26"
"27842  :  โรงพยาบาลเขวาสินรินทร์","16,423","61,727","3.76","1,076","4,039","3.75","4,080","9,310","2.28","11,932","45,519","3.81","2,028","2,859","1.41","0","0","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","15,605","53,480","3.43","658","2,575","3.91","1,316","2,302","1.75","13,212","45,459","3.44","1,057","1,402","1.33","474","1,742","3.68"
"27844  :  โรงพยาบาลโนนนารายณ์","14,882","60,296","4.05","1,169","4,768","4.08","5,606","11,475","2.05","10,760","44,018","4.09","5","7","1.40","16","28","1.75"
"10700  :  โรงพยาบาลศรีสะเกษ","154,082","554,996","3.60","20,584","89,671","4.36","12,811","45,513","3.55","93,634","311,270","3.32","65,229","108,542","1.66","0","0","0.00"
"10927  :  โรงพยาบาลยางชุมน้อย","21,058","84,682","4.02","1,695","6,389","3.77","887","2,922","3.29","15,565","51,333","3.30","12,278","24,038","1.96","0","0","0.00"
"10928  :  โรงพยาบาลกันทรารมย์","45,059","164,824","3.66","4,086","17,466","4.27","2,810","7,932","2.82","36,756","117,872","3.21","13,859","21,554","1.56","0","0","0.00"
"10929  :  โรงพยาบาลกันทรลักษ์","73,869","282,903","3.83","6,326","27,329","4.32","5,883","15,303","2.60","54,429","194,293","3.57","27,135","45,978","1.69","0","0","0.00"
"10930  :  โรงพยาบาลขุขันธ์","57,915","212,801","3.67","2,413","4,762","1.97","3,332","5,765","1.73","48,641","172,081","3.54","4,170","4,993","1.20","6,858","25,200","3.67"
"10931  :  โรงพยาบาลไพรบึง","24,753","104,008","4.20","1,387","5,727","4.13","1,623","4,874","3.00","20,335","81,859","4.03","7,343","11,548","1.57","0","0","0.00"
"10932  :  โรงพยาบาลปรางค์กู่","29,160","119,201","4.09","2,006","6,547","3.26","1,405","3,041","2.16","20,898","64,085","3.07","19,897","45,528","2.29","0","0","0.00"
"10933  :  โรงพยาบาลขุนหาญ","49,143","214,628","4.37","3,218","9,976","3.10","2,243","5,568","2.48","32,221","88,023","2.73","39,051","111,061","2.84","0","0","0.00"
"10934  :  โรงพยาบาลราษีไศล","37,931","158,778","4.19","3,002","13,809","4.60","2,452","7,036","2.87","25,458","75,018","2.95","25,006","62,911","2.52","1","4","4.00"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","49,933","194,074","3.89","4,394","21,672","4.93","3,975","11,100","2.79","39,608","141,239","3.57","12,209","20,063","1.64","0","0","0.00"
"10936  :  โรงพยาบาลบึงบูรพ์","11,469","54,563","4.76","1,038","4,588","4.42","574","1,709","2.98","9,280","37,549","4.05","5,565","10,717","1.93","0","0","0.00"
"10937  :  โรงพยาบาลห้วยทับทัน","19,687","86,915","4.41","1,158","5,501","4.75","1,172","3,574","3.05","16,059","65,080","4.05","7,545","12,760","1.69","0","0","0.00"
"10938  :  โรงพยาบาลโนนคูณ","18,923","87,200","4.61","1,142","6,407","5.61","965","2,879","2.98","15,417","67,006","4.35","6,952","10,908","1.57","0","0","0.00"
"10939  :  โรงพยาบาลศรีรัตนะ","28,687","116,507","4.06","1,804","10,812","5.99","4,828","9,806","2.03","23,923","93,806","3.92","419","2,083","4.97","0","0","0.00"
"10940  :  โรงพยาบาลวังหิน","24,195","85,070","3.52","1,460","6,141","4.21","996","3,079","3.09","19,672","68,890","3.50","4,705","6,960","1.48","0","0","0.00"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","19,859","83,250","4.19","1,172","5,078","4.33","931","2,274","2.44","15,238","57,038","3.74","10,502","18,860","1.80","0","0","0.00"
"10942  :  โรงพยาบาลภูสิงห์","26,991","111,501","4.13","1,564","6,402","4.09","1,728","4,373","2.53","22,363","92,044","4.12","6,071","8,682","1.43","0","0","0.00"
"10943  :  โรงพยาบาลเมืองจันทร์","10,724","50,681","4.73","811","4,934","6.08","433","2,215","5.12","8,806","40,948","4.65","1,575","2,584","1.64","0","0","0.00"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","20,322","86,038","4.23","1,260","5,412","4.30","1,506","4,166","2.77","10,472","43,289","4.13","12,945","33,171","2.56","0","0","0.00"
"28014  :  โรงพยาบาลพยุห์","19,247","68,996","3.58","1,370","4,814","3.51","960","2,522","2.63","14,376","50,247","3.50","7,794","11,413","1.46","0","0","0.00"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","11,771","47,048","4.00","843","4,016","4.76","613","2,344","3.82","9,324","34,408","3.69","3,682","6,280","1.71","0","0","0.00"
"28016  :  โรงพยาบาลศิลาลาด","9,118","44,575","4.89","417","1,052","2.52","253","608","2.40","6,025","18,008","2.99","7,750","24,907","3.21","0","0","0.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","181,240","621,443","3.43","39,028","174,216","4.46","21,046","72,832","3.46","92,958","304,186","3.27","43,508","69,152","1.59","280","1,057","3.78"
"10944  :  โรงพยาบาลศรีเมืองใหม่","34,982","159,405","4.56","2,786","14,858","5.33","1,207","4,751","3.94","29,370","130,686","4.45","6,042","9,110","1.51","0","0","0.00"
"10945  :  โรงพยาบาลโขงเจียม","19,561","72,565","3.71","1,498","6,173","4.12","1,100","3,690","3.35","14,833","56,088","3.78","3,905","6,614","1.69","0","0","0.00"
"10946  :  โรงพยาบาลเขื่องใน","43,375","167,252","3.86","4,385","22,254","5.08","2,865","8,841","3.09","33,746","129,045","3.82","5,402","7,112","1.32","0","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","40,215","168,083","4.18","3,996","23,451","5.87","2,157","7,140","3.31","30,107","125,590","4.17","6,615","11,892","1.80","4","10","2.50"
"10948  :  โรงพยาบาลนาจะหลวย","26,661","99,781","3.74","1,790","9,035","5.05","4,006","8,428","2.10","22,371","82,120","3.67","0","0","0.00","161","198","1.23"
"10949  :  โรงพยาบาลน้ำยืน","29,601","113,028","3.82","2,248","10,503","4.67","1,915","7,394","3.86","22,530","87,431","3.88","5,449","7,700","1.41","0","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","29,375","98,766","3.36","1,863","8,784","4.71","1,777","4,281","2.41","25,051","83,252","3.32","1,834","2,449","1.34","0","0","0.00"
"10951  :  โรงพยาบาลตระการพืชผล","57,700","216,884","3.76","5,150","23,894","4.64","2,487","8,255","3.32","46,220","169,381","3.66","11,186","15,354","1.37","0","0","0.00"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","20,718","100,462","4.85","1,638","9,303","5.68","1,111","5,017","4.52","16,949","81,986","4.84","2,967","4,122","1.39","6","34","5.67"
"10953  :  โรงพยาบาลม่วงสามสิบ","38,711","155,624","4.02","3,033","14,758","4.87","3,243","8,931","2.75","32,786","129,628","3.95","1,436","2,306","1.61","1","1","1.00"
"10954  :  โรงพยาบาลวารินชำราบ","85,634","347,198","4.05","95","319","3.36","1,068","4,697","4.40","69,833","292,708","4.19","24,019","49,443","2.06","25","31","1.24"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","62,517","254,771","4.08","6,084","32,251","5.30","6,012","16,982","2.82","47,949","196,355","4.10","6,368","9,183","1.44","0","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","13,719","56,559","4.12","922","4,837","5.25","1,070","3,114","2.91","10,417","41,730","4.01","3,849","6,878","1.79","0","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","23,743","96,311","4.06","2,052","10,075","4.91","909","3,310","3.64","19,716","78,700","3.99","2,788","4,226","1.52","0","0","0.00"
"10959  :  โรงพยาบาลสำโรง","28,594","112,495","3.93","6,973","14,292","2.05","3,147","9,352","2.97","21,664","88,241","4.07","458","610","1.33","0","0","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","15,107","66,466","4.40","1,023","5,555","5.43","911","3,569","3.92","12,203","53,736","4.40","2,461","3,606","1.47","0","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","25,563","105,983","4.15","1,871","8,215","4.39","1,946","5,750","2.95","19,658","85,783","4.36","3,796","5,899","1.55","251","336","1.34"
