"โรงพยาบาล","รวม","ข้าราชการรัฐวิสาหกิจ","ประกันสังคม","UC ทั้งหมด","ต่างด้าว","บันทึกรหัสสิทธิ ไม่ตรง รหัสมาตรฐาน"
"คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","141,938","431,486","3.04","23,025","81,892","3.56","41,692","115,067","2.76","61,590","189,463","3.08","30,449","45,019","1.48","43","45","1.05"
"10857  :  โรงพยาบาลกบินทร์บุรี","84,010","287,857","3.43","4,965","23,171","4.67","22,352","72,924","3.26","41,699","144,808","3.47","30,605","46,604","1.52","330","352","1.07"
"10858  :  โรงพยาบาลนาดี","31,707","113,844","3.59","1,678","7,974","4.75","7,739","22,153","2.86","19,190","73,514","3.83","6,831","10,203","1.49","0","0","0.00"
"10859  :  โรงพยาบาลบ้านสร้าง","16,818","69,012","4.10","1,185","5,277","4.45","3,106","9,472","3.05","10,458","47,917","4.58","3,553","6,346","1.79","0","0","0.00"
"10860  :  โรงพยาบาลประจันตคาม","29,065","117,940","4.06","2,745","11,736","4.28","4,742","17,726","3.74","20,109","81,821","4.07","3,867","6,657","1.72","0","0","0.00"
"10861  :  โรงพยาบาลศรีมหาโพธิ","63,455","195,072","3.07","2,613","8,694","3.33","19,331","58,427","3.02","29,908","103,342","3.46","15,657","24,609","1.57","0","0","0.00"
"10862  :  โรงพยาบาลศรีมโหสถ","17,358","83,273","4.80","1,575","8,319","5.28","3,814","15,511","4.07","10,604","53,137","5.01","3,808","6,306","1.66","0","0","0.00"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","19,885","77,232","3.88","9,696","46,099","4.75","3,922","5,333","1.36","5,172","16,909","3.27","4,459","8,891","1.99","0","0","0.00"
"10698  :  โรงพยาบาลนครนายก","80,408","377,282","4.69","13,626","106,934","7.85","29,116","75,615","2.60","41,366","179,451","4.34","9,654","15,282","1.58","0","0","0.00"
"10863  :  โรงพยาบาลปากพลี","18,934","97,934","5.17","6,358","51,353","8.08","6,983","15,524","2.22","7,087","30,757","4.34","5","16","3.20","225","313","1.39"
"10864  :  โรงพยาบาลบ้านนา","40,454","171,310","4.23","5,288","34,034","6.44","7,093","21,851","3.08","25,739","104,617","4.06","7,233","10,808","1.49","0","0","0.00"
"10865  :  โรงพยาบาลองครักษ์","28,767","112,009","3.89","2,805","22,233","7.93","9,782","21,265","2.17","14,758","63,702","4.32","3,686","4,809","1.30","0","0","0.00"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","6,689","55,595","8.31","4,966","41,090","8.27","104","468","4.50","937","9,878","10.54","1,109","4,159","3.75","0","0","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","88,533","378,295","4.27","27,534","136,354","4.95","12,933","60,058","4.64","50,801","177,264","3.49","937","2,450","2.61","1,321","2,169","1.64"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","97,623","411,593","4.22","12,845","68,130","5.30","41,581","102,301","2.46","54,460","241,162","4.43","0","0","0.00","0","0","0.00"
"10866  :  โรงพยาบาลคลองหาด","22,341","95,210","4.26","1,194","5,233","4.38","1,115","3,789","3.40","16,454","77,627","4.72","5,412","8,560","1.58","1","1","1.00"
"10867  :  โรงพยาบาลตาพระยา","25,047","85,758","3.42","1,632","7,957","4.88","1,071","3,258","3.04","19,545","67,666","3.46","4,349","6,663","1.53","207","214","1.03"
"10868  :  โรงพยาบาลวังน้ำเย็น","38,195","144,990","3.80","2,627","11,335","4.31","2,478","7,866","3.17","26,680","108,214","4.06","10,455","17,575","1.68","0","0","0.00"
"10869  :  โรงพยาบาลวัฒนานคร","45,611","198,604","4.35","5,234","31,154","5.95","4,072","15,445","3.79","29,779","135,842","4.56","9,371","16,164","1.72","0","0","0.00"
"10870  :  โรงพยาบาลอรัญประเทศ","66,552","243,290","3.66","6,250","30,793","4.93","5,236","20,555","3.93","38,009","156,504","4.12","20,597","33,572","1.63","302","1,866","6.18"
"13817  :  โรงพยาบาลเขาฉกรรจ์","28,371","106,119","3.74","1,708","7,150","4.19","1,882","6,023","3.20","21,402","83,862","3.92","5,924","9,079","1.53","2","5","2.50"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","3,706","10,570","2.85","518","1,248","2.41","235","493","2.10","2,318","7,674","3.31","805","1,155","1.43","0","0","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","262,105","913,128","3.48","44,012","203,872","4.63","42,840","153,704","3.59","148,130","472,988","3.19","54,849","82,484","1.50","77","80","1.04"
"10871  :  โรงพยาบาลครบุรี","54,820","228,028","4.16","4,155","22,192","5.34","5,275","17,475","3.31","43,143","174,493","4.04","8,015","13,136","1.64","459","732","1.59"
"10872  :  โรงพยาบาลเสิงสาง","39,334","164,419","4.18","2,266","9,987","4.41","4,981","15,028","3.02","31,026","130,185","4.20","5,770","8,085","1.40","423","1,170","2.77"
"10873  :  โรงพยาบาลคง","28,605","122,019","4.27","2,331","11,881","5.10","2,826","8,154","2.89","23,974","101,091","4.22","215","448","2.08","287","445","1.55"
"10874  :  โรงพยาบาลบ้านเหลื่อม","18,197","79,016","4.34","1,708","8,933","5.23","769","3,143","4.09","14,164","62,863","4.44","2,982","4,077","1.37","0","0","0.00"
"10875  :  โรงพยาบาลจักราช","32,919","126,560","3.84","2,395","11,340","4.73","3,924","11,855","3.02","25,261","98,282","3.89","3,822","4,778","1.25","75","305","4.07"
"10876  :  โรงพยาบาลโชคชัย","48,901","192,239","3.93","3,050","14,258","4.67","3,493","5,821","1.67","27,016","99,209","3.67","5,734","7,760","1.35","21,850","65,191","2.98"
"10877  :  โรงพยาบาลด่านขุนทด","60,569","238,692","3.94","4,416","20,104","4.55","6,805","24,566","3.61","47,159","182,823","3.88","7,453","10,210","1.37","714","989","1.39"
"10878  :  โรงพยาบาลโนนไทย","34,094","126,381","3.71","3,132","13,002","4.15","4,036","11,278","2.79","23,426","91,775","3.92","7,144","10,326","1.45","0","0","0.00"
"10879  :  โรงพยาบาลโนนสูง","53,203","184,118","3.46","3,773","16,355","4.33","4,535","13,745","3.03","42,936","144,933","3.38","6,658","9,085","1.36","0","0","0.00"
"10880  :  โรงพยาบาลขามสะแกแสง","27,283","126,653","4.64","2,352","13,090","5.57","1,932","6,834","3.54","22,295","100,991","4.53","3,589","5,512","1.54","216","226","1.05"
"10881  :  โรงพยาบาลบัวใหญ่","61,854","236,987","3.83","7,745","32,913","4.25","12,469","31,994","2.57","38,587","145,414","3.77","15,100","21,758","1.44","1,882","4,908","2.61"
"10882  :  โรงพยาบาลประทาย","37,568","151,190","4.02","3,585","17,213","4.80","1,457","4,606","3.16","28,969","119,470","4.12","7,183","9,781","1.36","98","120","1.22"
"10883  :  โรงพยาบาลปักธงชัย","60,044","247,232","4.12","4,623","20,894","4.52","21,372","64,329","3.01","38,234","154,509","4.04","5,412","7,481","1.38","4","19","4.75"
"10884  :  โรงพยาบาลพิมาย","65,192","247,513","3.80","5,628","23,978","4.26","22,241","55,098","2.48","42,101","152,387","3.62","8,735","12,200","1.40","887","3,851","4.34"
"10885  :  โรงพยาบาลห้วยแถลง","32,638","140,655","4.31","2,412","12,996","5.39","3,084","9,130","2.96","26,470","114,077","4.31","3,267","4,452","1.36","0","0","0.00"
"10886  :  โรงพยาบาลชุมพวง","39,472","158,713","4.02","2,988","15,338","5.13","2,457","8,307","3.38","31,425","123,829","3.94","602","926","1.54","8,450","10,313","1.22"
"10887  :  โรงพยาบาลสูงเนิน","49,581","198,778","4.01","3,061","16,985","5.55","11,835","42,330","3.58","26,531","112,293","4.23","10,403","19,224","1.85","5,940","7,946","1.34"
"10888  :  โรงพยาบาลขามทะเลสอ","24,807","90,688","3.66","2,126","11,102","5.22","6,873","19,947","2.90","13,501","50,670","3.75","5,202","8,008","1.54","609","961","1.58"
"10889  :  โรงพยาบาลสีคิ้ว","67,853","228,690","3.37","5,541","23,046","4.16","9,260","28,313","3.06","38,937","132,094","3.39","13,669","22,240","1.63","15,802","22,997","1.46"
"10890  :  โรงพยาบาลปากช่องนานา","107,661","393,294","3.65","6,555","35,031","5.34","23,672","76,539","3.23","70,789","250,872","3.54","17,912","30,449","1.70","145","403","2.78"
"10891  :  โรงพยาบาลหนองบุญมาก","32,539","125,610","3.86","1,456","7,161","4.92","9,602","29,099","3.03","23,687","83,942","3.54","3,874","5,408","1.40","0","0","0.00"
"10892  :  โรงพยาบาลแก้งสนามนาง","19,780","83,939","4.24","2,791","7,040","2.52","2,303","6,122","2.66","15,679","67,223","4.29","0","0","0.00","2,375","3,554","1.50"
"10893  :  โรงพยาบาลโนนแดง","18,131","72,451","4.00","1,478","6,724","4.55","1,434","3,405","2.37","13,336","57,560","4.32","3,609","4,762","1.32","0","0","0.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","25,738","89,182","3.46","1,632","6,730","4.12","1,167","4,800","4.11","20,436","71,158","3.48","3,497","4,969","1.42","981","1,525","1.55"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","87,654","419,408","4.78","58,670","318,020","5.42","4,281","21,387","5.00","7,575","27,672","3.65","28,737","52,302","1.82","6","27","4.50"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","13,488","65,068","4.82","1,060","5,191","4.90","1,037","3,853","3.72","11,763","54,973","4.67","817","1,051","1.29","0","0","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","15,708","68,621","4.37","1,016","5,201","5.12","604","2,707","4.48","13,884","57,959","4.17","1,618","2,747","1.70","7","7","1.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","23,654","62,507","2.64","1,484","2,150","1.45","1,549","2,226","1.44","14,153","48,199","3.41","7,877","9,929","1.26","3","3","1.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","19,850","64,411","3.24","2","2","1.00","343","520","1.52","5,321","25,467","4.79","11,812","30,962","2.62","3,984","7,460","1.87"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","14,318","32,024","2.24","7,002","16,422","2.35","2,069","5,792","2.80","66","90","1.36","6,054","8,665","1.43","832","1,055","1.27"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","12,801","82,158","6.42","5,557","25,517","4.59","944","4,270","4.52","7,569","52,144","6.89","63","89","1.41","135","138","1.02"
"14161  :  โรงพยาบาลกองบิน กองบิน1","3,697","13,897","3.76","2,556","10,211","3.99","6","6","1.00","727","2,316","3.19","1,167","1,364","1.17","0","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","21,112","86,412","4.09","0","0","0.00","2","16","8.00","16,605","70,583","4.25","0","0","0.00","5,707","15,813","2.77"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","78,103","255,265","3.27","8,596","32,289","3.76","13,743","45,125","3.28","34,971","123,491","3.53","27,955","47,273","1.69","3,020","7,087","2.35"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","51,021","119,989","2.35","18,043","43,085","2.39","5,190","13,686","2.64","5,103","11,944","2.34","28,937","51,274","1.77","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","23,842","92,470","3.88","2,181","12,830","5.88","5,590","13,787","2.47","15,353","58,466","3.81","4,478","7,177","1.60","210","210","1.00"
"27839  :  โรงพยาบาลบัวลาย","12,548","55,852","4.45","1,030","5,253","5.10","574","1,708","2.98","10,990","45,688","4.16","251","462","1.84","1,513","2,741","1.81"
"27840  :  โรงพยาบาลสีดา","12,058","54,852","4.55","892","3,916","4.39","506","1,734","3.43","9,825","45,715","4.65","2,162","3,234","1.50","193","253","1.31"
"27841  :  โรงพยาบาลเทพารักษ์","15,556","68,176","4.38","7,589","13,854","1.83","46","57","1.24","10,135","46,306","4.57","2,079","3,050","1.47","1,227","4,909","4.00"
"10667  :  โรงพยาบาลบุรีรัมย์","185,140","631,388","3.41","28,637","123,560","4.31","28,325","80,517","2.84","132,321","424,085","3.20","1,295","3,206","2.48","15","20","1.33"
"10895  :  โรงพยาบาลคูเมือง","36,852","135,829","3.69","2,646","10,731","4.06","2,493","6,520","2.62","30,417","110,645","3.64","5,124","7,933","1.55","0","0","0.00"
"10896  :  โรงพยาบาลกระสัง","40,790","144,406","3.54","3,107","13,389","4.31","2,782","8,295","2.98","34,440","120,063","3.49","1,636","2,650","1.62","1","9","9.00"
"10897  :  โรงพยาบาลนางรอง","80,533","324,643","4.03","10,377","56,824","5.48","15,276","42,292","2.77","51,646","202,825","3.93","13,398","18,049","1.35","2,818","4,653","1.65"
"10898  :  โรงพยาบาลหนองกี่","38,865","153,752","3.96","3,177","17,883","5.63","3,298","8,872","2.69","28,157","109,323","3.88","5,373","7,325","1.36","7,443","10,349","1.39"
"10899  :  โรงพยาบาลละหานทราย","41,813","163,777","3.92","3,245","15,550","4.79","7,160","15,519","2.17","33,730","132,352","3.92","135","355","2.63","1","1","1.00"
"10900  :  โรงพยาบาลประโคนชัย","56,376","210,207","3.73","834","1,476","1.77","5,739","14,359","2.50","43,540","158,847","3.65","2,575","3,871","1.50","6,968","31,654","4.54"
"10901  :  โรงพยาบาลบ้านกรวด","55,732","233,030","4.18","4,828","24,144","5.00","3,523","11,750","3.34","41,007","164,995","4.02","5,615","7,282","1.30","14,304","24,859","1.74"
"10902  :  โรงพยาบาลพุทไธสง","27,350","128,348","4.69","2,957","15,201","5.14","2,158","7,612","3.53","21,488","98,364","4.58","4,746","7,085","1.49","86","86","1.00"
"10904  :  โรงพยาบาลลำปลายมาศ","54,046","205,492","3.80","6,346","32,564","5.13","3,957","12,954","3.27","43,749","158,778","3.63","821","1,196","1.46","0","0","0.00"
"10905  :  โรงพยาบาลสตึก","50,550","196,276","3.88","4,425","21,362","4.83","2,639","9,558","3.62","40,935","153,300","3.74","7,669","10,795","1.41","921","1,266","1.37"
"10906  :  โรงพยาบาลปะคำ","23,373","89,934","3.85","1,836","8,652","4.71","1,346","4,753","3.53","19,866","72,967","3.67","2,678","3,562","1.33","0","0","0.00"
"10907  :  โรงพยาบาลนาโพธิ์","17,213","80,630","4.68","2,200","11,760","5.35","5,488","12,438","2.27","11,903","55,202","4.64","1,054","1,226","1.16","1","4","4.00"
"10908  :  โรงพยาบาลหนองหงส์","28,838","123,152","4.27","2,193","10,663","4.86","1,551","5,149","3.32","24,530","102,399","4.17","3,611","4,941","1.37","0","0","0.00"
"10909  :  โรงพยาบาลพลับพลาชัย","25,949","94,637","3.65","1,668","6,914","4.15","2,471","5,091","2.06","23,053","82,499","3.58","69","130","1.88","2","3","1.50"
"10910  :  โรงพยาบาลห้วยราช","15,213","62,870","4.13","3","3","1.00","1,383","2,113","1.53","12,538","51,186","4.08","2","2","1.00","2,218","9,566","4.31"
"10911  :  โรงพยาบาลโนนสุวรรณ","15,142","61,074","4.03","1,055","5,829","5.53","693","2,460","3.55","14,016","52,611","3.75","94","174","1.85","0","0","0.00"
"10912  :  โรงพยาบาลชำนิ","23,346","93,565","4.01","1,547","7,167","4.63","1,446","4,602","3.18","19,492","77,209","3.96","3,144","4,587","1.46","0","0","0.00"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","16,253","68,479","4.21","1,989","9,252","4.65","3,708","7,172","1.93","11,558","52,042","4.50","2","3","1.50","10","10","1.00"
"10914  :  โรงพยาบาลโนนดินแดง","21,458","86,669","4.04","1,345","6,353","4.72","7,787","15,899","2.04","12,609","51,562","4.09","10","46","4.60","7,522","12,813","1.70"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","12,941","48,651","3.76","9,257","28,283","3.06","2,428","5,350","2.20","1,182","2,360","2.00","2,520","5,632","2.23","296","7,026","23.74"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","23,242","89,209","3.84","2,651","10,796","4.07","6,029","16,080","2.67","15,157","59,804","3.95","2,056","2,528","1.23","1","1","1.00"
"23578  :  โรงพยาบาลแคนดง","17,031","75,844","4.45","6,472","12,212","1.89","2,967","10,952","3.69","11,822","49,513","4.19","2,548","3,062","1.20","89","105","1.18"
"28020  :  โรงพยาบาลบ้านด่าน","19,331","76,702","3.97","1,425","7,069","4.96","6,751","14,969","2.22","13,783","52,564","3.81","1,746","2,097","1.20","2","3","1.50"
"10668  :  โรงพยาบาลสุรินทร์","181,309","646,517","3.57","31,084","134,946","4.34","20,751","73,402","3.54","110,621","385,695","3.49","36,041","52,419","1.45","14","55","3.93"
"10915  :  โรงพยาบาลชุมพลบุรี","48,169","190,960","3.96","4,511","22,322","4.95","6,648","11,486","1.73","39,140","157,056","4.01","29","96","3.31","0","0","0.00"
"10916  :  โรงพยาบาลท่าตูม","48,874","205,915","4.21","5,482","30,384","5.54","2,562","11,479","4.48","37,374","154,782","4.14","6,798","9,270","1.36","0","0","0.00"
"10917  :  โรงพยาบาลจอมพระ","28,666","120,251","4.19","1,847","9,429","5.11","13,053","31,326","2.40","19,577","77,723","3.97","959","1,773","1.85","0","0","0.00"
"10918  :  โรงพยาบาลปราสาท","82,058","323,380","3.94","8,596","42,697","4.97","10,578","36,233","3.43","58,393","227,707","3.90","11,664","16,661","1.43","18","82","4.56"
"10919  :  โรงพยาบาลกาบเชิง","28,891","107,708","3.73","2,099","9,926","4.73","2,407","6,296","2.62","22,556","84,550","3.75","4,597","6,686","1.45","61","250","4.10"
"10920  :  โรงพยาบาลรัตนบุรี","40,595","233,725","5.76","5,064","31,866","6.29","4,305","18,130","4.21","33,459","183,696","5.49","10","30","3.00","3","3","1.00"
"10921  :  โรงพยาบาลสนม","18,871","86,408","4.58","1,605","9,033","5.63","1,756","5,250","2.99","14,686","68,356","4.65","2,943","3,757","1.28","2","12","6.00"
"10922  :  โรงพยาบาลศีขรภูมิ","61,018","258,220","4.23","5,924","33,324","5.63","3,930","13,061","3.32","48,947","202,074","4.13","6,985","9,759","1.40","2","2","1.00"
"10923  :  โรงพยาบาลสังขะ","58,336","227,405","3.90","4,569","22,713","4.97","12,053","28,419","2.36","41,044","149,698","3.65","12,583","19,010","1.51","2,055","7,565","3.68"
"10924  :  โรงพยาบาลลำดวน","31,300","128,012","4.09","2,872","13,594","4.73","2,512","6,999","2.79","26,487","106,421","4.02","110","275","2.50","327","723","2.21"
"10925  :  โรงพยาบาลสำโรงทาบ","26,663","112,317","4.21","2,137","11,171","5.23","1,736","6,893","3.97","20,781","86,790","4.18","4,876","7,463","1.53","0","0","0.00"
"10926  :  โรงพยาบาลบัวเชด","23,375","96,768","4.14","1,873","8,979","4.79","6,135","14,882","2.43","17,739","70,653","3.98","1,953","2,254","1.15","0","0","0.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","22,841","70,806","3.10","1,599","5,097","3.19","14,773","22,498","1.52","1,215","3,347","2.75","7,093","39,636","5.59","130","228","1.75"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","21,394","87,338","4.08","1,588","7,873","4.96","5,859","12,777","2.18","16,295","65,790","4.04","280","670","2.39","200","228","1.14"
"27842  :  โรงพยาบาลเขวาสินรินทร์","16,701","65,021","3.89","1,031","4,097","3.97","4,634","9,899","2.14","12,250","48,038","3.92","2,208","2,987","1.35","0","0","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","19,624","68,293","3.48","929","3,584","3.86","3,663","5,340","1.46","16,005","56,960","3.56","409","567","1.39","435","1,842","4.23"
"27844  :  โรงพยาบาลโนนนารายณ์","15,619","63,135","4.04","441","680","1.54","6,482","11,676","1.80","11,388","46,065","4.05","4","7","1.75","1,167","4,707","4.03"
"10700  :  โรงพยาบาลศรีสะเกษ","160,573","586,742","3.65","19,790","90,367","4.57","12,812","47,339","3.69","99,817","333,125","3.34","69,469","115,911","1.67","0","0","0.00"
"10927  :  โรงพยาบาลยางชุมน้อย","21,859","90,319","4.13","1,062","2,717","2.56","613","1,285","2.10","12,947","29,172","2.25","18,372","57,145","3.11","0","0","0.00"
"10928  :  โรงพยาบาลกันทรารมย์","47,111","191,676","4.07","3,940","19,701","5.00","2,474","7,778","3.14","38,426","141,845","3.69","13,385","22,352","1.67","0","0","0.00"
"10929  :  โรงพยาบาลกันทรลักษ์","74,444","278,870","3.75","5,592","20,400","3.65","4,267","9,907","2.32","49,728","147,358","2.96","47,287","101,205","2.14","0","0","0.00"
"10930  :  โรงพยาบาลขุขันธ์","57,951","213,419","3.68","0","0","0.00","3,472","5,769","1.66","47,531","172,417","3.63","4,422","5,210","1.18","7,001","30,023","4.29"
"10931  :  โรงพยาบาลไพรบึง","25,957","111,133","4.28","1,200","5,169","4.31","1,725","4,865","2.82","21,067","82,086","3.90","11,260","19,013","1.69","0","0","0.00"
"10932  :  โรงพยาบาลปรางค์กู่","30,443","126,071","4.14","1,911","6,432","3.37","1,789","3,970","2.22","22,749","75,309","3.31","19,166","40,360","2.11","0","0","0.00"
"10933  :  โรงพยาบาลขุนหาญ","51,220","222,591","4.35","3,071","12,820","4.17","6,386","12,561","1.97","37,247","121,675","3.27","31,956","75,535","2.36","0","0","0.00"
"10934  :  โรงพยาบาลราษีไศล","39,615","159,929","4.04","3,209","15,831","4.93","2,778","7,036","2.53","26,079","77,097","2.96","25,555","59,965","2.35","0","0","0.00"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","53,258","211,671","3.97","3,834","13,699","3.57","2,622","6,477","2.47","35,405","99,706","2.82","37,546","91,789","2.44","0","0","0.00"
"10936  :  โรงพยาบาลบึงบูรพ์","11,993","58,327","4.86","1,164","6,277","5.39","658","2,341","3.56","9,939","43,158","4.34","3,822","6,551","1.71","0","0","0.00"
"10937  :  โรงพยาบาลห้วยทับทัน","19,795","86,464","4.37","1,141","5,773","5.06","1,237","3,925","3.17","15,962","66,730","4.18","6,410","10,036","1.57","0","0","0.00"
"10938  :  โรงพยาบาลโนนคูณ","19,814","90,603","4.57","1,052","5,450","5.18","845","2,431","2.88","15,454","61,182","3.96","11,076","21,540","1.94","0","0","0.00"
"10939  :  โรงพยาบาลศรีรัตนะ","30,278","122,502","4.05","1,797","11,055","6.15","4,803","8,569","1.78","25,363","97,496","3.84","2,956","5,382","1.82","0","0","0.00"
"10940  :  โรงพยาบาลวังหิน","24,885","83,135","3.34","1,498","6,195","4.14","1,047","3,073","2.94","20,190","67,929","3.36","4,225","5,938","1.41","0","0","0.00"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","20,403","84,352","4.13","1,020","4,742","4.65","747","2,251","3.01","12,403","48,371","3.90","11,139","28,988","2.60","0","0","0.00"
"10942  :  โรงพยาบาลภูสิงห์","27,310","110,615","4.05","1,432","5,296","3.70","1,700","3,780","2.22","20,830","74,377","3.57","14,496","27,162","1.87","0","0","0.00"
"10943  :  โรงพยาบาลเมืองจันทร์","10,994","49,562","4.51","778","4,340","5.58","560","1,959","3.50","8,740","38,293","4.38","3,282","4,970","1.51","0","0","0.00"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","20,587","90,583","4.40","1,313","6,086","4.64","1,590","4,221","2.65","11,107","48,423","4.36","11,431","31,853","2.79","0","0","0.00"
"28014  :  โรงพยาบาลพยุห์","19,994","74,279","3.72","1,070","3,644","3.41","832","2,092","2.51","14,238","45,685","3.21","11,968","22,858","1.91","0","0","0.00"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","11,211","44,212","3.94","669","2,301","3.44","507","1,622","3.20","7,721","23,237","3.01","7,480","17,052","2.28","0","0","0.00"
"28016  :  โรงพยาบาลศิลาลาด","9,156","44,169","4.82","493","1,534","3.11","326","864","2.65","6,622","23,175","3.50","6,807","18,596","2.73","0","0","0.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","209,971","775,761","3.69","41,502","211,810","5.10","22,942","84,952","3.70","126,738","420,494","3.32","31,664","58,505","1.85","0","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","36,142","164,560","4.55","2,915","16,749","5.75","1,432","5,697","3.98","29,319","132,035","4.50","5,737","10,079","1.76","0","0","0.00"
"10945  :  โรงพยาบาลโขงเจียม","20,732","80,587","3.89","1,602","6,865","4.29","1,564","4,933","3.15","15,479","61,873","4.00","3,855","6,916","1.79","0","0","0.00"
"10946  :  โรงพยาบาลเขื่องใน","44,340","166,099","3.75","4,432","24,663","5.56","2,839","8,430","2.97","35,147","126,542","3.60","4,893","6,464","1.32","0","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","45,088","196,302","4.35","4,240","27,064","6.38","2,112","7,259","3.44","33,093","145,766","4.40","8,748","16,204","1.85","4","9","2.25"
"10948  :  โรงพยาบาลนาจะหลวย","27,852","109,344","3.93","1,835","10,386","5.66","4,358","8,540","1.96","23,391","90,153","3.85","0","0","0.00","191","265","1.39"
"10949  :  โรงพยาบาลน้ำยืน","34,736","136,344","3.93","2,500","11,913","4.77","2,000","7,532","3.77","26,929","105,100","3.90","6,446","11,799","1.83","0","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","40,520","166,528","4.11","2,302","13,690","5.95","2,712","7,194","2.65","34,680","141,095","4.07","3,239","4,549","1.40","0","0","0.00"
"10951  :  โรงพยาบาลตระการพืชผล","58,805","218,175","3.71","5,615","24,259","4.32","2,518","7,811","3.10","46,367","169,568","3.66","11,843","16,537","1.40","0","0","0.00"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","21,539","101,654","4.72","1,610","9,263","5.75","1,228","5,700","4.64","17,815","82,806","4.65","2,697","3,853","1.43","8","32","4.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","40,320","171,626","4.26","3,084","16,284","5.28","3,498","9,618","2.75","34,331","144,488","4.21","893","1,232","1.38","4","4","1.00"
"10954  :  โรงพยาบาลวารินชำราบ","91,827","395,744","4.31","8,320","41,655","5.01","7,532","27,782","3.69","63,786","283,155","4.44","22,646","39,648","1.75","1,756","3,504","2.00"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","65,675","283,380","4.31","6,285","35,937","5.72","6,736","19,643","2.92","49,857","217,157","4.36","6,887","10,643","1.55","0","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","15,760","71,228","4.52","1,078","6,660","6.18","1,249","4,147","3.32","12,140","53,623","4.42","4,572","6,798","1.49","0","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","24,895","105,365","4.23","2,145","10,444","4.87","1,096","3,487","3.18","20,617","86,653","4.20","3,036","4,781","1.57","0","0","0.00"
"10959  :  โรงพยาบาลสำโรง","30,475","129,989","4.27","7,174","16,737","2.33","3,613","11,738","3.25","22,691","99,590","4.39","724","1,924","2.66","0","0","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","15,691","70,723","4.51","1,013","5,453","5.38","993","4,075","4.10","12,657","57,476","4.54","2,514","3,719","1.48","0","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","28,575","119,671","4.19","2,013","9,367","4.65","2,068","6,933","3.35","22,012","95,908","4.36","4,492","7,075","1.58","325","388","1.19"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","17,088","82,884","4.85","1,228","6,356","5.18","731","3,478","4.76","13,833","68,856","4.98","2,834","4,194","1.48","0","0","0.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","84,046","297,108","3.54","7,702","35,260","4.58","9,722","22,533","2.32","60,505","196,994","3.26","13,073","24,340","1.86","10,745","17,981","1.67"
