"โรงพยาบาล","รวม","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%"
"10892  :  โรงพยาบาลแก้งสนามนาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10893  :  โรงพยาบาลโนนแดง","310","0","0.00","1","0","0.00","28","0","0.00","21","0","0.00","23","0","0.00","25","0","0.00","35","0","0.00","29","0","0.00","23","0","0.00","32","0","0.00","26","0","0.00","46","0","0.00","21","0","0.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","319","3","0.94","12","0","0.00","31","0","0.00","36","0","0.00","41","1","2.44","38","2","5.26","27","0","0.00","33","0","0.00","18","0","0.00","22","0","0.00","23","0","0.00","25","0","0.00","13","0","0.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","8","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","5","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","107","0","0.00","5","0","0.00","13","0","0.00","4","0","0.00","2","0","0.00","12","0","0.00","8","0","0.00","18","0","0.00","7","0","0.00","9","0","0.00","15","0","0.00","9","0","0.00","5","0","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","63","0","0.00","0","0","0.00","3","0","0.00","11","0","0.00","12","0","0.00","8","0","0.00","4","0","0.00","6","0","0.00","6","0","0.00","3","0","0.00","6","0","0.00","4","0","0.00","0","0","0.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","23","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","5","0","0.00","1","0","0.00","4","0","0.00","1","0","0.00","6","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","57","0","0.00","6","0","0.00","1","0","0.00","4","0","0.00","12","0","0.00","11","0","0.00","0","0","0.00","3","0","0.00","11","0","0.00","7","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","116","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","13","0","0.00","18","0","0.00","9","0","0.00","20","0","0.00","23","0","0.00","29","0","0.00","2","0","0.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","168","0","0.00","0","0","0.00","1","0","0.00","14","0","0.00","17","0","0.00","36","0","0.00","25","0","0.00","13","0","0.00","13","0","0.00","20","0","0.00","12","0","0.00","11","0","0.00","6","0","0.00"
"27839  :  โรงพยาบาลบัวลาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27840  :  โรงพยาบาลสีดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27841  :  โรงพยาบาลเทพารักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10667  :  โรงพยาบาลบุรีรัมย์","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"10895  :  โรงพยาบาลคูเมือง","575","0","0.00","27","0","0.00","48","0","0.00","36","0","0.00","8","0","0.00","6","0","0.00","30","0","0.00","51","0","0.00","43","0","0.00","65","0","0.00","108","0","0.00","78","0","0.00","75","0","0.00"
"10896  :  โรงพยาบาลกระสัง","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"10897  :  โรงพยาบาลนางรอง","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","3","0","0.00","0","0","0.00"
"10898  :  โรงพยาบาลหนองกี่","344","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","8","0","0.00","25","0","0.00","30","0","0.00","67","0","0.00","53","0","0.00","54","0","0.00","53","0","0.00","53","0","0.00","0","0","0.00"
"10899  :  โรงพยาบาลละหานทราย","356","0","0.00","0","0","0.00","4","0","0.00","31","0","0.00","33","0","0.00","40","0","0.00","25","0","0.00","81","0","0.00","36","0","0.00","30","0","0.00","31","0","0.00","29","0","0.00","16","0","0.00"
"10900  :  โรงพยาบาลประโคนชัย","635","0","0.00","35","0","0.00","43","0","0.00","57","0","0.00","34","0","0.00","46","0","0.00","48","0","0.00","49","0","0.00","47","0","0.00","41","0","0.00","75","0","0.00","68","0","0.00","92","0","0.00"
"10901  :  โรงพยาบาลบ้านกรวด","50","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","17","0","0.00","5","0","0.00","14","0","0.00","9","0","0.00","2","0","0.00","3","0","0.00"
"10902  :  โรงพยาบาลพุทไธสง","366","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","38","0","0.00","82","0","0.00","42","0","0.00","66","0","0.00","61","0","0.00","72","0","0.00"
"10904  :  โรงพยาบาลลำปลายมาศ","81","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","9","0","0.00","24","0","0.00","12","0","0.00","0","0","0.00","18","0","0.00","17","0","0.00"
"10905  :  โรงพยาบาลสตึก","82","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","6","0","0.00","26","0","0.00","9","0","0.00","9","0","0.00","0","0","0.00","0","0","0.00","23","0","0.00"
"10906  :  โรงพยาบาลปะคำ","53","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00","3","0","0.00","7","0","0.00","5","0","0.00","3","0","0.00","11","0","0.00","11","0","0.00","1","0","0.00","8","0","0.00"
"10907  :  โรงพยาบาลนาโพธิ์","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00"
"10908  :  โรงพยาบาลหนองหงส์","284","0","0.00","17","0","0.00","20","0","0.00","25","0","0.00","23","0","0.00","18","0","0.00","22","0","0.00","17","0","0.00","27","0","0.00","40","0","0.00","32","0","0.00","21","0","0.00","22","0","0.00"
"10909  :  โรงพยาบาลพลับพลาชัย","314","0","0.00","18","0","0.00","18","0","0.00","25","0","0.00","18","0","0.00","33","0","0.00","23","0","0.00","35","0","0.00","30","0","0.00","29","0","0.00","23","0","0.00","23","0","0.00","39","0","0.00"
"10910  :  โรงพยาบาลห้วยราช","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10911  :  โรงพยาบาลโนนสุวรรณ","280","0","0.00","8","0","0.00","3","0","0.00","14","0","0.00","12","0","0.00","9","0","0.00","21","0","0.00","39","0","0.00","27","0","0.00","32","0","0.00","49","0","0.00","31","0","0.00","35","0","0.00"
"10912  :  โรงพยาบาลชำนิ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","152","0","0.00","5","0","0.00","3","0","0.00","4","0","0.00","15","0","0.00","4","0","0.00","15","0","0.00","8","0","0.00","12","0","0.00","26","0","0.00","19","0","0.00","25","0","0.00","16","0","0.00"
"10914  :  โรงพยาบาลโนนดินแดง","285","0","0.00","5","0","0.00","5","0","0.00","40","0","0.00","22","0","0.00","17","0","0.00","23","0","0.00","33","0","0.00","18","0","0.00","20","0","0.00","38","0","0.00","22","0","0.00","42","0","0.00"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","18","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","8","0","0.00","5","0","0.00","0","0","0.00","1","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00"
"23578  :  โรงพยาบาลแคนดง","35","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","4","0","0.00","6","0","0.00","9","0","0.00","6","0","0.00","0","0","0.00","6","0","0.00","2","0","0.00","1","0","0.00"
"28020  :  โรงพยาบาลบ้านด่าน","23","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","10","0","0.00","4","0","0.00"
"10668  :  โรงพยาบาลสุรินทร์","2,255","4","0.18","368","1","0.27","478","1","0.21","430","0","0.00","364","1","0.27","321","0","0.00","243","1","0.41","51","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10915  :  โรงพยาบาลชุมพลบุรี","493","0","0.00","62","0","0.00","4","0","0.00","25","0","0.00","56","0","0.00","40","0","0.00","37","0","0.00","35","0","0.00","45","0","0.00","45","0","0.00","53","0","0.00","51","0","0.00","40","0","0.00"
"10916  :  โรงพยาบาลท่าตูม","653","2","0.31","1","0","0.00","59","0","0.00","82","0","0.00","54","0","0.00","76","0","0.00","66","0","0.00","69","0","0.00","57","1","1.75","41","0","0.00","71","1","1.41","51","0","0.00","26","0","0.00"
"10917  :  โรงพยาบาลจอมพระ","947","0","0.00","84","0","0.00","99","0","0.00","84","0","0.00","67","0","0.00","67","0","0.00","78","0","0.00","115","0","0.00","47","0","0.00","70","0","0.00","81","0","0.00","81","0","0.00","74","0","0.00"
"10918  :  โรงพยาบาลปราสาท","748","0","0.00","27","0","0.00","41","0","0.00","60","0","0.00","61","0","0.00","82","0","0.00","46","0","0.00","47","0","0.00","65","0","0.00","77","0","0.00","78","0","0.00","73","0","0.00","91","0","0.00"
"10919  :  โรงพยาบาลกาบเชิง","668","0","0.00","35","0","0.00","41","0","0.00","84","0","0.00","82","0","0.00","69","0","0.00","64","0","0.00","67","0","0.00","55","0","0.00","43","0","0.00","46","0","0.00","48","0","0.00","34","0","0.00"
"10920  :  โรงพยาบาลรัตนบุรี","13","0","0.00","0","0","0.00","0","0","0.00","13","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10921  :  โรงพยาบาลสนม","219","0","0.00","0","0","0.00","4","0","0.00","14","0","0.00","33","0","0.00","21","0","0.00","23","0","0.00","5","0","0.00","6","0","0.00","17","0","0.00","29","0","0.00","37","0","0.00","30","0","0.00"
"10922  :  โรงพยาบาลศีขรภูมิ","878","0","0.00","26","0","0.00","34","0","0.00","40","0","0.00","37","0","0.00","47","0","0.00","72","0","0.00","91","0","0.00","99","0","0.00","105","0","0.00","120","0","0.00","117","0","0.00","90","0","0.00"
"10923  :  โรงพยาบาลสังขะ","165","0","0.00","68","0","0.00","2","0","0.00","5","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","32","0","0.00","55","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10924  :  โรงพยาบาลลำดวน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10925  :  โรงพยาบาลสำโรงทาบ","281","0","0.00","4","0","0.00","4","0","0.00","12","0","0.00","22","0","0.00","15","0","0.00","31","0","0.00","35","0","0.00","31","0","0.00","32","0","0.00","27","0","0.00","23","0","0.00","45","0","0.00"
"10926  :  โรงพยาบาลบัวเชด","131","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","33","0","0.00","44","0","0.00","26","0","0.00","28","0","0.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","146","0","0.00","0","0","0.00","1","0","0.00","24","0","0.00","13","0","0.00","20","0","0.00","20","0","0.00","25","0","0.00","15","0","0.00","11","0","0.00","1","0","0.00","7","0","0.00","9","0","0.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","375","0","0.00","35","0","0.00","19","0","0.00","40","0","0.00","37","0","0.00","19","0","0.00","22","0","0.00","35","0","0.00","31","0","0.00","35","0","0.00","29","0","0.00","34","0","0.00","39","0","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00"
"27844  :  โรงพยาบาลโนนนารายณ์","7","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","7","0","0.00"
"10700  :  โรงพยาบาลศรีสะเกษ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10927  :  โรงพยาบาลยางชุมน้อย","62","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","25","0","0.00","7","0","0.00","8","0","0.00","8","0","0.00","3","0","0.00","11","0","0.00"
"10928  :  โรงพยาบาลกันทรารมย์","15","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","2","0","0.00","10","0","0.00"
"10929  :  โรงพยาบาลกันทรลักษ์","17","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","16","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10930  :  โรงพยาบาลขุขันธ์","1,170","0","0.00","89","0","0.00","121","0","0.00","120","0","0.00","82","0","0.00","81","0","0.00","123","0","0.00","115","0","0.00","78","0","0.00","67","0","0.00","75","0","0.00","121","0","0.00","98","0","0.00"
"10931  :  โรงพยาบาลไพรบึง","255","2","0.78","0","0","0.00","23","1","4.35","26","0","0.00","32","1","3.13","26","0","0.00","19","0","0.00","26","0","0.00","17","0","0.00","18","0","0.00","23","0","0.00","27","0","0.00","18","0","0.00"
"10932  :  โรงพยาบาลปรางค์กู่","103","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","39","0","0.00","64","0","0.00","0","0","0.00"
"10933  :  โรงพยาบาลขุนหาญ","106","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","64","0","0.00","42","0","0.00"
"10934  :  โรงพยาบาลราษีไศล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10936  :  โรงพยาบาลบึงบูรพ์","22","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","6","0","0.00","9","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00"
"10937  :  โรงพยาบาลห้วยทับทัน","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10938  :  โรงพยาบาลโนนคูณ","74","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","10","0","0.00","8","0","0.00","4","0","0.00","12","0","0.00","15","0","0.00","6","0","0.00","9","0","0.00","6","0","0.00","4","0","0.00"
"10939  :  โรงพยาบาลศรีรัตนะ","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10940  :  โรงพยาบาลวังหิน","6","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10942  :  โรงพยาบาลภูสิงห์","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00"
"10943  :  โรงพยาบาลเมืองจันทร์","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","59","1","1.69","10","0","0.00","10","1","10.00","1","0","0.00","17","0","0.00","8","0","0.00","2","0","0.00","2","0","0.00","4","0","0.00","1","0","0.00","0","0","0.00","3","0","0.00","1","0","0.00"
"28014  :  โรงพยาบาลพยุห์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28016  :  โรงพยาบาลศิลาลาด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10945  :  โรงพยาบาลโขงเจียม","147","1","0.68","0","0","0.00","3","0","0.00","17","0","0.00","15","0","0.00","15","0","0.00","14","0","0.00","19","0","0.00","11","0","0.00","19","0","0.00","8","0","0.00","15","1","6.67","11","0","0.00"
"10946  :  โรงพยาบาลเขื่องใน","337","0","0.00","0","0","0.00","0","0","0.00","26","0","0.00","25","0","0.00","23","0","0.00","42","0","0.00","44","0","0.00","53","0","0.00","34","0","0.00","42","0","0.00","35","0","0.00","13","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","239","2","0.84","0","0","0.00","0","0","0.00","14","0","0.00","18","0","0.00","19","0","0.00","47","0","0.00","42","0","0.00","12","1","8.33","26","1","3.85","16","0","0.00","25","0","0.00","20","0","0.00"
"10948  :  โรงพยาบาลนาจะหลวย","41","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","11","0","0.00","4","0","0.00","7","0","0.00","3","0","0.00","8","0","0.00","7","0","0.00"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","99","0","0.00","0","0","0.00","0","0","0.00","14","0","0.00","11","0","0.00","16","0","0.00","14","0","0.00","14","0","0.00","8","0","0.00","12","0","0.00","3","0","0.00","6","0","0.00","1","0","0.00"
"10951  :  โรงพยาบาลตระการพืชผล","109","1","0.92","0","0","0.00","0","0","0.00","15","0","0.00","16","0","0.00","21","0","0.00","13","1","7.69","9","0","0.00","10","0","0.00","4","0","0.00","4","0","0.00","6","0","0.00","11","0","0.00"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","177","0","0.00","0","0","0.00","0","0","0.00","14","0","0.00","4","0","0.00","17","0","0.00","23","0","0.00","26","0","0.00","25","0","0.00","16","0","0.00","22","0","0.00","11","0","0.00","19","0","0.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10954  :  โรงพยาบาลวารินชำราบ","838","1","0.12","0","0","0.00","0","0","0.00","55","0","0.00","72","0","0.00","86","0","0.00","101","0","0.00","94","0","0.00","96","0","0.00","66","0","0.00","97","1","1.03","98","0","0.00","73","0","0.00"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","433","2","0.46","0","0","0.00","0","0","0.00","45","0","0.00","49","0","0.00","44","1","2.27","56","0","0.00","47","0","0.00","45","0","0.00","51","1","1.96","34","0","0.00","31","0","0.00","31","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","222","1","0.45","0","0","0.00","0","0","0.00","34","0","0.00","11","0","0.00","29","0","0.00","30","0","0.00","22","0","0.00","24","0","0.00","15","0","0.00","15","1","6.67","20","0","0.00","22","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10959  :  โรงพยาบาลสำโรง","61","0","0.00","0","0","0.00","0","0","0.00","9","0","0.00","5","0","0.00","2","0","0.00","2","0","0.00","11","0","0.00","13","0","0.00","8","0","0.00","3","0","0.00","6","0","0.00","2","0","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","194","0","0.00","0","0","0.00","0","0","0.00","12","0","0.00","18","0","0.00","22","0","0.00","26","0","0.00","19","0","0.00","18","0","0.00","23","0","0.00","23","0","0.00","17","0","0.00","16","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","62","0","0.00","0","0","0.00","0","0","0.00","11","0","0.00","8","0","0.00","8","0","0.00","4","0","0.00","6","0","0.00","3","0","0.00","3","0","0.00","4","0","0.00","8","0","0.00","7","0","0.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","12","0","0.00","0","0","0.00","0","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","22","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","11","0","0.00","3","0","0.00","7","0","0.00"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
