"โรงพยาบาล","รวม","ข้าราชการรัฐวิสาหกิจ","ประกันสังคม","UC ทั้งหมด","ต่างด้าว","บันทึกรหัสสิทธิ ไม่ตรง รหัสมาตรฐาน"
"คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","26,234","147,238","5.61","2,294","14,559","6.35","3,930","16,727","4.26","20,012","115,952","5.79","0","0","0.00","0","0","0.00"
"10866  :  โรงพยาบาลคลองหาด","2,391","13,460","5.63","75","330","4.40","79","344","4.35","1,754","10,965","6.25","483","1,821","3.77","0","0","0.00"
"10867  :  โรงพยาบาลตาพระยา","3,191","13,828","4.33","193","1,006","5.21","71","296","4.17","2,555","11,302","4.42","377","1,224","3.25","0","0","0.00"
"10868  :  โรงพยาบาลวังน้ำเย็น","5,038","25,055","4.97","222","1,162","5.23","331","1,343","4.06","3,548","18,947","5.34","937","3,603","3.85","0","0","0.00"
"10869  :  โรงพยาบาลวัฒนานคร","3,861","20,365","5.27","319","2,524","7.91","208","1,502","7.22","2,910","15,087","5.18","427","1,252","2.93","0","0","0.00"
"10870  :  โรงพยาบาลอรัญประเทศ","12,204","51,402","4.21","1,164","4,946","4.25","870","2,853","3.28","8,621","37,693","4.37","1,561","5,909","3.79","1","1","1.00"
"13817  :  โรงพยาบาลเขาฉกรรจ์","3,264","14,176","4.34","124","617","4.98","115","287","2.50","2,586","11,797","4.56","439","1,475","3.36","0","0","0.00"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","262","4,489","17.13","22","214","9.73","16","301","18.81","208","3,708","17.83","16","266","16.63","0","0","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","102,411","531,900","5.19","10,805","64,384","5.96","10,395","48,748","4.69","76,173","394,437","5.18","5,038","24,331","4.83","0","0","0.00"
"10871  :  โรงพยาบาลครบุรี","10,756","40,334","3.75","686","3,040","4.43","586","2,014","3.44","8,138","30,970","3.81","1,346","4,310","3.20","0","0","0.00"
"10872  :  โรงพยาบาลเสิงสาง","5,703","18,253","3.20","286","1,046","3.66","469","1,076","2.29","4,565","15,121","3.31","383","1,010","2.64","0","0","0.00"
"10873  :  โรงพยาบาลคง","4,673","17,487","3.74","288","847","2.94","249","629","2.53","4,110","15,940","3.88","26","71","2.73","0","0","0.00"
"10874  :  โรงพยาบาลบ้านเหลื่อม","2,903","9,465","3.26","213","703","3.30","68","184","2.71","2,535","8,417","3.32","87","161","1.85","0","0","0.00"
"10875  :  โรงพยาบาลจักราช","4,897","17,727","3.62","253","972","3.84","250","665","2.66","4,284","15,836","3.70","110","254","2.31","0","0","0.00"
"10876  :  โรงพยาบาลโชคชัย","8,961","32,362","3.61","532","2,224","4.18","1,731","4,860","2.81","6,556","24,822","3.79","146","455","3.12","1","1","1.00"
"10877  :  โรงพยาบาลด่านขุนทด","10,295","40,852","3.97","637","2,914","4.57","662","2,200","3.32","8,868","35,401","3.99","139","327","2.35","2","10","5.00"
"10878  :  โรงพยาบาลโนนไทย","5,804","18,265","3.15","401","1,332","3.32","678","1,764","2.60","4,579","14,884","3.25","146","285","1.95","0","0","0.00"
"10879  :  โรงพยาบาลโนนสูง","6,514","23,237","3.57","463","1,755","3.79","365","1,012","2.77","5,441","19,914","3.66","249","556","2.23","0","0","0.00"
"10880  :  โรงพยาบาลขามสะแกแสง","3,973","12,926","3.25","373","1,327","3.56","210","499","2.38","3,363","11,033","3.28","27","67","2.48","0","0","0.00"
"10881  :  โรงพยาบาลบัวใหญ่","14,989","48,854","3.26","1,626","6,010","3.70","860","2,694","3.13","10,993","35,338","3.21","1,525","4,812","3.16","0","0","0.00"
"10882  :  โรงพยาบาลประทาย","6,480","18,346","2.83","501","1,458","2.91","283","788","2.78","5,479","15,692","2.86","217","408","1.88","0","0","0.00"
"10883  :  โรงพยาบาลปักธงชัย","10,197","31,494","3.09","670","2,166","3.23","901","2,513","2.79","7,778","24,102","3.10","848","2,713","3.20","0","0","0.00"
"10884  :  โรงพยาบาลพิมาย","15,502","50,309","3.25","1,232","4,828","3.92","2,186","6,751","3.09","11,069","36,328","3.28","1,055","2,402","2.28","0","0","0.00"
"10885  :  โรงพยาบาลห้วยแถลง","5,307","20,371","3.84","313","1,224","3.91","319","890","2.79","4,624","17,744","3.84","55","486","8.84","12","27","2.25"
"10886  :  โรงพยาบาลชุมพวง","5,824","17,861","3.07","341","1,015","2.98","333","815","2.45","4,748","14,547","3.06","402","1,484","3.69","0","0","0.00"
"10887  :  โรงพยาบาลสูงเนิน","6,841","32,187","4.71","426","2,452","5.76","887","2,928","3.30","5,180","25,669","4.96","361","1,138","3.15","0","0","0.00"
"10888  :  โรงพยาบาลขามทะเลสอ","3,194","8,024","2.51","163","359","2.20","696","1,605","2.31","2,175","5,646","2.60","160","414","2.59","0","0","0.00"
"10889  :  โรงพยาบาลสีคิ้ว","10,640","43,294","4.07","555","2,548","4.59","1,688","5,764","3.41","7,972","31,509","3.95","501","3,473","6.93","0","0","0.00"
"10890  :  โรงพยาบาลปากช่องนานา","20,028","95,333","4.76","853","4,650","5.45","2,803","12,298","4.39","15,007","73,101","4.87","1,373","5,168","3.76","32","116","3.63"
"10891  :  โรงพยาบาลหนองบุญมาก","4,548","13,490","2.97","128","387","3.02","378","893","2.36","3,967","12,033","3.03","78","177","2.27","0","0","0.00"
"10892  :  โรงพยาบาลแก้งสนามนาง","2,043","6,048","2.96","87","237","2.72","221","519","2.35","1,735","5,292","3.05","0","0","0.00","0","0","0.00"
"10893  :  โรงพยาบาลโนนแดง","2,220","6,165","2.78","177","485","2.74","153","357","2.33","1,837","5,204","2.83","53","119","2.25","0","0","0.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","4,237","12,314","2.91","200","595","2.98","130","313","2.41","3,738","10,938","2.93","194","468","2.41","0","0","0.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","6,305","30,852","4.89","4,411","23,386","5.30","342","1,336","3.91","892","4,009","4.49","660","2,121","3.21","0","0","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","2,192","5,971","2.72","150","460","3.07","134","299","2.23","1,901","5,195","2.73","7","17","2.43","0","0","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","1,858","5,360","2.88","128","345","2.70","39","82","2.10","1,631","4,797","2.94","60","136","2.27","0","0","0.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","2,217","5,372","2.42","22","36","1.64","35","106","3.03","2,100","4,916","2.34","60","314","5.23","0","0","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","1,707","3,548","2.08","0","0","0.00","7","21","3.00","643","1,421","2.21","1,057","2,106","1.99","0","0","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","6","27","4.50","2","11","5.50","1","1","1.00","2","11","5.50","1","4","4.00","0","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","3,617","114,653","31.70","242","8,180","33.80","116","3,374","29.09","3,247","102,646","31.61","12","453","37.75","0","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","3","73","24.33","1","51","51.00","0","0","0.00","2","22","11.00","0","0","0.00","0","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","2,793","8,055","2.88","12","47","3.92","64","147","2.30","2,691","7,819","2.91","26","42","1.62","0","0","0.00"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","18,687","65,411","3.50","1,603","6,233","3.89","1,347","4,476","3.32","12,553","41,977","3.34","3,184","12,725","4.00","0","0","0.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","7,006","23,612","3.37","78","166","2.13","316","693","2.19","132","290","2.20","6,480","22,463","3.47","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","2,444","6,566","2.69","156","427","2.74","149","303","2.03","2,103","5,778","2.75","36","58","1.61","0","0","0.00"
"27839  :  โรงพยาบาลบัวลาย","713","2,191","3.07","49","166","3.39","22","62","2.82","641","1,957","3.05","1","6","6.00","0","0","0.00"
"27840  :  โรงพยาบาลสีดา","1,087","3,009","2.77","50","119","2.38","2","2","1.00","989","2,788","2.82","46","100","2.17","0","0","0.00"
"27841  :  โรงพยาบาลเทพารักษ์","1,234","3,325","2.69","11","29","2.64","7","12","1.71","1,200","3,257","2.71","16","27","1.69","0","0","0.00"
"10667  :  โรงพยาบาลบุรีรัมย์","64,688","239,623","3.70","6,735","26,667","3.96","8,022","28,356","3.53","49,510","183,095","3.70","368","1,312","3.57","53","193","3.64"
"10895  :  โรงพยาบาลคูเมือง","5,708","33,817","5.92","366","2,245","6.13","331","1,620","4.89","4,884","29,480","6.04","127","472","3.72","0","0","0.00"
"10896  :  โรงพยาบาลกระสัง","5,784","20,054","3.47","318","1,272","4.00","305","780","2.56","4,688","16,681","3.56","474","1,321","2.79","0","0","0.00"
"10897  :  โรงพยาบาลนางรอง","24,507","125,981","5.14","2,991","20,536","6.87","1,218","5,815","4.77","19,192","93,270","4.86","503","2,323","4.62","624","4,037","6.47"
"10898  :  โรงพยาบาลหนองกี่","6,598","21,364","3.24","504","1,617","3.21","451","1,234","2.74","5,295","17,253","3.26","349","1,260","3.61","0","0","0.00"
"10899  :  โรงพยาบาลละหานทราย","8,030","25,854","3.22","487","1,559","3.20","607","1,655","2.73","6,915","22,577","3.26","21","63","3.00","0","0","0.00"
"10900  :  โรงพยาบาลประโคนชัย","10,803","36,234","3.35","613","2,243","3.66","472","1,120","2.37","9,644","32,604","3.38","77","267","3.47","0","0","0.00"
"10901  :  โรงพยาบาลบ้านกรวด","5,442","16,944","3.11","467","1,509","3.23","291","776","2.67","4,562","14,361","3.15","122","298","2.44","0","0","0.00"
"10902  :  โรงพยาบาลพุทไธสง","6,178","17,795","2.88","690","2,183","3.16","356","843","2.37","4,729","13,758","2.91","403","1,011","2.51","0","0","0.00"
"10904  :  โรงพยาบาลลำปลายมาศ","13,609","42,896","3.15","1,556","5,692","3.66","569","1,693","2.98","11,012","33,895","3.08","472","1,616","3.42","0","0","0.00"
"10905  :  โรงพยาบาลสตึก","7,900","24,864","3.15","643","2,130","3.31","386","979","2.54","6,631","21,287","3.21","240","468","1.95","0","0","0.00"
"10906  :  โรงพยาบาลปะคำ","3,338","10,828","3.24","313","1,036","3.31","196","571","2.91","2,757","9,013","3.27","72","208","2.89","0","0","0.00"
"10907  :  โรงพยาบาลนาโพธิ์","2,591","6,962","2.69","363","974","2.68","328","818","2.49","1,878","5,116","2.72","22","54","2.45","0","0","0.00"
"10908  :  โรงพยาบาลหนองหงส์","4,502","11,450","2.54","366","946","2.58","171","356","2.08","3,834","9,875","2.58","131","273","2.08","0","0","0.00"
"10909  :  โรงพยาบาลพลับพลาชัย","3,462","11,532","3.33","253","967","3.82","404","1,203","2.98","2,802","9,353","3.34","4","9","2.25","0","0","0.00"
"10910  :  โรงพยาบาลห้วยราช","2,739","9,085","3.32","187","563","3.01","211","467","2.21","2,338","8,050","3.44","3","5","1.67","0","0","0.00"
"10911  :  โรงพยาบาลโนนสุวรรณ","2,596","7,110","2.74","134","351","2.62","66","182","2.76","2,373","6,513","2.74","23","64","2.78","0","0","0.00"
"10912  :  โรงพยาบาลชำนิ","3,267","9,147","2.80","241","660","2.74","101","243","2.41","2,853","8,109","2.84","74","135","1.82","0","0","0.00"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","3,381","10,680","3.16","448","1,469","3.28","303","615","2.03","2,628","8,592","3.27","2","4","2.00","0","0","0.00"
"10914  :  โรงพยาบาลโนนดินแดง","3,318","11,607","3.50","206","561","2.72","452","1,365","3.02","2,660","9,679","3.64","1","2","2.00","0","0","0.00"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","2,935","6,860","2.34","379","907","2.39","729","1,652","2.27","1,814","4,268","2.35","13","33","2.54","0","0","0.00"
"23578  :  โรงพยาบาลแคนดง","2,942","7,982","2.71","65","173","2.66","335","813","2.43","2,534","6,981","2.75","8","15","1.88","0","0","0.00"
"28020  :  โรงพยาบาลบ้านด่าน","4,422","13,298","3.01","313","1,001","3.20","302","723","2.39","3,788","11,516","3.04","19","58","3.05","0","0","0.00"
"10668  :  โรงพยาบาลสุรินทร์","63,018","308,028","4.89","7,122","39,876","5.60","4,070","17,039","4.19","47,233","236,278","5.00","4,593","14,835","3.23","0","0","0.00"
"10915  :  โรงพยาบาลชุมพลบุรี","4,357","21,374","4.91","422","2,229","5.28","245","919","3.75","3,685","18,208","4.94","5","18","3.60","0","0","0.00"
"10916  :  โรงพยาบาลท่าตูม","10,522","37,420","3.56","990","4,141","4.18","467","1,413","3.03","8,655","30,684","3.55","415","1,182","2.85","0","0","0.00"
"10917  :  โรงพยาบาลจอมพระ","4,531","13,950","3.08","302","948","3.14","284","765","2.69","3,785","11,749","3.10","160","488","3.05","0","0","0.00"
"10918  :  โรงพยาบาลปราสาท","19,416","70,412","3.63","1,567","6,198","3.96","1,898","5,311","2.80","15,473","57,149","3.69","483","1,754","3.63","0","0","0.00"
"10919  :  โรงพยาบาลกาบเชิง","6,120","19,564","3.20","347","1,161","3.35","399","995","2.49","5,150","16,902","3.28","224","506","2.26","0","0","0.00"
"10920  :  โรงพยาบาลรัตนบุรี","13,045","41,169","3.16","1,352","4,437","3.28","922","2,497","2.71","10,761","34,213","3.18","10","22","2.20","0","0","0.00"
"10921  :  โรงพยาบาลสนม","3,484","9,528","2.73","303","1,076","3.55","140","379","2.71","2,806","7,516","2.68","235","557","2.37","0","0","0.00"
"10922  :  โรงพยาบาลศีขรภูมิ","25,524","71,516","2.80","2,205","6,502","2.95","1,132","2,906","2.57","21,834","61,042","2.80","353","1,066","3.02","0","0","0.00"
"10923  :  โรงพยาบาลสังขะ","19,024","53,138","2.79","1,292","3,682","2.85","2,566","6,360","2.48","14,278","38,785","2.72","888","4,311","4.85","0","0","0.00"
"10924  :  โรงพยาบาลลำดวน","12,922","47,102","3.65","1,166","5,538","4.75","1,016","3,312","3.26","10,690","37,873","3.54","52","379","7.29","0","0","0.00"
"10925  :  โรงพยาบาลสำโรงทาบ","4,437","12,566","2.83","274","896","3.27","184","454","2.47","3,864","10,933","2.83","115","283","2.46","0","0","0.00"
"10926  :  โรงพยาบาลบัวเชด","3,036","9,959","3.28","170","696","4.09","374","1,022","2.73","2,486","8,229","3.31","6","12","2.00","0","0","0.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","330","868","2.63","3","6","2.00","54","146","2.70","137","360","2.63","136","356","2.62","0","0","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","2,882","10,296","3.57","199","885","4.45","167","512","3.07","2,478","8,746","3.53","38","153","4.03","0","0","0.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","1,859","4,599","2.47","99","267","2.70","84","158","1.88","1,634","4,089","2.50","42","85","2.02","0","0","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","3,153","7,876","2.50","161","429","2.66","206","412","2.00","2,769","7,000","2.53","17","35","2.06","0","0","0.00"
"27844  :  โรงพยาบาลโนนนารายณ์","2,714","6,322","2.33","112","264","2.36","211","413","1.96","2,391","5,645","2.36","0","0","0.00","0","0","0.00"
"10700  :  โรงพยาบาลศรีสะเกษ","53,453","240,254","4.49","3,870","22,311","5.77","2,867","9,873","3.44","33,847","162,495","4.80","12,882","45,575","3.54","0","0","0.00"
"10927  :  โรงพยาบาลยางชุมน้อย","2,229","6,586","2.95","140","420","3.00","80","174","2.18","1,340","3,998","2.98","669","1,994","2.98","0","0","0.00"
"10928  :  โรงพยาบาลกันทรารมย์","8,530","28,596","3.35","686","2,489","3.63","286","785","2.74","7,224","24,109","3.34","459","1,213","2.64","0","0","0.00"
"10929  :  โรงพยาบาลกันทรลักษ์","17,683","68,935","3.90","301","1,214","4.03","350","995","2.84","2,651","10,740","4.05","14,427","55,986","3.88","0","0","0.00"
"10930  :  โรงพยาบาลขุขันธ์","7,147","27,669","3.87","0","0","0.00","405","992","2.45","6,696","26,492","3.96","46","185","4.02","0","0","0.00"
"10931  :  โรงพยาบาลไพรบึง","3,479","9,989","2.87","95","294","3.09","103","217","2.11","2,033","6,063","2.98","1,259","3,415","2.71","0","0","0.00"
"10932  :  โรงพยาบาลปรางค์กู่","5,065","14,339","2.83","257","805","3.13","269","529","1.97","3,558","10,267","2.89","981","2,738","2.79","0","0","0.00"
"10933  :  โรงพยาบาลขุนหาญ","8,946","27,700","3.10","408","1,481","3.63","486","1,070","2.20","5,909","18,421","3.12","2,144","6,728","3.14","0","0","0.00"
"10934  :  โรงพยาบาลราษีไศล","8,845","31,514","3.56","320","1,268","3.96","377","1,101","2.92","4,449","16,169","3.63","3,722","12,976","3.49","0","0","0.00"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","11,149","35,302","3.17","491","2,124","4.33","292","702","2.40","4,727","14,929","3.16","5,698","17,547","3.08","0","0","0.00"
"10936  :  โรงพยาบาลบึงบูรพ์","1,755","4,797","2.73","226","765","3.38","104","236","2.27","1,347","3,623","2.69","78","173","2.22","0","0","0.00"
"10937  :  โรงพยาบาลห้วยทับทัน","2,196","7,043","3.21","120","400","3.33","82","169","2.06","1,911","6,306","3.30","83","168","2.02","0","0","0.00"
"10938  :  โรงพยาบาลโนนคูณ","3,022","10,709","3.54","203","855","4.21","88","202","2.30","2,643","9,430","3.57","89","222","2.49","0","0","0.00"
"10939  :  โรงพยาบาลศรีรัตนะ","4,470","14,493","3.24","217","669","3.08","287","671","2.34","3,918","12,951","3.31","51","202","3.96","0","0","0.00"
"10940  :  โรงพยาบาลวังหิน","2,853","7,669","2.69","127","382","3.01","129","248","1.92","2,516","6,871","2.73","82","168","2.05","0","0","0.00"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","2,324","6,908","2.97","110","372","3.38","49","112","2.29","1,298","4,062","3.13","867","2,362","2.72","0","0","0.00"
"10942  :  โรงพยาบาลภูสิงห์","2,828","9,144","3.23","120","455","3.79","212","498","2.35","2,409","7,959","3.30","88","232","2.64","0","0","0.00"
"10943  :  โรงพยาบาลเมืองจันทร์","1,773","6,432","3.63","138","520","3.77","71","207","2.92","1,534","5,618","3.66","30","87","2.90","0","0","0.00"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","2,314","6,652","2.87","82","225","2.74","105","206","1.96","1,237","3,824","3.09","891","2,397","2.69","0","0","0.00"
"28014  :  โรงพยาบาลพยุห์","2,677","6,015","2.25","137","290","2.12","91","226","2.48","2,365","5,317","2.25","84","182","2.17","0","0","0.00"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","2,359","6,216","2.64","95","242","2.55","72","143","1.99","1,728","4,652","2.69","464","1,179","2.54","0","0","0.00"
"28016  :  โรงพยาบาลศิลาลาด","1,067","3,421","3.21","51","180","3.53","35","100","2.86","955","3,096","3.24","26","45","1.73","0","0","0.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","83,737","447,206","5.34","13,459","77,679","5.77","5,943","26,893","4.53","63,812","340,652","5.34","523","1,982","3.79","0","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","5,826","15,271","2.62","341","903","2.65","140","313","2.24","5,150","13,688","2.66","195","367","1.88","0","0","0.00"
"10945  :  โรงพยาบาลโขงเจียม","2,694","6,751","2.51","114","340","2.98","129","275","2.13","2,127","5,403","2.54","324","733","2.26","0","0","0.00"
"10946  :  โรงพยาบาลเขื่องใน","6,483","19,231","2.97","634","2,135","3.37","256","658","2.57","5,302","15,724","2.97","291","714","2.45","0","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","5,179","15,320","2.96","342","1,199","3.51","175","369","2.11","4,000","12,194","3.05","662","1,558","2.35","0","0","0.00"
"10948  :  โรงพยาบาลนาจะหลวย","3,369","10,010","2.97","174","630","3.62","229","476","2.08","2,966","8,904","3.00","0","0","0.00","0","0","0.00"
"10949  :  โรงพยาบาลน้ำยืน","6,253","16,536","2.64","349","1,026","2.94","265","489","1.85","5,392","14,578","2.70","247","443","1.79","0","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","6,535","1,421,687","217.55","457","41,279","90.33","406","83,252","205.05","5,537","1,188,716","214.69","135","108,440","803.26","0","0","0.00"
"10951  :  โรงพยาบาลตระการพืชผล","14,400","46,394","3.22","1,107","3,905","3.53","574","1,570","2.74","11,040","36,364","3.29","1,685","4,555","2.70","0","0","0.00"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","3,640","8,637","2.37","301","740","2.46","128","266","2.08","3,146","7,505","2.39","63","119","1.89","2","7","3.50"
"10953  :  โรงพยาบาลม่วงสามสิบ","5,753","16,877","2.93","405","1,464","3.61","328","661","2.02","4,996","14,688","2.94","24","64","2.67","0","0","0.00"
"10954  :  โรงพยาบาลวารินชำราบ","23,539","82,430","3.50","1,420","5,449","3.84","1,252","4,361","3.48","17,991","64,598","3.59","1,174","3,310","2.82","1,708","4,712","2.76"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","11,587","36,807","3.18","589","1,921","3.26","542","1,255","2.32","9,866","31,787","3.22","590","1,844","3.13","0","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","1,628","5,736","3.52","61","234","3.84","99","260","2.63","1,391","4,992","3.59","78","250","3.21","0","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","3,952","11,439","2.89","277","794","2.87","86","184","2.14","3,283","9,759","2.97","306","702","2.29","0","0","0.00"
"10959  :  โรงพยาบาลสำโรง","4,014","10,441","2.60","206","638","3.10","377","814","2.16","3,423","8,968","2.62","8","21","2.63","0","0","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","2,311","8,146","3.52","131","535","4.08","88","225","2.56","1,989","7,125","3.58","103","261","2.53","0","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","4,540","12,650","2.79","230","627","2.73","174","391","2.25","3,701","10,546","2.85","435","1,086","2.50","0","0","0.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","1,798","4,758","2.65","109","189","1.73","51","118","2.31","1,604","4,383","2.73","34","68","2.00","0","0","0.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","29,440","112,679","3.83","2,040","9,478","4.65","2,928","10,374","3.54","15,364","59,795","3.89","9,117","33,032","3.62","0","0","0.00"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","2,943","3,754","1.28","89","98","1.10","10","16","1.60","2,832","3,623","1.28","12","17","1.42","0","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","2,600","85,260","32.79","175","3,262","18.64","83","1,708","20.58","2,229","63,102","28.31","113","17,188","152.11","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","13,841","56,298","4.07","1,946","9,441","4.85","1,316","5,987","4.55","10,283","39,944","3.88","296","926","3.13","0","0","0.00"
"24032  :  โรงพยาบาลนาตาล","2,557","8,701","3.40","148","501","3.39","57","137","2.40","2,249","7,771","3.46","104","292","2.81","0","0","0.00"
"24821  :  โรงพยาบาลนาเยีย","2,315","4,790","2.07","107","214","2.00","60","91","1.52","2,126","4,444","2.09","22","41","1.86","0","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","2,002","5,438","2.72","48","116","2.42","99","232","2.34","1,852","5,084","2.75","3","6","2.00","0","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","1,376","2,277","1.65","58","88","1.52","78","125","1.60","1,212","2,009","1.66","1","1","1.00","27","54","2.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","1,491","4,400","2.95","79","220","2.78","82","154","1.88","1,306","3,820","2.92","28","206","7.36","0","0","0.00"
"10701  :  โรงพยาบาลยโสธร","37,995","122,567","3.23","4,248","14,949","3.52","2,522","7,118","2.82","29,770","94,734","3.18","1,444","5,723","3.96","11","43","3.91"
"10963  :  โรงพยาบาลทรายมูล","1,785","4,404","2.47","162","410","2.53","65","129","1.98","1,541","3,830","2.49","17","35","2.06","0","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","4,321","9,883","2.29","346","878","2.54","254","467","1.84","3,708","8,515","2.30","13","23","1.77","0","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","5,747","14,052","2.45","499","1,201","2.41","303","577","1.90","4,944","12,266","2.48","2","8","4.00","0","0","0.00"
"10966  :  โรงพยาบาลป่าติ้ว","2,916","7,490","2.57","220","554","2.52","117","285","2.44","2,516","6,546","2.60","63","105","1.67","0","0","0.00"
"10967  :  โรงพยาบาลมหาชนะชัย","3,948","8,451","2.14","321","746","2.32","160","281","1.76","3,450","7,364","2.13","29","60","2.07","0","0","0.00"
"10968  :  โรงพยาบาลค้อวัง","1,953","5,687","2.91","192","558","2.91","87","204","2.34","1,674","4,925","2.94","0","0","0.00","0","0","0.00"
"10969  :  โรงพยาบาลไทยเจริญ","2,172","6,517","3.00","155","444","2.86","95","262","2.76","1,902","5,784","3.04","20","27","1.35","0","0","0.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","11,569","32,129","2.78","1,003","2,773","2.76","380","904","2.38","9,885","27,727","2.80","301","725","2.41","0","0","0.00"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","517","1,440","2.79","18","41","2.28","73","172","2.36","413","1,205","2.92","13","22","1.69","0","0","0.00"
"10702  :  โรงพยาบาลชัยภูมิ","48,350","233,252","4.82","4,834","26,199","5.42","7,796","33,429","4.29","35,645","173,339","4.86","79","285","3.61","0","0","0.00"
"10970  :  โรงพยาบาลบ้านเขว้า","4,811","15,015","3.12","433","1,563","3.61","247","720","2.91","3,926","12,173","3.10","214","559","2.61","0","0","0.00"
"10971  :  โรงพยาบาลคอนสวรรค์","3,418","9,756","2.85","308","889","2.89","248","479","1.93","2,803","8,263","2.95","63","125","1.98","0","0","0.00"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","6,526","23,606","3.62","306","1,136","3.71","61","155","2.54","5,859","21,242","3.63","300","1,073","3.58","0","0","0.00"
"10973  :  โรงพยาบาลหนองบัวแดง","7,404","26,039","3.52","223","873","3.91","555","1,644","2.96","5,786","20,962","3.62","849","2,560","3.02","0","0","0.00"
"10974  :  โรงพยาบาลจัตุรัส","6,192","22,512","3.64","612","2,688","4.39","918","2,567","2.80","4,647","17,179","3.70","15","78","5.20","0","0","0.00"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","4,798","22,165","4.62","379","1,594","4.21","629","2,864","4.55","3,710","17,311","4.67","82","396","4.83","0","0","0.00"
