"โรงพยาบาล","รวม","ข้าราชการรัฐวิสาหกิจ","ประกันสังคม","UC ทั้งหมด","ต่างด้าว","บันทึกรหัสสิทธิ ไม่ตรง รหัสมาตรฐาน"
"คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน"
"10889  :  โรงพยาบาลสีคิ้ว","10,545","43,766","4.15","624","3,960","6.35","1,858","5,835","3.14","7,516","32,432","4.32","549","1,539","2.80","0","0","0.00"
"10890  :  โรงพยาบาลปากช่องนานา","16,742","63,181","3.77","2","9","4.50","3,126","12,156","3.89","10,988","42,226","3.84","2,629","8,790","3.34","0","0","0.00"
"10891  :  โรงพยาบาลหนองบุญมาก","6,648","17,162","2.58","276","850","3.08","499","1,067","2.14","5,770","15,023","2.60","103","222","2.16","0","0","0.00"
"10892  :  โรงพยาบาลแก้งสนามนาง","940","2,479","2.64","135","372","2.76","369","883","2.39","436","1,224","2.81","0","0","0.00","0","0","0.00"
"10893  :  โรงพยาบาลโนนแดง","2,559","9,888","3.86","146","660","4.52","47","185","3.94","2,242","8,748","3.90","124","295","2.38","0","0","0.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","3,248","10,476","3.23","126","610","4.84","99","293","2.96","2,815","8,998","3.20","219","575","2.63","0","0","0.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","1,825","5,478","3.00","124","338","2.73","75","188","2.51","1,617","4,925","3.05","9","27","3.00","0","0","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","2,024","5,102","2.52","120","353","2.94","85","138","1.62","1,790","4,562","2.55","29","49","1.69","0","0","0.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","1,550","3,455","2.23","28","62","2.21","24","50","2.08","1,476","3,267","2.21","22","76","3.45","0","0","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","3,536","20,977","5.93","0","0","0.00","615","1,468","2.39","2,489","18,361","7.38","432","1,148","2.66","0","0","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","1","35","35.00","0","0","0.00","0","0","0.00","1","35","35.00","0","0","0.00","0","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","3,016","16,245","5.39","143","516","3.61","111","1,117","10.06","2,662","14,345","5.39","102","267","2.62","0","0","0.00"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","11,639","47,631","4.09","1,221","5,675","4.65","939","3,503","3.73","7,133","29,119","4.08","2,349","9,334","3.97","0","0","0.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","1,379","5,035","3.65","108","401","3.71","64","183","2.86","1,183","4,371","3.69","24","80","3.33","0","0","0.00"
"27839  :  โรงพยาบาลบัวลาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27840  :  โรงพยาบาลสีดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27841  :  โรงพยาบาลเทพารักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10667  :  โรงพยาบาลบุรีรัมย์","20,306","89,494","4.41","2,099","9,929","4.73","2,418","11,365","4.70","15,717","67,913","4.32","71","285","4.01","1","2","2.00"
"10895  :  โรงพยาบาลคูเมือง","6,485","20,176","3.11","609","1,973","3.24","537","1,504","2.80","5,216","16,321","3.13","131","378","2.89","0","0","0.00"
"10896  :  โรงพยาบาลกระสัง","6,584","19,574","2.97","363","1,276","3.52","460","1,070","2.33","5,174","15,538","3.00","592","1,690","2.85","0","0","0.00"
"10897  :  โรงพยาบาลนางรอง","3,797","15,294","4.03","406","2,969","7.31","232","923","3.98","3,159","11,402","3.61","0","0","0.00","0","0","0.00"
"10898  :  โรงพยาบาลหนองกี่","7,505","18,277","2.44","504","1,288","2.56","925","2,219","2.40","5,511","13,423","2.44","566","1,347","2.38","0","0","0.00"
"10899  :  โรงพยาบาลละหานทราย","7,463","25,183","3.37","568","2,263","3.98","485","1,314","2.71","6,344","21,419","3.38","67","187","2.79","0","0","0.00"
"10900  :  โรงพยาบาลประโคนชัย","10,222","35,748","3.50","931","4,076","4.38","681","1,776","2.61","7,640","26,653","3.49","970","3,243","3.34","0","0","0.00"
"10901  :  โรงพยาบาลบ้านกรวด","5,165","16,100","3.12","413","1,414","3.42","337","887","2.63","4,139","12,625","3.05","276","1,174","4.25","0","0","0.00"
"10902  :  โรงพยาบาลพุทไธสง","4,811","13,414","2.79","544","1,644","3.02","235","624","2.66","3,861","10,676","2.77","171","470","2.75","0","0","0.00"
"10904  :  โรงพยาบาลลำปลายมาศ","16,377","40,542","2.48","1,180","3,422","2.90","1,312","3,171","2.42","12,723","29,595","2.33","1,397","4,340","3.11","7","14","2.00"
"10905  :  โรงพยาบาลสตึก","8,405","23,117","2.75","562","1,565","2.78","268","582","2.17","6,653","18,994","2.85","922","1,976","2.14","0","0","0.00"
"10906  :  โรงพยาบาลปะคำ","2,863","7,799","2.72","241","694","2.88","158","391","2.47","2,383","6,568","2.76","81","146","1.80","0","0","0.00"
"10907  :  โรงพยาบาลนาโพธิ์","2,639","9,274","3.51","0","0","0.00","112","448","4.00","2,528","8,826","3.49","0","0","0.00","0","0","0.00"
"10908  :  โรงพยาบาลหนองหงส์","3,332","7,490","2.25","143","321","2.24","258","598","2.32","2,873","6,458","2.25","58","113","1.95","0","0","0.00"
"10909  :  โรงพยาบาลพลับพลาชัย","3,441","11,616","3.38","136","571","4.20","435","1,468","3.37","2,859","9,548","3.34","11","29","2.64","0","0","0.00"
"10910  :  โรงพยาบาลห้วยราช","1,199","4,515","3.77","187","809","4.33","81","199","2.46","928","3,500","3.77","3","7","2.33","0","0","0.00"
"10911  :  โรงพยาบาลโนนสุวรรณ","2,277","6,971","3.06","134","394","2.94","117","311","2.66","2,003","6,155","3.07","23","111","4.83","0","0","0.00"
"10912  :  โรงพยาบาลชำนิ","2,747","7,631","2.78","192","484","2.52","234","565","2.41","2,321","6,580","2.83","1","2","2.00","0","0","0.00"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","2,899","10,142","3.50","384","1,495","3.89","249","616","2.47","2,266","8,031","3.54","0","0","0.00","0","0","0.00"
"10914  :  โรงพยาบาลโนนดินแดง","2,669","8,536","3.20","198","622","3.14","271","641","2.37","2,179","7,230","3.32","21","43","2.05","0","0","0.00"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","13","42","3.23","5","16","3.20","1","1","1.00","7","25","3.57","0","0","0.00","0","0","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","1,582","4,465","2.82","170","500","2.94","192","522","2.72","1,209","3,416","2.83","11","27","2.45","0","0","0.00"
"23578  :  โรงพยาบาลแคนดง","1,390","3,921","2.82","20","54","2.70","142","351","2.47","1,224","3,501","2.86","4","15","3.75","0","0","0.00"
"28020  :  โรงพยาบาลบ้านด่าน","59","279","4.73","5","68","13.60","6","32","5.33","48","179","3.73","0","0","0.00","0","0","0.00"
"10668  :  โรงพยาบาลสุรินทร์","58,503","277,655","4.75","5,937","34,007","5.73","5,839","24,584","4.21","41,866","200,526","4.79","4,861","18,538","3.81","0","0","0.00"
"10915  :  โรงพยาบาลชุมพลบุรี","4,647","11,227","2.42","407","1,044","2.57","288","571","1.98","3,947","9,600","2.43","5","12","2.40","0","0","0.00"
"10916  :  โรงพยาบาลท่าตูม","6,779","21,642","3.19","0","0","0.00","1,272","3,809","2.99","5,507","17,833","3.24","0","0","0.00","0","0","0.00"
"10917  :  โรงพยาบาลจอมพระ","3,156","10,435","3.31","198","692","3.49","171","425","2.49","2,516","8,579","3.41","271","739","2.73","0","0","0.00"
"10918  :  โรงพยาบาลปราสาท","14,626","45,309","3.10","909","3,207","3.53","1,293","2,973","2.30","12,194","38,493","3.16","230","636","2.77","0","0","0.00"
"10919  :  โรงพยาบาลกาบเชิง","5,592","17,653","3.16","336","1,323","3.94","364","821","2.26","4,655","15,029","3.23","237","480","2.03","0","0","0.00"
"10920  :  โรงพยาบาลรัตนบุรี","10,016","28,755","2.87","963","2,868","2.98","635","1,752","2.76","8,400","24,090","2.87","18","45","2.50","0","0","0.00"
"10921  :  โรงพยาบาลสนม","3,758","9,856","2.62","296","822","2.78","137","329","2.40","3,043","8,049","2.65","282","656","2.33","0","0","0.00"
"10922  :  โรงพยาบาลศีขรภูมิ","12,368","38,608","3.12","771","2,696","3.50","1,953","6,474","3.31","9,582","29,268","3.05","58","165","2.84","4","5","1.25"
"10923  :  โรงพยาบาลสังขะ","8,564","25,783","3.01","420","1,491","3.55","644","1,431","2.22","6,569","20,048","3.05","931","2,813","3.02","0","0","0.00"
"10924  :  โรงพยาบาลลำดวน","12,084","36,074","2.99","1,109","3,944","3.56","936","2,668","2.85","10,016","29,405","2.94","23","57","2.48","0","0","0.00"
"10925  :  โรงพยาบาลสำโรงทาบ","3,790","10,718","2.83","10","25","2.50","400","2,014","5.04","3,374","8,665","2.57","6","14","2.33","0","0","0.00"
"10926  :  โรงพยาบาลบัวเชด","4,321","12,383","2.87","270","914","3.39","556","1,294","2.33","3,475","10,116","2.91","20","59","2.95","0","0","0.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","411","1,059","2.58","313","848","2.71","82","179","2.18","3","8","2.67","13","24","1.85","0","0","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","3,022","9,042","2.99","153","401","2.62","203","724","3.57","2,620","7,804","2.98","46","113","2.46","0","0","0.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","1,211","2,715","2.24","45","99","2.20","31","47","1.52","1,120","2,545","2.27","15","24","1.60","0","0","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","980","2,411","2.46","27","56","2.07","62","109","1.76","853","2,164","2.54","38","82","2.16","0","0","0.00"
"27844  :  โรงพยาบาลโนนนารายณ์","1,487","3,827","2.57","50","111","2.22","86","201","2.34","1,353","3,515","2.60","0","0","0.00","0","0","0.00"
"10700  :  โรงพยาบาลศรีสะเกษ","51,155","230,011","4.50","3,865","20,789","5.38","2,466","9,427","3.82","30,535","138,569","4.54","14,296","61,226","4.28","0","0","0.00"
"10927  :  โรงพยาบาลยางชุมน้อย","2,978","7,600","2.55","234","624","2.67","178","313","1.76","2,513","6,474","2.58","53","189","3.57","0","0","0.00"
"10928  :  โรงพยาบาลกันทรารมย์","7,541","21,251","2.82","614","2,257","3.68","466","975","2.09","6,352","17,628","2.78","109","391","3.59","0","0","0.00"
"10929  :  โรงพยาบาลกันทรลักษ์","17,435","88,795","5.09","1,137","7,076","6.22","1,098","3,839","3.50","12,044","62,725","5.21","3,157","15,155","4.80","0","0","0.00"
"10930  :  โรงพยาบาลขุขันธ์","4,618","16,851","3.65","298","1,451","4.87","250","604","2.42","3,956","14,528","3.67","114","268","2.35","0","0","0.00"
"10931  :  โรงพยาบาลไพรบึง","3,807","19,253","5.06","128","433","3.38","161","1,993","12.38","2,477","12,010","4.85","1,043","4,817","4.62","0","0","0.00"
"10932  :  โรงพยาบาลปรางค์กู่","3,683","9,545","2.59","219","594","2.71","133","297","2.23","3,104","8,146","2.62","227","508","2.24","0","0","0.00"
"10933  :  โรงพยาบาลขุนหาญ","9,435","27,894","2.96","448","1,567","3.50","697","1,706","2.45","8,185","24,240","2.96","105","381","3.63","0","0","0.00"
"10934  :  โรงพยาบาลราษีไศล","8,180","29,051","3.55","492","1,701","3.46","643","1,954","3.04","6,932","24,906","3.59","113","490","4.34","0","0","0.00"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","9,148","31,405","3.43","757","2,933","3.87","513","1,224","2.39","7,746","26,818","3.46","132","430","3.26","0","0","0.00"
"10936  :  โรงพยาบาลบึงบูรพ์","1,971","5,296","2.69","218","688","3.16","77","182","2.36","1,636","4,274","2.61","40","152","3.80","0","0","0.00"
"10937  :  โรงพยาบาลห้วยทับทัน","2,769","5,825","2.10","120","265","2.21","236","415","1.76","2,339","4,994","2.14","74","151","2.04","0","0","0.00"
"10938  :  โรงพยาบาลโนนคูณ","2,611","6,795","2.60","194","583","3.01","114","215","1.89","2,225","5,856","2.63","78","141","1.81","0","0","0.00"
"10939  :  โรงพยาบาลศรีรัตนะ","5,110","13,775","2.70","218","594","2.72","185","566","3.06","4,659","12,485","2.68","48","130","2.71","0","0","0.00"
"10940  :  โรงพยาบาลวังหิน","3,200","8,744","2.73","110","351","3.19","119","206","1.73","2,157","5,975","2.77","814","2,212","2.72","0","0","0.00"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","2,270","5,962","2.63","87","229","2.63","78","143","1.83","2,065","5,509","2.67","40","81","2.03","0","0","0.00"
"10942  :  โรงพยาบาลภูสิงห์","2,935","7,857","2.68","107","308","2.88","195","371","1.90","2,601","7,112","2.73","32","66","2.06","0","0","0.00"
"10943  :  โรงพยาบาลเมืองจันทร์","1,738","5,405","3.11","117","427","3.65","69","133","1.93","1,512","4,714","3.12","40","131","3.28","0","0","0.00"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","1,861","6,949","3.73","83","244","2.94","69","165","2.39","1,162","4,545","3.91","547","1,995","3.65","0","0","0.00"
"28014  :  โรงพยาบาลพยุห์","675","1,212","1.80","28","41","1.46","13","31","2.38","600","1,091","1.82","34","49","1.44","0","0","0.00"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","1,296","3,131","2.42","53","130","2.45","75","140","1.87","1,149","2,819","2.45","19","42","2.21","0","0","0.00"
"28016  :  โรงพยาบาลศิลาลาด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","98,497","513,936","5.22","13,455","77,941","5.79","4,838","20,350","4.21","75,218","394,477","5.24","4,986","21,168","4.25","0","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","3,165","10,149","3.21","162","535","3.30","51","120","2.35","2,724","8,983","3.30","228","511","2.24","0","0","0.00"
"10945  :  โรงพยาบาลโขงเจียม","2,337","8,585","3.67","74","199","2.69","127","722","5.69","1,756","6,737","3.84","380","927","2.44","0","0","0.00"
"10946  :  โรงพยาบาลเขื่องใน","2,841","9,521","3.35","273","899","3.29","149","451","3.03","2,227","7,614","3.42","191","549","2.87","1","8","8.00"
"10947  :  โรงพยาบาลเขมราฐ","5,701","15,522","2.72","352","1,050","2.98","89","209","2.35","4,494","12,419","2.76","766","1,844","2.41","0","0","0.00"
"10948  :  โรงพยาบาลนาจะหลวย","2,186","5,628","2.57","60","151","2.52","132","318","2.41","1,982","5,133","2.59","12","26","2.17","0","0","0.00"
"10949  :  โรงพยาบาลน้ำยืน","6,493","18,854","2.90","264","893","3.38","182","406","2.23","5,726","16,900","2.95","321","655","2.04","0","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","4,214","13,494","3.20","647","1,739","2.69","221","567","2.57","3,215","10,710","3.33","131","478","3.65","0","0","0.00"
"10951  :  โรงพยาบาลตระการพืชผล","4,193","14,102","3.36","227","839","3.70","124","321","2.59","3,590","12,337","3.44","252","605","2.40","0","0","0.00"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","2,887","7,687","2.66","225","592","2.63","75","121","1.61","2,490","6,791","2.73","97","183","1.89","0","0","0.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","5,212","21,049","4.04","280","1,028","3.67","139","337","2.42","4,766","19,622","4.12","27","62","2.30","0","0","0.00"
"10954  :  โรงพยาบาลวารินชำราบ","13,077","43,724","3.34","630","2,583","4.10","563","1,779","3.16","9,830","33,687","3.43","597","1,770","2.96","1,457","3,905","2.68"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","4,779","17,449","3.65","226","900","3.98","145","339","2.34","4,138","15,271","3.69","270","939","3.48","0","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","1,368","3,770","2.76","69","225","3.26","53","84","1.58","1,223","3,416","2.79","23","45","1.96","0","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","908","2,923","3.22","63","236","3.75","13","25","1.92","809","2,595","3.21","23","67","2.91","0","0","0.00"
"10959  :  โรงพยาบาลสำโรง","2,820","7,249","2.57","90","237","2.63","139","302","2.17","2,571","6,651","2.59","20","59","2.95","0","0","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","1,554","5,256","3.38","82","285","3.48","34","100","2.94","1,233","4,323","3.51","205","548","2.67","0","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","2,879","7,879","2.74","136","419","3.08","126","270","2.14","2,170","6,022","2.78","447","1,168","2.61","0","0","0.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","1,491","3,633","2.44","92","236","2.57","45","112","2.49","1,323","3,223","2.44","31","62","2.00","0","0","0.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","24,686","111,351","4.51","1,557","8,793","5.65","1,420","6,079","4.28","9,871","46,381","4.70","11,838","50,098","4.23","0","0","0.00"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","524","1,509","2.88","6","12","2.00","11","21","1.91","484","1,407","2.91","23","69","3.00","0","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","2,236","67,935","30.38","166","3,313","19.96","86","1,582","18.40","1,875","55,657","29.68","109","7,383","67.73","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","9,763","33,725","3.45","1,057","3,988","3.77","516","1,226","2.38","8,034","28,127","3.50","156","384","2.46","0","0","0.00"
"24032  :  โรงพยาบาลนาตาล","1,224","3,114","2.54","68","173","2.54","40","69","1.73","1,016","2,655","2.61","100","217","2.17","0","0","0.00"
"24821  :  โรงพยาบาลนาเยีย","786","1,367","1.74","39","64","1.64","34","46","1.35","699","1,241","1.78","14","16","1.14","0","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","368","836","2.27","7","12","1.71","16","23","1.44","339","792","2.34","6","9","1.50","0","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","339","1,018","3.00","9","19","2.11","3","16","5.33","320","970","3.03","7","13","1.86","0","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","622","2,058","3.31","20","81","4.05","7","20","2.86","591","1,951","3.30","4","6","1.50","0","0","0.00"
"10701  :  โรงพยาบาลยโสธร","17,734","50,004","2.82","1,369","4,481","3.27","8,625","22,844","2.65","7,717","22,611","2.93","23","68","2.96","0","0","0.00"
"10963  :  โรงพยาบาลทรายมูล","1,474","3,059","2.08","95","231","2.43","88","133","1.51","1,276","2,664","2.09","15","31","2.07","0","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","4,073","9,530","2.34","254","754","2.97","279","534","1.91","3,291","7,632","2.32","249","610","2.45","0","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","3,481","8,486","2.44","304","751","2.47","183","326","1.78","2,985","7,389","2.48","9","20","2.22","0","0","0.00"
"10966  :  โรงพยาบาลป่าติ้ว","1,154","3,125","2.71","82","229","2.79","81","151","1.86","964","2,702","2.80","27","43","1.59","0","0","0.00"
"10967  :  โรงพยาบาลมหาชนะชัย","4,153","8,701","2.10","322","770","2.39","193","336","1.74","3,627","7,572","2.09","11","23","2.09","0","0","0.00"
"10968  :  โรงพยาบาลค้อวัง","1,611","5,381","3.34","136","544","4.00","72","148","2.06","1,394","4,667","3.35","9","22","2.44","0","0","0.00"
"10969  :  โรงพยาบาลไทยเจริญ","1,094","2,821","2.58","99","243","2.45","75","134","1.79","909","2,422","2.66","11","22","2.00","0","0","0.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","8,647","28,212","3.26","546","1,481","2.71","455","1,269","2.79","7,262","24,523","3.38","385","939","2.44","0","0","0.00"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10702  :  โรงพยาบาลชัยภูมิ","3,895","14,942","3.84","346","1,680","4.86","381","1,396","3.66","3,162","11,851","3.75","6","15","2.50","0","0","0.00"
"10970  :  โรงพยาบาลบ้านเขว้า","4,668","13,546","2.90","447","1,384","3.10","190","399","2.10","3,730","11,068","2.97","301","695","2.31","0","0","0.00"
"10971  :  โรงพยาบาลคอนสวรรค์","2,946","8,815","2.99","281","818","2.91","87","175","2.01","2,523","7,728","3.06","55","94","1.71","0","0","0.00"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","6,752","21,698","3.21","313","1,154","3.69","231","652","2.82","5,976","19,445","3.25","232","447","1.93","0","0","0.00"
"10973  :  โรงพยาบาลหนองบัวแดง","8,050","23,600","2.93","330","1,100","3.33","1,019","2,746","2.69","5,633","16,588","2.94","1,068","3,166","2.96","0","0","0.00"
"10974  :  โรงพยาบาลจัตุรัส","5,817","21,668","3.72","627","2,371","3.78","865","3,253","3.76","4,316","16,030","3.71","9","14","1.56","0","0","0.00"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","5,000","16,147","3.23","310","971","3.13","943","3,781","4.01","3,644","11,100","3.05","103","295","2.86","0","0","0.00"
"10976  :  โรงพยาบาลหนองบัวระเหว","3,314","9,926","3.00","196","685","3.49","122","276","2.26","2,747","8,467","3.08","249","498","2.00","0","0","0.00"
"10977  :  โรงพยาบาลเทพสถิต","2,911","10,109","3.47","75","308","4.11","148","331","2.24","2,392","7,911","3.31","305","1,559","5.11","0","0","0.00"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","12,090","47,870","3.96","72","262","3.64","2,450","8,116","3.31","9,331","38,830","4.16","237","662","2.79","0","0","0.00"
"10979  :  โรงพยาบาลบ้านแท่น","2,846","8,311","2.92","170","539","3.17","128","291","2.27","2,400","7,104","2.96","148","377","2.55","0","0","0.00"
"10980  :  โรงพยาบาลแก้งคร้อ","5,872","17,949","3.06","411","1,277","3.11","175","534","3.05","4,824","14,872","3.08","462","1,266","2.74","0","0","0.00"
"10981  :  โรงพยาบาลคอนสาร","4,744","13,046","2.75","403","1,210","3.00","465","1,168","2.51","3,579","9,790","2.74","297","878","2.96","0","0","0.00"
"10982  :  โรงพยาบาลภักดีชุมพล","2,228","6,504","2.92","85","207","2.44","79","173","2.19","2,026","6,060","2.99","38","64","1.68","0","0","0.00"
"10983  :  โรงพยาบาลเนินสง่า","1,877","5,038","2.68","122","329","2.70","100","176","1.76","1,641","4,491","2.74","14","42","3.00","0","0","0.00"
"10703  :  โรงพยาบาลอำนาจเจริญ","27,003","111,532","4.13","2,559","11,575","4.52","1,446","4,787","3.31","22,792","94,518","4.15","206","652","3.17","0","0","0.00"
"10985  :  โรงพยาบาลชานุมาน","2,186","11,744","5.37","114","652","5.72","114","461","4.04","1,820","9,987","5.49","138","644","4.67","0","0","0.00"
"10986  :  โรงพยาบาลปทุมราชวงศา","3,616","10,429","2.88","264","779","2.95","144","388","2.69","2,971","8,689","2.92","237","573","2.42","0","0","0.00"
"10987  :  โรงพยาบาลพนา","1,617","5,347","3.31","0","0","0.00","227","753","3.32","1,332","4,459","3.35","58","135","2.33","0","0","0.00"
"10988  :  โรงพยาบาลเสนางคนิคม","1,795","4,962","2.76","177","531","3.00","78","148","1.90","1,518","4,224","2.78","22","59","2.68","0","0","0.00"
"10989  :  โรงพยาบาลหัวตะพาน","4,021","12,704","3.16","361","1,207","3.34","185","402","2.17","3,462","11,068","3.20","13","27","2.08","0","0","0.00"
"10990  :  โรงพยาบาลลืออำนาจ","2,245","7,653","3.41","127","379","2.98","98","220","2.24","2,017","7,048","3.49","3","6","2.00","0","0","0.00"
"11040  :  โรงพยาบาลบึงกาฬ","17,420","59,077","3.39","1,183","4,069","3.44","2,298","7,313","3.18","13,912","47,621","3.42","27","74","2.74","0","0","0.00"
"11041  :  โรงพยาบาลพรเจริญ","4,326","11,982","2.77","287","874","3.05","168","459","2.73","3,366","9,296","2.76","505","1,353","2.68","0","0","0.00"
"11043  :  โรงพยาบาลโซ่พิสัย","4,357","16,638","3.82","178","619","3.48","127","346","2.72","3,514","14,305","4.07","538","1,368","2.54","0","0","0.00"
"11046  :  โรงพยาบาลเซกา","6,208","20,083","3.24","479","1,870","3.90","279","685","2.46","5,271","16,977","3.22","179","551","3.08","0","0","0.00"
"11047  :  โรงพยาบาลปากคาด","3,920","10,356","2.64","181","795","4.39","153","302","1.97","2,976","7,757","2.61","610","1,502","2.46","0","0","0.00"
"11048  :  โรงพยาบาลบึงโขงหลง","3,429","10,433","3.04","113","410","3.63","420","1,093","2.60","2,712","8,483","3.13","184","447","2.43","0","0","0.00"
"11049  :  โรงพยาบาลศรีวิไล","2,827","8,245","2.92","193","598","3.10","76","181","2.38","2,445","7,268","2.97","113","198","1.75","0","0","0.00"
"11050  :  โรงพยาบาลบุ่งคล้า","1,848","5,336","2.89","104","400","3.85","35","75","2.14","1,395","4,045","2.90","314","816","2.60","0","0","0.00"
"10704  :  โรงพยาบาลหนองบัวลำภู","24,514","99,853","4.07","1,888","7,996","4.24","5,626","22,586","4.01","16,994","69,253","4.08","7","18","2.57","0","0","0.00"
"10991  :  โรงพยาบาลนากลาง","4,482","11,156","2.49","284","751","2.64","323","696","2.15","3,868","9,691","2.51","7","18","2.57","0","0","0.00"
"10992  :  โรงพยาบาลโนนสัง","3,075","8,609","2.80","195","574","2.94","249","542","2.18","2,622","7,475","2.85","9","18","2.00","0","0","0.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","7,115","21,108","2.97","431","1,454","3.37","614","1,365","2.22","6,070","18,289","3.01","0","0","0.00","0","0","0.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","3,481","10,784","3.10","35","137","3.91","13","35","2.69","3,354","10,353","3.09","81","259","3.20","0","0","0.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","3,620","10,610","2.93","217","600","2.76","60","176","2.93","3,261","9,676","2.97","82","158","1.93","0","0","0.00"
"10670  :  โรงพยาบาลขอนแก่น","62,547","292,961","4.68","5,247","26,792","5.11","5,896","30,611","5.19","48,221","221,309","4.59","3,183","14,249","4.48","0","0","0.00"
