"โรงพยาบาล","รวม","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"ภายในจังหวัด","นอกจังหวัดในเขตสุขภาพ","นอกเขตสุขภาพ","ภายในจังหวัด","นอกจังหวัดในเขตสุขภาพ","นอกเขตสุขภาพ","ภายในจังหวัด","นอกจังหวัดในเขตสุขภาพ","นอกเขตสุขภาพ","ภายในจังหวัด","นอกจังหวัดในเขตสุขภาพ","นอกเขตสุขภาพ","ภายในจังหวัด","นอกจังหวัดในเขตสุขภาพ","นอกเขตสุขภาพ"
"ผู้ป่วยนอก","ผู้ป่วยใน","ผู้ป่วยนอก","ผู้ป่วยใน","ผู้ป่วยนอก","ผู้ป่วยใน","ผู้ป่วยนอก","ผู้ป่วยใน","ผู้ป่วยนอก","ผู้ป่วยใน","ผู้ป่วยนอก","ผู้ป่วยใน","ผู้ป่วยนอก","ผู้ป่วยใน","ผู้ป่วยนอก","ผู้ป่วยใน","ผู้ป่วยนอก","ผู้ป่วยใน","ผู้ป่วยนอก","ผู้ป่วยใน","ผู้ป่วยนอก","ผู้ป่วยใน","ผู้ป่วยนอก","ผู้ป่วยใน","ผู้ป่วยนอก","ผู้ป่วยใน","ผู้ป่วยนอก","ผู้ป่วยใน","ผู้ป่วยนอก","ผู้ป่วยใน"
"คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"10881  :  โรงพยาบาลบัวใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10882  :  โรงพยาบาลประทาย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10883  :  โรงพยาบาลปักธงชัย","6,404","6,747","440","461","0","0","0","0","6","6","3","3","1,799","1,892","97","98","0","0","0","0","1","1","1","1","1,457","1,539","133","145","0","0","0","0","2","2","2","2","1,594","1,684","100","105","0","0","0","0","3","3","0","0","1,554","1,632","110","113","0","0","0","0","0","0","0","0"
"10884  :  โรงพยาบาลพิมาย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10885  :  โรงพยาบาลห้วยแถลง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10886  :  โรงพยาบาลชุมพวง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10887  :  โรงพยาบาลสูงเนิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10888  :  โรงพยาบาลขามทะเลสอ","1,720","1,875","177","184","0","0","0","0","4","4","0","0","534","594","47","47","0","0","0","0","3","3","0","0","380","429","48","50","0","0","0","0","1","1","0","0","319","328","40","44","0","0","0","0","0","0","0","0","487","524","42","43","0","0","0","0","0","0","0","0"
"10889  :  โรงพยาบาลสีคิ้ว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10890  :  โรงพยาบาลปากช่องนานา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10891  :  โรงพยาบาลหนองบุญมาก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10892  :  โรงพยาบาลแก้งสนามนาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10893  :  โรงพยาบาลโนนแดง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10894  :  โรงพยาบาลวังน้ำเขียว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","542","555","0","0","0","0","0","0","50","50","0","0","136","142","0","0","0","0","0","0","13","13","0","0","172","176","0","0","0","0","0","0","18","18","0","0","166","168","0","0","0","0","0","0","12","12","0","0","68","69","0","0","0","0","0","0","7","7","0","0"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","215","219","19","21","494","508","85","88","12","12","0","0","42","43","0","0","59","60","0","0","1","1","0","0","68","69","6","7","162","167","20","20","2","2","0","0","49","51","7","7","132","134","35","36","5","5","0","0","56","56","6","7","141","147","30","32","4","4","0","0"
"11608  :  โรงพยาบาลลำทะเมนชัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14161  :  โรงพยาบาลกองบิน กองบิน1","129","142","0","0","0","0","0","0","1","1","0","0","17","18","0","0","0","0","0","0","0","0","0","0","39","41","0","0","0","0","0","0","0","0","0","0","46","52","0","0","0","0","0","0","0","0","0","0","27","31","0","0","0","0","0","0","1","1","0","0"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","2,975","3,130","1,115","1,146","0","0","0","0","24","24","2","2","951","998","207","210","0","0","0","0","9","9","0","0","711","743","280","291","0","0","0","0","4","4","1","1","597","632","318","326","0","0","0","0","5","5","0","0","716","757","310","319","0","0","0","0","6","6","1","1"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","1,900","2,121","94","97","1","1","0","0","8","8","0","0","703","872","21","21","0","0","0","0","3","3","0","0","436","453","19","19","0","0","0","0","4","4","0","0","439","458","28","28","1","1","0","0","1","1","0","0","322","338","26","29","0","0","0","0","0","0","0","0"
"27839  :  โรงพยาบาลบัวลาย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27840  :  โรงพยาบาลสีดา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27841  :  โรงพยาบาลเทพารักษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10895  :  โรงพยาบาลคูเมือง","43","66","0","0","0","0","0","0","1","1","0","0","8","16","0","0","0","0","0","0","0","0","0","0","9","19","0","0","0","0","0","0","0","0","0","0","7","10","0","0","0","0","0","0","0","0","0","0","19","21","0","0","0","0","0","0","1","1","0","0"
"10896  :  โรงพยาบาลกระสัง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10897  :  โรงพยาบาลนางรอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10898  :  โรงพยาบาลหนองกี่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10899  :  โรงพยาบาลละหานทราย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10900  :  โรงพยาบาลประโคนชัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10901  :  โรงพยาบาลบ้านกรวด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10902  :  โรงพยาบาลพุทไธสง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10904  :  โรงพยาบาลลำปลายมาศ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10905  :  โรงพยาบาลสตึก","3,692","4,059","82","86","146","153","1","1","295","321","0","0","757","845","23","24","44","46","1","1","80","87","0","0","1,012","1,120","16","18","37","39","0","0","70","76","0","0","966","1,051","15","15","36","38","0","0","71","79","0","0","957","1,043","28","29","29","30","0","0","74","79","0","0"
"10906  :  โรงพยาบาลปะคำ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10907  :  โรงพยาบาลนาโพธิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10908  :  โรงพยาบาลหนองหงส์","1,677","1,735","300","316","56","58","4","4","27","28","1","1","426","441","78","84","18","19","1","1","6","7","0","0","427","440","68","75","14","15","1","1","7","7","0","0","380","394","79","80","12","12","1","1","10","10","1","1","444","460","75","77","12","12","1","1","4","4","0","0"
"10909  :  โรงพยาบาลพลับพลาชัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10910  :  โรงพยาบาลห้วยราช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10911  :  โรงพยาบาลโนนสุวรรณ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10912  :  โรงพยาบาลชำนิ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10914  :  โรงพยาบาลโนนดินแดง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23578  :  โรงพยาบาลแคนดง","1,431","1,598","88","88","41","42","0","0","85","89","0","0","335","368","32","32","13","13","0","0","25","27","0","0","393","462","21","21","9","9","0","0","20","21","0","0","367","403","23","23","14","15","0","0","28","29","0","0","336","365","12","12","5","5","0","0","12","12","0","0"
"28020  :  โรงพยาบาลบ้านด่าน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10668  :  โรงพยาบาลสุรินทร์","88","91","32","40","42","45","4","4","42","44","10","10","14","15","6","7","19","20","1","1","18","18","2","2","24","24","8","8","9","9","1","1","4","4","3","3","13","13","9","15","9","9","1","1","9","10","3","3","37","39","9","10","5","7","1","1","11","12","2","2"
"10915  :  โรงพยาบาลชุมพลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10916  :  โรงพยาบาลท่าตูม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10917  :  โรงพยาบาลจอมพระ","840","893","302","315","2","2","0","0","0","0","0","0","255","303","69","72","0","0","0","0","0","0","0","0","154","155","62","67","0","0","0","0","0","0","0","0","225","227","96","99","1","1","0","0","0","0","0","0","206","208","75","77","1","1","0","0","0","0","0","0"
"10918  :  โรงพยาบาลปราสาท","2,996","3,068","393","398","4","4","1","1","1","1","1","1","800","812","79","79","2","2","0","0","0","0","1","1","811","824","101","101","0","0","1","1","0","0","0","0","703","727","119","122","1","1","0","0","0","0","0","0","682","705","94","96","1","1","0","0","1","1","0","0"
"10919  :  โรงพยาบาลกาบเชิง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10920  :  โรงพยาบาลรัตนบุรี","2,756","2,923","179","192","3","3","0","0","1","1","0","0","540","574","44","46","0","0","0","0","0","0","0","0","640","678","49","50","0","0","0","0","0","0","0","0","712","760","36","39","0","0","0","0","1","1","0","0","864","911","50","57","3","3","0","0","0","0","0","0"
"10921  :  โรงพยาบาลสนม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10922  :  โรงพยาบาลศีขรภูมิ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10923  :  โรงพยาบาลสังขะ","7,632","7,953","818","850","6","7","2","2","15","15","0","0","1,660","1,739","240","248","2","2","0","0","3","3","0","0","2,413","2,484","184","187","3","3","0","0","3","3","0","0","1,844","1,912","201","209","0","1","1","1","3","3","0","0","1,715","1,818","193","206","1","1","1","1","6","6","0","0"
"10924  :  โรงพยาบาลลำดวน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10925  :  โรงพยาบาลสำโรงทาบ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10926  :  โรงพยาบาลบัวเชด","2,815","2,938","235","243","2","2","0","0","4","5","0","0","682","706","49","50","1","1","0","0","2","2","0","0","679","716","57","59","0","0","0","0","1","1","0","0","697","731","59","62","0","0","0","0","1","2","0","0","757","785","70","72","1","1","0","0","0","0","0","0"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27842  :  โรงพยาบาลเขวาสินรินทร์","2,960","3,057","207","212","3","3","0","0","4","4","0","0","743","772","54","54","1","1","0","0","0","0","0","0","763","789","47","47","0","0","0","0","2","2","0","0","761","780","48","52","1","1","0","0","1","1","0","0","693","716","58","59","1","1","0","0","1","1","0","0"
"27843  :  โรงพยาบาลศรีณรงค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27844  :  โรงพยาบาลโนนนารายณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10700  :  โรงพยาบาลศรีสะเกษ","2,294","2,321","199","202","3,589","3,701","775","794","723","747","27","28","495","497","19","20","1,012","1,040","225","227","198","202","10","11","496","500","34","34","889","916","228","235","189","196","8","8","583","590","57","58","947","984","190","195","167","170","2","2","720","734","89","90","741","761","132","137","169","179","7","7"
"10927  :  โรงพยาบาลยางชุมน้อย","1,635","1,751","158","174","251","255","13","13","31","32","1","1","429","457","47","52","47","48","3","3","14","15","0","0","408","433","45","50","48","49","8","8","10","10","1","1","446","479","33","35","121","122","1","1","4","4","0","0","352","382","33","37","35","36","1","1","3","3","0","0"
"10928  :  โรงพยาบาลกันทรารมย์","3,480","3,646","679","711","487","499","44","48","58","59","0","0","787","811","125","128","116","120","6","6","15","15","0","0","834","882","173","177","131","134","9","10","12","12","0","0","848","900","170","182","122","126","17","20","17","17","0","0","1,011","1,053","211","224","118","119","12","12","14","15","0","0"
"10929  :  โรงพยาบาลกันทรลักษ์","3,615","3,795","930","982","810","834","139","143","74","74","3","3","1,009","1,068","234","242","241","250","43","43","28","28","1","1","982","1,049","246","261","254","261","36","39","14","14","0","0","1,062","1,108","245","264","180","187","35","36","16","16","1","1","562","570","205","215","135","136","25","25","16","16","1","1"
"10930  :  โรงพยาบาลขุขันธ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10931  :  โรงพยาบาลไพรบึง","2,101","2,191","231","240","117","120","7","8","23","24","0","0","469","484","66","68","31","31","1","1","7","7","0","0","546","561","55","57","34","35","1","1","7","7","0","0","561","599","47","49","20","21","2","3","8","9","0","0","525","547","63","66","32","33","3","3","1","1","0","0"
"10932  :  โรงพยาบาลปรางค์กู่","2,954","3,110","406","415","200","201","9","9","30","31","0","0","763","803","139","141","21","21","0","0","11","12","0","0","760","793","86","88","64","64","2","2","7","7","0","0","802","848","74","76","103","104","4","4","11","11","0","0","629","666","107","110","12","12","3","3","1","1","0","0"
"10933  :  โรงพยาบาลขุนหาญ","4,132","4,384","677","703","193","195","20","20","38","38","1","1","921","979","138","148","55","56","3","3","11","11","0","0","992","1,040","139","145","46","47","7","7","6","6","1","1","1,103","1,171","180","186","56","56","6","6","12","12","0","0","1,116","1,194","220","224","36","36","4","4","9","9","0","0"
"10934  :  โรงพยาบาลราษีไศล","4,556","4,835","607","641","750","785","20","22","41","42","1","1","1,057","1,115","141","146","514","545","6","7","16","17","1","1","1,258","1,346","141","154","99","100","3","3","5","5","0","0","1,266","1,344","155","164","80","83","5","6","9","9","0","0","975","1,030","170","177","57","57","6","6","11","11","0","0"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","4,248","4,464","879","943","291","297","42","44","207","216","3","3","1,095","1,144","213","223","80","84","8","8","63","65","0","0","1,172","1,240","226","243","86","87","13","15","52","55","2","2","1,014","1,067","222","239","75","76","10","10","49","52","0","0","967","1,013","218","238","50","50","11","11","43","44","1","1"
"10936  :  โรงพยาบาลบึงบูรพ์","518","533","70","71","32","33","1","1","107","116","15","15","162","166","22","22","11","12","0","0","31","32","5","5","111","114","15","15","10","10","1","1","27","30","3","3","132","135","21","22","7","7","0","0","25","28","1","1","113","118","12","12","4","4","0","0","24","26","6","6"
"10937  :  โรงพยาบาลห้วยทับทัน","1,607","1,691","164","170","206","210","2","2","77","83","0","0","379","398","37","38","28","30","0","0","23","25","0","0","380","399","35","36","123","125","1","1","18","18","0","0","382","401","46","49","28","28","0","0","11","12","0","0","466","493","46","47","27","27","1","1","25","28","0","0"
"10938  :  โรงพยาบาลโนนคูณ","1,742","1,849","175","187","515","540","38","44","24","24","0","0","496","526","42","44","238","247","7","7","9","9","0","0","490","520","42","43","117","126","12","13","9","9","0","0","491","526","46","52","102","106","11","16","4","4","0","0","265","277","45","48","58","61","8","8","2","2","0","0"
"10939  :  โรงพยาบาลศรีรัตนะ","2,369","2,484","422","435","377","381","25","26","62","64","1","1","680","718","103","110","120","121","11","11","15","16","0","0","588","618","85","87","192","193","4","4","21","21","1","1","561","581","108","111","39","40","6","6","12","12","0","0","540","567","126","127","26","27","4","5","14","15","0","0"
"10940  :  โรงพยาบาลวังหิน","2,600","2,703","262","272","305","308","8","8","83","84","1","1","637","658","56","60","29","30","1","1","18","18","0","0","698","723","75","77","242","244","3","3","27","27","1","1","636","667","67","70","22","22","4","4","18","19","0","0","629","655","64","65","12","12","0","0","20","20","0","0"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","1,534","1,606","172","177","160","162","7","8","55","58","0","0","344","360","47","48","47","47","0","0","18","19","0","0","367","386","33","34","48","50","2","2","20","20","0","0","466","491","45","48","35","35","4","4","8","9","0","0","357","369","47","47","30","30","1","2","9","10","0","0"
