"โรงพยาบาล","รวม","ข้าราชการรัฐวิสาหกิจ","ประกันสังคม","UC ทั้งหมด","ต่างด้าว","บันทึกรหัสสิทธิ ไม่ตรง รหัสมาตรฐาน"
"คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","17,941","64,395","3.59","1,220","4,496","3.69","1,185","3,298","2.78","16,943","55,592","3.28","22","59","2.68","0","0","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","17,806","56,004","3.15","869","2,639","3.04","475","1,545","3.25","9,414","27,260","2.90","9","9","1.00","13,343","23,758","1.78"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","22,349","49,577","2.22","1,774","2,441","1.38","3,963","5,400","1.36","16,334","40,571","2.48","46","71","1.54","0","0","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","20,157","44,812","2.22","151","198","1.31","4,024","12,011","2.98","5,383","15,118","2.81","0","0","0.00","3,430","5,539","1.61"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","8,867","21,202","2.39","4,597","10,002","2.18","1,125","2,928","2.60","0","0","0.00","0","0","0.00","1,594","3,177","1.99"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","28,648","73,504","2.57","2,944","11,486","3.90","629","2,969","4.72","26,015","59,020","2.27","2","8","4.00","0","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","3,115","9,007","2.89","1,678","3,837","2.29","122","259","2.12","1,624","4,443","2.74","0","0","0.00","0","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","27,063","74,274","2.74","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","27,063","74,274","2.74"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","90,030","213,464","2.37","8,840","22,933","2.59","38,181","73,999","1.94","41,437","94,298","2.28","1,057","1,724","1.63","1","1","1.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","108,927","331,977","3.05","33,665","109,259","3.25","16,009","55,084","3.44","54,372","125,346","2.31","0","0","0.00","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","30,362","80,986","2.67","1,672","6,274","3.75","22,965","40,416","1.76","11,957","30,626","2.56","21","32","1.52","29","35","1.21"
"27839  :  โรงพยาบาลบัวลาย","16,404","53,917","3.29","1,219","4,485","3.68","766","2,012","2.63","9,771","30,849","3.16","3","3","1.00","11,094","16,511","1.49"
"27840  :  โรงพยาบาลสีดา","17,105","61,176","3.58","888","2,825","3.18","13,198","22,245","1.69","10,079","34,104","3.38","3","12","4.00","101","122","1.21"
"27841  :  โรงพยาบาลเทพารักษ์","16,980","59,029","3.48","10,749","21,726","2.02","157","237","1.51","9,336","28,742","3.08","13","41","3.15","1,861","6,633","3.56"
"10667  :  โรงพยาบาลบุรีรัมย์","350,472","785,509","2.24","49,506","133,892","2.70","53,624","115,199","2.15","247,400","527,495","2.13","4,252","8,852","2.08","0","0","0.00"
"10895  :  โรงพยาบาลคูเมือง","62,777","188,042","3.00","3,739","11,098","2.97","47,744","88,949","1.86","27,319","82,745","3.03","19","38","2.00","0","0","0.00"
"10896  :  โรงพยาบาลกระสัง","60,164","153,678","2.55","4,382","13,312","3.04","265","560","2.11","51,125","127,770","2.50","138","232","1.68","4,842","9,992","2.06"
"10897  :  โรงพยาบาลนางรอง","117,884","346,574","2.94","8,772","36,333","4.14","70,345","127,465","1.81","30,677","89,822","2.93","19","63","3.32","48,109","84,748","1.76"
"10898  :  โรงพยาบาลหนองกี่","49,699","149,374","3.01","2,620","10,758","4.11","2,313","5,332","2.31","19,994","55,856","2.79","32","54","1.69","40,234","73,159","1.82"
"10899  :  โรงพยาบาลละหานทราย","52,517","146,530","2.79","4,575","14,266","3.12","11,425","19,384","1.70","40,474","111,842","2.76","40","93","2.33","835","848","1.02"
"10900  :  โรงพยาบาลประโคนชัย","86,903","256,799","2.96","6,704","26,626","3.97","7,693","18,080","2.35","44,313","121,723","2.75","42","113","2.69","55,442","85,862","1.55"
"10901  :  โรงพยาบาลบ้านกรวด","58,559","178,485","3.05","5,205","19,232","3.69","4,002","10,883","2.72","46,869","139,965","2.99","8","29","3.63","3,070","4,035","1.31"
"10902  :  โรงพยาบาลพุทไธสง","35,268","116,321","3.30","2,481","9,642","3.89","29,088","59,511","2.05","13,532","42,330","3.13","99","163","1.65","56","70","1.25"
"10904  :  โรงพยาบาลลำปลายมาศ","87,874","252,736","2.88","9,383","38,194","4.07","8,546","21,633","2.53","70,814","191,951","2.71","40","128","3.20","0","0","0.00"
"10905  :  โรงพยาบาลสตึก","74,206","229,394","3.09","7,221","27,302","3.78","5,741","15,647","2.73","60,173","174,345","2.90","24","57","2.38","4,076","4,295","1.05"
"10906  :  โรงพยาบาลปะคำ","34,487","103,906","3.01","1,536","5,294","3.45","1,166","3,263","2.80","32,875","91,716","2.79","2","2","1.00","2","2","1.00"
"10907  :  โรงพยาบาลนาโพธิ์","22,036","83,833","3.80","2,308","9,915","4.30","18,955","40,715","2.15","9,326","31,485","3.38","5","12","2.40","0","0","0.00"
"10908  :  โรงพยาบาลหนองหงส์","34,527","112,958","3.27","2,009","7,167","3.57","1,147","2,928","2.55","32,740","99,394","3.04","3","9","3.00","1","1","1.00"
"10909  :  โรงพยาบาลพลับพลาชัย","32,643","102,089","3.13","1,434","4,488","3.13","1,619","2,887","1.78","31,678","94,590","2.99","27","72","2.67","2","3","1.50"
"10910  :  โรงพยาบาลห้วยราช","19,365","66,892","3.45","0","0","0.00","1,125","1,556","1.38","16,371","54,931","3.36","4","12","3.00","2,841","10,393","3.66"
"10911  :  โรงพยาบาลโนนสุวรรณ","20,177","58,876","2.92","1,168","4,753","4.07","854","2,945","3.45","19,302","51,169","2.65","3","5","1.67","0","0","0.00"
"10912  :  โรงพยาบาลชำนิ","23,297","71,561","3.07","1,077","4,379","4.07","803","2,260","2.81","21,831","62,349","2.86","3","4","1.33","0","0","0.00"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","19,915","67,228","3.38","344","1,033","3.00","1,794","2,615","1.46","18,562","58,173","3.13","1","4","4.00","1,786","5,403","3.03"
"10914  :  โรงพยาบาลโนนดินแดง","23,072","74,842","3.24","1,242","4,971","4.00","4,359","8,795","2.02","11,105","32,929","2.97","10","19","1.90","16,621","28,127","1.69"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","27,493","87,166","3.17","2,140","7,142","3.34","3,262","7,451","2.28","24,139","70,909","2.94","12","39","3.25","1","1","1.00"
"23578  :  โรงพยาบาลแคนดง","22,044","84,783","3.85","4,627","9,198","1.99","18,746","43,152","2.30","9,439","29,550","3.13","5","15","3.00","41","47","1.15"
"28020  :  โรงพยาบาลบ้านด่าน","25,175","73,105","2.90","1,515","4,368","2.88","22,223","43,905","1.98","8,380","23,633","2.82","3","3","1.00","1","5","5.00"
"10668  :  โรงพยาบาลสุรินทร์","235,084","632,762","2.69","23,795","83,420","3.51","18,261","50,853","2.78","206,144","476,553","2.31","200","415","2.08","226","616","2.73"
"10915  :  โรงพยาบาลชุมพลบุรี","45,886","135,237","2.95","3,437","12,672","3.69","4,963","8,215","1.66","40,152","112,470","2.80","27","67","2.48","1,488","1,813","1.22"
"10916  :  โรงพยาบาลท่าตูม","74,568","211,517","2.84","7,239","27,334","3.78","6,643","17,233","2.59","60,231","161,985","2.69","0","0","0.00","0","0","0.00"
"10917  :  โรงพยาบาลจอมพระ","38,443","104,091","2.71","1,166","3,545","3.04","32,733","67,398","2.06","12,522","31,484","2.51","2","2","1.00","9","11","1.22"
"10918  :  โรงพยาบาลปราสาท","104,683","323,941","3.09","8,600","31,330","3.64","11,263","30,909","2.74","91,078","253,383","2.78","579","1,110","1.92","696","942","1.35"
"10919  :  โรงพยาบาลกาบเชิง","34,861","101,667","2.92","2,464","7,406","3.01","2,522","5,351","2.12","27,563","69,971","2.54","556","1,040","1.87","9,239","15,274","1.65"
"10920  :  โรงพยาบาลรัตนบุรี","64,409","299,522","4.65","6,676","35,302","5.29","6,695","23,806","3.56","54,144","240,204","4.44","70","193","2.76","17","17","1.00"
"10921  :  โรงพยาบาลสนม","26,445","76,426","2.89","1,339","4,509","3.37","3,308","6,856","2.07","21,506","57,068","2.65","68","110","1.62","3,782","5,508","1.46"
"10922  :  โรงพยาบาลศีขรภูมิ","89,505","260,444","2.91","7,180","22,529","3.14","6,355","14,280","2.25","79,333","219,022","2.76","78","160","2.05","0","0","0.00"
"10923  :  โรงพยาบาลสังขะ","79,571","223,542","2.81","2,946","10,358","3.52","60,199","102,170","1.70","24,182","60,939","2.52","56","175","3.13","20,474","38,819","1.90"
"10924  :  โรงพยาบาลลำดวน","33,232","108,079","3.25","2,992","11,326","3.79","2,277","6,043","2.65","28,491","89,609","3.15","17","41","2.41","928","1,060","1.14"
"10925  :  โรงพยาบาลสำโรงทาบ","31,757","107,867","3.40","2,631","10,478","3.98","2,094","6,827","3.26","26,742","85,957","3.21","14","54","3.86","185","220","1.19"
"10926  :  โรงพยาบาลบัวเชด","30,832","95,713","3.10","2,311","8,371","3.62","23,010","44,756","1.95","13,954","38,422","2.75","11","29","2.64","1,308","1,324","1.01"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","27,502","78,136","2.84","1,494","9,594","6.42","12,419","21,686","1.75","7,512","14,384","1.91","0","0","0.00","3,877","4,309","1.11"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","28,019","90,399","3.23","1,533","5,647","3.68","21,937","42,917","1.96","14,255","41,649","2.92","58","129","2.22","0","0","0.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","24,363","67,320","2.76","1,175","2,934","2.50","20,071","37,762","1.88","10,183","25,042","2.46","18","32","1.78","0","0","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","25,530","72,886","2.85","876","2,818","3.22","1,240","1,963","1.58","23,642","63,750","2.70","9","19","2.11","529","1,311","2.48"
"27844  :  โรงพยาบาลโนนนารายณ์","24,360","75,334","3.09","1,956","6,989","3.57","18,907","37,191","1.97","10,161","30,812","3.03","5","5","1.00","0","0","0.00"
"10700  :  โรงพยาบาลศรีสะเกษ","183,044","583,762","3.19","17,215","73,032","4.24","11,056","35,482","3.21","87,303","261,454","2.99","48","145","3.02","0","0","0.00"
"10927  :  โรงพยาบาลยางชุมน้อย","25,571","81,883","3.20","1,146","2,230","1.95","730","1,182","1.62","13,734","24,074","1.75","0","0","0.00","0","0","0.00"
"10928  :  โรงพยาบาลกันทรารมย์","61,449","162,067","2.64","3,639","13,455","3.70","2,420","6,503","2.69","48,616","103,948","2.14","12","35","2.92","0","0","0.00"
"10929  :  โรงพยาบาลกันทรลักษ์","122,444","312,371","2.55","5,635","20,026","3.55","5,098","11,033","2.16","49,314","119,035","2.41","0","0","0.00","0","0","0.00"
"10930  :  โรงพยาบาลขุขันธ์","96,398","251,194","2.61","7,620","24,599","3.23","5,258","13,296","2.53","86,251","211,317","2.45","25","44","1.76","2","2","1.00"
"10931  :  โรงพยาบาลไพรบึง","34,036","114,419","3.36","982","3,361","3.42","1,159","2,618","2.26","32,672","99,560","3.05","10","24","2.40","0","0","0.00"
"10932  :  โรงพยาบาลปรางค์กู่","41,714","133,398","3.20","2,086","6,283","3.01","1,385","4,008","2.89","31,114","67,830","2.18","20","38","1.90","0","0","0.00"
"10933  :  โรงพยาบาลขุนหาญ","75,130","254,062","3.38","3,801","13,197","3.47","2,319","6,458","2.78","72,471","223,901","3.09","67","151","2.25","0","0","0.00"
"10934  :  โรงพยาบาลราษีไศล","57,270","180,242","3.15","4,833","17,899","3.70","2,773","7,649","2.76","47,665","122,085","2.56","24","31","1.29","0","0","0.00"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","70,853","211,747","2.99","3,689","14,317","3.88","3,061","8,428","2.75","66,636","179,179","2.69","14","30","2.14","0","0","0.00"
"10936  :  โรงพยาบาลบึงบูรพ์","10,850","43,596","4.02","1,005","4,334","4.31","567","2,161","3.81","10,011","34,898","3.49","3","9","3.00","0","0","0.00"
"10937  :  โรงพยาบาลห้วยทับทัน","28,323","90,929","3.21","1,356","5,286","3.90","1,733","4,166","2.40","24,738","68,056","2.75","9","17","1.89","0","0","0.00"
"10938  :  โรงพยาบาลโนนคูณ","27,959","88,735","3.17","2,365","7,493","3.17","1,007","2,708","2.69","26,297","75,667","2.88","29","38","1.31","0","0","0.00"
"10939  :  โรงพยาบาลศรีรัตนะ","44,204","126,560","2.86","1,822","5,999","3.29","2,874","5,603","1.95","34,005","65,861","1.94","2","2","1.00","7","7","1.00"
"10940  :  โรงพยาบาลวังหิน","32,551","84,091","2.58","1,247","4,113","3.30","914","2,192","2.40","30,420","74,234","2.44","8","23","2.88","0","0","0.00"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","29,893","94,934","3.18","1,446","5,246","3.63","22,777","37,059","1.63","15,574","47,988","3.08","5","8","1.60","0","0","0.00"
"10942  :  โรงพยาบาลภูสิงห์","37,613","113,021","3.00","1,391","4,344","3.12","1,343","2,819","2.10","30,640","77,853","2.54","52","131","2.52","0","0","0.00"
"10943  :  โรงพยาบาลเมืองจันทร์","14,063","46,320","3.29","860","3,730","4.34","545","1,821","3.34","1,241","1,768","1.42","6","6","1.00","0","0","0.00"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","22,826","75,368","3.30","1,421","4,620","3.25","3,358","9,995","2.98","19,870","57,412","2.89","8","14","1.75","2,513","3,326","1.32"
"28014  :  โรงพยาบาลพยุห์","26,037","70,929","2.72","1,473","4,263","2.89","1,109","2,337","2.11","23,470","59,401","2.53","11","16","1.45","0","0","0.00"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","14,342","46,420","3.24","770","2,851","3.70","600","1,907","3.18","13,294","38,520","2.90","3","10","3.33","0","0","0.00"
"28016  :  โรงพยาบาลศิลาลาด","14,077","52,829","3.75","963","3,206","3.33","1,040","2,021","1.94","12,820","46,068","3.59","22","28","1.27","0","0","0.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","139,526","387,071","2.77","28,630","97,988","3.42","15,819","42,433","2.68","73,775","177,534","2.41","1,407","2,670","1.90","0","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","40,923","130,378","3.19","2,567","10,144","3.95","1,452","5,059","3.48","37,291","109,895","2.95","37","98","2.65","0","0","0.00"
"10945  :  โรงพยาบาลโขงเจียม","20,293","64,750","3.19","1,196","3,816","3.19","1,466","4,129","2.82","17,658","54,440","3.08","0","0","0.00","0","0","0.00"
"10946  :  โรงพยาบาลเขื่องใน","64,290","239,870","3.73","5,070","16,282","3.21","3,739","7,825","2.09","35,070","87,477","2.49","28","48","1.71","0","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","35,921","90,593","2.52","3,061","10,244","3.35","1,591","3,716","2.34","20,594","51,723","2.51","51","104","2.04","0","0","0.00"
"10948  :  โรงพยาบาลนาจะหลวย","31,024","87,699","2.83","2,209","7,844","3.55","5,315","9,521","1.79","25,406","70,158","2.76","0","0","0.00","123","176","1.43"
"10949  :  โรงพยาบาลน้ำยืน","41,011","114,733","2.80","2,361","7,198","3.05","1,941","4,468","2.30","32,067","87,529","2.73","17","34","2.00","0","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","40,205","118,815","2.96","2,405","8,099","3.37","2,867","6,965","2.43","35,772","101,573","2.84","166","269","1.62","0","0","0.00"
"10951  :  โรงพยาบาลตระการพืชผล","75,987","227,483","2.99","5,440","18,496","3.40","3,747","9,281","2.48","68,865","190,330","2.76","25","82","3.28","0","0","0.00"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","20,333","69,637","3.42","1,315","4,576","3.48","823","1,962","2.38","18,077","58,712","3.25","65","146","2.25","0","0","0.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","49,403","160,164","3.24","3,833","15,577","4.06","5,317","12,841","2.42","40,575","130,016","3.20","223","547","2.45","0","0","0.00"
"10954  :  โรงพยาบาลวารินชำราบ","124,923","322,999","2.59","243","376","1.55","932","2,265","2.43","114,975","286,805","2.49","250","412","1.65","0","0","0.00"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","75,130","236,551","3.15","6,514","24,950","3.83","6,244","16,401","2.63","63,885","186,699","2.92","322","624","1.94","0","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","16,765","50,277","3.00","1,088","3,697","3.40","1,284","3,097","2.41","11,073","29,463","2.66","7","8","1.14","0","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","23,762","71,819","3.02","2,294","8,073","3.52","1,489","3,803","2.55","19,216","56,790","2.96","18","52","2.89","0","0","0.00"
"10959  :  โรงพยาบาลสำโรง","34,300","104,373","3.04","4,553","8,357","1.84","2,120","4,936","2.33","31,276","90,170","2.88","0","0","0.00","0","0","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","17,505","57,919","3.31","807","3,068","3.80","770","2,434","3.16","15,987","49,873","3.12","3","11","3.67","0","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","23,424","60,098","2.57","2,200","4,933","2.24","1,692","3,530","2.09","16,264","40,684","2.50","315","586","1.86","5,503","8,839","1.61"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","20,168","64,346","3.19","1,254","5,224","4.17","509","2,059","4.05","18,172","53,860","2.96","0","0","0.00","0","0","0.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","100,564","281,805","2.80","6,436","19,700","3.06","63,266","120,119","1.90","49,566","127,712","2.58","36","84","2.33","6,987","13,871","1.99"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","50,652","170,077","3.36","26,564","106,297","4.00","18,186","36,810","2.02","12,836","26,967","2.10","0","0","0.00","0","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","15,739","61,832","3.93","3,380","17,662","5.23","2,295","7,125","3.10","8,220","30,841","3.75","1","1","1.00","13","47","3.62"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","55,635","140,968","2.53","8,858","30,086","3.40","7,908","16,327","2.06","33,412","82,914","2.48","0","0","0.00","3","3","1.00"
"24032  :  โรงพยาบาลนาตาล","19,089","53,591","2.81","1,761","5,495","3.12","705","2,108","2.99","15,540","42,438","2.73","18","45","2.50","427","887","2.08"
"24821  :  โรงพยาบาลนาเยีย","16,522","49,012","2.97","1,276","5,197","4.07","1,424","3,741","2.63","13,157","37,889","2.88","16","24","1.50","0","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","18,579","56,773","3.06","1,238","4,518","3.65","2,579","6,564","2.55","14,482","43,665","3.02","28","49","1.75","0","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","18,776","56,023","2.98","1,275","4,261","3.34","1,346","3,219","2.39","15,671","46,103","2.94","21","47","2.24","0","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","15,161","42,258","2.79","906","2,842","3.14","971","2,286","2.35","13,426","35,436","2.64","5","10","2.00","0","0","0.00"
"10701  :  โรงพยาบาลยโสธร","138,491","367,689","2.65","11,194","40,801","3.64","8,470","21,278","2.51","51,175","127,616","2.49","48","99","2.06","38","65","1.71"
"10963  :  โรงพยาบาลทรายมูล","23,783","76,834","3.23","1,618","6,654","4.11","3,536","7,265","2.05","20,648","58,585","2.84","20","40","2.00","3,902","4,272","1.09"
"10964  :  โรงพยาบาลกุดชุม","43,946","132,110","3.01","2,500","12,332","4.93","1,879","4,318","2.30","41,481","112,352","2.71","0","0","0.00","0","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","43,120","132,707","3.08","2,997","11,312","3.77","4,555","8,865","1.95","40,561","112,489","2.77","20","41","2.05","0","0","0.00"
"10966  :  โรงพยาบาลป่าติ้ว","28,598","101,989","3.57","3,756","10,358","2.76","3,635","6,135","1.69","25,262","81,576","3.23","6","13","2.17","251","521","2.08"
"10967  :  โรงพยาบาลมหาชนะชัย","35,449","127,910","3.61","1,785","7,114","3.99","28,614","56,457","1.97","17,682","56,945","3.22","682","1,309","1.92","1,451","2,898","2.00"
"10968  :  โรงพยาบาลค้อวัง","25,514","82,521","3.23","6,515","15,112","2.32","1,780","2,734","1.54","20,087","64,575","3.21","57","71","1.25","0","0","0.00"
"10969  :  โรงพยาบาลไทยเจริญ","18,365","70,986","3.87","1,305","5,941","4.55","764","2,192","2.87","17,256","61,103","3.54","4","5","1.25","2","2","1.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","65,737","205,858","3.13","5,193","16,383","3.15","25,941","42,719","1.65","54,701","139,485","2.55","5","11","2.20","1,529","2,275","1.49"
"11921  :  โรงพยาบาลนายแพทย์หาญ","811","4,112","5.07","26","51","1.96","15","52","3.47","771","4,009","5.20","0","0","0.00","0","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","14,891","41,246","2.77","527","1,609","3.05","991","2,455","2.48","12,048","32,610","2.71","21","51","2.43","1,885","2,934","1.56"
"10702  :  โรงพยาบาลชัยภูมิ","171,055","413,020","2.41","62,154","110,886","1.78","67,893","120,976","1.78","59,653","138,739","2.33","87","151","1.74","21,647","42,205","1.95"
"10970  :  โรงพยาบาลบ้านเขว้า","40,690","127,923","3.14","3,782","12,460","3.29","5,590","10,939","1.96","30,838","97,907","3.17","12","27","2.25","5,613","6,515","1.16"
"10971  :  โรงพยาบาลคอนสวรรค์","39,364","135,258","3.44","3,692","13,211","3.58","2,411","6,061","2.51","35,499","108,126","3.05","17","43","2.53","4,168","4,240","1.02"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","72,827","228,034","3.13","3,047","10,815","3.55","2,345","6,242","2.66","70,533","207,070","2.94","42","80","1.90","6","6","1.00"
"10973  :  โรงพยาบาลหนองบัวแดง","54,861","166,758","3.04","2,910","9,978","3.43","7,053","14,910","2.11","32,721","90,242","2.76","35","92","2.63","31,126","51,378","1.65"
"10974  :  โรงพยาบาลจัตุรัส","49,468","152,510","3.08","9,140","23,750","2.60","11,108","21,429","1.93","36,817","104,327","2.83","96","185","1.93","27","27","1.00"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","29,443","98,204","3.34","2,156","7,594","3.52","13,278","21,596","1.63","18,806","62,265","3.31","1","4","4.00","1,723","2,910","1.69"
"10976  :  โรงพยาบาลหนองบัวระเหว","26,242","76,169","2.90","0","0","0.00","0","0","0.00","26,242","76,169","2.90","0","0","0.00","0","0","0.00"
"10977  :  โรงพยาบาลเทพสถิต","35,487","109,519","3.09","1,509","5,775","3.83","24,740","42,934","1.74","20,874","56,023","2.68","13","29","2.23","429","753","1.76"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","103,669","292,613","2.82","6,112","25,406","4.16","86,314","165,175","1.91","32,711","94,164","2.88","43","136","3.16","9","11","1.22"
"10979  :  โรงพยาบาลบ้านแท่น","36,813","165,240","4.49","1,598","6,448","4.04","1,527","3,581","2.35","36,143","153,267","4.24","8","17","2.13","46","64","1.39"
"10980  :  โรงพยาบาลแก้งคร้อ","73,986","292,475","3.95","5,268","19,593","3.72","4,155","10,578","2.55","69,935","256,192","3.66","26","66","2.54","34","59","1.74"
"10981  :  โรงพยาบาลคอนสาร","45,848","135,607","2.96","5,059","13,153","2.60","6,586","12,434","1.89","36,852","106,333","2.89","43","93","2.16","0","0","0.00"
"10982  :  โรงพยาบาลภักดีชุมพล","23,629","79,631","3.37","945","3,463","3.66","2,496","4,611","1.85","22,473","71,529","3.18","11","25","2.27","1","2","2.00"
"10983  :  โรงพยาบาลเนินสง่า","19,654","74,304","3.78","1,339","4,880","3.64","1,543","3,720","2.41","18,221","64,327","3.53","10","20","2.00","1","1","1.00"
"10703  :  โรงพยาบาลอำนาจเจริญ","105,489","330,341","3.13","9,979","39,629","3.97","6,522","19,479","2.99","95,722","258,461","2.70","58","111","1.91","1,542","5,934","3.85"
"10985  :  โรงพยาบาลชานุมาน","20,301","59,720","2.94","1,719","6,408","3.73","962","2,394","2.49","17,838","48,581","2.72","134","302","2.25","0","0","0.00"
"10986  :  โรงพยาบาลปทุมราชวงศา","25,108","76,220","3.04","2,246","8,128","3.62","10,696","20,517","1.92","15,826","44,386","2.80","73","163","2.23","0","0","0.00"
"10987  :  โรงพยาบาลพนา","18,245","74,006","4.06","2,539","12,725","5.01","1,210","4,333","3.58","15,738","54,984","3.49","9","15","1.67","10","11","1.10"
"10988  :  โรงพยาบาลเสนางคนิคม","20,969","65,324","3.12","2,355","8,170","3.47","3,323","6,022","1.81","16,783","51,041","3.04","37","90","2.43","1","1","1.00"
"10989  :  โรงพยาบาลหัวตะพาน","27,492","92,860","3.38","3,026","11,881","3.93","8,102","16,821","2.08","20,529","60,946","2.97","53","111","2.09","0","0","0.00"
"10990  :  โรงพยาบาลลืออำนาจ","19,699","65,368","3.32","1,248","4,822","3.86","11,719","21,878","1.87","11,188","37,642","3.36","18","42","2.33","315","984","3.12"
"11040  :  โรงพยาบาลบึงกาฬ","89,021","258,331","2.90","7,328","30,161","4.12","15,840","33,284","2.10","69,874","179,188","2.56","64","164","2.56","11,155","15,405","1.38"
"11041  :  โรงพยาบาลพรเจริญ","33,657","111,582","3.32","2,382","9,083","3.81","2,516","5,504","2.19","29,532","90,722","3.07","27","57","2.11","415","675","1.63"
"11043  :  โรงพยาบาลโซ่พิสัย","53,106","151,843","2.86","1,651","5,965","3.61","1,631","3,706","2.27","50,949","136,618","2.68","77","163","2.12","459","464","1.01"
"11046  :  โรงพยาบาลเซกา","48,271","135,234","2.80","3,261","12,216","3.75","4,444","10,435","2.35","42,644","108,383","2.54","141","285","2.02","43","54","1.26"
"11047  :  โรงพยาบาลปากคาด","32,140","96,895","3.01","2,035","8,621","4.24","1,498","5,741","3.83","29,101","77,776","2.67","304","694","2.28","0","0","0.00"
"11048  :  โรงพยาบาลบึงโขงหลง","24,511","67,874","2.77","1,791","6,346","3.54","15,993","26,045","1.63","10,596","29,878","2.82","153","329","2.15","3,752","5,119","1.36"
"11049  :  โรงพยาบาลศรีวิไล","28,616","88,384","3.09","1,870","7,331","3.92","1,005","3,236","3.22","26,132","72,120","2.76","99","200","2.02","0","0","0.00"
"11050  :  โรงพยาบาลบุ่งคล้า","10,659","29,151","2.73","599","1,686","2.81","425","884","2.08","10,040","25,236","2.51","44","93","2.11","0","0","0.00"
"10704  :  โรงพยาบาลหนองบัวลำภู","86,618","230,843","2.67","11,009","26,508","2.41","15,814","29,323","1.85","67,457","154,767","2.29","0","0","0.00","11,013","20,244","1.84"
