"โรงพยาบาล","รวม","ข้าราชการรัฐวิสาหกิจ","ประกันสังคม","UC ทั้งหมด","ต่างด้าว","บันทึกรหัสสิทธิ ไม่ตรง รหัสมาตรฐาน"
"คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน"
"10885  :  โรงพยาบาลห้วยแถลง","3,866","15,676","4.05","36","127","3.53","432","1,307","3.03","3,399","14,242","4.19","0","0","0.00","0","0","0.00"
"10886  :  โรงพยาบาลชุมพวง","6,137","25,504","4.16","411","1,639","3.99","364","1,279","3.51","4,812","20,010","4.16","550","2,574","4.68","1","2","2.00"
"10887  :  โรงพยาบาลสูงเนิน","6,821","25,787","3.78","415","1,975","4.76","988","2,956","2.99","5,095","19,904","3.91","310","915","2.95","14","37","2.64"
"10888  :  โรงพยาบาลขามทะเลสอ","2,455","7,560","3.08","145","390","2.69","520","1,366","2.63","1,659","5,270","3.18","168","534","3.18","0","0","0.00"
"10889  :  โรงพยาบาลสีคิ้ว","10,070","37,550","3.73","593","2,730","4.60","1,664","6,444","3.87","7,320","27,126","3.71","504","1,250","2.48","0","0","0.00"
"10890  :  โรงพยาบาลปากช่องนานา","16,101","59,752","3.71","4","23","5.75","2,941","11,242","3.82","12,152","45,495","3.74","1,012","2,992","2.96","0","0","0.00"
"10891  :  โรงพยาบาลหนองบุญมาก","4,446","12,671","2.85","173","548","3.17","343","747","2.18","3,861","11,189","2.90","65","182","2.80","4","5","1.25"
"10892  :  โรงพยาบาลแก้งสนามนาง","2,206","5,583","2.53","147","328","2.23","291","662","2.27","1,768","4,593","2.60","0","0","0.00","0","0","0.00"
"10893  :  โรงพยาบาลโนนแดง","2,578","8,862","3.44","157","500","3.18","115","308","2.68","2,220","7,895","3.56","86","159","1.85","0","0","0.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","3,331","11,029","3.31","159","668","4.20","109","417","3.83","2,845","9,425","3.31","219","497","2.27","7","22","3.14"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","4,810","26,215","5.45","3,260","19,516","5.99","230","1,390","6.04","605","3,094","5.11","714","2,214","3.10","1","1","1.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","1,685","4,697","2.79","89","223","2.51","100","273","2.73","1,494","4,198","2.81","2","3","1.50","0","0","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","2,061","4,785","2.32","123","306","2.49","93","165","1.77","1,833","4,289","2.34","12","25","2.08","0","0","0.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","591","3,423","5.79","2","4","2.00","4","4","1.00","579","3,396","5.87","6","19","3.17","0","0","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","3,056","7,585","2.48","0","0","0.00","88","148","1.68","1,169","2,653","2.27","1,799","4,784","2.66","0","0","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","60","161","2.68","20","72","3.60","10","18","1.80","24","60","2.50","6","11","1.83","0","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","1,628","48,791","29.97","104","3,110","29.90","104","2,220","21.35","1,408","43,123","30.63","12","338","28.17","0","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","28","151","5.39","4","7","1.75","0","0","0.00","24","144","6.00","0","0","0.00","0","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","2,806","7,458","2.66","154","639","4.15","120","344","2.87","2,440","6,313","2.59","92","162","1.76","0","0","0.00"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","12,385","43,676","3.53","1,057","4,111","3.89","919","3,038","3.31","8,059","28,765","3.57","2,350","7,762","3.30","0","0","0.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","1,791","5,439","3.04","126","423","3.36","119","379","3.18","1,503","4,577","3.05","43","60","1.40","0","0","0.00"
"27839  :  โรงพยาบาลบัวลาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27840  :  โรงพยาบาลสีดา","34","39","1.15","1","1","1.00","4","9","2.25","29","29","1.00","0","0","0.00","0","0","0.00"
"27841  :  โรงพยาบาลเทพารักษ์","56","100","1.79","2","5","2.50","52","92","1.77","2","3","1.50","0","0","0.00","0","0","0.00"
"10667  :  โรงพยาบาลบุรีรัมย์","57,959","224,054","3.87","5,758","23,344","4.05","7,006","26,447","3.77","44,876","173,102","3.86","304","1,116","3.67","15","45","3.00"
"10895  :  โรงพยาบาลคูเมือง","6,249","31,328","5.01","426","2,485","5.83","302","1,174","3.89","5,443","27,377","5.03","84","292","3.48","0","0","0.00"
"10896  :  โรงพยาบาลกระสัง","6,174","18,994","3.08","294","972","3.31","234","610","2.61","4,960","15,646","3.15","690","1,766","2.56","0","0","0.00"
"10897  :  โรงพยาบาลนางรอง","23,519","103,759","4.41","2,545","17,651","6.94","1,446","6,781","4.69","19,524","79,267","4.06","22","60","2.73","0","0","0.00"
"10898  :  โรงพยาบาลหนองกี่","6,255","14,695","2.35","405","1,041","2.57","458","935","2.04","5,005","11,846","2.37","387","873","2.26","0","0","0.00"
"10899  :  โรงพยาบาลละหานทราย","9,342","36,388","3.90","606","2,124","3.50","645","1,995","3.09","8,133","32,156","3.95","36","113","3.14","0","0","0.00"
"10900  :  โรงพยาบาลประโคนชัย","12,337","38,156","3.09","1,047","3,567","3.41","600","1,392","2.32","10,382","32,369","3.12","308","828","2.69","0","0","0.00"
"10901  :  โรงพยาบาลบ้านกรวด","4,745","13,793","2.91","372","1,136","3.05","302","654","2.17","3,817","10,997","2.88","254","1,006","3.96","0","0","0.00"
"10902  :  โรงพยาบาลพุทไธสง","4,708","13,075","2.78","532","1,655","3.11","277","671","2.42","3,724","10,304","2.77","175","445","2.54","0","0","0.00"
"10904  :  โรงพยาบาลลำปลายมาศ","14,795","35,631","2.41","1,540","4,220","2.74","701","1,652","2.36","11,817","27,637","2.34","732","2,116","2.89","5","6","1.20"
"10905  :  โรงพยาบาลสตึก","7,807","21,631","2.77","248","697","2.81","92","247","2.68","6,926","18,528","2.68","540","2,156","3.99","1","3","3.00"
"10906  :  โรงพยาบาลปะคำ","3,814","9,791","2.57","367","997","2.72","188","436","2.32","3,156","8,166","2.59","103","192","1.86","0","0","0.00"
"10907  :  โรงพยาบาลนาโพธิ์","2,529","7,598","3.00","186","606","3.26","227","715","3.15","2,099","6,243","2.97","17","34","2.00","0","0","0.00"
"10908  :  โรงพยาบาลหนองหงส์","4,462","10,911","2.45","320","772","2.41","252","600","2.38","3,726","9,209","2.47","164","330","2.01","0","0","0.00"
"10909  :  โรงพยาบาลพลับพลาชัย","3,499","11,004","3.14","168","657","3.91","426","1,112","2.61","2,892","9,195","3.18","13","40","3.08","0","0","0.00"
"10910  :  โรงพยาบาลห้วยราช","2,663","9,786","3.67","186","812","4.37","210","585","2.79","2,267","8,389","3.70","0","0","0.00","0","0","0.00"
"10911  :  โรงพยาบาลโนนสุวรรณ","2,703","8,094","2.99","126","419","3.33","159","436","2.74","2,401","7,168","2.99","17","71","4.18","0","0","0.00"
"10912  :  โรงพยาบาลชำนิ","3,438","9,080","2.64","213","613","2.88","294","728","2.48","2,931","7,739","2.64","0","0","0.00","0","0","0.00"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","3,205","11,200","3.49","385","1,806","4.69","339","834","2.46","2,479","8,557","3.45","2","3","1.50","0","0","0.00"
"10914  :  โรงพยาบาลโนนดินแดง","3,103","8,999","2.90","164","498","3.04","486","1,231","2.53","2,451","7,264","2.96","2","6","3.00","0","0","0.00"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","66","221","3.35","19","73","3.84","8","21","2.63","39","127","3.26","0","0","0.00","0","0","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","2,734","8,345","3.05","287","1,046","3.64","822","2,564","3.12","1,616","4,712","2.92","9","23","2.56","0","0","0.00"
"23578  :  โรงพยาบาลแคนดง","3,370","9,004","2.67","62","154","2.48","314","778","2.48","2,981","8,032","2.69","13","40","3.08","0","0","0.00"
"28020  :  โรงพยาบาลบ้านด่าน","2,547","6,067","2.38","150","327","2.18","176","397","2.26","2,208","5,315","2.41","13","28","2.15","0","0","0.00"
"10668  :  โรงพยาบาลสุรินทร์","65,337","316,728","4.85","7,117","38,464","5.40","6,746","29,432","4.36","48,664","234,794","4.82","2,810","14,038","5.00","0","0","0.00"
"10915  :  โรงพยาบาลชุมพลบุรี","4,935","14,623","2.96","420","1,290","3.07","254","551","2.17","4,253","12,761","3.00","8","21","2.63","0","0","0.00"
"10916  :  โรงพยาบาลท่าตูม","8,428","26,972","3.20","598","2,165","3.62","347","998","2.88","7,042","22,688","3.22","444","1,121","2.52","0","0","0.00"
"10917  :  โรงพยาบาลจอมพระ","3,950","10,821","2.74","225","691","3.07","262","511","1.95","3,231","9,092","2.81","232","527","2.27","0","0","0.00"
"10918  :  โรงพยาบาลปราสาท","17,423","54,797","3.15","1,255","4,372","3.48","1,665","3,850","2.31","14,167","45,518","3.21","336","1,057","3.15","0","0","0.00"
"10919  :  โรงพยาบาลกาบเชิง","6,024","21,119","3.51","283","1,251","4.42","397","1,040","2.62","5,062","18,122","3.58","282","706","2.50","0","0","0.00"
"10920  :  โรงพยาบาลรัตนบุรี","11,330","35,575","3.14","1,061","3,366","3.17","759","2,062","2.72","9,506","30,131","3.17","5","16","3.20","0","0","0.00"
"10921  :  โรงพยาบาลสนม","3,024","8,536","2.82","257","916","3.56","133","334","2.51","2,386","6,726","2.82","248","560","2.26","0","0","0.00"
"10922  :  โรงพยาบาลศีขรภูมิ","19,219","61,106","3.18","1,485","4,968","3.35","995","2,669","2.68","16,703","53,385","3.20","32","74","2.31","4","10","2.50"
"10923  :  โรงพยาบาลสังขะ","13,199","37,933","2.87","791","2,319","2.93","1,722","4,377","2.54","9,730","28,288","2.91","956","2,949","3.08","0","0","0.00"
"10924  :  โรงพยาบาลลำดวน","13,357","38,763","2.90","1,193","4,436","3.72","914","2,405","2.63","11,213","31,793","2.84","38","129","3.39","0","0","0.00"
"10925  :  โรงพยาบาลสำโรงทาบ","5,150","15,935","3.09","281","971","3.46","215","591","2.75","4,549","14,124","3.10","105","249","2.37","0","0","0.00"
"10926  :  โรงพยาบาลบัวเชด","3,713","12,019","3.24","202","718","3.55","439","1,265","2.88","3,065","10,016","3.27","7","20","2.86","0","0","0.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","416","1,121","2.69","89","234","2.63","74","213","2.88","123","395","3.21","130","279","2.15","0","0","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","2,862","10,595","3.70","171","399","2.33","243","695","2.86","2,402","9,338","3.89","46","163","3.54","0","0","0.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","2,189","5,645","2.58","123","283","2.30","71","189","2.66","1,951","5,110","2.62","44","63","1.43","0","0","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","2,367","6,613","2.79","71","205","2.89","248","561","2.26","2,008","5,778","2.88","40","69","1.73","0","0","0.00"
"27844  :  โรงพยาบาลโนนนารายณ์","2,242","4,844","2.16","84","183","2.18","149","259","1.74","2,008","4,396","2.19","1","6","6.00","0","0","0.00"
"10700  :  โรงพยาบาลศรีสะเกษ","52,667","255,009","4.84","2,237","12,449","5.57","1,556","10,233","6.58","18,737","89,960","4.80","30,137","142,367","4.72","0","0","0.00"
"10927  :  โรงพยาบาลยางชุมน้อย","2,644","6,998","2.65","60","197","3.28","56","134","2.39","566","1,603","2.83","1,962","5,064","2.58","0","0","0.00"
"10928  :  โรงพยาบาลกันทรารมย์","8,044","22,963","2.85","512","1,898","3.71","188","477","2.54","5,420","15,172","2.80","1,925","5,416","2.81","0","0","0.00"
"10929  :  โรงพยาบาลกันทรลักษ์","18,347","67,542","3.68","514","2,108","4.10","531","1,436","2.70","5,458","21,073","3.86","11,844","42,925","3.62","0","0","0.00"
"10930  :  โรงพยาบาลขุขันธ์","10,860","40,405","3.72","735","3,310","4.50","676","1,822","2.70","9,310","34,797","3.74","143","476","3.33","0","0","0.00"
"10931  :  โรงพยาบาลไพรบึง","3,331","13,548","4.07","125","416","3.33","174","416","2.39","2,530","11,134","4.40","503","1,582","3.15","0","0","0.00"
"10932  :  โรงพยาบาลปรางค์กู่","5,582","11,914","2.13","309","701","2.27","258","513","1.99","4,380","9,184","2.10","635","1,516","2.39","0","0","0.00"
"10933  :  โรงพยาบาลขุนหาญ","10,010","30,418","3.04","517","1,926","3.73","630","1,507","2.39","8,454","25,521","3.02","409","1,464","3.58","0","0","0.00"
"10934  :  โรงพยาบาลราษีไศล","8,186","27,142","3.32","323","1,135","3.51","379","1,059","2.79","4,143","13,771","3.32","3,341","11,177","3.35","0","0","0.00"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","9,138","27,736","3.04","550","1,748","3.18","411","929","2.26","6,010","18,204","3.03","2,167","6,855","3.16","0","0","0.00"
"10936  :  โรงพยาบาลบึงบูรพ์","1,739","5,077","2.92","209","661","3.16","61","154","2.52","1,410","4,119","2.92","59","143","2.42","0","0","0.00"
"10937  :  โรงพยาบาลห้วยทับทัน","2,331","5,379","2.31","100","236","2.36","112","196","1.75","1,882","4,405","2.34","237","542","2.29","0","0","0.00"
"10938  :  โรงพยาบาลโนนคูณ","2,383","6,659","2.79","134","331","2.47","70","168","2.40","1,570","4,612","2.94","609","1,548","2.54","0","0","0.00"
"10939  :  โรงพยาบาลศรีรัตนะ","5,487","15,449","2.82","272","800","2.94","204","542","2.66","4,942","13,842","2.80","69","265","3.84","0","0","0.00"
"10940  :  โรงพยาบาลวังหิน","3,086","8,378","2.71","115","387","3.37","134","239","1.78","2,064","5,667","2.75","773","2,085","2.70","0","0","0.00"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","2,423","8,694","3.59","117","437","3.74","74","204","2.76","2,159","7,836","3.63","73","217","2.97","0","0","0.00"
"10942  :  โรงพยาบาลภูสิงห์","2,769","7,378","2.66","112","331","2.96","198","406","2.05","2,326","6,278","2.70","133","363","2.73","0","0","0.00"
"10943  :  โรงพยาบาลเมืองจันทร์","1,548","5,124","3.31","84","246","2.93","69","207","3.00","881","2,890","3.28","514","1,781","3.46","0","0","0.00"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","1,969","5,815","2.95","75","223","2.97","109","188","1.72","1,179","3,618","3.07","606","1,786","2.95","0","0","0.00"
"28014  :  โรงพยาบาลพยุห์","1,299","2,756","2.12","12","14","1.17","29","57","1.97","576","1,259","2.19","682","1,426","2.09","0","0","0.00"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","2,429","6,218","2.56","98","239","2.44","82","149","1.82","1,855","4,932","2.66","394","898","2.28","0","0","0.00"
"28016  :  โรงพยาบาลศิลาลาด","56","113","2.02","0","0","0.00","2","2","1.00","53","110","2.08","1","1","1.00","0","0","0.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","88,249","448,551","5.08","12,221","69,891","5.72","5,463","21,126","3.87","67,548","342,592","5.07","3,017","14,942","4.95","0","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","5,550","15,826","2.85","287","836","2.91","103","567","5.50","4,836","13,525","2.80","324","898","2.77","0","0","0.00"
"10945  :  โรงพยาบาลโขงเจียม","2,620","7,420","2.83","102","265","2.60","148","318","2.15","1,990","5,803","2.92","380","1,034","2.72","0","0","0.00"
"10946  :  โรงพยาบาลเขื่องใน","6,037","19,446","3.22","567","1,972","3.48","302","687","2.27","4,778","15,482","3.24","390","1,305","3.35","0","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","5,430","16,285","3.00","317","1,263","3.98","126","552","4.38","4,187","12,224","2.92","800","2,246","2.81","0","0","0.00"
"10948  :  โรงพยาบาลนาจะหลวย","3,663","9,812","2.68","184","614","3.34","269","568","2.11","3,210","8,630","2.69","0","0","0.00","0","0","0.00"
"10949  :  โรงพยาบาลน้ำยืน","6,732","16,187","2.40","374","969","2.59","229","425","1.86","5,849","14,327","2.45","280","466","1.66","0","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","5,013","16,770","3.35","696","2,155","3.10","317","710","2.24","3,899","13,650","3.50","101","255","2.52","0","0","0.00"
"10951  :  โรงพยาบาลตระการพืชผล","11,925","35,673","2.99","810","2,573","3.18","393","981","2.50","10,081","30,510","3.03","641","1,609","2.51","0","0","0.00"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","3,365","8,965","2.66","252","759","3.01","98","235","2.40","2,085","5,470","2.62","88","162","1.84","842","2,339","2.78"
"10953  :  โรงพยาบาลม่วงสามสิบ","5,396","16,250","3.01","302","1,230","4.07","339","690","2.04","4,731","14,282","3.02","24","48","2.00","0","0","0.00"
"10954  :  โรงพยาบาลวารินชำราบ","18,667","60,298","3.23","1,063","4,297","4.04","1,006","3,062","3.04","14,242","46,454","3.26","744","1,990","2.67","1,612","4,495","2.79"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","11,754","40,449","3.44","545","2,051","3.76","350","866","2.47","10,142","34,914","3.44","717","2,618","3.65","0","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","1,270","3,388","2.67","94","274","2.91","87","160","1.84","1,071","2,914","2.72","18","40","2.22","0","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","3,548","8,094","2.28","261","671","2.57","107","175","1.64","2,967","6,838","2.30","213","410","1.92","0","0","0.00"
"10959  :  โรงพยาบาลสำโรง","3,534","9,294","2.63","182","476","2.62","278","624","2.24","3,063","8,169","2.67","11","25","2.27","0","0","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","1,889","5,894","3.12","92","309","3.36","40","104","2.60","1,573","5,033","3.20","184","448","2.43","0","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","3,754","9,915","2.64","182","608","3.34","208","493","2.37","2,872","7,582","2.64","492","1,232","2.50","0","0","0.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","1,858","4,626","2.49","125","351","2.81","70","130","1.86","1,618","4,075","2.52","45","70","1.56","0","0","0.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","26,696","109,832","4.11","1,756","9,794","5.58","2,598","9,219","3.55","13,816","55,086","3.99","8,638","35,733","4.14","0","0","0.00"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","2,201","3,201","1.45","101","123","1.22","12","28","2.33","2,083","3,036","1.46","5","14","2.80","0","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","1,046","33,391","31.92","87","1,554","17.86","37","672","18.16","867","26,226","30.25","55","4,939","89.80","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","12,238","45,350","3.71","1,492","6,722","4.51","765","2,471","3.23","9,764","35,405","3.63","218","752","3.45","0","0","0.00"
"24032  :  โรงพยาบาลนาตาล","1,729","3,644","2.11","66","146","2.21","38","58","1.53","1,536","3,279","2.13","89","161","1.81","0","0","0.00"
"24821  :  โรงพยาบาลนาเยีย","1,319","2,685","2.04","66","117","1.77","72","126","1.75","1,167","2,425","2.08","14","17","1.21","0","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","1,080","2,960","2.74","23","56","2.43","44","92","2.09","994","2,783","2.80","19","29","1.53","0","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","1,121","2,405","2.15","29","68","2.34","50","71","1.42","1,039","2,260","2.18","3","6","2.00","0","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","819","2,327","2.84","44","131","2.98","30","87","2.90","730","2,083","2.85","15","26","1.73","0","0","0.00"
"10701  :  โรงพยาบาลยโสธร","34,947","98,767","2.83","3,857","12,167","3.15","2,275","6,486","2.85","27,355","75,818","2.77","1,432","4,230","2.95","28","66","2.36"
"10963  :  โรงพยาบาลทรายมูล","2,052","5,279","2.57","211","594","2.82","113","242","2.14","1,711","4,412","2.58","17","31","1.82","0","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","4,598","11,251","2.45","380","1,128","2.97","271","473","1.75","3,932","9,618","2.45","15","32","2.13","0","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","4,329","10,723","2.48","198","546","2.76","249","459","1.84","3,882","9,716","2.50","1","2","2.00","0","0","0.00"
"10966  :  โรงพยาบาลป่าติ้ว","2,374","6,153","2.59","209","545","2.61","88","199","2.26","2,050","5,374","2.62","27","35","1.30","0","0","0.00"
"10967  :  โรงพยาบาลมหาชนะชัย","4,203","10,834","2.58","263","686","2.61","245","524","2.14","3,676","9,570","2.60","21","54","2.57","0","0","0.00"
"10968  :  โรงพยาบาลค้อวัง","1,809","5,823","3.22","204","647","3.17","91","202","2.22","1,511","4,964","3.29","3","10","3.33","0","0","0.00"
"10969  :  โรงพยาบาลไทยเจริญ","1,917","4,808","2.51","118","302","2.56","136","315","2.32","1,646","4,154","2.52","17","37","2.18","0","0","0.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","11,594","33,438","2.88","894","2,446","2.74","770","2,412","3.13","9,675","27,485","2.84","433","1,095","2.53","0","0","0.00"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","634","1,365","2.15","14","32","2.29","48","77","1.60","475","1,058","2.23","97","198","2.04","0","0","0.00"
"10702  :  โรงพยาบาลชัยภูมิ","45,872","210,324","4.59","4,557","25,627","5.62","7,483","31,119","4.16","33,750","153,265","4.54","83","313","3.77","0","0","0.00"
"10970  :  โรงพยาบาลบ้านเขว้า","4,416","13,524","3.06","405","1,304","3.22","146","350","2.40","3,555","11,083","3.12","310","787","2.54","0","0","0.00"
"10971  :  โรงพยาบาลคอนสวรรค์","4,467","12,989","2.91","367","1,106","3.01","243","522","2.15","3,743","11,113","2.97","126","248","1.97","0","0","0.00"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","6,542","27,567","4.21","327","1,124","3.44","173","1,958","11.32","5,803","23,974","4.13","241","511","2.12","0","0","0.00"
"10973  :  โรงพยาบาลหนองบัวแดง","8,601","27,252","3.17","369","1,201","3.25","1,047","2,629","2.51","6,247","19,153","3.07","939","4,269","4.55","0","0","0.00"
"10974  :  โรงพยาบาลจัตุรัส","6,590","22,936","3.48","741","3,292","4.44","896","2,897","3.23","4,944","16,723","3.38","9","24","2.67","0","0","0.00"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","5,260","15,892","3.02","378","1,356","3.59","965","2,843","2.95","3,794","11,353","2.99","127","340","2.68","0","0","0.00"
"10976  :  โรงพยาบาลหนองบัวระเหว","3,035","13,991","4.61","164","653","3.98","82","194","2.37","2,109","7,454","3.53","1,405","5,690","4.05","0","0","0.00"
"10977  :  โรงพยาบาลเทพสถิต","3,122","10,747","3.44","84","259","3.08","138","322","2.33","2,836","9,985","3.52","64","181","2.83","0","0","0.00"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","17,059","90,236","5.29","1,346","9,770","7.26","4,075","22,716","5.57","11,261","55,262","4.91","393","2,488","6.33","0","0","0.00"
"10979  :  โรงพยาบาลบ้านแท่น","3,947","11,653","2.95","198","551","2.78","226","431","1.91","3,439","10,366","3.01","85","305","3.59","0","0","0.00"
"10980  :  โรงพยาบาลแก้งคร้อ","6,547","20,846","3.18","523","1,994","3.81","234","667","2.85","5,473","17,383","3.18","318","802","2.52","0","0","0.00"
"10981  :  โรงพยาบาลคอนสาร","4,515","13,682","3.03","318","967","3.04","390","1,150","2.95","3,514","10,524","2.99","295","1,041","3.53","0","0","0.00"
"10982  :  โรงพยาบาลภักดีชุมพล","2,717","7,524","2.77","105","291","2.77","118","262","2.22","2,449","6,886","2.81","45","85","1.89","0","0","0.00"
"10983  :  โรงพยาบาลเนินสง่า","2,293","7,117","3.10","170","548","3.22","139","345","2.48","1,973","6,207","3.15","11","17","1.55","0","0","0.00"
"10703  :  โรงพยาบาลอำนาจเจริญ","26,568","115,661","4.35","2,560","14,781","5.77","2,119","8,095","3.82","20,766","88,548","4.26","1,127","4,237","3.76","0","0","0.00"
"10985  :  โรงพยาบาลชานุมาน","3,259","10,855","3.33","201","712","3.54","132","359","2.72","2,744","9,094","3.31","182","690","3.79","0","0","0.00"
"10986  :  โรงพยาบาลปทุมราชวงศา","3,274","10,030","3.06","276","970","3.51","158","471","2.98","2,621","8,110","3.09","219","479","2.19","0","0","0.00"
"10987  :  โรงพยาบาลพนา","1,994","6,493","3.26","141","540","3.83","159","510","3.21","1,683","5,426","3.22","12","17","1.42","0","0","0.00"
"10988  :  โรงพยาบาลเสนางคนิคม","2,477","7,850","3.17","205","778","3.80","73","222","3.04","2,096","6,638","3.17","103","212","2.06","0","0","0.00"
"10989  :  โรงพยาบาลหัวตะพาน","4,084","14,080","3.45","434","1,884","4.34","229","823","3.59","3,408","11,341","3.33","13","32","2.46","0","0","0.00"
"10990  :  โรงพยาบาลลืออำนาจ","2,507","8,652","3.45","164","594","3.62","106","259","2.44","2,235","7,795","3.49","2","4","2.00","0","0","0.00"
"11040  :  โรงพยาบาลบึงกาฬ","15,347","55,658","3.63","1,396","5,277","3.78","2,142","7,568","3.53","11,786","42,761","3.63","23","52","2.26","0","0","0.00"
"11041  :  โรงพยาบาลพรเจริญ","3,716","10,422","2.80","224","669","2.99","521","1,402","2.69","2,852","8,121","2.85","119","230","1.93","0","0","0.00"
"11043  :  โรงพยาบาลโซ่พิสัย","3,705","13,220","3.57","195","671","3.44","235","614","2.61","2,919","10,834","3.71","356","1,101","3.09","0","0","0.00"
"11046  :  โรงพยาบาลเซกา","7,046","39,694","5.63","548","2,001","3.65","303","757","2.50","6,055","36,427","6.02","140","509","3.64","0","0","0.00"
"11047  :  โรงพยาบาลปากคาด","3,238","9,747","3.01","160","657","4.11","156","368","2.36","2,452","7,669","3.13","470","1,053","2.24","0","0","0.00"
"11048  :  โรงพยาบาลบึงโขงหลง","4,304","15,295","3.55","207","720","3.48","508","1,605","3.16","2,892","10,905","3.77","698","2,065","2.96","0","0","0.00"
"11049  :  โรงพยาบาลศรีวิไล","3,067","11,456","3.74","188","719","3.82","81","254","3.14","2,626","10,053","3.83","177","430","2.43","0","0","0.00"
"11050  :  โรงพยาบาลบุ่งคล้า","1,263","3,775","2.99","77","211","2.74","31","70","2.26","997","3,103","3.11","158","391","2.47","0","0","0.00"
"10704  :  โรงพยาบาลหนองบัวลำภู","25,557","104,234","4.08","2,128","9,343","4.39","5,961","24,717","4.15","17,466","70,158","4.02","5","16","3.20","0","0","0.00"
"10991  :  โรงพยาบาลนากลาง","4,996","14,486","2.90","272","774","2.85","920","2,294","2.49","3,758","11,301","3.01","46","117","2.54","0","0","0.00"
