"โรงพยาบาล","รวม","ข้าราชการรัฐวิสาหกิจ","ประกันสังคม","UC ทั้งหมด","ต่างด้าว","บันทึกรหัสสิทธิ ไม่ตรง รหัสมาตรฐาน"
"คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","66,802","228,903","3.43","1,733","8,045","4.64","55,911","124,795","2.23","21,018","86,293","4.11","221","342","1.55","5","5","1.00"
"10852  :  โรงพยาบาลบางปะกง","66,518","180,184","2.71","2,070","7,398","3.57","6,825","11,682","1.71","48,484","130,918","2.70","4,019","7,440","1.85","2,496","2,887","1.16"
"10853  :  โรงพยาบาลบ้านโพธิ์","50,617","161,770","3.20","2,257","13,192","5.84","4,101","13,787","3.36","43,229","120,811","2.79","606","755","1.25","1,498","3,536","2.36"
"10854  :  โรงพยาบาลพนมสารคาม","68,405","243,529","3.56","4,754","22,198","4.67","8,070","26,958","3.34","57,052","174,806","3.06","517","988","1.91","0","0","0.00"
"10855  :  โรงพยาบาลสนามชัยเขต","47,135","154,204","3.27","2,897","10,232","3.53","2,911","8,396","2.88","19,887","60,545","3.04","441","1,155","2.62","28,342","62,296","2.20"
"10856  :  โรงพยาบาลแปลงยาว","49,300","157,287","3.19","1,743","6,823","3.91","17,379","39,518","2.27","37,090","104,530","2.82","216","590","2.73","505","3,152","6.24"
"13747  :  โรงพยาบาลราชสาส์น","11,096","49,241","4.44","720","3,044","4.23","7,995","19,617","2.45","4,964","23,672","4.77","13","39","3.00","2","2","1.00"
"31327  :  โรงพยาบาลคลองเขื่อน","13,231","52,900","4.00","816","5,000","6.13","1,347","5,055","3.75","11,952","41,784","3.50","9","10","1.11","0","0","0.00"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","144,481","507,358","3.51","17,815","85,497","4.80","65,440","169,224","2.59","44,826","179,598","4.01","130","346","2.66","1,068","1,230","1.15"
"10857  :  โรงพยาบาลกบินทร์บุรี","114,500","377,670","3.30","5,391","24,661","4.57","18,357","52,918","2.88","33,264","115,196","3.46","200","443","2.22","8,242","13,351","1.62"
"10858  :  โรงพยาบาลนาดี","38,328","125,956","3.29","1,538","6,671","4.34","19,184","43,608","2.27","18,901","66,286","3.51","224","375","1.67","0","0","0.00"
"10859  :  โรงพยาบาลบ้านสร้าง","23,423","87,635","3.74","1,445","6,799","4.71","4,054","12,420","3.06","17,745","62,246","3.51","51","155","3.04","0","0","0.00"
"10860  :  โรงพยาบาลประจันตคาม","28,881","108,069","3.74","2,753","10,207","3.71","3,401","10,855","3.19","23,241","82,015","3.53","327","432","1.32","0","0","0.00"
"10861  :  โรงพยาบาลศรีมหาโพธิ","81,566","183,417","2.25","2,660","7,133","2.68","25,586","56,051","2.19","47,773","101,452","2.12","444","735","1.66","0","0","0.00"
"10862  :  โรงพยาบาลศรีมโหสถ","20,689","84,190","4.07","1,273","6,959","5.47","14,544","33,563","2.31","8,013","36,955","4.61","0","0","0.00","99","172","1.74"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","22,096","91,499","4.14","10,376","50,773","4.89","4,481","6,117","1.37","9,803","28,007","2.86","0","0","0.00","0","0","0.00"
"10698  :  โรงพยาบาลนครนายก","103,308","394,644","3.82","13,247","73,223","5.53","59,366","137,411","2.31","44,634","168,530","3.78","2,022","4,207","2.08","2","2","1.00"
"10863  :  โรงพยาบาลปากพลี","17,373","67,783","3.90","4,363","22,879","5.24","4,240","8,062","1.90","6,226","22,493","3.61","3","6","2.00","7,572","14,343","1.89"
"10864  :  โรงพยาบาลบ้านนา","45,253","163,459","3.61","4,305","19,314","4.49","7,353","21,140","2.88","34,593","114,901","3.32","0","0","0.00","0","0","0.00"
"10865  :  โรงพยาบาลองครักษ์","37,531","120,849","3.22","2,741","14,384","5.25","12,398","23,502","1.90","24,796","77,127","3.11","2,988","4,282","1.43","1,060","1,481","1.40"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","91,159","370,944","4.07","24,398","116,585","4.78","11,275","56,500","5.01","44,917","151,542","3.37","0","0","0.00","22,698","44,586","1.96"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","120,474","446,198","3.70","12,484","60,654","4.86","36,179","88,587","2.45","87,988","296,957","3.37","0","0","0.00","0","0","0.00"
"10866  :  โรงพยาบาลคลองหาด","28,344","110,213","3.89","1,031","4,360","4.23","1,024","3,467","3.39","25,833","97,155","3.76","1,065","2,318","2.18","0","0","0.00"
"10867  :  โรงพยาบาลตาพระยา","36,104","118,428","3.28","1,708","6,450","3.78","957","2,655","2.77","33,394","103,836","3.11","912","1,959","2.15","0","0","0.00"
"10868  :  โรงพยาบาลวังน้ำเย็น","47,939","184,207","3.84","1,830","8,202","4.48","139","139","1.00","43,392","157,603","3.63","1,682","3,856","2.29","2,204","7,996","3.63"
"10869  :  โรงพยาบาลวัฒนานคร","53,774","206,403","3.84","4,978","23,793","4.78","4,447","13,383","3.01","44,978","159,157","3.54","2,617","4,623","1.77","0","0","0.00"
"10870  :  โรงพยาบาลอรัญประเทศ","95,026","331,834","3.49","6,473","29,745","4.60","6,487","23,824","3.67","46,481","170,814","3.67","5,357","7,542","1.41","36,452","70,397","1.93"
"13817  :  โรงพยาบาลเขาฉกรรจ์","35,447","117,304","3.31","1,404","5,532","3.94","1,404","4,158","2.96","31,960","101,093","3.16","152","333","2.19","0","0","0.00"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","5,480","39,039","7.12","797","4,191","5.26","2,033","5,789","2.85","3,448","29,059","8.43","0","0","0.00","0","0","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","266,289","880,276","3.31","41,674","184,978","4.44","51,117","160,504","3.14","156,784","484,065","3.09","204","501","2.46","93","94","1.01"
"10871  :  โรงพยาบาลครบุรี","56,713","212,757","3.75","3,796","17,559","4.63","3,910","11,776","3.01","37,858","134,280","3.55","22,826","37,178","1.63","797","946","1.19"
"10872  :  โรงพยาบาลเสิงสาง","45,103","166,493","3.69","1,986","8,308","4.18","31,095","64,552","2.08","22,369","81,545","3.65","748","1,399","1.87","2,833","5,359","1.89"
"10873  :  โรงพยาบาลคง","36,231","130,319","3.60","3,368","14,101","4.19","3,777","10,788","2.86","29,797","104,493","3.51","107","300","2.80","245","387","1.58"
"10874  :  โรงพยาบาลบ้านเหลื่อม","19,256","83,043","4.31","2,056","10,386","5.05","1,448","4,597","3.17","15,063","64,995","4.31","6","28","4.67","2","25","12.50"
"10875  :  โรงพยาบาลจักราช","39,237","139,906","3.57","2,907","11,191","3.85","2,644","8,158","3.09","35,130","116,645","3.32","16","38","2.38","18","44","2.44"
"10876  :  โรงพยาบาลโชคชัย","51,259","183,181","3.57","2,671","11,932","4.47","2,101","3,905","1.86","23,645","79,964","3.38","254","696","2.74","34,426","81,527","2.37"
"10877  :  โรงพยาบาลด่านขุนทด","77,879","266,574","3.42","4,579","17,327","3.78","7,851","23,380","2.98","67,245","216,797","3.22","208","394","1.89","319","446","1.40"
"10878  :  โรงพยาบาลโนนไทย","40,794","142,378","3.49","2,840","11,252","3.96","5,411","13,211","2.44","33,228","108,938","3.28","90","250","2.78","3","3","1.00"
"10879  :  โรงพยาบาลโนนสูง","67,105","214,107","3.19","3,329","13,674","4.11","4,097","11,441","2.79","61,778","182,537","2.95","48","83","1.73","0","0","0.00"
"10880  :  โรงพยาบาลขามสะแกแสง","29,555","130,389","4.41","2,074","11,397","5.50","3,072","7,733","2.52","26,176","107,615","4.11","90","215","2.39","2","7","3.50"
"10881  :  โรงพยาบาลบัวใหญ่","59,529","226,230","3.80","5,608","26,019","4.64","31,759","66,364","2.09","29,386","113,219","3.85","19","64","3.37","5,599","7,760","1.39"
"10882  :  โรงพยาบาลประทาย","40,101","156,380","3.90","3,191","15,306","4.80","2,266","5,691","2.51","35,117","128,840","3.67","27","54","2.00","4","7","1.75"
"10883  :  โรงพยาบาลปักธงชัย","65,894","226,703","3.44","3,732","15,100","4.05","43,573","92,626","2.13","31,785","113,030","3.56","702","1,390","1.98","7","16","2.29"
"10884  :  โรงพยาบาลพิมาย","65,298","216,426","3.31","5,046","20,285","4.02","28,120","52,797","1.88","36,722","120,826","3.29","160","414","2.59","8,627","14,778","1.71"
"10885  :  โรงพยาบาลห้วยแถลง","31,407","120,144","3.83","2,297","10,753","4.68","4,344","10,562","2.43","24,671","94,286","3.82","30","115","3.83","106","297","2.80"
"10886  :  โรงพยาบาลชุมพวง","43,142","163,607","3.79","2,694","14,242","5.29","2,675","8,537","3.19","38,943","135,065","3.47","13","48","3.69","4,647","5,252","1.13"
"10887  :  โรงพยาบาลสูงเนิน","62,234","180,805","2.91","3,550","12,777","3.60","13,487","35,717","2.65","30,642","90,973","2.97","1,856","5,432","2.93","18,452","25,536","1.38"
"10888  :  โรงพยาบาลขามทะเลสอ","27,124","93,367","3.44","2,583","12,577","4.87","4,679","14,532","3.11","17,700","58,805","3.32","0","0","0.00","929","1,536","1.65"
"10889  :  โรงพยาบาลสีคิ้ว","87,838","294,071","3.35","3,754","6,844","1.82","45,354","70,069","1.54","35,322","119,316","3.38","943","1,391","1.48","35,787","83,028","2.32"
"10890  :  โรงพยาบาลปากช่องนานา","161,742","446,510","2.76","6,870","27,235","3.96","22,677","67,699","2.99","138,151","329,594","2.39","3,828","6,363","1.66","0","0","0.00"
"10891  :  โรงพยาบาลหนองบุญมาก","38,725","132,027","3.41","1,317","5,792","4.40","26,682","60,677","2.27","19,131","59,215","3.10","495","812","1.64","1,475","2,244","1.52"
"10892  :  โรงพยาบาลแก้งสนามนาง","21,444","86,397","4.03","2,805","6,605","2.35","1,215","3,228","2.66","19,084","74,002","3.88","0","0","0.00","1,406","2,562","1.82"
"10893  :  โรงพยาบาลโนนแดง","18,677","68,764","3.68","1,657","6,943","4.19","1,903","4,604","2.42","14,619","54,446","3.72","13","28","2.15","0","0","0.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","27,010","84,001","3.11","1,433","5,312","3.71","1,015","3,656","3.60","23,640","69,348","2.93","602","1,170","1.94","821","1,381","1.68"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","74,232","338,960","4.57","47,940","241,612","5.04","3,151","16,001","5.08","9,434","24,636","2.61","0","0","0.00","759","764","1.01"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","15,676","64,570","4.12","1,032","5,042","4.89","1,264","3,421","2.71","14,407","55,240","3.83","16","67","4.19","0","0","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","16,210","67,944","4.19","1,016","4,923","4.85","578","2,497","4.32","12,641","48,800","3.86","18","34","1.89","7,240","9,964","1.38"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","19,347","49,454","2.56","2,974","4,812","1.62","2,609","3,772","1.45","13,355","39,132","2.93","65","101","1.55","0","0","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","17,028","52,496","3.08","1","1","1.00","481","897","1.86","3,727","18,012","4.83","0","0","0.00","4,883","8,103","1.66"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","10,281","29,556","2.87","5,171","15,766","3.05","1,401","4,531","3.23","11","14","1.27","0","0","0.00","1,971","3,156","1.60"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","13,183","76,982","5.84","4,033","18,867","4.68","721","3,692","5.12","9,588","54,339","5.67","4","24","6.00","0","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","3,255","10,140","3.12","2,034","6,722","3.30","50","104","2.08","834","2,664","3.19","0","0","0.00","0","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","24,667","96,023","3.89","700","1,373","1.96","866","2,028","2.34","21,953","79,880","3.64","2","6","3.00","4,731","12,153","2.57"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","77,067","230,692","2.99","7,272","26,711","3.67","26,296","63,602","2.42","34,566","108,150","3.13","3,062","6,284","2.05","0","0","0.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","117,489","463,258","3.94","43,333","191,994","4.43","18,462","89,719","4.86","42,164","117,522","2.79","0","0","0.00","1,212","2,078","1.71"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","26,092","98,560","3.78","1,801","9,473","5.26","16,652","34,265","2.06","13,419","49,499","3.69","128","239","1.87","45","46","1.02"
"27839  :  โรงพยาบาลบัวลาย","15,065","60,085","3.99","1,061","5,207","4.91","951","2,687","2.83","10,105","39,426","3.90","6","12","2.00","8,056","12,618","1.57"
"27840  :  โรงพยาบาลสีดา","14,924","59,126","3.96","896","3,543","3.95","6,825","11,641","1.71","10,227","40,844","3.99","0","0","0.00","236","255","1.08"
"27841  :  โรงพยาบาลเทพารักษ์","16,462","62,146","3.78","9,195","16,816","1.83","329","569","1.73","9,717","35,827","3.69","14","33","2.36","1,735","6,970","4.02"
"10667  :  โรงพยาบาลบุรีรัมย์","476,697","1,262,182","2.65","61,914","211,787","3.42","88,213","211,481","2.40","331,775","828,512","2.50","4,674","10,402","2.23","0","0","0.00"
"10895  :  โรงพยาบาลคูเมือง","41,416","150,720","3.64","2,726","11,202","4.11","26,985","56,818","2.11","22,417","77,241","3.45","7","37","5.29","0","0","0.00"
"10896  :  โรงพยาบาลกระสัง","55,495","180,298","3.25","3,932","16,225","4.13","488","1,124","2.30","46,114","146,684","3.18","269","755","2.81","4,815","13,187","2.74"
"10897  :  โรงพยาบาลนางรอง","102,875","363,549","3.53","9,489","49,171","5.18","51,316","113,294","2.21","42,516","136,961","3.22","24","60","2.50","28,378","52,004","1.83"
"10898  :  โรงพยาบาลหนองกี่","46,405","165,189","3.56","2,572","13,258","5.15","2,821","7,482","2.65","20,143","69,301","3.44","50","125","2.50","34,520","70,647","2.05"
"10899  :  โรงพยาบาลละหานทราย","47,561","157,539","3.31","3,829","16,500","4.31","10,248","18,866","1.84","36,516","121,603","3.33","31","77","2.48","290","292","1.01"
"10900  :  โรงพยาบาลประโคนชัย","76,683","267,527","3.49","6,843","32,864","4.80","8,214","19,334","2.35","43,561","139,135","3.19","29","61","2.10","37,940","71,118","1.87"
"10901  :  โรงพยาบาลบ้านกรวด","48,121","173,909","3.61","3,266","15,714","4.81","3,417","10,887","3.19","26,548","95,468","3.60","10","53","5.30","28,687","46,969","1.64"
"10902  :  โรงพยาบาลพุทไธสง","33,897","131,283","3.87","2,674","13,084","4.89","25,743","55,376","2.15","14,430","57,195","3.96","52","95","1.83","0","0","0.00"
"10904  :  โรงพยาบาลลำปลายมาศ","67,947","253,832","3.74","7,471","43,590","5.83","7,267","21,395","2.94","53,709","187,504","3.49","42","131","3.12","0","0","0.00"
"10905  :  โรงพยาบาลสตึก","65,879","243,251","3.69","4,929","24,430","4.96","4,434","13,263","2.99","58,962","196,791","3.34","25","102","4.08","53","90","1.70"
"10906  :  โรงพยาบาลปะคำ","26,433","97,560","3.69","1,680","7,793","4.64","1,377","4,786","3.48","24,277","82,023","3.38","8","29","3.63","11","12","1.09"
"10907  :  โรงพยาบาลนาโพธิ์","19,590","86,990","4.44","2,308","12,206","5.29","14,545","30,010","2.06","9,514","43,353","4.56","4","16","4.00","0","0","0.00"
"10908  :  โรงพยาบาลหนองหงส์","32,375","130,041","4.02","2,056","10,358","5.04","1,444","4,498","3.11","29,700","111,172","3.74","14","55","3.93","3","3","1.00"
"10909  :  โรงพยาบาลพลับพลาชัย","23,966","81,206","3.39","1,422","5,746","4.04","1,812","3,985","2.20","22,249","71,350","3.21","21","57","2.71","2","2","1.00"
"10910  :  โรงพยาบาลห้วยราช","15,730","68,645","4.36","0","0","0.00","1,247","1,933","1.55","12,896","55,406","4.30","2","14","7.00","2,608","11,292","4.33"
"10911  :  โรงพยาบาลโนนสุวรรณ","17,056","60,039","3.52","953","4,763","5.00","820","2,339","2.85","16,238","52,922","3.26","7","10","1.43","0","0","0.00"
"10912  :  โรงพยาบาลชำนิ","23,596","90,690","3.84","1,401","7,341","5.24","1,268","4,004","3.16","20,896","75,835","3.63","4","4","1.00","0","0","0.00"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","17,796","72,678","4.08","381","1,408","3.70","1,989","3,240","1.63","15,479","60,164","3.89","1","1","1.00","2,216","7,864","3.55"
"10914  :  โรงพยาบาลโนนดินแดง","22,773","92,097","4.04","1,303","6,566","5.04","7,029","14,682","2.09","11,276","46,776","4.15","7","54","7.71","13,220","24,017","1.82"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","5,597","18,604","3.32","1,217","1,443","1.19","355","673","1.90","241","457","1.90","0","0","0.00","169","1,773","10.49"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","25,349","90,816","3.58","2,414","9,451","3.92","4,093","9,399","2.30","20,283","69,757","3.44","20","47","2.35","0","0","0.00"
"23578  :  โรงพยาบาลแคนดง","20,295","87,918","4.33","6,741","14,981","2.22","12,156","27,065","2.23","10,376","42,606","4.11","7","29","4.14","220","282","1.28"
"28020  :  โรงพยาบาลบ้านด่าน","22,682","80,923","3.57","1,788","6,445","3.60","15,843","36,209","2.29","10,546","36,648","3.48","7","29","4.14","4","6","1.50"
"10668  :  โรงพยาบาลสุรินทร์","194,281","698,561","3.60","28,403","123,579","4.35","19,582","67,867","3.47","152,624","476,913","3.12","473","1,030","2.18","262","1,066","4.07"
"10915  :  โรงพยาบาลชุมพลบุรี","40,380","151,287","3.75","3,724","19,060","5.12","6,173","10,960","1.78","33,228","119,273","3.59","40","78","1.95","1,685","1,916","1.14"
"10916  :  โรงพยาบาลท่าตูม","63,862","234,963","3.68","7,194","34,888","4.85","6,135","18,992","3.10","49,806","174,447","3.50","0","0","0.00","0","0","0.00"
"10917  :  โรงพยาบาลจอมพระ","35,650","118,030","3.31","1,771","6,809","3.84","25,847","55,850","2.16","16,945","54,343","3.21","9","20","2.22","49","81","1.65"
"10918  :  โรงพยาบาลปราสาท","95,475","332,510","3.48","10,949","46,681","4.26","16,625","51,080","3.07","67,912","226,255","3.33","585","1,448","2.48","0","0","0.00"
"10919  :  โรงพยาบาลกาบเชิง","33,969","117,400","3.46","2,730","12,327","4.52","3,043","8,479","2.79","26,012","84,801","3.26","227","525","2.31","5,299","8,100","1.53"
"10920  :  โรงพยาบาลรัตนบุรี","56,302","216,240","3.84","6,447","29,851","4.63","6,757","19,075","2.82","45,945","167,158","3.64","81","156","1.93","0","0","0.00"
"10921  :  โรงพยาบาลสนม","20,390","78,626","3.86","1,522","7,603","5.00","3,336","8,918","2.67","15,619","59,265","3.79","19","32","1.68","1","1","1.00"
"10922  :  โรงพยาบาลศีขรภูมิ","72,114","250,801","3.48","7,231","34,394","4.76","5,956","16,513","2.77","59,172","193,620","3.27","84","310","3.69","0","0","0.00"
"10923  :  โรงพยาบาลสังขะ","62,089","219,301","3.53","3,912","18,564","4.75","29,295","61,618","2.10","33,783","110,322","3.27","79","269","3.41","3,637","8,592","2.36"
"10924  :  โรงพยาบาลลำดวน","32,580","117,106","3.59","3,166","14,865","4.70","2,749","7,580","2.76","27,398","93,874","3.43","45","123","2.73","279","664","2.38"
"10925  :  โรงพยาบาลสำโรงทาบ","23,178","87,557","3.78","2,191","9,757","4.45","1,583","5,797","3.66","18,062","67,151","3.72","8","38","4.75","265","389","1.47"
"10926  :  โรงพยาบาลบัวเชด","28,290","106,118","3.75","2,510","11,520","4.59","14,327","30,729","2.14","17,198","61,593","3.58","5","10","2.00","0","0","0.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","28,618","90,236","3.15","1,779","9,601","5.40","16,031","29,538","1.84","5,412","11,372","2.10","0","0","0.00","134","232","1.73"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","24,252","91,828","3.79","1,888","8,579","4.54","11,790","23,172","1.97","16,146","59,696","3.70","39","238","6.10","15","17","1.13"
"27842  :  โรงพยาบาลเขวาสินรินทร์","20,996","73,089","3.48","1,166","3,971","3.41","14,110","29,112","2.06","11,062","37,669","3.41","26","60","2.31","0","0","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","20,821","70,852","3.40","755","2,810","3.72","1,208","2,619","2.17","18,843","61,221","3.25","14","44","3.14","467","1,573","3.37"
"27844  :  โรงพยาบาลโนนนารายณ์","19,472","74,144","3.81","1,840","7,683","4.18","11,333","22,422","1.98","10,990","43,678","3.97","9","18","2.00","0","0","0.00"
"10700  :  โรงพยาบาลศรีสะเกษ","166,139","597,130","3.59","20,781","95,213","4.58","12,711","51,487","4.05","90,258","304,437","3.37","66","264","4.00","0","0","0.00"
"10927  :  โรงพยาบาลยางชุมน้อย","24,701","95,950","3.88","1,564","5,087","3.25","866","2,446","2.82","18,737","47,982","2.56","6","11","1.83","0","0","0.00"
"10928  :  โรงพยาบาลกันทรารมย์","57,981","194,747","3.36","3,756","18,453","4.91","3,503","9,735","2.78","52,151","156,881","3.01","15","48","3.20","0","0","0.00"
"10929  :  โรงพยาบาลกันทรลักษ์","86,370","291,898","3.38","6,282","30,463","4.85","7,189","18,042","2.51","52,652","177,441","3.37","0","0","0.00","0","0","0.00"
"10930  :  โรงพยาบาลขุขันธ์","69,023","242,685","3.52","7,320","31,672","4.33","5,445","14,731","2.71","57,953","193,193","3.33","24","51","2.13","5","8","1.60"
"10931  :  โรงพยาบาลไพรบึง","30,456","120,785","3.97","2,282","9,725","4.26","2,713","8,439","3.11","25,939","98,946","3.81","6","18","3.00","0","0","0.00"
"10932  :  โรงพยาบาลปรางค์กู่","35,066","141,289","4.03","2,091","6,945","3.32","2,252","4,718","2.10","27,054","81,428","3.01","54","115","2.13","0","0","0.00"
"10933  :  โรงพยาบาลขุนหาญ","58,671","239,917","4.09","3,808","19,100","5.02","2,524","7,968","3.16","52,991","189,615","3.58","59","203","3.44","0","0","0.00"
"10934  :  โรงพยาบาลราษีไศล","44,040","184,680","4.19","4,530","21,562","4.76","3,214","9,628","3.00","35,161","112,137","3.19","34","56","1.65","0","0","0.00"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","58,772","213,191","3.63","4,126","21,296","5.16","3,659","10,870","2.97","52,742","169,996","3.22","21","44","2.10","0","0","0.00"
"10936  :  โรงพยาบาลบึงบูรพ์","11,241","55,166","4.91","1,031","4,742","4.60","660","2,151","3.26","9,969","42,553","4.27","3","7","2.33","0","0","0.00"
"10937  :  โรงพยาบาลห้วยทับทัน","24,701","101,587","4.11","1,253","6,106","4.87","1,703","4,751","2.79","21,770","74,975","3.44","12","33","2.75","0","0","0.00"
"10938  :  โรงพยาบาลโนนคูณ","22,180","91,480","4.12","1,680","8,130","4.84","1,453","3,729","2.57","17,757","68,074","3.83","18","29","1.61","0","0","0.00"
"10939  :  โรงพยาบาลศรีรัตนะ","35,372","137,317","3.88","1,662","9,025","5.43","4,114","8,894","2.16","32,118","113,683","3.54","11","24","2.18","0","0","0.00"
"10940  :  โรงพยาบาลวังหิน","29,587","97,648","3.30","1,453","6,285","4.33","1,169","3,219","2.75","26,835","82,913","3.09","11","32","2.91","0","0","0.00"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","25,206","95,896","3.80","1,363","6,462","4.74","13,056","23,649","1.81","16,215","61,250","3.78","8","26","3.25","0","0","0.00"
"10942  :  โรงพยาบาลภูสิงห์","30,991","119,408","3.85","1,438","6,256","4.35","2,368","5,200","2.20","27,331","98,986","3.62","141","245","1.74","0","0","0.00"
"10943  :  โรงพยาบาลเมืองจันทร์","12,283","53,307","4.34","844","5,370","6.36","600","1,891","3.15","11,156","44,081","3.95","4","10","2.50","0","0","0.00"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","32,931","104,560","3.18","1,799","6,409","3.56","3,244","6,414","1.98","23,711","65,932","2.78","7,483","13,127","1.75","229","289","1.26"
"28014  :  โรงพยาบาลพยุห์","23,684","79,253","3.35","1,334","4,574","3.43","1,143","2,712","2.37","20,792","63,643","3.06","12","23","1.92","0","0","0.00"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","14,409","52,253","3.63","878","3,829","4.36","886","2,517","2.84","12,910","43,426","3.36","6","13","2.17","0","0","0.00"
"28016  :  โรงพยาบาลศิลาลาด","11,362","52,209","4.60","668","3,378","5.06","774","2,316","2.99","10,023","44,207","4.41","7","10","1.43","0","0","0.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","169,497","636,261","3.75","37,345","180,823","4.84","21,089","74,633","3.54","96,222","304,771","3.17","2,065","4,898","2.37","0","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","40,845","172,177","4.22","2,498","13,308","5.33","1,810","5,851","3.23","36,988","145,948","3.95","33","81","2.45","0","0","0.00"
"10945  :  โรงพยาบาลโขงเจียม","21,822","80,006","3.67","1,148","4,703","4.10","1,900","5,973","3.14","18,720","65,725","3.51","0","0","0.00","0","0","0.00"
"10946  :  โรงพยาบาลเขื่องใน","51,602","156,184","3.03","4,328","18,128","4.19","4,140","9,031","2.18","32,397","93,493","2.89","24","32","1.33","0","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","43,427","169,451","3.90","3,956","21,988","5.56","2,536","7,539","2.97","29,132","110,536","3.79","77","187","2.43","0","0","0.00"
"10948  :  โรงพยาบาลนาจะหลวย","30,418","99,582","3.27","2,386","10,216","4.28","5,909","11,332","1.92","23,763","77,857","3.28","0","0","0.00","136","177","1.30"
"10949  :  โรงพยาบาลน้ำยืน","36,988","127,933","3.46","2,845","12,429","4.37","2,298","8,549","3.72","27,960","95,821","3.43","21","32","1.52","0","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","46,143","173,857","3.77","2,494","11,844","4.75","4,178","10,125","2.42","41,078","148,164","3.61","182","445","2.45","0","0","0.00"
"10951  :  โรงพยาบาลตระการพืชผล","63,843","232,345","3.64","5,097","23,367","4.58","4,030","10,721","2.66","54,269","186,804","3.44","19","71","3.74","0","0","0.00"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","23,255","103,966","4.47","1,588","8,629","5.43","1,240","4,134","3.33","20,751","87,281","4.21","95","290","3.05","0","0","0.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","44,620","172,091","3.86","3,773","18,412","4.88","4,455","12,282","2.76","36,772","139,375","3.79","134","326","2.43","0","0","0.00"
"10954  :  โรงพยาบาลวารินชำราบ","91,813","334,398","3.64","70","216","3.09","937","3,611","3.85","78,803","286,648","3.64","303","642","2.12","0","0","0.00"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","72,123","284,191","3.94","6,210","30,828","4.96","6,860","18,407","2.68","60,085","223,975","3.73","253","610","2.41","0","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","15,979","62,218","3.89","858","3,959","4.61","1,373","3,548","2.58","10,198","38,006","3.73","5","8","1.60","0","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","25,195","96,245","3.82","2,377","11,558","4.86","1,627","4,959","3.05","20,407","75,805","3.71","31","84","2.71","0","0","0.00"
"10959  :  โรงพยาบาลสำโรง","33,818","132,097","3.91","5,864","11,759","2.01","2,940","7,967","2.71","30,204","112,144","3.71","0","0","0.00","0","0","0.00"
