"โรงพยาบาล","รวม","ข้าราชการรัฐวิสาหกิจ","ประกันสังคม","UC ทั้งหมด","ต่างด้าว","บันทึกรหัสสิทธิ ไม่ตรง รหัสมาตรฐาน"
"คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","579","13,741","23.73","17","330","19.41","6","108","18.00","318","6,796","21.37","238","6,507","27.34","0","0","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10871  :  โรงพยาบาลครบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10872  :  โรงพยาบาลเสิงสาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10873  :  โรงพยาบาลคง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10874  :  โรงพยาบาลบ้านเหลื่อม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10875  :  โรงพยาบาลจักราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10876  :  โรงพยาบาลโชคชัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10877  :  โรงพยาบาลด่านขุนทด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10878  :  โรงพยาบาลโนนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10879  :  โรงพยาบาลโนนสูง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10880  :  โรงพยาบาลขามสะแกแสง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10881  :  โรงพยาบาลบัวใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10882  :  โรงพยาบาลประทาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10883  :  โรงพยาบาลปักธงชัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10884  :  โรงพยาบาลพิมาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10885  :  โรงพยาบาลห้วยแถลง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10886  :  โรงพยาบาลชุมพวง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10887  :  โรงพยาบาลสูงเนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10888  :  โรงพยาบาลขามทะเลสอ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10889  :  โรงพยาบาลสีคิ้ว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10890  :  โรงพยาบาลปากช่องนานา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10891  :  โรงพยาบาลหนองบุญมาก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10892  :  โรงพยาบาลแก้งสนามนาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10893  :  โรงพยาบาลโนนแดง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27839  :  โรงพยาบาลบัวลาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27840  :  โรงพยาบาลสีดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27841  :  โรงพยาบาลเทพารักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10667  :  โรงพยาบาลบุรีรัมย์","58,878","254,472","4.32","5,839","26,664","4.57","6,260","28,570","4.56","46,610","198,527","4.26","167","705","4.22","2","6","3.00"
"10895  :  โรงพยาบาลคูเมือง","3,941","13,282","3.37","199","768","3.86","232","717","3.09","3,397","11,449","3.37","113","348","3.08","0","0","0.00"
"10896  :  โรงพยาบาลกระสัง","3,304","10,189","3.08","151","513","3.40","193","525","2.72","2,932","9,083","3.10","28","68","2.43","0","0","0.00"
"10897  :  โรงพยาบาลนางรอง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10898  :  โรงพยาบาลหนองกี่","7,702","19,025","2.47","532","1,345","2.53","1,264","3,118","2.47","5,484","13,611","2.48","422","951","2.25","0","0","0.00"
"10899  :  โรงพยาบาลละหานทราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10900  :  โรงพยาบาลประโคนชัย","6,938","23,017","3.32","560","2,273","4.06","509","1,306","2.57","5,219","17,339","3.32","650","2,099","3.23","0","0","0.00"
"10901  :  โรงพยาบาลบ้านกรวด","424","1,046","2.47","31","75","2.42","36","79","2.19","331","799","2.41","26","93","3.58","0","0","0.00"
"10902  :  โรงพยาบาลพุทไธสง","1,507","4,132","2.74","162","543","3.35","70","189","2.70","1,197","3,200","2.67","78","200","2.56","0","0","0.00"
"10904  :  โรงพยาบาลลำปลายมาศ","5,143","13,077","2.54","395","1,200","3.04","444","1,039","2.34","3,788","9,159","2.42","516","1,679","3.25","0","0","0.00"
"10905  :  โรงพยาบาลสตึก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10906  :  โรงพยาบาลปะคำ","1,621","4,884","3.01","120","394","3.28","73","244","3.34","1,400","4,183","2.99","28","63","2.25","0","0","0.00"
"10907  :  โรงพยาบาลนาโพธิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10908  :  โรงพยาบาลหนองหงส์","1,462","4,177","2.86","80","233","2.91","122","367","3.01","1,221","3,474","2.85","39","103","2.64","0","0","0.00"
"10909  :  โรงพยาบาลพลับพลาชัย","2,247","7,409","3.30","115","386","3.36","282","802","2.84","1,845","6,209","3.37","5","12","2.40","0","0","0.00"
"10910  :  โรงพยาบาลห้วยราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10911  :  โรงพยาบาลโนนสุวรรณ","195","560","2.87","7","18","2.57","7","18","2.57","178","519","2.92","3","5","1.67","0","0","0.00"
"10912  :  โรงพยาบาลชำนิ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","3,247","10,560","3.25","404","1,549","3.83","285","741","2.60","2,558","8,270","3.23","0","0","0.00","0","0","0.00"
"10914  :  โรงพยาบาลโนนดินแดง","2,087","6,268","3.00","118","372","3.15","247","626","2.53","1,712","5,247","3.06","10","23","2.30","0","0","0.00"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","1,425","4,184","2.94","176","508","2.89","70","183","2.61","1,171","3,477","2.97","8","16","2.00","0","0","0.00"
"23578  :  โรงพยาบาลแคนดง","124","298","2.40","0","0","0.00","15","49","3.27","109","249","2.28","0","0","0.00","0","0","0.00"
"28020  :  โรงพยาบาลบ้านด่าน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10668  :  โรงพยาบาลสุรินทร์","51,414","241,361","4.69","4,462","25,491","5.71","4,647","21,021","4.52","37,959","176,188","4.64","4,346","18,661","4.29","0","0","0.00"
"10915  :  โรงพยาบาลชุมพลบุรี","4,729","11,876","2.51","388","994","2.56","276","566","2.05","4,044","10,280","2.54","21","36","1.71","0","0","0.00"
"10916  :  โรงพยาบาลท่าตูม","8,581","26,809","3.12","0","0","0.00","1,408","4,536","3.22","7,173","22,273","3.11","0","0","0.00","0","0","0.00"
"10917  :  โรงพยาบาลจอมพระ","2,772","8,776","3.17","87","289","3.32","67","170","2.54","2,535","8,094","3.19","83","223","2.69","0","0","0.00"
"10918  :  โรงพยาบาลปราสาท","14,643","50,919","3.48","923","4,001","4.33","1,280","3,228","2.52","12,259","43,058","3.51","181","632","3.49","0","0","0.00"
"10919  :  โรงพยาบาลกาบเชิง","5,481","15,891","2.90","330","1,141","3.46","356","796","2.24","4,551","13,365","2.94","244","589","2.41","0","0","0.00"
"10920  :  โรงพยาบาลรัตนบุรี","4,855","13,460","2.77","305","857","2.81","261","640","2.45","4,283","11,950","2.79","6","13","2.17","0","0","0.00"
"10921  :  โรงพยาบาลสนม","3,553","9,880","2.78","281","898","3.20","146","372","2.55","2,828","7,742","2.74","298","868","2.91","0","0","0.00"
"10922  :  โรงพยาบาลศีขรภูมิ","13,983","45,226","3.23","887","3,316","3.74","2,594","8,351","3.22","10,479","33,493","3.20","23","66","2.87","0","0","0.00"
"10923  :  โรงพยาบาลสังขะ","13,241","40,357","3.05","514","1,755","3.41","897","2,212","2.47","10,384","32,365","3.12","1,446","4,025","2.78","0","0","0.00"
"10924  :  โรงพยาบาลลำดวน","10,686","28,825","2.70","896","2,964","3.31","822","2,219","2.70","8,944","23,568","2.64","24","74","3.08","0","0","0.00"
"10925  :  โรงพยาบาลสำโรงทาบ","4,325","11,655","2.69","301","910","3.02","288","590","2.05","3,734","10,149","2.72","2","6","3.00","0","0","0.00"
"10926  :  โรงพยาบาลบัวเชด","3,583","11,293","3.15","199","777","3.90","497","1,415","2.85","2,876","9,058","3.15","11","43","3.91","0","0","0.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","369","943","2.56","298","798","2.68","44","85","1.93","13","27","2.08","14","33","2.36","0","0","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","3,159","9,848","3.12","130","458","3.52","213","511","2.40","2,777","8,797","3.17","39","82","2.10","0","0","0.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27844  :  โรงพยาบาลโนนนารายณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10700  :  โรงพยาบาลศรีสะเกษ","37,610","164,586","4.38","3,774","19,562","5.18","2,631","8,966","3.41","29,405","130,306","4.43","1,800","5,752","3.20","0","0","0.00"
"10927  :  โรงพยาบาลยางชุมน้อย","2,567","6,414","2.50","170","432","2.54","158","314","1.99","2,219","5,621","2.53","20","47","2.35","0","0","0.00"
"10928  :  โรงพยาบาลกันทรารมย์","6,987","20,184","2.89","522","1,915","3.67","383","988","2.58","6,041","17,137","2.84","41","144","3.51","0","0","0.00"
"10929  :  โรงพยาบาลกันทรลักษ์","20,064","74,206","3.70","1,206","5,534","4.59","1,126","4,722","4.19","14,488","51,517","3.56","3,252","12,433","3.82","0","0","0.00"
"10930  :  โรงพยาบาลขุขันธ์","428","1,453","3.39","32","148","4.63","39","104","2.67","354","1,194","3.37","3","7","2.33","0","0","0.00"
"10931  :  โรงพยาบาลไพรบึง","3,784","11,396","3.01","177","538","3.04","219","509","2.32","3,364","10,280","3.06","24","69","2.88","0","0","0.00"
"10932  :  โรงพยาบาลปรางค์กู่","3,630","9,184","2.53","189","557","2.95","160","350","2.19","3,192","8,127","2.55","89","150","1.69","0","0","0.00"
"10933  :  โรงพยาบาลขุนหาญ","9,439","29,437","3.12","493","1,785","3.62","707","1,781","2.52","8,208","25,767","3.14","31","104","3.35","0","0","0.00"
"10934  :  โรงพยาบาลราษีไศล","7,299","25,869","3.54","501","1,926","3.84","534","1,505","2.82","6,236","22,348","3.58","28","90","3.21","0","0","0.00"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","10,392","30,366","2.92","797","2,750","3.45","657","1,554","2.37","8,873","25,899","2.92","65","163","2.51","0","0","0.00"
"10936  :  โรงพยาบาลบึงบูรพ์","1,958","5,731","2.93","208","642","3.09","105","273","2.60","1,639","4,802","2.93","6","14","2.33","0","0","0.00"
"10937  :  โรงพยาบาลห้วยทับทัน","3,171","7,075","2.23","162","368","2.27","201","363","1.81","2,787","6,292","2.26","21","52","2.48","0","0","0.00"
"10938  :  โรงพยาบาลโนนคูณ","2,623","6,867","2.62","168","455","2.71","131","273","2.08","2,273","6,055","2.66","51","84","1.65","0","0","0.00"
"10939  :  โรงพยาบาลศรีรัตนะ","3,321","8,897","2.68","160","439","2.74","125","388","3.10","3,034","8,066","2.66","2","4","2.00","0","0","0.00"
"10940  :  โรงพยาบาลวังหิน","2,875","7,664","2.67","117","287","2.45","142","296","2.08","2,589","6,358","2.46","27","723","26.78","0","0","0.00"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","2,768","7,104","2.57","138","420","3.04","105","219","2.09","2,483","6,331","2.55","42","134","3.19","0","0","0.00"
"10942  :  โรงพยาบาลภูสิงห์","3,551","8,646","2.43","168","481","2.86","221","393","1.78","3,136","7,719","2.46","26","53","2.04","0","0","0.00"
"10943  :  โรงพยาบาลเมืองจันทร์","1,928","5,848","3.03","126","391","3.10","71","171","2.41","1,704","5,191","3.05","27","95","3.52","0","0","0.00"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","1,739","6,060","3.48","81","294","3.63","28","79","2.82","1,079","3,729","3.46","551","1,958","3.55","0","0","0.00"
"28014  :  โรงพยาบาลพยุห์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28016  :  โรงพยาบาลศิลาลาด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","85,965","461,724","5.37","10,827","66,635","6.15","3,824","15,486","4.05","65,449","352,221","5.38","5,865","27,382","4.67","0","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","4,435","12,023","2.71","181","463","2.56","171","357","2.09","3,906","10,860","2.78","177","343","1.94","0","0","0.00"
"10945  :  โรงพยาบาลโขงเจียม","2,527","7,072","2.80","93","241","2.59","122","270","2.21","1,884","5,489","2.91","428","1,072","2.50","0","0","0.00"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","5,910","16,722","2.83","313","1,095","3.50","77","194","2.52","4,600","13,164","2.86","920","2,269","2.47","0","0","0.00"
"10948  :  โรงพยาบาลนาจะหลวย","2,014","5,479","2.72","50","155","3.10","158","355","2.25","1,806","4,969","2.75","0","0","0.00","0","0","0.00"
"10949  :  โรงพยาบาลน้ำยืน","6,063","16,829","2.78","182","533","2.93","124","287","2.31","5,443","15,383","2.83","314","626","1.99","0","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","3,428","11,045","3.22","607","1,683","2.77","150","442","2.95","2,514","8,470","3.37","157","450","2.87","0","0","0.00"
"10951  :  โรงพยาบาลตระการพืชผล","3,609","12,650","3.51","173","690","3.99","99","276","2.79","3,072","11,028","3.59","265","656","2.48","0","0","0.00"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","2,108","5,955","2.82","129","403","3.12","41","101","2.46","1,869","5,286","2.83","69","165","2.39","0","0","0.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","5,017","14,486","2.89","223","687","3.08","174","424","2.44","4,600","13,308","2.89","20","67","3.35","0","0","0.00"
"10954  :  โรงพยาบาลวารินชำราบ","11,674","37,285","3.19","385","1,736","4.51","538","1,953","3.63","8,992","28,752","3.20","536","1,373","2.56","1,223","3,471","2.84"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","6,572","23,679","3.60","209","987","4.72","181","461","2.55","5,832","20,899","3.58","350","1,332","3.81","0","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","1,333","3,990","2.99","52","135","2.60","68","172","2.53","1,185","3,624","3.06","28","59","2.11","0","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10959  :  โรงพยาบาลสำโรง","2,051","5,483","2.67","58","191","3.29","114","254","2.23","1,871","5,023","2.68","8","15","1.88","0","0","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","1,842","5,873","3.19","91","277","3.04","37","108","2.92","1,501","4,525","3.01","213","963","4.52","0","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","232","866","3.73","13","46","3.54","7","22","3.14","182","683","3.75","30","115","3.83","0","0","0.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","1,788","4,247","2.38","96","246","2.56","70","131","1.87","1,588","3,799","2.39","34","71","2.09","0","0","0.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","23,636","99,852","4.22","1,118","4,788","4.28","927","3,251","3.51","9,341","38,502","4.12","12,250","53,311","4.35","0","0","0.00"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","9,963","29,050","2.92","957","3,231","3.38","603","1,478","2.45","8,328","24,101","2.89","75","240","3.20","0","0","0.00"
"24032  :  โรงพยาบาลนาตาล","1,275","3,287","2.58","56","145","2.59","42","66","1.57","1,071","2,801","2.62","106","275","2.59","0","0","0.00"
"24821  :  โรงพยาบาลนาเยีย","2","2","1.00","0","0","0.00","0","0","0.00","2","2","1.00","0","0","0.00","0","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","2","8","4.00","0","0","0.00","1","1","1.00","1","7","7.00","0","0","0.00","0","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","64","154","2.41","1","1","1.00","2","14","7.00","61","139","2.28","0","0","0.00","0","0","0.00"
"10701  :  โรงพยาบาลยโสธร","29,043","72,674","2.50","3,055","8,263","2.70","1,748","4,627","2.65","22,452","55,436","2.47","1,788","4,348","2.43","0","0","0.00"
"10963  :  โรงพยาบาลทรายมูล","2,172","4,252","1.96","185","397","2.15","147","243","1.65","1,840","3,612","1.96","0","0","0.00","0","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","4,428","9,857","2.23","291","720","2.47","287","510","1.78","3,585","7,979","2.23","265","648","2.45","0","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","4,182","10,363","2.48","365","914","2.50","251","478","1.90","3,565","8,970","2.52","1","1","1.00","0","0","0.00"
"10966  :  โรงพยาบาลป่าติ้ว","1,741","3,924","2.25","219","439","2.00","70","134","1.91","1,428","3,323","2.33","24","28","1.17","0","0","0.00"
"10967  :  โรงพยาบาลมหาชนะชัย","5,364","13,065","2.44","391","984","2.52","244","477","1.95","4,701","11,534","2.45","28","70","2.50","0","0","0.00"
"10968  :  โรงพยาบาลค้อวัง","1,804","5,336","2.96","155","387","2.50","102","314","3.08","1,545","4,626","2.99","2","9","4.50","0","0","0.00"
"10969  :  โรงพยาบาลไทยเจริญ","1,321","3,366","2.55","85","228","2.68","101","260","2.57","1,128","2,867","2.54","7","11","1.57","0","0","0.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","8,581","23,621","2.75","537","1,605","2.99","472","1,084","2.30","7,065","19,775","2.80","507","1,157","2.28","0","0","0.00"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10702  :  โรงพยาบาลชัยภูมิ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10970  :  โรงพยาบาลบ้านเขว้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10971  :  โรงพยาบาลคอนสวรรค์","2,875","8,656","3.01","251","1,007","4.01","147","283","1.93","2,376","7,158","3.01","101","208","2.06","0","0","0.00"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","3,199","9,626","3.01","186","624","3.35","80","200","2.50","2,804","8,572","3.06","129","230","1.78","0","0","0.00"
"10973  :  โรงพยาบาลหนองบัวแดง","2,277","6,158","2.70","72","225","3.13","298","736","2.47","1,564","4,280","2.74","343","917","2.67","0","0","0.00"
"10974  :  โรงพยาบาลจัตุรัส","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","5,999","15,498","2.58","410","1,138","2.78","1,055","2,540","2.41","4,411","11,553","2.62","123","267","2.17","0","0","0.00"
"10976  :  โรงพยาบาลหนองบัวระเหว","3,427","9,112","2.66","170","498","2.93","153","386","2.52","2,811","8,183","2.91","293","45","0.15","0","0","0.00"
"10977  :  โรงพยาบาลเทพสถิต","1,232","3,637","2.95","35","83","2.37","35","86","2.46","1,010","3,083","3.05","152","385","2.53","0","0","0.00"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10979  :  โรงพยาบาลบ้านแท่น","2,600","8,055","3.10","153","465","3.04","81","260","3.21","2,175","6,789","3.12","191","541","2.83","0","0","0.00"
"10980  :  โรงพยาบาลแก้งคร้อ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10981  :  โรงพยาบาลคอนสาร","4,731","11,670","2.47","348","900","2.59","459","1,110","2.42","3,572","8,989","2.52","352","671","1.91","0","0","0.00"
"10982  :  โรงพยาบาลภักดีชุมพล","1,934","5,526","2.86","64","193","3.02","48","127","2.65","1,788","5,142","2.88","34","64","1.88","0","0","0.00"
"10983  :  โรงพยาบาลเนินสง่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10703  :  โรงพยาบาลอำนาจเจริญ","25,867","100,528","3.89","2,410","11,458","4.75","1,480","5,024","3.39","21,855","83,590","3.82","122","456","3.74","0","0","0.00"
"10985  :  โรงพยาบาลชานุมาน","2,382","7,752","3.25","132","408","3.09","93","264","2.84","1,995","6,655","3.34","162","425","2.62","0","0","0.00"
"10986  :  โรงพยาบาลปทุมราชวงศา","2,850","7,375","2.59","185","479","2.59","98","270","2.76","2,378","6,208","2.61","189","418","2.21","0","0","0.00"
"10987  :  โรงพยาบาลพนา","1,472","4,702","3.19","0","0","0.00","208","820","3.94","1,236","3,836","3.10","28","46","1.64","0","0","0.00"
"10988  :  โรงพยาบาลเสนางคนิคม","1,583","4,056","2.56","139","429","3.09","91","174","1.91","1,338","3,421","2.56","15","32","2.13","0","0","0.00"
"10989  :  โรงพยาบาลหัวตะพาน","3,670","11,494","3.13","327","1,115","3.41","174","555","3.19","3,150","9,781","3.11","19","43","2.26","0","0","0.00"
"10990  :  โรงพยาบาลลืออำนาจ","2,027","6,842","3.38","100","311","3.11","112","285","2.54","1,815","6,246","3.44","0","0","0.00","0","0","0.00"
"11040  :  โรงพยาบาลบึงกาฬ","18,143","61,083","3.37","1,089","3,900","3.58","2,217","6,507","2.94","14,832","50,659","3.42","5","17","3.40","0","0","0.00"
"11041  :  โรงพยาบาลพรเจริญ","3,889","11,319","2.91","205","679","3.31","164","369","2.25","2,996","8,976","3.00","524","1,295","2.47","0","0","0.00"
"11043  :  โรงพยาบาลโซ่พิสัย","4,442","14,615","3.29","176","628","3.57","251","675","2.69","3,456","11,876","3.44","559","1,436","2.57","0","0","0.00"
