"โรงพยาบาล","รวม","ข้าราชการรัฐวิสาหกิจ","ประกันสังคม","UC ทั้งหมด","ต่างด้าว","บันทึกรหัสสิทธิ ไม่ตรง รหัสมาตรฐาน"
"คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน"
"10868  :  โรงพยาบาลวังน้ำเย็น","33,583","140,848","4.19","2,406","13,168","5.47","1,807","7,529","4.17","25,700","103,938","4.04","6,641","16,213","2.44","0","0","0.00"
"10869  :  โรงพยาบาลวัฒนานคร","34,181","130,670","3.82","4,269","21,674","5.08","3,429","11,192","3.26","25,209","93,050","3.69","2,744","4,751","1.73","3","3","1.00"
"10870  :  โรงพยาบาลอรัญประเทศ","52,277","186,804","3.57","5,874","25,478","4.34","3,775","12,739","3.37","35,250","132,486","3.76","10,867","16,098","1.48","3","3","1.00"
"13817  :  โรงพยาบาลเขาฉกรรจ์","25,214","91,054","3.61","1,493","6,515","4.36","1,602","5,012","3.13","19,545","73,413","3.76","4,397","6,080","1.38","7","34","4.86"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","5,049","35,319","7.00","630","2,862","4.54","215","1,241","5.77","3,200","24,480","7.65","1,421","6,514","4.58","40","222","5.55"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","1,554","1,554","1.00","202","202","1.00","126","126","1.00","1,169","1,169","1.00","57","57","1.00","0","0","0.00"
"10871  :  โรงพยาบาลครบุรี","52,227","186,369","3.57","1,478","2,773","1.88","4,154","13,184","3.17","38,696","138,562","3.58","9,745","14,002","1.44","3,262","17,848","5.47"
"10872  :  โรงพยาบาลเสิงสาง","36,174","138,852","3.84","1,888","9,316","4.93","4,434","14,468","3.26","27,119","106,424","3.92","6,166","8,606","1.40","31","38","1.23"
"10873  :  โรงพยาบาลคง","25,921","107,527","4.15","2,141","10,520","4.91","2,397","7,171","2.99","21,809","89,085","4.08","294","728","2.48","6","23","3.83"
"10874  :  โรงพยาบาลบ้านเหลื่อม","16,338","63,132","3.86","1,456","6,805","4.67","3,677","6,545","1.78","12,360","49,429","4.00","219","353","1.61","0","0","0.00"
"10875  :  โรงพยาบาลจักราช","27,973","102,197","3.65","1,863","8,706","4.67","3,012","9,212","3.06","20,917","78,346","3.75","4,218","5,933","1.41","0","0","0.00"
"10876  :  โรงพยาบาลโชคชัย","50,812","175,822","3.46","3,234","14,959","4.63","23,382","53,592","2.29","28,293","105,503","3.73","116","241","2.08","318","1,527","4.80"
"10877  :  โรงพยาบาลด่านขุนทด","63,861","202,631","3.17","4,711","17,306","3.67","29,467","52,518","1.78","43,815","127,556","2.91","4,251","5,094","1.20","49","157","3.20"
"10878  :  โรงพยาบาลโนนไทย","38,783","136,882","3.53","3,970","16,580","4.18","4,320","11,637","2.69","27,492","100,262","3.65","5,856","8,399","1.43","3","4","1.33"
"10879  :  โรงพยาบาลโนนสูง","46,881","164,166","3.50","3,975","18,714","4.71","4,222","13,798","3.27","35,504","122,463","3.45","6,507","9,124","1.40","29","67","2.31"
"10880  :  โรงพยาบาลขามสะแกแสง","23,458","111,523","4.75","2,377","15,808","6.65","2,144","7,570","3.53","18,316","84,507","4.61","3,157","3,614","1.14","14","24","1.71"
"10881  :  โรงพยาบาลบัวใหญ่","86,617","300,500","3.47","9,549","39,484","4.13","4,667","15,254","3.27","59,955","216,672","3.61","21,540","29,082","1.35","7","8","1.14"
"10882  :  โรงพยาบาลประทาย","47,848","143,067","2.99","4,134","15,573","3.77","1,259","3,652","2.90","35,998","111,447","3.10","9,637","12,395","1.29","0","0","0.00"
"10883  :  โรงพยาบาลปักธงชัย","55,613","199,704","3.59","4,574","20,673","4.52","9,424","27,542","2.92","36,112","136,220","3.77","11,335","15,241","1.34","4","28","7.00"
"10884  :  โรงพยาบาลพิมาย","44,710","91,937","2.06","5,057","12,060","2.38","3,844","7,819","2.03","33,752","66,349","1.97","4,316","5,659","1.31","41","50","1.22"
"10885  :  โรงพยาบาลห้วยแถลง","32,358","126,334","3.90","267","1,237","4.63","11,670","27,612","2.37","23,872","97,476","4.08","0","0","0.00","5","9","1.80"
"10886  :  โรงพยาบาลชุมพวง","38,539","119,208","3.09","3,084","10,761","3.49","1,681","4,777","2.84","29,711","91,286","3.07","9,567","12,319","1.29","32","65","2.03"
"10887  :  โรงพยาบาลสูงเนิน","46,158","173,786","3.77","3,355","17,353","5.17","11,111","37,941","3.41","25,960","102,075","3.93","10,172","16,417","1.61","0","0","0.00"
"10888  :  โรงพยาบาลขามทะเลสอ","22,309","69,871","3.13","2,107","9,914","4.71","3,300","9,300","2.82","13,432","41,982","3.13","6,008","8,640","1.44","25","35","1.40"
"10889  :  โรงพยาบาลสีคิ้ว","61,866","212,323","3.43","4,873","23,056","4.73","8,546","25,994","3.04","36,591","131,758","3.60","21,038","31,515","1.50","0","0","0.00"
"10890  :  โรงพยาบาลปากช่องนานา","87,412","285,866","3.27","31","117","3.77","24,277","85,313","3.51","52,242","168,970","3.23","17,801","31,418","1.76","46","48","1.04"
"10891  :  โรงพยาบาลหนองบุญมาก","30,522","113,934","3.73","1,542","7,929","5.14","4,167","15,259","3.66","23,189","84,494","3.64","4,542","6,246","1.38","4","6","1.50"
"10892  :  โรงพยาบาลแก้งสนามนาง","16,514","64,139","3.88","3,258","8,981","2.76","2,494","6,056","2.43","4,123","15,457","3.75","0","0","0.00","8,228","33,645","4.09"
"10893  :  โรงพยาบาลโนนแดง","17,624","68,328","3.88","1,327","6,190","4.66","658","2,222","3.38","12,785","54,219","4.24","4,495","5,697","1.27","0","0","0.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","25,481","77,034","3.02","1,898","6,615","3.49","1,049","3,544","3.38","19,400","61,162","3.15","3,973","5,630","1.42","43","83","1.93"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","12,006","50,514","4.21","890","4,346","4.88","813","2,703","3.32","10,109","42,439","4.20","881","1,026","1.16","0","0","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","15,307","64,582","4.22","954","4,779","5.01","832","3,171","3.81","11,764","48,616","4.13","2,388","3,570","1.49","2,911","4,446","1.53"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","12,588","38,031","3.02","1,089","1,874","1.72","896","1,283","1.43","9,640","33,033","3.43","635","899","1.42","745","942","1.26"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","12,840","34,151","2.66","1","1","1.00","4,821","12,689","2.63","6,218","16,985","2.73","2,581","4,476","1.73","0","0","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","2,292","5,112","2.23","1,906","4,313","2.26","0","0","0.00","397","799","2.01","0","0","0.00","0","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","26,684","95,108","3.56","1,403","6,033","4.30","1,156","4,004","3.46","21,722","79,304","3.65","4,271","5,767","1.35","0","0","0.00"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","60,537","174,789","2.89","6,869","25,548","3.72","11,145","33,040","2.96","28,300","89,123","3.15","18,414","26,490","1.44","430","588","1.37"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","15,637","66,107","4.23","1,503","9,777","6.50","1,470","6,179","4.20","10,722","44,673","4.17","3,269","5,455","1.67","7","23","3.29"
"27839  :  โรงพยาบาลบัวลาย","5,652","18,519","3.28","505","1,733","3.43","135","378","2.80","4,061","14,767","3.64","1,301","1,532","1.18","47","109","2.32"
"27840  :  โรงพยาบาลสีดา","5,668","16,477","2.91","323","1,035","3.20","168","382","2.27","3,951","13,159","3.33","1,563","1,898","1.21","3","3","1.00"
"27841  :  โรงพยาบาลเทพารักษ์","7,597","22,383","2.95","241","530","2.20","5,952","18,751","3.15","1,911","3,102","1.62","0","0","0.00","0","0","0.00"
"10667  :  โรงพยาบาลบุรีรัมย์","98,950","221,606","2.24","14,756","39,787","2.70","11,433","22,698","1.99","71,238","151,799","2.13","2,135","2,750","1.29","1,938","4,572","2.36"
"10895  :  โรงพยาบาลคูเมือง","27,799","100,224","3.61","2,741","12,238","4.46","3,551","6,713","1.89","22,095","78,842","3.57","1,139","2,425","2.13","2","6","3.00"
"10896  :  โรงพยาบาลกระสัง","42,447","136,776","3.22","2,546","10,751","4.22","3,422","7,850","2.29","34,496","111,682","3.24","4,741","6,493","1.37","0","0","0.00"
"10897  :  โรงพยาบาลนางรอง","28,277","48,013","1.70","3,208","6,636","2.07","2,264","3,873","1.71","20,288","33,061","1.63","0","0","0.00","3,354","4,443","1.32"
"10898  :  โรงพยาบาลหนองกี่","39,146","143,868","3.68","2,859","16,202","5.67","4,221","9,843","2.33","28,172","103,319","3.67","6,559","9,316","1.42","2,667","5,188","1.95"
"10899  :  โรงพยาบาลละหานทราย","41,963","155,265","3.70","2,996","15,281","5.10","3,815","9,253","2.43","34,208","124,366","3.64","3,979","5,232","1.31","726","1,133","1.56"
"10900  :  โรงพยาบาลประโคนชัย","46,496","167,590","3.60","5,219","25,749","4.93","4,687","11,472","2.45","35,047","125,006","3.57","3,294","5,351","1.62","6","12","2.00"
"10901  :  โรงพยาบาลบ้านกรวด","39,234","140,667","3.59","3,255","14,568","4.48","3,910","5,913","1.51","31,972","113,325","3.54","602","871","1.45","1,892","5,990","3.17"
"10902  :  โรงพยาบาลพุทไธสง","26,042","110,958","4.26","2,960","16,325","5.52","1,773","6,523","3.68","19,502","82,753","4.24","225","348","1.55","3,801","5,009","1.32"
"10904  :  โรงพยาบาลลำปลายมาศ","52,731","192,866","3.66","3,947","17,995","4.56","2,294","8,345","3.64","47,023","159,880","3.40","1,488","2,565","1.72","2,700","4,081","1.51"
"10905  :  โรงพยาบาลสตึก","43,452","157,220","3.62","3,349","17,869","5.34","2,099","7,910","3.77","34,385","121,688","3.54","6,975","9,753","1.40","0","0","0.00"
"10906  :  โรงพยาบาลปะคำ","21,457","84,701","3.95","1,776","9,542","5.37","1,072","4,573","4.27","16,434","64,448","3.92","3,894","6,137","1.58","1","1","1.00"
"10907  :  โรงพยาบาลนาโพธิ์","16,767","78,285","4.67","0","0","0.00","135","201","1.49","12,545","58,212","4.64","0","0","0.00","4,737","19,872","4.20"
"10908  :  โรงพยาบาลหนองหงส์","27,472","101,371","3.69","1,508","4,290","2.84","6,093","11,068","1.82","21,138","76,464","3.62","4,357","5,559","1.28","1,191","3,990","3.35"
"10909  :  โรงพยาบาลพลับพลาชัย","23,684","88,169","3.72","1,343","5,918","4.41","1,985","4,908","2.47","20,915","77,184","3.69","42","137","3.26","22","22","1.00"
"10910  :  โรงพยาบาลห้วยราช","19,725","70,240","3.56","1,356","6,281","4.63","976","2,009","2.06","9,897","24,628","2.49","3","17","5.67","14,031","37,305","2.66"
"10911  :  โรงพยาบาลโนนสุวรรณ","14,539","56,300","3.87","796","3,731","4.69","4,721","9,300","1.97","11,307","42,752","3.78","92","170","1.85","125","347","2.78"
"10912  :  โรงพยาบาลชำนิ","22,955","79,136","3.45","1,394","6,201","4.45","5,743","11,458","2.00","18,103","61,346","3.39","5","19","3.80","68","112","1.65"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","18,140","77,563","4.28","2,211","11,604","5.25","5,100","9,731","1.91","12,075","56,011","4.64","3","21","7.00","115","196","1.70"
"10914  :  โรงพยาบาลโนนดินแดง","15,631","49,969","3.20","1,107","4,770","4.31","2,103","4,312","2.05","12,049","38,153","3.17","1,034","1,230","1.19","796","1,504","1.89"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","6,001","12,168","2.03","3,413","7,926","2.32","280","611","2.18","927","1,382","1.49","0","0","0.00","1,459","2,249","1.54"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","23,342","77,290","3.31","2,187","10,039","4.59","8,673","20,374","2.35","12,533","43,895","3.50","638","830","1.30","1,398","2,152","1.54"
"23578  :  โรงพยาบาลแคนดง","18,071","74,084","4.10","482","1,403","2.91","1,858","6,440","3.47","14,791","61,987","4.19","3,203","4,214","1.32","21","40","1.90"
"28020  :  โรงพยาบาลบ้านด่าน","10,203","36,515","3.58","286","929","3.25","1,677","4,058","2.42","8,688","31,357","3.61","13","20","1.54","88","151","1.72"
"10668  :  โรงพยาบาลสุรินทร์","173,917","729,256","4.19","26,763","161,029","6.02","20,063","84,359","4.20","118,371","451,109","3.81","17,497","32,687","1.87","58","72","1.24"
"10915  :  โรงพยาบาลชุมพลบุรี","25,459","104,922","4.12","2,013","10,674","5.30","3,526","6,444","1.83","21,249","87,732","4.13","26","72","2.77","0","0","0.00"
"10916  :  โรงพยาบาลท่าตูม","44,780","183,852","4.11","0","0","0.00","9,538","36,197","3.80","36,980","145,609","3.94","0","0","0.00","1,302","2,046","1.57"
"10917  :  โรงพยาบาลจอมพระ","26,118","98,358","3.77","2,096","9,948","4.75","2,822","6,351","2.25","21,678","81,234","3.75","348","580","1.67","167","245","1.47"
"10918  :  โรงพยาบาลปราสาท","72,402","242,346","3.35","6,184","25,862","4.18","6,961","20,017","2.88","55,590","180,940","3.25","8,890","11,734","1.32","1,888","3,793","2.01"
"10919  :  โรงพยาบาลกาบเชิง","29,094","100,603","3.46","1,910","7,839","4.10","2,156","4,606","2.14","21,833","78,559","3.60","6,106","8,610","1.41","440","989","2.25"
"10920  :  โรงพยาบาลรัตนบุรี","51,526","195,589","3.80","4,458","21,474","4.82","3,474","10,596","3.05","44,867","162,455","3.62","33","141","4.27","653","923","1.41"
"10921  :  โรงพยาบาลสนม","19,102","77,116","4.04","1,410","7,267","5.15","819","2,908","3.55","15,591","61,336","3.93","2,117","2,635","1.24","1,414","2,970","2.10"
"10922  :  โรงพยาบาลศีขรภูมิ","58,231","225,678","3.88","3,999","18,790","4.70","24,745","43,529","1.76","41,447","158,742","3.83","1,453","1,889","1.30","928","2,728","2.94"
"10923  :  โรงพยาบาลสังขะ","53,426","153,820","2.88","3,285","11,984","3.65","3,644","7,692","2.11","41,561","114,358","2.75","6,304","7,530","1.19","4,800","12,256","2.55"
"10924  :  โรงพยาบาลลำดวน","31,553","110,787","3.51","2,444","11,112","4.55","2,550","5,686","2.23","27,179","93,015","3.42","111","264","2.38","303","710","2.34"
"10925  :  โรงพยาบาลสำโรงทาบ","25,963","98,807","3.81","32","93","2.91","6,030","9,118","1.51","18,335","71,175","3.88","14","44","3.14","5,951","18,377","3.09"
"10926  :  โรงพยาบาลบัวเชด","22,931","85,872","3.74","1,710","7,877","4.61","7,189","13,636","1.90","17,272","63,270","3.66","933","1,082","1.16","7","7","1.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","15,511","42,838","2.76","8,715","23,918","2.74","1,465","3,104","2.12","85","93","1.09","3,163","4,969","1.57","3,702","10,754","2.90"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","19,122","68,960","3.61","1,205","4,719","3.92","6,070","12,566","2.07","14,455","51,088","3.53","211","571","2.71","10","16","1.60"
"27842  :  โรงพยาบาลเขวาสินรินทร์","14,379","40,148","2.79","702","2,045","2.91","671","1,299","1.94","11,973","33,949","2.84","610","914","1.50","1,531","1,941","1.27"
"27843  :  โรงพยาบาลศรีณรงค์","14,838","33,573","2.26","434","1,064","2.45","1,571","2,217","1.41","12,770","29,332","2.30","594","651","1.10","158","309","1.96"
"27844  :  โรงพยาบาลโนนนารายณ์","15,527","42,873","2.76","646","1,771","2.74","3,069","4,115","1.34","13,123","36,935","2.81","3","3","1.00","34","49","1.44"
"10700  :  โรงพยาบาลศรีสะเกษ","141,682","516,065","3.64","19,577","96,441","4.93","13,487","42,988","3.19","87,232","311,111","3.57","40,347","65,525","1.62","0","0","0.00"
"10927  :  โรงพยาบาลยางชุมน้อย","19,704","76,281","3.87","1,497","7,049","4.71","1,376","3,769","2.74","15,762","61,687","3.91","2,615","3,776","1.44","0","0","0.00"
"10928  :  โรงพยาบาลกันทรารมย์","47,388","167,778","3.54","4,001","20,017","5.00","4,231","10,170","2.40","39,564","134,698","3.40","890","2,893","3.25","0","0","0.00"
"10929  :  โรงพยาบาลกันทรลักษ์","71,694","255,710","3.57","5,995","29,372","4.90","6,371","16,340","2.56","55,348","190,786","3.45","11,020","19,212","1.74","0","0","0.00"
"10930  :  โรงพยาบาลขุขันธ์","50,877","171,384","3.37","4,484","19,112","4.26","4,040","9,399","2.33","41,977","138,745","3.31","3,130","4,128","1.32","0","0","0.00"
"10931  :  โรงพยาบาลไพรบึง","25,154","101,351","4.03","1,350","6,589","4.88","1,590","4,410","2.77","20,806","85,480","4.11","3,333","4,872","1.46","0","0","0.00"
"10932  :  โรงพยาบาลปรางค์กู่","29,771","108,648","3.65","2,046","9,046","4.42","1,295","4,195","3.24","24,293","89,013","3.66","4,527","6,394","1.41","0","0","0.00"
"10933  :  โรงพยาบาลขุนหาญ","50,025","181,971","3.64","3,336","17,057","5.11","10,691","19,670","1.84","39,733","141,883","3.57","760","3,361","4.42","0","0","0.00"
"10934  :  โรงพยาบาลราษีไศล","41,642","148,835","3.57","3,498","16,204","4.63","3,230","7,796","2.41","35,011","120,579","3.44","1,665","4,256","2.56","0","0","0.00"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","48,022","168,083","3.50","4,443","22,650","5.10","3,469","8,523","2.46","37,403","127,281","3.40","6,421","9,629","1.50","0","0","0.00"
"10936  :  โรงพยาบาลบึงบูรพ์","13,536","59,117","4.37","1,339","7,429","5.55","728","2,504","3.44","10,386","42,789","4.12","4,116","6,395","1.55","0","0","0.00"
"10937  :  โรงพยาบาลห้วยทับทัน","19,079","72,686","3.81","1,026","4,954","4.83","1,591","4,668","2.93","15,493","59,208","3.82","2,564","3,856","1.50","0","0","0.00"
"10938  :  โรงพยาบาลโนนคูณ","20,072","77,003","3.84","1,167","6,639","5.69","1,083","3,374","3.12","16,658","63,047","3.78","2,769","3,943","1.42","0","0","0.00"
"10939  :  โรงพยาบาลศรีรัตนะ","30,848","110,580","3.58","1,760","10,341","5.88","1,250","3,497","2.80","28,253","95,356","3.38","384","1,386","3.61","0","0","0.00"
"10940  :  โรงพยาบาลวังหิน","23,700","72,278","3.05","1,234","5,043","4.09","1,373","2,771","2.02","19,968","61,013","3.06","2,568","3,451","1.34","0","0","0.00"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","19,553","67,358","3.44","935","4,228","4.52","765","2,085","2.73","16,429","56,349","3.43","3,457","4,696","1.36","0","0","0.00"
"10942  :  โรงพยาบาลภูสิงห์","26,739","96,965","3.63","1,620","6,108","3.77","1,858","4,508","2.43","23,381","84,971","3.63","717","1,378","1.92","0","0","0.00"
"10943  :  โรงพยาบาลเมืองจันทร์","11,096","45,021","4.06","758","4,244","5.60","769","3,121","4.06","9,246","36,084","3.90","1,087","1,572","1.45","0","0","0.00"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","16,897","66,645","3.94","910","5,566","6.12","965","2,356","2.44","10,860","40,977","3.77","6,387","17,746","2.78","0","0","0.00"
"28014  :  โรงพยาบาลพยุห์","12,213","36,987","3.03","514","1,644","3.20","429","1,130","2.63","10,183","31,691","3.11","1,832","2,522","1.38","0","0","0.00"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","8,687","28,314","3.26","512","1,649","3.22","623","1,415","2.27","7,527","24,816","3.30","196","434","2.21","0","0","0.00"
"28016  :  โรงพยาบาลศิลาลาด","4,281","27,653","6.46","205","1,184","5.78","187","660","3.53","3,894","25,698","6.60","28","111","3.96","0","0","0.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","225,940","868,340","3.84","40,022","227,268","5.68","22,931","81,801","3.57","141,552","490,370","3.46","41,861","68,901","1.65","0","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","28,799","98,520","3.42","1,953","9,059","4.64","645","2,533","3.93","23,576","80,406","3.41","4,807","6,522","1.36","0","0","0.00"
"10945  :  โรงพยาบาลโขงเจียม","14,750","49,525","3.36","968","4,273","4.41","1,130","3,178","2.81","10,675","37,535","3.52","3,117","4,539","1.46","0","0","0.00"
"10946  :  โรงพยาบาลเขื่องใน","29,920","79,503","2.66","2,708","9,473","3.50","1,464","3,579","2.44","23,775","61,934","2.61","3,643","4,517","1.24","0","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","33,796","113,865","3.37","2,622","15,962","6.09","870","4,248","4.88","25,695","83,186","3.24","6,246","10,469","1.68","0","0","0.00"
"10948  :  โรงพยาบาลนาจะหลวย","19,129","52,808","2.76","999","3,519","3.52","2,969","5,211","1.76","16,112","43,932","2.73","47","146","3.11","0","0","0.00"
"10949  :  โรงพยาบาลน้ำยืน","25,118","68,715","2.74","1,553","5,793","3.73","925","3,048","3.30","20,116","54,465","2.71","4,044","5,409","1.34","0","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","32,793","107,794","3.29","2,256","9,130","4.05","2,464","5,773","2.34","26,100","87,495","3.35","4,342","5,396","1.24","0","0","0.00"
"10951  :  โรงพยาบาลตระการพืชผล","30,911","80,350","2.60","2,597","7,602","2.93","939","2,617","2.79","24,274","64,348","2.65","4,715","5,783","1.23","0","0","0.00"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","16,740","69,346","4.14","1,089","6,903","6.34","718","3,433","4.78","13,591","55,732","4.10","2,563","3,278","1.28","0","0","0.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","35,135","127,071","3.62","2,175","10,325","4.75","1,596","4,411","2.76","31,243","112,074","3.59","140","261","1.86","0","0","0.00"
"10954  :  โรงพยาบาลวารินชำราบ","64,256","226,634","3.53","4,623","23,427","5.07","3,348","10,659","3.18","45,391","164,537","3.62","14,570","22,699","1.56","3,403","5,312","1.56"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","41,382","115,505","2.79","3,080","12,080","3.92","1,927","4,350","2.26","32,606","90,949","2.79","6,187","8,126","1.31","0","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","13,139","48,094","3.66","725","5,176","7.14","873","2,905","3.33","10,190","36,477","3.58","2,914","3,536","1.21","0","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","12,551","31,857","2.54","965","2,930","3.04","559","1,287","2.30","10,350","26,204","2.53","1,146","1,436","1.25","0","0","0.00"
"10959  :  โรงพยาบาลสำโรง","25,629","92,498","3.61","1,034","4,839","4.68","2,689","9,014","3.35","18,879","70,342","3.73","6,235","8,303","1.33","0","0","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","13,680","53,688","3.92","814","4,035","4.96","483","2,917","6.04","11,434","44,000","3.85","2,050","2,736","1.33","0","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","22,009","75,393","3.43","1,514","7,390","4.88","1,541","4,608","2.99","15,830","56,669","3.58","5,238","6,726","1.28","0","0","0.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","14,126","55,577","3.93","812","3,954","4.87","358","2,563","7.16","10,818","43,949","4.06","3,600","5,111","1.42","0","0","0.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","99,882","298,822","2.99","7,064","29,355","4.16","6,585","16,357","2.48","41,338","130,309","3.15","52,672","122,792","2.33","9","9","1.00"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","15,617","41,149","2.63","2,136","4,176","1.96","1,067","1,958","1.84","12,159","34,453","2.83","431","469","1.09","68","93","1.37"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","53,778","178,543","3.32","7,936","39,569","4.99","9,647","20,786","2.15","37,563","116,279","3.10","1,039","1,907","1.84","2","2","1.00"
"24032  :  โรงพยาบาลนาตาล","13,693","46,969","3.43","691","2,791","4.04","489","1,893","3.87","11,360","39,538","3.48","1,876","2,747","1.46","0","0","0.00"
"24821  :  โรงพยาบาลนาเยีย","10,017","32,147","3.21","408","1,639","4.02","539","1,407","2.61","8,072","27,077","3.35","1,714","2,024","1.18","0","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","10,518","30,198","2.87","348","972","2.79","888","1,705","1.92","8,993","26,688","2.97","719","833","1.16","0","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","10,582","31,263","2.95","292","858","2.94","183","816","4.46","8,328","26,312","3.16","2,719","3,277","1.21","0","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","8,966","25,333","2.83","574","2,001","3.49","478","1,197","2.50","7,193","20,699","2.88","1,252","1,436","1.15","0","0","0.00"
"10701  :  โรงพยาบาลยโสธร","98,216","302,803","3.08","10,876","35,601","3.27","41,862","88,407","2.11","44,218","108,078","2.44","5,697","7,592","1.33","35,843","63,125","1.76"
"10963  :  โรงพยาบาลทรายมูล","15,412","55,519","3.60","1,047","3,970","3.79","2,121","3,635","1.71","10,206","32,572","3.19","63","88","1.40","7,729","15,254","1.97"
"10964  :  โรงพยาบาลกุดชุม","27,329","94,485","3.46","2,352","11,393","4.84","4,319","7,917","1.83","21,960","74,535","3.39","343","640","1.87","0","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","26,179","122,284","4.67","2,520","17,705","7.03","2,707","6,206","2.29","21,755","98,212","4.51","43","154","3.58","6","7","1.17"
"10966  :  โรงพยาบาลป่าติ้ว","17,124","68,210","3.98","1,509","7,252","4.81","628","1,738","2.77","13,442","55,198","4.11","3,053","4,022","1.32","0","0","0.00"
"10967  :  โรงพยาบาลมหาชนะชัย","23,405","95,915","4.10","2,025","10,666","5.27","1,529","3,678","2.41","18,740","78,109","4.17","2,795","3,462","1.24","0","0","0.00"
"10968  :  โรงพยาบาลค้อวัง","11,651","56,056","4.81","1,132","6,837","6.04","2,002","4,111","2.05","9,311","45,034","4.84","33","74","2.24","0","0","0.00"
"10969  :  โรงพยาบาลไทยเจริญ","9,213","24,912","2.70","697","2,023","2.90","419","879","2.10","8,113","21,835","2.69","145","175","1.21","0","0","0.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","43,179","166,088","3.85","3,975","23,088","5.81","2,636","8,270","3.14","35,255","129,915","3.69","3,939","4,814","1.22","1","1","1.00"
