"โรงพยาบาล","รวม","ข้าราชการรัฐวิสาหกิจ","ประกันสังคม","UC ทั้งหมด","ต่างด้าว","บันทึกรหัสสิทธิ ไม่ตรง รหัสมาตรฐาน"
"คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","78,255","294,433","3.76","156","644","4.13","38,852","120,264","3.10","46,351","173,524","3.74","0","0","0.00","1","1","1.00"
"10866  :  โรงพยาบาลคลองหาด","15,887","55,063","3.47","936","3,975","4.25","744","2,751","3.70","11,999","43,773","3.65","3,064","4,564","1.49","0","0","0.00"
"10867  :  โรงพยาบาลตาพระยา","19,617","63,101","3.22","1,362","5,346","3.93","660","1,809","2.74","16,363","52,529","3.21","2,213","3,402","1.54","11","15","1.36"
"10868  :  โรงพยาบาลวังน้ำเย็น","34,493","129,334","3.75","2,333","11,048","4.74","2,043","7,410","3.63","25,560","97,315","3.81","7,107","13,561","1.91","0","0","0.00"
"10869  :  โรงพยาบาลวัฒนานคร","31,657","111,719","3.53","3,808","17,489","4.59","3,149","9,492","3.01","23,213","80,786","3.48","2,568","3,952","1.54","0","0","0.00"
"10870  :  โรงพยาบาลอรัญประเทศ","39,309","170,359","4.33","4,815","22,720","4.72","2,564","10,188","3.97","28,951","121,055","4.18","5,891","16,396","2.78","0","0","0.00"
"13817  :  โรงพยาบาลเขาฉกรรจ์","24,793","89,869","3.62","1,229","5,788","4.71","1,657","5,060","3.05","19,296","73,053","3.79","4,319","5,960","1.38","8","8","1.00"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","3,720","12,487","3.36","438","1,011","2.31","141","413","2.93","2,512","8,746","3.48","877","2,316","2.64","1","1","1.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10871  :  โรงพยาบาลครบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10872  :  โรงพยาบาลเสิงสาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10873  :  โรงพยาบาลคง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10874  :  โรงพยาบาลบ้านเหลื่อม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10875  :  โรงพยาบาลจักราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10876  :  โรงพยาบาลโชคชัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10877  :  โรงพยาบาลด่านขุนทด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10878  :  โรงพยาบาลโนนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10879  :  โรงพยาบาลโนนสูง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10880  :  โรงพยาบาลขามสะแกแสง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10881  :  โรงพยาบาลบัวใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10882  :  โรงพยาบาลประทาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10883  :  โรงพยาบาลปักธงชัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10884  :  โรงพยาบาลพิมาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10885  :  โรงพยาบาลห้วยแถลง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10886  :  โรงพยาบาลชุมพวง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10887  :  โรงพยาบาลสูงเนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10888  :  โรงพยาบาลขามทะเลสอ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10889  :  โรงพยาบาลสีคิ้ว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10890  :  โรงพยาบาลปากช่องนานา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10891  :  โรงพยาบาลหนองบุญมาก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10892  :  โรงพยาบาลแก้งสนามนาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10893  :  โรงพยาบาลโนนแดง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27839  :  โรงพยาบาลบัวลาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27840  :  โรงพยาบาลสีดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27841  :  โรงพยาบาลเทพารักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10667  :  โรงพยาบาลบุรีรัมย์","157,711","616,856","3.91","21,952","119,320","5.44","19,835","61,914","3.12","118,183","424,887","3.60","8,212","10,690","1.30","33","45","1.36"
"10895  :  โรงพยาบาลคูเมือง","24,594","72,915","2.96","1,453","6,395","4.40","2,155","5,301","2.46","20,744","59,411","2.86","816","1,791","2.19","4","17","4.25"
"10896  :  โรงพยาบาลกระสัง","26,498","66,927","2.53","1,440","4,552","3.16","1,785","3,526","1.98","22,318","56,703","2.54","1,861","2,146","1.15","0","0","0.00"
"10897  :  โรงพยาบาลนางรอง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10898  :  โรงพยาบาลหนองกี่","36,215","122,472","3.38","2,471","12,975","5.25","6,053","17,047","2.82","25,162","83,893","3.33","5,996","8,557","1.43","0","0","0.00"
"10899  :  โรงพยาบาลละหานทราย","13,913","23,519","1.69","1,138","2,183","1.92","520","793","1.53","11,489","19,209","1.67","707","790","1.12","323","544","1.68"
"10900  :  โรงพยาบาลประโคนชัย","37,563","115,452","3.07","3,979","15,988","4.02","3,303","7,924","2.40","29,180","88,139","3.02","2,199","3,401","1.55","0","0","0.00"
"10901  :  โรงพยาบาลบ้านกรวด","7,360","10,240","1.39","637","915","1.44","907","1,097","1.21","5,864","8,150","1.39","55","78","1.42","0","0","0.00"
"10902  :  โรงพยาบาลพุทไธสง","20,783","67,114","3.23","1,703","5,046","2.96","857","1,901","2.22","11,315","26,761","2.37","69","80","1.16","15,884","33,326","2.10"
"10904  :  โรงพยาบาลลำปลายมาศ","28,591","65,378","2.29","2,803","8,351","2.98","2,531","5,110","2.02","22,847","50,242","2.20","902","1,673","1.85","2","2","1.00"
"10905  :  โรงพยาบาลสตึก","15,795","27,867","1.76","1,123","2,282","2.03","600","1,096","1.83","12,776","22,286","1.74","1,656","2,203","1.33","0","0","0.00"
"10906  :  โรงพยาบาลปะคำ","21,448","64,899","3.03","1,487","5,889","3.96","1,021","3,047","2.98","17,023","51,781","3.04","3,168","4,169","1.32","4","13","3.25"
"10907  :  โรงพยาบาลนาโพธิ์","14,275","55,568","3.89","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","14,275","55,568","3.89"
"10908  :  โรงพยาบาลหนองหงส์","15,180","34,052","2.24","981","2,649","2.70","783","1,501","1.92","12,520","27,703","2.21","1,546","2,199","1.42","0","0","0.00"
"10909  :  โรงพยาบาลพลับพลาชัย","19,100","58,585","3.07","857","2,622","3.06","1,363","2,778","2.04","14,287","38,000","2.66","18","49","2.72","8,360","15,136","1.81"
"10910  :  โรงพยาบาลห้วยราช","9,377","18,598","1.98","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","9,377","18,598","1.98"
"10911  :  โรงพยาบาลโนนสุวรรณ","2,936","4,407","1.50","179","276","1.54","382","475","1.24","2,384","3,597","1.51","6","10","1.67","31","49","1.58"
"10912  :  โรงพยาบาลชำนิ","9,839","19,352","1.97","0","0","0.00","1,711","3,038","1.78","8,293","16,276","1.96","31","38","1.23","0","0","0.00"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","18,623","71,656","3.85","2,008","9,847","4.90","5,392","9,543","1.77","12,452","52,262","4.20","0","0","0.00","2","4","2.00"
"10914  :  โรงพยาบาลโนนดินแดง","15,509","48,535","3.13","1,027","4,462","4.34","3,239","6,267","1.93","12,151","37,641","3.10","42","105","2.50","51","60","1.18"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","19,442","55,280","2.84","1,779","6,630","3.73","2,310","4,972","2.15","11,312","32,896","2.91","493","605","1.23","5,149","10,177","1.98"
"23578  :  โรงพยาบาลแคนดง","5,524","9,445","1.71","27","56","2.07","444","742","1.67","4,719","8,132","1.72","449","515","1.15","0","0","0.00"
"28020  :  โรงพยาบาลบ้านด่าน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10668  :  โรงพยาบาลสุรินทร์","36,827","52,059","1.41","6,817","10,500","1.54","3,958","5,815","1.47","24,619","33,447","1.36","1,736","2,291","1.32","5","6","1.20"
"10915  :  โรงพยาบาลชุมพลบุรี","27,188","103,231","3.80","1,958","9,628","4.92","2,581","5,517","2.14","23,487","87,860","3.74","31","146","4.71","55","80","1.45"
"10916  :  โรงพยาบาลท่าตูม","45,596","182,396","4.00","0","0","0.00","9,010","31,655","3.51","38,112","149,034","3.91","0","0","0.00","1,304","1,707","1.31"
"10917  :  โรงพยาบาลจอมพระ","30,852","91,879","2.98","1,291","3,997","3.10","1,655","3,047","1.84","26,062","76,447","2.93","160","235","1.47","3,040","8,153","2.68"
"10918  :  โรงพยาบาลปราสาท","96,935","295,543","3.05","8,411","31,814","3.78","9,720","26,332","2.71","76,780","227,932","2.97","7,100","9,419","1.33","26","46","1.77"
"10919  :  โรงพยาบาลกาบเชิง","29,892","100,881","3.37","1,920","7,494","3.90","2,155","4,928","2.29","22,555","80,075","3.55","5,812","8,092","1.39","229","292","1.28"
"10920  :  โรงพยาบาลรัตนบุรี","57,321","216,781","3.78","4,740","21,972","4.64","3,125","10,275","3.29","50,306","184,452","3.67","26","82","3.15","0","0","0.00"
"10921  :  โรงพยาบาลสนม","19,337","77,491","4.01","1,405","7,251","5.16","869","3,297","3.79","15,997","63,393","3.96","2,476","3,160","1.28","260","390","1.50"
"10922  :  โรงพยาบาลศีขรภูมิ","58,798","239,087","4.07","4,170","22,471","5.39","26,039","49,548","1.90","39,223","166,828","4.25","89","240","2.70","0","0","0.00"
"10923  :  โรงพยาบาลสังขะ","64,834","195,942","3.02","3,279","12,371","3.77","4,661","10,355","2.22","52,046","161,267","3.10","9,634","11,949","1.24","0","0","0.00"
"10924  :  โรงพยาบาลลำดวน","28,489","99,070","3.48","2,196","10,123","4.61","2,187","4,975","2.27","24,693","83,796","3.39","79","176","2.23","0","0","0.00"
"10925  :  โรงพยาบาลสำโรงทาบ","26,558","97,154","3.66","1,357","6,809","5.02","7,623","12,435","1.63","18,834","72,819","3.87","9","43","4.78","2,289","5,048","2.21"
"10926  :  โรงพยาบาลบัวเชด","24,713","86,657","3.51","1,477","7,026","4.76","8,084","13,954","1.73","17,657","64,349","3.64","1,077","1,328","1.23","0","0","0.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","15,799","45,678","2.89","10,162","27,469","2.70","1,084","2,385","2.20","98","202","2.06","2,897","4,504","1.55","3,134","11,118","3.55"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","20,271","71,620","3.53","1,134","4,245","3.74","7,225","13,778","1.91","15,368","53,183","3.46","198","414","2.09","0","0","0.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27844  :  โรงพยาบาลโนนนารายณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10700  :  โรงพยาบาลศรีสะเกษ","66,444","144,402","2.17","11,208","29,567","2.64","5,514","11,082","2.01","41,940","88,478","2.11","11,625","15,275","1.31","0","0","0.00"
"10927  :  โรงพยาบาลยางชุมน้อย","21,556","75,963","3.52","2,439","7,569","3.10","1,358","3,565","2.63","16,819","61,789","3.67","2,455","3,040","1.24","0","0","0.00"
"10928  :  โรงพยาบาลกันทรารมย์","23,451","44,268","1.89","2,283","4,803","2.10","1,472","2,451","1.67","19,683","36,610","1.86","263","404","1.54","0","0","0.00"
"10929  :  โรงพยาบาลกันทรลักษ์","42,518","97,800","2.30","3,661","10,090","2.76","2,623","5,416","2.06","34,075","77,067","2.26","3,776","5,227","1.38","0","0","0.00"
"10930  :  โรงพยาบาลขุขันธ์","54,718","175,841","3.21","4,101","17,549","4.28","3,915","9,498","2.43","45,097","142,827","3.17","4,871","5,966","1.22","1","1","1.00"
"10931  :  โรงพยาบาลไพรบึง","18,499","50,045","2.71","809","1,986","2.45","573","1,179","2.06","11,207","24,106","2.15","12,765","22,774","1.78","0","0","0.00"
"10932  :  โรงพยาบาลปรางค์กู่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10933  :  โรงพยาบาลขุนหาญ","35,702","92,725","2.60","2,586","9,293","3.59","8,110","12,766","1.57","27,518","70,411","2.56","114","255","2.24","0","0","0.00"
"10934  :  โรงพยาบาลราษีไศล","39,422","132,838","3.37","3,341","16,663","4.99","2,705","6,181","2.29","33,141","108,081","3.26","1,634","1,913","1.17","0","0","0.00"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","49,098","168,192","3.43","4,538","22,108","4.87","3,548","8,494","2.39","38,740","129,486","3.34","5,804","8,104","1.40","0","0","0.00"
"10936  :  โรงพยาบาลบึงบูรพ์","14,002","58,784","4.20","1,391","8,037","5.78","819","2,870","3.50","11,222","45,825","4.08","1,610","2,052","1.27","0","0","0.00"
"10937  :  โรงพยาบาลห้วยทับทัน","20,281","78,020","3.85","1,248","5,960","4.78","1,531","4,324","2.82","16,632","64,582","3.88","2,504","3,154","1.26","0","0","0.00"
"10938  :  โรงพยาบาลโนนคูณ","20,537","75,273","3.67","1,245","6,110","4.91","1,154","3,671","3.18","17,829","63,914","3.58","1,221","1,578","1.29","0","0","0.00"
"10939  :  โรงพยาบาลศรีรัตนะ","30,756","108,169","3.52","1,818","10,132","5.57","1,073","3,251","3.03","28,594","94,733","3.31","44","53","1.20","0","0","0.00"
"10940  :  โรงพยาบาลวังหิน","4,301","5,973","1.39","207","337","1.63","111","158","1.42","3,576","5,005","1.40","448","473","1.06","0","0","0.00"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","19,172","65,457","3.41","897","4,247","4.73","635","1,663","2.62","16,208","55,645","3.43","2,933","3,902","1.33","0","0","0.00"
"10942  :  โรงพยาบาลภูสิงห์","27,762","95,736","3.45","1,501","5,610","3.74","1,864","4,424","2.37","24,632","84,920","3.45","477","782","1.64","0","0","0.00"
"10943  :  โรงพยาบาลเมืองจันทร์","11,806","49,269","4.17","730","4,715","6.46","907","3,324","3.66","9,771","39,792","4.07","1,152","1,438","1.25","0","0","0.00"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","17,527","69,578","3.97","906","6,100","6.73","587","1,957","3.33","14,350","57,304","3.99","2,890","4,217","1.46","0","0","0.00"
"28014  :  โรงพยาบาลพยุห์","2","2","1.00","0","0","0.00","2","2","1.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","680","1,069","1.57","39","63","1.62","19","25","1.32","621","980","1.58","1","1","1.00","0","0","0.00"
"28016  :  โรงพยาบาลศิลาลาด","3","3","1.00","0","0","0.00","1","1","1.00","2","2","1.00","0","0","0.00","0","0","0.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","227,773","922,278","4.05","38,908","244,506","6.28","21,413","83,453","3.90","139,818","498,019","3.56","49,271","96,300","1.95","0","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","29,798","101,381","3.40","1,796","8,588","4.78","707","2,469","3.49","24,483","83,511","3.41","4,991","6,813","1.37","0","0","0.00"
"10945  :  โรงพยาบาลโขงเจียม","14,820","46,338","3.13","865","3,478","4.02","1,162","2,903","2.50","11,002","35,720","3.25","2,728","4,237","1.55","0","0","0.00"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","32,865","105,510","3.21","2,083","12,636","6.07","749","3,538","4.72","25,779","80,582","3.13","5,418","8,754","1.62","0","0","0.00"
"10948  :  โรงพยาบาลนาจะหลวย","18,204","49,913","2.74","740","2,880","3.89","3,409","5,825","1.71","15,129","41,208","2.72","0","0","0.00","0","0","0.00"
"10949  :  โรงพยาบาลน้ำยืน","6,986","10,123","1.45","418","651","1.56","234","388","1.66","5,586","8,039","1.44","869","1,045","1.20","0","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","17,496","36,449","2.08","1,044","2,902","2.78","1,019","1,860","1.83","13,497","28,580","2.12","2,751","3,107","1.13","0","0","0.00"
"10951  :  โรงพยาบาลตระการพืชผล","28,778","71,213","2.47","2,295","6,785","2.96","1,024","2,729","2.67","22,349","56,104","2.51","4,520","5,595","1.24","0","0","0.00"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","17,138","68,820","4.02","1,004","5,878","5.85","691","2,986","4.32","13,825","55,964","4.05","3,159","3,992","1.26","0","0","0.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","35,181","125,117","3.56","2,204","9,132","4.14","1,741","4,554","2.62","31,121","111,219","3.57","115","212","1.84","0","0","0.00"
"10954  :  โรงพยาบาลวารินชำราบ","68,522","249,861","3.65","3,898","21,538","5.53","4,689","14,117","3.01","49,969","186,122","3.72","15,147","24,670","1.63","2,138","3,414","1.60"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","59,182","211,677","3.58","3,158","16,508","5.23","3,376","7,350","2.18","48,454","175,888","3.63","8,368","11,931","1.43","0","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","14,409","52,126","3.62","630","3,821","6.07","950","3,000","3.16","11,810","42,277","3.58","2,384","3,028","1.27","0","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10959  :  โรงพยาบาลสำโรง","25,550","92,469","3.62","878","3,967","4.52","2,370","7,595","3.20","19,211","72,224","3.76","6,182","8,683","1.40","0","0","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","13,471","53,414","3.97","728","3,643","5.00","482","2,789","5.79","11,327","44,227","3.90","2,002","2,755","1.38","0","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","21,295","73,349","3.44","1,310","6,194","4.73","1,591","4,409","2.77","16,167","57,534","3.56","3,604","5,212","1.45","0","0","0.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","16,685","62,301","3.73","773","3,605","4.66","734","2,595","3.54","12,078","48,827","4.04","5,032","7,274","1.45","0","0","0.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","101,908","308,948","3.03","6,385","27,119","4.25","4,918","14,183","2.88","45,755","140,112","3.06","52,766","127,534","2.42","0","0","0.00"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","12,794","35,957","2.81","1,445","2,802","1.94","1,310","1,906","1.45","9,847","30,763","3.12","220","363","1.65","75","123","1.64"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","55,548","180,872","3.26","7,335","36,222","4.94","8,709","19,079","2.19","39,270","116,591","2.97","961","1,761","1.83","4,268","7,219","1.69"
"24032  :  โรงพยาบาลนาตาล","16,130","52,679","3.27","737","2,159","2.93","768","1,941","2.53","14,226","46,058","3.24","1,691","2,520","1.49","1","1","1.00"
"24821  :  โรงพยาบาลนาเยีย","6,120","11,525","1.88","164","263","1.60","246","420","1.71","5,433","10,357","1.91","435","485","1.11","0","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","2,528","4,016","1.59","57","88","1.54","147","192","1.31","2,265","3,653","1.61","76","83","1.09","0","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","5,240","10,981","2.10","103","224","2.17","95","247","2.60","4,250","9,379","2.21","992","1,131","1.14","0","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","1,569","2,569","1.64","58","109","1.88","73","108","1.48","1,264","2,148","1.70","195","204","1.05","0","0","0.00"
"10701  :  โรงพยาบาลยโสธร","87,927","295,008","3.36","14,166","63,313","4.47","6,570","21,747","3.31","63,013","195,576","3.10","9,574","14,370","1.50","2","2","1.00"
"10963  :  โรงพยาบาลทรายมูล","15,057","50,488","3.35","1,104","5,113","4.63","3,109","5,080","1.63","11,796","40,277","3.41","7","18","2.57","0","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","27,372","96,263","3.52","2,540","10,687","4.21","4,180","8,214","1.97","22,214","76,690","3.45","369","672","1.82","0","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","25,937","119,423","4.60","2,132","15,111","7.09","2,679","6,476","2.42","21,929","97,770","4.46","29","66","2.28","0","0","0.00"
"10966  :  โรงพยาบาลป่าติ้ว","16,877","65,127","3.86","1,334","6,571","4.93","635","1,666","2.62","13,352","53,020","3.97","2,908","3,870","1.33","0","0","0.00"
"10967  :  โรงพยาบาลมหาชนะชัย","23,898","98,634","4.13","1,909","9,922","5.20","1,476","3,650","2.47","19,295","81,361","4.22","3,023","3,701","1.22","0","0","0.00"
"10968  :  โรงพยาบาลค้อวัง","12,262","58,045","4.73","1,083","7,406","6.84","2,004","4,103","2.05","10,010","46,521","4.65","13","15","1.15","0","0","0.00"
"10969  :  โรงพยาบาลไทยเจริญ","9,159","25,213","2.75","659","2,065","3.13","355","883","2.49","8,164","22,177","2.72","62","88","1.42","0","0","0.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","42,274","164,316","3.89","3,604","21,509","5.97","2,751","8,465","3.08","34,812","129,823","3.73","3,613","4,500","1.25","7","19","2.71"
"11921  :  โรงพยาบาลนายแพทย์หาญ","1,129","6,225","5.51","37","48","1.30","6","9","1.50","1,084","6,160","5.68","7","8","1.14","0","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","4,625","15,980","3.46","134","605","4.51","170","471","2.77","4,332","14,712","3.40","107","192","1.79","0","0","0.00"
"10702  :  โรงพยาบาลชัยภูมิ","74,940","185,281","2.47","10,776","31,286","2.90","17,556","29,555","1.68","49,236","121,716","2.47","1,188","1,660","1.40","912","1,064","1.17"
"10970  :  โรงพยาบาลบ้านเขว้า","17,643","58,081","3.29","2,217","9,391","4.24","1,198","2,805","2.34","14,179","45,244","3.19","451","641","1.42","0","0","0.00"
"10971  :  โรงพยาบาลคอนสวรรค์","24,529","100,887","4.11","2,679","13,741","5.13","1,526","5,265","3.45","19,131","78,367","4.10","2,556","3,514","1.37","0","0","0.00"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","44,314","176,753","3.99","2,841","13,146","4.63","2,690","7,192","2.67","38,661","153,080","3.96","2,441","3,303","1.35","29","32","1.10"
"10973  :  โรงพยาบาลหนองบัวแดง","22,183","43,323","1.95","1,397","3,163","2.26","2,565","3,970","1.55","18,215","35,492","1.95","448","698","1.56","0","0","0.00"
"10974  :  โรงพยาบาลจัตุรัส","26,519","77,449","2.92","3,264","12,272","3.76","4,069","7,879","1.94","20,177","57,221","2.84","23","77","3.35","0","0","0.00"
