"โรงพยาบาล","รวม","ข้าราชการรัฐวิสาหกิจ","ประกันสังคม","UC ทั้งหมด","ต่างด้าว","บันทึกรหัสสิทธิ ไม่ตรง รหัสมาตรฐาน"
"คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน"
"10883  :  โรงพยาบาลปักธงชัย","57,216","210,008","3.67","4,761","21,679","4.55","9,529","28,554","3.00","37,964","145,937","3.84","10,154","13,817","1.36","11","21","1.91"
"10884  :  โรงพยาบาลพิมาย","61,835","244,922","3.96","5,643","29,756","5.27","8,564","27,475","3.21","42,765","171,030","4.00","11,576","16,654","1.44","54","81","1.50"
"10885  :  โรงพยาบาลห้วยแถลง","38,948","155,202","3.98","446","1,956","4.39","10,937","30,713","2.81","30,170","121,802","4.04","0","0","0.00","230","736","3.20"
"10886  :  โรงพยาบาลชุมพวง","42,179","161,298","3.82","3,620","16,714","4.62","3,529","9,447","2.68","30,696","121,515","3.96","10,413","13,597","1.31","25","25","1.00"
"10887  :  โรงพยาบาลสูงเนิน","49,303","188,632","3.83","3,179","15,997","5.03","12,434","41,353","3.33","27,208","109,103","4.01","11,139","19,820","1.78","1,558","2,361","1.52"
"10888  :  โรงพยาบาลขามทะเลสอ","22,916","67,393","2.94","1,924","7,925","4.12","6,286","16,500","2.62","10,341","33,141","3.20","6,694","9,826","1.47","1","1","1.00"
"10889  :  โรงพยาบาลสีคิ้ว","122,202","410,367","3.36","10,318","44,545","4.32","15,957","49,274","3.09","76,176","264,744","3.48","34,353","51,804","1.51","0","0","0.00"
"10890  :  โรงพยาบาลปากช่องนานา","108,884","360,473","3.31","77","415","5.39","30,195","103,832","3.44","68,719","223,696","3.26","18,329","32,152","1.75","173","378","2.18"
"10891  :  โรงพยาบาลหนองบุญมาก","31,976","118,818","3.72","1,511","7,844","5.19","4,568","16,968","3.71","24,501","88,731","3.62","3,952","5,275","1.33","0","0","0.00"
"10892  :  โรงพยาบาลแก้งสนามนาง","16,654","71,039","4.27","3,102","8,580","2.77","2,388","5,656","2.37","12,214","55,058","4.51","0","0","0.00","853","1,745","2.05"
"10893  :  โรงพยาบาลโนนแดง","20,411","73,220","3.59","1,318","6,117","4.64","1,135","3,228","2.84","13,524","55,887","4.13","6,210","7,988","1.29","0","0","0.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","25,256","82,344","3.26","1,753","6,292","3.59","1,015","3,792","3.74","18,926","64,914","3.43","5,194","7,220","1.39","44","126","2.86"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","90,817","415,874","4.58","60,115","321,454","5.35","4,299","20,263","4.71","7,193","25,364","3.53","25,569","48,760","1.91","33","33","1.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","13,370","64,841","4.85","1,063","5,697","5.36","1,016","3,359","3.31","11,307","54,399","4.81","1,003","1,386","1.38","0","0","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","17,397","73,856","4.25","1,085","5,808","5.35","696","2,728","3.92","15,124","62,233","4.11","2,113","3,076","1.46","11","11","1.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","21,121","58,089","2.75","1,563","2,125","1.36","1,710","2,154","1.26","14,775","49,203","3.33","3,739","4,604","1.23","3","3","1.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","31,496","94,443","3.00","45","45","1.00","3,941","5,681","1.44","6,117","33,663","5.50","17,886","43,415","2.43","7,915","11,639","1.47"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","17,046","46,445","2.72","7,298","22,416","3.07","2,517","8,163","3.24","175","297","1.70","8,526","15,410","1.81","105","159","1.51"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","38,279","98,961","2.59","12,814","29,824","2.33","1,936","3,974","2.05","25,093","64,686","2.58","64","94","1.47","379","383","1.01"
"14161  :  โรงพยาบาลกองบิน กองบิน1","4,186","16,162","3.86","2,853","12,652","4.43","10","14","1.40","857","2,619","3.06","651","877","1.35","0","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","19,592","85,264","4.35","198","1,051","5.31","1,046","4,519","4.32","15,640","69,262","4.43","3,620","5,236","1.45","935","5,196","5.56"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","73,088","244,642","3.35","6,683","28,136","4.21","12,395","45,672","3.68","31,750","119,508","3.76","31,330","51,326","1.64","0","0","0.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","34,710","78,216","2.25","11,158","25,642","2.30","2,679","6,924","2.58","4,193","8,603","2.05","20,817","37,047","1.78","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","21,735","85,718","3.94","1,814","11,449","6.31","2,444","8,540","3.49","14,588","56,823","3.90","4,831","7,694","1.59","244","1,212","4.97"
"27839  :  โรงพยาบาลบัวลาย","13,218","52,216","3.95","982","4,555","4.64","212","410","1.93","10,295","42,306","4.11","2,905","3,848","1.32","446","1,097","2.46"
"27840  :  โรงพยาบาลสีดา","10,697","44,065","4.12","754","2,788","3.70","429","1,226","2.86","8,411","36,842","4.38","2,157","3,202","1.48","5","7","1.40"
"27841  :  โรงพยาบาลเทพารักษ์","13,216","46,292","3.50","214","559","2.61","1,557","2,470","1.59","11,056","39,900","3.61","231","332","1.44","920","3,031","3.29"
"10667  :  โรงพยาบาลบุรีรัมย์","182,180","591,259","3.25","26,871","113,727","4.23","27,117","75,191","2.77","132,333","398,997","3.02","1,259","3,284","2.61","57","60","1.05"
"10895  :  โรงพยาบาลคูเมือง","32,936","133,764","4.06","2,276","10,859","4.77","1,817","5,318","2.93","27,333","109,564","4.01","5,227","8,023","1.53","0","0","0.00"
"10896  :  โรงพยาบาลกระสัง","40,233","136,710","3.40","2,800","12,062","4.31","2,421","6,999","2.89","33,740","113,508","3.36","3,100","4,141","1.34","0","0","0.00"
"10897  :  โรงพยาบาลนางรอง","99,394","340,575","3.43","11,590","54,632","4.71","12,243","32,485","2.65","68,261","224,778","3.29","17,553","24,567","1.40","2,063","4,113","1.99"
"10898  :  โรงพยาบาลหนองกี่","38,017","142,857","3.76","2,968","15,863","5.34","3,138","8,641","2.75","27,634","106,468","3.85","5,649","7,910","1.40","1,875","3,975","2.12"
"10899  :  โรงพยาบาลละหานทราย","42,755","159,593","3.73","3,135","15,126","4.82","3,612","6,465","1.79","34,089","128,269","3.76","128","409","3.20","5,141","9,324","1.81"
"10900  :  โรงพยาบาลประโคนชัย","56,084","214,404","3.82","6,479","32,850","5.07","6,087","15,180","2.49","42,672","160,548","3.76","3,451","5,511","1.60","250","315","1.26"
"10901  :  โรงพยาบาลบ้านกรวด","38,386","137,921","3.59","2,498","7,661","3.07","2,458","7,687","3.13","30,930","106,490","3.44","2,929","4,085","1.39","4,674","11,998","2.57"
"10902  :  โรงพยาบาลพุทไธสง","28,753","126,604","4.40","2,654","14,784","5.57","2,025","6,333","3.13","23,153","97,501","4.21","5,213","7,934","1.52","47","52","1.11"
"10904  :  โรงพยาบาลลำปลายมาศ","50,122","179,358","3.58","5,620","28,038","4.99","3,478","10,663","3.07","41,067","139,779","3.40","683","878","1.29","0","0","0.00"
"10905  :  โรงพยาบาลสตึก","46,445","180,111","3.88","3,885","19,629","5.05","2,299","9,065","3.94","37,067","140,000","3.78","7,892","11,404","1.45","5","13","2.60"
"10906  :  โรงพยาบาลปะคำ","41,647","140,579","3.38","3,278","14,025","4.28","1,964","6,902","3.51","34,573","111,512","3.23","6,028","8,140","1.35","0","0","0.00"
"10907  :  โรงพยาบาลนาโพธิ์","16,936","77,683","4.59","2,134","11,749","5.51","5,557","12,470","2.24","11,611","52,068","4.48","1,015","1,396","1.38","0","0","0.00"
"10908  :  โรงพยาบาลหนองหงส์","28,835","125,385","4.35","2,247","11,775","5.24","1,365","4,627","3.39","24,349","103,089","4.23","4,062","5,893","1.45","1","1","1.00"
"10909  :  โรงพยาบาลพลับพลาชัย","23,293","86,446","3.71","1,408","6,076","4.32","2,164","4,337","2.00","20,728","75,912","3.66","32","121","3.78","0","0","0.00"
"10910  :  โรงพยาบาลห้วยราช","19,669","78,611","4.00","1,524","7,766","5.10","2,412","6,110","2.53","16,405","64,724","3.95","4","11","2.75","0","0","0.00"
"10911  :  โรงพยาบาลโนนสุวรรณ","14,981","59,030","3.94","952","4,860","5.11","6,233","12,697","2.04","10,904","41,270","3.78","125","192","1.54","4","12","3.00"
"10912  :  โรงพยาบาลชำนิ","23,620","94,272","3.99","1,481","7,520","5.08","6,664","13,332","2.00","18,520","71,844","3.88","7","29","4.14","1,287","1,547","1.20"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","17,283","75,418","4.36","1,944","9,933","5.11","4,838","9,459","1.96","11,719","55,967","4.78","8","59","7.38","0","0","0.00"
"10914  :  โรงพยาบาลโนนดินแดง","18,042","68,153","3.78","1,225","5,640","4.60","7,181","14,764","2.06","11,442","44,410","3.88","14","38","2.71","2,537","3,302","1.30"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","17,315","58,793","3.40","10,977","41,020","3.74","4,346","11,703","2.69","2,560","5,816","2.27","0","0","0.00","151","254","1.68"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","23,370","87,558","3.75","2,102","9,933","4.73","13,000","27,672","2.13","12,418","48,882","3.94","839","1,070","1.28","1","1","1.00"
"23578  :  โรงพยาบาลแคนดง","17,002","69,616","4.09","5,182","8,238","1.59","3,299","9,731","2.95","12,147","48,731","4.01","2,242","2,916","1.30","0","0","0.00"
"28020  :  โรงพยาบาลบ้านด่าน","18,838","73,943","3.93","1,142","5,707","5.00","5,786","12,454","2.15","13,944","53,229","3.82","1,978","2,553","1.29","0","0","0.00"
"10668  :  โรงพยาบาลสุรินทร์","251,754","690,344","2.74","43,356","144,688","3.34","30,175","80,912","2.68","160,703","423,477","2.64","26,844","41,250","1.54","13","17","1.31"
"10915  :  โรงพยาบาลชุมพลบุรี","52,260","224,590","4.30","4,620","25,922","5.61","9,717","16,404","1.69","41,866","182,015","4.35","54","249","4.61","0","0","0.00"
"10916  :  โรงพยาบาลท่าตูม","50,847","209,888","4.13","5,195","31,373","6.04","2,051","8,364","4.08","39,095","157,875","4.04","8,812","12,234","1.39","42","42","1.00"
"10917  :  โรงพยาบาลจอมพระ","28,612","112,444","3.93","1,925","9,344","4.85","11,536","23,948","2.08","20,178","75,843","3.76","2,327","3,309","1.42","0","0","0.00"
"10918  :  โรงพยาบาลปราสาท","82,780","306,553","3.70","7,867","39,433","5.01","9,880","29,863","3.02","59,546","218,102","3.66","13,591","19,128","1.41","11","27","2.45"
"10919  :  โรงพยาบาลกาบเชิง","31,757","120,215","3.79","2,141","9,939","4.64","2,455","5,831","2.38","23,816","94,557","3.97","6,547","9,883","1.51","1","5","5.00"
"10920  :  โรงพยาบาลรัตนบุรี","49,449","307,214","6.21","5,137","41,798","8.14","5,273","20,639","3.91","41,453","244,668","5.90","25","109","4.36","0","0","0.00"
"10921  :  โรงพยาบาลสนม","19,342","83,614","4.32","1,590","8,981","5.65","1,580","4,554","2.88","15,324","66,401","4.33","2,582","3,678","1.42","0","0","0.00"
"10922  :  โรงพยาบาลศีขรภูมิ","62,544","258,522","4.13","5,656","31,550","5.58","5,543","14,162","2.55","50,823","206,549","4.06","4,638","6,260","1.35","1","1","1.00"
"10923  :  โรงพยาบาลสังขะ","62,767","234,135","3.73","4,362","19,511","4.47","8,227","24,418","2.97","45,707","163,303","3.57","16,270","26,903","1.65","0","0","0.00"
"10924  :  โรงพยาบาลลำดวน","32,026","121,437","3.79","2,809","13,273","4.73","2,685","6,163","2.30","27,186","101,677","3.74","131","324","2.47","0","0","0.00"
"10925  :  โรงพยาบาลสำโรงทาบ","26,071","109,033","4.18","1,907","10,673","5.60","1,195","5,128","4.29","20,866","85,198","4.08","4,955","8,034","1.62","0","0","0.00"
"10926  :  โรงพยาบาลบัวเชด","25,014","99,363","3.97","1,794","9,102","5.07","9,083","18,485","2.04","18,403","69,367","3.77","2,063","2,409","1.17","0","0","0.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","20,425","57,402","2.81","1,100","3,115","2.83","14,489","22,549","1.56","1,096","2,961","2.70","5,510","28,765","5.22","11","12","1.09"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","20,583","84,175","4.09","1,396","7,185","5.15","5,906","13,230","2.24","15,711","62,857","4.00","220","903","4.10","0","0","0.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","15,813","58,092","3.67","907","3,496","3.85","4,443","9,415","2.12","11,498","41,976","3.65","2,518","3,205","1.27","0","0","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","17,469","58,833","3.37","562","2,210","3.93","4,054","6,094","1.50","13,369","48,827","3.65","1,399","1,652","1.18","33","50","1.52"
"27844  :  โรงพยาบาลโนนนารายณ์","15,224","55,745","3.66","924","3,154","3.41","6,960","12,556","1.80","10,567","40,024","3.79","3","10","3.33","1","1","1.00"
"10700  :  โรงพยาบาลศรีสะเกษ","153,797","560,665","3.65","18,272","73,218","4.01","11,696","35,393","3.03","88,900","266,771","3.00","94,613","185,283","1.96","0","0","0.00"
"10927  :  โรงพยาบาลยางชุมน้อย","21,478","86,176","4.01","1,456","5,401","3.71","1,153","2,706","2.35","14,125","43,125","3.05","14,567","34,944","2.40","0","0","0.00"
"10928  :  โรงพยาบาลกันทรารมย์","46,127","169,442","3.67","4,171","19,991","4.79","3,029","7,576","2.50","37,022","125,798","3.40","10,182","16,077","1.58","0","0","0.00"
"10929  :  โรงพยาบาลกันทรลักษ์","80,070","300,134","3.75","6,856","30,632","4.47","5,835","14,731","2.52","55,735","175,784","3.15","40,169","78,987","1.97","0","0","0.00"
"10930  :  โรงพยาบาลขุขันธ์","57,854","204,112","3.53","5,057","19,595","3.87","4,877","10,676","2.19","47,888","166,175","3.47","2,281","2,750","1.21","2,831","4,916","1.74"
"10931  :  โรงพยาบาลไพรบึง","27,316","115,075","4.21","1,394","6,157","4.42","1,871","4,532","2.42","21,920","90,138","4.11","9,239","14,248","1.54","0","0","0.00"
"10932  :  โรงพยาบาลปรางค์กู่","32,175","132,203","4.11","2,059","9,221","4.48","2,285","5,251","2.30","26,758","105,400","3.94","8,522","12,331","1.45","0","0","0.00"
"10933  :  โรงพยาบาลขุนหาญ","50,752","208,319","4.10","3,305","19,153","5.80","7,955","17,095","2.15","41,870","167,315","4.00","1,097","4,756","4.34","0","0","0.00"
"10934  :  โรงพยาบาลราษีไศล","39,620","150,705","3.80","3,015","12,969","4.30","2,636","6,006","2.28","27,013","78,463","2.90","23,765","53,267","2.24","0","0","0.00"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","51,623","187,448","3.63","3,867","13,007","3.36","2,699","5,830","2.16","32,912","85,713","2.60","36,028","82,898","2.30","0","0","0.00"
"10936  :  โรงพยาบาลบึงบูรพ์","13,152","64,710","4.92","1,275","8,359","6.56","648","2,829","4.37","9,974","45,947","4.61","4,127","7,575","1.84","0","0","0.00"
"10937  :  โรงพยาบาลห้วยทับทัน","20,303","81,310","4.00","795","2,779","3.50","756","1,788","2.37","12,422","34,026","2.74","15,349","42,717","2.78","0","0","0.00"
"10938  :  โรงพยาบาลโนนคูณ","19,582","80,955","4.13","1,044","6,002","5.75","786","2,290","2.91","15,242","57,573","3.78","9,190","15,090","1.64","0","0","0.00"
"10939  :  โรงพยาบาลศรีรัตนะ","30,249","122,478","4.05","1,792","11,966","6.68","1,297","3,969","3.06","27,472","104,376","3.80","411","2,167","5.27","0","0","0.00"
"10940  :  โรงพยาบาลวังหิน","24,003","80,409","3.35","1,160","5,076","4.38","1,418","3,379","2.38","19,050","62,004","3.25","6,887","9,950","1.44","0","0","0.00"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","19,948","79,286","3.97","930","4,953","5.33","610","1,839","3.01","16,480","66,299","4.02","3,984","6,195","1.55","0","0","0.00"
"10942  :  โรงพยาบาลภูสิงห์","27,557","111,026","4.03","1,525","6,788","4.45","2,022","4,936","2.44","22,966","93,763","4.08","3,659","5,539","1.51","0","0","0.00"
"10943  :  โรงพยาบาลเมืองจันทร์","11,390","49,583","4.35","852","4,481","5.26","633","2,501","3.95","8,844","33,621","3.80","4,745","8,980","1.89","0","0","0.00"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","19,631","78,585","4.00","1,195","5,432","4.55","1,320","3,328","2.52","9,977","43,564","4.37","8,363","26,261","3.14","0","0","0.00"
"28014  :  โรงพยาบาลพยุห์","18,175","63,192","3.48","779","2,762","3.55","749","1,935","2.58","13,347","41,853","3.14","9,720","16,642","1.71","0","0","0.00"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","10,284","37,336","3.63","515","1,876","3.64","540","1,750","3.24","7,332","24,528","3.35","5,329","9,182","1.72","0","0","0.00"
"28016  :  โรงพยาบาลศิลาลาด","8,558","35,986","4.20","384","992","2.58","292","657","2.25","5,463","14,724","2.70","6,803","19,613","2.88","0","0","0.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","223,934","854,005","3.81","40,167","221,690","5.52","24,681","89,203","3.61","145,812","496,667","3.41","28,410","46,445","1.63","0","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","33,461","144,221","4.31","2,463","13,689","5.56","874","4,087","4.68","27,052","117,070","4.33","6,062","9,375","1.55","0","0","0.00"
"10945  :  โรงพยาบาลโขงเจียม","19,964","76,497","3.83","1,545","6,845","4.43","1,605","4,988","3.11","15,161","58,838","3.88","3,328","5,826","1.75","0","0","0.00"
"10946  :  โรงพยาบาลเขื่องใน","45,881","182,372","3.97","4,343","25,582","5.89","3,092","8,920","2.88","35,930","139,342","3.88","6,240","8,528","1.37","0","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","45,523","185,125","4.07","3,796","24,841","6.54","1,895","6,557","3.46","33,078","133,663","4.04","10,868","20,058","1.85","1","6","6.00"
"10948  :  โรงพยาบาลนาจะหลวย","27,131","106,046","3.91","1,680","9,644","5.74","4,626","9,609","2.08","22,808","86,760","3.80","0","0","0.00","23","33","1.43"
"10949  :  โรงพยาบาลน้ำยืน","37,544","143,662","3.83","2,548","12,285","4.82","1,896","7,201","3.80","30,002","112,255","3.74","6,899","11,921","1.73","0","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","39,452","155,269","3.94","2,752","13,775","5.01","3,047","8,422","2.76","32,568","127,505","3.92","3,748","5,567","1.49","0","0","0.00"
"10951  :  โรงพยาบาลตระการพืชผล","55,723","210,638","3.78","5,398","24,781","4.59","2,603","8,332","3.20","42,325","161,971","3.83","11,161","15,554","1.39","0","0","0.00"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","24,273","107,525","4.43","1,764","11,098","6.29","1,505","5,429","3.61","20,190","86,890","4.30","2,963","4,064","1.37","5","44","8.80"
"10953  :  โรงพยาบาลม่วงสามสิบ","44,066","166,247","3.77","3,180","15,030","4.73","3,362","7,564","2.25","36,627","139,197","3.80","3,028","4,454","1.47","2","2","1.00"
"10954  :  โรงพยาบาลวารินชำราบ","91,643","386,142","4.21","7,881","47,730","6.06","6,187","23,939","3.87","62,176","265,796","4.27","25,680","44,774","1.74","1,798","3,903","2.17"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","60,457","248,078","4.10","5,270","34,380","6.52","4,271","12,209","2.86","45,700","186,076","4.07","9,458","15,413","1.63","0","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","15,622","69,543","4.45","1,011","8,046","7.96","1,291","4,666","3.61","12,430","53,479","4.30","2,658","3,352","1.26","0","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","23,837","94,000","3.94","1,865","9,022","4.84","1,148","2,958","2.58","19,897","77,846","3.91","2,639","4,174","1.58","0","0","0.00"
"10959  :  โรงพยาบาลสำโรง","30,121","117,321","3.89","7,839","15,955","2.04","3,500","10,864","3.10","22,775","89,417","3.93","650","1,085","1.67","0","0","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","16,249","67,953","4.18","1,021","5,157","5.05","782","3,424","4.38","12,650","54,220","4.29","3,397","5,152","1.52","0","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","27,285","111,544","4.09","1,818","9,988","5.49","2,021","6,658","3.29","20,254","85,995","4.25","5,628","8,903","1.58","0","0","0.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","16,546","80,126","4.84","1,114","6,625","5.95","699","2,954","4.23","13,494","66,068","4.90","2,807","4,479","1.60","0","0","0.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","82,790","296,105","3.58","6,889","38,156","5.54","18,305","36,699","2.00","35,462","125,050","3.53","30,324","96,200","3.17","0","0","0.00"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","12,398","44,572","3.60","1,165","5,390","4.63","426","2,572","6.04","10,735","36,406","3.39","156","204","1.31","0","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","13,266","51,733","3.90","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","13,266","51,733","3.90"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","1,486","2,925","1.97","567","753","1.33","56","89","1.59","625","771","1.23","393","1,312","3.34","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","72,293","232,651","3.22","9,788","43,322","4.43","15,809","31,401","1.99","43,555","137,633","3.16","6,439","9,370","1.46","5,944","10,925","1.84"
"24032  :  โรงพยาบาลนาตาล","15,651","62,762","4.01","1,003","4,532","4.52","503","2,090","4.16","12,922","52,959","4.10","2,076","3,181","1.53","0","0","0.00"
"24821  :  โรงพยาบาลนาเยีย","15,399","61,346","3.98","923","4,975","5.39","1,118","3,451","3.09","11,870","49,053","4.13","3,067","3,867","1.26","0","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","14,771","54,483","3.69","539","2,155","4.00","1,425","3,406","2.39","12,171","46,714","3.84","1,776","2,208","1.24","0","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","13,418","48,170","3.59","698","2,896","4.15","810","1,951","2.41","10,685","39,631","3.71","2,153","2,710","1.26","289","982","3.40"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","13,604","52,368","3.85","912","4,652","5.10","972","3,057","3.15","11,164","42,381","3.80","1,601","2,278","1.42","0","0","0.00"
"10701  :  โรงพยาบาลยโสธร","93,762","347,136","3.70","14,851","73,057","4.92","7,954","28,144","3.54","60,621","216,987","3.58","21,112","28,889","1.37","12","59","4.92"
"10963  :  โรงพยาบาลทรายมูล","13,625","56,995","4.18","1,217","7,140","5.87","2,800","6,303","2.25","10,386","43,413","4.18","70","138","1.97","1","1","1.00"
"10964  :  โรงพยาบาลกุดชุม","30,415","110,544","3.63","2,773","14,069","5.07","2,384","5,592","2.35","25,223","89,304","3.54","1,233","1,579","1.28","0","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","28,021","136,294","4.86","2,826","20,178","7.14","4,290","9,497","2.21","22,308","106,583","4.78","11","36","3.27","0","0","0.00"
"10966  :  โรงพยาบาลป่าติ้ว","19,547","84,629","4.33","1,459","8,951","6.14","584","2,011","3.44","14,890","67,208","4.51","3,780","5,215","1.38","815","1,244","1.53"
"10967  :  โรงพยาบาลมหาชนะชัย","24,120","103,043","4.27","2,037","11,215","5.51","1,681","4,469","2.66","19,196","83,366","4.34","3,022","3,993","1.32","0","0","0.00"
"10968  :  โรงพยาบาลค้อวัง","13,638","64,949","4.76","1,364","8,597","6.30","2,095","4,429","2.11","11,109","51,846","4.67","40","73","1.83","4","4","1.00"
"10969  :  โรงพยาบาลไทยเจริญ","13,142","61,296","4.66","951","5,393","5.67","742","2,148","2.89","10,795","51,657","4.79","1,649","2,076","1.26","8","22","2.75"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","47,712","195,948","4.11","4,645","29,968","6.45","2,061","7,648","3.71","38,310","150,346","3.92","5,733","7,961","1.39","21","25","1.19"
"11921  :  โรงพยาบาลนายแพทย์หาญ","1,743","8,787","5.04","122","168","1.38","66","85","1.29","1,557","8,533","5.48","1","1","1.00","0","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","11,409","44,682","3.92","471","2,482","5.27","984","2,893","2.94","8,487","35,660","4.20","2,463","3,594","1.46","26","53","2.04"
"10702  :  โรงพยาบาลชัยภูมิ","138,618","487,564","3.52","32,358","110,201","3.41","42,818","85,106","1.99","82,349","287,343","3.49","3,326","4,911","1.48","3","3","1.00"
"10970  :  โรงพยาบาลบ้านเขว้า","24,206","113,443","4.69","2,827","18,279","6.47","1,386","4,610","3.33","18,860","86,905","4.61","2,570","3,649","1.42","0","0","0.00"
"10971  :  โรงพยาบาลคอนสวรรค์","27,041","117,534","4.35","6,579","23,243","3.53","2,234","7,591","3.40","18,722","81,383","4.35","3,337","4,488","1.34","680","829","1.22"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","47,844","210,984","4.41","3,527","18,805","5.33","255","447","1.75","41,474","181,574","4.38","2,194","2,662","1.21","2,697","7,496","2.78"
"10973  :  โรงพยาบาลหนองบัวแดง","49,218","190,508","3.87","3,432","15,474","4.51","7,928","15,897","2.01","37,938","150,369","3.96","1,440","2,083","1.45","4,079","6,685","1.64"
"10974  :  โรงพยาบาลจัตุรัส","37,510","157,812","4.21","4,275","24,573","5.75","6,805","16,454","2.42","28,458","116,517","4.09","55","268","4.87","0","0","0.00"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","33,408","152,003","4.55","3,918","16,711","4.27","4,335","13,765","3.18","23,520","111,815","4.75","6,740","8,901","1.32","230","811","3.53"
"10976  :  โรงพยาบาลหนองบัวระเหว","21,177","90,154","4.26","10","10","1.00","3","3","1.00","21,171","90,127","4.26","8","14","1.75","0","0","0.00"
"10977  :  โรงพยาบาลเทพสถิต","22,707","82,965","3.65","1,108","4,802","4.33","2,404","5,854","2.44","19,496","70,864","3.63","1,057","1,434","1.36","10","11","1.10"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","71,670","271,253","3.78","8,020","39,402","4.91","21,614","51,851","2.40","43,791","170,011","3.88","6,958","9,988","1.44","1","1","1.00"
"10979  :  โรงพยาบาลบ้านแท่น","23,799","116,891","4.91","1,716","10,121","5.90","2,109","5,146","2.44","20,393","99,403","4.87","1,688","2,137","1.27","60","84","1.40"
"10980  :  โรงพยาบาลแก้งคร้อ","44,683","168,603","3.77","4,340","19,512","4.50","1,722","6,130","3.56","33,553","128,722","3.84","9,543","14,201","1.49","13","38","2.92"
"10981  :  โรงพยาบาลคอนสาร","28,923","122,964","4.25","2,451","14,895","6.08","4,839","11,508","2.38","21,050","92,516","4.40","2,804","4,045","1.44","0","0","0.00"
"10982  :  โรงพยาบาลภักดีชุมพล","18,286","72,032","3.94","1,078","5,877","5.45","687","2,332","3.39","15,291","59,667","3.90","2,803","4,007","1.43","134","149","1.11"
