"โรงพยาบาล","จำนวน(ราย)"
"บำบัดเหล้า(F10.0 - F10.9)","บำบัดบุหรี่(F17.1 - 17.2)","บำบัดบุหรี่(F17.1 - 17.2 + Z508 1 ครั้ง)","บำบัดบุหรี่(F17.1 - 17.2 + Z508 2 ครั้งขึ้นไป)"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","123","3","0","0"
"28016  :  โรงพยาบาลศิลาลาด","65","1","0","1"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","554","858","267","231"
"10944  :  โรงพยาบาลศรีเมืองใหม่","267","376","141","165"
"10945  :  โรงพยาบาลโขงเจียม","41","97","48","44"
"10946  :  โรงพยาบาลเขื่องใน","302","58","11","7"
"10947  :  โรงพยาบาลเขมราฐ","120","42","36","4"
"10948  :  โรงพยาบาลนาจะหลวย","69","509","310","195"
"10949  :  โรงพยาบาลน้ำยืน","126","63","46","7"
"10950  :  โรงพยาบาลบุณฑริก","71","0","0","0"
"10951  :  โรงพยาบาลตระการพืชผล","404","281","42","188"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","36","23","23","0"
"10953  :  โรงพยาบาลม่วงสามสิบ","341","10","1","1"
"10954  :  โรงพยาบาลวารินชำราบ","576","417","123","227"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","99","191","110","81"
"10957  :  โรงพยาบาลตาลสุม","23","75","25","15"
"10958  :  โรงพยาบาลโพธิ์ไทร","55","19","6","13"
"10959  :  โรงพยาบาลสำโรง","127","1","0","0"
"10960  :  โรงพยาบาลดอนมดแดง","21","30","27","3"
"10961  :  โรงพยาบาลสิรินธร","47","0","0","0"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","48","28","16","11"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","620","571","217","334"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","14","0","0","0"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","10","1","0","0"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","1,048","3","0","0"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","1","0","0","0"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","476","363","105","208"
"24032  :  โรงพยาบาลนาตาล","39","139","78","58"
"24821  :  โรงพยาบาลนาเยีย","138","113","33","76"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","48","4","2","0"
"27968  :  โรงพยาบาลน้ำขุ่น","37","24","12","12"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","416","425","407","17"
"10701  :  โรงพยาบาลยโสธร","488","0","0","0"
"10963  :  โรงพยาบาลทรายมูล","62","9","4","5"
"10964  :  โรงพยาบาลกุดชุม","195","105","44","30"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","201","68","30","30"
"10966  :  โรงพยาบาลป่าติ้ว","163","54","2","51"
"10967  :  โรงพยาบาลมหาชนะชัย","136","86","60","11"
"10968  :  โรงพยาบาลค้อวัง","205","198","3","180"
"10969  :  โรงพยาบาลไทยเจริญ","75","21","12","8"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","226","24","2","18"
"11921  :  โรงพยาบาลนายแพทย์หาญ","3","0","0","0"
"04007  :  โรงพยาบาลซับใหญ่","49","0","0","0"
"10702  :  โรงพยาบาลชัยภูมิ","659","9","2","1"
"10970  :  โรงพยาบาลบ้านเขว้า","170","283","1","0"
"10971  :  โรงพยาบาลคอนสวรรค์","119","0","0","0"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","249","17","0","10"
"10973  :  โรงพยาบาลหนองบัวแดง","160","21","1","13"
"10974  :  โรงพยาบาลจัตุรัส","294","20","5","6"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","255","390","132","255"
"10976  :  โรงพยาบาลหนองบัวระเหว","268","15","5","2"
"10977  :  โรงพยาบาลเทพสถิต","72","0","0","0"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","253","0","0","0"
"10979  :  โรงพยาบาลบ้านแท่น","78","0","0","0"
"10980  :  โรงพยาบาลแก้งคร้อ","218","14","6","2"
"10981  :  โรงพยาบาลคอนสาร","159","26","5","8"
"10982  :  โรงพยาบาลภักดีชุมพล","117","0","0","0"
"10983  :  โรงพยาบาลเนินสง่า","88","5","2","3"
"10703  :  โรงพยาบาลอำนาจเจริญ","451","579","15","24"
"10985  :  โรงพยาบาลชานุมาน","108","436","179","88"
"10986  :  โรงพยาบาลปทุมราชวงศา","72","162","11","36"
"10987  :  โรงพยาบาลพนา","130","241","12","37"
"10988  :  โรงพยาบาลเสนางคนิคม","64","179","55","115"
"10989  :  โรงพยาบาลหัวตะพาน","141","249","56","82"
"10990  :  โรงพยาบาลลืออำนาจ","106","253","36","62"
"11040  :  โรงพยาบาลบึงกาฬ","294","82","2","0"
"11041  :  โรงพยาบาลพรเจริญ","77","110","11","25"
"11043  :  โรงพยาบาลโซ่พิสัย","58","2","0","0"
"11046  :  โรงพยาบาลเซกา","114","77","22","14"
"11047  :  โรงพยาบาลปากคาด","59","16","1","1"
"11048  :  โรงพยาบาลบึงโขงหลง","40","488","0","0"
"11049  :  โรงพยาบาลศรีวิไล","51","3","0","0"
"11050  :  โรงพยาบาลบุ่งคล้า","54","36","0","0"
"10704  :  โรงพยาบาลหนองบัวลำภู","545","1","0","0"
"10991  :  โรงพยาบาลนากลาง","141","1","0","0"
"10992  :  โรงพยาบาลโนนสัง","117","0","0","0"
"10993  :  โรงพยาบาลศรีบุญเรือง","186","1","0","0"
"10994  :  โรงพยาบาลสุวรรณคูหา","82","1","0","0"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","78","0","0","0"
"10670  :  โรงพยาบาลขอนแก่น","1,201","1,134","659","7"
"10995  :  โรงพยาบาลบ้านฝาง","243","16","3","3"
"10996  :  โรงพยาบาลพระยืน","113","210","61","127"
"10997  :  โรงพยาบาลหนองเรือ","178","28","15","2"
"10998  :  โรงพยาบาลชุมแพ","550","732","296","307"
"10999  :  โรงพยาบาลสีชมพู","110","104","2","2"
"11000  :  โรงพยาบาลน้ำพอง","163","170","138","30"
"11001  :  โรงพยาบาลอุบลรัตน์","87","13","8","1"
"11002  :  โรงพยาบาลบ้านไผ่","237","0","0","0"
"11003  :  โรงพยาบาลเปือยน้อย","74","8","0","0"
"11004  :  โรงพยาบาลพล","443","301","43","156"
"11005  :  โรงพยาบาลแวงใหญ่","129","131","22","30"
"11006  :  โรงพยาบาลแวงน้อย","41","3","0","0"
"11007  :  โรงพยาบาลหนองสองห้อง","144","1","0","0"
"11008  :  โรงพยาบาลภูเวียง","157","109","55","9"
"11009  :  โรงพยาบาลมัญจาคีรี","142","344","61","67"
"11010  :  โรงพยาบาลชนบท","157","265","118","68"
"11011  :  โรงพยาบาลเขาสวนกวาง","94","0","0","0"
"11012  :  โรงพยาบาลภูผาม่าน","80","142","4","138"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","160","1","0","0"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0","0"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0","0"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","1,753","294","0","0"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","1","0","0","0"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","118","28","6","15"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","320","22","0","0"
"14132  :  โรงพยาบาลซำสูง","71","21","5","2"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0","0"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","2","8","0","0"
"77649  :  โรงพยาบาลหนองนาคำ","7","0","0","0"
"77650  :  โรงพยาบาลเวียงเก่า","20","0","0","0"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","13","32","6","1"
"77652  :  โรงพยาบาลโนนศิลา","5","0","0","0"
"10671  :  โรงพยาบาลอุดรธานี","865","332","32","2"
"11013  :  โรงพยาบาลกุดจับ","109","48","5","41"
"11014  :  โรงพยาบาลหนองวัวซอ","242","184","59","76"
"11015  :  โรงพยาบาลกุมภวาปี","126","18","15","1"
"11016  :  โรงพยาบาลห้วยเกิ้ง","19","0","0","0"
"11017  :  โรงพยาบาลโนนสะอาด","89","47","15","27"
"11018  :  โรงพยาบาลหนองหาน","213","220","68","148"
"11019  :  โรงพยาบาลทุ่งฝน","38","0","0","0"
"11020  :  โรงพยาบาลไชยวาน","42","205","27","52"
"11021  :  โรงพยาบาลศรีธาตุ","15","0","0","0"
"11022  :  โรงพยาบาลวังสามหมอ","55","3","3","0"
"11023  :  โรงพยาบาลบ้านผือ","89","129","71","33"
"11024  :  โรงพยาบาลน้ำโสม","58","47","16","28"
"11025  :  โรงพยาบาลเพ็ญ","110","2","0","2"
"11026  :  โรงพยาบาลสร้างคอม","35","2","1","0"
"11027  :  โรงพยาบาลหนองแสง","40","12","11","0"
"11028  :  โรงพยาบาลนายูง","31","1","0","0"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","31","0","0","0"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","174","18","5","11"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","77","1","0","0"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","2","0","0","0"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","198","4","0","0"
"25058  :  โรงพยาบาลกู่แก้ว","26","3","3","0"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","35","0","0","0"
"10705  :  โรงพยาบาลเลย","224","20","1","0"
"11030  :  โรงพยาบาลนาด้วง","40","39","13","16"
"11031  :  โรงพยาบาลเชียงคาน","82","19","1","2"
"11032  :  โรงพยาบาลปากชม","54","24","0","0"
"11033  :  โรงพยาบาลนาแห้ว","20","1","0","0"
"11034  :  โรงพยาบาลภูเรือ","42","11","0","0"
"11035  :  โรงพยาบาลท่าลี่","68","8","0","0"
"11036  :  โรงพยาบาลวังสะพุง","134","18","3","1"
"11037  :  โรงพยาบาลภูกระดึง","56","3","0","1"
"11038  :  โรงพยาบาลภูหลวง","29","4","0","0"
"11039  :  โรงพยาบาลผาขาว","51","2","0","0"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","199","26","0","0"
"14133  :  โรงพยาบาลเอราวัณ","89","27","2","1"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","2,260","570","0","0"
"28861  :  โรงพยาบาลหนองหิน","40","1","0","0"
"10706  :  โรงพยาบาลหนองคาย","411","0","0","0"
"11042  :  โรงพยาบาลโพนพิสัย","92","163","0","0"
"11044  :  โรงพยาบาลศรีเชียงใหม่","36","1","0","0"
"11045  :  โรงพยาบาลสังคม","21","0","0","0"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","133","0","0","0"
"14558  :  โรงพยาบาลพิสัยเวช","1","0","0","0"
"21356  :  โรงพยาบาลสระใคร","18","3","0","0"
"28778  :  โรงพยาบาลโพธิ์ตาก","5","0","0","0"
"28811  :  โรงพยาบาลเฝ้าไร่","42","3","0","0"
"28815  :  โรงพยาบาลรัตนวาปี","13","0","0","0"
"10707  :  โรงพยาบาลมหาสารคาม","876","622","58","298"
"11051  :  โรงพยาบาลแกดำ","104","38","5","32"
"11052  :  โรงพยาบาลโกสุมพิสัย","527","407","224","169"
"11053  :  โรงพยาบาลกันทรวิชัย","175","0","0","0"
"11054  :  โรงพยาบาลเชียงยืน","161","2","1","0"
"11055  :  โรงพยาบาลบรบือ","1,010","596","160","353"
"11056  :  โรงพยาบาลนาเชือก","86","82","39","30"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","186","406","64","79"
"11058  :  โรงพยาบาลวาปีปทุม","393","462","68","338"
"11059  :  โรงพยาบาลนาดูน","71","26","16","8"
"11060  :  โรงพยาบาลยางสีสุราช","125","84","19","52"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","55","9","2","2"
"24704  :  โรงพยาบาลกุดรัง","63","32","17","14"
"28843  :  โรงพยาบาลชื่นชม","26","0","0","0"
"10708  :  โรงพยาบาลร้อยเอ็ด","1,148","200","61","28"
"11061  :  โรงพยาบาลเกษตรวิสัย","497","923","218","85"
"11062  :  โรงพยาบาลปทุมรัตต์","146","0","0","0"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","393","390","99","56"
"11064  :  โรงพยาบาลธวัชบุรี","303","383","122","161"
"11065  :  โรงพยาบาลพนมไพร","0","0","0","0"
"11066  :  โรงพยาบาลโพนทอง","230","424","151","208"
"11067  :  โรงพยาบาลโพธิ์ชัย","57","38","8","15"
"11068  :  โรงพยาบาลหนองพอก","284","283","28","22"
"11069  :  โรงพยาบาลเสลภูมิ","173","78","20","14"
"11070  :  โรงพยาบาลสุวรรณภูมิ","368","87","23","20"
"11071  :  โรงพยาบาลเมืองสรวง","67","0","0","0"
"11072  :  โรงพยาบาลโพนทราย","133","201","16","30"
"11073  :  โรงพยาบาลอาจสามารถ","100","62","21","26"
"11074  :  โรงพยาบาลเมยวดี","53","63","11","23"
"11075  :  โรงพยาบาลศรีสมเด็จ","44","4","0","1"
"11076  :  โรงพยาบาลจังหาร","86","174","85","52"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","13","0","0","0"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","9","0","0","0"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","56","10","3","0"
"27989  :  โรงพยาบาลเชียงขวัญ","45","2","0","0"
"27990  :  โรงพยาบาลหนองฮี","90","52","12","10"
"10709  :  โรงพยาบาลกาฬสินธุ์","532","5","0","1"
"11077  :  โรงพยาบาลนามน","37","0","0","0"
"11078  :  โรงพยาบาลกมลาไสย","233","1","0","0"
"11079  :  โรงพยาบาลร่องคำ","33","0","0","0"
"11080  :  โรงพยาบาลเขาวง","72","0","0","0"
"11081  :  โรงพยาบาลยางตลาด","267","0","0","0"
"11082  :  โรงพยาบาลห้วยเม็ก","65","139","71","39"
"11083  :  โรงพยาบาลสหัสขันธ์","40","1","0","0"
"11084  :  โรงพยาบาลคำม่วง","86","0","0","0"
"11085  :  โรงพยาบาลท่าคันโท","26","11","1","0"
"11086  :  โรงพยาบาลหนองกุงศรี","43","5","1","0"
"11087  :  โรงพยาบาลสมเด็จ","80","0","0","0"
"11088  :  โรงพยาบาลห้วยผึ้ง","15","0","0","0"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","174","0","0","0"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","15","0","0","0"
"28789  :  โรงพยาบาลฆ้องชัย","34","116","18","8"
"28790  :  โรงพยาบาลดอนจาน","12","0","0","0"
"28791  :  โรงพยาบาลสามชัย","3","0","0","0"
"10710  :  โรงพยาบาลสกลนคร","659","87","29","9"
"11089  :  โรงพยาบาลกุสุมาลย์","52","47","25","22"
"11090  :  โรงพยาบาลกุดบาก","75","0","0","0"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","133","1","0","0"
"11092  :  โรงพยาบาลพังโคน","236","91","45","44"
"11093  :  โรงพยาบาลวาริชภูมิ","54","12","1","11"
"11094  :  โรงพยาบาลนิคมน้ำอูน","19","0","0","0"
"11095  :  โรงพยาบาลวานรนิวาส","125","195","66","112"
"11096  :  โรงพยาบาลคำตากล้า","99","2","0","2"
"11097  :  โรงพยาบาลบ้านม่วง","163","3","1","2"
"11098  :  โรงพยาบาลอากาศอำนวย","84","2","0","0"
"11099  :  โรงพยาบาลส่องดาว","50","12","4","8"
"11100  :  โรงพยาบาลเต่างอย","79","4","0","0"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","97","71","20","33"
"11102  :  โรงพยาบาลเจริญศิลป์","78","5","0","4"
"11103  :  โรงพยาบาลโพนนาแก้ว","45","1","1","0"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","351","355","99","221"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","7","0","0","0"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","48","0","0","0"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0"
"10711  :  โรงพยาบาลนครพนม","117","2","0","0"
"11104  :  โรงพยาบาลปลาปาก","41","1","0","0"
"11105  :  โรงพยาบาลท่าอุเทน","81","3","0","3"
"11106  :  โรงพยาบาลบ้านแพง","53","0","0","0"
"11107  :  โรงพยาบาลนาทม","22","0","0","0"
"11108  :  โรงพยาบาลเรณูนคร","89","51","0","0"
"11109  :  โรงพยาบาลนาแก","118","0","0","0"
"11110  :  โรงพยาบาลศรีสงคราม","157","3","0","0"
"11111  :  โรงพยาบาลนาหว้า","127","0","0","0"
"11112  :  โรงพยาบาลโพนสวรรค์","51","2","0","0"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","221","1","0","1"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","1,208","15","0","0"
"40840  :  โรงพยาบาลวังยาง","19","0","0","0"
"10712  :  โรงพยาบาลมุกดาหาร","442","32","7","2"
"11113  :  โรงพยาบาลนิคมคำสร้อย","37","0","0","0"
"11114  :  โรงพยาบาลดอนตาล","85","15","0","0"
"11115  :  โรงพยาบาลดงหลวง","57","0","0","0"
"11116  :  โรงพยาบาลคำชะอี","92","1","0","0"
"11117  :  โรงพยาบาลหว้านใหญ่","86","1","0","0"
"11118  :  โรงพยาบาลหนองสูง","34","1","0","0"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0","0"
"10713  :  โรงพยาบาลนครพิงค์","1,838","1,219","18","2"
"11119  :  โรงพยาบาลจอมทอง","6,351","4,957","69","61"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","145","0","0","0"
"11121  :  โรงพยาบาลเชียงดาว","216","60","14","42"
"11122  :  โรงพยาบาลดอยสะเก็ด","351","38","0","0"
"11123  :  โรงพยาบาลแม่แตง","393","0","0","0"
"11124  :  โรงพยาบาลสะเมิง","128","17","1","7"
"11125  :  โรงพยาบาลฝาง","499","3","0","1"
"11126  :  โรงพยาบาลแม่อาย","915","747","90","170"
"11127  :  โรงพยาบาลพร้าว","215","64","6","23"
"11128  :  โรงพยาบาลสันป่าตอง","552","57","3","44"
"11129  :  โรงพยาบาลสันกำแพง","222","49","17","16"
"11130  :  โรงพยาบาลสันทราย","345","111","18","12"
"11131  :  โรงพยาบาลหางดง","622","365","31","58"
"11132  :  โรงพยาบาลฮอด","204","121","17","40"
"11133  :  โรงพยาบาลดอยเต่า","124","31","6","4"
"11134  :  โรงพยาบาลอมก๋อย","62","156","22","131"
"11135  :  โรงพยาบาลสารภี","253","0","0","0"
"11136  :  โรงพยาบาลเวียงแหง","89","3","0","0"
"11137  :  โรงพยาบาลไชยปราการ","768","712","103","122"
"11138  :  โรงพยาบาลแม่วาง","159","22","0","9"
"11139  :  โรงพยาบาลแม่ออน","159","403","0","0"
"11507  :  โรงพยาบาลกองบิน 41","2","0","0","0"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","5","0","0","0"
"11643  :  โรงพยาบาลดอยหล่อ","161","0","0","0"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","47","0","0","0"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","51","0","0","0"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0","0"
"12280  :  โรงพยาบาลสวนปรุง","2,046","9","0","0"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","11","0","0","0"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0","0"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","272","59","0","0"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0","0"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","118","0","0","0"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","40","0","0","0"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","27","23","0","0"
"10714  :  โรงพยาบาลลำพูน","662","170","0","1"
"11140  :  โรงพยาบาลแม่ทา","213","115","62","44"
"11141  :  โรงพยาบาลบ้านโฮ่ง","159","1","0","0"
"11142  :  โรงพยาบาลลี้","326","8","0","3"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","70","2","0","1"
"11144  :  โรงพยาบาลป่าซาง","347","1","0","1"
"11145  :  โรงพยาบาลบ้านธิ","181","28","3","9"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0","0"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","9","0","0","0"
"24956  :  โรงพยาบาลเวียงหนองล่อง","168","3","1","0"
"10672  :  โรงพยาบาลลำปาง","826","152","0","1"
"11146  :  โรงพยาบาลแม่เมาะ","157","33","0","0"
"11147  :  โรงพยาบาลเกาะคา","190","0","0","0"
"11148  :  โรงพยาบาลเสริมงาม","99","1","0","0"
"11149  :  โรงพยาบาลงาว","198","42","0","0"
"11150  :  โรงพยาบาลแจ้ห่ม","230","40","0","0"
"11151  :  โรงพยาบาลวังเหนือ","123","1","0","0"
"11152  :  โรงพยาบาลเถิน","90","0","0","0"
"11153  :  โรงพยาบาลแม่พริก","31","10","7","0"
"11154  :  โรงพยาบาลแม่ทะ","219","0","0","0"
"11155  :  โรงพยาบาลสบปราบ","95","68","4","2"
"11156  :  โรงพยาบาลห้างฉัตร","247","0","0","0"
"11157  :  โรงพยาบาลเมืองปาน","183","1","0","0"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0","0"
"10673  :  โรงพยาบาลอุตรดิตถ์","1,003","269","75","30"
"11158  :  โรงพยาบาลตรอน","66","10","3","1"
"11159  :  โรงพยาบาลท่าปลา","96","22","6","9"
"11160  :  โรงพยาบาลน้ำปาด","39","24","3","10"
"11161  :  โรงพยาบาลฟากท่า","40","7","1","4"
"11162  :  โรงพยาบาลบ้านโคก","34","159","59","58"
"11163  :  โรงพยาบาลพิชัย","177","2","0","2"
"11164  :  โรงพยาบาลลับแล","112","177","44","114"
"11165  :  โรงพยาบาลทองแสนขัน","159","83","26","46"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","14","0","0","0"
"10715  :  โรงพยาบาลแพร่","747","3","0","0"
"11166  :  โรงพยาบาลร้องกวาง","308","0","0","0"
"11167  :  โรงพยาบาลลอง","108","2","0","0"
"11169  :  โรงพยาบาลสูงเม่น","291","1","0","0"
"11170  :  โรงพยาบาลสอง","175","0","0","0"
"11171  :  โรงพยาบาลวังชิ้น","141","1","0","0"
"11172  :  โรงพยาบาลหนองม่วงไข่","38","2","0","0"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","200","1","0","0"
"10716  :  โรงพยาบาลน่าน","678","67","0","0"
"11173  :  โรงพยาบาลแม่จริม","172","6","3","0"
"11174  :  โรงพยาบาลบ้านหลวง","21","0","0","0"
"11175  :  โรงพยาบาลนาน้อย","101","0","0","0"
"11176  :  โรงพยาบาลท่าวังผา","117","0","0","0"
"11177  :  โรงพยาบาลเวียงสา","257","31","0","0"
"11178  :  โรงพยาบาลทุ่งช้าง","110","57","1","0"
"11179  :  โรงพยาบาลเชียงกลาง","106","0","0","0"
"11180  :  โรงพยาบาลนาหมื่น","49","2","1","0"
"11181  :  โรงพยาบาลสันติสุข","66","0","0","0"
"11182  :  โรงพยาบาลบ่อเกลือ","119","10","1","3"
"11183  :  โรงพยาบาลสองแคว","40","0","0","0"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","242","10","1","0"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","3","0","0","0"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","67","0","0","0"
"25017  :  โรงพยาบาลภูเพียง","63","9","1","0"
"10717  :  โรงพยาบาลพะเยา","637","150","23","10"
"10718  :  โรงพยาบาลเชียงคำ","386","89","9","9"
"11184  :  โรงพยาบาลจุน","143","248","28","60"
"11185  :  โรงพยาบาลเชียงม่วน","95","8","1","2"
"11186  :  โรงพยาบาลดอกคำใต้","250","296","117","151"
"11187  :  โรงพยาบาลปง","216","63","6","6"
"11188  :  โรงพยาบาลแม่ใจ","111","34","9","14"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","2","0","0","0"
"40744  :  โรงพยาบาลภูซาง","0","0","0","0"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0","0"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0","0"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","818","66","0","0"
"11189  :  โรงพยาบาลเทิง","324","63","23","28"
"11190  :  โรงพยาบาลพาน","404","0","0","0"
"11191  :  โรงพยาบาลป่าแดด","129","50","9","12"
"11192  :  โรงพยาบาลแม่จัน","438","0","0","0"
"11193  :  โรงพยาบาลเชียงแสน","129","19","3","3"
"11194  :  โรงพยาบาลแม่สาย","172","61","0","0"
"11195  :  โรงพยาบาลแม่สรวย","314","112","1","0"
"11196  :  โรงพยาบาลเวียงป่าเป้า","317","0","0","0"
"11197  :  โรงพยาบาลพญาเม็งราย","144","23","6","10"
"11198  :  โรงพยาบาลเวียงแก่น","28","23","2","5"
"11199  :  โรงพยาบาลขุนตาล","137","19","7","9"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","44","0","0","0"
"11201  :  โรงพยาบาลแม่ลาว","160","233","115","79"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","68","0","0","0"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","243","79","2","0"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","241","352","26","16"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0"
"28823  :  โรงพยาบาลดอยหลวง","50","0","0","0"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0"
"10719  :  โรงพยาบาลศรีสังวาลย์","180","8","0","0"
"11203  :  โรงพยาบาลขุนยวม","66","0","0","0"
"11204  :  โรงพยาบาลปาย","123","1","0","0"
"11205  :  โรงพยาบาลแม่สะเรียง","239","0","0","0"
"11206  :  โรงพยาบาลแม่ลาน้อย","44","0","0","0"
"11207  :  โรงพยาบาลสบเมย","166","4","0","2"
"11208  :  โรงพยาบาลปางมะผ้า","75","0","0","0"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","184","0","0","0"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","720","17","0","0"
