"โรงพยาบาล","รวม","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"ภายในจังหวัด","นอกจังหวัดในเขตสุขภาพ","นอกเขตสุขภาพ","ภายในจังหวัด","นอกจังหวัดในเขตสุขภาพ","นอกเขตสุขภาพ","ภายในจังหวัด","นอกจังหวัดในเขตสุขภาพ","นอกเขตสุขภาพ","ภายในจังหวัด","นอกจังหวัดในเขตสุขภาพ","นอกเขตสุขภาพ","ภายในจังหวัด","นอกจังหวัดในเขตสุขภาพ","นอกเขตสุขภาพ"
"ผู้ป่วยนอก","ผู้ป่วยใน","ผู้ป่วยนอก","ผู้ป่วยใน","ผู้ป่วยนอก","ผู้ป่วยใน","ผู้ป่วยนอก","ผู้ป่วยใน","ผู้ป่วยนอก","ผู้ป่วยใน","ผู้ป่วยนอก","ผู้ป่วยใน","ผู้ป่วยนอก","ผู้ป่วยใน","ผู้ป่วยนอก","ผู้ป่วยใน","ผู้ป่วยนอก","ผู้ป่วยใน","ผู้ป่วยนอก","ผู้ป่วยใน","ผู้ป่วยนอก","ผู้ป่วยใน","ผู้ป่วยนอก","ผู้ป่วยใน","ผู้ป่วยนอก","ผู้ป่วยใน","ผู้ป่วยนอก","ผู้ป่วยใน","ผู้ป่วยนอก","ผู้ป่วยใน"
"คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"10785  :  โรงพยาบาลโพธิ์ทอง","2,699","2,965","703","704","350","366","0","0","237","278","0","0","1,338","1,455","30","30","186","196","0","0","123","140","0","0","528","587","40","40","84","89","0","0","55","71","0","0","473","515","49","49","36","36","0","0","27","30","0","0","360","408","584","585","44","45","0","0","32","37","0","0"
"10786  :  โรงพยาบาลแสวงหา","997","1,047","113","114","124","131","0","0","74","75","0","0","520","551","17","17","65","70","0","0","53","54","0","0","150","155","13","13","26","27","0","0","8","8","0","0","160","164","14","15","13","14","0","0","5","5","0","0","167","177","69","69","20","20","0","0","8","8","0","0"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10788  :  โรงพยาบาลสามโก้","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10691  :  โรงพยาบาลบ้านหมี่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10789  :  โรงพยาบาลพัฒนานิคม","158","159","0","0","14","14","0","0","9","9","0","0","33","33","0","0","6","6","0","0","5","5","0","0","8","8","0","0","1","1","0","0","0","0","0","0","85","86","0","0","4","4","0","0","2","2","0","0","32","32","0","0","3","3","0","0","2","2","0","0"
"10790  :  โรงพยาบาลโคกสำโรง","77","77","39","42","4","4","6","6","8","8","1","1","24","24","9","10","1","1","1","1","5","5","0","0","13","13","7","8","1","1","3","3","0","0","0","0","24","24","8","9","2","2","1","1","3","3","0","0","16","16","15","15","0","0","1","1","0","0","1","1"
"10791  :  โรงพยาบาลชัยบาดาล","1,800","1,888","192","195","681","747","19","19","369","378","13","13","813","857","39","39","292","319","9","9","214","218","3","3","485","500","43","43","159","172","5","5","84","87","4","4","239","251","58","60","119","136","5","5","36","36","4","4","263","280","52","53","111","120","0","0","35","37","2","2"
"10792  :  โรงพยาบาลท่าวุ้ง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10793  :  โรงพยาบาลท่าหลวง","1,691","1,826","130","130","256","279","5","5","114","118","1","1","640","688","27","27","75","82","2","2","39","42","0","0","455","497","22","22","69","74","0","0","37","37","0","0","285","309","17","17","66","70","3","3","24","25","0","0","311","332","64","64","46","53","0","0","14","14","1","1"
"10794  :  โรงพยาบาลสระโบสถ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10795  :  โรงพยาบาลโคกเจริญ","1,212","1,376","136","140","126","134","3","4","54","54","0","0","506","573","30","30","62","64","1","1","31","31","0","0","278","324","25","25","31","35","0","0","12","12","0","0","244","272","35","36","19","20","0","0","5","5","0","0","184","207","46","49","14","15","2","3","6","6","0","0"
"10796  :  โรงพยาบาลลำสนธิ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10797  :  โรงพยาบาลหนองม่วง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","216","216","131","136","1,370","1,460","155","156","591","610","69","70","49","49","42","43","462","493","43","43","221","233","22","22","82","82","38","39","345","376","45","45","144","145","20","21","40","40","32","35","215","228","37","38","70","71","14","14","45","45","19","19","348","363","30","30","156","161","13","13"
"10693  :  โรงพยาบาลอินทร์บุรี","377","384","38","38","445","458","43","43","166","172","22","22","118","120","14","14","115","119","8","8","37","37","6","6","117","121","6","6","118","123","17","17","38","42","6","6","67","68","5","5","108","110","11","11","44","45","3","3","75","75","13","13","104","106","7","7","47","48","7","7"
"10798  :  โรงพยาบาลบางระจัน","1,948","2,050","89","91","403","422","2","2","191","197","3","3","767","809","21","22","141","151","1","1","71","73","0","0","367","388","24","24","117","121","1","1","51","54","1","1","266","284","18","18","91","95","0","0","46","46","1","1","548","569","26","27","54","55","0","0","23","24","1","1"
"10799  :  โรงพยาบาลค่ายบางระจัน","515","531","45","47","68","68","0","0","20","20","0","0","151","157","9","9","13","13","0","0","3","3","0","0","74","76","9","9","14","14","0","0","4","4","0","0","99","102","13","15","13","13","0","0","6","6","0","0","191","196","14","14","28","28","0","0","7","7","0","0"
"10800  :  โรงพยาบาลพรหมบุรี","719","743","3","3","63","64","0","0","49","50","0","0","243","253","1","1","39","39","0","0","29","30","0","0","127","129","2","2","5","6","0","0","7","7","0","0","128","130","0","0","4","4","0","0","4","4","0","0","221","231","0","0","15","15","0","0","9","9","0","0"
"10801  :  โรงพยาบาลท่าช้าง","1,072","1,138","54","54","146","151","0","0","58","63","0","0","387","417","17","17","73","74","0","0","27","30","0","0","226","240","12","12","33","35","0","0","19","20","0","0","220","232","7","7","27","29","0","0","9","9","0","0","239","249","18","18","13","13","0","0","3","4","0","0"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","4","4","12","14","300","323","63","71","388","415","19","22","0","0","0","0","53","58","17","17","75","82","8","8","1","1","1","2","119","128","16","18","142","152","5","7","2","2","9","10","74","81","17","22","87","93","4","5","1","1","2","2","54","56","13","14","84","88","2","2"
"10802  :  โรงพยาบาลมโนรมย์","339","346","30","30","57","58","0","0","94","96","0","0","149","153","1","1","29","30","0","0","43","43","0","0","107","110","7","7","8","8","0","0","30","32","0","0","59","59","8","8","12","12","0","0","19","19","0","0","24","24","14","14","8","8","0","0","2","2","0","0"
"10803  :  โรงพยาบาลวัดสิงห์","1,271","1,376","279","303","198","212","2","2","302","323","1","1","373","408","66","73","53","56","0","0","89","100","0","0","326","355","52","52","57","65","1","1","89","96","0","0","303","322","56","59","43","46","1","1","68","70","0","0","269","291","105","119","45","45","0","0","56","57","1","1"
"10804  :  โรงพยาบาลสรรพยา","1,420","1,515","135","138","247","250","7","7","325","332","0","0","422","449","20","21","77","79","3","3","97","98","0","0","341","356","30","30","77","78","3","3","105","108","0","0","318","345","38","38","51","51","0","0","63","65","0","0","339","365","47","49","42","42","1","1","60","61","0","0"
"10805  :  โรงพยาบาลสรรคบุรี","351","369","68","75","21","21","2","3","42","43","0","0","94","98","27","31","7","7","2","3","11","11","0","0","99","105","14","14","9","9","0","0","21","22","0","0","72","78","19","20","4","4","0","0","4","4","0","0","86","88","8","10","1","1","0","0","6","6","0","0"
"10806  :  โรงพยาบาลหันคา","2,777","2,927","285","290","261","263","3","3","536","549","0","0","663","702","69","71","73","74","1","1","170","177","0","0","579","601","74","74","94","94","0","0","176","177","0","0","668","699","63","63","52","53","2","2","91","94","0","0","867","925","79","82","42","42","0","0","99","101","0","0"
"27974  :  โรงพยาบาลหนองมะโมง","34","34","2","2","0","0","0","0","0","0","0","0","12","12","1","1","0","0","0","0","0","0","0","0","11","11","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","7","7","1","1","0","0","0","0","0","0","0","0"
"27975  :  โรงพยาบาลเนินขาม","1,032","1,151","0","0","76","77","0","0","145","150","0","0","267","302","0","0","22","22","0","0","47","50","0","0","244","265","0","0","21","21","0","0","48","50","0","0","206","234","0","0","15","15","0","0","34","34","0","0","315","350","0","0","18","19","0","0","16","16","0","0"
"10661  :  โรงพยาบาลสระบุรี","28","28","0","0","912","923","11","11","460","468","0","0","10","10","0","0","272","278","6","6","153","156","0","0","10","10","0","0","282","284","1","1","127","131","0","0","5","5","0","0","202","204","1","1","108","108","0","0","3","3","0","0","156","157","3","3","72","73","0","0"
"10695  :  โรงพยาบาลพระพุทธบาท","19","19","0","0","6","6","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","17","0","0","5","5","0","0","4","4","0","0","1","1","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"10807  :  โรงพยาบาลแก่งคอย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10808  :  โรงพยาบาลหนองแค","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10809  :  โรงพยาบาลวิหารแดง","200","208","56","57","8","8","0","0","3","3","0","0","41","42","8","8","2","2","0","0","1","1","0","0","24","24","15","16","3","3","0","0","1","1","0","0","53","58","17","17","1","1","0","0","0","0","0","0","82","84","16","16","2","2","0","0","1","1","0","0"
"10810  :  โรงพยาบาลหนองแซง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10811  :  โรงพยาบาลบ้านหมอ","601","623","172","180","13","13","0","0","5","5","1","1","194","204","33","37","2","2","0","0","3","3","1","1","155","161","36","38","4","4","0","0","1","1","0","0","136","140","49","51","3","3","0","0","1","1","0","0","116","118","54","54","4","4","0","0","0","0","0","0"
"10812  :  โรงพยาบาลดอนพุด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10813  :  โรงพยาบาลหนองโดน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","693","710","206","207","4","4","0","0","5","5","1","1","283","292","8","8","3","3","0","0","0","0","0","0","239","245","8","8","1","1","0","0","3","3","0","0","150","152","168","169","0","0","0","0","2","2","1","1","21","21","22","22","0","0","0","0","0","0","0","0"
"10815  :  โรงพยาบาลมวกเหล็ก","753","772","61","63","1","1","1","1","94","94","6","6","232","237","7","7","0","0","0","0","24","24","0","0","234","238","3","3","1","1","1","1","32","32","2","2","179","185","8","8","0","0","0","0","18","18","0","0","108","112","43","45","0","0","0","0","20","20","4","4"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","772","802","15","15","2","2","1","1","1","1","0","0","390","406","3","3","1","1","0","0","0","0","0","0","170","179","5","5","0","0","1","1","0","0","0","0","103","105","7","7","1","1","0","0","1","1","0","0","109","112","0","0","0","0","0","0","0","0","0","0"
"11485  :  โรงพยาบาลค่ายอดิศร","12","12","0","0","0","0","0","0","1","1","0","0","5","5","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"10662  :  โรงพยาบาลชลบุรี","841","859","1,430","1,464","13","13","78","78","502","514","82","84","236","246","400","415","3","3","27","27","206","209","27","29","223","228","348","357","4","4","14","14","152","155","21","21","219","220","343","352","1","1","20","20","76","77","17","17","163","165","339","340","5","5","17","17","68","73","17","17"
"10817  :  โรงพยาบาลบ้านบึง","6,657","6,956","305","312","19","20","6","6","357","364","1","1","2,104","2,214","102","108","7","7","3","3","102","103","1","1","1,910","2,003","76","76","4","5","0","0","127","130","0","0","1,489","1,542","68","69","7","7","2","2","66","69","0","0","1,154","1,197","59","59","1","1","1","1","62","62","0","0"
"10818  :  โรงพยาบาลหนองใหญ่","60","60","41","43","0","0","1","1","0","0","1","1","15","15","8","8","0","0","0","0","0","0","0","0","19","19","5","5","0","0","1","1","0","0","0","0","16","16","6","6","0","0","0","0","0","0","0","0","10","10","22","24","0","0","0","0","0","0","1","1"
"10819  :  โรงพยาบาลบางละมุง","3,570","3,652","0","0","17","17","0","0","719","740","0","0","1,211","1,245","0","0","8","8","0","0","270","279","0","0","1,012","1,029","0","0","3","3","0","0","192","198","0","0","747","760","0","0","3","3","0","0","141","143","0","0","600","618","0","0","3","3","0","0","116","120","0","0"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","148","150","7","7","3","3","0","0","4","4","2","2","45","45","3","3","0","0","0","0","0","0","1","1","26","26","1","1","2","2","0","0","1","1","1","1","47","48","0","0","0","0","0","0","2","2","0","0","30","31","3","3","1","1","0","0","1","1","0","0"
"10821  :  โรงพยาบาลพานทอง","4,092","4,324","333","333","60","60","1","1","140","142","2","2","1,726","1,841","58","58","19","19","0","0","68","69","1","1","986","1,036","51","51","12","12","1","1","31","32","0","0","624","658","99","99","18","18","0","0","8","8","0","0","756","789","125","125","11","11","0","0","33","33","1","1"
"10822  :  โรงพยาบาลพนัสนิคม","5,114","5,376","173","176","52","57","0","0","422","433","0","0","1,971","2,074","58","59","18","19","0","0","171","176","0","0","1,224","1,279","41","42","12","13","0","0","126","129","0","0","1,027","1,064","38","38","13","13","0","0","65","65","0","0","892","959","36","37","9","12","0","0","60","63","0","0"
"10823  :  โรงพยาบาลแหลมฉบัง","1,695","1,719","8","8","56","56","2","2","101","101","1","1","569","580","1","1","17","17","1","1","27","27","1","1","461","467","2","2","12","12","0","0","29","29","0","0","368","371","0","0","9","9","0","0","26","26","0","0","297","301","5","5","18","18","1","1","19","19","0","0"
"10824  :  โรงพยาบาลเกาะสีชัง","158","159","0","0","0","0","0","0","6","7","0","0","89","90","0","0","0","0","0","0","5","6","0","0","39","39","0","0","0","0","0","0","1","1","0","0","16","16","0","0","0","0","0","0","0","0","0","0","14","14","0","0","0","0","0","0","0","0","0","0"
"10825  :  โรงพยาบาลสัตหีบกม10","3,246","3,431","0","0","14","14","0","0","160","163","0","0","1,271","1,326","0","0","4","4","0","0","76","77","0","0","760","798","0","0","4","4","0","0","40","41","0","0","586","627","0","0","3","3","0","0","25","25","0","0","629","680","0","0","3","3","0","0","19","20","0","0"
"10826  :  โรงพยาบาลบ่อทอง","2,842","3,014","221","225","18","18","2","2","12","12","0","0","664","694","58","59","5","5","1","1","3","3","0","0","764","809","47","48","5","5","0","0","5","5","0","0","679","711","49","50","6","6","1","1","1","1","0","0","735","800","67","68","2","2","0","0","3","3","0","0"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","38","38","4","4","1","1","0","0","4","4","2","2","15","15","2","2","0","0","0","0","1","1","0","0","7","7","0","0","0","0","0","0","0","0","0","0","9","9","1","1","1","1","0","0","1","1","0","0","7","7","1","1","0","0","0","0","2","2","2","2"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","697","710","0","0","25","25","0","0","27","27","0","0","268","276","0","0","9","9","0","0","7","7","0","0","148","149","0","0","6","6","0","0","9","9","0","0","123","124","0","0","3","3","0","0","5","5","0","0","158","161","0","0","7","7","0","0","6","6","0","0"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","26","26","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","7","7","0","0","0","0","0","0","1","1","0","0","16","16","0","0","0","0","0","0","0","0","0","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","69","70","0","0","1","1","0","0","18","18","0","0","32","32","0","0","1","1","0","0","8","8","0","0","17","17","0","0","0","0","0","0","4","4","0","0","10","11","0","0","0","0","0","0","3","3","0","0","10","10","0","0","0","0","0","0","3","3","0","0"
"28005  :  โรงพยาบาลเมืองพัทยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28006  :  โรงพยาบาลเกาะจันทร์","1,622","1,703","34","34","11","11","0","0","30","32","0","0","345","359","9","9","2","2","0","0","3","3","0","0","408","421","7","7","3","3","0","0","8","8","0","0","396","419","6","6","4","4","0","0","8","10","0","0","473","504","12","12","2","2","0","0","11","11","0","0"
"10663  :  โรงพยาบาลระยอง","11","11","7","7","122","123","93","96","94","95","56","57","8","8","2","2","55","55","31","31","50","51","22","22","3","3","0","0","31","31","24","25","17","17","14","14","0","0","1","1","11","12","17","18","12","12","13","14","0","0","4","4","25","25","21","22","15","15","7","7"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","2,148","2,208","127","136","379","385","21","25","188","192","11","11","898","924","31","38","123","125","6","8","85","89","0","0","428","439","19","20","84","84","5","5","33","33","1","1","337","343","36","37","79","80","5","7","21","21","3","3","485","502","41","41","93","96","5","5","49","49","7","7"
"10828  :  โรงพยาบาลบ้านฉาง","2,859","3,324","174","178","160","171","5","5","120","130","0","0","984","1,160","45","47","51","53","3","3","35","38","0","0","817","936","42","43","50","53","2","2","44","46","0","0","602","701","51","52","33","36","0","0","25","29","0","0","456","527","36","36","26","29","0","0","16","17","0","0"
"10829  :  โรงพยาบาลแกลง","3,268","3,452","146","147","933","969","40","41","394","410","2","2","1,473","1,563","54","55","470","484","24","24","236","250","1","1","724","758","45","45","230","241","9","10","85","85","1","1","546","574","29","29","124","128","3","3","38","39","0","0","525","557","18","18","109","116","4","4","35","36","0","0"
"10830  :  โรงพยาบาลวังจันทร์","2,244","2,381","115","116","140","142","2","2","96","99","0","0","892","953","21","21","79","80","0","0","67","68","0","0","482","507","20","20","25","25","2","2","13","13","0","0","423","443","27","27","17","17","0","0","7","8","0","0","447","478","47","48","19","20","0","0","9","10","0","0"
"10831  :  โรงพยาบาลบ้านค่าย","5,141","5,552","201","202","107","111","2","2","156","157","0","0","2,286","2,475","65","66","57","59","0","0","86","87","0","0","1,154","1,251","53","53","23","24","0","0","32","32","0","0","817","884","50","50","14","15","1","1","15","15","0","0","884","942","33","33","13","13","1","1","23","23","0","0"
"10832  :  โรงพยาบาลปลวกแดง","3,368","3,529","101","102","753","760","6","6","116","119","0","0","1,455","1,539","21","21","268","272","2","2","75","78","0","0","865","896","16","16","212","214","4","4","24","24","0","0","627","650","33","34","164","164","0","0","9","9","0","0","421","444","31","31","109","110","0","0","8","8","0","0"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","1,507","1,602","70","72","114","117","5","6","46","47","0","0","548","572","16","16","48","49","0","0","23","23","0","0","327","352","15","15","22","22","1","1","7","7","0","0","261","277","18","18","23","24","2","3","8","8","0","0","371","401","21","23","21","22","2","2","8","9","0","0"
"23962  :  โรงพยาบาลนิคมพัฒนา","3,235","3,426","113","113","229","231","2","2","97","97","1","1","1,330","1,414","32","32","70","71","2","2","67","67","1","1","730","779","23","23","54","54","0","0","15","15","0","0","598","629","23","23","42","42","0","0","8","8","0","0","577","604","35","35","63","64","0","0","7","7","0","0"
"10664  :  โรงพยาบาลพระปกเกล้า","5","5","11","11","116","117","17","17","549","568","24","24","1","1","0","0","92","93","2","2","346","358","0","0","0","0","0","0","6","6","0","0","14","14","0","0","4","4","7","7","8","8","8","8","99","101","14","14","0","0","4","4","10","10","7","7","90","95","10","10"
"10834  :  โรงพยาบาลขลุง","4,484","4,780","211","212","15","15","2","2","31","32","0","0","1,874","2,040","26","26","6","6","1","1","4","4","0","0","1,032","1,084","25","25","4","4","0","0","14","15","0","0","654","684","63","63","5","5","0","0","10","10","0","0","924","972","97","98","0","0","1","1","3","3","0","0"
"10835  :  โรงพยาบาลท่าใหม่","2,626","2,883","125","127","0","0","0","0","2","2","0","0","1,069","1,184","34","35","0","0","0","0","0","0","0","0","663","727","32","32","0","0","0","0","0","0","0","0","485","522","31","32","0","0","0","0","0","0","0","0","409","450","28","28","0","0","0","0","2","2","0","0"
"10836  :  โรงพยาบาลเขาสุกิม","2,140","2,309","260","266","5","5","0","0","10","10","0","0","815","883","48","50","2","2","0","0","1","1","0","0","509","534","40","43","0","0","0","0","6","6","0","0","425","460","69","70","2","2","0","0","1","1","0","0","391","432","103","103","1","1","0","0","2","2","0","0"
"10837  :  โรงพยาบาลสองพี่น้อง","474","497","215","219","0","0","0","0","4","4","0","0","147","156","15","17","0","0","0","0","4","4","0","0","75","75","13","13","0","0","0","0","0","0","0","0","135","147","110","112","0","0","0","0","0","0","0","0","117","119","77","77","0","0","0","0","0","0","0","0"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10839  :  โรงพยาบาลมะขาม","3,310","3,479","66","66","2","2","0","0","11","11","0","0","1,400","1,499","21","21","1","1","0","0","3","3","0","0","871","895","12","12","1","1","0","0","4","4","0","0","559","580","14","14","0","0","0","0","2","2","0","0","480","505","19","19","0","0","0","0","2","2","0","0"
"10840  :  โรงพยาบาลแหลมสิงห์","2,094","2,210","158","162","6","6","0","0","42","65","0","0","1,064","1,145","34","35","2","2","0","0","20","33","0","0","483","500","27","27","1","1","0","0","8","12","0","0","267","275","32","34","2","2","0","0","8","11","0","0","280","290","65","66","1","1","0","0","6","9","0","0"
"10841  :  โรงพยาบาลสอยดาว","3,308","3,535","131","134","6","6","0","0","22","23","0","0","1,549","1,667","38","40","2","2","0","0","1","1","0","0","824","874","29","30","2","2","0","0","10","11","0","0","442","457","39","39","1","1","0","0","9","9","0","0","493","537","25","25","1","1","0","0","2","2","0","0"
"10842  :  โรงพยาบาลแก่งหางแมว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10843  :  โรงพยาบาลนายายอาม","1,148","1,211","51","54","34","43","0","0","5","5","1","1","362","379","14","15","13","18","0","0","0","0","0","0","171","186","17","18","6","6","0","0","2","2","0","0","168","180","12","13","8","11","0","0","1","1","1","1","447","466","8","8","7","8","0","0","2","2","0","0"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","1,779","1,972","31","32","2","2","1","1","3","3","0","0","746","856","6","6","1","1","0","0","1","1","0","0","386","406","7","7","0","0","1","1","1","1","0","0","248","279","9","10","0","0","0","0","1","1","0","0","399","431","9","9","1","1","0","0","0","0","0","0"
"10696  :  โรงพยาบาลตราด","0","0","0","0","328","334","0","0","163","168","0","0","0","0","0","0","152","157","0","0","72","75","0","0","0","0","0","0","78","78","0","0","38","40","0","0","0","0","0","0","48","49","0","0","33","33","0","0","0","0","0","0","50","50","0","0","20","20","0","0"
"10845  :  โรงพยาบาลคลองใหญ่","949","975","154","155","91","94","0","0","55","55","0","0","311","318","14","14","28","29","0","0","19","19","0","0","246","253","19","19","35","35","0","0","20","20","0","0","225","234","11","11","12","12","0","0","11","11","0","0","167","170","110","111","16","18","0","0","5","5","0","0"
"10846  :  โรงพยาบาลเขาสมิง","679","688","25","25","64","64","0","0","38","38","0","0","196","200","3","3","27","27","0","0","5","5","0","0","187","191","1","1","18","18","0","0","19","19","0","0","159","159","3","3","8","8","0","0","5","5","0","0","137","138","18","18","11","11","0","0","9","9","0","0"
