"โรงพยาบาล","จำนวน(ราย)"
"บำบัดเหล้า(F10.0 - F10.9)","บำบัดบุหรี่(F17.1 - 17.2)","บำบัดบุหรี่(F17.1 - 17.2 + Z508 1 ครั้ง)","บำบัดบุหรี่(F17.1 - 17.2 + Z508 2 ครั้งขึ้นไป)"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","171","0","0","0"
"28016  :  โรงพยาบาลศิลาลาด","132","8","4","0"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","616","488","134","44"
"10944  :  โรงพยาบาลศรีเมืองใหม่","351","531","0","0"
"10945  :  โรงพยาบาลโขงเจียม","173","104","14","69"
"10946  :  โรงพยาบาลเขื่องใน","613","297","77","149"
"10947  :  โรงพยาบาลเขมราฐ","199","91","41","4"
"10948  :  โรงพยาบาลนาจะหลวย","72","55","6","15"
"10949  :  โรงพยาบาลน้ำยืน","106","5","0","0"
"10950  :  โรงพยาบาลบุณฑริก","258","488","5","0"
"10951  :  โรงพยาบาลตระการพืชผล","739","508","35","8"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","91","0","0","0"
"10953  :  โรงพยาบาลม่วงสามสิบ","533","11","3","1"
"10954  :  โรงพยาบาลวารินชำราบ","756","569","79","435"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","158","31","0","0"
"10957  :  โรงพยาบาลตาลสุม","42","33","22","2"
"10958  :  โรงพยาบาลโพธิ์ไทร","68","5","1","0"
"10959  :  โรงพยาบาลสำโรง","410","257","40","188"
"10960  :  โรงพยาบาลดอนมดแดง","53","0","0","0"
"10961  :  โรงพยาบาลสิรินธร","85","5","0","0"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","76","119","2","0"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","823","364","129","119"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","59","0","0","0"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0","0"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","1,760","291","0","0"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0","0"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","790","454","52","213"
"24032  :  โรงพยาบาลนาตาล","66","73","22","39"
"24821  :  โรงพยาบาลนาเยีย","81","114","33","45"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","58","0","0","0"
"27968  :  โรงพยาบาลน้ำขุ่น","66","8","0","6"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","50","1","0","0"
"10701  :  โรงพยาบาลยโสธร","495","679","9","17"
"10963  :  โรงพยาบาลทรายมูล","69","0","0","0"
"10964  :  โรงพยาบาลกุดชุม","109","26","4","12"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","206","8","0","1"
"10966  :  โรงพยาบาลป่าติ้ว","130","19","9","4"
"10967  :  โรงพยาบาลมหาชนะชัย","164","0","0","0"
"10968  :  โรงพยาบาลค้อวัง","93","0","0","0"
"10969  :  โรงพยาบาลไทยเจริญ","79","6","0","0"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","243","9","0","7"
"11921  :  โรงพยาบาลนายแพทย์หาญ","2","0","0","0"
"04007  :  โรงพยาบาลซับใหญ่","50","2","0","0"
"10702  :  โรงพยาบาลชัยภูมิ","740","132","2","1"
"10970  :  โรงพยาบาลบ้านเขว้า","152","6","0","1"
"10971  :  โรงพยาบาลคอนสวรรค์","416","0","0","0"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","316","204","29","43"
"10973  :  โรงพยาบาลหนองบัวแดง","192","416","5","30"
"10974  :  โรงพยาบาลจัตุรัส","329","356","7","2"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","173","350","33","139"
"10976  :  โรงพยาบาลหนองบัวระเหว","212","3","0","0"
"10977  :  โรงพยาบาลเทพสถิต","56","7","2","0"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","307","52","9","7"
"10979  :  โรงพยาบาลบ้านแท่น","86","209","26","161"
"10980  :  โรงพยาบาลแก้งคร้อ","559","422","27","0"
"10981  :  โรงพยาบาลคอนสาร","146","7","0","0"
"10982  :  โรงพยาบาลภักดีชุมพล","142","54","2","2"
"10983  :  โรงพยาบาลเนินสง่า","46","12","1","1"
"10703  :  โรงพยาบาลอำนาจเจริญ","522","30","0","1"
"10985  :  โรงพยาบาลชานุมาน","32","9","1","1"
"10986  :  โรงพยาบาลปทุมราชวงศา","71","3","0","0"
"10987  :  โรงพยาบาลพนา","171","73","0","0"
"10988  :  โรงพยาบาลเสนางคนิคม","75","6","1","0"
"10989  :  โรงพยาบาลหัวตะพาน","198","23","1","0"
"10990  :  โรงพยาบาลลืออำนาจ","233","68","38","3"
"11040  :  โรงพยาบาลบึงกาฬ","398","43","1","2"
"11041  :  โรงพยาบาลพรเจริญ","75","346","0","5"
"11043  :  โรงพยาบาลโซ่พิสัย","87","6","0","0"
"11046  :  โรงพยาบาลเซกา","225","278","88","51"
"11047  :  โรงพยาบาลปากคาด","109","22","0","0"
"11048  :  โรงพยาบาลบึงโขงหลง","74","124","0","0"
"11049  :  โรงพยาบาลศรีวิไล","49","1","0","0"
"11050  :  โรงพยาบาลบุ่งคล้า","57","6","0","0"
"10704  :  โรงพยาบาลหนองบัวลำภู","610","251","0","0"
"10991  :  โรงพยาบาลนากลาง","222","5","0","0"
"10992  :  โรงพยาบาลโนนสัง","186","16","0","0"
"10993  :  โรงพยาบาลศรีบุญเรือง","200","17","0","0"
"10994  :  โรงพยาบาลสุวรรณคูหา","100","65","0","0"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","90","5","0","0"
"10670  :  โรงพยาบาลขอนแก่น","1,365","1,078","659","20"
"10995  :  โรงพยาบาลบ้านฝาง","74","6","1","0"
"10996  :  โรงพยาบาลพระยืน","51","3","1","0"
"10997  :  โรงพยาบาลหนองเรือ","212","7","0","0"
"10998  :  โรงพยาบาลชุมแพ","769","443","252","105"
"10999  :  โรงพยาบาลสีชมพู","176","123","0","0"
"11000  :  โรงพยาบาลน้ำพอง","259","34","0","3"
"11001  :  โรงพยาบาลอุบลรัตน์","97","2","0","0"
"11002  :  โรงพยาบาลบ้านไผ่","318","12","0","0"
"11003  :  โรงพยาบาลเปือยน้อย","67","2","0","0"
"11004  :  โรงพยาบาลพล","515","451","60","151"
"11005  :  โรงพยาบาลแวงใหญ่","63","28","2","10"
"11006  :  โรงพยาบาลแวงน้อย","71","0","0","0"
"11007  :  โรงพยาบาลหนองสองห้อง","163","0","0","0"
"11008  :  โรงพยาบาลภูเวียง","119","13","7","0"
"11009  :  โรงพยาบาลมัญจาคีรี","159","62","6","34"
"11010  :  โรงพยาบาลชนบท","211","219","14","4"
"11011  :  โรงพยาบาลเขาสวนกวาง","126","0","0","0"
"11012  :  โรงพยาบาลภูผาม่าน","26","14","0","0"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","133","0","0","0"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0","0"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0","0"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","2,018","404","0","0"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0","0"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","181","6","0","0"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","280","267","0","0"
"14132  :  โรงพยาบาลซำสูง","105","12","1","1"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0","0"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","4","12","0","0"
"77649  :  โรงพยาบาลหนองนาคำ","42","2","1","0"
"77650  :  โรงพยาบาลเวียงเก่า","57","1","0","0"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","32","9","1","1"
"77652  :  โรงพยาบาลโนนศิลา","30","1","0","0"
"10671  :  โรงพยาบาลอุดรธานี","1,007","83","0","0"
"11013  :  โรงพยาบาลกุดจับ","106","2","0","0"
"11014  :  โรงพยาบาลหนองวัวซอ","165","11","4","0"
"11015  :  โรงพยาบาลกุมภวาปี","269","8","0","1"
"11016  :  โรงพยาบาลห้วยเกิ้ง","8","0","0","0"
"11017  :  โรงพยาบาลโนนสะอาด","90","3","0","3"
"11018  :  โรงพยาบาลหนองหาน","192","61","4","35"
"11019  :  โรงพยาบาลทุ่งฝน","59","0","0","0"
"11020  :  โรงพยาบาลไชยวาน","51","75","4","8"
"11021  :  โรงพยาบาลศรีธาตุ","26","7","0","2"
"11022  :  โรงพยาบาลวังสามหมอ","64","1","0","1"
"11023  :  โรงพยาบาลบ้านผือ","126","21","11","1"
"11024  :  โรงพยาบาลน้ำโสม","69","54","6","17"
"11025  :  โรงพยาบาลเพ็ญ","163","1","0","1"
"11026  :  โรงพยาบาลสร้างคอม","63","5","0","0"
"11027  :  โรงพยาบาลหนองแสง","38","0","0","0"
"11028  :  โรงพยาบาลนายูง","64","0","0","0"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","78","79","20","31"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","206","67","13","42"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","81","0","0","0"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0","0"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0","0"
"25058  :  โรงพยาบาลกู่แก้ว","23","0","0","0"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","50","0","0","0"
"10705  :  โรงพยาบาลเลย","304","20","7","1"
"11030  :  โรงพยาบาลนาด้วง","79","50","4","22"
"11031  :  โรงพยาบาลเชียงคาน","123","12","0","0"
"11032  :  โรงพยาบาลปากชม","62","2","0","0"
"11033  :  โรงพยาบาลนาแห้ว","22","0","0","0"
"11034  :  โรงพยาบาลภูเรือ","61","3","0","0"
"11035  :  โรงพยาบาลท่าลี่","74","2","0","0"
"11036  :  โรงพยาบาลวังสะพุง","192","5","1","0"
"11037  :  โรงพยาบาลภูกระดึง","63","0","0","0"
"11038  :  โรงพยาบาลภูหลวง","44","42","0","1"
"11039  :  โรงพยาบาลผาขาว","62","7","0","0"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","224","12","0","0"
"14133  :  โรงพยาบาลเอราวัณ","71","4","0","0"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","1,652","206","0","0"
"28861  :  โรงพยาบาลหนองหิน","67","3","0","0"
"10706  :  โรงพยาบาลหนองคาย","500","172","0","0"
"11042  :  โรงพยาบาลโพนพิสัย","133","387","0","0"
"11044  :  โรงพยาบาลศรีเชียงใหม่","55","0","0","0"
"11045  :  โรงพยาบาลสังคม","73","18","0","0"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","207","140","0","0"
"14558  :  โรงพยาบาลพิสัยเวช","1","0","0","0"
"21356  :  โรงพยาบาลสระใคร","36","15","0","0"
"28778  :  โรงพยาบาลโพธิ์ตาก","14","0","0","0"
"28811  :  โรงพยาบาลเฝ้าไร่","54","2","0","0"
"28815  :  โรงพยาบาลรัตนวาปี","39","3","0","0"
"10707  :  โรงพยาบาลมหาสารคาม","786","650","116","279"
"11051  :  โรงพยาบาลแกดำ","109","13","1","4"
"11052  :  โรงพยาบาลโกสุมพิสัย","227","272","91","142"
"11053  :  โรงพยาบาลกันทรวิชัย","441","319","69","194"
"11054  :  โรงพยาบาลเชียงยืน","140","4","0","0"
"11055  :  โรงพยาบาลบรบือ","793","789","2","6"
"11056  :  โรงพยาบาลนาเชือก","84","3","0","0"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","226","13","1","1"
"11058  :  โรงพยาบาลวาปีปทุม","317","253","40","169"
"11059  :  โรงพยาบาลนาดูน","53","4","1","0"
"11060  :  โรงพยาบาลยางสีสุราช","191","141","30","78"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","51","15","0","0"
"24704  :  โรงพยาบาลกุดรัง","84","25","4","2"
"28843  :  โรงพยาบาลชื่นชม","26","0","0","0"
"10708  :  โรงพยาบาลร้อยเอ็ด","1,392","226","1","9"
"11061  :  โรงพยาบาลเกษตรวิสัย","373","125","5","11"
"11062  :  โรงพยาบาลปทุมรัตต์","146","1","0","0"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","287","57","0","0"
"11064  :  โรงพยาบาลธวัชบุรี","348","310","35","22"
"11065  :  โรงพยาบาลพนมไพร","144","21","2","0"
"11066  :  โรงพยาบาลโพนทอง","268","213","86","72"
"11067  :  โรงพยาบาลโพธิ์ชัย","81","14","2","5"
"11068  :  โรงพยาบาลหนองพอก","2,138","1,675","522","762"
"11069  :  โรงพยาบาลเสลภูมิ","165","13","3","0"
"11070  :  โรงพยาบาลสุวรรณภูมิ","279","6","1","2"
"11071  :  โรงพยาบาลเมืองสรวง","67","0","0","0"
"11072  :  โรงพยาบาลโพนทราย","170","62","1","2"
"11073  :  โรงพยาบาลอาจสามารถ","64","14","2","1"
"11074  :  โรงพยาบาลเมยวดี","38","14","0","0"
"11075  :  โรงพยาบาลศรีสมเด็จ","69","0","0","0"
"11076  :  โรงพยาบาลจังหาร","118","2","0","0"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","8","0","0","0"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","19","0","0","0"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","55","32","2","3"
"27989  :  โรงพยาบาลเชียงขวัญ","50","3","0","0"
"27990  :  โรงพยาบาลหนองฮี","147","43","0","5"
"10709  :  โรงพยาบาลกาฬสินธุ์","560","148","0","0"
"11077  :  โรงพยาบาลนามน","58","1","0","0"
"11078  :  โรงพยาบาลกมลาไสย","231","4","0","0"
"11079  :  โรงพยาบาลร่องคำ","44","0","0","0"
"11080  :  โรงพยาบาลเขาวง","50","4","1","0"
"11081  :  โรงพยาบาลยางตลาด","203","19","0","3"
"11082  :  โรงพยาบาลห้วยเม็ก","198","193","44","64"
"11083  :  โรงพยาบาลสหัสขันธ์","47","0","0","0"
"11084  :  โรงพยาบาลคำม่วง","90","6","0","0"
"11085  :  โรงพยาบาลท่าคันโท","47","1","0","0"
"11086  :  โรงพยาบาลหนองกุงศรี","72","1","0","0"
"11087  :  โรงพยาบาลสมเด็จ","99","30","3","1"
"11088  :  โรงพยาบาลห้วยผึ้ง","28","0","0","0"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","178","2","0","0"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","21","45","0","0"
"28789  :  โรงพยาบาลฆ้องชัย","37","3","0","0"
"28790  :  โรงพยาบาลดอนจาน","37","1","0","0"
"28791  :  โรงพยาบาลสามชัย","32","1","0","0"
"10710  :  โรงพยาบาลสกลนคร","764","133","9","0"
"11089  :  โรงพยาบาลกุสุมาลย์","76","2","0","0"
"11090  :  โรงพยาบาลกุดบาก","48","0","0","0"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","112","1","1","0"
"11092  :  โรงพยาบาลพังโคน","239","82","9","54"
"11093  :  โรงพยาบาลวาริชภูมิ","64","39","2","32"
"11094  :  โรงพยาบาลนิคมน้ำอูน","30","3","0","0"
"11095  :  โรงพยาบาลวานรนิวาส","207","1,146","43","224"
"11096  :  โรงพยาบาลคำตากล้า","107","17","1","15"
"11097  :  โรงพยาบาลบ้านม่วง","169","270","47","162"
"11098  :  โรงพยาบาลอากาศอำนวย","482","290","0","0"
"11099  :  โรงพยาบาลส่องดาว","58","28","2","13"
"11100  :  โรงพยาบาลเต่างอย","42","3","0","1"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","97","72","8","36"
"11102  :  โรงพยาบาลเจริญศิลป์","101","7","1","1"
"11103  :  โรงพยาบาลโพนนาแก้ว","51","0","0","0"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","504","423","44","56"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","5","0","0","0"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","44","2","0","1"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0"
"10711  :  โรงพยาบาลนครพนม","369","5","0","0"
"11104  :  โรงพยาบาลปลาปาก","61","0","0","0"
"11105  :  โรงพยาบาลท่าอุเทน","122","12","4","3"
"11106  :  โรงพยาบาลบ้านแพง","77","0","0","0"
"11107  :  โรงพยาบาลนาทม","36","0","0","0"
"11108  :  โรงพยาบาลเรณูนคร","135","4","0","0"
"11109  :  โรงพยาบาลนาแก","183","0","0","0"
"11110  :  โรงพยาบาลศรีสงคราม","138","1","0","0"
"11111  :  โรงพยาบาลนาหว้า","108","4","0","0"
"11112  :  โรงพยาบาลโพนสวรรค์","67","1","0","0"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","302","1","0","0"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","585","4","0","0"
"40840  :  โรงพยาบาลวังยาง","31","0","0","0"
"10712  :  โรงพยาบาลมุกดาหาร","680","38","0","1"
"11113  :  โรงพยาบาลนิคมคำสร้อย","106","0","0","0"
"11114  :  โรงพยาบาลดอนตาล","71","2","1","0"
"11115  :  โรงพยาบาลดงหลวง","47","0","0","0"
"11116  :  โรงพยาบาลคำชะอี","75","18","0","0"
"11117  :  โรงพยาบาลหว้านใหญ่","158","1","0","0"
"11118  :  โรงพยาบาลหนองสูง","71","0","0","0"
"06009  :  โรงพยาบาลแม่ตื่น","8","0","0","0"
"10713  :  โรงพยาบาลนครพิงค์","581","107","1","1"
"11119  :  โรงพยาบาลจอมทอง","880","264","11","6"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","143","7","0","1"
"11121  :  โรงพยาบาลเชียงดาว","253","207","21","128"
"11122  :  โรงพยาบาลดอยสะเก็ด","240","90","0","0"
"11123  :  โรงพยาบาลแม่แตง","247","1","0","0"
"11124  :  โรงพยาบาลสะเมิง","82","2","0","0"
"11125  :  โรงพยาบาลฝาง","504","61","0","4"
"11126  :  โรงพยาบาลแม่อาย","331","236","19","19"
"11127  :  โรงพยาบาลพร้าว","192","101","12","57"
"11128  :  โรงพยาบาลสันป่าตอง","623","196","2","30"
"11129  :  โรงพยาบาลสันกำแพง","170","33","13","6"
"11130  :  โรงพยาบาลสันทราย","358","92","12","6"
"11131  :  โรงพยาบาลหางดง","754","501","36","13"
"11132  :  โรงพยาบาลฮอด","188","162","4","3"
"11133  :  โรงพยาบาลดอยเต่า","161","2","0","0"
"11134  :  โรงพยาบาลอมก๋อย","100","22","1","0"
"11135  :  โรงพยาบาลสารภี","182","8","0","0"
"11136  :  โรงพยาบาลเวียงแหง","83","0","0","0"
"11137  :  โรงพยาบาลไชยปราการ","224","68","0","23"
"11138  :  โรงพยาบาลแม่วาง","211","26","6","12"
"11139  :  โรงพยาบาลแม่ออน","194","83","0","0"
"11507  :  โรงพยาบาลกองบิน 41","3","0","0","0"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","17","0","0","0"
"11643  :  โรงพยาบาลดอยหล่อ","99","2","0","0"
"11978  :  โรงพยาบาลดารารัศมี","3","0","0","0"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","33","9","0","0"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","53","0","0","0"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","1","0","0","0"
"12280  :  โรงพยาบาลสวนปรุง","1,655","15","0","0"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","22","0","0","0"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","2","0","0","0"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","224","36","0","0"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","838","781","0","0"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","128","0","0","0"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","31","1","0","0"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","29","4","0","0"
"10714  :  โรงพยาบาลลำพูน","639","99","0","0"
"11140  :  โรงพยาบาลแม่ทา","179","22","0","1"
"11141  :  โรงพยาบาลบ้านโฮ่ง","142","19","3","2"
"11142  :  โรงพยาบาลลี้","364","471","84","250"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","87","0","0","0"
"11144  :  โรงพยาบาลป่าซาง","327","21","1","1"
"11145  :  โรงพยาบาลบ้านธิ","120","44","0","2"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0","0"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","14","0","0","0"
"24956  :  โรงพยาบาลเวียงหนองล่อง","184","17","5","3"
"10672  :  โรงพยาบาลลำปาง","972","298","3","5"
"11146  :  โรงพยาบาลแม่เมาะ","173","76","0","0"
"11147  :  โรงพยาบาลเกาะคา","245","4","0","0"
"11148  :  โรงพยาบาลเสริมงาม","165","3","0","0"
"11149  :  โรงพยาบาลงาว","198","7","0","0"
"11150  :  โรงพยาบาลแจ้ห่ม","226","42","0","0"
"11151  :  โรงพยาบาลวังเหนือ","164","14","0","0"
"11152  :  โรงพยาบาลเถิน","108","24","0","0"
"11153  :  โรงพยาบาลแม่พริก","28","1","0","0"
"11154  :  โรงพยาบาลแม่ทะ","180","12","1","0"
"11155  :  โรงพยาบาลสบปราบ","83","8","1","0"
"11156  :  โรงพยาบาลห้างฉัตร","143","6","0","0"
"11157  :  โรงพยาบาลเมืองปาน","162","29","0","1"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0"
"12283  :  โรงพยาบาลมะเร็งลำปาง","2","0","0","0"
"10673  :  โรงพยาบาลอุตรดิตถ์","883","95","1","0"
"11158  :  โรงพยาบาลตรอน","49","5","0","0"
"11159  :  โรงพยาบาลท่าปลา","111","34","1","11"
"11160  :  โรงพยาบาลน้ำปาด","65","2","0","0"
"11161  :  โรงพยาบาลฟากท่า","20","0","0","0"
"11162  :  โรงพยาบาลบ้านโคก","31","24","7","11"
"11163  :  โรงพยาบาลพิชัย","117","3","0","0"
"11164  :  โรงพยาบาลลับแล","123","190","16","103"
"11165  :  โรงพยาบาลทองแสนขัน","135","85","17","34"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","3","0","0","0"
"10715  :  โรงพยาบาลแพร่","760","183","0","0"
"11166  :  โรงพยาบาลร้องกวาง","263","280","0","0"
"11167  :  โรงพยาบาลลอง","111","435","24","400"
"11169  :  โรงพยาบาลสูงเม่น","228","92","0","0"
"11170  :  โรงพยาบาลสอง","166","24","0","0"
"11171  :  โรงพยาบาลวังชิ้น","102","27","3","8"
"11172  :  โรงพยาบาลหนองม่วงไข่","52","30","1","0"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","184","98","1","0"
"10716  :  โรงพยาบาลน่าน","656","305","30","51"
"11173  :  โรงพยาบาลแม่จริม","136","63","5","14"
"11174  :  โรงพยาบาลบ้านหลวง","40","7","0","0"
"11175  :  โรงพยาบาลนาน้อย","175","10","2","2"
"11176  :  โรงพยาบาลท่าวังผา","147","62","2","9"
"11177  :  โรงพยาบาลเวียงสา","201","71","8","8"
"11178  :  โรงพยาบาลทุ่งช้าง","131","80","0","0"
"11179  :  โรงพยาบาลเชียงกลาง","120","37","0","2"
"11180  :  โรงพยาบาลนาหมื่น","67","64","0","0"
"11181  :  โรงพยาบาลสันติสุข","94","432","1","0"
"11182  :  โรงพยาบาลบ่อเกลือ","229","10","0","0"
"11183  :  โรงพยาบาลสองแคว","74","2","0","0"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","262","88","0","0"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0","0"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","69","0","0","0"
"25017  :  โรงพยาบาลภูเพียง","52","26","7","11"
"10717  :  โรงพยาบาลพะเยา","653","47","1","3"
"10718  :  โรงพยาบาลเชียงคำ","383","71","2","4"
"11184  :  โรงพยาบาลจุน","169","109","5","11"
"11185  :  โรงพยาบาลเชียงม่วน","104","1","0","1"
"11186  :  โรงพยาบาลดอกคำใต้","168","310","20","228"
"11187  :  โรงพยาบาลปง","156","85","10","6"
"11188  :  โรงพยาบาลแม่ใจ","123","64","11","29"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0","0"
"40744  :  โรงพยาบาลภูซาง","48","0","0","0"
"40745  :  โรงพยาบาลภูกามยาว","3","0","0","0"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","1","0","0","0"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","1,080","162","71","9"
"11189  :  โรงพยาบาลเทิง","244","22","5","6"
"11190  :  โรงพยาบาลพาน","393","285","2","0"
"11191  :  โรงพยาบาลป่าแดด","119","8","0","5"
"11192  :  โรงพยาบาลแม่จัน","502","38","0","0"
"11193  :  โรงพยาบาลเชียงแสน","185","51","3","4"
"11194  :  โรงพยาบาลแม่สาย","224","130","0","0"
"11195  :  โรงพยาบาลแม่สรวย","359","22","0","0"
"11196  :  โรงพยาบาลเวียงป่าเป้า","289","39","8","8"
"11197  :  โรงพยาบาลพญาเม็งราย","259","40","1","2"
"11198  :  โรงพยาบาลเวียงแก่น","73","2","0","0"
"11199  :  โรงพยาบาลขุนตาล","113","83","7","35"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","69","37","0","0"
"11201  :  โรงพยาบาลแม่ลาว","171","135","24","29"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","112","10","0","1"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","238","144","0","0"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","179","109","8","1"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0"
"28823  :  โรงพยาบาลดอยหลวง","60","21","1","2"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","11","1","0","0"
"10719  :  โรงพยาบาลศรีสังวาลย์","464","70","0","0"
"11203  :  โรงพยาบาลขุนยวม","103","1","0","0"
"11204  :  โรงพยาบาลปาย","159","7","0","0"
"11205  :  โรงพยาบาลแม่สะเรียง","284","2","0","0"
"11206  :  โรงพยาบาลแม่ลาน้อย","77","17","6","9"
"11207  :  โรงพยาบาลสบเมย","99","2","0","0"
"11208  :  โรงพยาบาลปางมะผ้า","154","13","0","0"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","213","62","0","0"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","550","270","0","0"
