"โรงพยาบาล","ปีการศึกษา 2564 เทอม1","ปีการศึกษา 2564 เทอม2"
"เด็กนักเรียน ป.1 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ฟันดีไม่มีผุ(A)","%","เด็กนักเรียน ป.1 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ฟันดีไม่มีผุ(A)","%"
"10848  :  โรงพยาบาลแหลมงอบ","53","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10849  :  โรงพยาบาลเกาะกูด","41","1","2.44","1","100.00","0","0","0.00","0","0.00"
"13816  :  โรงพยาบาลเกาะช้าง","22","1","4.55","1","100.00","0","0","0.00","0","0.00"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10833  :  โรงพยาบาลท่าตะเกียบ","105","2","1.90","1","50.00","0","0","0.00","0","0.00"
"10850  :  โรงพยาบาลบางคล้า","349","1","0.29","1","100.00","0","0","0.00","0","0.00"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10852  :  โรงพยาบาลบางปะกง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10853  :  โรงพยาบาลบ้านโพธิ์","17","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10854  :  โรงพยาบาลพนมสารคาม","419","2","0.48","2","100.00","0","0","0.00","0","0.00"
"10855  :  โรงพยาบาลสนามชัยเขต","105","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10856  :  โรงพยาบาลแปลงยาว","142","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13747  :  โรงพยาบาลราชสาส์น","51","0","0.00","0","0.00","0","0","0.00","0","0.00"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10857  :  โรงพยาบาลกบินทร์บุรี","220","1","0.45","1","100.00","0","0","0.00","0","0.00"
"10858  :  โรงพยาบาลนาดี","159","2","1.26","1","50.00","0","0","0.00","0","0.00"
"10859  :  โรงพยาบาลบ้านสร้าง","67","5","7.46","4","80.00","0","0","0.00","0","0.00"
"10860  :  โรงพยาบาลประจันตคาม","192","6","3.13","6","100.00","0","0","0.00","0","0.00"
"10861  :  โรงพยาบาลศรีมหาโพธิ","502","5","1.00","5","100.00","0","0","0.00","0","0.00"
"10862  :  โรงพยาบาลศรีมโหสถ","367","2","0.54","1","50.00","0","0","0.00","0","0.00"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","51","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10698  :  โรงพยาบาลนครนายก","475","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10863  :  โรงพยาบาลปากพลี","19","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10864  :  โรงพยาบาลบ้านนา","335","3","0.90","3","100.00","0","0","0.00","0","0.00"
"10865  :  โรงพยาบาลองครักษ์","285","2","0.70","1","50.00","0","0","0.00","0","0.00"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","22","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","497","18","3.62","17","94.44","0","0","0.00","0","0.00"
"10866  :  โรงพยาบาลคลองหาด","140","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10867  :  โรงพยาบาลตาพระยา","110","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10868  :  โรงพยาบาลวังน้ำเย็น","363","1","0.28","1","100.00","0","0","0.00","0","0.00"
"10869  :  โรงพยาบาลวัฒนานคร","205","7","3.41","7","100.00","0","0","0.00","0","0.00"
"10870  :  โรงพยาบาลอรัญประเทศ","706","14","1.98","14","100.00","0","0","0.00","0","0.00"
"13817  :  โรงพยาบาลเขาฉกรรจ์","99","2","2.02","2","100.00","0","0","0.00","0","0.00"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10871  :  โรงพยาบาลครบุรี","166","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10872  :  โรงพยาบาลเสิงสาง","327","4","1.22","4","100.00","0","0","0.00","0","0.00"
"10873  :  โรงพยาบาลคง","188","1","0.53","1","100.00","0","0","0.00","0","0.00"
"10874  :  โรงพยาบาลบ้านเหลื่อม","52","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10875  :  โรงพยาบาลจักราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10876  :  โรงพยาบาลโชคชัย","315","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10877  :  โรงพยาบาลด่านขุนทด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10878  :  โรงพยาบาลโนนไทย","169","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10879  :  โรงพยาบาลโนนสูง","256","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10880  :  โรงพยาบาลขามสะแกแสง","159","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10881  :  โรงพยาบาลบัวใหญ่","68","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10882  :  โรงพยาบาลประทาย","243","1","0.41","1","100.00","0","0","0.00","0","0.00"
"10883  :  โรงพยาบาลปักธงชัย","39","1","2.56","1","100.00","0","0","0.00","0","0.00"
"10884  :  โรงพยาบาลพิมาย","287","1","0.35","1","100.00","0","0","0.00","0","0.00"
"10885  :  โรงพยาบาลห้วยแถลง","144","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10886  :  โรงพยาบาลชุมพวง","256","5","1.95","4","80.00","0","0","0.00","0","0.00"
"10887  :  โรงพยาบาลสูงเนิน","428","4","0.93","4","100.00","0","0","0.00","0","0.00"
"10888  :  โรงพยาบาลขามทะเลสอ","111","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10889  :  โรงพยาบาลสีคิ้ว","429","1","0.23","1","100.00","0","0","0.00","0","0.00"
"10890  :  โรงพยาบาลปากช่องนานา","485","1","0.21","1","100.00","0","0","0.00","0","0.00"
"10891  :  โรงพยาบาลหนองบุญมาก","10","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10892  :  โรงพยาบาลแก้งสนามนาง","77","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10893  :  โรงพยาบาลโนนแดง","118","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","52","2","3.85","1","50.00","0","0","0.00","0","0.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","30","22","73.33","20","90.91","0","0","0.00","0","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","55","7","12.73","7","100.00","0","0","0.00","0","0.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","90","2","2.22","2","100.00","0","0","0.00","0","0.00"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","101","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","62","0","0.00","0","0.00","0","0","0.00","0","0.00"
"27839  :  โรงพยาบาลบัวลาย","22","0","0.00","0","0.00","0","0","0.00","0","0.00"
"27840  :  โรงพยาบาลสีดา","37","0","0.00","0","0.00","0","0","0.00","0","0.00"
"27841  :  โรงพยาบาลเทพารักษ์","63","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10895  :  โรงพยาบาลคูเมือง","205","4","1.95","3","75.00","0","0","0.00","0","0.00"
"10896  :  โรงพยาบาลกระสัง","136","8","5.88","7","87.50","0","0","0.00","0","0.00"
"10897  :  โรงพยาบาลนางรอง","712","16","2.25","16","100.00","0","0","0.00","0","0.00"
"10898  :  โรงพยาบาลหนองกี่","551","27","4.90","23","85.19","0","0","0.00","0","0.00"
"10899  :  โรงพยาบาลละหานทราย","535","10","1.87","10","100.00","0","0","0.00","0","0.00"
"10900  :  โรงพยาบาลประโคนชัย","551","3","0.54","3","100.00","0","0","0.00","0","0.00"
"10901  :  โรงพยาบาลบ้านกรวด","517","33","6.38","33","100.00","0","0","0.00","0","0.00"
"10902  :  โรงพยาบาลพุทไธสง","254","14","5.51","14","100.00","0","0","0.00","0","0.00"
"10904  :  โรงพยาบาลลำปลายมาศ","497","39","7.85","39","100.00","0","0","0.00","0","0.00"
"10905  :  โรงพยาบาลสตึก","587","14","2.39","14","100.00","0","0","0.00","0","0.00"
"10906  :  โรงพยาบาลปะคำ","59","2","3.39","2","100.00","0","0","0.00","0","0.00"
"10907  :  โรงพยาบาลนาโพธิ์","203","19","9.36","17","89.47","0","0","0.00","0","0.00"
"10908  :  โรงพยาบาลหนองหงส์","210","23","10.95","23","100.00","0","0","0.00","0","0.00"
"10909  :  โรงพยาบาลพลับพลาชัย","57","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10910  :  โรงพยาบาลห้วยราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10911  :  โรงพยาบาลโนนสุวรรณ","137","1","0.73","1","100.00","0","0","0.00","0","0.00"
"10912  :  โรงพยาบาลชำนิ","133","1","0.75","1","100.00","0","0","0.00","0","0.00"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","205","46","22.44","46","100.00","0","0","0.00","0","0.00"
"10914  :  โรงพยาบาลโนนดินแดง","105","42","40.00","39","92.86","0","0","0.00","0","0.00"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","285","20","7.02","20","100.00","0","0","0.00","0","0.00"
"23578  :  โรงพยาบาลแคนดง","169","3","1.78","3","100.00","0","0","0.00","0","0.00"
"28020  :  โรงพยาบาลบ้านด่าน","80","4","5.00","4","100.00","0","0","0.00","0","0.00"
"10668  :  โรงพยาบาลสุรินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10915  :  โรงพยาบาลชุมพลบุรี","90","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10916  :  โรงพยาบาลท่าตูม","199","1","0.50","1","100.00","0","0","0.00","0","0.00"
"10917  :  โรงพยาบาลจอมพระ","204","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10918  :  โรงพยาบาลปราสาท","350","5","1.43","5","100.00","0","0","0.00","0","0.00"
"10919  :  โรงพยาบาลกาบเชิง","139","6","4.32","6","100.00","0","0","0.00","0","0.00"
"10920  :  โรงพยาบาลรัตนบุรี","140","6","4.29","6","100.00","0","0","0.00","0","0.00"
"10921  :  โรงพยาบาลสนม","99","6","6.06","5","83.33","0","0","0.00","0","0.00"
"10922  :  โรงพยาบาลศีขรภูมิ","310","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10923  :  โรงพยาบาลสังขะ","176","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10924  :  โรงพยาบาลลำดวน","112","6","5.36","6","100.00","0","0","0.00","0","0.00"
"10925  :  โรงพยาบาลสำโรงทาบ","96","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10926  :  โรงพยาบาลบัวเชด","109","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","27","0","0.00","0","0.00","0","0","0.00","0","0.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","27","0","0.00","0","0.00","0","0","0.00","0","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","23","0","0.00","0","0.00","0","0","0.00","0","0.00"
"27844  :  โรงพยาบาลโนนนารายณ์","11","1","9.09","1","100.00","0","0","0.00","0","0.00"
"10700  :  โรงพยาบาลศรีสะเกษ","156","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10927  :  โรงพยาบาลยางชุมน้อย","149","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10928  :  โรงพยาบาลกันทรารมย์","132","2","1.52","2","100.00","0","0","0.00","0","0.00"
"10929  :  โรงพยาบาลกันทรลักษ์","561","1","0.18","1","100.00","0","0","0.00","0","0.00"
"10930  :  โรงพยาบาลขุขันธ์","319","4","1.25","4","100.00","0","0","0.00","0","0.00"
"10931  :  โรงพยาบาลไพรบึง","150","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10932  :  โรงพยาบาลปรางค์กู่","57","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10933  :  โรงพยาบาลขุนหาญ","162","5","3.09","5","100.00","0","0","0.00","0","0.00"
"10934  :  โรงพยาบาลราษีไศล","158","4","2.53","4","100.00","0","0","0.00","0","0.00"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","364","21","5.77","20","95.24","0","0","0.00","0","0.00"
"10936  :  โรงพยาบาลบึงบูรพ์","44","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10937  :  โรงพยาบาลห้วยทับทัน","85","10","11.76","10","100.00","0","0","0.00","0","0.00"
"10938  :  โรงพยาบาลโนนคูณ","23","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10939  :  โรงพยาบาลศรีรัตนะ","57","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10940  :  โรงพยาบาลวังหิน","35","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","110","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10942  :  โรงพยาบาลภูสิงห์","103","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10943  :  โรงพยาบาลเมืองจันทร์","14","0","0.00","0","0.00","0","0","0.00","0","0.00"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","64","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28014  :  โรงพยาบาลพยุห์","27","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","11","9","81.82","7","77.78","0","0","0.00","0","0.00"
"28016  :  โรงพยาบาลศิลาลาด","28","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10945  :  โรงพยาบาลโขงเจียม","82","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10946  :  โรงพยาบาลเขื่องใน","203","2","0.99","2","100.00","0","0","0.00","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","230","4","1.74","4","100.00","0","0","0.00","0","0.00"
"10948  :  โรงพยาบาลนาจะหลวย","225","1","0.44","1","100.00","0","0","0.00","0","0.00"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","250","1","0.40","1","100.00","0","0","0.00","0","0.00"
"10951  :  โรงพยาบาลตระการพืชผล","227","4","1.76","4","100.00","0","0","0.00","0","0.00"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","85","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","269","104","38.66","64","61.54","0","0","0.00","0","0.00"
"10954  :  โรงพยาบาลวารินชำราบ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","53","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","143","1","0.70","1","100.00","0","0","0.00","0","0.00"
"10959  :  โรงพยาบาลสำโรง","99","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","35","1","2.86","1","100.00","0","0","0.00","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","132","1","0.76","1","100.00","0","0","0.00","0","0.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","79","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","100","2","2.00","2","100.00","0","0","0.00","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","609","10","1.64","10","100.00","0","0","0.00","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24032  :  โรงพยาบาลนาตาล","18","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24821  :  โรงพยาบาลนาเยีย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","52","6","11.54","6","100.00","0","0","0.00","0","0.00"
"10701  :  โรงพยาบาลยโสธร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10963  :  โรงพยาบาลทรายมูล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","273","23","8.42","21","91.30","0","0","0.00","0","0.00"
"10966  :  โรงพยาบาลป่าติ้ว","74","3","4.05","3","100.00","0","0","0.00","0","0.00"
"10967  :  โรงพยาบาลมหาชนะชัย","132","5","3.79","5","100.00","0","0","0.00","0","0.00"
"10968  :  โรงพยาบาลค้อวัง","69","53","76.81","46","86.79","0","0","0.00","0","0.00"
"10969  :  โรงพยาบาลไทยเจริญ","63","1","1.59","1","100.00","0","0","0.00","0","0.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","145","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","48","4","8.33","4","100.00","0","0","0.00","0","0.00"
"10702  :  โรงพยาบาลชัยภูมิ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10970  :  โรงพยาบาลบ้านเขว้า","114","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10971  :  โรงพยาบาลคอนสวรรค์","157","1","0.64","1","100.00","0","0","0.00","0","0.00"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","150","1","0.67","1","100.00","0","0","0.00","0","0.00"
"10973  :  โรงพยาบาลหนองบัวแดง","304","13","4.28","12","92.31","0","0","0.00","0","0.00"
"10974  :  โรงพยาบาลจัตุรัส","226","7","3.10","7","100.00","0","0","0.00","0","0.00"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","115","65","56.52","65","100.00","0","0","0.00","0","0.00"
"10976  :  โรงพยาบาลหนองบัวระเหว","66","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10977  :  โรงพยาบาลเทพสถิต","196","2","1.02","1","50.00","0","0","0.00","0","0.00"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","281","110","39.15","110","100.00","0","0","0.00","0","0.00"
"10979  :  โรงพยาบาลบ้านแท่น","140","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10980  :  โรงพยาบาลแก้งคร้อ","354","18","5.08","17","94.44","0","0","0.00","0","0.00"
"10981  :  โรงพยาบาลคอนสาร","36","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10982  :  โรงพยาบาลภักดีชุมพล","67","3","4.48","3","100.00","0","0","0.00","0","0.00"
"10983  :  โรงพยาบาลเนินสง่า","34","2","5.88","2","100.00","0","0","0.00","0","0.00"
"10703  :  โรงพยาบาลอำนาจเจริญ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10985  :  โรงพยาบาลชานุมาน","72","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10986  :  โรงพยาบาลปทุมราชวงศา","171","1","0.58","1","100.00","0","0","0.00","0","0.00"
"10987  :  โรงพยาบาลพนา","83","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10988  :  โรงพยาบาลเสนางคนิคม","93","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10989  :  โรงพยาบาลหัวตะพาน","67","8","11.94","6","75.00","0","0","0.00","0","0.00"
"10990  :  โรงพยาบาลลืออำนาจ","73","1","1.37","1","100.00","0","0","0.00","0","0.00"
"11040  :  โรงพยาบาลบึงกาฬ","114","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11041  :  โรงพยาบาลพรเจริญ","277","4","1.44","4","100.00","0","0","0.00","0","0.00"
"11043  :  โรงพยาบาลโซ่พิสัย","67","3","4.48","3","100.00","0","0","0.00","0","0.00"
"11046  :  โรงพยาบาลเซกา","100","1","1.00","1","100.00","0","0","0.00","0","0.00"
"11047  :  โรงพยาบาลปากคาด","176","1","0.57","1","100.00","0","0","0.00","0","0.00"
"11048  :  โรงพยาบาลบึงโขงหลง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11049  :  โรงพยาบาลศรีวิไล","205","4","1.95","4","100.00","0","0","0.00","0","0.00"
"11050  :  โรงพยาบาลบุ่งคล้า","35","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10991  :  โรงพยาบาลนากลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10992  :  โรงพยาบาลโนนสัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10670  :  โรงพยาบาลขอนแก่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10996  :  โรงพยาบาลพระยืน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10997  :  โรงพยาบาลหนองเรือ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10998  :  โรงพยาบาลชุมแพ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10999  :  โรงพยาบาลสีชมพู","138","1","0.72","1","100.00","0","0","0.00","0","0.00"
"11000  :  โรงพยาบาลน้ำพอง","88","1","1.14","1","100.00","0","0","0.00","0","0.00"
"11001  :  โรงพยาบาลอุบลรัตน์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11003  :  โรงพยาบาลเปือยน้อย","77","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11004  :  โรงพยาบาลพล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11005  :  โรงพยาบาลแวงใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11006  :  โรงพยาบาลแวงน้อย","107","2","1.87","2","100.00","0","0","0.00","0","0.00"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11008  :  โรงพยาบาลภูเวียง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","213","1","0.47","1","100.00","0","0","0.00","0","0.00"
"11010  :  โรงพยาบาลชนบท","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11011  :  โรงพยาบาลเขาสวนกวาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11012  :  โรงพยาบาลภูผาม่าน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","500","9","1.80","9","100.00","0","0","0.00","0","0.00"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14132  :  โรงพยาบาลซำสูง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"77650  :  โรงพยาบาลเวียงเก่า","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","150","3","2.00","2","66.67","0","0","0.00","0","0.00"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
