"โรงพยาบาล","ปีการศึกษา 2562 เทอม1","ปีการศึกษา 2562 เทอม2"
"เด็กนักเรียน ป.1 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ฟันดีไม่มีผุ(A)","%","เด็กนักเรียน ป.1 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ฟันดีไม่มีผุ(A)","%"
"10848  :  โรงพยาบาลแหลมงอบ","37","5","13.51","5","100.00","45","0","0.00","0","0.00"
"10849  :  โรงพยาบาลเกาะกูด","32","5","15.63","4","80.00","42","1","2.38","1","100.00"
"13816  :  โรงพยาบาลเกาะช้าง","17","2","11.76","2","100.00","19","1","5.26","1","100.00"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10833  :  โรงพยาบาลท่าตะเกียบ","97","6","6.19","6","100.00","98","50","51.02","48","96.00"
"10850  :  โรงพยาบาลบางคล้า","197","13","6.60","11","84.62","55","0","0.00","0","0.00"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10852  :  โรงพยาบาลบางปะกง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10853  :  โรงพยาบาลบ้านโพธิ์","31","3","9.68","3","100.00","32","0","0.00","0","0.00"
"10854  :  โรงพยาบาลพนมสารคาม","387","22","5.68","22","100.00","332","0","0.00","0","0.00"
"10855  :  โรงพยาบาลสนามชัยเขต","52","5","9.62","5","100.00","58","0","0.00","0","0.00"
"10856  :  โรงพยาบาลแปลงยาว","113","1","0.88","1","100.00","60","1","1.67","1","100.00"
"13747  :  โรงพยาบาลราชสาส์น","52","0","0.00","0","0.00","54","0","0.00","0","0.00"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","22","13","59.09","11","84.62","4","0","0.00","0","0.00"
"10857  :  โรงพยาบาลกบินทร์บุรี","153","8","5.23","5","62.50","66","0","0.00","0","0.00"
"10858  :  โรงพยาบาลนาดี","89","62","69.66","53","85.48","30","0","0.00","0","0.00"
"10859  :  โรงพยาบาลบ้านสร้าง","58","9","15.52","0","0.00","62","0","0.00","0","0.00"
"10860  :  โรงพยาบาลประจันตคาม","214","12","5.61","11","91.67","137","1","0.73","1","100.00"
"10861  :  โรงพยาบาลศรีมหาโพธิ","362","33","9.12","32","96.97","65","0","0.00","0","0.00"
"10862  :  โรงพยาบาลศรีมโหสถ","256","45","17.58","41","91.11","57","3","5.26","3","100.00"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","59","2","3.39","2","100.00","7","0","0.00","0","0.00"
"10698  :  โรงพยาบาลนครนายก","310","1","0.32","1","100.00","221","0","0.00","0","0.00"
"10863  :  โรงพยาบาลปากพลี","20","0","0.00","0","0.00","21","0","0.00","0","0.00"
"10864  :  โรงพยาบาลบ้านนา","230","152","66.09","130","85.53","191","1","0.52","1","100.00"
"10865  :  โรงพยาบาลองครักษ์","231","8","3.46","3","37.50","183","1","0.55","0","0.00"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","23","0","0.00","0","0.00","23","0","0.00","0","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","421","36","8.55","36","100.00","326","0","0.00","0","0.00"
"10866  :  โรงพยาบาลคลองหาด","132","102","77.27","100","98.04","134","15","11.19","15","100.00"
"10867  :  โรงพยาบาลตาพระยา","120","2","1.67","2","100.00","92","17","18.48","16","94.12"
"10868  :  โรงพยาบาลวังน้ำเย็น","231","10","4.33","9","90.00","168","0","0.00","0","0.00"
"10869  :  โรงพยาบาลวัฒนานคร","170","100","58.82","95","95.00","175","1","0.57","1","100.00"
"10870  :  โรงพยาบาลอรัญประเทศ","524","71","13.55","70","98.59","132","0","0.00","0","0.00"
"13817  :  โรงพยาบาลเขาฉกรรจ์","103","74","71.84","67","90.54","104","1","0.96","1","100.00"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10871  :  โรงพยาบาลครบุรี","192","121","63.02","116","95.87","77","69","89.61","57","82.61"
"10872  :  โรงพยาบาลเสิงสาง","310","107","34.52","101","94.39","188","119","63.30","107","89.92"
"10873  :  โรงพยาบาลคง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10874  :  โรงพยาบาลบ้านเหลื่อม","43","35","81.40","27","77.14","43","38","88.37","35","92.11"
"10875  :  โรงพยาบาลจักราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10876  :  โรงพยาบาลโชคชัย","347","207","59.65","179","86.47","296","5","1.69","5","100.00"
"10877  :  โรงพยาบาลด่านขุนทด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10878  :  โรงพยาบาลโนนไทย","158","35","22.15","25","71.43","117","28","23.93","25","89.29"
"10879  :  โรงพยาบาลโนนสูง","216","0","0.00","0","0.00","21","1","4.76","1","100.00"
"10880  :  โรงพยาบาลขามสะแกแสง","163","16","9.82","16","100.00","138","10","7.25","9","90.00"
"10881  :  โรงพยาบาลบัวใหญ่","77","4","5.19","2","50.00","35","22","62.86","16","72.73"
"10882  :  โรงพยาบาลประทาย","237","191","80.59","155","81.15","171","140","81.87","124","88.57"
"10883  :  โรงพยาบาลปักธงชัย","56","26","46.43","18","69.23","55","0","0.00","0","0.00"
"10884  :  โรงพยาบาลพิมาย","273","45","16.48","26","57.78","282","158","56.03","64","40.51"
"10885  :  โรงพยาบาลห้วยแถลง","139","110","79.14","88","80.00","142","7","4.93","7","100.00"
"10886  :  โรงพยาบาลชุมพวง","235","168","71.49","145","86.31","132","111","84.09","107","96.40"
"10887  :  โรงพยาบาลสูงเนิน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10888  :  โรงพยาบาลขามทะเลสอ","108","87","80.56","83","95.40","106","86","81.13","83","96.51"
"10889  :  โรงพยาบาลสีคิ้ว","72","1","1.39","0","0.00","71","1","1.41","1","100.00"
"10890  :  โรงพยาบาลปากช่องนานา","452","120","26.55","117","97.50","167","23","13.77","23","100.00"
"10891  :  โรงพยาบาลหนองบุญมาก","19","16","84.21","15","93.75","19","16","84.21","15","93.75"
"10892  :  โรงพยาบาลแก้งสนามนาง","47","22","46.81","16","72.73","46","29","63.04","25","86.21"
"10893  :  โรงพยาบาลโนนแดง","92","57","61.96","51","89.47","91","62","68.13","55","88.71"
"10894  :  โรงพยาบาลวังน้ำเขียว","45","5","11.11","5","100.00","32","24","75.00","23","95.83"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","17","2","11.76","2","100.00","18","1","5.56","1","100.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","60","30","50.00","28","93.33","59","54","91.53","53","98.15"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","89","22","24.72","14","63.64","87","26","29.89","15","57.69"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","92","41","44.57","36","87.80","95","25","26.32","21","84.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","44","0","0.00","0","0.00","42","0","0.00","0","0.00"
"27839  :  โรงพยาบาลบัวลาย","21","12","57.14","11","91.67","24","19","79.17","19","100.00"
"27840  :  โรงพยาบาลสีดา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"27841  :  โรงพยาบาลเทพารักษ์","56","36","64.29","34","94.44","54","51","94.44","49","96.08"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10895  :  โรงพยาบาลคูเมือง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10896  :  โรงพยาบาลกระสัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10897  :  โรงพยาบาลนางรอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10898  :  โรงพยาบาลหนองกี่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10899  :  โรงพยาบาลละหานทราย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10900  :  โรงพยาบาลประโคนชัย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10901  :  โรงพยาบาลบ้านกรวด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10902  :  โรงพยาบาลพุทไธสง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10904  :  โรงพยาบาลลำปลายมาศ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10905  :  โรงพยาบาลสตึก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10906  :  โรงพยาบาลปะคำ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10907  :  โรงพยาบาลนาโพธิ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10908  :  โรงพยาบาลหนองหงส์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10909  :  โรงพยาบาลพลับพลาชัย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10910  :  โรงพยาบาลห้วยราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10911  :  โรงพยาบาลโนนสุวรรณ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10912  :  โรงพยาบาลชำนิ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10914  :  โรงพยาบาลโนนดินแดง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"23578  :  โรงพยาบาลแคนดง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28020  :  โรงพยาบาลบ้านด่าน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10668  :  โรงพยาบาลสุรินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10915  :  โรงพยาบาลชุมพลบุรี","99","4","4.04","4","100.00","99","1","1.01","1","100.00"
"10916  :  โรงพยาบาลท่าตูม","235","151","64.26","111","73.51","188","2","1.06","2","100.00"
"10917  :  โรงพยาบาลจอมพระ","203","2","0.99","2","100.00","201","10","4.98","8","80.00"
"10918  :  โรงพยาบาลปราสาท","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10919  :  โรงพยาบาลกาบเชิง","128","5","3.91","5","100.00","132","1","0.76","1","100.00"
"10920  :  โรงพยาบาลรัตนบุรี","158","5","3.16","4","80.00","158","1","0.63","1","100.00"
"10921  :  โรงพยาบาลสนม","78","5","6.41","4","80.00","77","5","6.49","4","80.00"
"10922  :  โรงพยาบาลศีขรภูมิ","321","1","0.31","1","100.00","224","0","0.00","0","0.00"
"10923  :  โรงพยาบาลสังขะ","168","3","1.79","3","100.00","165","0","0.00","0","0.00"
"10924  :  โรงพยาบาลลำดวน","103","2","1.94","2","100.00","104","0","0.00","0","0.00"
"10925  :  โรงพยาบาลสำโรงทาบ","100","42","42.00","33","78.57","99","0","0.00","0","0.00"
"10926  :  โรงพยาบาลบัวเชด","132","0","0.00","0","0.00","133","0","0.00","0","0.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","54","19","35.19","15","78.95","57","0","0.00","0","0.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","25","23","92.00","23","100.00","25","0","0.00","0","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","24","0","0.00","0","0.00","24","0","0.00","0","0.00"
"27844  :  โรงพยาบาลโนนนารายณ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10700  :  โรงพยาบาลศรีสะเกษ","183","10","5.46","10","100.00","22","0","0.00","0","0.00"
"10927  :  โรงพยาบาลยางชุมน้อย","131","0","0.00","0","0.00","86","0","0.00","0","0.00"
"10928  :  โรงพยาบาลกันทรารมย์","149","2","1.34","2","100.00","151","1","0.66","1","100.00"
"10929  :  โรงพยาบาลกันทรลักษ์","587","26","4.43","25","96.15","389","2","0.51","2","100.00"
"10930  :  โรงพยาบาลขุขันธ์","323","67","20.74","64","95.52","268","2","0.75","2","100.00"
"10931  :  โรงพยาบาลไพรบึง","156","25","16.03","21","84.00","140","0","0.00","0","0.00"
"10932  :  โรงพยาบาลปรางค์กู่","49","2","4.08","1","50.00","48","0","0.00","0","0.00"
"10933  :  โรงพยาบาลขุนหาญ","156","2","1.28","2","100.00","156","112","71.79","90","80.36"
"10934  :  โรงพยาบาลราษีไศล","151","19","12.58","19","100.00","119","4","3.36","4","100.00"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","427","74","17.33","72","97.30","239","1","0.42","1","100.00"
"10936  :  โรงพยาบาลบึงบูรพ์","48","0","0.00","0","0.00","49","0","0.00","0","0.00"
"10937  :  โรงพยาบาลห้วยทับทัน","55","10","18.18","10","100.00","51","0","0.00","0","0.00"
"10938  :  โรงพยาบาลโนนคูณ","29","1","3.45","1","100.00","30","0","0.00","0","0.00"
"10939  :  โรงพยาบาลศรีรัตนะ","60","2","3.33","2","100.00","59","0","0.00","0","0.00"
"10940  :  โรงพยาบาลวังหิน","49","3","6.12","3","100.00","49","0","0.00","0","0.00"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","99","4","4.04","4","100.00","41","1","2.44","1","100.00"
"10942  :  โรงพยาบาลภูสิงห์","111","2","1.80","2","100.00","111","0","0.00","0","0.00"
"10943  :  โรงพยาบาลเมืองจันทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","99","5","5.05","5","100.00","45","0","0.00","0","0.00"
"28014  :  โรงพยาบาลพยุห์","11","0","0.00","0","0.00","12","0","0.00","0","0.00"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","10","0","0.00","0","0.00","10","0","0.00","0","0.00"
"28016  :  โรงพยาบาลศิลาลาด","42","0","0.00","0","0.00","42","0","0.00","0","0.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10945  :  โรงพยาบาลโขงเจียม","87","29","33.33","27","93.10","92","11","11.96","11","100.00"
"10946  :  โรงพยาบาลเขื่องใน","235","218","92.77","212","97.25","237","56","23.63","56","100.00"
"10947  :  โรงพยาบาลเขมราฐ","247","75","30.36","74","98.67","246","124","50.41","122","98.39"
"10948  :  โรงพยาบาลนาจะหลวย","235","179","76.17","159","88.83","179","156","87.15","141","90.38"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","315","130","41.27","125","96.15","143","97","67.83","72","74.23"
"10951  :  โรงพยาบาลตระการพืชผล","235","20","8.51","20","100.00","140","30","21.43","24","80.00"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","84","62","73.81","51","82.26","85","75","88.24","66","88.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","270","118","43.70","99","83.90","145","125","86.21","101","80.80"
"10954  :  โรงพยาบาลวารินชำราบ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","36","10","27.78","10","100.00","37","7","18.92","7","100.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","150","71","47.33","58","81.69","120","101","84.17","78","77.23"
"10959  :  โรงพยาบาลสำโรง","109","46","42.20","42","91.30","60","47","78.33","46","97.87"
"10960  :  โรงพยาบาลดอนมดแดง","34","18","52.94","18","100.00","35","27","77.14","27","100.00"
"10961  :  โรงพยาบาลสิรินธร","122","8","6.56","8","100.00","122","48","39.34","45","93.75"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","78","13","16.67","12","92.31","78","47","60.26","47","100.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","105","28","26.67","28","100.00","9","5","55.56","5","100.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","676","45","6.66","44","97.78","383","323","84.33","313","96.90"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24032  :  โรงพยาบาลนาตาล","20","1","5.00","1","100.00","20","17","85.00","17","100.00"
"24821  :  โรงพยาบาลนาเยีย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","51","11","21.57","11","100.00","8","3","37.50","3","100.00"
"10701  :  โรงพยาบาลยโสธร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10963  :  โรงพยาบาลทรายมูล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","230","16","6.96","15","93.75","219","6","2.74","5","83.33"
"10966  :  โรงพยาบาลป่าติ้ว","86","29","33.72","22","75.86","88","0","0.00","0","0.00"
"10967  :  โรงพยาบาลมหาชนะชัย","144","9","6.25","9","100.00","117","2","1.71","1","50.00"
"10968  :  โรงพยาบาลค้อวัง","63","9","14.29","5","55.56","50","1","2.00","1","100.00"
"10969  :  โรงพยาบาลไทยเจริญ","61","8","13.11","8","100.00","35","0","0.00","0","0.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","72","3","4.17","3","100.00","71","32","45.07","19","59.38"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","68","2","2.94","2","100.00","69","3","4.35","3","100.00"
"10702  :  โรงพยาบาลชัยภูมิ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10970  :  โรงพยาบาลบ้านเขว้า","134","44","32.84","44","100.00","133","0","0.00","0","0.00"
"10971  :  โรงพยาบาลคอนสวรรค์","149","5","3.36","5","100.00","87","1","1.15","1","100.00"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","155","48","30.97","36","75.00","84","8","9.52","8","100.00"
"10973  :  โรงพยาบาลหนองบัวแดง","285","25","8.77","22","88.00","236","5","2.12","4","80.00"
"10974  :  โรงพยาบาลจัตุรัส","249","91","36.55","87","95.60","164","4","2.44","4","100.00"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","107","21","19.63","19","90.48","105","9","8.57","9","100.00"
"10976  :  โรงพยาบาลหนองบัวระเหว","51","0","0.00","0","0.00","53","17","32.08","17","100.00"
"10977  :  โรงพยาบาลเทพสถิต","226","32","14.16","30","93.75","214","4","1.87","4","100.00"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","327","259","79.20","254","98.07","283","0","0.00","0","0.00"
"10979  :  โรงพยาบาลบ้านแท่น","132","5","3.79","5","100.00","119","0","0.00","0","0.00"
"10980  :  โรงพยาบาลแก้งคร้อ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10981  :  โรงพยาบาลคอนสาร","26","0","0.00","0","0.00","27","0","0.00","0","0.00"
"10982  :  โรงพยาบาลภักดีชุมพล","57","5","8.77","5","100.00","59","15","25.42","15","100.00"
"10983  :  โรงพยาบาลเนินสง่า","53","1","1.89","1","100.00","53","0","0.00","0","0.00"
"10703  :  โรงพยาบาลอำนาจเจริญ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10985  :  โรงพยาบาลชานุมาน","71","1","1.41","1","100.00","72","0","0.00","0","0.00"
"10986  :  โรงพยาบาลปทุมราชวงศา","186","2","1.08","2","100.00","132","0","0.00","0","0.00"
"10987  :  โรงพยาบาลพนา","28","0","0.00","0","0.00","29","0","0.00","0","0.00"
"10988  :  โรงพยาบาลเสนางคนิคม","78","21","26.92","19","90.48","80","0","0.00","0","0.00"
"10989  :  โรงพยาบาลหัวตะพาน","69","1","1.45","1","100.00","67","0","0.00","0","0.00"
"10990  :  โรงพยาบาลลืออำนาจ","44","2","4.55","2","100.00","23","0","0.00","0","0.00"
"11040  :  โรงพยาบาลบึงกาฬ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11041  :  โรงพยาบาลพรเจริญ","205","40","19.51","34","85.00","80","9","11.25","5","55.56"
"11043  :  โรงพยาบาลโซ่พิสัย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11046  :  โรงพยาบาลเซกา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11047  :  โรงพยาบาลปากคาด","159","4","2.52","3","75.00","96","0","0.00","0","0.00"
"11048  :  โรงพยาบาลบึงโขงหลง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11049  :  โรงพยาบาลศรีวิไล","287","1","0.35","1","100.00","250","0","0.00","0","0.00"
"11050  :  โรงพยาบาลบุ่งคล้า","22","0","0.00","0","0.00","22","0","0.00","0","0.00"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10991  :  โรงพยาบาลนากลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10992  :  โรงพยาบาลโนนสัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10670  :  โรงพยาบาลขอนแก่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10996  :  โรงพยาบาลพระยืน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10997  :  โรงพยาบาลหนองเรือ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10998  :  โรงพยาบาลชุมแพ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10999  :  โรงพยาบาลสีชมพู","129","13","10.08","12","92.31","115","19","16.52","18","94.74"
"11000  :  โรงพยาบาลน้ำพอง","47","33","70.21","25","75.76","48","0","0.00","0","0.00"
"11001  :  โรงพยาบาลอุบลรัตน์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11003  :  โรงพยาบาลเปือยน้อย","70","0","0.00","0","0.00","64","0","0.00","0","0.00"
"11004  :  โรงพยาบาลพล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11005  :  โรงพยาบาลแวงใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11006  :  โรงพยาบาลแวงน้อย","46","3","6.52","3","100.00","49","0","0.00","0","0.00"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11008  :  โรงพยาบาลภูเวียง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","159","1","0.63","1","100.00","106","0","0.00","0","0.00"
"11010  :  โรงพยาบาลชนบท","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11011  :  โรงพยาบาลเขาสวนกวาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11012  :  โรงพยาบาลภูผาม่าน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","411","306","74.45","263","85.95","134","27","20.15","25","92.59"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14132  :  โรงพยาบาลซำสูง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"77650  :  โรงพยาบาลเวียงเก่า","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","104","3","2.88","3","100.00","85","1","1.18","1","100.00"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
