"โรงพยาบาล","กลุ่มอายุ (ปี)"
"น้อยกว่า 1","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85-89","90-94","95-99","มากกว่า 100","รวม"
"ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","รวม"
"10863  :  โรงพยาบาลปากพลี","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","4","2","6"
"10864  :  โรงพยาบาลบ้านนา","1","0","1","0","0","1","0","2","6","2","15","11","14","14","10","12","1","4","7","3","2","1","3","1","4","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","66","53","119"
"10865  :  โรงพยาบาลองครักษ์","0","0","1","0","0","0","0","0","0","1","0","2","2","1","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","6","10"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"10866  :  โรงพยาบาลคลองหาด","1","0","1","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","7"
"10867  :  โรงพยาบาลตาพระยา","0","1","3","0","6","2","3","0","4","2","1","2","3","1","2","4","2","3","1","3","1","2","1","1","1","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","23","52"
"10868  :  โรงพยาบาลวังน้ำเย็น","0","0","0","1","0","3","0","1","1","0","0","2","1","1","1","1","0","4","3","1","0","1","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","16","25"
"10869  :  โรงพยาบาลวัฒนานคร","0","0","2","0","4","4","0","0","2","2","0","0","0","0","1","3","0","3","0","3","0","0","0","1","0","1","0","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","20","31"
"10870  :  โรงพยาบาลอรัญประเทศ","0","0","1","0","19","11","10","8","5","6","11","8","15","19","8","22","11","23","6","20","5","16","5","9","0","4","2","3","5","3","0","0","1","6","0","1","0","0","0","1","0","2","0","0","104","162","266"
"13817  :  โรงพยาบาลเขาฉกรรจ์","0","0","0","2","3","1","0","1","3","3","7","6","4","11","5","6","1","6","0","3","2","2","2","0","0","0","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","33","41","74"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10871  :  โรงพยาบาลครบุรี","0","0","0","0","2","1","1","1","0","0","1","0","0","0","0","1","1","3","0","2","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","9","16"
"10872  :  โรงพยาบาลเสิงสาง","0","0","1","0","3","2","0","3","4","2","12","3","22","5","14","1","8","5","10","0","3","1","6","1","6","1","3","0","6","0","2","0","1","0","2","1","0","0","0","0","0","0","0","0","103","25","128"
"10873  :  โรงพยาบาลคง","0","1","1","1","1","0","2","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","1","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","9","4","13"
"10874  :  โรงพยาบาลบ้านเหลื่อม","0","0","0","1","0","0","1","0","0","0","0","2","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","7"
"10875  :  โรงพยาบาลจักราช","0","0","2","0","0","0","1","1","0","1","2","3","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","6","14"
"10876  :  โรงพยาบาลโชคชัย","0","0","1","0","0","0","0","1","1","0","1","0","1","0","1","2","1","4","1","2","0","0","0","0","1","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10","10","20"
"10877  :  โรงพยาบาลด่านขุนทด","0","0","0","0","0","0","1","0","0","0","0","0","0","2","2","1","0","1","2","2","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","8","7","15"
"10878  :  โรงพยาบาลโนนไทย","0","0","1","0","0","0","0","0","0","0","1","0","5","4","5","0","5","1","2","0","2","0","2","1","1","0","1","0","4","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","32","6","38"
"10879  :  โรงพยาบาลโนนสูง","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","1","2","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","5","11"
"10880  :  โรงพยาบาลขามสะแกแสง","0","0","3","0","1","0","0","0","0","0","0","0","0","4","0","0","1","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","5","12"
"10881  :  โรงพยาบาลบัวใหญ่","0","0","1","1","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","2","7"
"10882  :  โรงพยาบาลประทาย","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2"
"10883  :  โรงพยาบาลปักธงชัย","0","1","0","0","1","0","0","0","1","0","8","3","4","6","4","5","4","1","3","2","1","0","1","1","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","19","49"
"10884  :  โรงพยาบาลพิมาย","0","0","1","0","1","1","0","0","1","0","0","1","1","0","1","1","0","0","2","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","3","12"
"10885  :  โรงพยาบาลห้วยแถลง","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","4","9"
"10886  :  โรงพยาบาลชุมพวง","0","1","1","1","0","0","0","0","0","1","1","1","0","0","1","0","0","1","0","0","1","0","1","1","1","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","10","6","16"
"10887  :  โรงพยาบาลสูงเนิน","0","0","2","0","3","5","3","5","0","0","0","0","0","0","1","3","0","0","0","1","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","14","26"
"10888  :  โรงพยาบาลขามทะเลสอ","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3"
"10889  :  โรงพยาบาลสีคิ้ว","0","0","1","2","3","0","1","0","7","2","19","32","17","21","12","15","10","9","7","3","2","0","2","0","2","0","0","0","4","0","1","1","0","0","1","0","1","0","0","0","0","0","1","1","91","86","177"
"10890  :  โรงพยาบาลปากช่องนานา","0","0","2","1","4","11","22","19","0","0","1","3","0","3","0","4","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","32","44","76"
"10891  :  โรงพยาบาลหนองบุญมาก","0","0","2","2","0","1","0","0","0","1","2","2","0","1","0","1","0","0","1","1","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","10","17"
"10892  :  โรงพยาบาลแก้งสนามนาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10893  :  โรงพยาบาลโนนแดง","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","6"
"10894  :  โรงพยาบาลวังน้ำเขียว","0","0","0","0","1","0","1","0","0","0","0","2","3","2","0","2","2","3","1","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","11","21"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0","1","0","0","2","0","1","1","22","3","5","2","6","3","0","3","3","3","1","0","1","0","1","2","2","1","3","0","0","0","2","0","1","0","0","1","0","0","0","0","0","0","50","20","70"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2"
"11608  :  โรงพยาบาลลำทะเมนชัย","0","0","0","1","0","1","1","2","0","1","0","0","1","1","0","3","1","1","0","1","1","0","0","0","2","3","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","7","15","22"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0","0","0","0","2","0","0","1","0","5","0","10","2","10","4","2","0","4","1","5","4","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","38","14","52"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","2","2","2","3","4","2","8","1","8","5","15","8","10","13","12","10","8","2","8","5","11","1","5","2","7","3","6","2","3","0","1","0","0","0","1","0","0","0","0","0","0","0","111","59","170"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","1","0","1","0","0","1","0","0","0","1","2","0","2","0","1","1","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","10","13"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","3","6"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","0","0","0","1","1","2","0","0","0","0","2","3","2","0","3","3","0","2","5","2","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","16","30"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","1","2","0","1","1","0","0","1","1","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","3","10"
"27839  :  โรงพยาบาลบัวลาย","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","4"
"27840  :  โรงพยาบาลสีดา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27841  :  โรงพยาบาลเทพารักษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","1","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","7"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10895  :  โรงพยาบาลคูเมือง","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","8"
"10896  :  โรงพยาบาลกระสัง","0","0","3","1","0","0","0","0","1","2","0","1","4","6","1","1","1","0","0","2","2","0","3","0","0","0","2","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","19","15","34"
"10897  :  โรงพยาบาลนางรอง","0","0","0","1","2","0","4","1","2","2","0","2","4","2","2","2","6","0","3","1","1","0","1","2","1","2","1","1","1","1","1","1","1","1","0","1","0","0","0","0","0","0","0","0","30","20","50"
"10898  :  โรงพยาบาลหนองกี่","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2"
"10899  :  โรงพยาบาลละหานทราย","0","0","1","0","0","5","1","0","0","0","4","6","1","6","2","2","2","1","2","4","4","1","1","1","1","0","7","0","1","0","1","0","2","0","1","0","0","0","0","0","0","0","0","0","31","26","57"
"10900  :  โรงพยาบาลประโคนชัย","0","1","0","3","3","0","1","0","3","0","12","10","17","7","15","9","4","2","4","4","2","2","1","1","7","2","4","0","1","0","1","0","4","0","0","0","1","0","0","0","0","0","0","0","80","41","121"
"10901  :  โรงพยาบาลบ้านกรวด","0","0","0","0","1","1","2","1","0","2","0","7","1","10","3","9","1","1","0","1","1","2","3","0","1","1","4","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","20","35","55"
"10902  :  โรงพยาบาลพุทไธสง","0","0","3","1","1","0","0","0","0","3","0","1","1","5","2","6","1","0","0","0","0","2","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","19","30"
"10904  :  โรงพยาบาลลำปลายมาศ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10905  :  โรงพยาบาลสตึก","2","0","3","3","1","1","2","1","0","0","2","3","1","3","0","5","1","0","0","0","0","0","1","2","0","0","0","2","1","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","15","23","38"
"10906  :  โรงพยาบาลปะคำ","0","0","1","1","1","0","4","1","4","1","6","3","6","7","7","7","11","3","6","16","10","7","6","4","10","5","4","1","2","1","4","1","1","0","1","0","0","0","0","0","0","0","0","0","84","58","142"
"10907  :  โรงพยาบาลนาโพธิ์","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","5"
"10908  :  โรงพยาบาลหนองหงส์","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","3"
"10909  :  โรงพยาบาลพลับพลาชัย","0","0","0","0","0","0","0","0","2","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","4","8"
"10910  :  โรงพยาบาลห้วยราช","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","4"
"10911  :  โรงพยาบาลโนนสุวรรณ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2"
"10912  :  โรงพยาบาลชำนิ","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","5"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","0","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","6"
"10914  :  โรงพยาบาลโนนดินแดง","1","0","1","3","1","2","0","1","0","0","1","1","2","2","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","11","18"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","4"
"23578  :  โรงพยาบาลแคนดง","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","7"
"28020  :  โรงพยาบาลบ้านด่าน","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","1","2","1","0","1","0","0","1","0","0","0","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","8","5","13"
"10668  :  โรงพยาบาลสุรินทร์","0","1","0","1","0","0","0","0","3","3","2","5","2","3","4","1","1","1","0","3","2","1","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","16","21","37"
"10915  :  โรงพยาบาลชุมพลบุรี","1","0","2","2","2","2","0","2","2","1","0","4","1","1","1","3","4","0","2","0","2","0","0","0","2","2","0","1","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","23","19","42"
"10916  :  โรงพยาบาลท่าตูม","0","0","1","1","3","3","1","1","0","3","4","4","5","13","2","9","5","6","4","4","2","2","10","0","3","0","2","1","5","1","3","0","1","2","1","0","0","1","0","0","0","0","0","0","52","51","103"
"10917  :  โรงพยาบาลจอมพระ","0","0","1","1","1","0","1","0","2","2","3","3","2","4","1","3","2","2","0","1","0","0","1","0","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","18","16","34"
"10918  :  โรงพยาบาลปราสาท","0","0","1","0","1","2","2","2","0","2","2","0","0","0","2","2","0","0","1","0","0","1","0","0","0","0","2","0","1","1","0","0","1","0","2","0","0","0","0","0","0","0","0","0","15","10","25"
"10919  :  โรงพยาบาลกาบเชิง","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","7"
"10920  :  โรงพยาบาลรัตนบุรี","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"10921  :  โรงพยาบาลสนม","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2"
"10922  :  โรงพยาบาลศีขรภูมิ","0","1","0","0","2","1","0","1","2","1","7","11","5","13","1","9","1","6","2","3","0","2","1","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","25","50","75"
"10923  :  โรงพยาบาลสังขะ","0","0","0","0","2","1","0","1","0","0","0","0","0","0","1","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","5","5","10"
"10924  :  โรงพยาบาลลำดวน","0","0","0","2","2","0","1","0","1","0","0","1","0","0","1","2","1","0","1","1","0","0","0","0","0","1","3","1","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","13","9","22"
"10925  :  โรงพยาบาลสำโรงทาบ","0","0","1","1","0","0","1","0","1","1","1","3","2","4","3","2","1","0","0","1","0","1","2","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","16","30"
"10926  :  โรงพยาบาลบัวเชด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27842  :  โรงพยาบาลเขวาสินรินทร์","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","3"
"27843  :  โรงพยาบาลศรีณรงค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27844  :  โรงพยาบาลโนนนารายณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"10700  :  โรงพยาบาลศรีสะเกษ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","1","1","1","0","0","0","0","0","1","0","0","0","1","3","5","8"
"10927  :  โรงพยาบาลยางชุมน้อย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10928  :  โรงพยาบาลกันทรารมย์","0","0","1","1","0","0","0","0","0","1","1","2","1","4","1","3","0","0","0","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","6","13","19"
"10929  :  โรงพยาบาลกันทรลักษ์","0","0","0","0","0","0","0","0","0","0","1","3","0","3","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","6","11"
"10930  :  โรงพยาบาลขุขันธ์","0","0","1","0","2","1","2","1","2","1","0","3","1","9","4","11","1","2","3","1","9","1","4","1","4","0","3","0","2","1","5","0","0","0","1","0","0","0","0","0","0","0","0","0","44","32","76"
"10931  :  โรงพยาบาลไพรบึง","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","3"
"10932  :  โรงพยาบาลปรางค์กู่","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","7"
"10933  :  โรงพยาบาลขุนหาญ","0","0","0","0","1","0","0","0","0","0","1","3","1","4","1","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","10","7","17"
"10934  :  โรงพยาบาลราษีไศล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","3"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","0","0","0","1","0","0","0","0","0","0","0","1","0","1","1","1","0","2","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","7","6","13"
"10936  :  โรงพยาบาลบึงบูรพ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","3"
"10937  :  โรงพยาบาลห้วยทับทัน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2"
"10938  :  โรงพยาบาลโนนคูณ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"10939  :  โรงพยาบาลศรีรัตนะ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2"
"10940  :  โรงพยาบาลวังหิน","0","0","0","0","0","0","0","0","0","5","0","3","0","3","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","11","13"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10942  :  โรงพยาบาลภูสิงห์","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","4"
"10943  :  โรงพยาบาลเมืองจันทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
