"โรงพยาบาล","กลุ่มอายุ (ปี)"
"น้อยกว่า 1","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85-89","90-94","95-99","มากกว่า 100","รวม"
"ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","รวม"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","1","0","0","0","0","1","0","0","1","1","1","0","1","1","0","1","1","0","0","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","13"
"27839  :  โรงพยาบาลบัวลาย","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","3"
"27840  :  โรงพยาบาลสีดา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27841  :  โรงพยาบาลเทพารักษ์","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","6"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10895  :  โรงพยาบาลคูเมือง","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","5"
"10896  :  โรงพยาบาลกระสัง","0","0","2","3","0","0","0","0","0","1","0","3","3","3","2","3","1","1","0","1","2","0","1","0","1","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","16","15","31"
"10897  :  โรงพยาบาลนางรอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10898  :  โรงพยาบาลหนองกี่","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","7"
"10899  :  โรงพยาบาลละหานทราย","0","0","0","0","0","3","1","1","0","0","2","0","0","9","2","2","1","0","2","1","0","0","1","0","1","1","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","13","17","30"
"10900  :  โรงพยาบาลประโคนชัย","0","0","2","1","0","0","5","0","0","0","9","6","18","11","13","7","10","7","4","1","4","4","1","2","4","2","5","0","4","1","4","0","2","0","2","0","0","0","1","0","0","0","0","0","88","42","130"
"10901  :  โรงพยาบาลบ้านกรวด","0","0","1","0","0","1","2","0","0","0","0","0","0","4","3","2","2","0","0","1","0","1","0","0","1","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","12","9","21"
"10902  :  โรงพยาบาลพุทไธสง","0","0","0","1","1","0","0","0","0","3","1","2","0","2","0","3","1","3","0","0","1","1","0","0","0","1","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","7","16","23"
"10904  :  โรงพยาบาลลำปลายมาศ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10905  :  โรงพยาบาลสตึก","1","2","2","1","2","1","1","0","0","1","1","1","1","1","0","2","0","1","1","0","0","0","0","1","0","0","0","1","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","12","14","26"
"10906  :  โรงพยาบาลปะคำ","0","0","0","0","0","0","1","0","1","1","3","2","3","2","7","3","7","4","3","5","7","6","3","4","5","2","4","1","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","47","30","77"
"10907  :  โรงพยาบาลนาโพธิ์","2","0","2","1","1","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","7","4","11"
"10908  :  โรงพยาบาลหนองหงส์","1","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","1","6"
"10909  :  โรงพยาบาลพลับพลาชัย","0","0","0","1","0","0","0","0","1","1","1","1","0","1","0","2","0","1","0","0","1","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5","8","13"
"10910  :  โรงพยาบาลห้วยราช","0","0","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","7"
"10911  :  โรงพยาบาลโนนสุวรรณ","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"10912  :  โรงพยาบาลชำนิ","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","3","1","4"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","5"
"10914  :  โรงพยาบาลโนนดินแดง","0","0","0","1","1","2","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","7","9"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","4"
"23578  :  โรงพยาบาลแคนดง","0","2","2","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","2","8"
"28020  :  โรงพยาบาลบ้านด่าน","0","0","0","1","1","0","1","0","1","1","2","1","1","0","0","0","0","1","1","2","2","0","1","0","0","0","1","0","0","0","2","1","3","1","0","0","0","0","0","0","0","0","0","0","16","8","24"
"10668  :  โรงพยาบาลสุรินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10915  :  โรงพยาบาลชุมพลบุรี","0","1","1","1","3","0","0","1","0","0","0","0","0","1","1","2","1","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","9","8","17"
"10916  :  โรงพยาบาลท่าตูม","1","0","0","0","0","2","4","2","3","4","5","9","8","18","4","7","6","11","4","4","5","0","5","0","9","0","1","0","3","1","5","1","2","1","1","1","0","0","0","1","0","0","0","0","66","62","128"
"10917  :  โรงพยาบาลจอมพระ","0","0","2","0","1","1","1","0","1","1","4","4","5","6","3","4","1","3","1","2","0","0","1","0","2","0","1","0","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","27","21","48"
"10918  :  โรงพยาบาลปราสาท","0","0","0","1","0","1","2","0","0","2","0","0","2","0","1","2","0","0","1","0","1","3","2","0","0","0","2","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","13","10","23"
"10919  :  โรงพยาบาลกาบเชิง","0","0","0","0","0","1","1","1","0","0","0","1","0","0","0","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7","8"
"10920  :  โรงพยาบาลรัตนบุรี","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"10921  :  โรงพยาบาลสนม","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"10922  :  โรงพยาบาลศีขรภูมิ","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","4","6"
"10923  :  โรงพยาบาลสังขะ","0","1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","5"
"10924  :  โรงพยาบาลลำดวน","0","3","0","3","1","1","0","0","1","0","0","0","0","2","0","1","0","0","0","0","2","0","0","2","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","13","19"
"10925  :  โรงพยาบาลสำโรงทาบ","0","0","0","0","0","0","0","0","0","0","0","1","0","3","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","6"
"10926  :  โรงพยาบาลบัวเชด","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","5"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27842  :  โรงพยาบาลเขวาสินรินทร์","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","1","0","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","4","9"
"27843  :  โรงพยาบาลศรีณรงค์","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"27844  :  โรงพยาบาลโนนนารายณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10700  :  โรงพยาบาลศรีสะเกษ","0","1","1","0","1","2","1","0","1","0","3","2","6","7","7","11","5","7","4","3","3","0","2","0","5","1","1","2","3","2","0","0","2","0","3","1","0","0","0","0","1","0","0","1","49","40","89"
"10927  :  โรงพยาบาลยางชุมน้อย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10928  :  โรงพยาบาลกันทรารมย์","0","1","0","0","0","0","0","1","0","1","2","1","2","2","2","4","1","2","0","1","0","2","1","0","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","12","15","27"
"10929  :  โรงพยาบาลกันทรลักษ์","1","0","0","0","0","0","0","0","0","0","0","1","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","6"
"10930  :  โรงพยาบาลขุขันธ์","0","0","1","0","0","0","0","0","0","0","0","0","1","2","1","2","0","2","0","0","1","0","1","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","6","8","14"
"10931  :  โรงพยาบาลไพรบึง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2"
"10932  :  โรงพยาบาลปรางค์กู่","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","2","0","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","5","9"
"10933  :  โรงพยาบาลขุนหาญ","0","0","0","0","0","0","1","0","0","0","1","1","1","4","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","6","7","13"
"10934  :  โรงพยาบาลราษีไศล","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","5"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","0","0","0","1","0","0","0","0","1","0","0","1","0","2","0","2","1","3","2","0","1","0","2","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","10","9","19"
"10936  :  โรงพยาบาลบึงบูรพ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2"
"10937  :  โรงพยาบาลห้วยทับทัน","0","0","1","1","0","0","0","0","0","1","0","0","0","1","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","7"
"10938  :  โรงพยาบาลโนนคูณ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2"
"10939  :  โรงพยาบาลศรีรัตนะ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3"
"10940  :  โรงพยาบาลวังหิน","0","0","0","0","0","0","0","0","0","5","0","1","0","6","0","1","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","15","17"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2"
"10942  :  โรงพยาบาลภูสิงห์","0","2","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","5"
"10943  :  โรงพยาบาลเมืองจันทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","5"
"28014  :  โรงพยาบาลพยุห์","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28016  :  โรงพยาบาลศิลาลาด","0","0","0","3","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","2","0","0","1","1","0","1","0","0","0","0","0","0","0","1","4","10","14"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10944  :  โรงพยาบาลศรีเมืองใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2"
"10945  :  โรงพยาบาลโขงเจียม","0","0","5","4","3","0","0","4","0","0","0","3","0","8","0","4","0","5","0","5","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","34","43"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10947  :  โรงพยาบาลเขมราฐ","1","0","2","0","1","0","0","0","2","1","3","2","0","4","0","1","0","0","0","0","0","0","0","1","0","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","9","13","22"
"10948  :  โรงพยาบาลนาจะหลวย","0","1","0","1","1","1","1","1","1","1","1","2","0","13","1","4","2","6","0","2","3","1","0","1","3","1","1","0","3","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","19","36","55"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10950  :  โรงพยาบาลบุณฑริก","0","1","1","0","0","1","0","0","0","0","1","3","0","0","0","3","0","2","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","13","15"
"10951  :  โรงพยาบาลตระการพืชผล","0","0","0","0","0","0","0","2","0","1","0","2","1","0","0","0","0","1","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3","8","11"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","0","0","1","0","1","0","1","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","8"
"10953  :  โรงพยาบาลม่วงสามสิบ","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","1","0","1","0","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","3","9"
"10954  :  โรงพยาบาลวารินชำราบ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4"
"10957  :  โรงพยาบาลตาลสุม","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0","3"
"10958  :  โรงพยาบาลโพธิ์ไทร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"10959  :  โรงพยาบาลสำโรง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"10960  :  โรงพยาบาลดอนมดแดง","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3"
"10961  :  โรงพยาบาลสิรินธร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0","0","0","1","2","1","4","1","0","0","0","2","1","0","0","1","1","0","1","1","1","0","2","2","2","1","1","1","2","0","0","1","1","1","1","2","0","0","0","0","0","0","19","15","34"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24032  :  โรงพยาบาลนาตาล","0","0","0","0","0","1","0","0","0","1","1","0","0","3","2","5","0","1","0","2","1","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","5","16","21"
"24821  :  โรงพยาบาลนาเยีย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10701  :  โรงพยาบาลยโสธร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10963  :  โรงพยาบาลทรายมูล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10964  :  โรงพยาบาลกุดชุม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","0","0","3","0","0","2","1","0","0","0","1","3","5","5","3","2","4","1","1","1","1","0","2","0","1","0","0","0","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","26","15","41"
"10966  :  โรงพยาบาลป่าติ้ว","0","0","0","1","1","0","0","0","0","0","0","0","0","2","0","0","0","3","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","7","9"
"10967  :  โรงพยาบาลมหาชนะชัย","0","0","0","1","1","1","0","0","1","0","0","0","1","5","0","0","1","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","10","15"
"10968  :  โรงพยาบาลค้อวัง","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","4"
"10969  :  โรงพยาบาลไทยเจริญ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","0","1","2","1","0","0","0","1","0","0","2","1","4","6","1","2","0","1","1","5","0","2","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","12","21","33"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","0","3"
"04007  :  โรงพยาบาลซับใหญ่","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2"
"10702  :  โรงพยาบาลชัยภูมิ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10970  :  โรงพยาบาลบ้านเขว้า","0","0","0","1","0","0","0","0","1","1","3","0","2","2","3","4","2","0","3","1","0","1","1","0","1","0","1","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","20","10","30"
