"โรงพยาบาล","กลุ่มอายุ (ปี)"
"น้อยกว่า 1","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85-89","90-94","95-99","มากกว่า 100","รวม"
"ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","รวม"
"10863  :  โรงพยาบาลปากพลี","0","0","3","1","1","0","1","0","2","2","3","2","12","4","9","2","11","1","6","1","6","1","4","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60","17","77"
"10864  :  โรงพยาบาลบ้านนา","7","3","12","14","29","28","86","79","165","116","126","120","139","139","90","83","36","34","29","23","23","23","23","14","20","15","15","14","12","12","10","18","17","16","8","11","11","11","3","2","1","2","0","0","862","777","1,639"
"10865  :  โรงพยาบาลองครักษ์","0","0","0","0","2","0","0","0","2","2","5","6","2","1","0","1","2","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","11","26"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0","4","0","1","0","7","0","15","0","15","0","15","0","11","0","7","0","10","0","6","0","9","0","14","0","9","0","6","0","6","0","3","0","1","0","0","0","0","0","0","0","0","0","139","139"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","1","1","1","1","0","0","0","3","1","3","0","3","6","4","6","2","2","3","0","1","2","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","20","42"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10866  :  โรงพยาบาลคลองหาด","0","0","0","0","0","0","0","2","0","0","1","1","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","6","8"
"10867  :  โรงพยาบาลตาพระยา","1","0","2","0","1","0","1","0","1","1","0","0","1","1","0","1","0","1","1","1","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","7","16"
"10868  :  โรงพยาบาลวังน้ำเย็น","1","3","12","6","7","6","1","3","6","12","11","17","8","15","6","9","3","4","4","2","1","2","5","1","4","1","2","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","74","81","155"
"10869  :  โรงพยาบาลวัฒนานคร","0","0","1","2","0","0","0","1","0","0","0","0","1","0","1","2","1","2","1","1","0","0","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","11","17"
"10870  :  โรงพยาบาลอรัญประเทศ","0","0","13","10","10","8","3","3","4","8","14","14","7","12","6","13","3","8","4","4","2","8","0","2","0","2","5","2","1","0","1","0","0","2","0","0","1","0","0","3","0","0","0","0","74","99","173"
"13817  :  โรงพยาบาลเขาฉกรรจ์","0","0","6","2","2","2","4","6","10","3","6","5","9","4","3","2","1","5","1","2","1","3","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","46","34","80"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10871  :  โรงพยาบาลครบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10872  :  โรงพยาบาลเสิงสาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10873  :  โรงพยาบาลคง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10874  :  โรงพยาบาลบ้านเหลื่อม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10875  :  โรงพยาบาลจักราช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10876  :  โรงพยาบาลโชคชัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10877  :  โรงพยาบาลด่านขุนทด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10878  :  โรงพยาบาลโนนไทย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10879  :  โรงพยาบาลโนนสูง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10880  :  โรงพยาบาลขามสะแกแสง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10881  :  โรงพยาบาลบัวใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10882  :  โรงพยาบาลประทาย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10883  :  โรงพยาบาลปักธงชัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10884  :  โรงพยาบาลพิมาย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10885  :  โรงพยาบาลห้วยแถลง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10886  :  โรงพยาบาลชุมพวง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10887  :  โรงพยาบาลสูงเนิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10888  :  โรงพยาบาลขามทะเลสอ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10889  :  โรงพยาบาลสีคิ้ว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10890  :  โรงพยาบาลปากช่องนานา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10891  :  โรงพยาบาลหนองบุญมาก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10892  :  โรงพยาบาลแก้งสนามนาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10893  :  โรงพยาบาลโนนแดง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10894  :  โรงพยาบาลวังน้ำเขียว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11608  :  โรงพยาบาลลำทะเมนชัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27839  :  โรงพยาบาลบัวลาย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27840  :  โรงพยาบาลสีดา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27841  :  โรงพยาบาลเทพารักษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","3"
"10895  :  โรงพยาบาลคูเมือง","1","0","1","2","2","0","0","1","0","1","3","1","1","3","3","5","2","4","6","0","1","0","0","3","2","0","1","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","26","20","46"
"10896  :  โรงพยาบาลกระสัง","1","0","2","3","2","1","1","0","1","5","16","8","8","6","8","3","3","2","4","2","5","3","2","0","5","0","7","0","6","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","75","33","108"
"10897  :  โรงพยาบาลนางรอง","1","2","3","2","0","2","0","2","0","9","6","19","14","18","11","20","11","4","5","2","3","3","6","1","2","1","3","0","3","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","71","86","157"
"10898  :  โรงพยาบาลหนองกี่","0","1","3","2","4","0","0","1","3","5","3","2","5","8","1","6","1","3","2","1","0","1","0","1","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","25","31","56"
"10899  :  โรงพยาบาลละหานทราย","1","1","1","2","0","3","2","0","3","4","4","15","3","9","4","3","2","4","2","1","2","3","5","0","3","0","4","0","2","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","39","46","85"
"10900  :  โรงพยาบาลประโคนชัย","3","1","8","1","2","3","2","1","9","7","12","23","17","15","13","10","6","3","7","6","4","2","10","3","11","0","10","2","9","0","9","0","2","0","3","1","1","0","0","1","0","0","0","0","138","79","217"
"10901  :  โรงพยาบาลบ้านกรวด","0","1","1","1","2","2","2","2","0","8","1","9","8","12","5","4","2","3","2","1","6","5","5","1","8","0","4","0","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","52","49","101"
"10902  :  โรงพยาบาลพุทไธสง","1","1","1","1","0","0","0","0","1","1","1","4","1","2","3","3","3","1","2","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","13","16","29"
"10904  :  โรงพยาบาลลำปลายมาศ","1","0","2","0","0","0","1","1","1","2","2","3","1","1","1","1","1","1","0","1","1","0","0","0","2","0","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","11","27"
"10905  :  โรงพยาบาลสตึก","0","0","2","1","3","0","1","2","1","9","7","14","11","10","14","9","10","1","8","1","8","1","8","0","6","1","5","0","6","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","91","51","142"
"10906  :  โรงพยาบาลปะคำ","0","0","2","0","7","3","7","4","15","9","19","14","19","8","17","12","13","12","16","14","12","10","11","8","8","5","4","2","4","3","2","1","1","3","0","2","1","0","0","0","0","0","0","0","158","110","268"
"10907  :  โรงพยาบาลนาโพธิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"10908  :  โรงพยาบาลหนองหงส์","0","1","1","2","3","0","0","0","0","3","1","0","1","0","2","2","0","0","2","0","1","0","1","0","1","1","2","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","18","9","27"
"10909  :  โรงพยาบาลพลับพลาชัย","0","1","1","1","0","0","1","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","4","6","10"
"10910  :  โรงพยาบาลห้วยราช","1","1","0","0","2","0","1","0","1","1","0","3","0","0","0","2","2","2","1","0","1","0","0","1","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","11","11","22"
"10911  :  โรงพยาบาลโนนสุวรรณ","0","0","0","0","2","0","1","0","3","4","4","10","9","3","6","4","2","3","1","2","1","3","2","0","2","0","2","0","1","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","39","29","68"
"10912  :  โรงพยาบาลชำนิ","0","0","0","0","0","1","0","0","0","2","0","4","0","4","1","3","1","3","2","2","0","2","2","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","21","30"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","3","2","0","2","1","0","0","0","0","0","1","1","0","1","0","0","0","1","1","0","2","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","11","8","19"
"10914  :  โรงพยาบาลโนนดินแดง","0","0","3","4","0","1","2","1","3","4","6","12","6","9","3","9","3","7","1","3","0","1","2","1","0","1","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","54","86"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","6","2","0","4","2","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","10","26"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","3","0","6","1","1","1","0","0","0","0","2","7","2","7","2","4","3","0","3","2","5","0","5","0","5","0","2","1","7","0","5","1","0","1","1","0","0","1","0","0","0","0","0","0","52","26","78"
"23578  :  โรงพยาบาลแคนดง","1","1","12","14","24","31","57","42","89","81","78","48","53","51","59","52","51","38","43","43","43","24","59","32","23","15","21","9","8","11","6","12","10","15","7","9","7","8","1","3","0","1","0","1","652","541","1,193"
"28020  :  โรงพยาบาลบ้านด่าน","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2"
"10668  :  โรงพยาบาลสุรินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10915  :  โรงพยาบาลชุมพลบุรี","1","0","3","2","0","0","1","2","1","2","0","2","2","3","3","0","3","0","0","0","1","0","1","1","0","1","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","20","14","34"
"10916  :  โรงพยาบาลท่าตูม","0","0","2","0","0","2","0","3","3","2","6","17","4","10","3","8","3","6","1","2","4","0","5","0","2","1","5","1","3","0","2","1","2","0","0","0","0","1","0","0","0","0","0","0","45","54","99"
"10917  :  โรงพยาบาลจอมพระ","0","0","1","0","1","0","1","0","2","1","1","6","2","4","2","2","1","1","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","14","28"
"10918  :  โรงพยาบาลปราสาท","0","0","1","2","2","4","2","1","0","1","2","4","10","5","7","4","6","3","3","1","3","0","0","1","1","0","1","1","2","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","43","27","70"
"10919  :  โรงพยาบาลกาบเชิง","0","1","0","0","1","1","0","1","1","0","0","1","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","7","9"
"10920  :  โรงพยาบาลรัตนบุรี","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2"
"10921  :  โรงพยาบาลสนม","0","0","0","0","1","0","1","1","1","0","0","0","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","8"
"10922  :  โรงพยาบาลศีขรภูมิ","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","4","5","9"
"10923  :  โรงพยาบาลสังขะ","0","1","3","1","3","1","0","0","4","2","2","8","7","5","7","4","11","5","5","2","6","4","1","2","3","0","4","1","4","1","4","0","0","1","1","1","0","0","0","1","0","0","0","0","65","40","105"
"10924  :  โรงพยาบาลลำดวน","0","0","1","0","0","0","0","0","2","0","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","0","1","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","8","4","12"
"10925  :  โรงพยาบาลสำโรงทาบ","0","0","0","0","0","0","1","0","1","2","1","3","2","2","3","3","0","0","0","0","1","1","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","13","23"
"10926  :  โรงพยาบาลบัวเชด","0","0","1","1","0","1","0","2","0","1","2","4","3","0","1","2","1","1","1","0","0","2","0","0","2","0","1","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","16","16","32"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0","0","0","0","0","0","2","0","3","0","1","0","2","0","1","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","1","12"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2"
"27842  :  โรงพยาบาลเขวาสินรินทร์","0","1","1","7","7","13","15","18","35","29","25","16","15","10","23","12","25","6","8","7","12","5","11","6","15","3","2","2","3","1","2","2","3","1","3","0","1","2","0","0","0","0","0","0","206","141","347"
"27843  :  โรงพยาบาลศรีณรงค์","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2"
"27844  :  โรงพยาบาลโนนนารายณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10700  :  โรงพยาบาลศรีสะเกษ","0","0","0","0","0","0","0","0","1","1","7","4","3","3","3","3","0","2","0","0","1","0","0","2","0","1","0","0","2","1","2","0","0","1","0","0","0","1","0","0","0","1","0","0","19","20","39"
"10927  :  โรงพยาบาลยางชุมน้อย","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","4"
"10928  :  โรงพยาบาลกันทรารมย์","0","0","0","0","1","0","0","1","0","2","2","2","1","2","0","1","1","1","0","2","0","0","1","0","0","0","2","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","10","12","22"
"10929  :  โรงพยาบาลกันทรลักษ์","0","0","0","1","1","0","1","0","0","1","4","6","2","1","0","3","2","1","2","1","1","0","1","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","16","16","32"
"10930  :  โรงพยาบาลขุขันธ์","0","0","1","2","2","1","0","0","1","0","0","1","0","1","1","1","0","1","2","0","2","0","1","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","11","10","21"
"10931  :  โรงพยาบาลไพรบึง","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2"
"10932  :  โรงพยาบาลปรางค์กู่","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4"
"10933  :  โรงพยาบาลขุนหาญ","0","0","0","0","0","0","0","0","1","1","1","1","0","0","1","0","1","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","7","3","10"
"10934  :  โรงพยาบาลราษีไศล","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","3"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","0","0","0","0","1","0","0","0","0","1","1","1","1","2","3","3","3","0","1","1","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","0","0","0","1","0","0","13","11","24"
"10936  :  โรงพยาบาลบึงบูรพ์","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","4"
"10937  :  โรงพยาบาลห้วยทับทัน","0","0","0","0","1","0","0","0","0","1","0","2","2","2","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","9","12"
"10938  :  โรงพยาบาลโนนคูณ","0","0","0","0","0","0","0","1","0","2","0","0","1","4","1","1","0","0","2","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","9","16"
"10939  :  โรงพยาบาลศรีรัตนะ","0","0","0","1","0","0","0","0","0","0","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5"
"10940  :  โรงพยาบาลวังหิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2"
"10942  :  โรงพยาบาลภูสิงห์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","3"
"10943  :  โรงพยาบาลเมืองจันทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
