"โรงพยาบาล","กลุ่มอายุ (ปี)"
"น้อยกว่า 1","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85-89","90-94","95-99","มากกว่า 100","รวม"
"ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","รวม"
"10874  :  โรงพยาบาลบ้านเหลื่อม","0","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","5"
"10875  :  โรงพยาบาลจักราช","0","0","1","0","0","0","1","3","0","0","4","2","0","2","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","7","16"
"10876  :  โรงพยาบาลโชคชัย","2","1","1","0","2","2","2","6","8","6","13","9","14","9","5","3","1","1","2","4","2","2","0","0","2","1","0","0","0","0","1","0","1","1","1","0","0","0","0","1","0","0","2","0","59","46","105"
"10877  :  โรงพยาบาลด่านขุนทด","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","5"
"10878  :  โรงพยาบาลโนนไทย","0","0","0","0","1","0","0","0","1","0","0","2","3","0","4","1","3","1","1","0","3","0","1","0","0","0","3","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","22","4","26"
"10879  :  โรงพยาบาลโนนสูง","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","4"
"10880  :  โรงพยาบาลขามสะแกแสง","0","0","1","1","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","3","9"
"10881  :  โรงพยาบาลบัวใหญ่","0","0","1","0","0","0","0","0","4","0","2","1","1","1","1","1","5","0","0","1","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","4","21"
"10882  :  โรงพยาบาลประทาย","1","1","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","6"
"10883  :  โรงพยาบาลปักธงชัย","0","0","1","0","0","0","0","0","2","2","4","6","10","3","5","3","1","1","1","2","1","0","0","2","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","27","19","46"
"10884  :  โรงพยาบาลพิมาย","0","0","0","1","1","1","0","0","1","0","0","1","0","0","1","1","1","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","4","12"
"10885  :  โรงพยาบาลห้วยแถลง","0","0","0","1","1","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","6"
"10886  :  โรงพยาบาลชุมพวง","0","1","0","0","0","0","0","0","0","0","2","0","1","1","0","0","1","0","0","2","4","1","1","0","0","0","0","0","2","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","13","5","18"
"10887  :  โรงพยาบาลสูงเนิน","0","0","4","4","1","2","1","2","0","1","2","3","5","1","2","5","0","1","0","1","1","0","1","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","22","41"
"10888  :  โรงพยาบาลขามทะเลสอ","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2"
"10889  :  โรงพยาบาลสีคิ้ว","0","0","1","0","0","0","1","2","1","6","12","21","8","11","9","7","5","7","5","1","2","0","0","0","0","0","0","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","1","1","50","56","106"
"10890  :  โรงพยาบาลปากช่องนานา","0","1","0","0","0","0","0","1","0","1","2","2","0","2","2","1","0","1","1","1","2","1","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2","0","1","0","0","0","2","0","13","13","26"
"10891  :  โรงพยาบาลหนองบุญมาก","0","0","0","0","0","1","0","0","1","0","1","3","1","1","0","1","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","7","12"
"10892  :  โรงพยาบาลแก้งสนามนาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10893  :  โรงพยาบาลโนนแดง","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","1","0","1","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","6","10"
"10894  :  โรงพยาบาลวังน้ำเขียว","0","0","0","1","2","0","0","0","0","0","1","1","0","2","1","2","0","0","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","8","14"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0","0","1","0","3","0","2","1","15","1","6","4","1","3","2","0","3","0","3","0","2","0","1","1","5","0","1","0","2","0","1","0","2","0","0","1","0","0","0","0","0","0","50","11","61"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2"
"11608  :  โรงพยาบาลลำทะเมนชัย","0","0","0","0","0","1","0","1","0","0","0","0","0","2","0","0","0","1","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","6","8"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","1","1","1","1","79","74","93","68","11","4","17","12","16","10","29","10","8","7","9","3","8","1","3","4","2","6","3","1","4","0","2","1","0","1","2","1","0","0","0","0","0","0","2","2","290","207","497"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","6","2","9","2","6","8","12","6","9","7","10","11","15","18","14","17","14","6","12","6","13","15","8","6","7","11","9","6","7","1","4","3","2","1","0","2","2","0","0","0","0","0","0","0","159","128","287"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","4"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","6","4","5","2","2","2","3","4","28","32","83","53","61","50","52","51","41","24","22","10","11","5","5","3","3","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","325","241","566"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","1","1","0","0","0","0","1","0","0","0","2","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","10","1","11"
"27839  :  โรงพยาบาลบัวลาย","0","1","3","2","37","39","87","64","63","68","38","33","34","29","26","25","1","2","3","3","5","0","3","4","1","3","2","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","303","276","579"
"27840  :  โรงพยาบาลสีดา","0","0","0","0","0","0","0","2","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","5"
"27841  :  โรงพยาบาลเทพารักษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10895  :  โรงพยาบาลคูเมือง","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","4"
"10896  :  โรงพยาบาลกระสัง","0","0","1","0","0","0","0","0","1","1","3","4","2","3","1","1","0","2","2","0","3","0","1","0","2","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","18","13","31"
"10897  :  โรงพยาบาลนางรอง","0","0","1","0","1","0","0","0","0","4","1","3","1","1","3","3","4","2","1","1","0","1","4","2","1","2","1","0","1","1","0","3","1","0","0","1","0","0","0","0","0","0","0","0","20","24","44"
"10898  :  โรงพยาบาลหนองกี่","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","3"
"10899  :  โรงพยาบาลละหานทราย","0","0","0","3","1","2","1","1","3","1","0","7","2","2","0","2","1","2","2","3","1","0","0","1","1","2","1","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","16","26","42"
"10900  :  โรงพยาบาลประโคนชัย","0","0","0","0","4","0","0","0","5","3","11","9","11","8","7","4","4","1","3","3","1","1","3","2","4","0","4","0","1","0","2","0","2","0","0","0","1","0","0","0","0","0","0","0","63","31","94"
"10901  :  โรงพยาบาลบ้านกรวด","0","0","0","1","3","1","2","1","0","6","1","9","6","8","5","7","1","2","2","1","5","2","4","1","7","0","4","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","43","39","82"
"10902  :  โรงพยาบาลพุทไธสง","1","0","2","0","0","0","0","2","0","2","0","1","2","4","3","2","0","0","0","2","1","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","11","15","26"
"10904  :  โรงพยาบาลลำปลายมาศ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10905  :  โรงพยาบาลสตึก","1","0","0","0","2","0","1","0","0","2","0","1","1","2","0","2","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","6","9","15"
"10906  :  โรงพยาบาลปะคำ","1","0","1","0","3","0","7","2","7","5","4","4","11","6","12","8","5","9","13","11","5","3","10","6","6","4","3","2","3","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","93","62","155"
"10907  :  โรงพยาบาลนาโพธิ์","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","3"
"10908  :  โรงพยาบาลหนองหงส์","0","0","0","0","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","5"
"10909  :  โรงพยาบาลพลับพลาชัย","0","0","0","1","0","0","1","0","1","2","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","4","5","9"
"10910  :  โรงพยาบาลห้วยราช","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","4"
"10911  :  โรงพยาบาลโนนสุวรรณ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2"
"10912  :  โรงพยาบาลชำนิ","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","5"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","5"
"10914  :  โรงพยาบาลโนนดินแดง","0","1","1","1","0","1","0","0","0","1","0","2","2","2","0","0","0","2","1","1","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","6","12","18"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","3"
"23578  :  โรงพยาบาลแคนดง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","3"
"28020  :  โรงพยาบาลบ้านด่าน","1","0","2","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","0","0","1","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","12","3","15"
"10668  :  โรงพยาบาลสุรินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10915  :  โรงพยาบาลชุมพลบุรี","1","1","4","1","0","1","1","1","1","2","0","2","1","3","3","1","4","0","0","0","1","0","1","1","0","1","0","0","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","21","15","36"
"10916  :  โรงพยาบาลท่าตูม","2","0","1","0","1","1","0","4","3","2","3","16","7","11","2","5","2","7","3","3","2","1","7","0","0","0","5","2","4","0","3","1","2","0","0","0","0","1","0","0","0","0","0","0","47","54","101"
"10917  :  โรงพยาบาลจอมพระ","0","0","1","0","1","0","1","0","2","1","1","5","0","4","4","3","1","1","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","14","28"
"10918  :  โรงพยาบาลปราสาท","0","0","1","1","2","3","2","3","0","1","1","3","8","4","10","6","4","3","6","1","2","0","1","1","1","0","1","1","2","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","44","27","71"
"10919  :  โรงพยาบาลกาบเชิง","0","0","0","1","0","1","1","1","1","0","0","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","7","9"
"10920  :  โรงพยาบาลรัตนบุรี","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2"
"10921  :  โรงพยาบาลสนม","0","0","0","0","0","0","1","0","1","1","1","0","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","8"
"10922  :  โรงพยาบาลศีขรภูมิ","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","4","5","9"
"10923  :  โรงพยาบาลสังขะ","1","1","2","2","4","1","0","0","2","1","4","7","5","7","7","3","13","5","4","2","7","5","1","2","1","0","5","1","5","0","4","1","0","1","1","1","0","0","0","0","0","1","0","0","66","41","107"
"10924  :  โรงพยาบาลลำดวน","0","1","1","0","0","0","0","0","2","0","0","1","0","0","1","0","0","0","0","1","0","0","1","0","0","0","1","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","13"
"10925  :  โรงพยาบาลสำโรงทาบ","0","0","0","0","0","0","0","0","1","1","2","4","1","2","2","2","2","1","0","0","1","1","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","13","23"
"10926  :  โรงพยาบาลบัวเชด","0","0","1","1","0","1","0","2","0","0","2","2","3","3","1","2","0","1","2","0","0","2","0","0","1","0","2","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","16","16","32"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0","0","0","0","0","0","0","0","5","0","1","0","2","0","1","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","1","12"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2"
"27842  :  โรงพยาบาลเขวาสินรินทร์","0","0","0","5","7","14","11","14","33","29","27","17","17","12","23","14","26","6","7","7","15","6","10","5","15","4","3","2","2","1","1","0","5","3","3","0","1","2","0","0","0","0","0","0","206","141","347"
"27843  :  โรงพยาบาลศรีณรงค์","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2"
"27844  :  โรงพยาบาลโนนนารายณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10700  :  โรงพยาบาลศรีสะเกษ","0","0","0","0","0","0","1","1","2","2","9","9","7","10","2","2","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","23","28","51"
"10927  :  โรงพยาบาลยางชุมน้อย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2"
"10928  :  โรงพยาบาลกันทรารมย์","0","0","0","0","0","0","0","1","0","2","1","2","1","3","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","11","15"
"10929  :  โรงพยาบาลกันทรลักษ์","0","0","0","1","0","0","0","0","1","3","2","5","3","2","1","2","1","0","2","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","14","26"
"10930  :  โรงพยาบาลขุขันธ์","1","0","1","2","5","3","1","1","1","1","0","8","3","9","3","8","3","3","5","1","8","0","5","1","3","0","1","1","5","0","2","2","1","0","0","0","0","0","0","0","0","0","0","0","48","40","88"
"10931  :  โรงพยาบาลไพรบึง","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","5"
"10932  :  โรงพยาบาลปรางค์กู่","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","6"
"10933  :  โรงพยาบาลขุนหาญ","0","0","0","0","1","0","0","0","1","1","1","4","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","9","6","15"
"10934  :  โรงพยาบาลราษีไศล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","3"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","3","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","6","5","11"
"10936  :  โรงพยาบาลบึงบูรพ์","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","4"
"10937  :  โรงพยาบาลห้วยทับทัน","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3"
"10938  :  โรงพยาบาลโนนคูณ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10939  :  โรงพยาบาลศรีรัตนะ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"10940  :  โรงพยาบาลวังหิน","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","4"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10942  :  โรงพยาบาลภูสิงห์","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","3"
"10943  :  โรงพยาบาลเมืองจันทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","5"
"28014  :  โรงพยาบาลพยุห์","0","0","0","1","0","0","0","0","0","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","6"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"28016  :  โรงพยาบาลศิลาลาด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","4","1","0","1","3","0","14","39","26","78","24","69","18","29","12","26","13","6","9","12","9","10","11","5","9","7","11","5","11","5","13","12","8","10","10","7","3","3","1","2","0","2","209","329","538"
"10944  :  โรงพยาบาลศรีเมืองใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10945  :  โรงพยาบาลโขงเจียม","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10947  :  โรงพยาบาลเขมราฐ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10948  :  โรงพยาบาลนาจะหลวย","0","0","0","3","0","2","0","3","0","6","3","24","1","14","4","10","1","1","2","2","0","1","4","2","6","0","4","0","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","28","69","97"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10950  :  โรงพยาบาลบุณฑริก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10951  :  โรงพยาบาลตระการพืชผล","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2"
"10953  :  โรงพยาบาลม่วงสามสิบ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10954  :  โรงพยาบาลวารินชำราบ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","0","0","1","1","2","0","1","1","14","0","8","11","13","7","3","2","3","3","5","2","1","0","1","1","0","1","4","2","2","0","3","0","0","0","0","0","0","0","0","1","0","1","0","0","61","33","94"
