"โรงพยาบาล","กลุ่มอายุ (ปี)"
"น้อยกว่า 1","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85-89","90-94","95-99","มากกว่า 100","รวม"
"ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","รวม"
"28006  :  โรงพยาบาลเกาะจันทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2"
"10663  :  โรงพยาบาลระยอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","1","0","0","2","4","1","1","0","0","1","4","4","5","3","4","2","1","0","3","3","2","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","26","21","47"
"10828  :  โรงพยาบาลบ้านฉาง","0","1","0","1","0","1","0","0","1","0","0","0","2","0","1","0","0","1","1","1","1","1","0","1","1","1","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","7","11","18"
"10829  :  โรงพยาบาลแกลง","0","0","0","0","0","1","1","1","0","0","1","1","0","0","2","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","4","10"
"10830  :  โรงพยาบาลวังจันทร์","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","4"
"10831  :  โรงพยาบาลบ้านค่าย","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2"
"10832  :  โรงพยาบาลปลวกแดง","8","3","1","1","1","1","14","8","15","15","97","75","643","349","619","311","252","142","29","10","11","10","8","5","2","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1,702","930","2,632"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23962  :  โรงพยาบาลนิคมพัฒนา","0","0","2","4","1","0","0","1","1","0","0","1","0","0","0","0","1","0","2","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","8","15"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10834  :  โรงพยาบาลขลุง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10836  :  โรงพยาบาลเขาสุกิม","0","2","0","1","3","0","1","0","0","2","0","1","3","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","7","16"
"10837  :  โรงพยาบาลสองพี่น้อง","0","0","0","0","0","0","1","0","0","1","2","3","2","2","1","3","1","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","11","19"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","20","16","212","185","401","389","439","423","406","385","415","358","370","427","409","403","374","410","372","395","385","395","374","424","370","411","283","314","228","266","171","162","110","118","82","87","45","44","17","16","4","3","3","3","5,490","5,634","11,124"
"10839  :  โรงพยาบาลมะขาม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10841  :  โรงพยาบาลสอยดาว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10842  :  โรงพยาบาลแก่งหางแมว","7","2","5","15","15","7","5","10","12","9","54","31","90","53","70","48","56","30","26","19","14","11","8","3","5","3","0","3","2","0","0","1","2","1","1","0","0","0","0","0","0","0","0","0","372","246","618"
"10843  :  โรงพยาบาลนายายอาม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10696  :  โรงพยาบาลตราด","0","0","0","1","2","1","2","1","1","1","26","17","66","21","39","22","39","21","29","10","14","6","8","9","7","7","5","3","3","2","1","1","1","2","1","0","0","2","0","0","1","0","0","0","245","127","372"
"10845  :  โรงพยาบาลคลองใหญ่","19","11","1","1","13","12","13","16","19","27","31","36","17","34","22","43","33","46","25","37","43","56","31","40","46","31","21","24","15","10","4","8","2","4","3","6","0","4","1","0","0","0","0","0","359","446","805"
"10846  :  โรงพยาบาลเขาสมิง","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","3"
"10847  :  โรงพยาบาลบ่อไร่","0","0","3","1","1","7","6","3","5","9","4","6","6","3","9","9","7","11","2","5","4","9","3","14","6","8","14","13","9","8","5","6","2","3","0","2","1","0","1","0","0","0","0","0","88","117","205"
"10848  :  โรงพยาบาลแหลมงอบ","0","0","0","0","0","0","2","0","1","1","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","6","3","9"
"10849  :  โรงพยาบาลเกาะกูด","0","0","0","0","0","1","1","0","1","0","1","0","0","0","1","0","0","0","2","1","0","2","0","1","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","8","7","15"
"13816  :  โรงพยาบาลเกาะช้าง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10833  :  โรงพยาบาลท่าตะเกียบ","0","0","1","1","0","2","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","8"
"10850  :  โรงพยาบาลบางคล้า","7","4","3","0","0","0","3","3","3","1","1","1","11","7","43","23","83","40","52","24","35","8","25","4","10","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","281","117","398"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10852  :  โรงพยาบาลบางปะกง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10853  :  โรงพยาบาลบ้านโพธิ์","2","1","4","0","7","4","2","3","1","1","1","11","15","20","12","12","16","6","6","8","4","2","4","3","1","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","78","73","151"
"10854  :  โรงพยาบาลพนมสารคาม","0","0","1","0","1","0","6","3","18","19","28","28","29","31","32","18","28","20","18","14","12","13","10","8","13","11","7","8","8","2","1","4","1","1","2","1","5","1","2","1","1","1","0","4","223","188","411"
"10855  :  โรงพยาบาลสนามชัยเขต","1","0","0","0","0","2","1","0","1","0","0","0","0","2","1","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","7","11"
"10856  :  โรงพยาบาลแปลงยาว","2","0","6","0","0","0","0","0","1","0","3","1","1","1","1","2","2","1","1","1","1","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","8","27"
"13747  :  โรงพยาบาลราชสาส์น","0","0","1","0","1","3","0","0","0","1","0","2","1","1","2","1","4","1","2","0","0","2","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","14","26"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","0","0","2","1","3","1","1","0","4","0","5","7","2","8","5","6","4","12","8","5","3","0","3","4","4","4","3","5","3","1","0","0","4","1","1","0","2","1","1","0","0","0","0","1","58","57","115"
"10857  :  โรงพยาบาลกบินทร์บุรี","3","1","3","3","1","0","0","0","0","0","6","7","9","6","8","5","10","6","5","5","3","0","1","2","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","50","36","86"
"10858  :  โรงพยาบาลนาดี","0","0","0","0","0","0","1","0","0","0","1","1","2","2","1","0","1","0","0","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","13"
"10859  :  โรงพยาบาลบ้านสร้าง","0","0","0","0","3","1","0","1","1","0","0","0","1","2","4","2","4","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","7","23"
"10860  :  โรงพยาบาลประจันตคาม","1","0","0","1","1","0","0","1","1","1","8","15","22","10","18","16","17","4","10","3","3","3","2","1","3","3","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","88","62","150"
"10861  :  โรงพยาบาลศรีมหาโพธิ","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","4","4"
"10862  :  โรงพยาบาลศรีมโหสถ","1","0","2","1","0","2","1","1","1","1","2","0","1","0","1","1","2","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","14","8","22"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10698  :  โรงพยาบาลนครนายก","0","1","1","0","2","2","1","2","0","0","0","0","0","4","0","1","0","1","0","1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","1","0","0","0","0","0","0","0","1","0","8","15","23"
"10863  :  โรงพยาบาลปากพลี","0","0","0","0","0","0","0","0","0","0","2","0","1","1","0","2","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","6","5","11"
"10864  :  โรงพยาบาลบ้านนา","0","0","1","0","1","0","0","2","1","1","7","4","9","8","10","9","5","5","1","4","3","2","1","1","3","1","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","44","38","82"
"10865  :  โรงพยาบาลองครักษ์","0","1","1","0","1","0","0","0","0","0","3","2","3","6","4","2","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","13","26"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10866  :  โรงพยาบาลคลองหาด","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","2","4"
"10867  :  โรงพยาบาลตาพระยา","0","0","0","0","0","0","1","0","2","0","1","0","3","1","0","0","1","1","0","2","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","4","15"
"10868  :  โรงพยาบาลวังน้ำเย็น","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","1","4"
"10869  :  โรงพยาบาลวัฒนานคร","0","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","6","9"
"10870  :  โรงพยาบาลอรัญประเทศ","1","2","5","3","6","3","12","7","9","9","12","6","15","14","19","20","20","26","8","21","7","20","6","10","4","5","2","4","4","4","1","1","0","3","1","3","0","2","0","0","0","1","0","1","132","165","297"
"13817  :  โรงพยาบาลเขาฉกรรจ์","0","0","0","0","0","1","0","0","0","0","2","0","1","0","1","0","0","0","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","9"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10871  :  โรงพยาบาลครบุรี","0","0","0","0","0","1","2","1","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","5","9"
"10872  :  โรงพยาบาลเสิงสาง","1","1","0","1","1","2","3","2","1","4","5","5","10","10","6","5","6","2","6","2","4","1","4","0","4","0","4","0","2","0","6","0","2","0","0","0","0","0","0","0","0","0","0","0","65","35","100"
"10873  :  โรงพยาบาลคง","1","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","1","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","9","4","13"
"10874  :  โรงพยาบาลบ้านเหลื่อม","0","0","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4"
"10875  :  โรงพยาบาลจักราช","0","0","0","0","1","0","0","0","0","2","2","2","4","2","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","8","17"
"10876  :  โรงพยาบาลโชคชัย","0","0","1","0","0","0","1","0","0","1","0","0","2","0","1","2","1","1","0","4","1","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10","8","18"
"10877  :  โรงพยาบาลด่านขุนทด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","6","4","10"
"10878  :  โรงพยาบาลโนนไทย","0","0","0","0","0","0","0","0","0","1","0","2","0","0","1","0","2","0","1","1","1","0","4","0","0","2","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","13","6","19"
"10879  :  โรงพยาบาลโนนสูง","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","1","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","7"
"10880  :  โรงพยาบาลขามสะแกแสง","0","0","0","0","0","0","1","0","1","0","0","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","8"
"10881  :  โรงพยาบาลบัวใหญ่","1","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2","7"
"10882  :  โรงพยาบาลประทาย","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"10883  :  โรงพยาบาลปักธงชัย","0","2","0","0","0","0","1","0","0","0","0","2","1","2","2","2","2","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","10","18"
"10884  :  โรงพยาบาลพิมาย","0","0","1","0","1","1","0","0","0","0","0","0","0","1","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","7"
"10885  :  โรงพยาบาลห้วยแถลง","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","4","4","8"
"10886  :  โรงพยาบาลชุมพวง","0","0","1","1","0","1","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","2","1","0","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","7","6","13"
"10887  :  โรงพยาบาลสูงเนิน","0","2","1","0","0","0","0","1","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","5","4","9"
"10888  :  โรงพยาบาลขามทะเลสอ","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","3"
"10889  :  โรงพยาบาลสีคิ้ว","1","0","0","1","3","2","2","1","0","1","17","15","15","30","14","17","11","7","4","7","6","1","3","0","2","0","3","0","0","0","5","0","1","1","0","0","1","0","0","0","0","0","0","0","88","83","171"
"10890  :  โรงพยาบาลปากช่องนานา","0","0","1","0","1","0","10","12","3","4","1","0","1","3","0","2","1","2","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","21","25","46"
"10891  :  โรงพยาบาลหนองบุญมาก","0","0","0","0","0","0","0","1","0","1","1","0","1","1","1","2","0","1","1","1","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","8","14"
"10892  :  โรงพยาบาลแก้งสนามนาง","0","0","1","2","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","3","9"
"10893  :  โรงพยาบาลโนนแดง","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","6"
"10894  :  โรงพยาบาลวังน้ำเขียว","0","0","0","0","0","0","2","0","0","0","0","1","1","1","2","0","1","3","0","1","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","8","16"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"11608  :  โรงพยาบาลลำทะเมนชัย","0","0","0","0","0","1","1","1","1","2","1","0","1","1","1","1","1","1","0","2","1","0","1","0","1","1","2","2","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","12","13","25"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0","0","0","0","0","0","3","0","0","2","0","0","1","2","2","2","2","1","1","3","6","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","16","30"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","1","0","3","2","1","2","4","1","4","1","4","2","4","1","4","2","2","0","2","1","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","31","15","46"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","2","8"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","5"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","1","0","0","0","0","1","0","0","1","1","0","0","1","1","0","1","1","0","0","0","0","1","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","4","12"
"27839  :  โรงพยาบาลบัวลาย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"27840  :  โรงพยาบาลสีดา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"27841  :  โรงพยาบาลเทพารักษ์","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","3","6"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10895  :  โรงพยาบาลคูเมือง","0","0","1","0","0","0","0","0","0","0","0","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","5"
"10896  :  โรงพยาบาลกระสัง","0","0","1","2","0","1","0","0","0","0","0","0","1","2","4","2","0","1","1","0","2","0","1","0","1","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","14","8","22"
"10897  :  โรงพยาบาลนางรอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10898  :  โรงพยาบาลหนองกี่","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","8"
"10899  :  โรงพยาบาลละหานทราย","0","0","0","0","0","2","0","1","0","0","0","0","1","7","1","3","0","0","0","1","0","0","0","0","1","1","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","6","15","21"
"10900  :  โรงพยาบาลประโคนชัย","1","0","2","0","0","0","4","0","1","0","8","6","18","10","12","12","9","3","6","2","2","4","2","1","1","2","4","1","4","1","4","0","1","0","3","0","0","0","0","0","0","0","0","0","82","42","124"
"10901  :  โรงพยาบาลบ้านกรวด","0","0","1","0","0","1","2","1","0","0","0","0","0","4","3","3","2","0","0","0","0","1","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","10","21"
"10902  :  โรงพยาบาลพุทไธสง","0","0","0","1","1","0","0","0","0","3","0","2","1","2","0","3","0","2","0","1","0","1","0","1","0","1","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","6","17","23"
"10904  :  โรงพยาบาลลำปลายมาศ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10905  :  โรงพยาบาลสตึก","0","3","3","3","3","1","0","0","1","0","1","1","1","2","0","2","0","1","1","0","0","0","0","0","1","1","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","14","17","31"
