"โรงพยาบาล","กลุ่มอายุ (ปี)"
"น้อยกว่า 1","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85-89","90-94","95-99","มากกว่า 100","รวม"
"ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","รวม"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","1","0","1","0","0","0","0","0","1","0","0","2","2","1","0","0","1","1","1","0","0","0","2","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","11","5","16"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","0","0","0","0","29","27","1","5","5","3","0","8","2","46","2","66","1","37","3","24","2","15","6","10","6","8","4","19","5","19","9","5","10","8","4","7","9","6","9","7","13","8","3","0","123","328","451"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","0","0","0","0","0","0","0","0","10","14","30","41","7","9","3","1","1","2","0","1","1","1","0","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55","70","125"
"28005  :  โรงพยาบาลเมืองพัทยา","59","55","157","154","161","155","157","132","127","175","186","342","203","379","218","368","189","470","193","401","190","444","171","388","138","305","120","239","102","202","72","96","30","75","9","23","5","12","1","5","1","1","0","0","2,489","4,421","6,910"
"28006  :  โรงพยาบาลเกาะจันทร์","1","0","2","0","1","1","1","1","3","4","9","11","7","5","6","7","10","5","0","1","1","1","1","3","0","0","1","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","46","39","85"
"10663  :  โรงพยาบาลระยอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","1","1","7","6","1","1","1","0","2","2","29","20","17","24","13","14","15","8","5","3","5","4","1","3","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","99","86","185"
"10828  :  โรงพยาบาลบ้านฉาง","2","0","5","5","5","10","4","2","7","4","17","13","16","20","18","22","14","13","7","6","7","9","2","3","4","2","0","0","1","0","0","1","1","0","1","1","1","0","0","0","0","0","0","0","112","111","223"
"10829  :  โรงพยาบาลแกลง","0","0","0","0","0","1","0","0","0","1","1","0","1","1","1","0","0","0","2","2","2","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","6","14"
"10830  :  โรงพยาบาลวังจันทร์","0","0","1","0","0","0","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","5"
"10831  :  โรงพยาบาลบ้านค่าย","0","0","0","0","0","0","0","0","0","0","2","1","1","0","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","8"
"10832  :  โรงพยาบาลปลวกแดง","0","0","0","0","7","3","7","6","7","9","189","136","691","339","562","302","32","18","8","5","7","4","3","1","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1,516","823","2,339"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","1","0","0","0","0","0","1","1","0","0","2","1","4","2","2","2","1","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","13","9","22"
"23962  :  โรงพยาบาลนิคมพัฒนา","1","0","2","2","0","0","1","0","0","1","0","1","1","0","1","0","4","0","1","0","0","0","0","2","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","9","20"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10834  :  โรงพยาบาลขลุง","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"10835  :  โรงพยาบาลท่าใหม่","0","0","6","2","8","3","0","2","6","3","4","7","7","3","5","2","7","4","1","4","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45","33","78"
"10836  :  โรงพยาบาลเขาสุกิม","0","0","1","3","4","1","3","6","0","1","11","10","7","2","3","3","7","4","1","3","2","2","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42","35","77"
"10837  :  โรงพยาบาลสองพี่น้อง","0","1","1","1","2","0","0","0","7","2","10","10","7","6","7","5","7","3","10","4","1","1","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54","35","89"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","66","55","303","277","444","411","379","337","364","364","385","395","325","384","318","387","355","415","378","449","393","432","358","443","374","379","279","317","206","238","166","126","113","125","79","77","51","54","18","21","5","6","2","3","5,361","5,695","11,056"
"10839  :  โรงพยาบาลมะขาม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10841  :  โรงพยาบาลสอยดาว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10842  :  โรงพยาบาลแก่งหางแมว","2","0","9","5","9","5","5","9","16","14","64","35","64","30","48","33","37","27","21","11","13","6","5","2","0","3","1","0","2","0","1","0","2","1","0","0","0","0","0","0","0","0","0","0","299","181","480"
"10843  :  โรงพยาบาลนายายอาม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10696  :  โรงพยาบาลตราด","0","1","0","3","3","0","4","4","3","4","54","32","53","31","45","28","39","24","21","10","17","10","11","9","3","7","9","3","0","1","1","2","2","2","0","2","0","1","1","0","1","0","0","0","267","174","441"
"10845  :  โรงพยาบาลคลองใหญ่","9","7","7","3","27","23","19","23","33","35","48","47","47","41","43","48","51","58","43","48","45","71","49","54","47","37","25","24","13","11","5","9","5","4","1","4","0","1","2","0","0","0","0","0","519","548","1,067"
"10846  :  โรงพยาบาลเขาสมิง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"10847  :  โรงพยาบาลบ่อไร่","1","0","2","5","3","4","6","5","6","12","8","7","8","6","9","14","3","8","0","9","5","9","6","12","7","10","13","8","9","5","2","2","1","3","0","1","0","0","0","0","0","0","0","0","89","120","209"
"10848  :  โรงพยาบาลแหลมงอบ","0","0","2","3","4","3","1","2","18","13","98","76","59","45","43","38","33","21","21","22","25","24","17","5","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","323","252","575"
"10849  :  โรงพยาบาลเกาะกูด","0","0","1","3","3","4","4","4","0","1","2","4","6","4","11","6","5","5","8","6","7","3","4","4","3","0","6","0","2","1","1","0","2","1","0","0","0","1","0","0","0","0","0","0","65","47","112"
"13816  :  โรงพยาบาลเกาะช้าง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5"
"10833  :  โรงพยาบาลท่าตะเกียบ","0","1","0","1","1","1","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","8"
"10850  :  โรงพยาบาลบางคล้า","5","0","0","1","1","2","4","4","4","4","11","2","18","16","81","35","75","40","40","15","31","9","19","4","6","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","299","132","431"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10852  :  โรงพยาบาลบางปะกง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10853  :  โรงพยาบาลบ้านโพธิ์","0","0","2","0","0","1","0","0","0","0","3","3","2","2","5","6","2","1","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","14","30"
"10854  :  โรงพยาบาลพนมสารคาม","0","0","0","0","1","0","0","1","1","2","1","13","6","6","8","6","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","21","33","54"
"10855  :  โรงพยาบาลสนามชัยเขต","1","2","1","0","1","4","2","2","1","0","1","4","2","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","15","24"
"10856  :  โรงพยาบาลแปลงยาว","0","0","0","0","1","0","0","0","1","2","2","2","5","4","3","2","4","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","17","12","29"
"13747  :  โรงพยาบาลราชสาส์น","1","0","2","0","0","2","0","0","0","1","5","0","0","2","7","1","4","1","0","1","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","11","31"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","1","0","9","11","15","15","15","22","15","12","20","22","27","19","16","29","15","32","26","32","17","28","23","25","17","31","15","26","9","22","15","19","8","13","4","6","3","5","1","2","0","1","0","0","271","372","643"
"10857  :  โรงพยาบาลกบินทร์บุรี","4","3","0","1","2","0","1","1","8","7","23","22","23","21","14","18","10","12","9","5","4","2","1","2","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","100","95","195"
"10858  :  โรงพยาบาลนาดี","0","0","0","0","0","0","1","0","0","0","2","1","0","2","0","0","1","0","0","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","5","11"
"10859  :  โรงพยาบาลบ้านสร้าง","0","0","0","0","2","2","0","0","0","0","0","0","2","2","3","1","3","1","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","6","19"
"10860  :  โรงพยาบาลประจันตคาม","3","0","8","11","10","4","3","8","4","6","32","36","47","23","36","37","28","15","20","7","8","5","7","2","2","5","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","211","162","373"
"10861  :  โรงพยาบาลศรีมหาโพธิ","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","6","6"
"10862  :  โรงพยาบาลศรีมโหสถ","0","1","0","0","0","1","0","0","2","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","8"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","1","0","2","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","8"
"10698  :  โรงพยาบาลนครนายก","0","1","2","1","1","2","0","0","0","0","0","1","0","4","0","2","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","7","13","20"
"10863  :  โรงพยาบาลปากพลี","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","5","3","8"
"10864  :  โรงพยาบาลบ้านนา","1","0","1","0","0","0","0","2","4","4","20","9","11","13","13","10","4","9","5","4","3","1","3","1","5","1","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","73","55","128"
"10865  :  โรงพยาบาลองครักษ์","0","0","1","0","1","1","1","0","1","1","3","2","8","2","3","6","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","14","32"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10866  :  โรงพยาบาลคลองหาด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10867  :  โรงพยาบาลตาพระยา","0","0","2","0","1","1","5","1","4","0","2","3","2","0","4","3","1","5","1","1","1","3","1","0","1","1","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","20","46"
"10868  :  โรงพยาบาลวังน้ำเย็น","0","0","0","1","1","0","0","0","2","1","3","4","6","6","1","3","3","0","1","3","4","1","0","0","1","1","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","26","20","46"
"10869  :  โรงพยาบาลวัฒนานคร","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","4"
"10870  :  โรงพยาบาลอรัญประเทศ","3","3","4","0","14","5","15","9","4","7","8","12","19","17","9","21","11","26","7","19","8","19","6","9","1","4","2","3","4","2","0","1","1","4","0","2","0","1","0","0","0","2","0","0","116","166","282"
"13817  :  โรงพยาบาลเขาฉกรรจ์","0","0","1","1","2","2","1","0","3","4","6","5","5","7","6","11","2","7","0","2","1","4","3","0","0","0","4","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","36","43","79"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10871  :  โรงพยาบาลครบุรี","0","0","1","1","2","2","1","1","0","0","0","0","0","0","0","0","1","4","0","0","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","10","17"
"10872  :  โรงพยาบาลเสิงสาง","2","0","1","0","3","4","2","5","18","6","18","14","31","10","21","7","11","8","9","6","9","5","5","3","4","0","3","1","0","0","4","0","1","0","1","1","0","0","0","0","0","0","0","0","143","70","213"
"10873  :  โรงพยาบาลคง","0","0","2","2","1","0","2","0","0","0","0","0","0","1","0","1","2","1","0","0","0","0","0","0","1","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","11","6","17"
"10874  :  โรงพยาบาลบ้านเหลื่อม","0","0","0","1","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5"
"10875  :  โรงพยาบาลจักราช","0","0","1","0","0","0","0","1","1","1","2","1","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","5","11"
"10876  :  โรงพยาบาลโชคชัย","0","0","1","0","0","0","1","1","1","0","1","0","1","0","0","2","2","3","1","3","0","0","0","0","1","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","11","10","21"
"10877  :  โรงพยาบาลด่านขุนทด","0","0","0","0","1","0","1","0","1","0","0","0","0","3","3","0","0","2","2","3","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","11","9","20"
"10878  :  โรงพยาบาลโนนไทย","0","0","0","0","0","0","0","0","0","0","1","1","1","0","4","1","1","2","0","1","2","0","3","1","0","0","0","0","2","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","16","6","22"
"10879  :  โรงพยาบาลโนนสูง","0","0","0","0","0","0","1","2","0","1","0","0","1","1","0","1","2","0","1","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","6","13"
"10880  :  โรงพยาบาลขามสะแกแสง","1","1","2","0","0","0","1","0","0","0","0","1","0","2","0","2","0","1","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","8","7","15"
"10881  :  โรงพยาบาลบัวใหญ่","1","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","6","1","7"
"10882  :  โรงพยาบาลประทาย","0","0","1","0","0","0","0","0","0","0","0","2","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","6"
"10883  :  โรงพยาบาลปักธงชัย","0","0","0","1","0","0","0","0","0","1","5","4","4","3","2","7","5","0","2","1","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","17","39"
"10884  :  โรงพยาบาลพิมาย","0","0","1","0","0","0","1","1","0","0","1","0","0","1","1","1","1","0","1","0","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","3","13"
"10885  :  โรงพยาบาลห้วยแถลง","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","6","2","8"
"10886  :  โรงพยาบาลชุมพวง","0","0","1","2","0","0","0","0","0","1","1","1","0","0","1","1","0","2","0","0","0","0","1","1","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","8","8","16"
"10887  :  โรงพยาบาลสูงเนิน","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","3"
"10888  :  โรงพยาบาลขามทะเลสอ","0","0","1","0","0","0","0","0","2","0","1","2","3","1","1","1","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","6","18"
"10889  :  โรงพยาบาลสีคิ้ว","0","1","1","2","4","1","0","0","4","4","21","25","11","25","14","17","10","8","4","1","3","1","3","0","2","0","1","0","3","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","84","86","170"
"10890  :  โรงพยาบาลปากช่องนานา","0","1","2","1","0","0","5","2","0","0","1","0","0","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","6","16"
"10891  :  โรงพยาบาลหนองบุญมาก","1","0","1","1","0","1","0","0","0","1","2","0","1","2","0","2","0","0","1","1","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","9","17"
"10892  :  โรงพยาบาลแก้งสนามนาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"10893  :  โรงพยาบาลโนนแดง","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","6"
"10894  :  โรงพยาบาลวังน้ำเขียว","0","0","0","0","0","0","2","0","0","1","0","1","3","3","0","2","2","2","0","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","12","21"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0","0","0","0","1","0","0","0","16","0","7","4","5","1","0","3","1","1","2","2","1","0","0","0","2","0","4","0","0","0","2","0","1","1","0","0","0","1","0","0","0","0","42","13","55"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"11608  :  โรงพยาบาลลำทะเมนชัย","0","0","0","0","0","2","1","2","1","1","0","0","1","2","0","2","1","1","0","2","1","0","1","0","2","3","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","9","16","25"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0","1","0","0","2","0","1","3","0","8","0","16","1","11","3","10","1","3","2","4","4","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","58","15","73"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","2","1","2","3","4","3","4","0","7","3","10","9","15","13","11","11","9","2","8","5","10","0","6","2","6","4","5","2","6","0","1","0","0","0","1","0","0","0","0","0","0","0","107","58","165"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","1","1","0","0","1","0","0","0","1","1","0","4","0","1","0","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","10","14"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","3","7"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","0","0","0","0","3","3","0","0","0","2","1","3","4","1","6","0","1","2","5","3","0","1","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","17","39"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","2","0","0","0","0","0","0","0","1","1","1","1","1","1","0","1","1","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","6","13"
"27839  :  โรงพยาบาลบัวลาย","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","5"
"27840  :  โรงพยาบาลสีดา","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"27841  :  โรงพยาบาลเทพารักษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","4"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10895  :  โรงพยาบาลคูเมือง","1","0","1","0","0","0","0","0","0","0","0","2","0","2","0","1","0","0","0","1","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","6","11"
"10896  :  โรงพยาบาลกระสัง","0","1","2","2","0","0","0","0","0","1","1","2","3","6","2","1","1","0","0","2","2","0","2","0","2","0","2","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","19","17","36"
"10897  :  โรงพยาบาลนางรอง","1","1","0","1","2","0","4","1","4","2","6","11","8","5","3","5","10","3","5","2","1","0","3","1","3","2","2","1","2","0","5","1","3","2","1","0","0","1","0","0","0","0","0","0","63","39","102"
