"โรงพยาบาล","กลุ่มอายุ (ปี)"
"น้อยกว่า 1","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85-89","90-94","95-99","มากกว่า 100","รวม"
"ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","รวม"
"10879  :  โรงพยาบาลโนนสูง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","5"
"10880  :  โรงพยาบาลขามสะแกแสง","0","0","0","0","0","0","1","0","1","0","0","1","0","0","1","1","0","1","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","9"
"10881  :  โรงพยาบาลบัวใหญ่","1","0","0","0","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","8"
"10882  :  โรงพยาบาลประทาย","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"10883  :  โรงพยาบาลปักธงชัย","0","0","0","0","0","0","1","0","0","0","0","0","0","4","1","2","4","2","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","10","18"
"10884  :  โรงพยาบาลพิมาย","0","0","0","0","2","1","0","0","0","0","0","0","1","2","0","1","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","6","11"
"10885  :  โรงพยาบาลห้วยแถลง","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","3","0","0","0","0","1","1","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","4","7","11"
"10886  :  โรงพยาบาลชุมพวง","0","0","0","1","1","1","0","0","0","0","0","1","0","1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","4","7","11"
"10887  :  โรงพยาบาลสูงเนิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"10888  :  โรงพยาบาลขามทะเลสอ","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","3"
"10889  :  โรงพยาบาลสีคิ้ว","1","0","0","0","2","0","3","1","1","1","17","10","17","37","14","16","11","12","6","7","7","1","2","0","3","0","5","0","0","0","5","0","1","1","0","0","1","0","1","0","0","0","0","0","97","86","183"
"10890  :  โรงพยาบาลปากช่องนานา","1","0","0","0","2","0","7","12","9","9","0","0","2","1","0","3","1","3","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","26","30","56"
"10891  :  โรงพยาบาลหนองบุญมาก","0","0","0","0","0","0","0","1","0","0","0","1","2","1","0","2","1","1","0","1","2","1","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","9","16"
"10892  :  โรงพยาบาลแก้งสนามนาง","1","1","0","1","4","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","11"
"10893  :  โรงพยาบาลโนนแดง","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","5"
"10894  :  โรงพยาบาลวังน้ำเขียว","0","1","0","0","0","0","2","0","0","0","0","0","1","2","1","0","0","3","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","7","14"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"11608  :  โรงพยาบาลลำทะเมนชัย","0","0","0","0","0","1","0","1","3","2","2","0","1","0","1","2","0","1","1","1","1","1","1","0","1","0","1","3","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","13","13","26"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0","0","1","0","0","0","3","1","0","6","0","5","1","4","3","3","3","6","0","3","3","5","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34","19","53"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0","0","3","1","2","3","2","1","5","1","3","0","4","2","4","1","0","2","3","1","2","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","30","14","44"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2","7"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","5"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","1","0","0","0","0","0","1","2","11","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","19","32"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","1","1","0","1","1","0","0","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","4","12"
"27839  :  โรงพยาบาลบัวลาย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27840  :  โรงพยาบาลสีดา","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","3"
"27841  :  โรงพยาบาลเทพารักษ์","1","1","2","1","0","0","0","1","2","0","0","2","0","0","2","2","3","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","8","20"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10895  :  โรงพยาบาลคูเมือง","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","5"
"10896  :  โรงพยาบาลกระสัง","0","0","0","2","1","1","0","0","0","0","0","0","1","0","3","4","1","0","1","0","2","0","0","0","1","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","13","7","20"
"10897  :  โรงพยาบาลนางรอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10898  :  โรงพยาบาลหนองกี่","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","6"
"10899  :  โรงพยาบาลละหานทราย","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","2"
"10900  :  โรงพยาบาลประโคนชัย","0","1","2","0","0","0","3","0","2","0","6","6","19","9","13","14","12","5","5","3","2","5","4","1","0","2","6","0","4","0","2","1","3","0","3","0","0","0","0","0","0","0","0","0","86","47","133"
"10901  :  โรงพยาบาลบ้านกรวด","0","0","1","0","0","0","1","2","1","0","0","0","0","2","2","5","2","0","0","0","0","0","0","0","1","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","11","9","20"
"10902  :  โรงพยาบาลพุทไธสง","0","0","0","1","1","0","0","0","0","1","1","4","0","2","0","6","0","2","0","0","0","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","19","22"
"10904  :  โรงพยาบาลลำปลายมาศ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10905  :  โรงพยาบาลสตึก","0","0","2","6","4","1","0","0","1","0","1","1","0","3","1","2","0","1","0","0","0","0","0","0","0","1","1","0","0","1","1","1","1","0","1","1","0","0","0","0","0","0","0","0","13","18","31"
"10906  :  โรงพยาบาลปะคำ","0","0","0","0","0","0","0","0","1","1","1","0","3","2","6","2","3","3","1","0","6","4","1","5","3","2","5","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","19","51"
"10907  :  โรงพยาบาลนาโพธิ์","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","6"
"10908  :  โรงพยาบาลหนองหงส์","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","6"
"10909  :  โรงพยาบาลพลับพลาชัย","2","0","0","0","0","0","0","0","0","0","2","2","0","1","0","2","0","1","0","0","0","1","1","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","7","8","15"
"10910  :  โรงพยาบาลห้วยราช","0","0","0","1","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","7"
"10911  :  โรงพยาบาลโนนสุวรรณ","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"10912  :  โรงพยาบาลชำนิ","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","2"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","6","2","8"
"10914  :  โรงพยาบาลโนนดินแดง","0","0","0","0","1","3","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","6","8"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","1","3"
"23578  :  โรงพยาบาลแคนดง","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","2","5"
"28020  :  โรงพยาบาลบ้านด่าน","0","0","2","0","0","0","0","0","0","0","2","0","2","0","1","1","0","2","0","3","3","4","2","0","2","0","3","0","0","0","1","0","4","1","2","0","0","0","0","0","0","0","0","0","24","11","35"
"10668  :  โรงพยาบาลสุรินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10915  :  โรงพยาบาลชุมพลบุรี","1","2","1","2","2","0","1","1","0","0","0","0","0","0","0","3","1","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","8","10","18"
"10916  :  โรงพยาบาลท่าตูม","0","0","0","0","0","1","2","2","4","1","7","6","7","20","9","13","3","9","0","4","1","4","2","1","6","0","1","0","1","0","3","0","2","0","1","0","0","0","0","0","0","0","0","0","49","61","110"
"10917  :  โรงพยาบาลจอมพระ","0","0","1","0","3","1","1","0","1","0","4","7","10","11","3","4","2","3","2","3","1","0","0","0","1","0","2","0","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","35","29","64"
"10918  :  โรงพยาบาลปราสาท","1","0","0","0","0","1","1","0","0","0","0","1","0","0","1","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","9"
"10919  :  โรงพยาบาลกาบเชิง","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","4"
"10920  :  โรงพยาบาลรัตนบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3"
"10921  :  โรงพยาบาลสนม","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","4"
"10922  :  โรงพยาบาลศีขรภูมิ","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","4"
"10923  :  โรงพยาบาลสังขะ","0","0","0","2","0","0","1","0","0","0","0","0","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","8"
"10924  :  โรงพยาบาลลำดวน","0","0","0","2","1","3","0","0","2","0","0","0","0","1","0","2","0","0","0","0","2","0","0","2","0","0","0","1","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","8","11","19"
"10925  :  โรงพยาบาลสำโรงทาบ","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","3","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7","8"
"10926  :  โรงพยาบาลบัวเชด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","5"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27842  :  โรงพยาบาลเขวาสินรินทร์","0","0","1","0","1","0","0","1","0","0","0","2","0","0","0","2","0","2","2","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","9","7","16"
"27843  :  โรงพยาบาลศรีณรงค์","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","4"
"27844  :  โรงพยาบาลโนนนารายณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10700  :  โรงพยาบาลศรีสะเกษ","4","4","3","2","3","6","6","0","8","6","10","3","8","10","11","14","15","12","10","10","9","5","8","3","6","1","7","0","4","5","7","0","2","2","1","0","1","1","0","0","1","0","0","1","124","85","209"
"10927  :  โรงพยาบาลยางชุมน้อย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"10928  :  โรงพยาบาลกันทรารมย์","2","0","0","1","0","0","0","1","0","0","3","2","4","3","2","4","2","3","3","0","0","2","2","2","2","0","3","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","25","18","43"
"10929  :  โรงพยาบาลกันทรลักษ์","0","0","1","0","0","0","0","0","0","1","0","0","0","2","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","7"
"10930  :  โรงพยาบาลขุขันธ์","0","0","0","0","1","0","0","0","0","0","0","0","1","2","1","2","1","2","0","1","0","0","2","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","8","8","16"
"10931  :  โรงพยาบาลไพรบึง","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","3"
"10932  :  โรงพยาบาลปรางค์กู่","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","7"
"10933  :  โรงพยาบาลขุนหาญ","0","0","0","0","0","0","1","0","0","0","0","0","1","3","1","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","6","11"
"10934  :  โรงพยาบาลราษีไศล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","0","0","0","0","0","1","0","0","1","0","0","0","0","4","0","1","1","1","1","2","2","0","1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","9","9","18"
"10936  :  โรงพยาบาลบึงบูรพ์","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3"
"10937  :  โรงพยาบาลห้วยทับทัน","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","1","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","8","9"
"10938  :  โรงพยาบาลโนนคูณ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2"
"10939  :  โรงพยาบาลศรีรัตนะ","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","6"
"10940  :  โรงพยาบาลวังหิน","0","0","0","0","0","0","1","0","1","1","0","6","0","5","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","14","17"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4"
"10942  :  โรงพยาบาลภูสิงห์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"10943  :  โรงพยาบาลเมืองจันทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","5"
"28014  :  โรงพยาบาลพยุห์","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","1","3"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","4"
"28016  :  โรงพยาบาลศิลาลาด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10944  :  โรงพยาบาลศรีเมืองใหม่","0","0","0","2","12","7","19","20","2","4","1","2","2","4","2","3","1","8","0","7","3","1","2","1","0","2","1","0","2","5","1","1","1","2","0","1","1","0","0","1","0","0","0","0","50","71","121"
"10945  :  โรงพยาบาลโขงเจียม","0","0","0","0","5","8","2","4","1","3","3","4","3","6","4","15","1","10","4","16","3","15","5","11","6","11","4","14","5","8","2","6","0","1","2","4","0","0","0","0","0","0","1","0","51","136","187"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10947  :  โรงพยาบาลเขมราฐ","0","1","2","0","1","1","0","0","2","2","3","1","0","4","0","2","0","0","0","0","0","0","0","3","0","1","0","4","0","1","1","1","0","3","0","0","0","0","0","0","0","0","0","0","9","24","33"
"10948  :  โรงพยาบาลนาจะหลวย","0","1","1","2","1","0","1","1","1","1","1","4","1","9","0","12","2","3","1","5","2","1","1","1","2","1","2","0","2","0","1","1","1","0","1","0","0","0","1","0","0","0","0","0","22","42","64"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10950  :  โรงพยาบาลบุณฑริก","0","0","0","1","1","1","0","0","0","0","1","3","0","0","0","0","0","5","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","13","15"
"10951  :  โรงพยาบาลตระการพืชผล","1","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","3","0","1","1","1","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","11","14"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","0","0","0","0","0","0","1","0","1","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","6"
"10953  :  โรงพยาบาลม่วงสามสิบ","0","0","0","0","0","2","0","0","1","0","0","0","0","0","1","0","1","0","0","0","2","0","3","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","3","13"
"10954  :  โรงพยาบาลวารินชำราบ","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","3"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","0","0","0","1","0","1","0","0","3","6","15","8","6","12","19","19","3","3","0","3","2","2","1","1","1","0","0","0","1","2","2","0","0","0","0","0","1","0","0","0","0","0","0","0","54","58","112"
"10957  :  โรงพยาบาลตาลสุม","0","0","0","0","1","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","7","1","8"
"10958  :  โรงพยาบาลโพธิ์ไทร","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4"
"10959  :  โรงพยาบาลสำโรง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2"
"10960  :  โรงพยาบาลดอนมดแดง","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3"
"10961  :  โรงพยาบาลสิรินธร","0","0","0","1","0","0","0","0","1","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","4","3","7"
