"โรงพยาบาล","รวมทั้งหมด","แพทย์01","ทันตแพทย์02","พยาบาลวิชาชีพ03","จพ.สาธารณสุข04","นวก.สาธารณสุข05","จพ.ทันตสาธารณสุข06","อสม.07","แพทย์ทางเลือกที่ผ่านการอบรม08","อื่นๆ09","ผู้ดูแลผู้ป่วยที่บ้าน10","เภสัชกร11","แพทย์แผนไทยที่มีใบประกอบวิชาชีพ081","หมอพื้นบ้านที่มีใบประกอบวิชาชีพ082","แพทย์แผนจีนที่มีใบประกอบวิชาชีพ083","ผู้ช่วยแพทย์แผนไทยที่ผ่านการฝึกอบรม084","แพทย์ทางเลือกมีวุฒิ/ผ่านการอบรม085"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","347","38","4","101","0","0","0","0","0","204","0","0","0","0","0","0","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","635","164","10","245","0","2","1","0","0","194","0","16","3","0","0","0","0"
"28005  :  โรงพยาบาลเมืองพัทยา","947","367","8","123","92","0","2","0","1","298","0","45","7","0","0","0","0"
"28006  :  โรงพยาบาลเกาะจันทร์","168","18","3","47","3","4","3","0","5","80","1","2","0","0","0","0","0"
"10663  :  โรงพยาบาลระยอง","606","405","38","37","2","13","6","0","20","4","0","15","3","0","1","0","0"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","764","93","10","258","7","18","6","0","3","344","0","21","3","0","0","0","0"
"10828  :  โรงพยาบาลบ้านฉาง","3","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0"
"10829  :  โรงพยาบาลแกลง","587","110","9","251","2","23","5","0","0","129","0","36","4","0","0","0","0"
"10830  :  โรงพยาบาลวังจันทร์","264","98","5","62","2","12","2","0","0","57","0","6","2","0","0","0","10"
"10831  :  โรงพยาบาลบ้านค่าย","255","44","7","90","1","5","5","0","3","79","0","9","2","0","0","8","0"
"10832  :  โรงพยาบาลปลวกแดง","340","76","10","105","5","9","6","0","0","109","0","6","0","0","0","0","0"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","57","3","6","19","0","3","3","0","0","15","0","4","0","0","0","0","1"
"23962  :  โรงพยาบาลนิคมพัฒนา","133","4","2","39","2","12","2","0","4","65","0","3","0","0","0","0","0"
"10664  :  โรงพยาบาลพระปกเกล้า","15","14","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"10834  :  โรงพยาบาลขลุง","209","33","10","64","4","6","3","0","12","70","0","4","0","0","1","0","0"
"10835  :  โรงพยาบาลท่าใหม่","45","8","6","6","0","1","6","0","5","13","0","0","0","0","0","0","0"
"10836  :  โรงพยาบาลเขาสุกิม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10837  :  โรงพยาบาลสองพี่น้อง","132","16","6","39","1","3","7","0","2","54","0","2","0","0","0","0","0"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","120","9","5","57","1","3","3","0","3","39","0","0","0","0","0","0","0"
"10839  :  โรงพยาบาลมะขาม","249","29","10","63","1","6","6","0","0","125","0","2","3","0","0","3","0"
"10840  :  โรงพยาบาลแหลมสิงห์","160","18","9","49","4","9","4","0","1","63","0","2","1","0","0","0","0"
"10841  :  โรงพยาบาลสอยดาว","384","174","22","85","2","5","6","0","9","74","1","3","1","0","0","1","0"
"10842  :  โรงพยาบาลแก่งหางแมว","123","16","9","43","0","7","3","0","2","39","0","1","3","0","0","0","0"
"10843  :  โรงพยาบาลนายายอาม","256","66","9","58","1","5","7","45","0","52","0","10","2","0","0","0","1"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","40","3","7","22","0","1","2","0","0","4","0","0","1","0","0","0","0"
"10696  :  โรงพยาบาลตราด","747","163","27","85","0","18","3","171","8","261","0","4","0","0","0","0","0"
"10845  :  โรงพยาบาลคลองใหญ่","121","38","7","50","7","5","3","0","0","5","1","3","0","0","0","0","0"
"10846  :  โรงพยาบาลเขาสมิง","232","82","12","65","1","7","4","0","12","45","0","3","0","0","0","0","0"
"10847  :  โรงพยาบาลบ่อไร่","166","49","10","56","2","4","4","0","0","36","2","1","0","0","0","0","2"
"10848  :  โรงพยาบาลแหลมงอบ","169","52","11","48","3","5","3","0","16","15","0","5","4","0","1","0","0"
"10849  :  โรงพยาบาลเกาะกูด","41","3","2","15","0","4","2","0","0","10","0","1","2","0","0","0","0"
"13816  :  โรงพยาบาลเกาะช้าง","148","43","10","39","1","4","5","0","4","36","1","5","0","0","0","0","0"
"10697  :  โรงพยาบาลพุทธโสธร","1,438","128","17","970","2","12","5","0","1","271","0","22","2","0","0","0","3"
"10833  :  โรงพยาบาลท่าตะเกียบ","157","11","7","63","3","6","9","0","1","43","0","4","2","0","0","2","0"
"10850  :  โรงพยาบาลบางคล้า","363","217","7","68","0","7","3","0","8","53","0","0","0","0","0","0","0"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","229","25","6","104","2","2","1","0","4","84","0","0","0","0","0","0","0"
"10852  :  โรงพยาบาลบางปะกง","229","29","9","96","3","10","4","0","2","61","0","10","3","0","0","1","0"
"10853  :  โรงพยาบาลบ้านโพธิ์","231","53","6","61","1","7","5","0","1","86","0","6","1","0","0","0","0"
"10854  :  โรงพยาบาลพนมสารคาม","637","75","14","154","4","17","5","0","0","344","0","4","3","0","1","8","1"
"10855  :  โรงพยาบาลสนามชัยเขต","56","19","11","10","3","1","2","0","5","3","0","0","0","0","1","1","0"
"10856  :  โรงพยาบาลแปลงยาว","187","12","5","79","0","6","4","0","0","63","0","4","2","0","0","4","0"
"13747  :  โรงพยาบาลราชสาส์น","121","36","4","33","0","4","4","0","0","25","0","5","2","0","0","2","0"
"31327  :  โรงพยาบาลคลองเขื่อน","92","13","7","27","5","3","3","0","3","30","0","1","0","0","0","0","0"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","1,515","202","19","583","7","9","8","0","27","652","0","5","0","0","0","0","0"
"10857  :  โรงพยาบาลกบินทร์บุรี","373","131","17","165","4","1","17","1","1","36","0","0","0","0","0","0","0"
"10858  :  โรงพยาบาลนาดี","254","68","9","79","5","12","7","0","5","67","0","0","0","0","0","0","0"
"10859  :  โรงพยาบาลบ้านสร้าง","138","21","9","38","5","6","5","0","1","48","0","3","0","0","0","0","0"
"10860  :  โรงพยาบาลประจันตคาม","138","18","6","51","1","3","4","0","3","52","0","0","0","0","0","0","0"
"10861  :  โรงพยาบาลศรีมหาโพธิ","233","57","9","69","2","3","5","0","4","84","0","0","0","0","0","0","0"
"10862  :  โรงพยาบาลศรีมโหสถ","138","35","7","35","1","2","3","0","7","46","0","2","0","0","0","0","0"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","197","52","2","24","0","0","0","0","0","119","0","0","0","0","0","0","0"
"10698  :  โรงพยาบาลนครนายก","832","193","17","161","6","0","13","0","5","406","0","23","2","0","0","0","0"
"10863  :  โรงพยาบาลปากพลี","186","20","4","37","1","2","4","0","74","44","0","0","0","0","0","0","0"
"10864  :  โรงพยาบาลบ้านนา","266","51","11","78","3","1","3","0","18","101","0","0","0","0","0","0","0"
"10865  :  โรงพยาบาลองครักษ์","245","91","7","60","2","2","2","0","3","59","0","10","1","0","0","0","0"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","3,572","1,661","30","1,026","0","0","0","0","0","855","0","0","0","0","0","0","0"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","1,640","259","46","383","5","57","6","0","4","838","1","37","1","0","0","0","0"
"10866  :  โรงพยาบาลคลองหาด","33","7","1","9","0","1","1","0","1","11","0","2","0","0","0","0","0"
"10867  :  โรงพยาบาลตาพระยา","226","79","13","65","4","13","4","0","2","46","0","0","0","0","0","0","0"
"10868  :  โรงพยาบาลวังน้ำเย็น","430","86","20","113","0","22","15","0","23","137","0","4","5","0","0","3","0"
"10869  :  โรงพยาบาลวัฒนานคร","395","74","19","100","1","7","8","0","8","167","0","7","2","0","0","0","0"
"10870  :  โรงพยาบาลอรัญประเทศ","732","213","16","227","2","21","8","0","5","240","0","0","0","0","0","0","0"
"13817  :  โรงพยาบาลเขาฉกรรจ์","126","27","8","36","0","3","2","0","1","44","0","1","1","0","0","0","0"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","214","33","0","57","0","0","0","0","1","121","0","1","0","0","0","0","0"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","637","580","32","0","0","0","0","0","0","19","0","0","5","0","1","0","0"
"10871  :  โรงพยาบาลครบุรี","576","264","19","126","35","7","12","0","13","86","0","4","0","0","0","0","0"
"10872  :  โรงพยาบาลเสิงสาง","242","25","4","60","1","2","7","0","0","140","0","3","0","0","0","0","0"
"10873  :  โรงพยาบาลคง","210","40","9","65","6","7","6","0","4","72","0","0","0","0","0","0","0"
"10874  :  โรงพยาบาลบ้านเหลื่อม","110","12","5","30","9","3","4","0","5","31","0","8","0","0","0","0","0"
"10875  :  โรงพยาบาลจักราช","268","179","6","39","3","9","9","0","2","19","0","1","0","0","0","0","0"
"10876  :  โรงพยาบาลโชคชัย","554","138","18","149","2","14","8","0","6","217","0","0","2","0","0","0","0"
"10877  :  โรงพยาบาลด่านขุนทด","290","45","11","128","2","4","2","0","1","89","0","0","0","0","0","0","0"
"10878  :  โรงพยาบาลโนนไทย","196","17","8","72","2","5","3","0","2","86","0","1","0","0","0","0","0"
"10879  :  โรงพยาบาลโนนสูง","348","70","18","124","0","5","4","0","9","117","0","0","0","0","0","0","0"
"10880  :  โรงพยาบาลขามสะแกแสง","113","18","8","42","3","3","3","0","7","18","0","3","3","0","0","0","2"
"10881  :  โรงพยาบาลบัวใหญ่","654","170","19","185","7","14","5","0","7","226","0","17","0","0","0","0","0"
"10882  :  โรงพยาบาลประทาย","130","7","8","48","5","4","8","0","1","49","0","0","0","0","0","0","0"
"10883  :  โรงพยาบาลปักธงชัย","190","54","7","43","3","6","4","0","0","63","2","4","2","0","0","0","0"
"10884  :  โรงพยาบาลพิมาย","394","111","11","143","8","4","5","0","5","88","0","14","0","0","0","0","0"
"10885  :  โรงพยาบาลห้วยแถลง","196","15","11","80","3","0","11","0","3","73","0","0","0","0","0","0","0"
"10886  :  โรงพยาบาลชุมพวง","176","39","18","74","0","9","2","0","0","28","0","2","4","0","0","0","0"
"10887  :  โรงพยาบาลสูงเนิน","323","45","12","113","3","5","11","0","7","125","0","1","1","0","0","0","0"
"10888  :  โรงพยาบาลขามทะเลสอ","92","17","3","10","1","0","5","0","5","51","0","0","0","0","0","0","0"
"10889  :  โรงพยาบาลสีคิ้ว","234","104","14","71","7","2","3","0","1","29","0","3","0","0","0","0","0"
"10890  :  โรงพยาบาลปากช่องนานา","203","0","5","87","14","7","1","0","0","73","1","0","10","0","1","4","0"
"10891  :  โรงพยาบาลหนองบุญมาก","336","62","5","83","2","5","7","0","0","170","0","0","0","0","0","0","0"
"10892  :  โรงพยาบาลแก้งสนามนาง","147","15","8","49","4","5","5","0","4","55","0","1","0","0","0","0","0"
"10893  :  โรงพยาบาลโนนแดง","163","21","6","47","2","4","5","0","3","75","0","0","0","0","0","0","0"
"10894  :  โรงพยาบาลวังน้ำเขียว","127","18","6","47","4","2","9","0","2","32","0","1","0","0","0","0","2"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","985","453","12","12","0","0","0","0","7","501","0","0","0","0","0","0","0"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","163","63","5","34","3","6","5","0","2","35","0","4","2","0","0","0","0"
"11608  :  โรงพยาบาลลำทะเมนชัย","141","4","2","22","10","9","4","0","1","89","0","0","0","0","0","0","0"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","95","7","1","6","3","22","1","36","2","13","0","4","0","0","0","0","0"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","3","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","11","2","2","4","0","0","3","0","0","0","0","0","0","0","0","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","448","24","2","125","0","0","2","0","1","280","0","14","0","0","0","0","0"
"14161  :  โรงพยาบาลกองบิน กองบิน1","36","5","1","7","0","1","0","0","0","22","0","0","0","0","0","0","0"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","172","17","4","46","2","3","4","0","1","80","0","1","1","0","0","3","1"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","743","125","11","259","5","23","1","0","1","266","0","13","2","0","1","1","2"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","665","249","3","95","0","1","0","0","0","306","0","1","0","0","0","3","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","28","1","3","11","0","3","3","0","1","6","0","0","0","0","0","0","0"
"27839  :  โรงพยาบาลบัวลาย","81","18","5","23","1","7","1","0","3","23","0","0","0","0","0","0","0"
"27840  :  โรงพยาบาลสีดา","58","1","1","29","5","1","2","0","1","18","0","0","0","0","0","0","0"
"27841  :  โรงพยาบาลเทพารักษ์","82","5","4","23","2","2","0","0","2","41","0","0","0","0","0","2","0"
"10667  :  โรงพยาบาลบุรีรัมย์","525","411","31","11","0","8","0","0","29","35","0","0","0","0","0","0","0"
"10895  :  โรงพยาบาลคูเมือง","296","48","17","89","1","8","2","0","8","109","0","9","2","0","1","0","0"
"10896  :  โรงพยาบาลกระสัง","281","56","13","81","3","23","4","0","4","79","0","10","0","0","0","0","0"
"10897  :  โรงพยาบาลนางรอง","909","174","32","94","1","6","7","1","1","589","2","2","0","0","0","0","0"
"10898  :  โรงพยาบาลหนองกี่","338","54","15","97","2","9","11","0","8","109","0","5","3","0","0","2","0"
"10899  :  โรงพยาบาลละหานทราย","320","57","14","104","0","7","9","0","0","123","0","0","0","0","0","0","6"
"10900  :  โรงพยาบาลประโคนชัย","604","152","37","209","2","13","3","0","4","141","0","16","4","0","0","3","0"
"10901  :  โรงพยาบาลบ้านกรวด","151","35","6","49","1","7","4","0","3","41","0","2","1","0","0","2","0"
"10902  :  โรงพยาบาลพุทไธสง","289","57","17","89","6","14","2","0","6","94","0","2","0","0","0","0","0"
"10904  :  โรงพยาบาลลำปลายมาศ","562","106","25","173","10","13","3","0","14","193","0","17","0","0","0","0","0"
"10905  :  โรงพยาบาลสตึก","447","79","19","123","1","9","7","0","4","178","0","15","0","0","1","1","0"
"10906  :  โรงพยาบาลปะคำ","213","37","13","56","1","7","6","0","2","90","0","0","1","0","0","0","0"
"10907  :  โรงพยาบาลนาโพธิ์","104","9","5","47","0","0","7","0","1","32","0","2","0","0","0","0","0"
"10908  :  โรงพยาบาลหนองหงส์","301","62","21","77","0","9","15","0","3","97","0","9","3","0","0","0","0"
"10909  :  โรงพยาบาลพลับพลาชัย","147","14","3","61","0","7","3","0","4","54","0","1","0","0","0","0","0"
"10910  :  โรงพยาบาลห้วยราช","44","2","2","26","1","1","2","0","0","6","0","3","1","0","0","0","0"
"10911  :  โรงพยาบาลโนนสุวรรณ","161","32","7","45","1","3","3","0","2","67","0","0","0","0","0","0","0"
"10912  :  โรงพยาบาลชำนิ","170","19","8","25","4","7","4","0","2","99","0","1","1","0","0","0","0"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","228","24","7","61","1","7","7","2","5","69","0","5","1","0","0","1","0"
"10914  :  โรงพยาบาลโนนดินแดง","93","9","7","34","0","4","9","0","3","25","0","2","0","0","0","0","0"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","3","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","182","16","9","42","0","7","2","1","5","98","0","1","1","0","0","0","0"
"23578  :  โรงพยาบาลแคนดง","120","7","3","40","0","10","4","0","0","52","0","3","0","0","0","1","0"
"28020  :  โรงพยาบาลบ้านด่าน","220","56","6","50","0","10","7","0","8","69","0","6","2","0","0","0","0"
"10668  :  โรงพยาบาลสุรินทร์","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"10915  :  โรงพยาบาลชุมพลบุรี","211","8","7","52","2","7","5","0","3","124","0","1","2","0","0","0","0"
"10916  :  โรงพยาบาลท่าตูม","379","74","21","125","0","7","8","0","4","138","0","2","0","0","0","0","0"
"10917  :  โรงพยาบาลจอมพระ","213","29","10","55","2","5","6","0","5","101","0","0","0","0","0","0","0"
"10918  :  โรงพยาบาลปราสาท","862","180","35","263","7","16","7","0","3","340","0","8","1","0","0","0","0"
"10919  :  โรงพยาบาลกาบเชิง","289","87","12","68","2","4","9","0","12","95","0","0","0","0","0","0","0"
"10920  :  โรงพยาบาลรัตนบุรี","412","102","44","129","0","7","9","0","7","107","0","3","1","0","0","1","0"
"10921  :  โรงพยาบาลสนม","176","29","16","51","13","7","1","4","7","48","0","0","0","0","0","0","0"
"10922  :  โรงพยาบาลศีขรภูมิ","833","108","23","255","6","8","8","213","6","168","0","21","0","0","0","0","0"
"10923  :  โรงพยาบาลสังขะ","227","53","23","86","0","1","8","0","3","46","0","6","1","0","0","0","0"
"10924  :  โรงพยาบาลลำดวน","298","34","13","99","0","3","4","0","2","138","0","5","0","0","0","0","0"
"10925  :  โรงพยาบาลสำโรงทาบ","87","5","0","27","0","5","4","0","2","44","0","0","0","0","0","0","0"
"10926  :  โรงพยาบาลบัวเชด","111","18","5","26","2","4","4","0","3","43","0","3","1","0","0","0","1"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","42","12","10","9","3","0","0","1","0","2","1","3","0","0","0","0","0"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","207","34","12","64","5","4","8","0","0","61","0","5","2","0","2","2","1"
"27842  :  โรงพยาบาลเขวาสินรินทร์","151","26","6","30","0","4","2","0","0","68","0","5","5","0","0","0","0"
"27843  :  โรงพยาบาลศรีณรงค์","97","6","7","23","0","7","5","0","3","46","0","0","0","0","0","0","0"
"27844  :  โรงพยาบาลโนนนารายณ์","125","21","10","28","0","4","3","0","6","53","0","0","0","0","0","0","0"
"10700  :  โรงพยาบาลศรีสะเกษ","1,887","574","39","787","2","26","7","0","9","381","0","62","0","0","0","0","0"
"10927  :  โรงพยาบาลยางชุมน้อย","342","96","4","69","8","0","9","0","0","121","0","14","7","0","0","2","1"
"10928  :  โรงพยาบาลกันทรารมย์","11","1","1","5","0","0","0","0","0","4","0","0","0","0","0","0","0"
"10929  :  โรงพยาบาลกันทรลักษ์","1,179","326","34","319","3","0","12","0","9","470","0","0","0","0","0","0","0"
"10930  :  โรงพยาบาลขุขันธ์","538","150","21","181","18","20","4","0","9","134","0","1","0","0","0","0","0"
"10931  :  โรงพยาบาลไพรบึง","384","142","20","88","8","2","5","0","0","104","0","11","0","0","0","0","0"
"10932  :  โรงพยาบาลปรางค์กู่","404","125","14","99","4","4","6","0","1","137","0","14","0","0","0","0","0"
"10933  :  โรงพยาบาลขุนหาญ","503","151","28","155","1","7","4","0","1","111","0","16","9","0","0","17","3"
"10934  :  โรงพยาบาลราษีไศล","336","42","17","128","4","0","6","0","3","121","15","0","0","0","0","0","0"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","877","266","23","221","5","14","10","0","4","317","0","17","0","0","0","0","0"
"10936  :  โรงพยาบาลบึงบูรพ์","121","14","2","32","1","3","2","0","2","57","0","6","2","0","0","0","0"
"10937  :  โรงพยาบาลห้วยทับทัน","183","31","9","45","7","4","9","0","0","49","0","10","3","0","0","3","0"
"10938  :  โรงพยาบาลโนนคูณ","299","86","2","94","12","6","4","0","0","86","0","5","3","0","0","1","0"
"10939  :  โรงพยาบาลศรีรัตนะ","413","143","4","117","11","2","12","0","3","113","0","8","0","0","0","0","0"
"10940  :  โรงพยาบาลวังหิน","407","159","10","96","12","4","8","0","0","113","0","0","5","0","0","0","0"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","234","53","3","75","7","11","4","0","0","62","0","6","2","0","0","2","0"
"10942  :  โรงพยาบาลภูสิงห์","128","16","6","44","0","0","2","0","2","57","0","0","1","0","0","0","0"
"10943  :  โรงพยาบาลเมืองจันทร์","218","47","4","52","1","5","4","0","1","95","0","9","0","0","0","0","0"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","339","159","7","63","2","8","4","0","7","79","0","9","0","0","0","0","0"
"28014  :  โรงพยาบาลพยุห์","234","69","8","46","3","8","6","0","0","91","0","0","3","0","0","0","0"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","128","33","4","38","3","0","1","0","5","44","0","0","0","0","0","0","0"
"28016  :  โรงพยาบาลศิลาลาด","111","17","4","36","1","5","2","0","2","35","6","3","0","0","0","0","0"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","301","223","3","0","0","0","0","0","15","37","0","0","7","0","1","14","1"
"10944  :  โรงพยาบาลศรีเมืองใหม่","433","251","33","101","1","15","15","0","6","9","0","0","1","0","0","0","1"
"10945  :  โรงพยาบาลโขงเจียม","165","58","18","54","2","4","5","0","2","13","0","7","1","0","0","0","1"
"10946  :  โรงพยาบาลเขื่องใน","410","121","23","202","11","12","17","0","5","16","1","1","1","0","0","0","0"
"10947  :  โรงพยาบาลเขมราฐ","346","157","17","136","0","8","4","0","4","8","3","6","1","0","0","2","0"
"10948  :  โรงพยาบาลนาจะหลวย","164","39","4","60","3","3","9","0","0","38","0","3","2","0","0","3","0"
"10949  :  โรงพยาบาลน้ำยืน","194","73","11","77","0","2","4","0","11","16","0","0","0","0","0","0","0"
"10950  :  โรงพยาบาลบุณฑริก","211","60","9","97","9","10","11","0","4","4","1","1","1","0","0","2","2"
"10951  :  โรงพยาบาลตระการพืชผล","471","163","19","242","0","19","4","0","5","10","2","0","2","0","0","0","4"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","171","6","9","39","0","5","3","0","0","98","0","5","2","0","0","2","2"
"10953  :  โรงพยาบาลม่วงสามสิบ","445","106","10","104","0","5","16","0","2","180","0","15","3","0","1","3","0"
"10954  :  โรงพยาบาลวารินชำราบ","1,113","176","103","317","8","3","16","0","0","435","0","23","3","0","0","5","0"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","657","176","34","391","5","14","1","0","2","8","0","1","1","0","0","0","23"
"10957  :  โรงพยาบาลตาลสุม","359","175","17","69","3","2","7","0","0","79","0","0","2","0","0","0","5"
"10958  :  โรงพยาบาลโพธิ์ไทร","324","137","4","71","1","7","7","0","1","92","0","1","1","0","0","2","0"
"10959  :  โรงพยาบาลสำโรง","300","172","7","86","0","7","4","0","4","15","1","0","2","0","0","0","1"
"10960  :  โรงพยาบาลดอนมดแดง","283","137","2","49","1","3","4","0","4","72","1","5","0","0","0","0","1"
"10961  :  โรงพยาบาลสิรินธร","192","81","14","61","6","1","8","0","0","6","0","6","2","0","0","4","2"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","153","80","13","34","2","5","7","0","3","4","0","3","2","0","0","0","0"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","507","60","9","291","14","14","4","0","3","100","0","4","7","0","0","0","0"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","495","37","4","96","0","1","0","0","2","340","0","10","1","0","0","0","4"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","34","0","1","4","6","13","0","0","0","10","0","0","0","0","0","0","0"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","410","9","0","179","0","3","0","0","3","208","0","8","0","0","0","0","0"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","5","0","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","1,146","252","35","366","4","15","2","0","0","432","0","21","5","0","2","9","3"
"24032  :  โรงพยาบาลนาตาล","222","77","19","65","3","15","23","0","1","13","0","3","0","0","0","1","2"
"24821  :  โรงพยาบาลนาเยีย","117","59","10","28","2","1","1","0","0","3","0","2","4","0","0","7","0"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","211","133","3","52","6","6","2","0","1","4","1","1","2","0","0","0","0"
"27968  :  โรงพยาบาลน้ำขุ่น","116","60","6","36","3","0","3","0","4","3","0","1","0","0","0","0","0"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","246","108","7","64","6","3","6","0","2","41","5","1","2","0","0","1","0"
"10701  :  โรงพยาบาลยโสธร","256","230","17","0","0","0","0","0","7","2","0","0","0","0","0","0","0"
"10963  :  โรงพยาบาลทรายมูล","140","15","9","46","5","2","3","0","0","57","0","0","3","0","0","0","0"
"10964  :  โรงพยาบาลกุดชุม","327","63","12","91","3","9","3","0","6","126","0","8","5","0","0","0","0"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","237","26","7","68","7","9","4","0","0","102","0","1","9","0","0","1","0"
"10966  :  โรงพยาบาลป่าติ้ว","132","16","8","41","2","6","2","0","0","51","1","1","3","0","0","1","0"
"10967  :  โรงพยาบาลมหาชนะชัย","192","55","11","54","3","5","3","0","3","50","0","5","2","0","0","1","0"
"10968  :  โรงพยาบาลค้อวัง","161","45","7","36","2","13","3","0","0","44","0","3","3","0","0","0","2"
"10969  :  โรงพยาบาลไทยเจริญ","127","13","3","33","2","10","2","0","0","51","0","7","3","0","0","2","0"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","207","57","12","87","2","5","3","0","9","26","1","4","0","0","0","0","0"
"11921  :  โรงพยาบาลนายแพทย์หาญ","9","1","1","1","0","3","0","0","2","1","0","0","0","0","0","0","0"
"04007  :  โรงพยาบาลซับใหญ่","87","5","9","28","0","7","2","0","0","12","0","17","2","0","0","0","1"
"10702  :  โรงพยาบาลชัยภูมิ","676","164","13","185","0","9","0","0","0","246","0","15","4","0","2","3","1"
"10970  :  โรงพยาบาลบ้านเขว้า","216","8","5","82","12","1","3","0","1","35","0","4","4","0","0","1","0"
"10971  :  โรงพยาบาลคอนสวรรค์","180","9","6","51","3","4","5","0","0","83","0","5","3","0","0","3","0"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","449","55","20","132","0","16","4","0","1","171","0","15","3","0","0","4","0"
"10973  :  โรงพยาบาลหนองบัวแดง","245","57","23","76","2","7","7","0","0","55","0","0","3","0","2","2","0"
"10974  :  โรงพยาบาลจัตุรัส","287","36","15","111","4","9","2","0","1","90","0","4","2","0","0","6","2"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","270","33","14","99","6","6","6","0","2","90","0","8","2","0","0","0","0"
"10976  :  โรงพยาบาลหนองบัวระเหว","117","9","5","42","0","6","5","0","1","46","0","0","1","0","0","1","0"
"10977  :  โรงพยาบาลเทพสถิต","168","24","4","51","1","5","4","0","0","66","0","2","2","0","0","1","1"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","529","98","23","158","5","7","6","0","0","153","0","14","4","0","1","8","0"
"10979  :  โรงพยาบาลบ้านแท่น","203","15","5","58","5","4","3","0","0","102","0","5","2","0","0","2","1"
"10980  :  โรงพยาบาลแก้งคร้อ","324","42","16","59","5","6","7","0","1","171","0","3","3","0","0","2","0"
