"โรงพยาบาล","รวมทั้งหมด","แพทย์01","ทันตแพทย์02","พยาบาลวิชาชีพ03","จพ.สาธารณสุข04","นวก.สาธารณสุข05","จพ.ทันตสาธารณสุข06","อสม.07","แพทย์ทางเลือกที่ผ่านการอบรม08","อื่นๆ09","ผู้ดูแลผู้ป่วยที่บ้าน10","เภสัชกร11","แพทย์แผนไทยที่มีใบประกอบวิชาชีพ081","หมอพื้นบ้านที่มีใบประกอบวิชาชีพ082","แพทย์แผนจีนที่มีใบประกอบวิชาชีพ083","ผู้ช่วยแพทย์แผนไทยที่ผ่านการฝึกอบรม084","แพทย์ทางเลือกมีวุฒิ/ผ่านการอบรม085"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","461","127","9","172","0","1","1","0","0","149","0","0","2","0","0","0","0"
"28005  :  โรงพยาบาลเมืองพัทยา","251","235","8","2","0","0","1","0","5","0","0","0","0","0","0","0","0"
"28006  :  โรงพยาบาลเกาะจันทร์","154","31","3","42","3","4","4","0","5","61","0","1","0","0","0","0","0"
"10663  :  โรงพยาบาลระยอง","428","297","43","29","1","12","2","0","20","4","0","2","3","0","1","0","0"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","725","118","9","241","3","13","6","0","7","323","0","5","0","0","0","0","0"
"10828  :  โรงพยาบาลบ้านฉาง","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10829  :  โรงพยาบาลแกลง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10830  :  โรงพยาบาลวังจันทร์","162","76","6","28","1","4","3","0","2","35","0","2","1","0","0","0","0"
"10831  :  โรงพยาบาลบ้านค่าย","193","25","5","76","1","5","5","0","3","66","0","6","1","0","0","0","0"
"10832  :  โรงพยาบาลปลวกแดง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","40","2","4","16","0","3","3","0","1","11","0","0","0","0","0","0","0"
"23962  :  โรงพยาบาลนิคมพัฒนา","98","3","2","31","0","5","2","0","3","51","0","1","0","0","0","0","0"
"10664  :  โรงพยาบาลพระปกเกล้า","18","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"10834  :  โรงพยาบาลขลุง","172","23","6","50","4","5","3","0","11","70","0","0","0","0","0","0","0"
"10835  :  โรงพยาบาลท่าใหม่","32","5","5","2","0","1","5","0","4","10","0","0","0","0","0","0","0"
"10836  :  โรงพยาบาลเขาสุกิม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10837  :  โรงพยาบาลสองพี่น้อง","89","8","5","35","0","2","6","0","2","31","0","0","0","0","0","0","0"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","28","0","5","17","1","1","2","0","1","1","0","0","0","0","0","0","0"
"10839  :  โรงพยาบาลมะขาม","203","21","8","55","1","4","4","0","0","105","0","0","2","0","0","3","0"
"10840  :  โรงพยาบาลแหลมสิงห์","137","13","9","45","4","6","4","0","1","55","0","0","0","0","0","0","0"
"10841  :  โรงพยาบาลสอยดาว","271","98","14","80","1","6","6","0","8","58","0","0","0","0","0","0","0"
"10842  :  โรงพยาบาลแก่งหางแมว","102","10","6","36","0","5","3","0","5","37","0","0","0","0","0","0","0"
"10843  :  โรงพยาบาลนายายอาม","112","28","9","38","1","5","7","0","0","12","0","9","2","0","0","0","1"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","36","3","6","0","0","0","2","0","0","3","0","21","0","0","0","0","0"
"10696  :  โรงพยาบาลตราด","496","126","24","55","0","13","2","170","5","99","0","1","0","0","0","0","0"
"10845  :  โรงพยาบาลคลองใหญ่","101","25","6","46","6","3","3","0","0","6","1","3","0","0","0","0","0"
"10846  :  โรงพยาบาลเขาสมิง","207","68","11","60","1","7","4","0","12","44","0","0","0","0","0","0","0"
"10847  :  โรงพยาบาลบ่อไร่","151","44","9","54","2","4","3","0","1","32","2","0","0","0","0","0","0"
"10848  :  โรงพยาบาลแหลมงอบ","142","32","7","51","3","2","3","0","19","25","0","0","0","0","0","0","0"
"10849  :  โรงพยาบาลเกาะกูด","60","3","18","15","0","2","3","0","2","14","1","2","0","0","0","0","0"
"13816  :  โรงพยาบาลเกาะช้าง","132","40","7","34","1","2","5","0","4","38","1","0","0","0","0","0","0"
"10697  :  โรงพยาบาลพุทธโสธร","1,366","113","15","943","1","8","3","0","0","258","0","20","2","0","0","0","3"
"10833  :  โรงพยาบาลท่าตะเกียบ","133","15","6","44","3","5","5","0","0","50","0","0","3","0","0","2","0"
"10850  :  โรงพยาบาลบางคล้า","297","169","10","62","0","2","3","0","7","44","0","0","0","0","0","0","0"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","206","19","6","93","2","2","1","0","4","79","0","0","0","0","0","0","0"
"10852  :  โรงพยาบาลบางปะกง","194","22","6","86","2","8","4","0","4","53","0","9","0","0","0","0","0"
"10853  :  โรงพยาบาลบ้านโพธิ์","200","39","6","55","1","5","5","0","3","77","0","6","0","0","0","0","0"
"10854  :  โรงพยาบาลพนมสารคาม","530","60","10","128","3","17","4","0","0","292","0","1","4","0","1","9","1"
"10855  :  โรงพยาบาลสนามชัยเขต","41","10","9","9","2","0","2","0","5","3","0","0","0","0","1","0","0"
"10856  :  โรงพยาบาลแปลงยาว","168","12","5","69","0","4","4","0","0","56","0","4","2","0","0","4","0"
"13747  :  โรงพยาบาลราชสาส์น","100","32","4","26","0","3","3","0","0","22","0","3","2","0","0","0","0"
"31327  :  โรงพยาบาลคลองเขื่อน","60","8","4","21","6","2","3","0","2","14","0","0","0","0","0","0","0"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","1,313","122","18","522","7","7","8","0","24","605","0","0","0","0","0","0","0"
"10857  :  โรงพยาบาลกบินทร์บุรี","259","96","13","115","5","1","17","1","1","10","0","0","0","0","0","0","0"
"10858  :  โรงพยาบาลนาดี","175","34","9","62","2","3","6","0","3","56","0","0","0","0","0","0","0"
"10859  :  โรงพยาบาลบ้านสร้าง","99","15","7","38","5","2","4","0","1","24","0","3","0","0","0","0","0"
"10860  :  โรงพยาบาลประจันตคาม","129","15","4","51","1","3","4","0","1","50","0","0","0","0","0","0","0"
"10861  :  โรงพยาบาลศรีมหาโพธิ","191","34","8","58","1","3","6","0","4","77","0","0","0","0","0","0","0"
"10862  :  โรงพยาบาลศรีมโหสถ","86","8","4","36","2","2","4","0","0","25","0","3","2","0","0","0","0"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","95","30","2","10","0","0","0","0","0","53","0","0","0","0","0","0","0"
"10698  :  โรงพยาบาลนครนายก","717","151","19","104","6","0","13","0","4","402","0","16","2","0","0","0","0"
"10863  :  โรงพยาบาลปากพลี","185","20","5","36","1","2","4","0","74","43","0","0","0","0","0","0","0"
"10864  :  โรงพยาบาลบ้านนา","225","25","10","78","2","1","3","0","18","88","0","0","0","0","0","0","0"
"10865  :  โรงพยาบาลองครักษ์","147","24","5","56","2","2","2","0","3","53","0","0","0","0","0","0","0"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","2,801","1,205","24","823","0","0","0","0","0","749","0","0","0","0","0","0","0"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","1,385","207","37","371","5","42","4","0","4","676","1","35","0","0","0","0","0"
"10866  :  โรงพยาบาลคลองหาด","162","33","11","41","0","4","5","0","5","63","0","0","0","0","0","0","0"
"10867  :  โรงพยาบาลตาพระยา","173","51","9","49","4","13","4","0","2","41","0","0","0","0","0","0","0"
"10868  :  โรงพยาบาลวังน้ำเย็น","386","76","19","113","1","11","14","0","21","131","0","0","0","0","0","0","0"
"10869  :  โรงพยาบาลวัฒนานคร","349","63","17","72","1","6","9","0","8","173","0","0","0","0","0","0","0"
"10870  :  โรงพยาบาลอรัญประเทศ","615","165","13","200","2","18","8","0","5","204","0","0","0","0","0","0","0"
"13817  :  โรงพยาบาลเขาฉกรรจ์","106","27","4","36","0","2","1","0","1","32","0","0","0","0","0","0","0"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","194","31","0","50","0","0","0","0","0","112","0","0","0","0","0","0","0"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","634","577","32","0","0","0","0","0","0","19","0","0","5","0","1","0","0"
"10871  :  โรงพยาบาลครบุรี","413","210","14","74","35","6","4","0","13","55","0","2","0","0","0","0","0"
"10872  :  โรงพยาบาลเสิงสาง","214","13","0","54","2","1","4","0","0","140","0","0","0","0","0","0","0"
"10873  :  โรงพยาบาลคง","169","21","10","54","4","6","5","0","4","65","0","0","0","0","0","0","0"
"10874  :  โรงพยาบาลบ้านเหลื่อม","87","11","4","20","8","2","3","0","1","30","0","6","1","0","0","1","0"
"10875  :  โรงพยาบาลจักราช","180","116","5","26","1","6","7","0","2","17","0","0","0","0","0","0","0"
"10876  :  โรงพยาบาลโชคชัย","444","89","12","125","1","11","8","0","10","188","0","0","0","0","0","0","0"
"10877  :  โรงพยาบาลด่านขุนทด","276","45","10","119","1","3","2","0","2","93","0","0","0","0","0","0","0"
"10878  :  โรงพยาบาลโนนไทย","173","10","3","64","2","7","4","0","2","81","0","0","0","0","0","0","0"
"10879  :  โรงพยาบาลโนนสูง","308","52","18","115","0","5","4","0","8","105","0","0","0","0","0","0","0"
"10880  :  โรงพยาบาลขามสะแกแสง","32","9","5","7","1","3","0","0","2","5","0","0","0","0","0","0","0"
"10881  :  โรงพยาบาลบัวใหญ่","504","120","14","143","6","11","4","0","8","198","0","0","0","0","0","0","0"
"10882  :  โรงพยาบาลประทาย","105","1","7","40","5","3","7","0","1","41","0","0","0","0","0","0","0"
"10883  :  โรงพยาบาลปักธงชัย","94","18","5","21","1","4","4","0","0","35","2","1","2","0","0","0","0"
"10884  :  โรงพยาบาลพิมาย","196","41","1","74","8","2","0","0","0","66","0","0","0","0","0","0","0"
"10885  :  โรงพยาบาลห้วยแถลง","195","15","11","79","3","0","11","0","3","73","0","0","0","0","0","0","0"
"10886  :  โรงพยาบาลชุมพวง","138","25","16","60","0","5","2","0","3","27","0","0","0","0","0","0","0"
"10887  :  โรงพยาบาลสูงเนิน","317","42","7","108","4","5","11","0","9","131","0","0","0","0","0","0","0"
"10888  :  โรงพยาบาลขามทะเลสอ","34","4","0","3","1","0","0","0","4","22","0","0","0","0","0","0","0"
"10889  :  โรงพยาบาลสีคิ้ว","115","41","11","37","5","1","3","0","1","15","0","1","0","0","0","0","0"
"10890  :  โรงพยาบาลปากช่องนานา","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"10891  :  โรงพยาบาลหนองบุญมาก","317","54","5","74","2","5","6","0","0","169","0","0","0","0","0","0","0"
"10892  :  โรงพยาบาลแก้งสนามนาง","126","12","7","42","4","3","5","0","4","49","0","0","0","0","0","0","0"
"10893  :  โรงพยาบาลโนนแดง","126","11","5","39","2","2","4","0","2","61","0","0","0","0","0","0","0"
"10894  :  โรงพยาบาลวังน้ำเขียว","100","15","5","41","3","0","7","0","1","25","0","0","0","0","0","0","0"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","984","460","12","14","0","0","0","0","7","491","0","0","0","0","0","0","0"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","136","52","4","33","2","5","4","0","2","23","0","4","2","0","0","0","0"
"11608  :  โรงพยาบาลลำทะเมนชัย","140","4","2","21","10","8","4","0","1","90","0","0","0","0","0","0","0"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","24","1","0","3","2","13","0","0","1","4","0","0","0","0","0","0","0"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","3","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","4","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","354","16","1","106","0","0","2","0","1","228","0","0","0","0","0","0","0"
"14161  :  โรงพยาบาลกองบิน กองบิน1","37","5","1","8","0","1","0","0","0","22","0","0","0","0","0","0","0"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","197","18","4","43","3","3","4","0","5","117","0","0","0","0","0","0","0"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","137","45","9","40","1","4","2","0","2","17","0","0","0","0","0","0","0"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","460","244","3","38","0","0","0","0","0","175","0","0","0","0","0","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","16","1","0","7","0","3","0","0","1","4","0","0","0","0","0","0","0"
"27839  :  โรงพยาบาลบัวลาย","64","14","3","17","1","4","1","0","3","21","0","0","0","0","0","0","0"
"27840  :  โรงพยาบาลสีดา","47","1","0","23","5","1","2","0","1","14","0","0","0","0","0","0","0"
"27841  :  โรงพยาบาลเทพารักษ์","76","4","4","21","2","1","0","0","3","41","0","0","0","0","0","0","0"
"10667  :  โรงพยาบาลบุรีรัมย์","406","313","26","11","0","6","0","0","25","25","0","0","0","0","0","0","0"
"10895  :  โรงพยาบาลคูเมือง","256","40","17","74","1","6","2","0","6","102","0","7","1","0","0","0","0"
"10896  :  โรงพยาบาลกระสัง","224","32","9","64","3","21","4","0","3","81","0","7","0","0","0","0","0"
"10897  :  โรงพยาบาลนางรอง","145","16","27","42","1","2","7","0","0","50","0","0","0","0","0","0","0"
"10898  :  โรงพยาบาลหนองกี่","289","41","12","86","2","7","10","0","11","105","0","1","0","0","0","0","0"
"10899  :  โรงพยาบาลละหานทราย","304","48","26","103","0","6","1","0","0","119","0","0","1","0","0","0","0"
"10900  :  โรงพยาบาลประโคนชัย","518","122","37","173","2","12","4","0","11","157","0","0","0","0","0","0","0"
"10901  :  โรงพยาบาลบ้านกรวด","116","22","5","40","1","4","4","0","3","35","0","1","0","0","0","1","0"
"10902  :  โรงพยาบาลพุทไธสง","263","47","17","81","6","14","5","0","6","86","0","1","0","0","0","0","0"
"10904  :  โรงพยาบาลลำปลายมาศ","505","81","25","151","9","8","3","0","14","212","0","2","0","0","0","0","0"
"10905  :  โรงพยาบาลสตึก","295","76","18","114","2","8","2","0","4","51","0","14","0","0","1","0","0"
"10906  :  โรงพยาบาลปะคำ","207","33","18","50","1","7","6","0","2","90","0","0","0","0","0","0","0"
"10907  :  โรงพยาบาลนาโพธิ์","98","8","5","43","0","0","8","0","1","33","0","0","0","0","0","0","0"
"10908  :  โรงพยาบาลหนองหงส์","267","48","17","70","0","8","15","0","5","95","0","8","1","0","0","0","0"
"10909  :  โรงพยาบาลพลับพลาชัย","137","10","8","52","0","6","3","0","4","53","0","1","0","0","0","0","0"
"10910  :  โรงพยาบาลห้วยราช","42","2","2","26","1","1","2","0","0","5","0","3","0","0","0","0","0"
"10911  :  โรงพยาบาลโนนสุวรรณ","136","26","5","35","1","3","2","0","2","61","0","0","0","0","0","0","0"
"10912  :  โรงพยาบาลชำนิ","145","17","5","21","3","4","4","0","2","89","0","0","0","0","0","0","0"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","200","18","7","52","1","4","5","0","5","71","0","1","0","0","1","0","0"
"10914  :  โรงพยาบาลโนนดินแดง","21","2","5","3","0","1","6","0","0","4","0","0","0","0","0","0","0"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","3","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","155","12","7","36","0","4","2","1","5","86","0","1","1","0","0","0","0"
"23578  :  โรงพยาบาลแคนดง","121","8","6","39","0","4","5","0","0","58","0","0","0","0","0","1","0"
"28020  :  โรงพยาบาลบ้านด่าน","205","55","5","48","0","8","7","0","9","60","0","5","2","0","0","0","0"
"10668  :  โรงพยาบาลสุรินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10915  :  โรงพยาบาลชุมพลบุรี","204","9","6","49","2","7","5","0","3","121","0","0","2","0","0","0","0"
"10916  :  โรงพยาบาลท่าตูม","331","60","16","106","0","7","8","0","3","131","0","0","0","0","0","0","0"
"10917  :  โรงพยาบาลจอมพระ","147","15","9","50","3","4","6","0","3","57","0","0","0","0","0","0","0"
"10918  :  โรงพยาบาลปราสาท","703","131","27","222","7","12","7","0","3","290","0","4","0","0","0","0","0"
"10919  :  โรงพยาบาลกาบเชิง","232","67","10","52","1","3","9","0","11","79","0","0","0","0","0","0","0"
"10920  :  โรงพยาบาลรัตนบุรี","323","74","34","100","0","5","9","0","7","92","0","0","1","0","0","1","0"
"10921  :  โรงพยาบาลสนม","144","13","14","44","9","8","1","3","7","45","0","0","0","0","0","0","0"
"10922  :  โรงพยาบาลศีขรภูมิ","676","81","16","180","6","6","8","209","5","148","0","17","0","0","0","0","0"
"10923  :  โรงพยาบาลสังขะ","173","35","17","67","0","0","7","0","3","44","0","0","0","0","0","0","0"
"10924  :  โรงพยาบาลลำดวน","258","33","9","77","0","1","4","0","1","133","0","0","0","0","0","0","0"
"10925  :  โรงพยาบาลสำโรงทาบ","79","4","1","26","0","3","3","0","2","40","0","0","0","0","0","0","0"
"10926  :  โรงพยาบาลบัวเชด","72","16","4","18","1","3","3","0","2","25","0","0","0","0","0","0","0"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","30","10","6","6","3","0","0","1","0","2","1","1","0","0","0","0","0"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","184","28","10","53","5","4","8","0","0","58","0","5","2","0","2","2","1"
"27842  :  โรงพยาบาลเขวาสินรินทร์","91","16","3","20","0","4","2","0","0","39","0","4","3","0","0","0","0"
"27843  :  โรงพยาบาลศรีณรงค์","73","2","3","17","0","6","2","0","3","40","0","0","0","0","0","0","0"
"27844  :  โรงพยาบาลโนนนารายณ์","80","17","7","20","0","1","2","0","5","28","0","0","0","0","0","0","0"
"10700  :  โรงพยาบาลศรีสะเกษ","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"10927  :  โรงพยาบาลยางชุมน้อย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10928  :  โรงพยาบาลกันทรารมย์","9","0","0","5","0","0","0","0","0","4","0","0","0","0","0","0","0"
"10929  :  โรงพยาบาลกันทรลักษ์","8","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"10930  :  โรงพยาบาลขุขันธ์","349","106","13","134","10","3","3","0","6","74","0","0","0","0","0","0","0"
"10931  :  โรงพยาบาลไพรบึง","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10932  :  โรงพยาบาลปรางค์กู่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10933  :  โรงพยาบาลขุนหาญ","29","21","3","2","0","0","0","0","1","2","0","0","0","0","0","0","0"
"10934  :  โรงพยาบาลราษีไศล","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"10936  :  โรงพยาบาลบึงบูรพ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10937  :  โรงพยาบาลห้วยทับทัน","14","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10938  :  โรงพยาบาลโนนคูณ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10939  :  โรงพยาบาลศรีรัตนะ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10940  :  โรงพยาบาลวังหิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","17","4","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0"
"10942  :  โรงพยาบาลภูสิงห์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10943  :  โรงพยาบาลเมืองจันทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"28014  :  โรงพยาบาลพยุห์","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"28016  :  โรงพยาบาลศิลาลาด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","42","0","0","0","0","0","0","0","17","0","0","0","4","0","1","19","1"
"10944  :  โรงพยาบาลศรีเมืองใหม่","14","0","0","4","0","9","1","0","0","0","0","0","0","0","0","0","0"
"10945  :  โรงพยาบาลโขงเจียม","112","42","5","36","2","2","5","0","2","13","0","3","1","0","0","0","1"
"10946  :  โรงพยาบาลเขื่องใน","15","9","0","3","0","0","0","0","2","1","0","0","0","0","0","0","0"
"10947  :  โรงพยาบาลเขมราฐ","122","61","0","44","0","5","3","0","2","3","1","2","0","0","0","0","1"
"10948  :  โรงพยาบาลนาจะหลวย","123","25","3","47","3","1","4","0","0","33","0","2","2","0","0","3","0"
"10949  :  โรงพยาบาลน้ำยืน","161","58","10","66","0","2","4","0","10","11","0","0","0","0","0","0","0"
"10950  :  โรงพยาบาลบุณฑริก","63","33","4","13","3","4","3","0","2","1","0","0","0","0","0","0","0"
"10951  :  โรงพยาบาลตระการพืชผล","336","123","15","160","0","12","4","0","5","9","2","0","2","0","0","0","4"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","64","39","0","6","0","6","3","0","0","10","0","0","0","0","0","0","0"
"10953  :  โรงพยาบาลม่วงสามสิบ","24","5","1","7","0","5","1","0","2","3","0","0","0","0","0","0","0"
"10954  :  โรงพยาบาลวารินชำราบ","539","48","3","239","4","1","4","0","0","221","0","16","1","0","0","2","0"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","575","141","34","353","4","10","0","0","0","8","0","1","0","0","0","0","24"
"10957  :  โรงพยาบาลตาลสุม","35","23","0","5","3","0","0","0","0","3","0","0","1","0","0","0","0"
"10958  :  โรงพยาบาลโพธิ์ไทร","125","88","0","27","0","3","5","0","1","1","0","0","0","0","0","0","0"
"10959  :  โรงพยาบาลสำโรง","265","153","5","77","0","6","4","0","5","13","1","0","0","0","0","0","1"
"10960  :  โรงพยาบาลดอนมดแดง","81","62","1","12","0","0","0","0","1","4","1","0","0","0","0","0","0"
"10961  :  โรงพยาบาลสิรินธร","50","34","3","7","2","2","0","0","0","2","0","0","0","0","0","0","0"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","128","74","9","26","0","3","7","0","3","2","2","0","2","0","0","0","0"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","417","45","6","240","13","9","4","0","3","90","0","0","7","0","0","0","0"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","34","0","1","4","6","13","0","0","0","10","0","0","0","0","0","0","0"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","5","0","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","799","188","28","274","5","11","1","0","0","258","0","19","3","0","1","8","3"
"24032  :  โรงพยาบาลนาตาล","165","45","15","53","3","12","18","0","4","11","3","1","0","0","0","0","0"
"24821  :  โรงพยาบาลนาเยีย","69","23","6","24","2","1","1","0","0","2","0","1","3","0","0","6","0"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27968  :  โรงพยาบาลน้ำขุ่น","21","18","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","175","83","5","61","5","3","5","0","2","2","5","1","2","0","0","1","0"
"10701  :  โรงพยาบาลยโสธร","227","204","18","0","0","0","0","0","4","1","0","0","0","0","0","0","0"
"10963  :  โรงพยาบาลทรายมูล","121","9","7","41","3","1","2","0","0","55","0","0","3","0","0","0","0"
"10964  :  โรงพยาบาลกุดชุม","245","49","10","52","3","3","4","0","10","107","0","7","0","0","0","0","0"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","200","25","5","59","6","6","3","0","0","91","0","0","3","0","0","2","0"
"10966  :  โรงพยาบาลป่าติ้ว","117","12","8","39","1","5","2","0","0","46","1","0","2","0","0","1","0"
"10967  :  โรงพยาบาลมหาชนะชัย","99","31","8","35","1","2","3","0","3","13","0","1","1","0","0","1","0"
"10968  :  โรงพยาบาลค้อวัง","122","37","3","29","1","9","2","0","0","35","0","1","1","0","0","0","2"
"10969  :  โรงพยาบาลไทยเจริญ","115","25","3","32","2","6","2","0","0","36","0","5","2","0","0","2","0"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","158","42","7","69","2","2","2","0","9","21","1","3","0","0","0","0","0"
"11921  :  โรงพยาบาลนายแพทย์หาญ","8","1","1","1","0","2","0","0","2","1","0","0","0","0","0","0","0"
"04007  :  โรงพยาบาลซับใหญ่","71","5","9","20","0","5","2","0","3","21","0","4","0","0","0","0","0"
"10702  :  โรงพยาบาลชัยภูมิ","410","60","7","138","0","3","0","0","2","171","0","0","0","0","1","3","0"
"10970  :  โรงพยาบาลบ้านเขว้า","185","12","4","35","8","1","4","0","1","8","0","1","2","0","0","0","0"
"10971  :  โรงพยาบาลคอนสวรรค์","175","7","6","49","3","4","5","0","0","83","0","5","3","0","0","3","0"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","363","49","15","119","0","10","4","0","1","121","0","10","3","0","0","4","0"
"10973  :  โรงพยาบาลหนองบัวแดง","196","46","20","59","2","5","7","0","0","42","0","0","3","0","0","2","0"
"10974  :  โรงพยาบาลจัตุรัส","261","37","10","104","3","6","2","0","7","81","0","4","2","0","0","0","0"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","230","26","9","90","7","4","6","0","3","77","0","6","1","0","0","0","0"
"10976  :  โรงพยาบาลหนองบัวระเหว","112","6","5","45","0","3","5","0","2","45","0","0","0","0","0","0","0"
"10977  :  โรงพยาบาลเทพสถิต","133","9","4","47","1","3","3","0","1","59","0","1","2","0","0","1","1"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","379","72","21","121","6","5","7","0","3","74","0","8","3","0","1","6","1"
"10979  :  โรงพยาบาลบ้านแท่น","175","9","5","50","5","1","5","0","4","95","0","0","0","0","0","0","0"
"10980  :  โรงพยาบาลแก้งคร้อ","244","31","12","44","5","5","6","0","5","124","0","3","0","0","0","0","0"
"10981  :  โรงพยาบาลคอนสาร","164","23","6","67","0","3","3","0","2","52","0","5","1","0","0","0","0"
