"โรงพยาบาล","โรคเบาหวาน","โรคความดันโลหิตสูง"
"จำนวนผู้ป่วย","ควบคุมได้ดี","ร้อยละ","จำนวนผู้ป่วย","ควบคุมได้ดี","ร้อยละ"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00","0","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","156","18","11.54","368","35","9.51"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","391","210","53.71","858","103","12.00"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","108","30","27.78","215","69","32.09"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","317","140","44.16","726","230","31.68"
"27839  :  โรงพยาบาลบัวลาย","259","72","27.80","437","176","40.27"
"27840  :  โรงพยาบาลสีดา","195","112","57.44","436","194","44.50"
"27841  :  โรงพยาบาลเทพารักษ์","359","90","25.07","757","321","42.40"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0.00","0","0","0.00"
"10895  :  โรงพยาบาลคูเมือง","603","190","31.51","1,160","609","52.50"
"10896  :  โรงพยาบาลกระสัง","454","194","42.73","921","452","49.08"
"10897  :  โรงพยาบาลนางรอง","0","0","0.00","0","0","0.00"
"10898  :  โรงพยาบาลหนองกี่","565","224","39.65","1,075","555","51.63"
"10899  :  โรงพยาบาลละหานทราย","442","207","46.83","964","544","56.43"
"10900  :  โรงพยาบาลประโคนชัย","1,133","322","28.42","1,989","1,137","57.16"
"10901  :  โรงพยาบาลบ้านกรวด","543","113","20.81","1,303","664","50.96"
"10902  :  โรงพยาบาลพุทไธสง","820","231","28.17","1,371","636","46.39"
"10904  :  โรงพยาบาลลำปลายมาศ","0","0","0.00","0","0","0.00"
"10905  :  โรงพยาบาลสตึก","599","192","32.05","1,033","589","57.02"
"10906  :  โรงพยาบาลปะคำ","259","144","55.60","698","394","56.45"
"10907  :  โรงพยาบาลนาโพธิ์","390","112","28.72","731","524","71.68"
"10908  :  โรงพยาบาลหนองหงส์","290","91","31.38","623","307","49.28"
"10909  :  โรงพยาบาลพลับพลาชัย","352","109","30.97","671","326","48.58"
"10910  :  โรงพยาบาลห้วยราช","174","53","30.46","405","123","30.37"
"10911  :  โรงพยาบาลโนนสุวรรณ","329","119","36.17","612","291","47.55"
"10912  :  โรงพยาบาลชำนิ","191","57","29.84","537","296","55.12"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","269","76","28.25","523","400","76.48"
"10914  :  โรงพยาบาลโนนดินแดง","491","142","28.92","1,064","659","61.94"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","31","2","6.45","53","1","1.89"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","302","103","34.11","791","379","47.91"
"23578  :  โรงพยาบาลแคนดง","394","173","43.91","899","487","54.17"
"28020  :  โรงพยาบาลบ้านด่าน","429","199","46.39","980","507","51.73"
"10668  :  โรงพยาบาลสุรินทร์","31","12","38.71","57","14","24.56"
"10915  :  โรงพยาบาลชุมพลบุรี","443","171","38.60","787","473","60.10"
"10916  :  โรงพยาบาลท่าตูม","847","364","42.98","1,962","1,022","52.09"
"10917  :  โรงพยาบาลจอมพระ","526","168","31.94","1,184","602","50.84"
"10918  :  โรงพยาบาลปราสาท","736","240","32.61","1,365","664","48.64"
"10919  :  โรงพยาบาลกาบเชิง","244","90","36.89","504","316","62.70"
"10920  :  โรงพยาบาลรัตนบุรี","661","270","40.85","1,380","394","28.55"
"10921  :  โรงพยาบาลสนม","360","116","32.22","670","375","55.97"
"10922  :  โรงพยาบาลศีขรภูมิ","593","172","29.01","1,160","619","53.36"
"10923  :  โรงพยาบาลสังขะ","492","150","30.49","954","394","41.30"
"10924  :  โรงพยาบาลลำดวน","481","171","35.55","1,144","733","64.07"
"10925  :  โรงพยาบาลสำโรงทาบ","301","89","29.57","735","314","42.72"
"10926  :  โรงพยาบาลบัวเชด","326","142","43.56","831","352","42.36"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","35","14","40.00","58","8","13.79"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","127","24","18.90","313","134","42.81"
"27842  :  โรงพยาบาลเขวาสินรินทร์","158","38","24.05","334","101","30.24"
"27843  :  โรงพยาบาลศรีณรงค์","142","49","34.51","354","216","61.02"
"27844  :  โรงพยาบาลโนนนารายณ์","92","30","32.61","259","154","59.46"
"10700  :  โรงพยาบาลศรีสะเกษ","396","141","35.61","763","263","34.47"
"10927  :  โรงพยาบาลยางชุมน้อย","335","138","41.19","762","485","63.65"
"10928  :  โรงพยาบาลกันทรารมย์","556","241","43.35","1,155","592","51.26"
"10929  :  โรงพยาบาลกันทรลักษ์","657","176","26.79","1,147","361","31.47"
"10930  :  โรงพยาบาลขุขันธ์","448","164","36.61","1,144","534","46.68"
"10931  :  โรงพยาบาลไพรบึง","372","159","42.74","1,173","824","70.25"
"10932  :  โรงพยาบาลปรางค์กู่","281","100","35.59","561","216","38.50"
"10933  :  โรงพยาบาลขุนหาญ","363","151","41.60","874","420","48.05"
"10934  :  โรงพยาบาลราษีไศล","404","153","37.87","866","433","50.00"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","408","152","37.25","956","465","48.64"
"10936  :  โรงพยาบาลบึงบูรพ์","236","138","58.47","646","431","66.72"
"10937  :  โรงพยาบาลห้วยทับทัน","207","102","49.28","498","262","52.61"
"10938  :  โรงพยาบาลโนนคูณ","153","44","28.76","204","99","48.53"
"10939  :  โรงพยาบาลศรีรัตนะ","194","118","60.82","378","193","51.06"
"10940  :  โรงพยาบาลวังหิน","94","18","19.15","297","164","55.22"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","91","30","32.97","168","83","49.40"
"10942  :  โรงพยาบาลภูสิงห์","230","90","39.13","446","292","65.47"
"10943  :  โรงพยาบาลเมืองจันทร์","77","45","58.44","231","136","58.87"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","273","96","35.16","472","289","61.23"
"28014  :  โรงพยาบาลพยุห์","100","50","50.00","205","89","43.41"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","84","33","39.29","190","99","52.11"
"28016  :  โรงพยาบาลศิลาลาด","254","96","37.80","551","255","46.28"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0.00","0","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","535","271","50.65","997","795","79.74"
"10945  :  โรงพยาบาลโขงเจียม","98","41","41.84","187","82","43.85"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0.00","0","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","800","179","22.38","1,323","649","49.06"
"10948  :  โรงพยาบาลนาจะหลวย","633","164","25.91","1,011","498","49.26"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0.00","0","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","477","115","24.11","802","301","37.53"
"10951  :  โรงพยาบาลตระการพืชผล","497","138","27.77","1,028","520","50.58"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","363","72","19.83","541","319","58.96"
"10953  :  โรงพยาบาลม่วงสามสิบ","594","202","34.01","1,206","548","45.44"
"10954  :  โรงพยาบาลวารินชำราบ","258","81","31.40","446","28","6.28"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","549","92","16.76","1,105","271","24.52"
"10957  :  โรงพยาบาลตาลสุม","224","64","28.57","483","268","55.49"
"10958  :  โรงพยาบาลโพธิ์ไทร","371","88","23.72","647","421","65.07"
"10959  :  โรงพยาบาลสำโรง","392","56","14.29","540","215","39.81"
"10960  :  โรงพยาบาลดอนมดแดง","215","102","47.44","414","222","53.62"
"10961  :  โรงพยาบาลสิรินธร","304","53","17.43","577","311","53.90"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","347","36","10.37","474","261","55.06"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","0","0.00","0","0","0.00"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","290","13","4.48","611","36","5.89"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","285","47","16.49","571","59","10.33"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0.00","0","0","0.00"
"24032  :  โรงพยาบาลนาตาล","6","2","33.33","8","3","37.50"
"24821  :  โรงพยาบาลนาเยีย","0","0","0.00","0","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0.00","0","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0","0.00","0","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","94","41","43.62","189","112","59.26"
"10701  :  โรงพยาบาลยโสธร","0","0","0.00","0","0","0.00"
"10963  :  โรงพยาบาลทรายมูล","0","0","0.00","0","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","0","0","0.00","0","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","704","176","25.00","1,183","664","56.13"
"10966  :  โรงพยาบาลป่าติ้ว","449","87","19.38","896","449","50.11"
"10967  :  โรงพยาบาลมหาชนะชัย","348","14","4.02","749","120","16.02"
"10968  :  โรงพยาบาลค้อวัง","296","101","34.12","480","308","64.17"
"10969  :  โรงพยาบาลไทยเจริญ","289","45","15.57","378","262","69.31"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","841","202","24.02","1,321","684","51.78"
"11921  :  โรงพยาบาลนายแพทย์หาญ","128","55","42.97","211","55","26.07"
"04007  :  โรงพยาบาลซับใหญ่","179","46","25.70","374","124","33.16"
"10702  :  โรงพยาบาลชัยภูมิ","0","0","0.00","0","0","0.00"
"10970  :  โรงพยาบาลบ้านเขว้า","1,246","369","29.61","2,360","1,621","68.69"
"10971  :  โรงพยาบาลคอนสวรรค์","541","112","20.70","852","577","67.72"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","693","280","40.40","1,228","557","45.36"
"10973  :  โรงพยาบาลหนองบัวแดง","923","311","33.69","1,331","614","46.13"
"10974  :  โรงพยาบาลจัตุรัส","633","93","14.69","1,344","370","27.53"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","964","304","31.54","2,046","1,070","52.30"
"10976  :  โรงพยาบาลหนองบัวระเหว","322","53","16.46","694","211","30.40"
"10977  :  โรงพยาบาลเทพสถิต","539","115","21.34","1,193","354","29.67"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","1,398","490","35.05","2,207","945","42.82"
"10979  :  โรงพยาบาลบ้านแท่น","776","183","23.58","1,139","430","37.75"
"10980  :  โรงพยาบาลแก้งคร้อ","922","160","17.35","1,521","635","41.75"
"10981  :  โรงพยาบาลคอนสาร","527","132","25.05","815","348","42.70"
"10982  :  โรงพยาบาลภักดีชุมพล","289","114","39.45","551","430","78.04"
"10983  :  โรงพยาบาลเนินสง่า","192","67","34.90","440","221","50.23"
"10703  :  โรงพยาบาลอำนาจเจริญ","0","0","0.00","0","0","0.00"
"10985  :  โรงพยาบาลชานุมาน","349","89","25.50","640","178","27.81"
"10986  :  โรงพยาบาลปทุมราชวงศา","453","182","40.18","706","223","31.59"
"10987  :  โรงพยาบาลพนา","347","113","32.56","563","370","65.72"
"10988  :  โรงพยาบาลเสนางคนิคม","675","144","21.33","992","351","35.38"
"10989  :  โรงพยาบาลหัวตะพาน","262","98","37.40","443","195","44.02"
"10990  :  โรงพยาบาลลืออำนาจ","357","120","33.61","779","255","32.73"
"11040  :  โรงพยาบาลบึงกาฬ","436","49","11.24","765","388","50.72"
"11041  :  โรงพยาบาลพรเจริญ","540","176","32.59","902","495","54.88"
"11043  :  โรงพยาบาลโซ่พิสัย","774","81","10.47","992","488","49.19"
"11046  :  โรงพยาบาลเซกา","1,004","212","21.12","1,474","645","43.76"
"11047  :  โรงพยาบาลปากคาด","398","45","11.31","686","401","58.45"
"11048  :  โรงพยาบาลบึงโขงหลง","0","0","0.00","0","0","0.00"
"11049  :  โรงพยาบาลศรีวิไล","572","85","14.86","987","593","60.08"
"11050  :  โรงพยาบาลบุ่งคล้า","135","25","18.52","283","149","52.65"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0.00","0","0","0.00"
"10991  :  โรงพยาบาลนากลาง","0","0","0.00","0","0","0.00"
"10992  :  โรงพยาบาลโนนสัง","0","0","0.00","0","0","0.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0.00","0","0","0.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","0","0.00","0","0","0.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0","0.00"
"10670  :  โรงพยาบาลขอนแก่น","87","4","4.60","191","6","3.14"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0.00","0","0","0.00"
"10996  :  โรงพยาบาลพระยืน","0","0","0.00","0","0","0.00"
"10997  :  โรงพยาบาลหนองเรือ","0","0","0.00","0","0","0.00"
"10998  :  โรงพยาบาลชุมแพ","0","0","0.00","0","0","0.00"
"10999  :  โรงพยาบาลสีชมพู","663","125","18.85","1,099","477","43.40"
"11000  :  โรงพยาบาลน้ำพอง","915","289","31.58","1,090","527","48.35"
"11001  :  โรงพยาบาลอุบลรัตน์","360","53","14.72","736","398","54.08"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0.00","0","0","0.00"
"11003  :  โรงพยาบาลเปือยน้อย","236","23","9.75","430","155","36.05"
"11004  :  โรงพยาบาลพล","0","0","0.00","0","0","0.00"
"11005  :  โรงพยาบาลแวงใหญ่","402","72","17.91","610","263","43.11"
"11006  :  โรงพยาบาลแวงน้อย","474","177","37.34","831","411","49.46"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0.00","0","0","0.00"
"11008  :  โรงพยาบาลภูเวียง","0","0","0.00","0","0","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","735","127","17.28","1,224","755","61.68"
"11010  :  โรงพยาบาลชนบท","912","150","16.45","1,425","485","34.04"
"11011  :  โรงพยาบาลเขาสวนกวาง","428","67","15.65","806","363","45.04"
"11012  :  โรงพยาบาลภูผาม่าน","0","0","0.00","0","0","0.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","1,386","246","17.75","2,250","602","26.76"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00","0","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00","0","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0.00","0","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00","0","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","0","0.00","0","0","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00","0","0","0.00"
"14132  :  โรงพยาบาลซำสูง","0","0","0.00","0","0","0.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00","0","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0.00","0","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","96","28","29.17","120","59","49.17"
"77650  :  โรงพยาบาลเวียงเก่า","63","20","31.75","105","74","70.48"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","287","53","18.47","349","166","47.56"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0.00","0","0","0.00"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0.00","0","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","388","60","15.46","601","271","45.09"
"11014  :  โรงพยาบาลหนองวัวซอ","461","89","19.31","720","332","46.11"
"11015  :  โรงพยาบาลกุมภวาปี","1,004","252","25.10","1,589","497","31.28"
"11016  :  โรงพยาบาลห้วยเกิ้ง","0","0","0.00","0","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","520","130","25.00","796","415","52.14"
"11018  :  โรงพยาบาลหนองหาน","933","448","48.02","1,456","683","46.91"
"11019  :  โรงพยาบาลทุ่งฝน","630","145","23.02","1,036","600","57.92"
"11020  :  โรงพยาบาลไชยวาน","604","458","75.83","978","495","50.61"
"11021  :  โรงพยาบาลศรีธาตุ","259","60","23.17","395","202","51.14"
"11022  :  โรงพยาบาลวังสามหมอ","481","102","21.21","679","405","59.65"
"11023  :  โรงพยาบาลบ้านผือ","787","75","9.53","1,454","891","61.28"
"11024  :  โรงพยาบาลน้ำโสม","893","246","27.55","1,431","764","53.39"
"11025  :  โรงพยาบาลเพ็ญ","668","155","23.20","913","391","42.83"
"11026  :  โรงพยาบาลสร้างคอม","467","91","19.49","908","523","57.60"
"11027  :  โรงพยาบาลหนองแสง","386","79","20.47","581","281","48.36"
"11028  :  โรงพยาบาลนายูง","205","28","13.66","332","18","5.42"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","277","77","27.80","423","251","59.34"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","972","246","25.31","1,420","1,074","75.63"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","485","26","5.36","947","196","20.70"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00","0","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00","0","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0.00","0","0","0.00"
"10705  :  โรงพยาบาลเลย","1,297","223","17.19","3,055","1,213","39.71"
"11030  :  โรงพยาบาลนาด้วง","468","40","8.55","1,100","362","32.91"
"11031  :  โรงพยาบาลเชียงคาน","717","14","1.95","1,426","445","31.21"
"11032  :  โรงพยาบาลปากชม","280","25","8.93","610","109","17.87"
"11033  :  โรงพยาบาลนาแห้ว","103","48","46.60","260","97","37.31"
"11034  :  โรงพยาบาลภูเรือ","372","26","6.99","681","242","35.54"
"11035  :  โรงพยาบาลท่าลี่","328","74","22.56","596","4","0.67"
"11036  :  โรงพยาบาลวังสะพุง","996","119","11.95","1,766","667","37.77"
"11037  :  โรงพยาบาลภูกระดึง","674","36","5.34","1,399","503","35.95"
"11038  :  โรงพยาบาลภูหลวง","399","39","9.77","678","328","48.38"
"11039  :  โรงพยาบาลผาขาว","646","56","8.67","1,207","555","45.98"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","724","198","27.35","1,566","379","24.20"
"14133  :  โรงพยาบาลเอราวัณ","498","63","12.65","939","432","46.01"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","55","4","7.27","92","49","53.26"
"10706  :  โรงพยาบาลหนองคาย","1,455","407","27.97","2,550","1,511","59.25"
"11042  :  โรงพยาบาลโพนพิสัย","440","172","39.09","671","274","40.83"
"11044  :  โรงพยาบาลศรีเชียงใหม่","667","52","7.80","1,463","612","41.83"
"11045  :  โรงพยาบาลสังคม","184","47","25.54","437","151","34.55"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","1,107","105","9.49","2,181","1,017","46.63"
"14558  :  โรงพยาบาลพิสัยเวช","614","103","16.78","929","132","14.21"
"21356  :  โรงพยาบาลสระใคร","107","5","4.67","173","99","57.23"
"28778  :  โรงพยาบาลโพธิ์ตาก","66","9","13.64","141","74","52.48"
"28811  :  โรงพยาบาลเฝ้าไร่","227","4","1.76","341","89","26.10"
"28815  :  โรงพยาบาลรัตนวาปี","65","28","43.08","116","71","61.21"
"10707  :  โรงพยาบาลมหาสารคาม","0","0","0.00","0","0","0.00"
"11051  :  โรงพยาบาลแกดำ","430","111","25.81","750","424","56.53"
"11052  :  โรงพยาบาลโกสุมพิสัย","1,352","279","20.64","2,105","1,279","60.76"
"11053  :  โรงพยาบาลกันทรวิชัย","590","222","37.63","988","654","66.19"
"11054  :  โรงพยาบาลเชียงยืน","816","161","19.73","1,212","642","52.97"
"11055  :  โรงพยาบาลบรบือ","1,047","115","10.98","1,427","601","42.12"
"11056  :  โรงพยาบาลนาเชือก","292","73","25.00","520","175","33.65"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","779","235","30.17","1,474","995","67.50"
"11058  :  โรงพยาบาลวาปีปทุม","792","183","23.11","1,294","795","61.44"
"11059  :  โรงพยาบาลนาดูน","277","47","16.97","533","314","58.91"
"11060  :  โรงพยาบาลยางสีสุราช","344","183","53.20","682","401","58.80"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","412","100","24.27","723","195","26.97"
"24704  :  โรงพยาบาลกุดรัง","153","39","25.49","167","94","56.29"
"28843  :  โรงพยาบาลชื่นชม","6","1","16.67","5","3","60.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","0","0.00","0","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","921","259","28.12","1,839","988","53.72"
"11062  :  โรงพยาบาลปทุมรัตต์","593","156","26.31","1,077","694","64.44"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","918","155","16.88","1,436","1,134","78.97"
"11064  :  โรงพยาบาลธวัชบุรี","418","113","27.03","668","388","58.08"
"11065  :  โรงพยาบาลพนมไพร","657","210","31.96","1,279","463","36.20"
"11066  :  โรงพยาบาลโพนทอง","802","80","9.98","1,396","348","24.93"
"11067  :  โรงพยาบาลโพธิ์ชัย","407","78","19.16","558","248","44.44"
"11068  :  โรงพยาบาลหนองพอก","530","111","20.94","863","636","73.70"
"11069  :  โรงพยาบาลเสลภูมิ","834","191","22.90","1,347","958","71.12"
"11070  :  โรงพยาบาลสุวรรณภูมิ","1,130","190","16.81","2,291","636","27.76"
"11071  :  โรงพยาบาลเมืองสรวง","226","73","32.30","440","224","50.91"
"11072  :  โรงพยาบาลโพนทราย","386","164","42.49","855","479","56.02"
"11073  :  โรงพยาบาลอาจสามารถ","545","158","28.99","1,087","549","50.51"
"11074  :  โรงพยาบาลเมยวดี","342","117","34.21","629","332","52.78"
"11075  :  โรงพยาบาลศรีสมเด็จ","405","83","20.49","589","329","55.86"
"11076  :  โรงพยาบาลจังหาร","408","100","24.51","629","412","65.50"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","138","24","17.39","229","25","10.92"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","158","14","8.86","383","85","22.19"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","97","12","12.37","197","101","51.27"
"27989  :  โรงพยาบาลเชียงขวัญ","165","36","21.82","260","157","60.38"
"27990  :  โรงพยาบาลหนองฮี","179","66","36.87","405","227","56.05"
"10709  :  โรงพยาบาลกาฬสินธุ์","365","75","20.55","636","305","47.96"
"11077  :  โรงพยาบาลนามน","471","68","14.44","602","297","49.34"
"11078  :  โรงพยาบาลกมลาไสย","703","195","27.74","1,227","607","49.47"
"11079  :  โรงพยาบาลร่องคำ","414","81","19.57","576","372","64.58"
"11080  :  โรงพยาบาลเขาวง","872","130","14.91","1,355","687","50.70"
"11081  :  โรงพยาบาลยางตลาด","900","152","16.89","1,280","593","46.33"
"11082  :  โรงพยาบาลห้วยเม็ก","639","19","2.97","1,054","500","47.44"
"11083  :  โรงพยาบาลสหัสขันธ์","351","69","19.66","619","356","57.51"
"11084  :  โรงพยาบาลคำม่วง","548","133","24.27","813","481","59.16"
"11085  :  โรงพยาบาลท่าคันโท","684","135","19.74","1,033","525","50.82"
"11086  :  โรงพยาบาลหนองกุงศรี","418","89","21.29","543","296","54.51"
"11087  :  โรงพยาบาลสมเด็จ","575","176","30.61","1,015","493","48.57"
"11088  :  โรงพยาบาลห้วยผึ้ง","551","201","36.48","832","400","48.08"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","1,111","127","11.43","1,918","727","37.90"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","344","107","31.10","464","277","59.70"
"28789  :  โรงพยาบาลฆ้องชัย","245","61","24.90","415","225","54.22"
"28790  :  โรงพยาบาลดอนจาน","307","78","25.41","408","178","43.63"
"28791  :  โรงพยาบาลสามชัย","144","7","4.86","162","65","40.12"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","562","11","1.96","597","239","40.03"
"11090  :  โรงพยาบาลกุดบาก","269","23","8.55","439","202","46.01"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","373","25","6.70","678","254","37.46"
"11092  :  โรงพยาบาลพังโคน","901","84","9.32","1,476","698","47.29"
"11093  :  โรงพยาบาลวาริชภูมิ","502","87","17.33","917","665","72.52"
"11094  :  โรงพยาบาลนิคมน้ำอูน","216","31","14.35","350","153","43.71"
"11095  :  โรงพยาบาลวานรนิวาส","900","98","10.89","1,390","571","41.08"
"11096  :  โรงพยาบาลคำตากล้า","717","61","8.51","1,186","429","36.17"
"11097  :  โรงพยาบาลบ้านม่วง","506","158","31.23","785","399","50.83"
"11098  :  โรงพยาบาลอากาศอำนวย","757","107","14.13","1,300","590","45.38"
"11099  :  โรงพยาบาลส่องดาว","478","41","8.58","689","313","45.43"
"11100  :  โรงพยาบาลเต่างอย","105","14","13.33","243","84","34.57"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","472","94","19.92","803","404","50.31"
"11102  :  โรงพยาบาลเจริญศิลป์","524","55","10.50","789","299","37.90"
"11103  :  โรงพยาบาลโพนนาแก้ว","176","0","0.00","268","164","61.19"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","1,499","302","20.15","2,446","516","21.10"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","431","43","9.98","852","124","14.55"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","131","3","2.29","205","81","39.51"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","103","5","4.85","131","15","11.45"
"11104  :  โรงพยาบาลปลาปาก","358","62","17.32","456","160","35.09"
"11105  :  โรงพยาบาลท่าอุเทน","229","46","20.09","529","310","58.60"
"11106  :  โรงพยาบาลบ้านแพง","447","104","23.27","1,048","654","62.40"
"11107  :  โรงพยาบาลนาทม","161","23","14.29","216","104","48.15"
"11108  :  โรงพยาบาลเรณูนคร","549","67","12.20","1,050","604","57.52"
"11109  :  โรงพยาบาลนาแก","546","89","16.30","823","154","18.71"
"11110  :  โรงพยาบาลศรีสงคราม","381","79","20.73","652","246","37.73"
"11111  :  โรงพยาบาลนาหว้า","481","216","44.91","868","346","39.86"
"11112  :  โรงพยาบาลโพนสวรรค์","634","171","26.97","905","480","53.04"
