"โรงพยาบาล","โรคเบาหวาน","โรคความดันโลหิตสูง"
"จำนวนผู้ป่วย","ควบคุมได้ดี","ร้อยละ","จำนวนผู้ป่วย","ควบคุมได้ดี","ร้อยละ"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00","0","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","175","48","27.43","386","123","31.87"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","458","197","43.01","970","321","33.09"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","122","32","26.23","225","80","35.56"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","134","39","29.10","318","6","1.89"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","343","110","32.07","738","329","44.58"
"27839  :  โรงพยาบาลบัวลาย","271","77","28.41","452","204","45.13"
"27840  :  โรงพยาบาลสีดา","207","100","48.31","470","281","59.79"
"27841  :  โรงพยาบาลเทพารักษ์","397","129","32.49","844","333","39.45"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0.00","0","0","0.00"
"10895  :  โรงพยาบาลคูเมือง","659","214","32.47","1,253","834","66.56"
"10896  :  โรงพยาบาลกระสัง","447","216","48.32","942","484","51.38"
"10897  :  โรงพยาบาลนางรอง","0","0","0.00","0","0","0.00"
"10898  :  โรงพยาบาลหนองกี่","557","193","34.65","1,072","632","58.96"
"10899  :  โรงพยาบาลละหานทราย","568","223","39.26","1,164","676","58.08"
"10900  :  โรงพยาบาลประโคนชัย","1,197","116","9.69","2,122","35","1.65"
"10901  :  โรงพยาบาลบ้านกรวด","539","108","20.04","1,218","914","75.04"
"10902  :  โรงพยาบาลพุทไธสง","831","197","23.71","1,407","784","55.72"
"10904  :  โรงพยาบาลลำปลายมาศ","0","0","0.00","0","0","0.00"
"10905  :  โรงพยาบาลสตึก","346","93","26.88","605","419","69.26"
"10906  :  โรงพยาบาลปะคำ","296","87","29.39","767","340","44.33"
"10907  :  โรงพยาบาลนาโพธิ์","418","210","50.24","790","672","85.06"
"10908  :  โรงพยาบาลหนองหงส์","330","83","25.15","745","464","62.28"
"10909  :  โรงพยาบาลพลับพลาชัย","391","94","24.04","744","316","42.47"
"10910  :  โรงพยาบาลห้วยราช","184","100","54.35","414","208","50.24"
"10911  :  โรงพยาบาลโนนสุวรรณ","371","86","23.18","641","529","82.53"
"10912  :  โรงพยาบาลชำนิ","205","60","29.27","548","22","4.01"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","296","119","40.20","545","399","73.21"
"10914  :  โรงพยาบาลโนนดินแดง","488","66","13.52","1,103","519","47.05"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","17","1","5.88","34","1","2.94"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","305","43","14.10","799","364","45.56"
"23578  :  โรงพยาบาลแคนดง","426","147","34.51","1,040","491","47.21"
"28020  :  โรงพยาบาลบ้านด่าน","464","86","18.53","961","586","60.98"
"10668  :  โรงพยาบาลสุรินทร์","36","10","27.78","63","12","19.05"
"10915  :  โรงพยาบาลชุมพลบุรี","479","136","28.39","836","536","64.11"
"10916  :  โรงพยาบาลท่าตูม","904","242","26.77","2,039","1,220","59.83"
"10917  :  โรงพยาบาลจอมพระ","536","178","33.21","1,209","576","47.64"
"10918  :  โรงพยาบาลปราสาท","756","335","44.31","1,413","668","47.28"
"10919  :  โรงพยาบาลกาบเชิง","295","104","35.25","569","383","67.31"
"10920  :  โรงพยาบาลรัตนบุรี","695","229","32.95","1,463","1,035","70.75"
"10921  :  โรงพยาบาลสนม","397","142","35.77","740","540","72.97"
"10922  :  โรงพยาบาลศีขรภูมิ","623","209","33.55","1,233","833","67.56"
"10923  :  โรงพยาบาลสังขะ","520","126","24.23","1,043","510","48.90"
"10924  :  โรงพยาบาลลำดวน","519","184","35.45","1,209","816","67.49"
"10925  :  โรงพยาบาลสำโรงทาบ","352","112","31.82","838","532","63.48"
"10926  :  โรงพยาบาลบัวเชด","363","135","37.19","870","445","51.15"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","54","13","24.07","81","29","35.80"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","131","17","12.98","328","119","36.28"
"27842  :  โรงพยาบาลเขวาสินรินทร์","164","55","33.54","350","25","7.14"
"27843  :  โรงพยาบาลศรีณรงค์","182","63","34.62","406","273","67.24"
"27844  :  โรงพยาบาลโนนนารายณ์","93","12","12.90","261","158","60.54"
"10700  :  โรงพยาบาลศรีสะเกษ","22","4","18.18","50","17","34.00"
"10927  :  โรงพยาบาลยางชุมน้อย","356","115","32.30","802","507","63.22"
"10928  :  โรงพยาบาลกันทรารมย์","618","201","32.52","1,229","678","55.17"
"10929  :  โรงพยาบาลกันทรลักษ์","646","103","15.94","1,088","391","35.94"
"10930  :  โรงพยาบาลขุขันธ์","495","163","32.93","1,234","619","50.16"
"10931  :  โรงพยาบาลไพรบึง","415","90","21.69","1,243","680","54.71"
"10932  :  โรงพยาบาลปรางค์กู่","304","82","26.97","610","295","48.36"
"10933  :  โรงพยาบาลขุนหาญ","437","141","32.27","1,023","599","58.55"
"10934  :  โรงพยาบาลราษีไศล","441","175","39.68","928","656","70.69"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","440","142","32.27","990","553","55.86"
"10936  :  โรงพยาบาลบึงบูรพ์","279","131","46.95","734","520","70.84"
"10937  :  โรงพยาบาลห้วยทับทัน","219","90","41.10","519","344","66.28"
"10938  :  โรงพยาบาลโนนคูณ","147","42","28.57","205","126","61.46"
"10939  :  โรงพยาบาลศรีรัตนะ","300","72","24.00","588","212","36.05"
"10940  :  โรงพยาบาลวังหิน","106","40","37.74","301","161","53.49"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","90","32","35.56","176","95","53.98"
"10942  :  โรงพยาบาลภูสิงห์","228","78","34.21","503","303","60.24"
"10943  :  โรงพยาบาลเมืองจันทร์","90","39","43.33","267","199","74.53"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","236","83","35.17","444","61","13.74"
"28014  :  โรงพยาบาลพยุห์","111","52","46.85","231","100","43.29"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","90","25","27.78","214","113","52.80"
"28016  :  โรงพยาบาลศิลาลาด","301","80","26.58","637","314","49.29"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0.00","0","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","607","208","34.27","1,139","960","84.28"
"10945  :  โรงพยาบาลโขงเจียม","373","56","15.01","581","258","44.41"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0.00","0","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","924","133","14.39","1,631","797","48.87"
"10948  :  โรงพยาบาลนาจะหลวย","695","191","27.48","1,183","637","53.85"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0.00","0","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","209","4","1.91","359","30","8.36"
"10951  :  โรงพยาบาลตระการพืชผล","511","108","21.14","1,038","791","76.20"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","702","149","21.23","1,096","815","74.36"
"10953  :  โรงพยาบาลม่วงสามสิบ","626","138","22.04","1,270","689","54.25"
"10954  :  โรงพยาบาลวารินชำราบ","322","46","14.29","555","310","55.86"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","546","105","19.23","1,062","430","40.49"
"10957  :  โรงพยาบาลตาลสุม","286","53","18.53","611","307","50.25"
"10958  :  โรงพยาบาลโพธิ์ไทร","427","51","11.94","728","460","63.19"
"10959  :  โรงพยาบาลสำโรง","379","88","23.22","524","280","53.44"
"10960  :  โรงพยาบาลดอนมดแดง","205","32","15.61","398","116","29.15"
"10961  :  โรงพยาบาลสิรินธร","399","53","13.28","824","372","45.15"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","367","35","9.54","569","321","56.41"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","0","0.00","0","0","0.00"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","390","24","6.15","801","82","10.24"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","121","22","18.18","226","17","7.52"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0.00","0","0","0.00"
"24032  :  โรงพยาบาลนาตาล","109","12","11.01","164","72","43.90"
"24821  :  โรงพยาบาลนาเยีย","0","0","0.00","0","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0.00","0","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","187","29","15.51","333","169","50.75"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","96","45","46.88","201","140","69.65"
"10701  :  โรงพยาบาลยโสธร","0","0","0.00","0","0","0.00"
"10963  :  โรงพยาบาลทรายมูล","0","0","0.00","0","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","0","0","0.00","0","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","693","138","19.91","1,201","654","54.45"
"10966  :  โรงพยาบาลป่าติ้ว","476","97","20.38","928","413","44.50"
"10967  :  โรงพยาบาลมหาชนะชัย","357","91","25.49","760","489","64.34"
"10968  :  โรงพยาบาลค้อวัง","307","139","45.28","554","344","62.09"
"10969  :  โรงพยาบาลไทยเจริญ","333","68","20.42","434","91","20.97"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","903","225","24.92","1,366","655","47.95"
"11921  :  โรงพยาบาลนายแพทย์หาญ","113","39","34.51","202","72","35.64"
"04007  :  โรงพยาบาลซับใหญ่","177","78","44.07","348","134","38.51"
"10702  :  โรงพยาบาลชัยภูมิ","0","0","0.00","0","0","0.00"
"10970  :  โรงพยาบาลบ้านเขว้า","1,277","377","29.52","2,519","1,624","64.47"
"10971  :  โรงพยาบาลคอนสวรรค์","604","97","16.06","1,016","740","72.83"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","713","350","49.09","1,330","832","62.56"
"10973  :  โรงพยาบาลหนองบัวแดง","982","313","31.87","1,826","630","34.50"
"10974  :  โรงพยาบาลจัตุรัส","667","98","14.69","1,422","642","45.15"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","964","269","27.90","2,054","1,449","70.55"
"10976  :  โรงพยาบาลหนองบัวระเหว","351","42","11.97","793","144","18.16"
"10977  :  โรงพยาบาลเทพสถิต","512","76","14.84","1,146","457","39.88"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","1,408","157","11.15","2,284","483","21.15"
"10979  :  โรงพยาบาลบ้านแท่น","625","174","27.84","968","467","48.24"
"10980  :  โรงพยาบาลแก้งคร้อ","988","169","17.11","1,561","251","16.08"
"10981  :  โรงพยาบาลคอนสาร","546","102","18.68","873","432","49.48"
"10982  :  โรงพยาบาลภักดีชุมพล","330","93","28.18","639","498","77.93"
"10983  :  โรงพยาบาลเนินสง่า","212","50","23.58","507","282","55.62"
"10703  :  โรงพยาบาลอำนาจเจริญ","0","0","0.00","0","0","0.00"
"10985  :  โรงพยาบาลชานุมาน","400","138","34.50","694","290","41.79"
"10986  :  โรงพยาบาลปทุมราชวงศา","504","137","27.18","789","366","46.39"
"10987  :  โรงพยาบาลพนา","427","189","44.26","721","492","68.24"
"10988  :  โรงพยาบาลเสนางคนิคม","764","212","27.75","1,166","763","65.44"
"10989  :  โรงพยาบาลหัวตะพาน","271","93","34.32","467","263","56.32"
"10990  :  โรงพยาบาลลืออำนาจ","335","93","27.76","801","468","58.43"
"11040  :  โรงพยาบาลบึงกาฬ","459","46","10.02","814","271","33.29"
"11041  :  โรงพยาบาลพรเจริญ","611","173","28.31","1,043","607","58.20"
"11043  :  โรงพยาบาลโซ่พิสัย","790","32","4.05","1,261","265","21.02"
"11046  :  โรงพยาบาลเซกา","1,041","192","18.44","1,584","924","58.33"
"11047  :  โรงพยาบาลปากคาด","504","57","11.31","854","535","62.65"
"11048  :  โรงพยาบาลบึงโขงหลง","0","0","0.00","0","0","0.00"
"11049  :  โรงพยาบาลศรีวิไล","683","111","16.25","1,128","801","71.01"
"11050  :  โรงพยาบาลบุ่งคล้า","137","11","8.03","272","146","53.68"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0.00","0","0","0.00"
"10991  :  โรงพยาบาลนากลาง","0","0","0.00","0","0","0.00"
"10992  :  โรงพยาบาลโนนสัง","0","0","0.00","0","0","0.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0.00","0","0","0.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","0","0.00","0","0","0.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0","0.00"
"10670  :  โรงพยาบาลขอนแก่น","0","0","0.00","0","0","0.00"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0.00","0","0","0.00"
"10996  :  โรงพยาบาลพระยืน","0","0","0.00","0","0","0.00"
"10997  :  โรงพยาบาลหนองเรือ","0","0","0.00","0","0","0.00"
"10998  :  โรงพยาบาลชุมแพ","0","0","0.00","0","0","0.00"
"10999  :  โรงพยาบาลสีชมพู","667","248","37.18","1,185","653","55.11"
"11000  :  โรงพยาบาลน้ำพอง","712","217","30.48","1,137","505","44.42"
"11001  :  โรงพยาบาลอุบลรัตน์","389","57","14.65","794","414","52.14"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0.00","0","0","0.00"
"11003  :  โรงพยาบาลเปือยน้อย","271","32","11.81","486","236","48.56"
"11004  :  โรงพยาบาลพล","0","0","0.00","0","0","0.00"
"11005  :  โรงพยาบาลแวงใหญ่","388","78","20.10","628","300","47.77"
"11006  :  โรงพยาบาลแวงน้อย","500","133","26.60","915","517","56.50"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0.00","0","0","0.00"
"11008  :  โรงพยาบาลภูเวียง","0","0","0.00","0","0","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","668","150","22.46","1,250","689","55.12"
"11010  :  โรงพยาบาลชนบท","0","0","0.00","0","0","0.00"
"11011  :  โรงพยาบาลเขาสวนกวาง","0","0","0.00","0","0","0.00"
"11012  :  โรงพยาบาลภูผาม่าน","0","0","0.00","0","0","0.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","1,396","266","19.05","2,347","865","36.86"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00","0","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00","0","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0.00","0","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00","0","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","0","0.00","0","0","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00","0","0","0.00"
"14132  :  โรงพยาบาลซำสูง","0","0","0.00","0","0","0.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00","0","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0.00","0","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","91","32","35.16","134","64","47.76"
"77650  :  โรงพยาบาลเวียงเก่า","75","29","38.67","121","42","34.71"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","294","60","20.41","364","187","51.37"
"77652  :  โรงพยาบาลโนนศิลา","105","37","35.24","171","44","25.73"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0.00","0","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","491","170","34.62","826","229","27.72"
"11014  :  โรงพยาบาลหนองวัวซอ","501","99","19.76","761","371","48.75"
"11015  :  โรงพยาบาลกุมภวาปี","1,070","274","25.61","1,772","733","41.37"
"11016  :  โรงพยาบาลห้วยเกิ้ง","0","0","0.00","0","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","557","120","21.54","958","428","44.68"
"11018  :  โรงพยาบาลหนองหาน","987","260","26.34","1,556","721","46.34"
"11019  :  โรงพยาบาลทุ่งฝน","710","260","36.62","1,154","663","57.45"
"11020  :  โรงพยาบาลไชยวาน","622","115","18.49","1,012","320","31.62"
"11021  :  โรงพยาบาลศรีธาตุ","274","87","31.75","457","264","57.77"
"11022  :  โรงพยาบาลวังสามหมอ","527","237","44.97","732","524","71.58"
"11023  :  โรงพยาบาลบ้านผือ","891","199","22.33","1,601","969","60.52"
"11024  :  โรงพยาบาลน้ำโสม","937","179","19.10","1,558","1,052","67.52"
"11025  :  โรงพยาบาลเพ็ญ","760","121","15.92","1,017","457","44.94"
"11026  :  โรงพยาบาลสร้างคอม","474","170","35.86","947","674","71.17"
"11027  :  โรงพยาบาลหนองแสง","399","89","22.31","658","381","57.90"
"11028  :  โรงพยาบาลนายูง","211","36","17.06","334","152","45.51"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","285","41","14.39","454","287","63.22"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","1,011","254","25.12","1,557","1,094","70.26"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","61","3","4.92","94","28","29.79"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00","0","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00","0","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0.00","0","0","0.00"
"10705  :  โรงพยาบาลเลย","1,363","314","23.04","3,180","1,163","36.57"
"11030  :  โรงพยาบาลนาด้วง","485","44","9.07","1,060","454","42.83"
"11031  :  โรงพยาบาลเชียงคาน","727","176","24.21","1,553","581","37.41"
"11032  :  โรงพยาบาลปากชม","293","13","4.44","628","135","21.50"
"11033  :  โรงพยาบาลนาแห้ว","120","52","43.33","306","174","56.86"
"11034  :  โรงพยาบาลภูเรือ","403","43","10.67","768","370","48.18"
"11035  :  โรงพยาบาลท่าลี่","340","52","15.29","615","282","45.85"
"11036  :  โรงพยาบาลวังสะพุง","1,068","315","29.49","1,911","915","47.88"
"11037  :  โรงพยาบาลภูกระดึง","623","10","1.61","1,402","476","33.95"
"11038  :  โรงพยาบาลภูหลวง","433","138","31.87","719","393","54.66"
"11039  :  โรงพยาบาลผาขาว","685","111","16.20","1,240","644","51.94"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","859","214","24.91","1,735","808","46.57"
"14133  :  โรงพยาบาลเอราวัณ","504","40","7.94","953","372","39.03"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","61","5","8.20","97","46","47.42"
"10706  :  โรงพยาบาลหนองคาย","1,578","367","23.26","2,817","896","31.81"
"11042  :  โรงพยาบาลโพนพิสัย","509","49","9.63","721","281","38.97"
"11044  :  โรงพยาบาลศรีเชียงใหม่","746","283","37.94","1,625","881","54.22"
"11045  :  โรงพยาบาลสังคม","217","60","27.65","495","218","44.04"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","1,208","280","23.18","2,385","826","34.63"
"14558  :  โรงพยาบาลพิสัยเวช","411","39","9.49","575","157","27.30"
"21356  :  โรงพยาบาลสระใคร","117","51","43.59","204","122","59.80"
"28778  :  โรงพยาบาลโพธิ์ตาก","75","18","24.00","161","67","41.61"
"28811  :  โรงพยาบาลเฝ้าไร่","244","2","0.82","380","114","30.00"
"28815  :  โรงพยาบาลรัตนวาปี","73","4","5.48","126","55","43.65"
"10707  :  โรงพยาบาลมหาสารคาม","0","0","0.00","0","0","0.00"
"11051  :  โรงพยาบาลแกดำ","491","125","25.46","856","393","45.91"
"11052  :  โรงพยาบาลโกสุมพิสัย","1,372","217","15.82","2,191","953","43.50"
"11053  :  โรงพยาบาลกันทรวิชัย","667","139","20.84","1,069","698","65.29"
"11054  :  โรงพยาบาลเชียงยืน","906","308","34.00","1,457","1,100","75.50"
"11055  :  โรงพยาบาลบรบือ","1,089","142","13.04","1,573","490","31.15"
"11056  :  โรงพยาบาลนาเชือก","336","53","15.77","617","189","30.63"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","834","210","25.18","1,589","788","49.59"
"11058  :  โรงพยาบาลวาปีปทุม","898","210","23.39","1,504","528","35.11"
"11059  :  โรงพยาบาลนาดูน","319","54","16.93","571","352","61.65"
"11060  :  โรงพยาบาลยางสีสุราช","371","89","23.99","742","469","63.21"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","444","110","24.77","754","261","34.62"
"24704  :  โรงพยาบาลกุดรัง","255","24","9.41","289","123","42.56"
"28843  :  โรงพยาบาลชื่นชม","6","2","33.33","6","2","33.33"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","0","0.00","0","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","987","177","17.93","1,958","968","49.44"
"11062  :  โรงพยาบาลปทุมรัตต์","616","115","18.67","1,112","862","77.52"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","933","171","18.33","1,427","824","57.74"
"11064  :  โรงพยาบาลธวัชบุรี","473","98","20.72","768","304","39.58"
"11065  :  โรงพยาบาลพนมไพร","699","167","23.89","1,331","287","21.56"
"11066  :  โรงพยาบาลโพนทอง","881","104","11.80","1,495","658","44.01"
"11067  :  โรงพยาบาลโพธิ์ชัย","489","36","7.36","699","432","61.80"
"11068  :  โรงพยาบาลหนองพอก","562","92","16.37","888","469","52.82"
"11069  :  โรงพยาบาลเสลภูมิ","981","217","22.12","1,640","927","56.52"
"11070  :  โรงพยาบาลสุวรรณภูมิ","1,216","283","23.27","2,541","1,037","40.81"
"11071  :  โรงพยาบาลเมืองสรวง","231","67","29.00","478","322","67.36"
"11072  :  โรงพยาบาลโพนทราย","404","204","50.50","948","709","74.79"
"11073  :  โรงพยาบาลอาจสามารถ","571","41","7.18","1,160","644","55.52"
"11074  :  โรงพยาบาลเมยวดี","361","92","25.48","753","384","51.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","425","33","7.76","631","380","60.22"
"11076  :  โรงพยาบาลจังหาร","501","150","29.94","735","455","61.90"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","163","9","5.52","271","47","17.34"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","205","24","11.71","391","150","38.36"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","111","31","27.93","219","99","45.21"
"27989  :  โรงพยาบาลเชียงขวัญ","170","18","10.59","316","223","70.57"
"27990  :  โรงพยาบาลหนองฮี","173","62","35.84","401","209","52.12"
"10709  :  โรงพยาบาลกาฬสินธุ์","398","74","18.59","690","301","43.62"
"11077  :  โรงพยาบาลนามน","495","74","14.95","649","266","40.99"
"11078  :  โรงพยาบาลกมลาไสย","734","122","16.62","1,324","504","38.07"
"11079  :  โรงพยาบาลร่องคำ","447","100","22.37","637","290","45.53"
"11080  :  โรงพยาบาลเขาวง","886","193","21.78","1,405","1,047","74.52"
"11081  :  โรงพยาบาลยางตลาด","954","311","32.60","1,399","633","45.25"
"11082  :  โรงพยาบาลห้วยเม็ก","700","131","18.71","1,147","686","59.81"
"11083  :  โรงพยาบาลสหัสขันธ์","382","106","27.75","654","388","59.33"
"11084  :  โรงพยาบาลคำม่วง","602","128","21.26","906","493","54.42"
"11085  :  โรงพยาบาลท่าคันโท","696","70","10.06","1,030","537","52.14"
"11086  :  โรงพยาบาลหนองกุงศรี","439","42","9.57","624","333","53.37"
"11087  :  โรงพยาบาลสมเด็จ","624","210","33.65","1,071","626","58.45"
"11088  :  โรงพยาบาลห้วยผึ้ง","583","60","10.29","971","548","56.44"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","1,126","32","2.84","2,014","579","28.75"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","362","50","13.81","525","257","48.95"
"28789  :  โรงพยาบาลฆ้องชัย","250","77","30.80","425","317","74.59"
"28790  :  โรงพยาบาลดอนจาน","340","128","37.65","487","199","40.86"
"28791  :  โรงพยาบาลสามชัย","149","28","18.79","164","76","46.34"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","685","3","0.44","747","331","44.31"
"11090  :  โรงพยาบาลกุดบาก","272","60","22.06","483","233","48.24"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","409","5","1.22","715","271","37.90"
"11092  :  โรงพยาบาลพังโคน","936","83","8.87","1,569","822","52.39"
"11093  :  โรงพยาบาลวาริชภูมิ","549","165","30.05","1,021","761","74.53"
"11094  :  โรงพยาบาลนิคมน้ำอูน","211","25","11.85","355","113","31.83"
"11095  :  โรงพยาบาลวานรนิวาส","955","23","2.41","1,458","591","40.53"
"11096  :  โรงพยาบาลคำตากล้า","751","141","18.77","1,238","458","37.00"
"11097  :  โรงพยาบาลบ้านม่วง","529","51","9.64","832","407","48.92"
"11098  :  โรงพยาบาลอากาศอำนวย","894","13","1.45","1,486","827","55.65"
"11099  :  โรงพยาบาลส่องดาว","94","2","2.13","197","90","45.69"
"11100  :  โรงพยาบาลเต่างอย","120","37","30.83","291","165","56.70"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","547","94","17.18","947","511","53.96"
"11102  :  โรงพยาบาลเจริญศิลป์","594","119","20.03","937","636","67.88"
"11103  :  โรงพยาบาลโพนนาแก้ว","181","0","0.00","284","143","50.35"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","1,650","445","26.97","2,743","1,187","43.27"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","467","36","7.71","889","254","28.57"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","140","0","0.00","239","92","38.49"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","265","71","26.79","398","112","28.14"
"11104  :  โรงพยาบาลปลาปาก","369","10","2.71","509","182","35.76"
"11105  :  โรงพยาบาลท่าอุเทน","244","75","30.74","583","380","65.18"
"11106  :  โรงพยาบาลบ้านแพง","471","111","23.57","1,107","706","63.78"
"11107  :  โรงพยาบาลนาทม","149","39","26.17","233","105","45.06"
"11108  :  โรงพยาบาลเรณูนคร","545","85","15.60","1,080","844","78.15"
"11109  :  โรงพยาบาลนาแก","606","121","19.97","950","390","41.05"
"11110  :  โรงพยาบาลศรีสงคราม","454","108","23.79","756","324","42.86"
"11111  :  โรงพยาบาลนาหว้า","511","87","17.03","920","377","40.98"
"11112  :  โรงพยาบาลโพนสวรรค์","652","190","29.14","976","612","62.70"
