"โรงพยาบาล","ผู้ป่วยที่อยู่ในเขตรับผิดชอบ Typearea 1,3","ผู้ป่วยที่มารับบริการของหน่วยบริการจากแฟ้ม ChronicFU"
"รวมทั้งหมด","ผู้ป่วยเบาหวานที่ไม่มีโรคร่วม","ผู้ป่วยเบาหวานที่มีโรคร่วม","รวมทั้งหมด","ผู้ป่วยเบาหวานที่ไม่มีโรคร่วม","ผู้ป่วยเบาหวานที่มีโรคร่วม"
"จำนวนผู้ป่วย(B1)","ได้รับการตรวจ","ร้อยละการตรวจ","ควบคุมได้ดี(A1)","ร้อยละควบคุมได้ดี(A1*100)/B1","จำนวนผู้ป่วย(D1)","ได้รับการตรวจ","ควบคุมได้ดี(C1)","ร้อยละควบคุมได้ดี(C1*100)/D1","จำนวนผู้ป่วย(F1)","ได้รับการตรวจ","ควบคุมได้ดี(E1)","ร้อยละควบคุมได้ดี(F1*100)/E1","จำนวนผู้ป่วย(B2)","ได้รับการตรวจ","ร้อยละการตรวจ","ควบคุมได้ดี(A2)","ร้อยละควบคุมได้ดี(A2*100)/B2","จำนวนผู้ป่วย(D2)","ได้รับการตรวจ","ควบคุมได้ดี(C2)","ร้อยละ(C2*100)/D2","จำนวนผู้ป่วย(F2)","ได้รับการตรวจ","ควบคุมได้ดี(E2)","ร้อยละ(F2*100)/E2"
"10847  :  โรงพยาบาลบ่อไร่","318","103","32.39","51","16.04","318","103","51","16.04","0","0","0","0.00","797","284","35.63","130","16.31","797","284","130","16.31","0","0","0","0.00"
"10848  :  โรงพยาบาลแหลมงอบ","288","225","78.13","63","21.88","288","225","63","21.88","0","0","0","0.00","821","727","88.55","215","26.19","821","727","215","26.19","0","0","0","0.00"
"10849  :  โรงพยาบาลเกาะกูด","37","0","0.00","0","0.00","37","0","0","0.00","0","0","0","0.00","47","0","0.00","0","0.00","47","0","0","0.00","0","0","0","0.00"
"13816  :  โรงพยาบาลเกาะช้าง","70","43","61.43","16","22.86","70","43","16","22.86","0","0","0","0.00","263","194","73.76","54","20.53","263","194","54","20.53","0","0","0","0.00"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","5,869","3,134","53.40","1,309","22.30","5,869","3,134","1,309","22.30","0","0","0","0.00"
"10833  :  โรงพยาบาลท่าตะเกียบ","236","171","72.46","60","25.42","236","171","60","25.42","0","0","0","0.00","1,184","917","77.45","290","24.49","1,184","917","290","24.49","0","0","0","0.00"
"10850  :  โรงพยาบาลบางคล้า","851","254","29.85","157","18.45","851","254","157","18.45","0","0","0","0.00","1,990","577","28.99","360","18.09","1,990","577","360","18.09","0","0","0","0.00"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","2,156","1,751","81.22","491","22.77","2,156","1,751","491","22.77","0","0","0","0.00"
"10852  :  โรงพยาบาลบางปะกง","1","0","0.00","0","0.00","1","0","0","0.00","0","0","0","0.00","2,200","1,271","57.77","541","24.59","2,200","1,271","541","24.59","0","0","0","0.00"
"10853  :  โรงพยาบาลบ้านโพธิ์","181","113","62.43","47","25.97","181","113","47","25.97","0","0","0","0.00","2,024","1,489","73.57","585","28.90","2,024","1,489","585","28.90","0","0","0","0.00"
"10854  :  โรงพยาบาลพนมสารคาม","524","382","72.90","90","17.18","524","382","90","17.18","0","0","0","0.00","1,854","1,551","83.66","334","18.02","1,854","1,551","334","18.02","0","0","0","0.00"
"10855  :  โรงพยาบาลสนามชัยเขต","266","156","58.65","58","21.80","266","156","58","21.80","0","0","0","0.00","709","472","66.57","166","23.41","709","472","166","23.41","0","0","0","0.00"
"10856  :  โรงพยาบาลแปลงยาว","329","176","53.50","89","27.05","329","176","89","27.05","0","0","0","0.00","1,528","1,145","74.93","455","29.78","1,528","1,145","455","29.78","0","0","0","0.00"
"13747  :  โรงพยาบาลราชสาส์น","435","318","73.10","69","15.86","435","318","69","15.86","0","0","0","0.00","574","462","80.49","114","19.86","574","462","114","19.86","0","0","0","0.00"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","230","30","13.04","15","6.52","230","30","15","6.52","0","0","0","0.00"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","94","40","42.55","19","20.21","94","40","19","20.21","0","0","0","0.00","2,791","1,803","64.60","757","27.12","2,791","1,803","757","27.12","0","0","0","0.00"
"10857  :  โรงพยาบาลกบินทร์บุรี","565","287","50.80","81","14.34","565","287","81","14.34","0","0","0","0.00","2,716","2,188","80.56","653","24.04","2,716","2,188","653","24.04","0","0","0","0.00"
"10858  :  โรงพยาบาลนาดี","419","262","62.53","97","23.15","419","262","97","23.15","0","0","0","0.00","1,753","1,109","63.26","392","22.36","1,753","1,109","392","22.36","0","0","0","0.00"
"10859  :  โรงพยาบาลบ้านสร้าง","291","183","62.89","51","17.53","291","183","51","17.53","0","0","0","0.00","1,492","847","56.77","293","19.64","1,492","847","293","19.64","0","0","0","0.00"
"10860  :  โรงพยาบาลประจันตคาม","523","314","60.04","86","16.44","523","314","86","16.44","0","0","0","0.00","2,568","1,618","63.01","355","13.82","2,568","1,618","355","13.82","0","0","0","0.00"
"10861  :  โรงพยาบาลศรีมหาโพธิ","422","112","26.54","51","12.09","422","112","51","12.09","0","0","0","0.00","1,565","370","23.64","160","10.22","1,565","370","160","10.22","0","0","0","0.00"
"10862  :  โรงพยาบาลศรีมโหสถ","468","361","77.14","143","30.56","468","361","143","30.56","0","0","0","0.00","852","670","78.64","256","30.05","852","670","256","30.05","0","0","0","0.00"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","257","165","64.20","113","43.97","257","165","113","43.97","0","0","0","0.00","211","120","56.87","77","36.49","211","120","77","36.49","0","0","0","0.00"
"10698  :  โรงพยาบาลนครนายก","682","278","40.76","120","17.60","682","278","120","17.60","0","0","0","0.00","2,932","1,499","51.13","566","19.30","2,932","1,499","566","19.30","0","0","0","0.00"
"10863  :  โรงพยาบาลปากพลี","163","58","35.58","30","18.40","163","58","30","18.40","0","0","0","0.00","881","212","24.06","120","13.62","881","212","120","13.62","0","0","0","0.00"
"10864  :  โรงพยาบาลบ้านนา","413","122","29.54","56","13.56","413","122","56","13.56","0","0","0","0.00","2,414","595","24.65","220","9.11","2,414","595","220","9.11","0","0","0","0.00"
"10865  :  โรงพยาบาลองครักษ์","203","142","69.95","84","41.38","203","142","84","41.38","0","0","0","0.00","1,816","1,120","61.67","678","37.33","1,816","1,120","678","37.33","0","0","0","0.00"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","14","0","0.00","0","0.00","14","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","73","57","78.08","27","36.99","73","57","27","36.99","0","0","0","0.00","5,848","3,867","66.13","1,913","32.71","5,848","3,867","1,913","32.71","0","0","0","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","2,984","2,093","70.14","702","23.53","2,984","2,093","702","23.53","0","0","0","0.00"
"10866  :  โรงพยาบาลคลองหาด","401","280","69.83","103","25.69","401","280","103","25.69","0","0","0","0.00","1,166","946","81.13","300","25.73","1,166","946","300","25.73","0","0","0","0.00"
"10867  :  โรงพยาบาลตาพระยา","248","27","10.89","15","6.05","248","27","15","6.05","0","0","0","0.00","1,428","321","22.48","172","12.04","1,428","321","172","12.04","0","0","0","0.00"
"10868  :  โรงพยาบาลวังน้ำเย็น","900","240","26.67","122","13.56","900","240","122","13.56","0","0","0","0.00","2,510","788","31.39","387","15.42","2,510","788","387","15.42","0","0","0","0.00"
"10869  :  โรงพยาบาลวัฒนานคร","513","412","80.31","201","39.18","513","412","201","39.18","0","0","0","0.00","2,272","1,977","87.02","903","39.74","2,272","1,977","903","39.74","0","0","0","0.00"
"10870  :  โรงพยาบาลอรัญประเทศ","507","265","52.27","60","11.83","507","265","60","11.83","0","0","0","0.00","3,028","1,881","62.12","504","16.64","3,028","1,881","504","16.64","0","0","0","0.00"
"13817  :  โรงพยาบาลเขาฉกรรจ์","169","23","13.61","2","1.18","169","23","2","1.18","0","0","0","0.00","1,219","0","0.00","0","0.00","1,219","0","0","0.00","0","0","0","0.00"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10871  :  โรงพยาบาลครบุรี","509","0","0.00","162","31.83","509","0","162","31.83","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10872  :  โรงพยาบาลเสิงสาง","450","0","0.00","210","46.67","450","0","210","46.67","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10873  :  โรงพยาบาลคง","513","0","0.00","140","27.29","513","0","140","27.29","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10874  :  โรงพยาบาลบ้านเหลื่อม","293","0","0.00","68","23.21","293","0","68","23.21","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10875  :  โรงพยาบาลจักราช","418","0","0.00","136","32.54","418","0","136","32.54","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10876  :  โรงพยาบาลโชคชัย","620","0","0.00","249","40.16","620","0","249","40.16","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10877  :  โรงพยาบาลด่านขุนทด","1,577","0","0.00","174","11.03","1,577","0","174","11.03","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10878  :  โรงพยาบาลโนนไทย","667","0","0.00","176","26.39","667","0","176","26.39","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10879  :  โรงพยาบาลโนนสูง","470","0","0.00","136","28.94","470","0","136","28.94","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10880  :  โรงพยาบาลขามสะแกแสง","532","0","0.00","174","32.71","532","0","174","32.71","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10881  :  โรงพยาบาลบัวใหญ่","347","0","0.00","140","40.35","347","0","140","40.35","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10882  :  โรงพยาบาลประทาย","464","0","0.00","120","25.86","464","0","120","25.86","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10883  :  โรงพยาบาลปักธงชัย","406","0","0.00","94","23.15","406","0","94","23.15","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10884  :  โรงพยาบาลพิมาย","123","0","0.00","28","22.76","123","0","28","22.76","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10885  :  โรงพยาบาลห้วยแถลง","471","0","0.00","100","21.23","471","0","100","21.23","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10886  :  โรงพยาบาลชุมพวง","205","0","0.00","63","30.73","205","0","63","30.73","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10887  :  โรงพยาบาลสูงเนิน","1,034","0","0.00","175","16.92","1,034","0","175","16.92","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10888  :  โรงพยาบาลขามทะเลสอ","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10889  :  โรงพยาบาลสีคิ้ว","1,172","0","0.00","417","35.58","1,172","0","417","35.58","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10890  :  โรงพยาบาลปากช่องนานา","479","0","0.00","146","30.48","479","0","146","30.48","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10891  :  โรงพยาบาลหนองบุญมาก","203","0","0.00","95","46.80","203","0","95","46.80","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10892  :  โรงพยาบาลแก้งสนามนาง","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10893  :  โรงพยาบาลโนนแดง","316","0","0.00","46","14.56","316","0","46","14.56","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","140","0","0.00","40","28.57","140","0","40","28.57","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","1,537","0","0.00","636","41.38","1,537","0","636","41.38","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","160","0","0.00","21","13.13","160","0","21","13.13","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","269","0","0.00","57","21.19","269","0","57","21.19","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","754","0","0.00","166","22.02","754","0","166","22.02","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","941","0","0.00","298","31.67","941","0","298","31.67","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","21","0","0.00","6","28.57","21","0","6","28.57","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","5","0","0.00","2","40.00","5","0","2","40.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","34","0","0.00","11","32.35","34","0","11","32.35","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","276","0","0.00","174","63.04","276","0","174","63.04","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","368","0","0.00","86","23.37","368","0","86","23.37","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","251","0","0.00","46","18.33","251","0","46","18.33","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"27839  :  โรงพยาบาลบัวลาย","201","0","0.00","57","28.36","201","0","57","28.36","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"27840  :  โรงพยาบาลสีดา","164","0","0.00","50","30.49","164","0","50","30.49","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"27841  :  โรงพยาบาลเทพารักษ์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","4,090","1,643","40.17","655","16.01","4,090","1,643","655","16.01","0","0","0","0.00"
"10895  :  โรงพยาบาลคูเมือง","426","323","75.82","66","15.49","426","323","66","15.49","0","0","0","0.00","1,375","1,221","88.80","245","17.82","1,375","1,221","245","17.82","0","0","0","0.00"
"10896  :  โรงพยาบาลกระสัง","307","257","83.71","138","44.95","307","257","138","44.95","0","0","0","0.00","2,450","2,114","86.29","909","37.10","2,450","2,114","909","37.10","0","0","0","0.00"
"10897  :  โรงพยาบาลนางรอง","1,039","564","54.28","276","26.56","1,039","564","276","26.56","0","0","0","0.00","2,638","1,601","60.69","768","29.11","2,638","1,601","768","29.11","0","0","0","0.00"
"10898  :  โรงพยาบาลหนองกี่","430","347","80.70","95","22.09","430","347","95","22.09","0","0","0","0.00","2,437","2,121","87.03","677","27.78","2,437","2,121","677","27.78","0","0","0","0.00"
"10899  :  โรงพยาบาลละหานทราย","377","288","76.39","80","21.22","377","288","80","21.22","0","0","0","0.00","1,907","1,539","80.70","422","22.13","1,907","1,539","422","22.13","0","0","0","0.00"
"10900  :  โรงพยาบาลประโคนชัย","895","696","77.77","277","30.95","895","696","277","30.95","0","0","0","0.00","3,937","3,218","81.74","1,177","29.90","3,937","3,218","1,177","29.90","0","0","0","0.00"
"10901  :  โรงพยาบาลบ้านกรวด","495","370","74.75","94","18.99","495","370","94","18.99","0","0","0","0.00","1,802","1,524","84.57","290","16.09","1,802","1,524","290","16.09","0","0","0","0.00"
"10902  :  โรงพยาบาลพุทไธสง","740","641","86.62","296","40.00","740","641","296","40.00","0","0","0","0.00","2,547","2,369","93.01","1,069","41.97","2,547","2,369","1,069","41.97","0","0","0","0.00"
"10904  :  โรงพยาบาลลำปลายมาศ","2","2","100.00","0","0.00","2","2","0","0.00","0","0","0","0.00","4,887","665","13.61","298","6.10","4,887","665","298","6.10","0","0","0","0.00"
"10905  :  โรงพยาบาลสตึก","545","374","68.62","60","11.01","545","374","60","11.01","0","0","0","0.00","2,649","1,937","73.12","296","11.17","2,649","1,937","296","11.17","0","0","0","0.00"
"10906  :  โรงพยาบาลปะคำ","216","172","79.63","95","43.98","216","172","95","43.98","0","0","0","0.00","1,290","1,096","84.96","472","36.59","1,290","1,096","472","36.59","0","0","0","0.00"
"10907  :  โรงพยาบาลนาโพธิ์","374","6","1.60","2","0.53","374","6","2","0.53","0","0","0","0.00","1,864","45","2.41","8","0.43","1,864","45","8","0.43","0","0","0","0.00"
"10908  :  โรงพยาบาลหนองหงส์","223","182","81.61","20","8.97","223","182","20","8.97","0","0","0","0.00","1,776","1,523","85.75","197","11.09","1,776","1,523","197","11.09","0","0","0","0.00"
"10909  :  โรงพยาบาลพลับพลาชัย","257","218","84.82","65","25.29","257","218","65","25.29","0","0","0","0.00","1,029","890","86.49","226","21.96","1,029","890","226","21.96","0","0","0","0.00"
"10910  :  โรงพยาบาลห้วยราช","141","117","82.98","38","26.95","141","117","38","26.95","0","0","0","0.00","907","783","86.33","215","23.70","907","783","215","23.70","0","0","0","0.00"
"10911  :  โรงพยาบาลโนนสุวรรณ","246","204","82.93","91","36.99","246","204","91","36.99","0","0","0","0.00","683","583","85.36","248","36.31","683","583","248","36.31","0","0","0","0.00"
"10912  :  โรงพยาบาลชำนิ","135","101","74.81","50","37.04","135","101","50","37.04","0","0","0","0.00","857","702","81.91","368","42.94","857","702","368","42.94","0","0","0","0.00"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","203","149","73.40","62","30.54","203","149","62","30.54","0","0","0","0.00","1,345","1,089","80.97","453","33.68","1,345","1,089","453","33.68","0","0","0","0.00"
"10914  :  โรงพยาบาลโนนดินแดง","356","104","29.21","10","2.81","356","104","10","2.81","0","0","0","0.00","713","175","24.54","16","2.24","713","175","16","2.24","0","0","0","0.00"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","104","38","36.54","13","12.50","104","38","13","12.50","0","0","0","0.00","101","1","0.99","1","0.99","101","1","1","0.99","0","0","0","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","212","6","2.83","1","0.47","212","6","1","0.47","0","0","0","0.00","1,369","0","0.00","0","0.00","1,369","0","0","0.00","0","0","0","0.00"
"23578  :  โรงพยาบาลแคนดง","314","14","4.46","4","1.27","314","14","4","1.27","0","0","0","0.00","796","1","0.13","1","0.13","796","1","1","0.13","0","0","0","0.00"
"28020  :  โรงพยาบาลบ้านด่าน","202","157","77.72","124","61.39","202","157","124","61.39","0","0","0","0.00","303","233","76.90","176","58.09","303","233","176","58.09","0","0","0","0.00"
"10668  :  โรงพยาบาลสุรินทร์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","9,765","5,232","53.58","2,003","20.51","9,765","5,232","2,003","20.51","0","0","0","0.00"
"10915  :  โรงพยาบาลชุมพลบุรี","333","243","72.97","64","19.22","333","243","64","19.22","0","0","0","0.00","1,786","1,003","56.16","220","12.32","1,786","1,003","220","12.32","0","0","0","0.00"
"10916  :  โรงพยาบาลท่าตูม","791","582","73.58","246","31.10","791","582","246","31.10","0","0","0","0.00","2,846","2,365","83.10","1,021","35.87","2,846","2,365","1,021","35.87","0","0","0","0.00"
"10917  :  โรงพยาบาลจอมพระ","384","259","67.45","58","15.10","384","259","58","15.10","0","0","0","0.00","1,418","1,027","72.43","220","15.51","1,418","1,027","220","15.51","0","0","0","0.00"
"10918  :  โรงพยาบาลปราสาท","542","375","69.19","156","28.78","542","375","156","28.78","0","0","0","0.00","2,673","2,080","77.82","859","32.14","2,673","2,080","859","32.14","0","0","0","0.00"
"10919  :  โรงพยาบาลกาบเชิง","221","153","69.23","47","21.27","221","153","47","21.27","0","0","0","0.00","1,342","1,005","74.89","338","25.19","1,342","1,005","338","25.19","0","0","0","0.00"
"10920  :  โรงพยาบาลรัตนบุรี","552","421","76.27","196","35.51","552","421","196","35.51","0","0","0","0.00","2,835","2,302","81.20","889","31.36","2,835","2,302","889","31.36","0","0","0","0.00"
"10921  :  โรงพยาบาลสนม","299","206","68.90","84","28.09","299","206","84","28.09","0","0","0","0.00","1,255","957","76.25","349","27.81","1,255","957","349","27.81","0","0","0","0.00"
"10922  :  โรงพยาบาลศีขรภูมิ","458","213","46.51","107","23.36","458","213","107","23.36","0","0","0","0.00","3,127","1,983","63.42","987","31.56","3,127","1,983","987","31.56","0","0","0","0.00"
"10923  :  โรงพยาบาลสังขะ","401","206","51.37","102","25.44","401","206","102","25.44","0","0","0","0.00","2,634","1,708","64.84","766","29.08","2,634","1,708","766","29.08","0","0","0","0.00"
"10924  :  โรงพยาบาลลำดวน","387","222","57.36","62","16.02","387","222","62","16.02","0","0","0","0.00","1,650","779","47.21","208","12.61","1,650","779","208","12.61","0","0","0","0.00"
"10925  :  โรงพยาบาลสำโรงทาบ","222","165","74.32","31","13.96","222","165","31","13.96","0","0","0","0.00","889","665","74.80","130","14.62","889","665","130","14.62","0","0","0","0.00"
"10926  :  โรงพยาบาลบัวเชด","265","209","78.87","63","23.77","265","209","63","23.77","0","0","0","0.00","823","704","85.54","237","28.80","823","704","237","28.80","0","0","0","0.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","32","19","59.38","5","15.63","32","19","5","15.63","0","0","0","0.00","471","263","55.84","135","28.66","471","263","135","28.66","0","0","0","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","89","50","56.18","2","2.25","89","50","2","2.25","0","0","0","0.00","352","259","73.58","18","5.11","352","259","18","5.11","0","0","0","0.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","141","90","63.83","61","43.26","141","90","61","43.26","0","0","0","0.00","396","297","75.00","189","47.73","396","297","189","47.73","0","0","0","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","102","2","1.96","2","1.96","102","2","2","1.96","0","0","0","0.00","487","0","0.00","0","0.00","487","0","0","0.00","0","0","0","0.00"
"27844  :  โรงพยาบาลโนนนารายณ์","81","3","3.70","2","2.47","81","3","2","2.47","0","0","0","0.00","530","2","0.38","1","0.19","530","2","1","0.19","0","0","0","0.00"
"10700  :  โรงพยาบาลศรีสะเกษ","243","132","54.32","53","21.81","243","132","53","21.81","0","0","0","0.00","749","523","69.83","220","29.37","749","523","220","29.37","0","0","0","0.00"
"10927  :  โรงพยาบาลยางชุมน้อย","273","104","38.10","34","12.45","273","104","34","12.45","0","0","0","0.00","268","98","36.57","31","11.57","268","98","31","11.57","0","0","0","0.00"
"10928  :  โรงพยาบาลกันทรารมย์","431","298","69.14","105","24.36","431","298","105","24.36","0","0","0","0.00","3,574","2,495","69.81","833","23.31","3,574","2,495","833","23.31","0","0","0","0.00"
"10929  :  โรงพยาบาลกันทรลักษ์","598","400","66.89","137","22.91","598","400","137","22.91","0","0","0","0.00","4,259","3,348","78.61","1,001","23.50","4,259","3,348","1,001","23.50","0","0","0","0.00"
"10930  :  โรงพยาบาลขุขันธ์","327","170","51.99","110","33.64","327","170","110","33.64","0","0","0","0.00","1,928","690","35.79","352","18.26","1,928","690","352","18.26","0","0","0","0.00"
"10931  :  โรงพยาบาลไพรบึง","242","188","77.69","90","37.19","242","188","90","37.19","0","0","0","0.00","992","743","74.90","353","35.58","992","743","353","35.58","0","0","0","0.00"
"10932  :  โรงพยาบาลปรางค์กู่","188","104","55.32","43","22.87","188","104","43","22.87","0","0","0","0.00","957","582","60.82","245","25.60","957","582","245","25.60","0","0","0","0.00"
"10933  :  โรงพยาบาลขุนหาญ","279","181","64.87","77","27.60","279","181","77","27.60","0","0","0","0.00","2,254","1,520","67.44","634","28.13","2,254","1,520","634","28.13","0","0","0","0.00"
"10934  :  โรงพยาบาลราษีไศล","304","247","81.25","134","44.08","304","247","134","44.08","0","0","0","0.00","1,955","1,682","86.04","751","38.41","1,955","1,682","751","38.41","0","0","0","0.00"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","330","244","73.94","83","25.15","330","244","83","25.15","0","0","0","0.00","2,275","1,596","70.15","641","28.18","2,275","1,596","641","28.18","0","0","0","0.00"
"10936  :  โรงพยาบาลบึงบูรพ์","204","163","79.90","90","44.12","204","163","90","44.12","0","0","0","0.00","323","257","79.57","134","41.49","323","257","134","41.49","0","0","0","0.00"
"10937  :  โรงพยาบาลห้วยทับทัน","171","132","77.19","57","33.33","171","132","57","33.33","0","0","0","0.00","1,119","831","74.26","386","34.50","1,119","831","386","34.50","0","0","0","0.00"
"10938  :  โรงพยาบาลโนนคูณ","127","101","79.53","22","17.32","127","101","22","17.32","0","0","0","0.00","1,728","1,370","79.28","308","17.82","1,728","1,370","308","17.82","0","0","0","0.00"
"10939  :  โรงพยาบาลศรีรัตนะ","149","80","53.69","58","38.93","149","80","58","38.93","0","0","0","0.00","1,442","818","56.73","304","21.08","1,442","818","304","21.08","0","0","0","0.00"
"10940  :  โรงพยาบาลวังหิน","75","52","69.33","30","40.00","75","52","30","40.00","0","0","0","0.00","1,025","714","69.66","349","34.05","1,025","714","349","34.05","0","0","0","0.00"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","70","38","54.29","7","10.00","70","38","7","10.00","0","0","0","0.00","1,239","913","73.69","286","23.08","1,239","913","286","23.08","0","0","0","0.00"
