"โรงพยาบาล","ผู้ป่วยที่อยู่ในเขตรับผิดชอบ Typearea 1,3","ผู้ป่วยที่มารับบริการของหน่วยบริการจากแฟ้ม ChronicFU"
"รวมทั้งหมด","ผู้ป่วยเบาหวานที่ไม่มีโรคร่วม","ผู้ป่วยเบาหวานที่มีโรคร่วม","รวมทั้งหมด","ผู้ป่วยเบาหวานที่ไม่มีโรคร่วม","ผู้ป่วยเบาหวานที่มีโรคร่วม"
"จำนวนผู้ป่วย(B1)","ได้รับการตรวจ","ร้อยละการตรวจ","ควบคุมได้ดี(A1)","ร้อยละควบคุมได้ดี(A1*100)/B1","จำนวนผู้ป่วย(D1)","ได้รับการตรวจ","ควบคุมได้ดี(C1)","ร้อยละควบคุมได้ดี(C1*100)/D1","จำนวนผู้ป่วย(F1)","ได้รับการตรวจ","ควบคุมได้ดี(E1)","ร้อยละควบคุมได้ดี(F1*100)/E1","จำนวนผู้ป่วย(B2)","ได้รับการตรวจ","ร้อยละการตรวจ","ควบคุมได้ดี(A2)","ร้อยละควบคุมได้ดี(A2*100)/B2","จำนวนผู้ป่วย(D2)","ได้รับการตรวจ","ควบคุมได้ดี(C2)","ร้อยละ(C2*100)/D2","จำนวนผู้ป่วย(F2)","ได้รับการตรวจ","ควบคุมได้ดี(E2)","ร้อยละ(F2*100)/E2"
"10869  :  โรงพยาบาลวัฒนานคร","697","588","84.36","269","38.59","691","586","268","38.78","6","2","1","16.67","3,170","2,708","85.43","1,040","32.81","3,121","2,693","1,032","33.07","49","15","8","16.33"
"10870  :  โรงพยาบาลอรัญประเทศ","522","283","54.21","136","26.05","518","279","134","25.87","4","4","2","50.00","2,987","1,784","59.73","849","28.42","2,959","1,767","836","28.25","28","17","13","46.43"
"13817  :  โรงพยาบาลเขาฉกรรจ์","350","215","61.43","105","30.00","340","209","102","30.00","10","6","3","30.00","2,495","1,900","76.15","795","31.86","2,443","1,863","769","31.48","52","37","26","50.00"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","42","0","0.00","0","0.00","42","0","0","0.00","0","0","0","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","10,194","4,545","44.59","2,575","25.26","6,952","3,052","1,517","21.82","3,242","1,493","1,058","32.63"
"10871  :  โรงพยาบาลครบุรี","682","475","69.65","221","32.40","576","406","170","29.51","106","69","51","48.11","3,124","2,678","85.72","1,193","38.19","2,813","2,450","1,023","36.37","311","228","170","54.66"
"10872  :  โรงพยาบาลเสิงสาง","695","530","76.26","193","27.77","613","464","151","24.63","82","66","42","51.22","3,147","2,385","75.79","763","24.25","2,854","2,191","650","22.78","293","194","113","38.57"
"10873  :  โรงพยาบาลคง","732","294","40.16","112","15.30","658","257","90","13.68","74","37","22","29.73","2,406","1,843","76.60","609","25.31","2,190","1,698","520","23.74","216","145","89","41.20"
"10874  :  โรงพยาบาลบ้านเหลื่อม","373","323","86.60","185","49.60","329","287","160","48.63","44","36","25","56.82","1,813","1,616","89.13","832","45.89","1,621","1,468","729","44.97","192","148","103","53.65"
"10875  :  โรงพยาบาลจักราช","534","418","78.28","156","29.21","465","371","123","26.45","69","47","33","47.83","3,241","2,829","87.29","1,046","32.27","2,907","2,566","875","30.10","334","263","171","51.20"
"10876  :  โรงพยาบาลโชคชัย","926","428","46.22","174","18.79","784","363","132","16.84","142","65","42","29.58","2,292","1,533","66.88","650","28.36","2,032","1,387","566","27.85","260","146","84","32.31"
"10877  :  โรงพยาบาลด่านขุนทด","1,551","785","50.61","336","21.66","1,400","700","275","19.64","151","85","61","40.40","5,685","5,004","88.02","1,781","31.33","5,155","4,584","1,522","29.52","530","420","259","48.87"
"10878  :  โรงพยาบาลโนนไทย","831","601","72.32","241","29.00","761","551","207","27.20","70","50","34","48.57","2,337","2,026","86.69","682","29.18","2,133","1,871","601","28.18","204","155","81","39.71"
"10879  :  โรงพยาบาลโนนสูง","664","491","73.95","184","27.71","572","423","144","25.17","92","68","40","43.48","2,526","2,051","81.20","695","27.51","2,156","1,774","535","24.81","370","277","160","43.24"
"10880  :  โรงพยาบาลขามสะแกแสง","728","565","77.61","309","42.45","630","493","252","40.00","98","72","57","58.16","1,753","1,570","89.56","760","43.35","1,513","1,371","617","40.78","240","199","143","59.58"
"10881  :  โรงพยาบาลบัวใหญ่","404","329","81.44","138","34.16","373","304","119","31.90","31","25","19","61.29","4,510","3,964","87.89","1,561","34.61","4,247","3,748","1,415","33.32","263","216","146","55.51"
"10882  :  โรงพยาบาลประทาย","576","413","71.70","129","22.40","515","375","108","20.97","61","38","21","34.43","4,270","3,526","82.58","975","22.83","3,955","3,303","871","22.02","315","223","104","33.02"
"10883  :  โรงพยาบาลปักธงชัย","524","189","36.07","88","16.79","470","171","76","16.17","54","18","12","22.22","4,971","2,938","59.10","1,218","24.50","4,503","2,694","1,074","23.85","468","244","144","30.77"
"10884  :  โรงพยาบาลพิมาย","869","620","71.35","347","39.93","770","556","300","38.96","99","64","47","47.47","6,094","5,204","85.40","2,722","44.67","5,515","4,762","2,392","43.37","579","442","330","56.99"
"10885  :  โรงพยาบาลห้วยแถลง","727","431","59.28","197","27.10","641","391","171","26.68","86","40","26","30.23","4,179","1,806","43.22","853","20.41","3,702","1,611","724","19.56","477","195","129","27.04"
"10886  :  โรงพยาบาลชุมพวง","698","501","71.78","153","21.92","625","451","125","20.00","73","50","28","38.36","4,187","3,523","84.14","1,007","24.05","3,802","3,236","838","22.04","385","287","169","43.90"
"10887  :  โรงพยาบาลสูงเนิน","1,589","1,129","71.05","535","33.67","1,320","957","418","31.67","269","172","117","43.49","3,813","3,182","83.45","1,487","39.00","3,416","2,880","1,280","37.47","397","302","207","52.14"
"10888  :  โรงพยาบาลขามทะเลสอ","534","294","55.06","117","21.91","494","276","107","21.66","40","18","10","25.00","1,348","881","65.36","349","25.89","1,256","827","313","24.92","92","54","36","39.13"
"10889  :  โรงพยาบาลสีคิ้ว","980","725","73.98","323","32.96","891","672","282","31.65","89","53","41","46.07","3,967","3,558","89.69","1,516","38.22","3,701","3,355","1,374","37.13","266","203","142","53.38"
"10890  :  โรงพยาบาลปากช่องนานา","667","447","67.02","165","24.74","608","415","141","23.19","59","32","24","40.68","2,655","2,557","96.31","717","27.01","2,551","2,459","649","25.44","104","98","68","65.38"
"10891  :  โรงพยาบาลหนองบุญมาก","330","214","64.85","75","22.73","303","197","64","21.12","27","17","11","40.74","2,911","2,313","79.46","827","28.41","2,694","2,164","743","27.58","217","149","84","38.71"
"10892  :  โรงพยาบาลแก้งสนามนาง","495","371","74.95","124","25.05","456","343","107","23.46","39","28","17","43.59","1,820","1,631","89.62","544","29.89","1,727","1,550","496","28.72","93","81","48","51.61"
"10893  :  โรงพยาบาลโนนแดง","426","251","58.92","90","21.13","384","230","77","20.05","42","21","13","30.95","1,251","716","57.23","236","18.86","1,135","656","200","17.62","116","60","36","31.03"
"10894  :  โรงพยาบาลวังน้ำเขียว","196","154","78.57","71","36.22","184","145","64","34.78","12","9","7","58.33","1,616","1,413","87.44","665","41.15","1,513","1,334","609","40.25","103","79","56","54.37"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","5,395","1,999","37.05","1,203","22.30","4,822","1,760","1,025","21.26","573","239","178","31.06"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","212","158","74.53","63","29.72","197","149","54","27.41","15","9","9","60.00","1,359","1,074","79.03","443","32.60","1,291","1,026","409","31.68","68","48","34","50.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","362","285","78.73","111","30.66","342","269","100","29.24","20","16","11","55.00","1,529","1,325","86.66","429","28.06","1,477","1,282","400","27.08","52","43","29","55.77"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","1,140","363","31.84","216","18.95","931","275","151","16.22","209","88","65","31.10","460","31","6.74","13","2.83","389","27","10","2.57","71","4","3","4.23"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","1,234","601","48.70","268","21.72","979","485","190","19.41","255","116","78","30.59","592","374","63.18","124","20.95","528","333","102","19.32","64","41","22","34.38"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","79","0","0.00","0","0.00","77","0","0","0.00","2","0","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","91","0","0.00","0","0.00","73","0","0","0.00","18","0","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","175","64","36.57","48","27.43","158","59","43","27.22","17","5","5","29.41","231","107","46.32","77","33.33","216","103","73","33.80","15","4","4","26.67"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","458","319","69.65","197","43.01","385","272","166","43.12","73","47","31","42.47","2,071","1,819","87.83","1,187","57.32","1,870","1,655","1,065","56.95","201","164","122","60.70"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","122","71","58.20","32","26.23","111","66","28","25.23","11","5","4","36.36","1,346","514","38.19","164","12.18","1,232","482","143","11.61","114","32","21","18.42"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","134","75","55.97","39","29.10","119","69","33","27.73","15","6","6","40.00","63","54","85.71","37","58.73","41","37","23","56.10","22","17","14","63.64"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","343","253","73.76","110","32.07","302","225","94","31.13","41","28","16","39.02","1,851","1,643","88.76","766","41.38","1,680","1,504","671","39.94","171","139","95","55.56"
"27839  :  โรงพยาบาลบัวลาย","271","197","72.69","77","28.41","247","180","65","26.32","24","17","12","50.00","1,227","1,055","85.98","406","33.09","1,129","975","354","31.36","98","80","52","53.06"
"27840  :  โรงพยาบาลสีดา","207","129","62.32","100","48.31","192","118","92","47.92","15","11","8","53.33","1,295","819","63.24","646","49.88","1,222","778","616","50.41","73","41","30","41.10"
"27841  :  โรงพยาบาลเทพารักษ์","397","288","72.54","129","32.49","377","274","119","31.56","20","14","10","50.00","867","676","77.97","274","31.60","827","656","261","31.56","40","20","13","32.50"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","6,000","3,985","66.42","1,454","24.23","5,713","3,819","1,360","23.81","287","166","94","32.75"
"10895  :  โรงพยาบาลคูเมือง","659","543","82.40","214","32.47","651","537","209","32.10","8","6","5","62.50","1,934","1,721","88.99","677","35.01","1,917","1,706","672","35.05","17","15","5","29.41"
"10896  :  โรงพยาบาลกระสัง","447","349","78.08","216","48.32","405","316","190","46.91","42","33","26","61.90","3,440","2,800","81.40","1,533","44.56","3,251","2,662","1,432","44.05","189","138","101","53.44"
"10897  :  โรงพยาบาลนางรอง","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","5,350","4,007","74.90","1,501","28.06","5,085","3,866","1,402","27.57","265","141","99","37.36"
"10898  :  โรงพยาบาลหนองกี่","557","451","80.97","193","34.65","513","415","174","33.92","44","36","19","43.18","3,245","2,872","88.51","1,403","43.24","3,010","2,676","1,260","41.86","235","196","143","60.85"
"10899  :  โรงพยาบาลละหานทราย","568","477","83.98","223","39.26","518","429","190","36.68","50","48","33","66.00","2,819","2,627","93.19","1,270","45.05","2,593","2,420","1,121","43.23","226","207","149","65.93"
"10900  :  โรงพยาบาลประโคนชัย","1,197","466","38.93","116","9.69","1,124","433","95","8.45","73","33","21","28.77","14","8","57.14","2","14.29","12","7","1","8.33","2","1","1","50.00"
"10901  :  โรงพยาบาลบ้านกรวด","539","420","77.92","108","20.04","509","397","95","18.66","30","23","13","43.33","1,895","951","50.18","234","12.35","1,768","896","200","11.31","127","55","34","26.77"
"10902  :  โรงพยาบาลพุทไธสง","831","647","77.86","197","23.71","719","558","151","21.00","112","89","46","41.07","3,114","2,799","89.88","774","24.86","2,748","2,486","608","22.13","366","313","166","45.36"
"10904  :  โรงพยาบาลลำปลายมาศ","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","3,870","3,205","82.82","1,428","36.90","3,611","3,012","1,281","35.47","259","193","147","56.76"
"10905  :  โรงพยาบาลสตึก","346","278","80.35","93","26.88","337","270","86","25.52","9","8","7","77.78","3,809","2,871","75.37","949","24.91","3,698","2,797","898","24.28","111","74","51","45.95"
"10906  :  โรงพยาบาลปะคำ","296","211","71.28","87","29.39","264","186","71","26.89","32","25","16","50.00","1,489","1,176","78.98","292","19.61","1,374","1,093","246","17.90","115","83","46","40.00"
"10907  :  โรงพยาบาลนาโพธิ์","418","348","83.25","210","50.24","381","313","182","47.77","37","35","28","75.68","2,086","1,659","79.53","1,064","51.01","1,926","1,532","961","49.90","160","127","103","64.38"
"10908  :  โรงพยาบาลหนองหงส์","330","275","83.33","83","25.15","328","275","83","25.30","2","0","0","0.00","2,294","1,835","79.99","508","22.14","2,272","1,818","498","21.92","22","17","10","45.45"
"10909  :  โรงพยาบาลพลับพลาชัย","391","248","63.43","94","24.04","337","213","73","21.66","54","35","21","38.89","975","593","60.82","236","24.21","838","506","178","21.24","137","87","58","42.34"
"10910  :  โรงพยาบาลห้วยราช","184","147","79.89","100","54.35","181","144","97","53.59","3","3","3","100.00","1,245","1,005","80.72","650","52.21","1,220","986","633","51.89","25","19","17","68.00"
"10911  :  โรงพยาบาลโนนสุวรรณ","371","331","89.22","86","23.18","364","326","82","22.53","7","5","4","57.14","1,110","996","89.73","242","21.80","1,098","986","235","21.40","12","10","7","58.33"
"10912  :  โรงพยาบาลชำนิ","205","81","39.51","60","29.27","195","77","56","28.72","10","4","4","40.00","208","144","69.23","107","51.44","193","131","95","49.22","15","13","12","80.00"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","296","241","81.42","119","40.20","281","231","111","39.50","15","10","8","53.33","1,867","1,500","80.34","641","34.33","1,787","1,443","597","33.41","80","57","44","55.00"
"10914  :  โรงพยาบาลโนนดินแดง","488","316","64.75","66","13.52","465","302","62","13.33","23","14","4","17.39","1,086","778","71.64","147","13.54","1,045","750","137","13.11","41","28","10","24.39"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","17","3","17.65","1","5.88","17","3","1","5.88","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","305","210","68.85","43","14.10","296","203","42","14.19","9","7","1","11.11","1,962","1,450","73.90","234","11.93","1,932","1,426","226","11.70","30","24","8","26.67"
"23578  :  โรงพยาบาลแคนดง","426","298","69.95","147","34.51","399","280","135","33.83","27","18","12","44.44","1,046","808","77.25","396","37.86","960","746","351","36.56","86","62","45","52.33"
"28020  :  โรงพยาบาลบ้านด่าน","464","416","89.66","86","18.53","452","405","81","17.92","12","11","5","41.67","1,149","1,018","88.60","245","21.32","1,120","990","230","20.54","29","28","15","51.72"
"10668  :  โรงพยาบาลสุรินทร์","36","21","58.33","10","27.78","33","20","10","30.30","3","1","0","0.00","4,217","3,687","87.43","1,663","39.44","4,102","3,595","1,594","38.86","115","92","69","60.00"
"10915  :  โรงพยาบาลชุมพลบุรี","479","373","77.87","136","28.39","427","333","110","25.76","52","40","26","50.00","1,918","1,714","89.36","583","30.40","1,665","1,508","448","26.91","253","206","135","53.36"
"10916  :  โรงพยาบาลท่าตูม","904","697","77.10","242","26.77","812","630","205","25.25","92","67","37","40.22","4,405","3,602","81.77","1,336","30.33","3,941","3,245","1,113","28.24","464","357","223","48.06"
"10917  :  โรงพยาบาลจอมพระ","536","395","73.69","178","33.21","479","354","147","30.69","57","41","31","54.39","1,805","1,588","87.98","779","43.16","1,641","1,471","691","42.11","164","117","88","53.66"
"10918  :  โรงพยาบาลปราสาท","756","612","80.95","335","44.31","700","570","301","43.00","56","42","34","60.71","4,703","4,155","88.35","2,260","48.05","4,236","3,790","1,981","46.77","467","365","279","59.74"
"10919  :  โรงพยาบาลกาบเชิง","295","236","80.00","104","35.25","277","223","97","35.02","18","13","7","38.89","1,832","1,638","89.41","698","38.10","1,728","1,556","646","37.38","104","82","52","50.00"
"10920  :  โรงพยาบาลรัตนบุรี","695","532","76.55","229","32.95","664","508","211","31.78","31","24","18","58.06","3,654","3,103","84.92","1,127","30.84","3,483","2,970","1,029","29.54","171","133","98","57.31"
"10921  :  โรงพยาบาลสนม","397","308","77.58","142","35.77","369","288","128","34.69","28","20","14","50.00","1,649","1,303","79.02","643","38.99","1,566","1,254","618","39.46","83","49","25","30.12"
"10922  :  โรงพยาบาลศีขรภูมิ","623","436","69.98","209","33.55","605","426","203","33.55","18","10","6","33.33","4,911","3,710","75.54","1,714","34.90","4,799","3,637","1,662","34.63","112","73","52","46.43"
"10923  :  โรงพยาบาลสังขะ","520","330","63.46","126","24.23","503","321","119","23.66","17","9","7","41.18","3,485","2,920","83.79","1,167","33.49","3,415","2,877","1,141","33.41","70","43","26","37.14"
"10924  :  โรงพยาบาลลำดวน","519","332","63.97","184","35.45","432","274","141","32.64","87","58","43","49.43","2,189","864","39.47","462","21.11","1,925","722","359","18.65","264","142","103","39.02"
"10925  :  โรงพยาบาลสำโรงทาบ","352","265","75.28","112","31.82","347","263","112","32.28","5","2","0","0.00","987","802","81.26","301","30.50","974","793","294","30.18","13","9","7","53.85"
"10926  :  โรงพยาบาลบัวเชด","363","297","81.82","135","37.19","340","277","123","36.18","23","20","12","52.17","1,198","1,087","90.73","426","35.56","1,134","1,033","393","34.66","64","54","33","51.56"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","54","33","61.11","13","24.07","49","33","13","26.53","5","0","0","0.00","636","512","80.50","321","50.47","624","500","310","49.68","12","12","11","91.67"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","131","84","64.12","17","12.98","124","80","13","10.48","7","4","4","57.14","561","413","73.62","108","19.25","549","404","102","18.58","12","9","6","50.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","164","138","84.15","55","33.54","156","132","51","32.69","8","6","4","50.00","42","40","95.24","16","38.10","39","37","14","35.90","3","3","2","66.67"
"27843  :  โรงพยาบาลศรีณรงค์","182","127","69.78","63","34.62","177","125","61","34.46","5","2","2","40.00","1,306","856","65.54","418","32.01","1,288","846","409","31.75","18","10","9","50.00"
"27844  :  โรงพยาบาลโนนนารายณ์","93","63","67.74","12","12.90","92","63","12","13.04","1","0","0","0.00","844","660","78.20","164","19.43","837","656","161","19.24","7","4","3","42.86"
"10700  :  โรงพยาบาลศรีสะเกษ","22","12","54.55","4","18.18","20","11","3","15.00","2","1","1","50.00","7,201","3,799","52.76","1,835","25.48","6,989","3,701","1,760","25.18","212","98","75","35.38"
"10927  :  โรงพยาบาลยางชุมน้อย","356","294","82.58","115","32.30","355","293","115","32.39","1","1","0","0.00","1,607","1,406","87.49","559","34.79","1,597","1,397","551","34.50","10","9","8","80.00"
"10928  :  โรงพยาบาลกันทรารมย์","618","481","77.83","201","32.52","618","481","201","32.52","0","0","0","0.00","4,140","3,321","80.22","1,282","30.97","4,097","3,289","1,259","30.73","43","32","23","53.49"
"10929  :  โรงพยาบาลกันทรลักษ์","646","264","40.87","103","15.94","615","248","93","15.12","31","16","10","32.26","5,885","4,941","83.96","1,650","28.04","5,584","4,685","1,458","26.11","301","256","192","63.79"
"10930  :  โรงพยาบาลขุขันธ์","495","344","69.49","163","32.93","468","323","148","31.62","27","21","15","55.56","3,362","2,696","80.19","1,135","33.76","3,214","2,602","1,064","33.11","148","94","71","47.97"
"10931  :  โรงพยาบาลไพรบึง","415","335","80.72","90","21.69","396","321","81","20.45","19","14","9","47.37","1,374","1,244","90.54","330","24.02","1,294","1,176","293","22.64","80","68","37","46.25"
"10932  :  โรงพยาบาลปรางค์กู่","304","201","66.12","82","26.97","295","196","80","27.12","9","5","2","22.22","2,153","1,648","76.54","545","25.31","2,086","1,607","519","24.88","67","41","26","38.81"
"10933  :  โรงพยาบาลขุนหาญ","437","329","75.29","141","32.27","436","329","141","32.34","1","0","0","0.00","3,964","3,397","85.70","1,431","36.10","3,938","3,383","1,419","36.03","26","14","12","46.15"
"10934  :  โรงพยาบาลราษีไศล","441","377","85.49","175","39.68","439","376","174","39.64","2","1","1","50.00","3,391","3,096","91.30","1,230","36.27","3,361","3,070","1,209","35.97","30","26","21","70.00"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","440","304","69.09","142","32.27","437","303","141","32.27","3","1","1","33.33","3,021","2,315","76.63","1,037","34.33","2,988","2,292","1,017","34.04","33","23","20","60.61"
"10936  :  โรงพยาบาลบึงบูรพ์","279","257","92.11","131","46.95","273","251","127","46.52","6","6","4","66.67","559","515","92.13","262","46.87","541","499","249","46.03","18","16","13","72.22"
"10937  :  โรงพยาบาลห้วยทับทัน","219","202","92.24","90","41.10","204","188","81","39.71","15","14","9","60.00","1,520","1,379","90.72","642","42.24","1,431","1,298","579","40.46","89","81","63","70.79"
"10938  :  โรงพยาบาลโนนคูณ","147","134","91.16","42","28.57","144","132","40","27.78","3","2","2","66.67","2,078","1,936","93.17","518","24.93","2,065","1,925","510","24.70","13","11","8","61.54"
"10939  :  โรงพยาบาลศรีรัตนะ","300","177","59.00","72","24.00","296","175","71","23.99","4","2","1","25.00","1,515","985","65.02","359","23.70","1,485","967","348","23.43","30","18","11","36.67"
"10940  :  โรงพยาบาลวังหิน","106","88","83.02","40","37.74","105","87","39","37.14","1","1","1","100.00","1,085","943","86.91","365","33.64","1,067","929","357","33.46","18","14","8","44.44"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","90","65","72.22","32","35.56","84","59","26","30.95","6","6","6","100.00","1,733","1,534","88.52","532","30.70","1,695","1,499","507","29.91","38","35","25","65.79"
"10942  :  โรงพยาบาลภูสิงห์","228","198","86.84","78","34.21","228","198","78","34.21","0","0","0","0.00","1,660","1,439","86.69","518","31.20","1,651","1,432","512","31.01","9","7","6","66.67"
"10943  :  โรงพยาบาลเมืองจันทร์","90","90","100.00","39","43.33","89","89","38","42.70","1","1","1","100.00","688","663","96.37","338","49.13","674","649","328","48.66","14","14","10","71.43"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","236","202","85.59","83","35.17","236","202","83","35.17","0","0","0","0.00","73","56","76.71","31","42.47","70","53","30","42.86","3","3","1","33.33"
"28014  :  โรงพยาบาลพยุห์","111","97","87.39","52","46.85","103","89","44","42.72","8","8","8","100.00","1,271","1,121","88.20","514","40.44","1,199","1,058","466","38.87","72","63","48","66.67"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","90","60","66.67","25","27.78","87","58","24","27.59","3","2","1","33.33","635","515","81.10","213","33.54","624","507","209","33.49","11","8","4","36.36"
"28016  :  โรงพยาบาลศิลาลาด","301","275","91.36","80","26.58","298","273","80","26.85","3","2","0","0.00","1,329","1,232","92.70","370","27.84","1,306","1,212","360","27.57","23","20","10","43.48"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","6,966","4,297","61.69","1,770","25.41","6,039","3,831","1,474","24.41","927","466","296","31.93"
"10944  :  โรงพยาบาลศรีเมืองใหม่","607","384","63.26","208","34.27","528","340","180","34.09","79","44","28","35.44","734","398","54.22","222","30.25","640","357","191","29.84","94","41","31","32.98"
"10945  :  โรงพยาบาลโขงเจียม","373","216","57.91","56","15.01","365","213","55","15.07","8","3","1","12.50","1,187","668","56.28","143","12.05","1,153","655","135","11.71","34","13","8","23.53"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","5,398","3,930","72.80","2,097","38.85","4,868","3,591","1,830","37.59","530","339","267","50.38"
"10947  :  โรงพยาบาลเขมราฐ","924","424","45.89","133","14.39","793","369","100","12.61","131","55","33","25.19","3,150","1,788","56.76","536","17.02","2,797","1,611","433","15.48","353","177","103","29.18"
"10948  :  โรงพยาบาลนาจะหลวย","695","457","65.76","191","27.48","643","424","175","27.22","52","33","16","30.77","2,297","1,877","81.72","716","31.17","2,127","1,751","654","30.75","170","126","62","36.47"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","97","3","3.09","2","2.06","82","3","2","2.44","15","0","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","209","16","7.66","4","1.91","196","14","3","1.53","13","2","1","7.69","371","94","25.34","15","4.04","342","87","12","3.51","29","7","3","10.34"
"10951  :  โรงพยาบาลตระการพืชผล","511","269","52.64","108","21.14","439","237","89","20.27","72","32","19","26.39","2,621","858","32.74","282","10.76","2,228","750","224","10.05","393","108","58","14.76"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","702","401","57.12","149","21.23","629","360","124","19.71","73","41","25","34.25","2,557","1,606","62.81","623","24.36","2,310","1,470","537","23.25","247","136","86","34.82"
"10953  :  โรงพยาบาลม่วงสามสิบ","626","415","66.29","138","22.04","611","407","132","21.60","15","8","6","40.00","3,111","2,278","73.22","635","20.41","2,994","2,202","595","19.87","117","76","40","34.19"
"10954  :  โรงพยาบาลวารินชำราบ","322","138","42.86","46","14.29","294","129","42","14.29","28","9","4","14.29","4,092","1,769","43.23","631","15.42","3,609","1,536","488","13.52","483","233","143","29.61"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","546","270","49.45","105","19.23","477","242","87","18.24","69","28","18","26.09","4,903","4,067","82.95","1,191","24.29","4,570","3,821","1,044","22.84","333","246","147","44.14"
"10957  :  โรงพยาบาลตาลสุม","286","182","63.64","53","18.53","244","153","40","16.39","42","29","13","30.95","1,345","1,071","79.63","233","17.32","1,237","990","202","16.33","108","81","31","28.70"
"10958  :  โรงพยาบาลโพธิ์ไทร","427","279","65.34","51","11.94","377","247","41","10.88","50","32","10","20.00","2,018","1,483","73.49","248","12.29","1,792","1,339","195","10.88","226","144","53","23.45"
"10959  :  โรงพยาบาลสำโรง","379","267","70.45","88","23.22","354","249","78","22.03","25","18","10","40.00","2,504","2,143","85.58","676","27.00","2,375","2,031","617","25.98","129","112","59","45.74"
"10960  :  โรงพยาบาลดอนมดแดง","205","101","49.27","32","15.61","192","94","30","15.63","13","7","2","15.38","863","458","53.07","138","15.99","806","424","123","15.26","57","34","15","26.32"
"10961  :  โรงพยาบาลสิรินธร","399","163","40.85","53","13.28","357","143","42","11.76","42","20","11","26.19","1,479","715","48.34","205","13.86","1,302","637","172","13.21","177","78","33","18.64"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","367","68","18.53","35","9.54","346","59","29","8.38","21","9","6","28.57","1,859","284","15.28","135","7.26","1,729","273","127","7.35","130","11","8","6.15"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","3,087","2,707","87.69","869","28.15","2,982","2,625","822","27.57","105","82","47","44.76"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","390","60","15.38","24","6.15","374","56","22","5.88","16","4","2","12.50","988","0","0.00","0","0.00","945","0","0","0.00","43","0","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","121","34","28.10","22","18.18","110","30","18","16.36","11","4","4","36.36","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
