"โรงพยาบาล","โรคเบาหวาน","โรคความดันโลหิตสูง"
"จำนวนผู้ป่วย","ควบคุมได้ดี","ร้อยละ","จำนวนผู้ป่วย","ควบคุมได้ดี","ร้อยละ"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","1,172","193","16.47","2,452","821","33.48"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00","0","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","161","47","29.19","363","168","46.28"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","450","192","42.67","943","268","28.42"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","114","31","27.19","224","76","33.93"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","127","42","33.07","311","12","3.86"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","330","129","39.09","733","345","47.07"
"27839  :  โรงพยาบาลบัวลาย","271","93","34.32","455","239","52.53"
"27840  :  โรงพยาบาลสีดา","210","157","74.76","478","326","68.20"
"27841  :  โรงพยาบาลเทพารักษ์","391","108","27.62","808","336","41.58"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0.00","0","0","0.00"
"10895  :  โรงพยาบาลคูเมือง","641","222","34.63","1,256","879","69.98"
"10896  :  โรงพยาบาลกระสัง","458","210","45.85","963","568","58.98"
"10897  :  โรงพยาบาลนางรอง","0","0","0.00","0","0","0.00"
"10898  :  โรงพยาบาลหนองกี่","551","208","37.75","1,080","675","62.50"
"10899  :  โรงพยาบาลละหานทราย","468","165","35.26","973","596","61.25"
"10900  :  โรงพยาบาลประโคนชัย","1,197","417","34.84","2,135","1,467","68.71"
"10901  :  โรงพยาบาลบ้านกรวด","492","103","20.93","1,154","648","56.15"
"10902  :  โรงพยาบาลพุทไธสง","823","208","25.27","1,397","846","60.56"
"10904  :  โรงพยาบาลลำปลายมาศ","0","0","0.00","0","0","0.00"
"10905  :  โรงพยาบาลสตึก","611","231","37.81","1,115","760","68.16"
"10906  :  โรงพยาบาลปะคำ","279","140","50.18","754","502","66.58"
"10907  :  โรงพยาบาลนาโพธิ์","401","123","30.67","751","630","83.89"
"10908  :  โรงพยาบาลหนองหงส์","333","107","32.13","715","537","75.10"
"10909  :  โรงพยาบาลพลับพลาชัย","387","138","35.66","727","471","64.79"
"10910  :  โรงพยาบาลห้วยราช","185","75","40.54","426","225","52.82"
"10911  :  โรงพยาบาลโนนสุวรรณ","352","95","26.99","614","448","72.96"
"10912  :  โรงพยาบาลชำนิ","204","44","21.57","559","287","51.34"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","292","129","44.18","538","362","67.29"
"10914  :  โรงพยาบาลโนนดินแดง","481","83","17.26","1,100","803","73.00"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","26","0","0.00","56","2","3.57"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","309","77","24.92","800","453","56.63"
"23578  :  โรงพยาบาลแคนดง","421","171","40.62","1,015","720","70.94"
"28020  :  โรงพยาบาลบ้านด่าน","448","162","36.16","955","552","57.80"
"10668  :  โรงพยาบาลสุรินทร์","36","10","27.78","56","16","28.57"
"10915  :  โรงพยาบาลชุมพลบุรี","455","169","37.14","802","547","68.20"
"10916  :  โรงพยาบาลท่าตูม","886","338","38.15","2,018","1,355","67.15"
"10917  :  โรงพยาบาลจอมพระ","519","221","42.58","1,179","837","70.99"
"10918  :  โรงพยาบาลปราสาท","753","288","38.25","1,449","763","52.66"
"10919  :  โรงพยาบาลกาบเชิง","263","102","38.78","557","394","70.74"
"10920  :  โรงพยาบาลรัตนบุรี","668","259","38.77","1,440","549","38.13"
"10921  :  โรงพยาบาลสนม","415","80","19.28","694","455","65.56"
"10922  :  โรงพยาบาลศีขรภูมิ","609","124","20.36","1,189","802","67.45"
"10923  :  โรงพยาบาลสังขะ","506","168","33.20","1,019","572","56.13"
"10924  :  โรงพยาบาลลำดวน","519","182","35.07","1,217","850","69.84"
"10925  :  โรงพยาบาลสำโรงทาบ","329","139","42.25","806","510","63.28"
"10926  :  โรงพยาบาลบัวเชด","356","117","32.87","865","477","55.14"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","52","12","23.08","82","7","8.54"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","131","33","25.19","330","188","56.97"
"27842  :  โรงพยาบาลเขวาสินรินทร์","164","45","27.44","356","36","10.11"
"27843  :  โรงพยาบาลศรีณรงค์","176","53","30.11","403","231","57.32"
"27844  :  โรงพยาบาลโนนนารายณ์","90","26","28.89","261","168","64.37"
"10700  :  โรงพยาบาลศรีสะเกษ","176","61","34.66","338","167","49.41"
"10927  :  โรงพยาบาลยางชุมน้อย","341","132","38.71","793","581","73.27"
"10928  :  โรงพยาบาลกันทรารมย์","608","211","34.70","1,217","748","61.46"
"10929  :  โรงพยาบาลกันทรลักษ์","681","188","27.61","1,190","500","42.02"
"10930  :  โรงพยาบาลขุขันธ์","490","168","34.29","1,224","662","54.08"
"10931  :  โรงพยาบาลไพรบึง","400","134","33.50","1,230","828","67.32"
"10932  :  โรงพยาบาลปรางค์กู่","294","90","30.61","590","255","43.22"
"10933  :  โรงพยาบาลขุนหาญ","398","146","36.68","945","599","63.39"
"10934  :  โรงพยาบาลราษีไศล","440","210","47.73","926","784","84.67"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","436","118","27.06","1,009","563","55.80"
"10936  :  โรงพยาบาลบึงบูรพ์","261","163","62.45","700","464","66.29"
"10937  :  โรงพยาบาลห้วยทับทัน","224","114","50.89","510","282","55.29"
"10938  :  โรงพยาบาลโนนคูณ","154","47","30.52","218","124","56.88"
"10939  :  โรงพยาบาลศรีรัตนะ","201","71","35.32","416","229","55.05"
"10940  :  โรงพยาบาลวังหิน","110","47","42.73","316","175","55.38"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","90","24","26.67","172","89","51.74"
"10942  :  โรงพยาบาลภูสิงห์","226","85","37.61","491","272","55.40"
"10943  :  โรงพยาบาลเมืองจันทร์","82","37","45.12","251","154","61.35"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","262","80","30.53","413","260","62.95"
"28014  :  โรงพยาบาลพยุห์","114","56","49.12","214","126","58.88"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","89","46","51.69","208","102","49.04"
"28016  :  โรงพยาบาลศิลาลาด","291","93","31.96","604","350","57.95"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0.00","0","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","580","260","44.83","1,067","953","89.32"
"10945  :  โรงพยาบาลโขงเจียม","362","80","22.10","575","345","60.00"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0.00","0","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","973","135","13.87","1,705","1,111","65.16"
"10948  :  โรงพยาบาลนาจะหลวย","681","169","24.82","1,125","626","55.64"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0.00","0","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","548","104","18.98","940","533","56.70"
"10951  :  โรงพยาบาลตระการพืชผล","506","130","25.69","1,020","820","80.39"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","59","8","13.56","100","40","40.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","614","190","30.94","1,264","843","66.69"
"10954  :  โรงพยาบาลวารินชำราบ","273","56","20.51","471","228","48.41"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","547","104","19.01","1,075","505","46.98"
"10957  :  โรงพยาบาลตาลสุม","279","64","22.94","598","316","52.84"
"10958  :  โรงพยาบาลโพธิ์ไทร","396","71","17.93","673","410","60.92"
"10959  :  โรงพยาบาลสำโรง","385","71","18.44","530","348","65.66"
"10960  :  โรงพยาบาลดอนมดแดง","209","88","42.11","408","209","51.23"
"10961  :  โรงพยาบาลสิรินธร","399","121","30.33","832","554","66.59"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","330","70","21.21","501","262","52.30"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","0","0.00","0","0","0.00"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","391","26","6.65","804","86","10.70"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","114","17","14.91","228","77","33.77"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","1","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0.00","0","0","0.00"
"24032  :  โรงพยาบาลนาตาล","106","43","40.57","155","96","61.94"
"24821  :  โรงพยาบาลนาเยีย","0","0","0.00","0","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0.00","0","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","183","24","13.11","323","191","59.13"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","92","40","43.48","193","146","75.65"
"10701  :  โรงพยาบาลยโสธร","0","0","0.00","0","0","0.00"
"10963  :  โรงพยาบาลทรายมูล","0","0","0.00","0","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","0","0","0.00","0","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","704","158","22.44","1,219","817","67.02"
"10966  :  โรงพยาบาลป่าติ้ว","479","127","26.51","927","452","48.76"
"10967  :  โรงพยาบาลมหาชนะชัย","353","97","27.48","765","348","45.49"
"10968  :  โรงพยาบาลค้อวัง","312","84","26.92","516","357","69.19"
"10969  :  โรงพยาบาลไทยเจริญ","322","57","17.70","421","274","65.08"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","927","238","25.67","1,409","823","58.41"
"11921  :  โรงพยาบาลนายแพทย์หาญ","129","59","45.74","220","91","41.36"
"04007  :  โรงพยาบาลซับใหญ่","180","78","43.33","355","165","46.48"
"10702  :  โรงพยาบาลชัยภูมิ","0","0","0.00","0","0","0.00"
"10970  :  โรงพยาบาลบ้านเขว้า","1,304","208","15.95","2,533","1,677","66.21"
"10971  :  โรงพยาบาลคอนสวรรค์","606","123","20.30","998","627","62.83"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","703","323","45.95","1,275","845","66.27"
"10973  :  โรงพยาบาลหนองบัวแดง","1,073","356","33.18","1,766","950","53.79"
"10974  :  โรงพยาบาลจัตุรัส","671","120","17.88","1,402","785","55.99"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","1,004","322","32.07","2,092","1,457","69.65"
"10976  :  โรงพยาบาลหนองบัวระเหว","344","51","14.83","771","245","31.78"
"10977  :  โรงพยาบาลเทพสถิต","578","119","20.59","1,240","476","38.39"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","1,368","283","20.69","2,246","1,030","45.86"
"10979  :  โรงพยาบาลบ้านแท่น","828","180","21.74","1,196","580","48.49"
"10980  :  โรงพยาบาลแก้งคร้อ","985","133","13.50","1,568","610","38.90"
"10981  :  โรงพยาบาลคอนสาร","532","88","16.54","832","466","56.01"
"10982  :  โรงพยาบาลภักดีชุมพล","312","107","34.29","619","456","73.67"
"10983  :  โรงพยาบาลเนินสง่า","205","66","32.20","481","315","65.49"
"10703  :  โรงพยาบาลอำนาจเจริญ","0","0","0.00","0","0","0.00"
"10985  :  โรงพยาบาลชานุมาน","382","119","31.15","689","436","63.28"
"10986  :  โรงพยาบาลปทุมราชวงศา","497","213","42.86","783","350","44.70"
"10987  :  โรงพยาบาลพนา","409","160","39.12","686","528","76.97"
"10988  :  โรงพยาบาลเสนางคนิคม","727","178","24.48","1,087","708","65.13"
"10989  :  โรงพยาบาลหัวตะพาน","259","113","43.63","475","200","42.11"
"10990  :  โรงพยาบาลลืออำนาจ","326","104","31.90","792","487","61.49"
"11040  :  โรงพยาบาลบึงกาฬ","481","74","15.38","822","503","61.19"
"11041  :  โรงพยาบาลพรเจริญ","576","203","35.24","983","616","62.67"
"11043  :  โรงพยาบาลโซ่พิสัย","971","31","3.19","1,278","800","62.60"
"11046  :  โรงพยาบาลเซกา","1,023","292","28.54","1,579","1,010","63.96"
"11047  :  โรงพยาบาลปากคาด","480","59","12.29","806","536","66.50"
"11048  :  โรงพยาบาลบึงโขงหลง","0","0","0.00","0","0","0.00"
"11049  :  โรงพยาบาลศรีวิไล","596","63","10.57","1,094","850","77.70"
"11050  :  โรงพยาบาลบุ่งคล้า","137","25","18.25","272","180","66.18"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0.00","0","0","0.00"
"10991  :  โรงพยาบาลนากลาง","0","0","0.00","0","0","0.00"
"10992  :  โรงพยาบาลโนนสัง","0","0","0.00","0","0","0.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0.00","0","0","0.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","0","0.00","0","0","0.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0","0.00"
"10670  :  โรงพยาบาลขอนแก่น","50","2","4.00","105","6","5.71"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0.00","0","0","0.00"
"10996  :  โรงพยาบาลพระยืน","0","0","0.00","0","0","0.00"
"10997  :  โรงพยาบาลหนองเรือ","0","0","0.00","0","0","0.00"
"10998  :  โรงพยาบาลชุมแพ","0","0","0.00","0","0","0.00"
"10999  :  โรงพยาบาลสีชมพู","670","146","21.79","1,173","744","63.43"
"11000  :  โรงพยาบาลน้ำพอง","688","369","53.63","1,092","735","67.31"
"11001  :  โรงพยาบาลอุบลรัตน์","382","67","17.54","790","514","65.06"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0.00","0","0","0.00"
"11003  :  โรงพยาบาลเปือยน้อย","261","28","10.73","483","272","56.31"
"11004  :  โรงพยาบาลพล","0","0","0.00","0","0","0.00"
"11005  :  โรงพยาบาลแวงใหญ่","405","38","9.38","628","311","49.52"
"11006  :  โรงพยาบาลแวงน้อย","489","243","49.69","893","588","65.85"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0.00","0","0","0.00"
"11008  :  โรงพยาบาลภูเวียง","0","0","0.00","0","0","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","727","119","16.37","1,314","863","65.68"
"11010  :  โรงพยาบาลชนบท","0","0","0.00","0","0","0.00"
"11011  :  โรงพยาบาลเขาสวนกวาง","0","0","0.00","0","0","0.00"
"11012  :  โรงพยาบาลภูผาม่าน","0","0","0.00","0","0","0.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","1,470","421","28.64","2,425","1,238","51.05"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00","0","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00","0","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0.00","0","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00","0","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","0","0.00","0","0","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00","0","0","0.00"
"14132  :  โรงพยาบาลซำสูง","0","0","0.00","0","0","0.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00","0","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0.00","0","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","96","22","22.92","138","91","65.94"
"77650  :  โรงพยาบาลเวียงเก่า","68","24","35.29","116","39","33.62"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","290","60","20.69","360","238","66.11"
"77652  :  โรงพยาบาลโนนศิลา","135","29","21.48","201","100","49.75"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0.00","0","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","513","89","17.35","831","198","23.83"
"11014  :  โรงพยาบาลหนองวัวซอ","486","99","20.37","745","449","60.27"
"11015  :  โรงพยาบาลกุมภวาปี","1,044","251","24.04","1,702","835","49.06"
"11016  :  โรงพยาบาลห้วยเกิ้ง","0","0","0.00","0","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","528","146","27.65","871","552","63.38"
"11018  :  โรงพยาบาลหนองหาน","1,007","319","31.68","1,566","714","45.59"
"11019  :  โรงพยาบาลทุ่งฝน","663","114","17.19","1,096","663","60.49"
"11020  :  โรงพยาบาลไชยวาน","641","87","13.57","1,037","560","54.00"
"11021  :  โรงพยาบาลศรีธาตุ","278","73","26.26","439","259","59.00"
"11022  :  โรงพยาบาลวังสามหมอ","492","43","8.74","708","507","71.61"
"11023  :  โรงพยาบาลบ้านผือ","867","154","17.76","1,587","1,011","63.71"
"11024  :  โรงพยาบาลน้ำโสม","923","222","24.05","1,514","1,168","77.15"
"11025  :  โรงพยาบาลเพ็ญ","736","160","21.74","983","427","43.44"
"11026  :  โรงพยาบาลสร้างคอม","469","82","17.48","934","721","77.19"
"11027  :  โรงพยาบาลหนองแสง","402","69","17.16","652","348","53.37"
"11028  :  โรงพยาบาลนายูง","209","26","12.44","337","121","35.91"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","280","73","26.07","437","327","74.83"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","1,011","210","20.77","1,551","1,094","70.54"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","20","1","5.00","36","13","36.11"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00","0","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00","0","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0.00","0","0","0.00"
"10705  :  โรงพยาบาลเลย","1,340","483","36.04","3,192","1,530","47.93"
"11030  :  โรงพยาบาลนาด้วง","480","37","7.71","1,097","533","48.59"
"11031  :  โรงพยาบาลเชียงคาน","746","35","4.69","1,528","521","34.10"
"11032  :  โรงพยาบาลปากชม","284","40","14.08","638","235","36.83"
"11033  :  โรงพยาบาลนาแห้ว","110","33","30.00","280","202","72.14"
"11034  :  โรงพยาบาลภูเรือ","386","52","13.47","700","398","56.86"
"11035  :  โรงพยาบาลท่าลี่","349","56","16.05","606","325","53.63"
"11036  :  โรงพยาบาลวังสะพุง","1,034","276","26.69","1,851","1,009","54.51"
"11037  :  โรงพยาบาลภูกระดึง","657","24","3.65","1,411","631","44.72"
"11038  :  โรงพยาบาลภูหลวง","425","77","18.12","712","400","56.18"
"11039  :  โรงพยาบาลผาขาว","670","79","11.79","1,229","765","62.25"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","782","226","28.90","1,651","787","47.67"
"14133  :  โรงพยาบาลเอราวัณ","507","40","7.89","966","518","53.62"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","62","8","12.90","95","46","48.42"
"10706  :  โรงพยาบาลหนองคาย","1,543","409","26.51","2,751","1,669","60.67"
"11042  :  โรงพยาบาลโพนพิสัย","499","49","9.82","703","404","57.47"
"11044  :  โรงพยาบาลศรีเชียงใหม่","710","145","20.42","1,573","961","61.09"
"11045  :  โรงพยาบาลสังคม","208","75","36.06","486","248","51.03"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","1,170","237","20.26","2,358","825","34.99"
"14558  :  โรงพยาบาลพิสัยเวช","422","51","12.09","593","184","31.03"
"21356  :  โรงพยาบาลสระใคร","110","5","4.55","204","109","53.43"
"28778  :  โรงพยาบาลโพธิ์ตาก","73","7","9.59","159","60","37.74"
"28811  :  โรงพยาบาลเฝ้าไร่","228","3","1.32","366","216","59.02"
"28815  :  โรงพยาบาลรัตนวาปี","71","3","4.23","127","77","60.63"
"10707  :  โรงพยาบาลมหาสารคาม","0","0","0.00","0","0","0.00"
"11051  :  โรงพยาบาลแกดำ","464","151","32.54","825","603","73.09"
"11052  :  โรงพยาบาลโกสุมพิสัย","1,469","301","20.49","2,283","1,044","45.73"
"11053  :  โรงพยาบาลกันทรวิชัย","655","312","47.63","1,053","764","72.55"
"11054  :  โรงพยาบาลเชียงยืน","882","195","22.11","1,356","802","59.14"
"11055  :  โรงพยาบาลบรบือ","1,088","153","14.06","1,561","664","42.54"
"11056  :  โรงพยาบาลนาเชือก","338","106","31.36","624","222","35.58"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","830","279","33.61","1,595","1,080","67.71"
"11058  :  โรงพยาบาลวาปีปทุม","887","158","17.81","1,459","769","52.71"
"11059  :  โรงพยาบาลนาดูน","286","63","22.03","563","339","60.21"
"11060  :  โรงพยาบาลยางสีสุราช","367","110","29.97","736","603","81.93"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","428","122","28.50","761","273","35.87"
"24704  :  โรงพยาบาลกุดรัง","153","34","22.22","182","111","60.99"
"28843  :  โรงพยาบาลชื่นชม","6","1","16.67","7","6","85.71"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","0","0.00","0","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","948","246","25.95","1,924","1,202","62.47"
"11062  :  โรงพยาบาลปทุมรัตต์","636","111","17.45","1,183","935","79.04"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","891","118","13.24","1,433","920","64.20"
"11064  :  โรงพยาบาลธวัชบุรี","445","92","20.67","747","513","68.67"
"11065  :  โรงพยาบาลพนมไพร","686","162","23.62","1,330","458","34.44"
"11066  :  โรงพยาบาลโพนทอง","833","62","7.44","1,480","854","57.70"
"11067  :  โรงพยาบาลโพธิ์ชัย","454","48","10.57","666","457","68.62"
"11068  :  โรงพยาบาลหนองพอก","538","133","24.72","863","557","64.54"
"11069  :  โรงพยาบาลเสลภูมิ","987","239","24.21","1,642","1,213","73.87"
"11070  :  โรงพยาบาลสุวรรณภูมิ","1,172","331","28.24","2,514","1,480","58.87"
"11071  :  โรงพยาบาลเมืองสรวง","229","72","31.44","466","317","68.03"
"11072  :  โรงพยาบาลโพนทราย","395","140","35.44","894","669","74.83"
"11073  :  โรงพยาบาลอาจสามารถ","572","130","22.73","1,139","700","61.46"
"11074  :  โรงพยาบาลเมยวดี","369","90","24.39","712","492","69.10"
"11075  :  โรงพยาบาลศรีสมเด็จ","415","120","28.92","609","408","67.00"
"11076  :  โรงพยาบาลจังหาร","451","87","19.29","642","481","74.92"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","126","18","14.29","230","35","15.22"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","174","25","14.37","391","114","29.16"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","105","33","31.43","210","109","51.90"
"27989  :  โรงพยาบาลเชียงขวัญ","174","21","12.07","314","190","60.51"
"27990  :  โรงพยาบาลหนองฮี","178","77","43.26","420","264","62.86"
"10709  :  โรงพยาบาลกาฬสินธุ์","394","77","19.54","693","380","54.83"
"11077  :  โรงพยาบาลนามน","472","90","19.07","615","402","65.37"
"11078  :  โรงพยาบาลกมลาไสย","731","229","31.33","1,295","744","57.45"
"11079  :  โรงพยาบาลร่องคำ","429","106","24.71","619","426","68.82"
"11080  :  โรงพยาบาลเขาวง","884","129","14.59","1,405","970","69.04"
"11081  :  โรงพยาบาลยางตลาด","919","190","20.67","1,379","797","57.80"
"11082  :  โรงพยาบาลห้วยเม็ก","676","177","26.18","1,122","767","68.36"
"11083  :  โรงพยาบาลสหัสขันธ์","371","94","25.34","622","419","67.36"
"11084  :  โรงพยาบาลคำม่วง","572","140","24.48","886","647","73.02"
"11085  :  โรงพยาบาลท่าคันโท","712","117","16.43","1,084","701","64.67"
"11086  :  โรงพยาบาลหนองกุงศรี","428","56","13.08","574","338","58.89"
"11087  :  โรงพยาบาลสมเด็จ","605","216","35.70","1,025","651","63.51"
"11088  :  โรงพยาบาลห้วยผึ้ง","570","99","17.37","935","576","61.60"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","1,120","96","8.57","2,000","1,062","53.10"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","356","66","18.54","508","331","65.16"
"28789  :  โรงพยาบาลฆ้องชัย","239","73","30.54","426","316","74.18"
"28790  :  โรงพยาบาลดอนจาน","328","76","23.17","475","269","56.63"
"28791  :  โรงพยาบาลสามชัย","145","13","8.97","163","65","39.88"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","641","7","1.09","714","331","46.36"
"11090  :  โรงพยาบาลกุดบาก","269","53","19.70","470","268","57.02"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","394","12","3.05","696","320","45.98"
"11092  :  โรงพยาบาลพังโคน","923","177","19.18","1,524","862","56.56"
"11093  :  โรงพยาบาลวาริชภูมิ","527","51","9.68","981","708","72.17"
"11094  :  โรงพยาบาลนิคมน้ำอูน","212","29","13.68","362","157","43.37"
"11095  :  โรงพยาบาลวานรนิวาส","969","94","9.70","1,453","648","44.60"
"11096  :  โรงพยาบาลคำตากล้า","744","63","8.47","1,241","554","44.64"
"11097  :  โรงพยาบาลบ้านม่วง","514","8","1.56","814","535","65.72"
"11098  :  โรงพยาบาลอากาศอำนวย","852","78","9.15","1,431","1,038","72.54"
"11099  :  โรงพยาบาลส่องดาว","175","2","1.14","333","184","55.26"
"11100  :  โรงพยาบาลเต่างอย","110","29","26.36","264","167","63.26"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","507","93","18.34","861","531","61.67"
"11102  :  โรงพยาบาลเจริญศิลป์","557","55","9.87","891","530","59.48"
"11103  :  โรงพยาบาลโพนนาแก้ว","171","31","18.13","267","146","54.68"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","1,572","358","22.77","2,615","1,011","38.66"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","459","52","11.33","882","367","41.61"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","131","1","0.76","228","105","46.05"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","262","39","14.89","395","161","40.76"
"11104  :  โรงพยาบาลปลาปาก","360","52","14.44","500","200","40.00"
"11105  :  โรงพยาบาลท่าอุเทน","237","83","35.02","562","431","76.69"
"11106  :  โรงพยาบาลบ้านแพง","462","147","31.82","1,079","838","77.66"
"11107  :  โรงพยาบาลนาทม","156","31","19.87","235","141","60.00"
"11108  :  โรงพยาบาลเรณูนคร","557","66","11.85","1,088","730","67.10"
"11109  :  โรงพยาบาลนาแก","563","124","22.02","898","404","44.99"
"11110  :  โรงพยาบาลศรีสงคราม","414","98","23.67","724","326","45.03"
