"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีที่ชั่งน้ำหนักและวัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","ภาวะผอม[A1]","ร้อยละ","ค่อนข้างผอม[A2]","ร้อยละ","สมส่วน[A3]","ร้อยละ","ภาวะท้วม[A4]","ร้อยละ","ภาวะเริ่มอ้วน[A5]","ร้อยละ","ภาวะอ้วน[A6]","ร้อยละ","ภาวะเริ่มอ้วนและอ้วน[A7]","ร้อยละ","เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีที่ชั่งน้ำหนักและวัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","ภาวะผอม[A1]","ร้อยละ","ค่อนข้างผอม[A2]","ร้อยละ","สมส่วน[A3]","ร้อยละ","ภาวะท้วม[A4]","ร้อยละ","ภาวะเริ่มอ้วน[A5]","ร้อยละ","ภาวะอ้วน[A6]","ร้อยละ","ภาวะเริ่มอ้วนและอ้วน[A7]","ร้อยละ","เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีที่ชั่งน้ำหนักและวัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","ภาวะผอม[A1]","ร้อยละ","ค่อนข้างผอม[A2]","ร้อยละ","สมส่วน[A3]","ร้อยละ","ภาวะท้วม[A4]","ร้อยละ","ภาวะเริ่มอ้วน[A5]","ร้อยละ","ภาวะอ้วน[A6]","ร้อยละ","ภาวะเริ่มอ้วนและอ้วน[A7]","ร้อยละ","เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีที่ชั่งน้ำหนักและวัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","ภาวะผอม[A1]","ร้อยละ","ค่อนข้างผอม[A2]","ร้อยละ","สมส่วน[A3]","ร้อยละ","ภาวะท้วม[A4]","ร้อยละ","ภาวะเริ่มอ้วน[A5]","ร้อยละ","ภาวะอ้วน[A6]","ร้อยละ","ภาวะเริ่มอ้วนและอ้วน[A7]","ร้อยละ"
"10895  :  โรงพยาบาลคูเมือง","228","222","97.37","10","4.50","10","4.50","164","73.87","11","4.95","12","5.41","11","4.95","23","10.36","226","225","99.56","2","0.89","5","2.22","185","82.22","16","7.11","4","1.78","9","4.00","13","5.78","209","157","75.12","5","3.18","8","5.10","114","72.61","11","7.01","4","2.55","4","2.55","8","5.10","192","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10896  :  โรงพยาบาลกระสัง","131","137","104.58","4","2.92","4","2.92","109","79.56","6","4.38","10","7.30","2","1.46","12","8.76","132","137","103.79","5","3.65","6","4.38","109","79.56","8","5.84","4","2.92","4","2.92","8","5.84","128","138","107.81","5","3.62","4","2.90","112","81.16","8","5.80","2","1.45","3","2.17","5","3.62","118","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10897  :  โรงพยาบาลนางรอง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10898  :  โรงพยาบาลหนองกี่","54","20","37.04","0","0.00","1","5.00","16","80.00","0","0.00","1","5.00","1","5.00","2","10.00","43","42","97.67","2","4.76","0","0.00","36","85.71","2","4.76","0","0.00","0","0.00","0","0.00","36","17","47.22","4","23.53","0","0.00","8","47.06","2","11.76","1","5.88","0","0.00","1","5.88","28","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10899  :  โรงพยาบาลละหานทราย","128","132","103.13","4","3.03","6","4.55","106","80.30","4","3.03","5","3.79","6","4.55","11","8.33","128","98","76.56","3","3.06","4","4.08","77","78.57","4","4.08","5","5.10","0","0.00","5","5.10","118","66","55.93","0","0.00","3","4.55","59","89.39","1","1.52","1","1.52","1","1.52","2","3.03","103","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10900  :  โรงพยาบาลประโคนชัย","221","223","100.90","11","4.93","1","0.45","151","67.71","26","11.66","25","11.21","5","2.24","30","13.45","213","207","97.18","11","5.31","7","3.38","145","70.05","16","7.73","18","8.70","8","3.86","26","12.56","192","102","53.13","12","11.76","13","12.75","64","62.75","4","3.92","3","2.94","1","0.98","4","3.92","169","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10901  :  โรงพยาบาลบ้านกรวด","134","92","68.66","3","3.26","1","1.09","74","80.43","6","6.52","2","2.17","4","4.35","6","6.52","112","80","71.43","0","0.00","0","0.00","72","90.00","2","2.50","3","3.75","1","1.25","4","5.00","91","54","59.34","1","1.85","1","1.85","40","74.07","3","5.56","4","7.41","3","5.56","7","12.96","74","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10902  :  โรงพยาบาลพุทไธสง","194","161","82.99","7","4.35","7","4.35","114","70.81","13","8.07","12","7.45","5","3.11","17","10.56","194","178","91.75","5","2.81","9","5.06","131","73.60","7","3.93","14","7.87","8","4.49","22","12.36","187","189","101.07","13","6.88","13","6.88","131","69.31","15","7.94","7","3.70","5","2.65","12","6.35","166","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10904  :  โรงพยาบาลลำปลายมาศ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10905  :  โรงพยาบาลสตึก","57","56","98.25","1","1.79","1","1.79","48","85.71","2","3.57","2","3.57","1","1.79","3","5.36","47","23","48.94","0","0.00","1","4.35","15","65.22","2","8.70","2","8.70","3","13.04","5","21.74","41","27","65.85","0","0.00","1","3.70","22","81.48","1","3.70","2","7.41","1","3.70","3","11.11","29","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10906  :  โรงพยาบาลปะคำ","107","70","65.42","0","0.00","1","1.43","66","94.29","1","1.43","0","0.00","0","0.00","0","0.00","92","97","105.43","4","4.12","3","3.09","76","78.35","6","6.19","3","3.09","2","2.06","5","5.15","78","43","55.13","3","6.98","2","4.65","30","69.77","3","6.98","3","6.98","1","2.33","4","9.30","66","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10907  :  โรงพยาบาลนาโพธิ์","73","46","63.01","1","2.17","0","0.00","32","69.57","2","4.35","4","8.70","3","6.52","7","15.22","65","69","106.15","3","4.35","1","1.45","46","66.67","5","7.25","6","8.70","4","5.80","10","14.49","59","33","55.93","3","9.09","1","3.03","20","60.61","3","9.09","4","12.12","1","3.03","5","15.15","49","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10908  :  โรงพยาบาลหนองหงส์","106","104","98.11","4","3.85","8","7.69","84","80.77","7","6.73","1","0.96","0","0.00","1","0.96","97","101","104.12","8","7.92","3","2.97","77","76.24","6","5.94","5","4.95","1","0.99","6","5.94","93","91","97.85","1","1.10","0","0.00","78","85.71","10","10.99","1","1.10","1","1.10","2","2.20","82","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10909  :  โรงพยาบาลพลับพลาชัย","269","275","102.23","22","8.00","13","4.73","210","76.36","8","2.91","12","4.36","5","1.82","17","6.18","261","232","88.89","10","4.31","8","3.45","181","78.02","8","3.45","14","6.03","7","3.02","21","9.05","236","130","55.08","10","7.69","7","5.38","85","65.38","4","3.08","10","7.69","8","6.15","18","13.85","217","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10910  :  โรงพยาบาลห้วยราช","91","83","91.21","6","7.23","6","7.23","59","71.08","4","4.82","5","6.02","0","0.00","5","6.02","93","90","96.77","12","13.33","4","4.44","62","68.89","4","4.44","6","6.67","1","1.11","7","7.78","87","86","98.85","6","6.98","5","5.81","68","79.07","3","3.49","2","2.33","0","0.00","2","2.33","80","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10911  :  โรงพยาบาลโนนสุวรรณ","134","126","94.03","5","3.97","2","1.59","95","75.40","11","8.73","6","4.76","3","2.38","9","7.14","128","123","96.09","7","5.69","0","0.00","98","79.67","8","6.50","5","4.07","4","3.25","9","7.32","113","120","106.19","0","0.00","1","0.83","97","80.83","19","15.83","1","0.83","1","0.83","2","1.67","106","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10912  :  โรงพยาบาลชำนิ","48","47","97.92","0","0.00","1","2.13","39","82.98","2","4.26","4","8.51","0","0.00","4","8.51","46","44","95.65","0","0.00","1","2.27","39","88.64","0","0.00","3","6.82","0","0.00","3","6.82","41","20","48.78","0","0.00","1","5.00","15","75.00","2","10.00","1","5.00","1","5.00","2","10.00","35","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","71","67","94.37","5","7.46","1","1.49","53","79.10","4","5.97","1","1.49","1","1.49","2","2.99","65","62","95.38","5","8.06","0","0.00","47","75.81","3","4.84","5","8.06","1","1.61","6","9.68","64","63","98.44","3","4.76","1","1.59","52","82.54","1","1.59","3","4.76","3","4.76","6","9.52","58","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10914  :  โรงพยาบาลโนนดินแดง","68","65","95.59","4","6.15","4","6.15","53","81.54","3","4.62","1","1.54","0","0.00","1","1.54","60","59","98.33","6","10.17","1","1.69","43","72.88","3","5.08","3","5.08","2","3.39","5","8.47","52","57","109.62","2","3.51","6","10.53","48","84.21","0","0.00","0","0.00","1","1.75","1","1.75","45","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","125","122","97.60","7","5.74","8","6.56","93","76.23","5","4.10","2","1.64","5","4.10","7","5.74","124","124","100.00","6","4.84","10","8.06","86","69.35","8","6.45","6","4.84","4","3.23","10","8.06","106","70","66.04","9","12.86","6","8.57","41","58.57","5","7.14","2","2.86","7","10.00","9","12.86","98","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"23578  :  โรงพยาบาลแคนดง","171","161","94.15","9","5.59","5","3.11","106","65.84","10","6.21","9","5.59","12","7.45","21","13.04","159","110","69.18","4","3.64","3","2.73","70","63.64","7","6.36","10","9.09","6","5.45","16","14.55","141","94","66.67","3","3.19","2","2.13","65","69.15","6","6.38","11","11.70","0","0.00","11","11.70","126","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28020  :  โรงพยาบาลบ้านด่าน","193","178","92.23","15","8.43","13","7.30","130","73.03","6","3.37","11","6.18","2","1.12","13","7.30","189","186","98.41","8","4.30","12","6.45","143","76.88","10","5.38","6","3.23","4","2.15","10","5.38","180","186","103.33","6","3.23","8","4.30","161","86.56","5","2.69","0","0.00","2","1.08","2","1.08","163","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10668  :  โรงพยาบาลสุรินทร์","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10915  :  โรงพยาบาลชุมพลบุรี","113","99","87.61","12","12.12","6","6.06","58","58.59","6","6.06","10","10.10","5","5.05","15","15.15","105","97","92.38","13","13.40","9","9.28","54","55.67","4","4.12","12","12.37","3","3.09","15","15.46","92","88","95.65","10","11.36","5","5.68","51","57.95","5","5.68","11","12.50","3","3.41","14","15.91","80","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10916  :  โรงพยาบาลท่าตูม","316","294","93.04","8","2.72","10","3.40","252","85.71","8","2.72","11","3.74","2","0.68","13","4.42","308","310","100.65","10","3.23","8","2.58","247","79.68","22","7.10","9","2.90","10","3.23","19","6.13","301","301","100.00","14","4.65","13","4.32","230","76.41","19","6.31","10","3.32","8","2.66","18","5.98","272","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10917  :  โรงพยาบาลจอมพระ","183","182","99.45","3","1.65","4","2.20","149","81.87","6","3.30","11","6.04","6","3.30","17","9.34","186","190","102.15","8","4.21","4","2.11","139","73.16","14","7.37","12","6.32","3","1.58","15","7.89","168","73","43.45","4","5.48","5","6.85","45","61.64","3","4.11","4","5.48","3","4.11","7","9.59","146","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10918  :  โรงพยาบาลปราสาท","219","168","76.71","8","4.76","8","4.76","118","70.24","7","4.17","14","8.33","8","4.76","22","13.10","219","162","73.97","9","5.56","7","4.32","109","67.28","11","6.79","5","3.09","15","9.26","20","12.35","203","120","59.11","8","6.67","7","5.83","95","79.17","2","1.67","2","1.67","3","2.50","5","4.17","184","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10919  :  โรงพยาบาลกาบเชิง","175","159","90.86","8","5.03","3","1.89","121","76.10","10","6.29","11","6.92","3","1.89","14","8.81","171","128","74.85","11","8.59","11","8.59","87","67.97","8","6.25","8","6.25","2","1.56","10","7.81","158","109","68.99","15","13.76","7","6.42","72","66.06","5","4.59","6","5.50","1","0.92","7","6.42","137","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10920  :  โรงพยาบาลรัตนบุรี","254","264","103.94","17","6.44","4","1.52","209","79.17","10","3.79","9","3.41","11","4.17","20","7.58","254","195","76.77","14","7.18","7","3.59","144","73.85","6","3.08","14","7.18","7","3.59","21","10.77","240","241","100.42","10","4.15","8","3.32","197","81.74","12","4.98","8","3.32","2","0.83","10","4.15","218","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10921  :  โรงพยาบาลสนม","123","117","95.12","10","8.55","5","4.27","70","59.83","8","6.84","13","11.11","6","5.13","19","16.24","124","117","94.35","3","2.56","7","5.98","75","64.10","10","8.55","10","8.55","6","5.13","16","13.68","117","53","45.30","5","9.43","5","9.43","32","60.38","3","5.66","2","3.77","2","3.77","4","7.55","112","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10922  :  โรงพยาบาลศีขรภูมิ","155","163","105.16","10","6.13","5","3.07","128","78.53","10","6.13","6","3.68","3","1.84","9","5.52","147","155","105.44","6","3.87","6","3.87","122","78.71","6","3.87","5","3.23","2","1.29","7","4.52","134","144","107.46","3","2.08","5","3.47","120","83.33","4","2.78","5","3.47","3","2.08","8","5.56","121","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10923  :  โรงพยาบาลสังขะ","228","208","91.23","34","16.35","12","5.77","112","53.85","12","5.77","19","9.13","7","3.37","26","12.50","219","217","99.09","31","14.29","18","8.29","120","55.30","13","5.99","17","7.83","7","3.23","24","11.06","197","85","43.15","14","16.47","5","5.88","47","55.29","3","3.53","11","12.94","3","3.53","14","16.47","172","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10924  :  โรงพยาบาลลำดวน","148","93","62.84","3","3.23","8","8.60","74","79.57","3","3.23","3","3.23","1","1.08","4","4.30","127","104","81.89","9","8.65","10","9.62","76","73.08","3","2.88","3","2.88","1","0.96","4","3.85","116","110","94.83","7","6.36","5","4.55","81","73.64","7","6.36","8","7.27","1","0.91","9","8.18","105","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10925  :  โรงพยาบาลสำโรงทาบ","165","97","58.79","2","2.06","3","3.09","67","69.07","12","12.37","9","9.28","2","2.06","11","11.34","152","107","70.39","2","1.87","2","1.87","79","73.83","10","9.35","7","6.54","5","4.67","12","11.21","139","75","53.96","3","4.00","4","5.33","50","66.67","3","4.00","8","10.67","5","6.67","13","17.33","129","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10926  :  โรงพยาบาลบัวเชด","145","140","96.55","10","7.14","5","3.57","104","74.29","10","7.14","2","1.43","3","2.14","5","3.57","150","110","73.33","11","10.00","9","8.18","73","66.36","5","4.55","8","7.27","2","1.82","10","9.09","138","96","69.57","10","10.42","4","4.17","67","69.79","5","5.21","6","6.25","2","2.08","8","8.33","130","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","21","23","109.52","1","4.35","0","0.00","17","73.91","1","4.35","1","4.35","2","8.70","3","13.04","21","21","100.00","0","0.00","0","0.00","19","90.48","1","4.76","1","4.76","0","0.00","1","4.76","15","19","126.67","0","0.00","2","10.53","17","89.47","0","0.00","0","0.00","0","0.00","0","0.00","12","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","76","37","48.68","1","2.70","1","2.70","24","64.86","3","8.11","2","5.41","3","8.11","5","13.51","73","42","57.53","7","16.67","0","0.00","22","52.38","4","9.52","3","7.14","2","4.76","5","11.90","63","30","47.62","1","3.33","1","3.33","17","56.67","3","10.00","5","16.67","1","3.33","6","20.00","56","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","20","10","50.00","0","0.00","0","0.00","8","80.00","0","0.00","1","10.00","1","10.00","2","20.00","16","16","100.00","2","12.50","1","6.25","8","50.00","0","0.00","2","12.50","2","12.50","4","25.00","14","11","78.57","0","0.00","1","9.09","6","54.55","0","0.00","1","9.09","2","18.18","3","27.27","10","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27844  :  โรงพยาบาลโนนนารายณ์","24","23","95.83","3","13.04","2","8.70","16","69.57","1","4.35","0","0.00","1","4.35","1","4.35","24","24","100.00","1","4.17","1","4.17","20","83.33","1","4.17","0","0.00","1","4.17","1","4.17","22","24","109.09","0","0.00","1","4.17","17","70.83","2","8.33","3","12.50","0","0.00","3","12.50","19","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10700  :  โรงพยาบาลศรีสะเกษ","123","17","13.82","0","0.00","0","0.00","15","88.24","2","11.76","0","0.00","0","0.00","0","0.00","125","15","12.00","4","26.67","0","0.00","9","60.00","1","6.67","0","0.00","0","0.00","0","0.00","123","3","2.44","0","0.00","0","0.00","3","100.00","0","0.00","0","0.00","0","0.00","0","0.00","121","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10927  :  โรงพยาบาลยางชุมน้อย","80","60","75.00","0","0.00","0","0.00","46","76.67","7","11.67","4","6.67","2","3.33","6","10.00","75","29","38.67","1","3.45","0","0.00","24","82.76","0","0.00","1","3.45","3","10.34","4","13.79","70","31","44.29","0","0.00","1","3.23","21","67.74","2","6.45","3","9.68","3","9.68","6","19.35","62","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10928  :  โรงพยาบาลกันทรารมย์","209","108","51.67","11","10.19","4","3.70","82","75.93","2","1.85","5","4.63","3","2.78","8","7.41","202","91","45.05","4","4.40","7","7.69","70","76.92","1","1.10","3","3.30","4","4.40","7","7.69","188","69","36.70","10","14.49","6","8.70","44","63.77","3","4.35","1","1.45","3","4.35","4","5.80","160","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10929  :  โรงพยาบาลกันทรลักษ์","226","90","39.82","5","5.56","3","3.33","67","74.44","6","6.67","5","5.56","3","3.33","8","8.89","200","78","39.00","0","0.00","3","3.85","57","73.08","7","8.97","4","5.13","3","3.85","7","8.97","180","20","11.11","3","15.00","0","0.00","16","80.00","0","0.00","0","0.00","1","5.00","1","5.00","150","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10930  :  โรงพยาบาลขุขันธ์","196","125","63.78","10","8.00","5","4.00","83","66.40","7","5.60","7","5.60","9","7.20","16","12.80","195","189","96.92","8","4.23","4","2.12","147","77.78","11","5.82","9","4.76","5","2.65","14","7.41","181","80","44.20","2","2.50","5","6.25","57","71.25","2","2.50","5","6.25","4","5.00","9","11.25","163","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10931  :  โรงพยาบาลไพรบึง","386","275","71.24","23","8.36","22","8.00","196","71.27","16","5.82","8","2.91","10","3.64","18","6.55","373","303","81.23","36","11.88","15","4.95","219","72.28","11","3.63","12","3.96","8","2.64","20","6.60","343","220","64.14","29","13.18","23","10.45","145","65.91","7","3.18","12","5.45","2","0.91","14","6.36","315","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10932  :  โรงพยาบาลปรางค์กู่","136","44","32.35","4","9.09","0","0.00","31","70.45","5","11.36","3","6.82","1","2.27","4","9.09","135","53","39.26","3","5.66","2","3.77","39","73.58","4","7.55","1","1.89","3","5.66","4","7.55","125","39","31.20","2","5.13","3","7.69","30","76.92","1","2.56","1","2.56","1","2.56","2","5.13","115","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10933  :  โรงพยาบาลขุนหาญ","163","70","42.94","5","7.14","4","5.71","52","74.29","2","2.86","4","5.71","0","0.00","4","5.71","158","105","66.46","11","10.48","8","7.62","70","66.67","4","3.81","9","8.57","2","1.90","11","10.48","141","29","20.57","2","6.90","2","6.90","21","72.41","0","0.00","0","0.00","1","3.45","1","3.45","126","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10934  :  โรงพยาบาลราษีไศล","99","80","80.81","1","1.25","2","2.50","77","96.25","0","0.00","0","0.00","0","0.00","0","0.00","98","62","63.27","5","8.06","5","8.06","47","75.81","2","3.23","0","0.00","1","1.61","1","1.61","93","37","39.78","3","8.11","5","13.51","29","78.38","0","0.00","0","0.00","0","0.00","0","0.00","89","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","112","63","56.25","2","3.17","0","0.00","47","74.60","9","14.29","3","4.76","0","0.00","3","4.76","106","53","50.00","1","1.89","1","1.89","43","81.13","3","5.66","2","3.77","2","3.77","4","7.55","92","46","50.00","1","2.17","0","0.00","35","76.09","2","4.35","6","13.04","2","4.35","8","17.39","79","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10936  :  โรงพยาบาลบึงบูรพ์","79","48","60.76","1","2.08","6","12.50","34","70.83","3","6.25","2","4.17","1","2.08","3","6.25","68","35","51.47","1","2.86","3","8.57","26","74.29","2","5.71","2","5.71","1","2.86","3","8.57","59","23","38.98","1","4.35","2","8.70","18","78.26","1","4.35","0","0.00","0","0.00","0","0.00","51","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10937  :  โรงพยาบาลห้วยทับทัน","109","91","83.49","2","2.20","2","2.20","76","83.52","3","3.30","6","6.59","2","2.20","8","8.79","104","105","100.96","2","1.90","4","3.81","82","78.10","8","7.62","8","7.62","1","0.95","9","8.57","95","98","103.16","8","8.16","5","5.10","65","66.33","6","6.12","10","10.20","2","2.04","12","12.24","84","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10938  :  โรงพยาบาลโนนคูณ","11","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","4","11","275.00","0","0.00","0","0.00","10","90.91","0","0.00","1","9.09","0","0.00","1","9.09","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10939  :  โรงพยาบาลศรีรัตนะ","148","128","86.49","2","1.56","8","6.25","104","81.25","5","3.91","5","3.91","1","0.78","6","4.69","141","134","95.04","4","2.99","5","3.73","108","80.60","8","5.97","5","3.73","3","2.24","8","5.97","130","99","76.15","3","3.03","4","4.04","81","81.82","3","3.03","5","5.05","0","0.00","5","5.05","116","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10940  :  โรงพยาบาลวังหิน","84","79","94.05","2","2.53","0","0.00","68","86.08","4","5.06","4","5.06","1","1.27","5","6.33","83","78","93.98","1","1.28","3","3.85","70","89.74","2","2.56","1","1.28","1","1.28","2","2.56","75","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","70","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","48","17","35.42","2","11.76","2","11.76","9","52.94","1","5.88","2","11.76","1","5.88","3","17.65","44","22","50.00","0","0.00","2","9.09","14","63.64","3","13.64","2","9.09","1","4.55","3","13.64","38","17","44.74","1","5.88","0","0.00","10","58.82","3","17.65","1","5.88","1","5.88","2","11.76","29","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
