"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"เด็ก 3-5 ปีทั้งหมด[B1]","เด็ก 3-5 ปีชั่งหนัก[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","น้ำหนักน้อย[A1]","ร้อยละ","น้ำหนักค่อนข้างน้อย[A2]","ร้อยละ","น้ำหนักตามเกณฑ์[A3]","ร้อยละ","น้ำหนักค่อนข้างมาก[A4]","ร้อยละ","น้ำหนักมาก[A5]","ร้อยละ","เด็ก 3-5 ปีทั้งหมด[B1]","เด็ก 3-5 ปีชั่งหนัก[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","น้ำหนักน้อย[A1]","ร้อยละ","น้ำหนักค่อนข้างน้อย[A2]","ร้อยละ","น้ำหนักตามเกณฑ์[A3]","ร้อยละ","น้ำหนักค่อนข้างมาก[A4]","ร้อยละ","น้ำหนักมาก[A5]","ร้อยละ","เด็ก 3-5 ปีทั้งหมด[B1]","เด็ก 3-5 ปีชั่งหนัก[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","น้ำหนักน้อย[A1]","ร้อยละ","น้ำหนักค่อนข้างน้อย[A2]","ร้อยละ","น้ำหนักตามเกณฑ์[A3]","ร้อยละ","น้ำหนักค่อนข้างมาก[A4]","ร้อยละ","น้ำหนักมาก[A5]","ร้อยละ","เด็ก 3-5 ปีทั้งหมด[B1]","เด็ก 3-5 ปีชั่งหนัก[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","น้ำหนักน้อย[A1]","ร้อยละ","น้ำหนักค่อนข้างน้อย[A2]","ร้อยละ","น้ำหนักตามเกณฑ์[A3]","ร้อยละ","น้ำหนักค่อนข้างมาก[A4]","ร้อยละ","น้ำหนักมาก[A5]","ร้อยละ"
"10847  :  โรงพยาบาลบ่อไร่","160","154","96.25","4","2.60","5","3.25","126","81.82","6","3.90","11","7.14","159","163","102.52","5","3.07","4","2.45","132","80.98","3","1.84","14","8.59","160","152","95.00","1","0.66","1","0.66","131","86.18","3","1.97","14","9.21","155","162","104.52","4","2.47","9","5.56","126","77.78","3","1.85","16","9.88"
"10848  :  โรงพยาบาลแหลมงอบ","144","126","87.50","11","8.73","14","11.11","90","71.43","4","3.17","7","5.56","143","121","84.62","7","5.79","9","7.44","94","77.69","3","2.48","7","5.79","129","124","96.12","9","7.26","15","12.10","88","70.97","3","2.42","8","6.45","136","21","15.44","2","9.52","1","4.76","15","71.43","1","4.76","2","9.52"
"10849  :  โรงพยาบาลเกาะกูด","41","34","82.93","1","2.94","2","5.88","26","76.47","1","2.94","4","11.76","46","45","97.83","1","2.22","0","0.00","38","84.44","2","4.44","4","8.89","45","44","97.78","1","2.27","0","0.00","37","84.09","0","0.00","6","13.64","48","48","100.00","0","0.00","1","2.08","40","83.33","2","4.17","5","10.42"
"13816  :  โรงพยาบาลเกาะช้าง","34","19","55.88","1","5.26","1","5.26","15","78.95","0","0.00","2","10.53","33","20","60.61","0","0.00","1","5.00","15","75.00","2","10.00","2","10.00","34","14","41.18","0","0.00","2","14.29","9","64.29","0","0.00","3","21.43","35","10","28.57","0","0.00","1","10.00","7","70.00","0","0.00","2","20.00"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10833  :  โรงพยาบาลท่าตะเกียบ","172","158","91.86","6","3.80","6","3.80","136","86.08","4","2.53","4","2.53","166","136","81.93","6","4.41","11","8.09","106","77.94","9","6.62","4","2.94","153","75","49.02","6","8.00","4","5.33","57","76.00","6","8.00","2","2.67","151","49","32.45","4","8.16","6","12.24","33","67.35","2","4.08","1","2.04"
"10850  :  โรงพยาบาลบางคล้า","227","210","92.51","5","2.38","9","4.29","158","75.24","25","11.90","10","4.76","205","214","104.39","5","2.34","2","0.93","132","61.68","41","19.16","33","15.42","195","189","96.92","4","2.12","3","1.59","144","76.19","27","14.29","10","5.29","182","26","14.29","0","0.00","2","7.69","21","80.77","2","7.69","1","3.85"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10852  :  โรงพยาบาลบางปะกง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10853  :  โรงพยาบาลบ้านโพธิ์","64","34","53.13","1","2.94","5","14.71","21","61.76","4","11.76","3","8.82","63","51","80.95","4","7.84","2","3.92","38","74.51","3","5.88","3","5.88","60","13","21.67","1","7.69","0","0.00","10","76.92","0","0.00","1","7.69","65","14","21.54","0","0.00","1","7.14","10","71.43","0","0.00","3","21.43"
"10854  :  โรงพยาบาลพนมสารคาม","256","186","72.66","4","2.15","10","5.38","155","83.33","5","2.69","11","5.91","253","188","74.31","4","2.13","10","5.32","158","84.04","6","3.19","10","5.32","267","181","67.79","4","2.21","4","2.21","155","85.64","9","4.97","8","4.42","267","25","9.36","1","4.00","2","8.00","19","76.00","0","0.00","3","12.00"
"10855  :  โรงพยาบาลสนามชัยเขต","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10856  :  โรงพยาบาลแปลงยาว","291","273","93.81","7","2.56","14","5.13","227","83.15","3","1.10","18","6.59","291","282","96.91","4","1.42","8","2.84","244","86.52","9","3.19","16","5.67","290","267","92.07","6","2.25","7","2.62","228","85.39","10","3.75","16","5.99","294","278","94.56","5","1.80","1","0.36","249","89.57","11","3.96","12","4.32"
"13747  :  โรงพยาบาลราชสาส์น","156","149","95.51","6","4.03","6","4.03","118","79.19","5","3.36","11","7.38","158","154","97.47","6","3.90","7","4.55","133","86.36","1","0.65","6","3.90","154","147","95.45","2","1.36","1","0.68","134","91.16","1","0.68","5","3.40","147","148","100.68","9","6.08","2","1.35","122","82.43","4","2.70","10","6.76"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","10","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","9","2","22.22","0","0.00","0","0.00","2","100.00","0","0.00","0","0.00","6","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","5","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10857  :  โรงพยาบาลกบินทร์บุรี","299","276","92.31","6","2.17","5","1.81","243","88.04","9","3.26","11","3.99","289","277","95.85","3","1.08","5","1.81","248","89.53","8","2.89","11","3.97","286","88","30.77","8","9.09","14","15.91","53","60.23","4","4.55","9","10.23","293","49","16.72","3","6.12","3","6.12","34","69.39","2","4.08","6","12.24"
"10858  :  โรงพยาบาลนาดี","196","153","78.06","6","3.92","8","5.23","95","62.09","16","10.46","26","16.99","193","170","88.08","10","5.88","3","1.76","122","71.76","10","5.88","23","13.53","189","171","90.48","5","2.92","4","2.34","123","71.93","14","8.19","23","13.45","190","114","60.00","8","7.02","2","1.75","75","65.79","12","10.53","16","14.04"
"10859  :  โรงพยาบาลบ้านสร้าง","73","14","19.18","0","0.00","0","0.00","10","71.43","2","14.29","1","7.14","67","13","19.40","3","23.08","3","23.08","6","46.15","0","0.00","1","7.69","68","3","4.41","0","0.00","1","33.33","2","66.67","0","0.00","0","0.00","61","2","3.28","0","0.00","0","0.00","2","100.00","0","0.00","0","0.00"
"10860  :  โรงพยาบาลประจันตคาม","171","11","6.43","0","0.00","0","0.00","8","72.73","1","9.09","1","9.09","173","8","4.62","1","12.50","0","0.00","3","37.50","1","12.50","3","37.50","166","10","6.02","2","20.00","1","10.00","7","70.00","0","0.00","0","0.00","165","9","5.45","0","0.00","0","0.00","7","77.78","0","0.00","2","22.22"
"10861  :  โรงพยาบาลศรีมหาโพธิ","193","155","80.31","7","4.52","15","9.68","121","78.06","3","1.94","9","5.81","188","155","82.45","2","1.29","19","12.26","125","80.65","1","0.65","8","5.16","181","143","79.01","2","1.40","27","18.88","110","76.92","0","0.00","4","2.80","184","70","38.04","4","5.71","10","14.29","50","71.43","1","1.43","4","5.71"
"10862  :  โรงพยาบาลศรีมโหสถ","224","203","90.63","11","5.42","12","5.91","157","77.34","8","3.94","12","5.91","227","194","85.46","9","4.64","17","8.76","148","76.29","6","3.09","11","5.67","226","85","37.61","5","5.88","4","4.71","66","77.65","0","0.00","9","10.59","215","61","28.37","9","14.75","10","16.39","31","50.82","1","1.64","8","13.11"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","12","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","14","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","13","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","13","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10698  :  โรงพยาบาลนครนายก","231","149","64.50","6","4.03","2","1.34","109","73.15","11","7.38","20","13.42","231","156","67.53","3","1.92","9","5.77","112","71.79","14","8.97","16","10.26","235","114","48.51","4","3.51","9","7.89","78","68.42","9","7.89","12","10.53","241","79","32.78","1","1.27","4","5.06","54","68.35","5","6.33","14","17.72"
"10863  :  โรงพยาบาลปากพลี","25","20","80.00","1","5.00","1","5.00","16","80.00","0","0.00","2","10.00","24","8","33.33","0","0.00","1","12.50","6","75.00","0","0.00","1","12.50","21","20","95.24","2","10.00","2","10.00","14","70.00","0","0.00","2","10.00","22","8","36.36","3","37.50","0","0.00","5","62.50","0","0.00","0","0.00"
"10864  :  โรงพยาบาลบ้านนา","125","102","81.60","1","0.98","5","4.90","78","76.47","8","7.84","10","9.80","115","94","81.74","2","2.13","4","4.26","68","72.34","12","12.77","7","7.45","115","68","59.13","2","2.94","4","5.88","50","73.53","3","4.41","8","11.76","122","23","18.85","0","0.00","2","8.70","16","69.57","0","0.00","3","13.04"
"10865  :  โรงพยาบาลองครักษ์","59","32","54.24","2","6.25","1","3.13","23","71.88","1","3.13","5","15.63","50","24","48.00","3","12.50","1","4.17","16","66.67","0","0.00","4","16.67","41","20","48.78","3","15.00","2","10.00","13","65.00","0","0.00","1","5.00","42","14","33.33","1","7.14","3","21.43","8","57.14","0","0.00","2","14.29"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10866  :  โรงพยาบาลคลองหาด","282","259","91.84","12","4.63","19","7.34","217","83.78","0","0.00","10","3.86","278","269","96.76","7","2.60","13","4.83","239","88.85","1","0.37","7","2.60","280","276","98.57","6","2.17","8","2.90","247","89.49","5","1.81","10","3.62","294","223","75.85","6","2.69","9","4.04","195","87.44","4","1.79","9","4.04"
"10867  :  โรงพยาบาลตาพระยา","160","105","65.63","7","6.67","9","8.57","79","75.24","2","1.90","8","7.62","149","96","64.43","8","8.33","14","14.58","64","66.67","2","2.08","8","8.33","139","29","20.86","3","10.34","1","3.45","23","79.31","0","0.00","2","6.90","136","45","33.09","2","4.44","1","2.22","32","71.11","3","6.67","5","11.11"
"10868  :  โรงพยาบาลวังน้ำเย็น","469","420","89.55","23","5.48","34","8.10","307","73.10","21","5.00","31","7.38","477","419","87.84","16","3.82","19","4.53","335","79.95","19","4.53","27","6.44","458","428","93.45","4","0.93","12","2.80","356","83.18","22","5.14","29","6.78","437","370","84.67","14","3.78","10","2.70","282","76.22","22","5.95","35","9.46"
"10869  :  โรงพยาบาลวัฒนานคร","190","177","93.16","6","3.39","8","4.52","136","76.84","9","5.08","16","9.04","181","174","96.13","7","4.02","12","6.90","134","77.01","7","4.02","12","6.90","165","160","96.97","7","4.38","10","6.25","119","74.38","11","6.88","11","6.88","152","141","92.76","5","3.55","9","6.38","106","75.18","10","7.09","7","4.96"
"10870  :  โรงพยาบาลอรัญประเทศ","228","176","77.19","8","4.55","10","5.68","135","76.70","5","2.84","14","7.95","230","218","94.78","8","3.67","7","3.21","177","81.19","8","3.67","14","6.42","235","71","30.21","2","2.82","7","9.86","56","78.87","4","5.63","2","2.82","239","46","19.25","2","4.35","3","6.52","33","71.74","2","4.35","2","4.35"
"13817  :  โรงพยาบาลเขาฉกรรจ์","140","90","64.29","4","4.44","6","6.67","74","82.22","3","3.33","2","2.22","146","90","61.64","4","4.44","5","5.56","75","83.33","1","1.11","4","4.44","140","52","37.14","4","7.69","1","1.92","43","82.69","1","1.92","2","3.85","145","35","24.14","3","8.57","0","0.00","26","74.29","1","2.86","5","14.29"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10871  :  โรงพยาบาลครบุรี","252","215","85.32","10","4.65","12","5.58","171","79.53","6","2.79","13","6.05","254","165","64.96","10","6.06","10","6.06","121","73.33","7","4.24","17","10.30","261","161","61.69","10","6.21","5","3.11","115","71.43","12","7.45","17","10.56","266","114","42.86","5","4.39","7","6.14","81","71.05","8","7.02","13","11.40"
"10872  :  โรงพยาบาลเสิงสาง","256","248","96.88","6","2.42","10","4.03","211","85.08","8","3.23","12","4.84","251","248","98.80","3","1.21","9","3.63","213","85.89","5","2.02","17","6.85","238","242","101.68","9","3.72","6","2.48","210","86.78","5","2.07","10","4.13","231","153","66.23","4","2.61","6","3.92","134","87.58","2","1.31","7","4.58"
"10873  :  โรงพยาบาลคง","204","194","95.10","24","12.37","20","10.31","127","65.46","6","3.09","16","8.25","195","110","56.41","8","7.27","6","5.45","81","73.64","5","4.55","8","7.27","193","152","78.76","6","3.95","10","6.58","113","74.34","4","2.63","18","11.84","178","53","29.78","3","5.66","2","3.77","38","71.70","4","7.55","5","9.43"
"10874  :  โรงพยาบาลบ้านเหลื่อม","122","101","82.79","4","3.96","5","4.95","83","82.18","3","2.97","6","5.94","127","122","96.06","4","3.28","11","9.02","95","77.87","3","2.46","8","6.56","130","107","82.31","5","4.67","3","2.80","89","83.18","2","1.87","8","7.48","131","117","89.31","5","4.27","5","4.27","89","76.07","9","7.69","9","7.69"
"10875  :  โรงพยาบาลจักราช","303","147","48.51","12","8.16","6","4.08","111","75.51","7","4.76","11","7.48","291","203","69.76","15","7.39","18","8.87","158","77.83","3","1.48","8","3.94","289","138","47.75","6","4.35","5","3.62","114","82.61","3","2.17","8","5.80","296","87","29.39","4","4.60","7","8.05","63","72.41","3","3.45","9","10.34"
"10876  :  โรงพยาบาลโชคชัย","331","295","89.12","8","2.71","18","6.10","203","68.81","14","4.75","24","8.14","340","322","94.71","19","5.90","15","4.66","238","73.91","10","3.11","30","9.32","333","316","94.89","15","4.75","17","5.38","230","72.78","8","2.53","32","10.13","342","314","91.81","8","2.55","16","5.10","224","71.34","13","4.14","37","11.78"
"10877  :  โรงพยาบาลด่านขุนทด","235","200","85.11","1","0.50","7","3.50","170","85.00","9","4.50","9","4.50","241","223","92.53","1","0.45","3","1.35","200","89.69","6","2.69","12","5.38","228","214","93.86","1","0.47","2","0.93","195","91.12","3","1.40","12","5.61","234","78","33.33","2","2.56","3","3.85","62","79.49","2","2.56","7","8.97"
"10878  :  โรงพยาบาลโนนไทย","251","193","76.89","7","3.63","7","3.63","95","49.22","1","0.52","14","7.25","254","219","86.22","7","3.20","9","4.11","166","75.80","6","2.74","22","10.05","246","90","36.59","4","4.44","5","5.56","61","67.78","1","1.11","10","11.11","251","181","72.11","6","3.31","9","4.97","136","75.14","5","2.76","21","11.60"
"10879  :  โรงพยาบาลโนนสูง","175","167","95.43","14","8.38","4","2.40","129","77.25","11","6.59","9","5.39","174","174","100.00","6","3.45","4","2.30","146","83.91","10","5.75","8","4.60","168","171","101.79","2","1.17","3","1.75","147","85.96","7","4.09","12","7.02","161","161","100.00","0","0.00","3","1.86","144","89.44","4","2.48","10","6.21"
"10880  :  โรงพยาบาลขามสะแกแสง","269","253","94.05","11","4.35","20","7.91","169","66.80","14","5.53","34","13.44","264","240","90.91","20","8.33","18","7.50","175","72.92","7","2.92","18","7.50","259","254","98.07","9","3.54","10","3.94","181","71.26","12","4.72","40","15.75","260","227","87.31","6","2.64","12","5.29","174","76.65","11","4.85","23","10.13"
"10881  :  โรงพยาบาลบัวใหญ่","225","213","94.67","14","6.57","13","6.10","167","78.40","7","3.29","11","5.16","222","203","91.44","6","2.96","13","6.40","166","81.77","6","2.96","10","4.93","221","205","92.76","10","4.88","3","1.46","182","88.78","3","1.46","6","2.93","219","196","89.50","10","5.10","10","5.10","153","78.06","9","4.59","12","6.12"
"10882  :  โรงพยาบาลประทาย","200","192","96.00","7","3.65","7","3.65","163","84.90","4","2.08","10","5.21","189","185","97.88","5","2.70","6","3.24","159","85.95","6","3.24","9","4.86","182","178","97.80","0","0.00","5","2.81","167","93.82","0","0.00","6","3.37","187","124","66.31","9","7.26","4","3.23","103","83.06","1","0.81","7","5.65"
"10883  :  โรงพยาบาลปักธงชัย","109","105","96.33","3","2.86","11","10.48","72","68.57","9","8.57","9","8.57","108","109","100.93","5","4.59","8","7.34","75","68.81","9","8.26","12","11.01","105","106","100.95","9","8.49","15","14.15","71","66.98","5","4.72","5","4.72","101","101","100.00","8","7.92","14","13.86","70","69.31","3","2.97","5","4.95"
"10884  :  โรงพยาบาลพิมาย","158","147","93.04","5","3.40","9","6.12","117","79.59","5","3.40","9","6.12","160","115","71.88","9","7.83","5","4.35","85","73.91","5","4.35","8","6.96","162","148","91.36","6","4.05","5","3.38","115","77.70","5","3.38","15","10.14","151","46","30.46","2","4.35","0","0.00","34","73.91","0","0.00","9","19.57"
"10885  :  โรงพยาบาลห้วยแถลง","231","216","93.51","7","3.24","10","4.63","169","78.24","11","5.09","14","6.48","237","224","94.51","5","2.23","8","3.57","179","79.91","9","4.02","19","8.48","237","236","99.58","6","2.54","9","3.81","188","79.66","14","5.93","16","6.78","234","133","56.84","6","4.51","7","5.26","106","79.70","2","1.50","12","9.02"
"10886  :  โรงพยาบาลชุมพวง","227","214","94.27","11","5.14","11","5.14","171","79.91","10","4.67","10","4.67","229","221","96.51","7","3.17","4","1.81","181","81.90","13","5.88","15","6.79","229","220","96.07","9","4.09","1","0.45","183","83.18","16","7.27","11","5.00","219","171","78.08","9","5.26","8","4.68","133","77.78","10","5.85","11","6.43"
"10887  :  โรงพยาบาลสูงเนิน","541","412","76.16","8","1.94","15","3.64","340","82.52","17","4.13","28","6.80","548","461","84.12","14","3.04","15","3.25","377","81.78","20","4.34","31","6.72","538","191","35.50","9","4.71","14","7.33","138","72.25","5","2.62","21","10.99","524","90","17.18","5","5.56","7","7.78","68","75.56","6","6.67","3","3.33"
"10888  :  โรงพยาบาลขามทะเลสอ","179","130","72.63","13","10.00","6","4.62","86","66.15","7","5.38","12","9.23","176","153","86.93","15","9.80","9","5.88","100","65.36","6","3.92","18","11.76","173","154","89.02","4","2.60","8","5.19","115","74.68","3","1.95","20","12.99","170","120","70.59","5","4.17","5","4.17","84","70.00","5","4.17","19","15.83"
"10889  :  โรงพยาบาลสีคิ้ว","383","352","91.91","14","3.98","28","7.95","245","69.60","19","5.40","38","10.80","387","365","94.32","15","4.11","19","5.21","256","70.14","25","6.85","45","12.33","379","347","91.56","11","3.17","15","4.32","253","72.91","27","7.78","38","10.95","384","366","95.31","16","4.37","11","3.01","259","70.77","24","6.56","49","13.39"
"10890  :  โรงพยาบาลปากช่องนานา","133","126","94.74","11","8.73","1","0.79","107","84.92","4","3.17","3","2.38","128","130","101.56","2","1.54","1","0.77","126","96.92","1","0.77","0","0.00","126","123","97.62","1","0.81","1","0.81","119","96.75","1","0.81","0","0.00","126","55","43.65","6","10.91","4","7.27","37","67.27","2","3.64","5","9.09"
"10891  :  โรงพยาบาลหนองบุญมาก","137","132","96.35","4","3.03","8","6.06","111","84.09","4","3.03","5","3.79","128","131","102.34","4","3.05","1","0.76","115","87.79","4","3.05","7","5.34","126","121","96.03","1","0.83","2","1.65","113","93.39","2","1.65","3","2.48","116","120","103.45","4","3.33","2","1.67","104","86.67","5","4.17","5","4.17"
"10892  :  โรงพยาบาลแก้งสนามนาง","194","113","58.25","2","1.77","10","8.85","86","76.11","4","3.54","9","7.96","192","181","94.27","0","0.00","4","2.21","162","89.50","3","1.66","11","6.08","186","108","58.06","5","4.63","5","4.63","82","75.93","6","5.56","9","8.33","183","79","43.17","3","3.80","2","2.53","60","75.95","5","6.33","7","8.86"
"10893  :  โรงพยาบาลโนนแดง","184","168","91.30","8","4.76","8","4.76","124","73.81","8","4.76","18","10.71","188","159","84.57","8","5.03","15","9.43","108","67.92","9","5.66","17","10.69","186","92","49.46","5","5.43","3","3.26","65","70.65","10","10.87","8","8.70","184","119","64.67","6","5.04","8","6.72","90","75.63","3","2.52","10","8.40"
"10894  :  โรงพยาบาลวังน้ำเขียว","82","78","95.12","5","6.41","5","6.41","64","82.05","2","2.56","2","2.56","78","77","98.72","5","6.49","5","6.49","60","77.92","2","2.60","5","6.49","78","70","89.74","4","5.71","0","0.00","59","84.29","2","2.86","5","7.14","78","78","100.00","1","1.28","4","5.13","60","76.92","2","2.56","10","12.82"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","74","72","97.30","5","6.94","2","2.78","54","75.00","3","4.17","8","11.11","72","67","93.06","6","8.96","6","8.96","48","71.64","1","1.49","5","7.46","71","37","52.11","2","5.41","2","5.41","29","78.38","0","0.00","4","10.81","72","23","31.94","1","4.35","1","4.35","20","86.96","1","4.35","0","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","99","69","69.70","8","11.59","4","5.80","55","79.71","0","0.00","2","2.90","96","47","48.96","3","6.38","4","8.51","35","74.47","1","2.13","4","8.51","100","34","34.00","0","0.00","1","2.94","27","79.41","2","5.88","4","11.76","94","23","24.47","1","4.35","1","4.35","17","73.91","1","4.35","3","13.04"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","746","538","72.12","24","4.46","23","4.28","425","79.00","26","4.83","34","6.32","738","189","25.61","8","4.23","8","4.23","151","79.89","7","3.70","11","5.82","707","143","20.23","3","2.10","7","4.90","107","74.83","12","8.39","10","6.99","664","360","54.22","6","1.67","8","2.22","308","85.56","19","5.28","16","4.44"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","364","50","13.74","4","8.00","8","16.00","33","66.00","0","0.00","5","10.00","342","31","9.06","1","3.23","1","3.23","21","67.74","5","16.13","3","9.68","336","16","4.76","1","6.25","2","12.50","12","75.00","0","0.00","1","6.25","323","24","7.43","1","4.17","2","8.33","14","58.33","0","0.00","7","29.17"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","34","5","14.71","0","0.00","0","0.00","5","100.00","0","0.00","0","0.00","32","2","6.25","0","0.00","0","0.00","2","100.00","0","0.00","0","0.00","30","6","20.00","0","0.00","0","0.00","5","83.33","0","0.00","1","16.67","25","4","16.00","0","0.00","0","0.00","3","75.00","0","0.00","1","25.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","139","66","47.48","1","1.52","3","4.55","51","77.27","0","0.00","10","15.15","145","49","33.79","0","0.00","2","4.08","39","79.59","0","0.00","8","16.33","142","30","21.13","3","10.00","1","3.33","24","80.00","1","3.33","1","3.33","136","31","22.79","0","0.00","1","3.23","24","77.42","2","6.45","4","12.90"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","42","19","45.24","1","5.26","1","5.26","15","78.95","0","0.00","2","10.53","41","26","63.41","2","7.69","4","15.38","19","73.08","1","3.85","0","0.00","40","13","32.50","0","0.00","1","7.69","10","76.92","0","0.00","2","15.38","38","24","63.16","2","8.33","3","12.50","17","70.83","0","0.00","2","8.33"
