"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีชั่งหนัก[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","น้ำหนักน้อย[A1]","ร้อยละ","น้ำหนักค่อนข้างน้อย[A2]","ร้อยละ","น้ำหนักตามเกณฑ์[A3]","ร้อยละ","น้ำหนักค่อนข้างมาก[A4]","ร้อยละ","น้ำหนักมาก[A5]","ร้อยละ","เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีชั่งหนัก[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","น้ำหนักน้อย[A1]","ร้อยละ","น้ำหนักค่อนข้างน้อย[A2]","ร้อยละ","น้ำหนักตามเกณฑ์[A3]","ร้อยละ","น้ำหนักค่อนข้างมาก[A4]","ร้อยละ","น้ำหนักมาก[A5]","ร้อยละ","เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีชั่งหนัก[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","น้ำหนักน้อย[A1]","ร้อยละ","น้ำหนักค่อนข้างน้อย[A2]","ร้อยละ","น้ำหนักตามเกณฑ์[A3]","ร้อยละ","น้ำหนักค่อนข้างมาก[A4]","ร้อยละ","น้ำหนักมาก[A5]","ร้อยละ","เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีชั่งหนัก[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","น้ำหนักน้อย[A1]","ร้อยละ","น้ำหนักค่อนข้างน้อย[A2]","ร้อยละ","น้ำหนักตามเกณฑ์[A3]","ร้อยละ","น้ำหนักค่อนข้างมาก[A4]","ร้อยละ","น้ำหนักมาก[A5]","ร้อยละ"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","57","41","71.93","1","2.44","1","2.44","34","82.93","1","2.44","4","9.76","53","49","92.45","2","4.08","2","4.08","41","83.67","1","2.04","3","6.12","50","47","94.00","2","4.26","1","2.13","37","78.72","3","6.38","2","4.26","48","48","100.00","3","6.25","3","6.25","37","77.08","1","2.08","3","6.25"
"10815  :  โรงพยาบาลมวกเหล็ก","293","153","52.22","14","9.15","7","4.58","119","77.78","4","2.61","8","5.23","270","161","59.63","13","8.07","12","7.45","125","77.64","7","4.35","2","1.24","247","149","60.32","5","3.36","7","4.70","126","84.56","4","2.68","6","4.03","221","144","65.16","4","2.78","7","4.86","118","81.94","7","4.86","8","5.56"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","110","58","52.73","1","1.72","0","0.00","48","82.76","6","10.34","2","3.45","101","67","66.34","0","0.00","5","7.46","56","83.58","3","4.48","3","4.48","95","64","67.37","2","3.13","3","4.69","52","81.25","3","4.69","4","6.25","85","61","71.76","3","4.92","4","6.56","43","70.49","4","6.56","6","9.84"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","959","556","57.98","27","4.86","21","3.78","453","81.47","18","3.24","37","6.65","897","536","59.75","16","2.99","23","4.29","438","81.72","25","4.66","31","5.78","840","504","60.00","22","4.37","26","5.16","406","80.56","20","3.97","28","5.56","770","658","85.45","50","7.60","45","6.84","498","75.68","27","4.10","36","5.47"
"10818  :  โรงพยาบาลหนองใหญ่","126","100","79.37","5","5.00","1","1.00","87","87.00","6","6.00","1","1.00","111","80","72.07","6","7.50","7","8.75","61","76.25","5","6.25","1","1.25","101","88","87.13","6","6.82","4","4.55","70","79.55","2","2.27","3","3.41","91","67","73.63","11","16.42","4","5.97","51","76.12","0","0.00","1","1.49"
"10819  :  โรงพยาบาลบางละมุง","557","217","38.96","6","2.76","6","2.76","176","81.11","15","6.91","14","6.45","480","186","38.75","5","2.69","8","4.30","156","83.87","6","3.23","10","5.38","422","132","31.28","4","3.03","12","9.09","102","77.27","5","3.79","9","6.82","352","190","53.98","13","6.84","11","5.79","148","77.89","7","3.68","10","5.26"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","129","48","37.21","0","0.00","3","6.25","42","87.50","2","4.17","1","2.08","124","56","45.16","1","1.79","5","8.93","50","89.29","0","0.00","0","0.00","115","60","52.17","2","3.33","1","1.67","52","86.67","5","8.33","0","0.00","104","52","50.00","2","3.85","4","7.69","40","76.92","2","3.85","4","7.69"
"10821  :  โรงพยาบาลพานทอง","228","178","78.07","5","2.81","8","4.49","150","84.27","7","3.93","8","4.49","217","191","88.02","8","4.19","11","5.76","158","82.72","8","4.19","5","2.62","195","196","100.51","4","2.04","14","7.14","164","83.67","7","3.57","6","3.06","186","184","98.92","11","5.98","4","2.17","157","85.33","7","3.80","5","2.72"
"10822  :  โรงพยาบาลพนัสนิคม","124","54","43.55","1","1.85","1","1.85","41","75.93","2","3.70","9","16.67","108","101","93.52","4","3.96","2","1.98","74","73.27","6","5.94","14","13.86","90","55","61.11","1","1.82","2","3.64","45","81.82","2","3.64","4","7.27","74","63","85.14","1","1.59","4","6.35","51","80.95","1","1.59","6","9.52"
"10823  :  โรงพยาบาลแหลมฉบัง","1,645","612","37.20","73","11.93","43","7.03","437","71.41","9","1.47","32","5.23","1,536","559","36.39","81","14.49","45","8.05","381","68.16","15","2.68","24","4.29","1,373","482","35.11","60","12.45","25","5.19","343","71.16","13","2.70","24","4.98","1,219","439","36.01","63","14.35","24","5.47","317","72.21","11","2.51","14","3.19"
"10824  :  โรงพยาบาลเกาะสีชัง","117","91","77.78","5","5.49","3","3.30","72","79.12","6","6.59","5","5.49","113","84","74.34","2","2.38","6","7.14","61","72.62","3","3.57","11","13.10","106","80","75.47","2","2.50","5","6.25","62","77.50","3","3.75","8","10.00","90","81","90.00","1","1.23","5","6.17","63","77.78","8","9.88","3","3.70"
"10825  :  โรงพยาบาลสัตหีบกม10","736","344","46.74","17","4.94","17","4.94","276","80.23","23","6.69","11","3.20","689","236","34.25","15","6.36","8","3.39","196","83.05","6","2.54","10","4.24","628","220","35.03","9","4.09","17","7.73","180","81.82","8","3.64","6","2.73","583","158","27.10","15","9.49","12","7.59","121","76.58","4","2.53","5","3.16"
"10826  :  โรงพยาบาลบ่อทอง","126","100","79.37","14","14.00","11","11.00","68","68.00","5","5.00","2","2.00","118","99","83.90","13","13.13","3","3.03","76","76.77","5","5.05","2","2.02","106","94","88.68","9","9.57","11","11.70","63","67.02","2","2.13","8","8.51","103","102","99.03","24","23.53","8","7.84","61","59.80","5","4.90","4","3.92"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","42","20","47.62","0","0.00","0","0.00","20","100.00","0","0.00","0","0.00","38","24","63.16","2","8.33","1","4.17","20","83.33","0","0.00","1","4.17","32","12","37.50","1","8.33","0","0.00","10","83.33","0","0.00","1","8.33","30","18","60.00","2","11.11","2","11.11","13","72.22","0","0.00","1","5.56"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","488","112","22.95","5","4.46","4","3.57","85","75.89","6","5.36","4","3.57","419","79","18.85","2","2.53","2","2.53","55","69.62","7","8.86","6","7.59","352","71","20.17","1","1.41","2","2.82","55","77.46","4","5.63","5","7.04","284","32","11.27","1","3.13","1","3.13","19","59.38","1","3.13","5","15.63"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28005  :  โรงพยาบาลเมืองพัทยา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28006  :  โรงพยาบาลเกาะจันทร์","111","78","70.27","5","6.41","1","1.28","61","78.21","3","3.85","8","10.26","101","74","73.27","2","2.70","6","8.11","57","77.03","4","5.41","5","6.76","91","64","70.33","4","6.25","6","9.38","48","75.00","3","4.69","3","4.69","85","56","65.88","2","3.57","5","8.93","42","75.00","2","3.57","4","7.14"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","92","60","65.22","1","1.67","2","3.33","55","91.67","1","1.67","1","1.67","75","52","69.33","3","5.77","1","1.92","43","82.69","3","5.77","2","3.85","60","64","106.67","3","4.69","3","4.69","52","81.25","4","6.25","2","3.13","43","50","116.28","3","6.00","1","2.00","45","90.00","1","2.00","0","0.00"
"10828  :  โรงพยาบาลบ้านฉาง","805","167","20.75","4","2.40","6","3.59","137","82.04","8","4.79","12","7.19","757","184","24.31","8","4.35","10","5.43","152","82.61","6","3.26","8","4.35","706","180","25.50","5","2.78","8","4.44","150","83.33","2","1.11","14","7.78","634","223","35.17","6","2.69","8","3.59","176","78.92","16","7.17","17","7.62"
"10829  :  โรงพยาบาลแกลง","149","71","47.65","2","2.82","5","7.04","59","83.10","4","5.63","1","1.41","135","36","26.67","0","0.00","3","8.33","27","75.00","0","0.00","6","16.67","122","65","53.28","1","1.54","4","6.15","51","78.46","2","3.08","7","10.77","111","51","45.95","0","0.00","0","0.00","44","86.27","5","9.80","2","3.92"
"10830  :  โรงพยาบาลวังจันทร์","155","123","79.35","4","3.25","3","2.44","111","90.24","3","2.44","1","0.81","147","123","83.67","3","2.44","9","7.32","105","85.37","1","0.81","5","4.07","139","121","87.05","5","4.13","7","5.79","96","79.34","2","1.65","10","8.26","125","121","96.80","7","5.79","6","4.96","96","79.34","4","3.31","6","4.96"
"10831  :  โรงพยาบาลบ้านค่าย","72","37","51.39","2","5.41","0","0.00","31","83.78","1","2.70","3","8.11","66","37","56.06","1","2.70","2","5.41","28","75.68","2","5.41","4","10.81","59","30","50.85","0","0.00","3","10.00","23","76.67","3","10.00","1","3.33","56","39","69.64","0","0.00","1","2.56","37","94.87","0","0.00","1","2.56"
"10832  :  โรงพยาบาลปลวกแดง","881","274","31.10","10","3.65","9","3.28","237","86.50","11","4.01","7","2.55","797","289","36.26","9","3.11","13","4.50","235","81.31","13","4.50","18","6.23","710","294","41.41","9","3.06","19","6.46","244","82.99","13","4.42","8","2.72","617","299","48.46","15","5.02","14","4.68","258","86.29","4","1.34","8","2.68"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","64","32","50.00","1","3.13","3","9.38","22","68.75","3","9.38","3","9.38","61","28","45.90","3","10.71","0","0.00","22","78.57","1","3.57","2","7.14","54","33","61.11","6","18.18","2","6.06","23","69.70","1","3.03","1","3.03","48","33","68.75","4","12.12","0","0.00","26","78.79","0","0.00","2","6.06"
"23962  :  โรงพยาบาลนิคมพัฒนา","69","38","55.07","1","2.63","4","10.53","28","73.68","1","2.63","2","5.26","64","34","53.13","2","5.88","1","2.94","30","88.24","0","0.00","1","2.94","60","36","60.00","0","0.00","5","13.89","26","72.22","2","5.56","3","8.33","51","29","56.86","3","10.34","4","13.79","18","62.07","1","3.45","2","6.90"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10834  :  โรงพยาบาลขลุง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10836  :  โรงพยาบาลเขาสุกิม","154","55","35.71","1","1.82","6","10.91","41","74.55","4","7.27","3","5.45","141","59","41.84","4","6.78","2","3.39","50","84.75","1","1.69","2","3.39","130","59","45.38","4","6.78","3","5.08","47","79.66","3","5.08","2","3.39","117","68","58.12","3","4.41","3","4.41","55","80.88","3","4.41","3","4.41"
"10837  :  โรงพยาบาลสองพี่น้อง","156","116","74.36","11","9.48","5","4.31","94","81.03","3","2.59","3","2.59","144","110","76.39","5","4.55","6","5.45","96","87.27","1","0.91","2","1.82","134","79","58.96","9","11.39","8","10.13","55","69.62","1","1.27","5","6.33","120","83","69.17","5","6.02","6","7.23","65","78.31","1","1.20","4","4.82"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","269","288","107.06","16","5.56","25","8.68","217","75.35","9","3.13","18","6.25","235","247","105.11","10","4.05","12","4.86","217","87.85","3","1.21","5","2.02","206","206","100.00","20","9.71","15","7.28","163","79.13","4","1.94","3","1.46","169","172","101.78","12","6.98","11","6.40","137","79.65","1","0.58","9","5.23"
"10839  :  โรงพยาบาลมะขาม","40","35","87.50","0","0.00","2","5.71","30","85.71","3","8.57","0","0.00","36","33","91.67","1","3.03","2","6.06","28","84.85","1","3.03","1","3.03","28","24","85.71","2","8.33","0","0.00","21","87.50","1","4.17","0","0.00","25","18","72.00","1","5.56","2","11.11","12","66.67","2","11.11","1","5.56"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10841  :  โรงพยาบาลสอยดาว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10842  :  โรงพยาบาลแก่งหางแมว","127","110","86.61","3","2.73","5","4.55","95","86.36","1","0.91","6","5.45","118","110","93.22","5","4.55","9","8.18","89","80.91","3","2.73","4","3.64","106","94","88.68","3","3.19","10","10.64","77","81.91","1","1.06","3","3.19","94","66","70.21","12","18.18","6","9.09","45","68.18","1","1.52","2","3.03"
"10843  :  โรงพยาบาลนายายอาม","51","22","43.14","0","0.00","0","0.00","18","81.82","1","4.55","3","13.64","50","31","62.00","0","0.00","0","0.00","27","87.10","2","6.45","2","6.45","46","23","50.00","0","0.00","2","8.70","17","73.91","1","4.35","3","13.04","44","29","65.91","3","10.34","1","3.45","21","72.41","2","6.90","1","3.45"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","82","60","73.17","5","8.33","0","0.00","54","90.00","1","1.67","0","0.00","73","30","41.10","3","10.00","0","0.00","27","90.00","0","0.00","0","0.00","64","36","56.25","8","22.22","2","5.56","25","69.44","0","0.00","0","0.00","52","37","71.15","3","8.11","5","13.51","26","70.27","1","2.70","2","5.41"
"10696  :  โรงพยาบาลตราด","67","44","65.67","4","9.09","1","2.27","34","77.27","2","4.55","3","6.82","58","26","44.83","1","3.85","3","11.54","20","76.92","1","3.85","1","3.85","52","37","71.15","4","10.81","4","10.81","26","70.27","1","2.70","2","5.41","45","21","46.67","0","0.00","1","4.76","19","90.48","0","0.00","1","4.76"
"10845  :  โรงพยาบาลคลองใหญ่","336","193","57.44","2","1.04","10","5.18","157","81.35","11","5.70","13","6.74","326","197","60.43","5","2.54","6","3.05","158","80.20","19","9.64","9","4.57","303","217","71.62","9","4.15","7","3.23","175","80.65","17","7.83","9","4.15","282","210","74.47","9","4.29","9","4.29","167","79.52","15","7.14","10","4.76"
"10846  :  โรงพยาบาลเขาสมิง","229","162","70.74","4","2.47","7","4.32","137","84.57","8","4.94","6","3.70","225","173","76.89","0","0.00","8","4.62","144","83.24","11","6.36","9","5.20","215","153","71.16","2","1.31","5","3.27","126","82.35","12","7.84","8","5.23","204","145","71.08","2","1.38","11","7.59","113","77.93","10","6.90","8","5.52"
"10847  :  โรงพยาบาลบ่อไร่","215","129","60.00","8","6.20","13","10.08","94","72.87","4","3.10","9","6.98","203","163","80.30","6","3.68","19","11.66","120","73.62","9","5.52","8","4.91","186","162","87.10","8","4.94","11","6.79","125","77.16","8","4.94","8","4.94","178","157","88.20","11","7.01","8","5.10","121","77.07","8","5.10","9","5.73"
"10848  :  โรงพยาบาลแหลมงอบ","157","127","80.89","1","0.79","9","7.09","108","85.04","3","2.36","6","4.72","144","121","84.03","10","8.26","11","9.09","94","77.69","1","0.83","5","4.13","135","116","85.93","17","14.66","6","5.17","80","68.97","6","5.17","6","5.17","124","119","95.97","12","10.08","17","14.29","78","65.55","2","1.68","9","7.56"
"10849  :  โรงพยาบาลเกาะกูด","50","32","64.00","1","3.13","0","0.00","26","81.25","2","6.25","3","9.38","46","41","89.13","1","2.44","1","2.44","33","80.49","3","7.32","2","4.88","41","25","60.98","2","8.00","0","0.00","20","80.00","1","4.00","1","4.00","37","25","67.57","1","4.00","2","8.00","20","80.00","2","8.00","0","0.00"
"13816  :  โรงพยาบาลเกาะช้าง","38","29","76.32","2","6.90","1","3.45","23","79.31","2","6.90","1","3.45","35","29","82.86","3","10.34","1","3.45","24","82.76","1","3.45","0","0.00","31","29","93.55","1","3.45","1","3.45","23","79.31","3","10.34","1","3.45","28","30","107.14","2","6.67","0","0.00","25","83.33","1","3.33","2","6.67"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10833  :  โรงพยาบาลท่าตะเกียบ","129","95","73.64","3","3.16","5","5.26","78","82.11","2","2.11","5","5.26","117","119","101.71","3","2.52","4","3.36","107","89.92","2","1.68","2","1.68","99","102","103.03","1","0.98","0","0.00","82","80.39","8","7.84","10","9.80","86","87","101.16","1","1.15","9","10.34","68","78.16","5","5.75","4","4.60"
"10850  :  โรงพยาบาลบางคล้า","205","174","84.88","9","5.17","4","2.30","143","82.18","11","6.32","6","3.45","183","167","91.26","10","5.99","10","5.99","132","79.04","9","5.39","4","2.40","167","140","83.83","6","4.29","5","3.57","115","82.14","6","4.29","8","5.71","143","143","100.00","8","5.59","4","2.80","109","76.22","11","7.69","11","7.69"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10852  :  โรงพยาบาลบางปะกง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10853  :  โรงพยาบาลบ้านโพธิ์","73","54","73.97","7","12.96","4","7.41","36","66.67","3","5.56","3","5.56","65","58","89.23","4","6.90","2","3.45","45","77.59","5","8.62","2","3.45","58","43","74.14","7","16.28","0","0.00","32","74.42","3","6.98","1","2.33","54","50","92.59","4","8.00","2","4.00","39","78.00","2","4.00","2","4.00"
"10854  :  โรงพยาบาลพนมสารคาม","158","87","55.06","1","1.15","8","9.20","70","80.46","3","3.45","4","4.60","142","127","89.44","3","2.36","5","3.94","106","83.46","9","7.09","4","3.15","126","114","90.48","3","2.63","6","5.26","94","82.46","4","3.51","7","6.14","113","106","93.81","2","1.89","4","3.77","86","81.13","8","7.55","6","5.66"
"10855  :  โรงพยาบาลสนามชัยเขต","196","106","54.08","1","0.94","6","5.66","86","81.13","8","7.55","5","4.72","184","143","77.72","2","1.40","3","2.10","124","86.71","9","6.29","4","2.80","167","135","80.84","5","3.70","6","4.44","115","85.19","2","1.48","7","5.19","148","131","88.51","6","4.58","6","4.58","108","82.44","3","2.29","6","4.58"
"10856  :  โรงพยาบาลแปลงยาว","355","281","79.15","8","2.85","14","4.98","232","82.56","12","4.27","14","4.98","343","284","82.80","16","5.63","16","5.63","228","80.28","8","2.82","16","5.63","311","269","86.50","25","9.29","12","4.46","211","78.44","9","3.35","10","3.72","283","279","98.59","12","4.30","11","3.94","235","84.23","8","2.87","11","3.94"
"13747  :  โรงพยาบาลราชสาส์น","185","102","55.14","3","2.94","6","5.88","79","77.45","4","3.92","10","9.80","175","131","74.86","3","2.29","5","3.82","104","79.39","10","7.63","9","6.87","167","117","70.06","2","1.71","2","1.71","98","83.76","7","5.98","8","6.84","151","146","96.69","2","1.37","4","2.74","124","84.93","7","4.79","9","6.16"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","4","2","50.00","0","0.00","0","0.00","1","50.00","0","0.00","1","50.00","3","1","33.33","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","2","1","50.00","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00"
"10857  :  โรงพยาบาลกบินทร์บุรี","319","224","70.22","2","0.89","5","2.23","196","87.50","11","4.91","10","4.46","307","242","78.83","5","2.07","7","2.89","212","87.60","10","4.13","8","3.31","284","232","81.69","3","1.29","2","0.86","204","87.93","13","5.60","9","3.88","263","238","90.49","6","2.52","9","3.78","205","86.13","7","2.94","11","4.62"
"10858  :  โรงพยาบาลนาดี","139","50","35.97","1","2.00","2","4.00","44","88.00","1","2.00","2","4.00","124","78","62.90","3","3.85","1","1.28","67","85.90","3","3.85","4","5.13","114","57","50.00","3","5.26","2","3.51","44","77.19","6","10.53","2","3.51","101","52","51.49","0","0.00","3","5.77","44","84.62","3","5.77","2","3.85"
"10859  :  โรงพยาบาลบ้านสร้าง","72","17","23.61","2","11.76","1","5.88","13","76.47","0","0.00","1","5.88","68","19","27.94","2","10.53","0","0.00","15","78.95","0","0.00","2","10.53","65","30","46.15","0","0.00","0","0.00","25","83.33","1","3.33","3","10.00","61","19","31.15","3","15.79","1","5.26","14","73.68","0","0.00","1","5.26"
"10860  :  โรงพยาบาลประจันตคาม","176","74","42.05","2","2.70","4","5.41","59","79.73","6","8.11","3","4.05","166","78","46.99","3","3.85","6","7.69","63","80.77","4","5.13","2","2.56","149","67","44.97","3","4.48","0","0.00","56","83.58","7","10.45","1","1.49","129","60","46.51","4","6.67","1","1.67","52","86.67","1","1.67","2","3.33"
"10861  :  โรงพยาบาลศรีมหาโพธิ","168","93","55.36","4","4.30","2","2.15","85","91.40","0","0.00","2","2.15","165","122","73.94","2","1.64","2","1.64","114","93.44","2","1.64","2","1.64","160","70","43.75","2","2.86","0","0.00","66","94.29","1","1.43","1","1.43","145","29","20.00","4","13.79","2","6.90","20","68.97","1","3.45","2","6.90"
"10862  :  โรงพยาบาลศรีมโหสถ","283","168","59.36","4","2.38","5","2.98","136","80.95","12","7.14","11","6.55","267","103","38.58","3","2.91","0","0.00","85","82.52","5","4.85","10","9.71","239","113","47.28","3","2.65","7","6.19","96","84.96","3","2.65","4","3.54","220","154","70.00","7","4.55","4","2.60","123","79.87","11","7.14","9","5.84"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","98","20","20.41","0","0.00","1","5.00","18","90.00","0","0.00","1","5.00","93","20","21.51","0","0.00","1","5.00","18","90.00","0","0.00","1","5.00","88","24","27.27","0","0.00","0","0.00","24","100.00","0","0.00","0","0.00","83","26","31.33","0","0.00","1","3.85","25","96.15","0","0.00","0","0.00"
"10698  :  โรงพยาบาลนครนายก","255","162","63.53","5","3.09","10","6.17","126","77.78","11","6.79","9","5.56","239","154","64.44","8","5.19","9","5.84","113","73.38","13","8.44","10","6.49","217","118","54.38","9","7.63","4","3.39","94","79.66","5","4.24","5","4.24","196","146","74.49","10","6.85","7","4.79","108","73.97","10","6.85","11","7.53"
"10863  :  โรงพยาบาลปากพลี","22","21","95.45","2","9.52","2","9.52","15","71.43","1","4.76","1","4.76","21","20","95.24","0","0.00","1","5.00","17","85.00","1","5.00","1","5.00","20","16","80.00","0","0.00","1","6.25","12","75.00","2","12.50","1","6.25","17","18","105.88","1","5.56","0","0.00","15","83.33","2","11.11","0","0.00"
"10864  :  โรงพยาบาลบ้านนา","143","110","76.92","2","1.82","3","2.73","88","80.00","9","8.18","8","7.27","129","102","79.07","0","0.00","7","6.86","81","79.41","7","6.86","7","6.86","116","98","84.48","2","2.04","8","8.16","73","74.49","6","6.12","9","9.18","106","85","80.19","3","3.53","5","5.88","67","78.82","5","5.88","5","5.88"
