"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"เด็ก 3-5 ปีทั้งหมด[B1]","เด็ก 3-5 ปีที่ชั่งน้ำหนักและวัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","ภาวะผอม[A1]","ร้อยละ","ค่อนข้างผอม[A2]","ร้อยละ","สมส่วน[A3]","ร้อยละ","ภาวะท้วม[A4]","ร้อยละ","ภาวะเริ่มอ้วน[A5]","ร้อยละ","ภาวะอ้วน[A6]","ร้อยละ","ภาวะเริ่มอ้วนและอ้วน[A7]","ร้อยละ","เด็ก 3-5 ปีทั้งหมด[B1]","เด็ก 3-5 ปีที่ชั่งน้ำหนักและวัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","ภาวะผอม[A1]","ร้อยละ","ค่อนข้างผอม[A2]","ร้อยละ","สมส่วน[A3]","ร้อยละ","ภาวะท้วม[A4]","ร้อยละ","ภาวะเริ่มอ้วน[A5]","ร้อยละ","ภาวะอ้วน[A6]","ร้อยละ","ภาวะเริ่มอ้วนและอ้วน[A7]","ร้อยละ","เด็ก 3-5 ปีทั้งหมด[B1]","เด็ก 3-5 ปีที่ชั่งน้ำหนักและวัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","ภาวะผอม[A1]","ร้อยละ","ค่อนข้างผอม[A2]","ร้อยละ","สมส่วน[A3]","ร้อยละ","ภาวะท้วม[A4]","ร้อยละ","ภาวะเริ่มอ้วน[A5]","ร้อยละ","ภาวะอ้วน[A6]","ร้อยละ","ภาวะเริ่มอ้วนและอ้วน[A7]","ร้อยละ","เด็ก 3-5 ปีทั้งหมด[B1]","เด็ก 3-5 ปีที่ชั่งน้ำหนักและวัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","ภาวะผอม[A1]","ร้อยละ","ค่อนข้างผอม[A2]","ร้อยละ","สมส่วน[A3]","ร้อยละ","ภาวะท้วม[A4]","ร้อยละ","ภาวะเริ่มอ้วน[A5]","ร้อยละ","ภาวะอ้วน[A6]","ร้อยละ","ภาวะเริ่มอ้วนและอ้วน[A7]","ร้อยละ"
"10758  :  โรงพยาบาลบางบัวทอง","85","11","12.94","0","0.00","2","18.18","6","54.55","3","27.27","0","0.00","0","0.00","0","0.00","82","4","4.88","0","0.00","0","0.00","3","75.00","0","0.00","0","0.00","0","0.00","0","0.00","81","11","13.58","0","0.00","0","0.00","9","81.82","0","0.00","0","0.00","0","0.00","0","0.00","79","19","24.05","0","0.00","1","5.26","14","73.68","2","10.53","2","10.53","0","0.00","2","10.53"
"10759  :  โรงพยาบาลไทรน้อย","365","151","41.37","3","1.99","6","3.97","98","64.90","10","6.62","18","11.92","7","4.64","25","16.56","367","116","31.61","3","2.59","4","3.45","74","63.79","5","4.31","13","11.21","12","10.34","25","21.55","354","50","14.12","1","2.00","0","0.00","30","60.00","2","4.00","7","14.00","9","18.00","16","32.00","356","30","8.43","2","6.67","0","0.00","15","50.00","4","13.33","4","13.33","4","13.33","8","26.67"
"10760  :  โรงพยาบาลปากเกร็ด","110","40","36.36","4","10.00","2","5.00","24","60.00","2","5.00","2","5.00","2","5.00","4","10.00","113","31","27.43","3","9.68","1","3.23","18","58.06","1","3.23","1","3.23","5","16.13","6","19.35","120","31","25.83","3","9.68","2","6.45","12","38.71","2","6.45","3","9.68","2","6.45","5","16.13","127","31","24.41","3","9.68","2","6.45","18","58.06","0","0.00","1","3.23","3","9.68","4","12.90"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","33","1","3.03","1","100.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","30","5","16.67","0","0.00","0","0.00","3","60.00","0","0.00","0","0.00","2","40.00","2","40.00","33","1","3.03","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00","0","0.00","0","0.00","28","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","25","6","24.00","0","0.00","0","0.00","2","33.33","0","0.00","2","33.33","2","33.33","4","66.67","27","2","7.41","0","0.00","0","0.00","1","50.00","0","0.00","0","0.00","0","0.00","0","0.00","31","1","3.23","0","0.00","0","0.00","0","0.00","0","0.00","1","100.00","0","0.00","1","100.00","31","2","6.45","0","0.00","0","0.00","2","100.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10687  :  โรงพยาบาลปทุมธานี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","87","35","40.23","2","5.71","0","0.00","22","62.86","2","5.71","6","17.14","2","5.71","8","22.86","83","31","37.35","2","6.45","1","3.23","21","67.74","0","0.00","3","9.68","3","9.68","6","19.35","72","14","19.44","1","7.14","0","0.00","9","64.29","0","0.00","0","0.00","2","14.29","2","14.29","65","19","29.23","0","0.00","0","0.00","13","68.42","0","0.00","2","10.53","1","5.26","3","15.79"
"10762  :  โรงพยาบาลธัญบุรี","261","36","13.79","1","2.78","2","5.56","18","50.00","4","11.11","4","11.11","4","11.11","8","22.22","247","18","7.29","2","11.11","0","0.00","14","77.78","1","5.56","0","0.00","1","5.56","1","5.56","234","10","4.27","1","10.00","1","10.00","4","40.00","0","0.00","0","0.00","3","30.00","3","30.00","225","6","2.67","0","0.00","0","0.00","5","83.33","0","0.00","0","0.00","1","16.67","1","16.67"
"10763  :  โรงพยาบาลประชาธิปัตย์","66","24","36.36","2","8.33","0","0.00","18","75.00","2","8.33","1","4.17","1","4.17","2","8.33","59","24","40.68","1","4.17","1","4.17","19","79.17","1","4.17","1","4.17","1","4.17","2","8.33","58","12","20.69","0","0.00","1","8.33","9","75.00","1","8.33","0","0.00","1","8.33","1","8.33","52","10","19.23","3","30.00","1","10.00","4","40.00","0","0.00","0","0.00","1","10.00","1","10.00"
"10764  :  โรงพยาบาลหนองเสือ","135","129","95.56","3","2.33","2","1.55","97","75.19","7","5.43","12","9.30","6","4.65","18","13.95","131","118","90.08","3","2.54","2","1.69","93","78.81","8","6.78","5","4.24","4","3.39","9","7.63","133","113","84.96","0","0.00","4","3.54","91","80.53","4","3.54","7","6.19","5","4.42","12","10.62","130","27","20.77","5","18.52","0","0.00","14","51.85","3","11.11","4","14.81","1","3.70","5","18.52"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","221","171","77.38","12","7.02","5","2.92","132","77.19","2","1.17","4","2.34","11","6.43","15","8.77","210","127","60.48","3","2.36","4","3.15","95","74.80","9","7.09","2","1.57","6","4.72","8","6.30","211","211","100.00","12","5.69","5","2.37","164","77.73","12","5.69","4","1.90","7","3.32","11","5.21","208","36","17.31","1","2.78","3","8.33","13","36.11","3","8.33","2","5.56","5","13.89","7","19.44"
"10766  :  โรงพยาบาลลำลูกกา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10767  :  โรงพยาบาลสามโคก","116","108","93.10","3","2.78","0","0.00","91","84.26","9","8.33","3","2.78","2","1.85","5","4.63","115","109","94.78","1","0.92","3","2.75","92","84.40","6","5.50","6","5.50","1","0.92","7","6.42","112","28","25.00","3","10.71","0","0.00","18","64.29","4","14.29","0","0.00","1","3.57","1","3.57","108","4","3.70","2","50.00","0","0.00","1","25.00","0","0.00","0","0.00","1","25.00","1","25.00"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10688  :  โรงพยาบาลเสนา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10768  :  โรงพยาบาลท่าเรือ","201","84","41.79","2","2.38","7","8.33","40","47.62","10","11.90","10","11.90","10","11.90","20","23.81","193","128","66.32","5","3.91","4","3.13","71","55.47","21","16.41","8","6.25","6","4.69","14","10.94","190","81","42.63","5","6.17","1","1.23","38","46.91","5","6.17","10","12.35","10","12.35","20","24.69","190","36","18.95","3","8.33","1","2.78","17","47.22","3","8.33","8","22.22","2","5.56","10","27.78"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","54","53","98.15","6","11.32","4","7.55","29","54.72","2","3.77","8","15.09","4","7.55","12","22.64","56","54","96.43","5","9.26","3","5.56","33","61.11","5","9.26","6","11.11","2","3.70","8","14.81","55","49","89.09","2","4.08","2","4.08","33","67.35","4","8.16","5","10.20","3","6.12","8","16.33","50","50","100.00","2","4.00","1","2.00","33","66.00","4","8.00","8","16.00","1","2.00","9","18.00"
"10770  :  โรงพยาบาลบางไทร","91","72","79.12","1","1.39","1","1.39","60","83.33","6","8.33","1","1.39","2","2.78","3","4.17","90","66","73.33","0","0.00","1","1.52","50","75.76","6","9.09","4","6.06","5","7.58","9","13.64","92","63","68.48","1","1.59","2","3.17","48","76.19","2","3.17","5","7.94","5","7.94","10","15.87","90","57","63.33","2","3.51","2","3.51","43","75.44","3","5.26","1","1.75","4","7.02","5","8.77"
"10771  :  โรงพยาบาลบางบาล","37","1","2.70","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00","0","0.00","0","0.00","35","31","88.57","1","3.23","4","12.90","12","38.71","2","6.45","2","6.45","3","9.68","5","16.13","31","1","3.23","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","31","1","3.23","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10772  :  โรงพยาบาลบางปะอิน","125","64","51.20","8","12.50","3","4.69","36","56.25","4","6.25","10","15.63","2","3.13","12","18.75","125","80","64.00","5","6.25","5","6.25","50","62.50","5","6.25","6","7.50","5","6.25","11","13.75","120","21","17.50","2","9.52","0","0.00","12","57.14","3","14.29","1","4.76","2","9.52","3","14.29","117","24","20.51","0","0.00","2","8.33","12","50.00","2","8.33","2","8.33","5","20.83","7","29.17"
"10773  :  โรงพยาบาลบางปะหัน","30","15","50.00","1","6.67","2","13.33","12","80.00","0","0.00","0","0.00","0","0.00","0","0.00","32","24","75.00","3","12.50","3","12.50","16","66.67","0","0.00","0","0.00","1","4.17","1","4.17","34","6","17.65","1","16.67","0","0.00","5","83.33","0","0.00","0","0.00","0","0.00","0","0.00","33","1","3.03","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10774  :  โรงพยาบาลผักไห่","33","29","87.88","1","3.45","1","3.45","17","58.62","1","3.45","2","6.90","5","17.24","7","24.14","32","7","21.88","2","28.57","0","0.00","4","57.14","0","0.00","1","14.29","0","0.00","1","14.29","30","10","33.33","1","10.00","0","0.00","6","60.00","1","10.00","0","0.00","1","10.00","1","10.00","29","9","31.03","2","22.22","0","0.00","6","66.67","0","0.00","1","11.11","0","0.00","1","11.11"
"10775  :  โรงพยาบาลภาชี","94","40","42.55","1","2.50","1","2.50","29","72.50","3","7.50","6","15.00","0","0.00","6","15.00","90","3","3.33","0","0.00","0","0.00","2","66.67","0","0.00","1","33.33","0","0.00","1","33.33","84","1","1.19","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00","0","0.00","0","0.00","79","3","3.80","0","0.00","0","0.00","3","100.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10776  :  โรงพยาบาลลาดบัวหลวง","50","45","90.00","1","2.22","6","13.33","25","55.56","2","4.44","2","4.44","6","13.33","8","17.78","53","45","84.91","2","4.44","1","2.22","32","71.11","1","2.22","2","4.44","2","4.44","4","8.89","51","48","94.12","0","0.00","3","6.25","33","68.75","1","2.08","4","8.33","5","10.42","9","18.75","51","46","90.20","1","2.17","4","8.70","28","60.87","1","2.17","5","10.87","5","10.87","10","21.74"
"10777  :  โรงพยาบาลวังน้อย","160","40","25.00","3","7.50","0","0.00","23","57.50","4","10.00","1","2.50","8","20.00","9","22.50","164","42","25.61","3","7.14","0","0.00","23","54.76","4","9.52","4","9.52","8","19.05","12","28.57","173","26","15.03","4","15.38","4","15.38","11","42.31","0","0.00","3","11.54","2","7.69","5","19.23","182","35","19.23","2","5.71","2","5.71","13","37.14","2","5.71","10","28.57","3","8.57","13","37.14"
"10778  :  โรงพยาบาลบางซ้าย","85","29","34.12","1","3.45","2","6.90","16","55.17","0","0.00","4","13.79","2","6.90","6","20.69","81","18","22.22","1","5.56","2","11.11","4","22.22","3","16.67","2","11.11","2","11.11","4","22.22","77","13","16.88","3","23.08","1","7.69","1","7.69","2","15.38","1","7.69","1","7.69","2","15.38","71","8","11.27","0","0.00","0","0.00","1","12.50","2","25.00","2","25.00","0","0.00","2","25.00"
"10779  :  โรงพยาบาลอุทัย","20","8","40.00","0","0.00","1","12.50","3","37.50","2","25.00","0","0.00","1","12.50","1","12.50","19","12","63.16","0","0.00","0","0.00","7","58.33","1","8.33","2","16.67","0","0.00","2","16.67","18","2","11.11","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","2","100.00","2","100.00","18","3","16.67","0","0.00","0","0.00","2","66.67","0","0.00","0","0.00","0","0.00","0","0.00"
"10780  :  โรงพยาบาลมหาราช","53","46","86.79","0","0.00","1","2.17","6","13.04","1","2.17","2","4.35","6","13.04","8","17.39","56","38","67.86","1","2.63","0","0.00","3","7.89","1","2.63","1","2.63","6","15.79","7","18.42","48","6","12.50","0","0.00","0","0.00","5","83.33","0","0.00","0","0.00","0","0.00","0","0.00","45","4","8.89","0","0.00","0","0.00","3","75.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10781  :  โรงพยาบาลบ้านแพรก","31","28","90.32","2","7.14","1","3.57","21","75.00","1","3.57","3","10.71","0","0.00","3","10.71","33","31","93.94","2","6.45","1","3.23","23","74.19","3","9.68","1","3.23","1","3.23","2","6.45","34","31","91.18","1","3.23","2","6.45","21","67.74","2","6.45","3","9.68","1","3.23","4","12.90","32","32","100.00","0","0.00","1","3.13","26","81.25","1","3.13","1","3.13","3","9.38","4","12.50"
"10689  :  โรงพยาบาลอ่างทอง","29","27","93.10","2","7.41","2","7.41","21","77.78","1","3.70","0","0.00","1","3.70","1","3.70","28","28","100.00","2","7.14","0","0.00","23","82.14","2","7.14","1","3.57","0","0.00","1","3.57","29","28","96.55","1","3.57","2","7.14","20","71.43","3","10.71","0","0.00","2","7.14","2","7.14","26","3","11.54","0","0.00","0","0.00","1","33.33","0","0.00","0","0.00","2","66.67","2","66.67"
"10782  :  โรงพยาบาลไชโย","47","44","93.62","0","0.00","2","4.55","31","70.45","3","6.82","2","4.55","6","13.64","8","18.18","54","47","87.04","2","4.26","1","2.13","39","82.98","2","4.26","2","4.26","1","2.13","3","6.38","55","54","98.18","4","7.41","0","0.00","45","83.33","0","0.00","4","7.41","1","1.85","5","9.26","53","17","32.08","2","11.76","2","11.76","11","64.71","0","0.00","1","5.88","1","5.88","2","11.76"
"10784  :  โรงพยาบาลป่าโมก","74","49","66.22","2","4.08","3","6.12","37","75.51","2","4.08","0","0.00","3","6.12","3","6.12","75","50","66.67","1","2.00","4","8.00","36","72.00","0","0.00","1","2.00","6","12.00","7","14.00","79","57","72.15","3","5.26","3","5.26","41","71.93","3","5.26","1","1.75","2","3.51","3","5.26","78","32","41.03","2","6.25","1","3.13","20","62.50","0","0.00","3","9.38","2","6.25","5","15.63"
"10785  :  โรงพยาบาลโพธิ์ทอง","60","54","90.00","2","3.70","2","3.70","39","72.22","5","9.26","3","5.56","1","1.85","4","7.41","55","53","96.36","3","5.66","4","7.55","34","64.15","4","7.55","2","3.77","3","5.66","5","9.43","53","46","86.79","1","2.17","0","0.00","36","78.26","3","6.52","3","6.52","2","4.35","5","10.87","50","45","90.00","3","6.67","4","8.89","30","66.67","2","4.44","3","6.67","1","2.22","4","8.89"
"10786  :  โรงพยาบาลแสวงหา","149","134","89.93","4","2.99","3","2.24","105","78.36","5","3.73","2","1.49","10","7.46","12","8.96","148","116","78.38","5","4.31","1","0.86","91","78.45","3","2.59","7","6.03","5","4.31","12","10.34","145","103","71.03","3","2.91","3","2.91","80","77.67","8","7.77","2","1.94","6","5.83","8","7.77","144","42","29.17","7","16.67","1","2.38","27","64.29","2","4.76","2","4.76","0","0.00","2","4.76"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","59","47","79.66","0","0.00","2","4.26","33","70.21","5","10.64","2","4.26","4","8.51","6","12.77","60","22","36.67","0","0.00","1","4.55","15","68.18","1","4.55","1","4.55","3","13.64","4","18.18","53","14","26.42","1","7.14","1","7.14","8","57.14","0","0.00","1","7.14","2","14.29","3","21.43","49","5","10.20","1","20.00","0","0.00","3","60.00","0","0.00","0","0.00","1","20.00","1","20.00"
"10788  :  โรงพยาบาลสามโก้","33","23","69.70","0","0.00","0","0.00","18","78.26","2","8.70","2","8.70","1","4.35","3","13.04","29","10","34.48","0","0.00","0","0.00","9","90.00","1","10.00","0","0.00","0","0.00","0","0.00","31","25","80.65","1","4.00","2","8.00","16","64.00","1","4.00","0","0.00","4","16.00","4","16.00","25","9","36.00","0","0.00","0","0.00","5","55.56","1","11.11","2","22.22","0","0.00","2","22.22"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","239","24","10.04","0","0.00","4","16.67","17","70.83","1","4.17","0","0.00","1","4.17","1","4.17","241","15","6.22","0","0.00","0","0.00","12","80.00","1","6.67","2","13.33","0","0.00","2","13.33","248","14","5.65","1","7.14","1","7.14","10","71.43","1","7.14","0","0.00","0","0.00","0","0.00","248","10","4.03","0","0.00","0","0.00","6","60.00","1","10.00","0","0.00","1","10.00","1","10.00"
"10790  :  โรงพยาบาลโคกสำโรง","226","186","82.30","8","4.30","6","3.23","141","75.81","5","2.69","6","3.23","11","5.91","17","9.14","229","208","90.83","7","3.37","4","1.92","157","75.48","5","2.40","7","3.37","16","7.69","23","11.06","220","186","84.55","13","6.99","6","3.23","138","74.19","5","2.69","8","4.30","9","4.84","17","9.14","220","92","41.82","9","9.78","5","5.43","59","64.13","0","0.00","6","6.52","5","5.43","11","11.96"
"10791  :  โรงพยาบาลชัยบาดาล","333","85","25.53","4","4.71","3","3.53","57","67.06","5","5.88","5","5.88","6","7.06","11","12.94","337","101","29.97","2","1.98","6","5.94","66","65.35","4","3.96","10","9.90","8","7.92","18","17.82","337","92","27.30","1","1.09","3","3.26","58","63.04","6","6.52","11","11.96","9","9.78","20","21.74","322","58","18.01","1","1.72","1","1.72","45","77.59","2","3.45","5","8.62","1","1.72","6","10.34"
"10792  :  โรงพยาบาลท่าวุ้ง","90","84","93.33","6","7.14","2","2.38","41","48.81","6","7.14","4","4.76","3","3.57","7","8.33","91","88","96.70","4","4.55","4","4.55","57","64.77","6","6.82","6","6.82","6","6.82","12","13.64","91","92","101.10","6","6.52","8","8.70","54","58.70","8","8.70","6","6.52","6","6.52","12","13.04","90","93","103.33","1","1.08","1","1.08","77","82.80","1","1.08","10","10.75","2","2.15","12","12.90"
"10793  :  โรงพยาบาลท่าหลวง","186","178","95.70","11","6.18","5","2.81","143","80.34","7","3.93","5","2.81","5","2.81","10","5.62","192","191","99.48","1","0.52","2","1.05","168","87.96","9","4.71","3","1.57","4","2.09","7","3.66","189","187","98.94","0","0.00","0","0.00","173","92.51","4","2.14","4","2.14","4","2.14","8","4.28","190","186","97.89","1","0.54","1","0.54","173","93.01","1","0.54","3","1.61","6","3.23","9","4.84"
"10794  :  โรงพยาบาลสระโบสถ์","74","73","98.65","5","6.85","5","6.85","49","67.12","1","1.37","7","9.59","5","6.85","12","16.44","72","69","95.83","3","4.35","4","5.80","52","75.36","3","4.35","5","7.25","0","0.00","5","7.25","70","69","98.57","3","4.35","4","5.80","49","71.01","3","4.35","3","4.35","2","2.90","5","7.25","70","66","94.29","5","7.58","4","6.06","44","66.67","3","4.55","3","4.55","2","3.03","5","7.58"
"10795  :  โรงพยาบาลโคกเจริญ","128","15","11.72","0","0.00","0","0.00","13","86.67","1","6.67","0","0.00","0","0.00","0","0.00","128","120","93.75","8","6.67","10","8.33","78","65.00","3","2.50","8","6.67","10","8.33","18","15.00","133","124","93.23","9","7.26","4","3.23","71","57.26","11","8.87","15","12.10","10","8.06","25","20.16","135","118","87.41","12","10.17","4","3.39","76","64.41","8","6.78","7","5.93","5","4.24","12","10.17"
"10796  :  โรงพยาบาลลำสนธิ","171","20","11.70","0","0.00","1","5.00","16","80.00","0","0.00","1","5.00","1","5.00","2","10.00","169","67","39.64","1","1.49","4","5.97","45","67.16","0","0.00","6","8.96","8","11.94","14","20.90","159","14","8.81","2","14.29","0","0.00","10","71.43","1","7.14","0","0.00","1","7.14","1","7.14","156","32","20.51","3","9.38","2","6.25","19","59.38","3","9.38","0","0.00","3","9.38","3","9.38"
