"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีชั่งหนัก[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","น้ำหนักน้อย[A1]","ร้อยละ","น้ำหนักค่อนข้างน้อย[A2]","ร้อยละ","น้ำหนักตามเกณฑ์[A3]","ร้อยละ","น้ำหนักค่อนข้างมาก[A4]","ร้อยละ","น้ำหนักมาก[A5]","ร้อยละ","เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีชั่งหนัก[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","น้ำหนักน้อย[A1]","ร้อยละ","น้ำหนักค่อนข้างน้อย[A2]","ร้อยละ","น้ำหนักตามเกณฑ์[A3]","ร้อยละ","น้ำหนักค่อนข้างมาก[A4]","ร้อยละ","น้ำหนักมาก[A5]","ร้อยละ","เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีชั่งหนัก[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","น้ำหนักน้อย[A1]","ร้อยละ","น้ำหนักค่อนข้างน้อย[A2]","ร้อยละ","น้ำหนักตามเกณฑ์[A3]","ร้อยละ","น้ำหนักค่อนข้างมาก[A4]","ร้อยละ","น้ำหนักมาก[A5]","ร้อยละ","เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีชั่งหนัก[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","น้ำหนักน้อย[A1]","ร้อยละ","น้ำหนักค่อนข้างน้อย[A2]","ร้อยละ","น้ำหนักตามเกณฑ์[A3]","ร้อยละ","น้ำหนักค่อนข้างมาก[A4]","ร้อยละ","น้ำหนักมาก[A5]","ร้อยละ"
"10813  :  โรงพยาบาลหนองโดน","73","77","105.48","2","2.60","4","5.19","63","81.82","3","3.90","5","6.49","71","76","107.04","4","5.26","4","5.26","53","69.74","3","3.95","11","14.47","75","76","101.33","4","5.26","4","5.26","53","69.74","6","7.89","9","11.84","76","77","101.32","3","3.90","2","2.60","58","75.32","6","7.79","8","10.39"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","39","41","105.13","1","2.44","4","9.76","30","73.17","5","12.20","0","0.00","34","18","52.94","0","0.00","3","16.67","14","77.78","1","5.56","0","0.00","34","36","105.88","0","0.00","2","5.56","30","83.33","2","5.56","2","5.56","32","34","106.25","0","0.00","3","8.82","26","76.47","2","5.88","3","8.82"
"10815  :  โรงพยาบาลมวกเหล็ก","209","145","69.38","5","3.45","8","5.52","118","81.38","9","6.21","5","3.45","219","149","68.04","5","3.36","8","5.37","117","78.52","7","4.70","12","8.05","211","194","91.94","9","4.64","9","4.64","123","63.40","4","2.06","49","25.26","202","137","67.82","7","5.11","7","5.11","99","72.26","9","6.57","15","10.95"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","83","55","66.27","1","1.82","5","9.09","42","76.36","1","1.82","6","10.91","84","53","63.10","2","3.77","5","9.43","40","75.47","2","3.77","4","7.55","84","33","39.29","0","0.00","4","12.12","24","72.73","4","12.12","1","3.03","78","37","47.44","0","0.00","4","10.81","28","75.68","2","5.41","3","8.11"
"11485  :  โรงพยาบาลค่ายอดิศร","73","28","38.36","0","0.00","1","3.57","23","82.14","2","7.14","2","7.14","66","21","31.82","0","0.00","1","4.76","17","80.95","1","4.76","2","9.52","57","24","42.11","0","0.00","1","4.17","20","83.33","1","4.17","2","8.33","48","15","31.25","1","6.67","0","0.00","13","86.67","0","0.00","1","6.67"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","752","546","72.61","26","4.76","37","6.78","432","79.12","21","3.85","26","4.76","748","485","64.84","28","5.77","32","6.60","383","78.97","17","3.51","24","4.95","730","511","70.00","46","9.00","35","6.85","391","76.52","11","2.15","26","5.09","698","484","69.34","45","9.30","31","6.40","372","76.86","10","2.07","25","5.17"
"10818  :  โรงพยาบาลหนองใหญ่","194","189","97.42","10","5.29","8","4.23","159","84.13","8","4.23","3","1.59","188","152","80.85","7","4.61","9","5.92","120","78.95","5","3.29","11","7.24","177","177","100.00","6","3.39","7","3.95","157","88.70","3","1.69","4","2.26","161","161","100.00","3","1.86","4","2.48","143","88.82","6","3.73","4","2.48"
"10819  :  โรงพยาบาลบางละมุง","283","274","96.82","3","1.09","9","3.28","253","92.34","4","1.46","5","1.82","226","241","106.64","6","2.49","20","8.30","205","85.06","3","1.24","7","2.90","162","8","4.94","0","0.00","2","25.00","6","75.00","0","0.00","0","0.00","139","77","55.40","9","11.69","9","11.69","56","72.73","1","1.30","2","2.60"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","74","54","72.97","0","0.00","3","5.56","47","87.04","2","3.70","2","3.70","67","39","58.21","1","2.56","4","10.26","31","79.49","2","5.13","1","2.56","63","17","26.98","1","5.88","3","17.65","12","70.59","1","5.88","0","0.00","60","13","21.67","0","0.00","1","7.69","12","92.31","0","0.00","0","0.00"
"10821  :  โรงพยาบาลพานทอง","183","173","94.54","7","4.05","10","5.78","142","82.08","5","2.89","9","5.20","176","178","101.14","9","5.06","4","2.25","154","86.52","5","2.81","6","3.37","163","152","93.25","6","3.95","1","0.66","135","88.82","6","3.95","4","2.63","136","81","59.56","9","11.11","0","0.00","65","80.25","3","3.70","4","4.94"
"10822  :  โรงพยาบาลพนัสนิคม","58","42","72.41","0","0.00","1","2.38","33","78.57","2","4.76","6","14.29","37","24","64.86","0","0.00","5","20.83","17","70.83","0","0.00","2","8.33","35","19","54.29","1","5.26","2","10.53","14","73.68","0","0.00","2","10.53","34","10","29.41","1","10.00","1","10.00","8","80.00","0","0.00","0","0.00"
"10823  :  โรงพยาบาลแหลมฉบัง","1,190","499","41.93","72","14.43","36","7.21","337","67.54","24","4.81","17","3.41","1,087","390","35.88","48","12.31","23","5.90","287","73.59","18","4.62","10","2.56","947","272","28.72","12","4.41","16","5.88","221","81.25","7","2.57","15","5.51","864","204","23.61","5","2.45","11","5.39","165","80.88","15","7.35","7","3.43"
"10824  :  โรงพยาบาลเกาะสีชัง","86","67","77.91","2","2.99","5","7.46","52","77.61","4","5.97","4","5.97","89","78","87.64","6","7.69","7","8.97","55","70.51","2","2.56","6","7.69","89","44","49.44","2","4.55","2","4.55","33","75.00","4","9.09","3","6.82","85","65","76.47","3","4.62","0","0.00","56","86.15","3","4.62","3","4.62"
"10825  :  โรงพยาบาลสัตหีบกม10","455","209","45.93","9","4.31","13","6.22","168","80.38","9","4.31","10","4.78","425","173","40.71","13","7.51","15","8.67","128","73.99","10","5.78","7","4.05","398","175","43.97","9","5.14","9","5.14","143","81.71","4","2.29","10","5.71","355","135","38.03","1","0.74","8","5.93","112","82.96","5","3.70","8","5.93"
"10826  :  โรงพยาบาลบ่อทอง","101","103","101.98","7","6.80","0","0.00","82","79.61","8","7.77","6","5.83","102","106","103.92","15","14.15","6","5.66","73","68.87","5","4.72","6","5.66","107","111","103.74","7","6.31","6","5.41","95","85.59","1","0.90","2","1.80","97","46","47.42","2","4.35","6","13.04","34","73.91","2","4.35","2","4.35"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","19","7","36.84","0","0.00","1","14.29","5","71.43","0","0.00","1","14.29","16","10","62.50","1","10.00","0","0.00","7","70.00","1","10.00","1","10.00","14","6","42.86","0","0.00","0","0.00","5","83.33","0","0.00","1","16.67","13","9","69.23","1","11.11","0","0.00","5","55.56","1","11.11","2","22.22"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","240","39","16.25","0","0.00","3","7.69","30","76.92","4","10.26","2","5.13","212","38","17.92","1","2.63","1","2.63","32","84.21","1","2.63","3","7.89","171","8","4.68","0","0.00","0","0.00","6","75.00","0","0.00","2","25.00","124","17","13.71","0","0.00","2","11.76","13","76.47","0","0.00","2","11.76"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","6","6","100.00","0","0.00","0","0.00","6","100.00","0","0.00","0","0.00","5","4","80.00","0","0.00","0","0.00","4","100.00","0","0.00","0","0.00","4","2","50.00","0","0.00","0","0.00","2","100.00","0","0.00","0","0.00","4","1","25.00","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00"
"28005  :  โรงพยาบาลเมืองพัทยา","616","110","17.86","5","4.55","4","3.64","91","82.73","4","3.64","6","5.45","585","91","15.56","5","5.49","6","6.59","66","72.53","5","5.49","7","7.69","529","164","31.00","8","4.88","10","6.10","127","77.44","7","4.27","12","7.32","491","164","33.40","4","2.44","5","3.05","131","79.88","8","4.88","14","8.54"
"28006  :  โรงพยาบาลเกาะจันทร์","46","40","86.96","2","5.00","3","7.50","28","70.00","1","2.50","2","5.00","43","28","65.12","0","0.00","3","10.71","23","82.14","2","7.14","0","0.00","38","19","50.00","0","0.00","3","15.79","13","68.42","1","5.26","2","10.53","29","9","31.03","0","0.00","0","0.00","9","100.00","0","0.00","0","0.00"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","47","34","72.34","3","8.82","5","14.71","21","61.76","2","5.88","2","5.88","45","37","82.22","1","2.70","0","0.00","33","89.19","1","2.70","2","5.41","46","34","73.91","2","5.88","1","2.94","28","82.35","1","2.94","1","2.94","44","33","75.00","1","3.03","3","9.09","26","78.79","1","3.03","2","6.06"
"10828  :  โรงพยาบาลบ้านฉาง","530","156","29.43","2","1.28","7","4.49","128","82.05","8","5.13","11","7.05","479","133","27.77","3","2.26","7","5.26","108","81.20","5","3.76","10","7.52","409","113","27.63","3","2.65","4","3.54","92","81.42","5","4.42","9","7.96","363","85","23.42","0","0.00","3","3.53","71","83.53","4","4.71","7","8.24"
"10829  :  โรงพยาบาลแกลง","114","93","81.58","4","4.30","3","3.23","75","80.65","4","4.30","7","7.53","115","99","86.09","4","4.04","3","3.03","82","82.83","2","2.02","8","8.08","111","102","91.89","8","7.84","6","5.88","74","72.55","4","3.92","10","9.80","113","99","87.61","9","9.09","10","10.10","65","65.66","7","7.07","8","8.08"
"10830  :  โรงพยาบาลวังจันทร์","111","115","103.60","6","5.22","5","4.35","94","81.74","4","3.48","6","5.22","106","108","101.89","10","9.26","10","9.26","79","73.15","4","3.70","5","4.63","105","90","85.71","5","5.56","4","4.44","74","82.22","4","4.44","3","3.33","103","105","101.94","6","5.71","7","6.67","85","80.95","3","2.86","4","3.81"
"10831  :  โรงพยาบาลบ้านค่าย","57","43","75.44","1","2.33","2","4.65","34","79.07","3","6.98","3","6.98","53","31","58.49","0","0.00","1","3.23","28","90.32","1","3.23","1","3.23","48","28","58.33","0","0.00","0","0.00","24","85.71","1","3.57","3","10.71","49","32","65.31","0","0.00","0","0.00","30","93.75","1","3.13","1","3.13"
"10832  :  โรงพยาบาลปลวกแดง","520","283","54.42","10","3.53","12","4.24","243","85.87","6","2.12","9","3.18","543","283","52.12","10","3.53","11","3.89","242","85.51","7","2.47","12","4.24","522","261","50.00","10","3.83","9","3.45","223","85.44","8","3.07","11","4.21","529","276","52.17","16","5.80","13","4.71","218","78.99","9","3.26","19","6.88"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","37","24","64.86","0","0.00","3","12.50","18","75.00","1","4.17","1","4.17","37","20","54.05","0","0.00","1","5.00","17","85.00","2","10.00","0","0.00","37","11","29.73","0","0.00","1","9.09","9","81.82","0","0.00","0","0.00","33","8","24.24","2","25.00","1","12.50","5","62.50","0","0.00","0","0.00"
"23962  :  โรงพยาบาลนิคมพัฒนา","61","43","70.49","1","2.33","4","9.30","35","81.40","1","2.33","2","4.65","55","50","90.91","2","4.00","3","6.00","43","86.00","0","0.00","1","2.00","49","45","91.84","6","13.33","3","6.67","33","73.33","1","2.22","1","2.22","46","25","54.35","0","0.00","2","8.00","20","80.00","2","8.00","1","4.00"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10834  :  โรงพยาบาลขลุง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10836  :  โรงพยาบาลเขาสุกิม","85","34","40.00","3","8.82","2","5.88","26","76.47","3","8.82","0","0.00","81","47","58.02","3","6.38","2","4.26","40","85.11","2","4.26","0","0.00","81","39","48.15","1","2.56","1","2.56","32","82.05","4","10.26","1","2.56","68","39","57.35","1","2.56","2","5.13","32","82.05","2","5.13","2","5.13"
"10837  :  โรงพยาบาลสองพี่น้อง","117","75","64.10","5","6.67","4","5.33","60","80.00","2","2.67","4","5.33","110","71","64.55","4","5.63","2","2.82","57","80.28","4","5.63","3","4.23","104","40","38.46","3","7.50","2","5.00","32","80.00","0","0.00","3","7.50","99","13","13.13","0","0.00","1","7.69","11","84.62","0","0.00","1","7.69"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","155","167","107.74","8","4.79","11","6.59","134","80.24","4","2.40","10","5.99","141","92","65.25","10","10.87","9","9.78","66","71.74","2","2.17","4","4.35","118","138","116.95","16","11.59","10","7.25","103","74.64","1","0.72","8","5.80","110","102","92.73","11","10.78","8","7.84","76","74.51","2","1.96","4","3.92"
"10839  :  โรงพยาบาลมะขาม","19","11","57.89","1","9.09","0","0.00","8","72.73","1","9.09","1","9.09","18","19","105.56","0","0.00","1","5.26","13","68.42","2","10.53","2","10.53","15","8","53.33","0","0.00","0","0.00","8","100.00","0","0.00","0","0.00","14","11","78.57","0","0.00","1","9.09","8","72.73","1","9.09","1","9.09"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10841  :  โรงพยาบาลสอยดาว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10842  :  โรงพยาบาลแก่งหางแมว","145","142","97.93","4","2.82","7","4.93","122","85.92","4","2.82","5","3.52","136","91","66.91","4","4.40","7","7.69","70","76.92","5","5.49","5","5.49","129","52","40.31","2","3.85","2","3.85","44","84.62","2","3.85","1","1.92","120","53","44.17","3","5.66","3","5.66","43","81.13","1","1.89","2","3.77"
"10843  :  โรงพยาบาลนายายอาม","69","50","72.46","1","2.00","3","6.00","41","82.00","2","4.00","2","4.00","65","48","73.85","3","6.25","2","4.17","40","83.33","0","0.00","3","6.25","70","49","70.00","1","2.04","2","4.08","42","85.71","1","2.04","3","6.12","70","24","34.29","0","0.00","1","4.17","23","95.83","0","0.00","0","0.00"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","40","40","100.00","0","0.00","5","12.50","35","87.50","0","0.00","0","0.00","33","31","93.94","2","6.45","4","12.90","25","80.65","0","0.00","0","0.00","25","15","60.00","0","0.00","1","6.67","13","86.67","0","0.00","1","6.67","21","20","95.24","0","0.00","2","10.00","18","90.00","0","0.00","0","0.00"
"10696  :  โรงพยาบาลตราด","29","20","68.97","3","15.00","0","0.00","16","80.00","0","0.00","1","5.00","28","16","57.14","0","0.00","2","12.50","13","81.25","0","0.00","1","6.25","25","10","40.00","1","10.00","0","0.00","7","70.00","2","20.00","0","0.00","22","12","54.55","4","33.33","0","0.00","8","66.67","0","0.00","0","0.00"
"10845  :  โรงพยาบาลคลองใหญ่","267","199","74.53","9","4.52","14","7.04","150","75.38","11","5.53","15","7.54","272","204","75.00","4","1.96","11","5.39","164","80.39","6","2.94","19","9.31","271","187","69.00","2","1.07","5","2.67","159","85.03","11","5.88","10","5.35","264","187","70.83","2","1.07","11","5.88","154","82.35","11","5.88","9","4.81"
"10846  :  โรงพยาบาลเขาสมิง","198","166","83.84","5","3.01","6","3.61","132","79.52","11","6.63","12","7.23","198","174","87.88","3","1.72","5","2.87","143","82.18","11","6.32","12","6.90","201","167","83.08","2","1.20","7","4.19","137","82.04","9","5.39","12","7.19","193","179","92.75","1","0.56","14","7.82","143","79.89","8","4.47","13","7.26"
"10847  :  โรงพยาบาลบ่อไร่","151","140","92.72","14","10.00","6","4.29","109","77.86","5","3.57","6","4.29","144","132","91.67","10","7.58","11","8.33","99","75.00","7","5.30","5","3.79","139","119","85.61","6","5.04","6","5.04","96","80.67","7","5.88","4","3.36","131","128","97.71","6","4.69","9","7.03","101","78.91","8","6.25","4","3.13"
"10848  :  โรงพยาบาลแหลมงอบ","150","129","86.00","20","15.50","11","8.53","92","71.32","2","1.55","4","3.10","144","116","80.56","10","8.62","14","12.07","87","75.00","0","0.00","4","3.45","141","113","80.14","14","12.39","8","7.08","83","73.45","2","1.77","6","5.31","147","114","77.55","8","7.02","13","11.40","86","75.44","4","3.51","3","2.63"
"10849  :  โรงพยาบาลเกาะกูด","40","22","55.00","0","0.00","2","9.09","15","68.18","4","18.18","1","4.55","36","14","38.89","0","0.00","1","7.14","11","78.57","2","14.29","0","0.00","35","16","45.71","1","6.25","3","18.75","11","68.75","0","0.00","1","6.25","34","13","38.24","1","7.69","0","0.00","10","76.92","1","7.69","1","7.69"
"13816  :  โรงพยาบาลเกาะช้าง","35","34","97.14","0","0.00","2","5.88","28","82.35","1","2.94","3","8.82","33","33","100.00","1","3.03","2","6.06","25","75.76","0","0.00","5","15.15","31","28","90.32","0","0.00","0","0.00","25","89.29","1","3.57","2","7.14","29","29","100.00","0","0.00","1","3.45","26","89.66","0","0.00","2","6.90"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10833  :  โรงพยาบาลท่าตะเกียบ","149","136","91.28","5","3.68","6","4.41","115","84.56","4","2.94","4","2.94","144","136","94.44","4","2.94","11","8.09","114","83.82","6","4.41","1","0.74","148","136","91.89","3","2.21","10","7.35","118","86.76","2","1.47","2","1.47","136","116","85.29","0","0.00","4","3.45","102","87.93","4","3.45","6","5.17"
"10850  :  โรงพยาบาลบางคล้า","141","129","91.49","8","6.20","9","6.98","92","71.32","11","8.53","8","6.20","133","127","95.49","7","5.51","3","2.36","99","77.95","9","7.09","8","6.30","122","121","99.18","6","4.96","5","4.13","88","72.73","14","11.57","8","6.61","119","114","95.80","9","7.89","7","6.14","87","76.32","8","7.02","3","2.63"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10852  :  โรงพยาบาลบางปะกง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10853  :  โรงพยาบาลบ้านโพธิ์","42","29","69.05","1","3.45","0","0.00","25","86.21","2","6.90","1","3.45","43","41","95.35","9","21.95","2","4.88","28","68.29","1","2.44","1","2.44","40","21","52.50","4","19.05","0","0.00","15","71.43","1","4.76","1","4.76","33","38","115.15","5","13.16","1","2.63","26","68.42","3","7.89","2","5.26"
"10854  :  โรงพยาบาลพนมสารคาม","146","139","95.21","4","2.88","11","7.91","109","78.42","8","5.76","7","5.04","155","144","92.90","3","2.08","3","2.08","129","89.58","4","2.78","4","2.78","159","137","86.16","3","2.19","3","2.19","122","89.05","2","1.46","7","5.11","153","130","84.97","1","0.77","2","1.54","118","90.77","2","1.54","7","5.38"
"10855  :  โรงพยาบาลสนามชัยเขต","121","112","92.56","1","0.89","2","1.79","102","91.07","3","2.68","4","3.57","132","125","94.70","3","2.40","7","5.60","112","89.60","2","1.60","1","0.80","126","118","93.65","3","2.54","1","0.85","107","90.68","2","1.69","4","3.39","119","116","97.48","0","0.00","2","1.72","110","94.83","3","2.59","1","0.86"
"10856  :  โรงพยาบาลแปลงยาว","274","266","97.08","12","4.51","6","2.26","227","85.34","8","3.01","12","4.51","267","260","97.38","11","4.23","8","3.08","219","84.23","8","3.08","12","4.62","264","248","93.94","4","1.61","5","2.02","224","90.32","9","3.63","6","2.42","265","251","94.72","4","1.59","4","1.59","229","91.24","7","2.79","7","2.79"
"13747  :  โรงพยาบาลราชสาส์น","131","115","87.79","2","1.74","2","1.74","99","86.09","4","3.48","7","6.09","132","123","93.18","1","0.81","4","3.25","104","84.55","8","6.50","6","4.88","139","118","84.89","2","1.69","6","5.08","92","77.97","11","9.32","7","5.93","133","116","87.22","2","1.72","2","1.72","97","83.62","7","6.03","8","6.90"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10857  :  โรงพยาบาลกบินทร์บุรี","302","280","92.72","3","1.07","8","2.86","246","87.86","9","3.21","14","5.00","304","274","90.13","6","2.19","13","4.74","238","86.86","7","2.55","10","3.65","307","272","88.60","2","0.74","12","4.41","241","88.60","9","3.31","8","2.94","299","288","96.32","10","3.47","12","4.17","252","87.50","5","1.74","9","3.13"
"10858  :  โรงพยาบาลนาดี","145","68","46.90","0","0.00","1","1.47","62","91.18","1","1.47","4","5.88","142","73","51.41","5","6.85","2","2.74","60","82.19","3","4.11","3","4.11","135","84","62.22","3","3.57","4","4.76","72","85.71","1","1.19","4","4.76","121","89","73.55","4","4.49","2","2.25","74","83.15","3","3.37","6","6.74"
"10859  :  โรงพยาบาลบ้านสร้าง","56","52","92.86","2","3.85","4","7.69","43","82.69","0","0.00","3","5.77","60","32","53.33","1","3.13","1","3.13","27","84.38","2","6.25","1","3.13","57","30","52.63","0","0.00","3","10.00","25","83.33","0","0.00","2","6.67","54","20","37.04","0","0.00","2","10.00","18","90.00","0","0.00","0","0.00"
"10860  :  โรงพยาบาลประจันตคาม","151","63","41.72","3","4.76","5","7.94","49","77.78","4","6.35","2","3.17","156","74","47.44","4","5.41","3","4.05","63","85.14","1","1.35","3","4.05","149","70","46.98","7","10.00","1","1.43","57","81.43","1","1.43","4","5.71","140","84","60.00","1","1.19","7","8.33","69","82.14","6","7.14","1","1.19"
"10861  :  โรงพยาบาลศรีมหาโพธิ","213","169","79.34","1","0.59","8","4.73","151","89.35","3","1.78","6","3.55","211","213","100.95","2","0.94","6","2.82","197","92.49","5","2.35","3","1.41","203","204","100.49","0","0.00","4","1.96","197","96.57","2","0.98","0","0.00","204","208","101.96","0","0.00","2","0.96","203","97.60","1","0.48","2","0.96"
"10862  :  โรงพยาบาลศรีมโหสถ","204","109","53.43","2","1.83","3","2.75","96","88.07","4","3.67","4","3.67","205","104","50.73","2","1.92","4","3.85","88","84.62","6","5.77","4","3.85","187","101","54.01","4","3.96","2","1.98","93","92.08","0","0.00","2","1.98","178","125","70.22","6","4.80","2","1.60","104","83.20","8","6.40","5","4.00"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","13","4","30.77","0","0.00","0","0.00","3","75.00","0","0.00","1","25.00","13","4","30.77","0","0.00","0","0.00","4","100.00","0","0.00","0","0.00","10","3","30.00","0","0.00","0","0.00","3","100.00","0","0.00","0","0.00","10","5","50.00","1","20.00","0","0.00","4","80.00","0","0.00","0","0.00"
"10698  :  โรงพยาบาลนครนายก","216","161","74.54","8","4.97","11","6.83","123","76.40","10","6.21","9","5.59","207","151","72.95","13","8.61","11","7.28","111","73.51","7","4.64","9","5.96","192","101","52.60","6","5.94","13","12.87","68","67.33","5","4.95","8","7.92","190","130","68.42","9","6.92","8","6.15","96","73.85","9","6.92","8","6.15"
"10863  :  โรงพยาบาลปากพลี","22","19","86.36","0","0.00","1","5.26","16","84.21","1","5.26","1","5.26","23","19","82.61","0","0.00","1","5.26","15","78.95","2","10.53","1","5.26","23","21","91.30","0","0.00","0","0.00","19","90.48","1","4.76","1","4.76","20","21","105.00","0","0.00","0","0.00","18","85.71","1","4.76","2","9.52"
