"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีที่วัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","เตี้ย[A1]","ร้อยละ","ค่อนข้างเตี้ย[A2]","ร้อยละ","สูงตามเกณฑ์[A3]","ร้อยละ","ค่อนข้างสูง[A4]","ร้อยละ","สูง[A5]","ร้อยละ","เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีที่วัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","เตี้ย[A1]","ร้อยละ","ค่อนข้างเตี้ย[A2]","ร้อยละ","สูงตามเกณฑ์[A3]","ร้อยละ","ค่อนข้างสูง[A4]","ร้อยละ","สูง[A5]","ร้อยละ","เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีที่วัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","เตี้ย[A1]","ร้อยละ","ค่อนข้างเตี้ย[A2]","ร้อยละ","สูงตามเกณฑ์[A3]","ร้อยละ","ค่อนข้างสูง[A4]","ร้อยละ","สูง[A5]","ร้อยละ","เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีที่วัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","เตี้ย[A1]","ร้อยละ","ค่อนข้างเตี้ย[A2]","ร้อยละ","สูงตามเกณฑ์[A3]","ร้อยละ","ค่อนข้างสูง[A4]","ร้อยละ","สูง[A5]","ร้อยละ"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","94","86","91.49","16","18.60","7","8.14","53","61.63","3","3.49","4","4.65","83","73","87.95","10","13.70","6","8.22","50","68.49","3","4.11","2","2.74","68","49","72.06","8","16.33","2","4.08","34","69.39","1","2.04","2","4.08","61","41","67.21","4","9.76","3","7.32","27","65.85","4","9.76","2","4.88"
"10839  :  โรงพยาบาลมะขาม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10841  :  โรงพยาบาลสอยดาว","2","2","100.00","0","0.00","0","0.00","1","50.00","1","50.00","0","0.00","4","2","50.00","0","0.00","1","50.00","1","50.00","0","0.00","0","0.00","9","6","66.67","0","0.00","0","0.00","4","66.67","1","16.67","1","16.67","9","9","100.00","1","11.11","1","11.11","4","44.44","1","11.11","2","22.22"
"10842  :  โรงพยาบาลแก่งหางแมว","115","85","73.91","17","20.00","12","14.12","42","49.41","4","4.71","8","9.41","101","70","69.31","16","22.86","5","7.14","41","58.57","3","4.29","4","5.71","91","58","63.74","9","15.52","9","15.52","35","60.34","0","0.00","3","5.17","71","39","54.93","7","17.95","5","12.82","22","56.41","1","2.56","2","5.13"
"10843  :  โรงพยาบาลนายายอาม","69","67","97.10","4","5.97","8","11.94","47","70.15","7","10.45","1","1.49","69","64","92.75","3","4.69","4","6.25","51","79.69","2","3.13","3","4.69","65","66","101.54","3","4.55","5","7.58","53","80.30","1","1.52","3","4.55","57","57","100.00","3","5.26","4","7.02","45","78.95","0","0.00","4","7.02"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","26","24","92.31","1","4.17","3","12.50","20","83.33","0","0.00","0","0.00","27","24","88.89","4","16.67","5","20.83","14","58.33","1","4.17","0","0.00","24","15","62.50","1","6.67","2","13.33","10","66.67","0","0.00","0","0.00","21","9","42.86","1","11.11","0","0.00","7","77.78","0","0.00","0","0.00"
"10696  :  โรงพยาบาลตราด","25","19","76.00","3","15.79","3","15.79","12","63.16","0","0.00","1","5.26","24","7","29.17","1","14.29","1","14.29","2","28.57","1","14.29","2","28.57","22","11","50.00","0","0.00","2","18.18","6","54.55","0","0.00","3","27.27","20","8","40.00","0","0.00","0","0.00","5","62.50","0","0.00","3","37.50"
"10845  :  โรงพยาบาลคลองใหญ่","246","198","80.49","20","10.10","24","12.12","150","75.76","4","2.02","0","0.00","245","186","75.92","23","12.37","22","11.83","138","74.19","0","0.00","2","1.08","245","168","68.57","20","11.90","24","14.29","121","72.02","2","1.19","1","0.60","246","164","66.67","12","7.32","19","11.59","124","75.61","7","4.27","2","1.22"
"10846  :  โรงพยาบาลเขาสมิง","190","183","96.32","6","3.28","14","7.65","149","81.42","4","2.19","9","4.92","191","177","92.67","5","2.82","22","12.43","139","78.53","8","4.52","3","1.69","188","163","86.70","9","5.52","15","9.20","132","80.98","5","3.07","2","1.23","183","168","91.80","12","7.14","12","7.14","128","76.19","7","4.17","7","4.17"
"10847  :  โรงพยาบาลบ่อไร่","132","122","92.42","10","8.20","14","11.48","94","77.05","1","0.82","3","2.46","129","121","93.80","12","9.92","13","10.74","89","73.55","4","3.31","2","1.65","116","113","97.41","8","7.08","14","12.39","83","73.45","7","6.19","1","0.88","104","97","93.27","2","2.06","4","4.12","82","84.54","6","6.19","2","2.06"
"10848  :  โรงพยาบาลแหลมงอบ","122","112","91.80","34","30.36","19","16.96","54","48.21","1","0.89","2","1.79","127","117","92.13","37","31.62","7","5.98","59","50.43","3","2.56","5","4.27","132","127","96.21","26","20.47","14","11.02","84","66.14","1","0.79","1","0.79","126","87","69.05","5","5.75","5","5.75","69","79.31","4","4.60","3","3.45"
"10849  :  โรงพยาบาลเกาะกูด","46","43","93.48","3","6.98","3","6.98","33","76.74","1","2.33","3","6.98","42","41","97.62","5","12.20","3","7.32","27","65.85","4","9.76","2","4.88","40","40","100.00","3","7.50","3","7.50","30","75.00","3","7.50","1","2.50","38","39","102.63","2","5.13","1","2.56","28","71.79","4","10.26","4","10.26"
"13816  :  โรงพยาบาลเกาะช้าง","27","18","66.67","1","5.56","2","11.11","10","55.56","2","11.11","2","11.11","26","16","61.54","0","0.00","0","0.00","12","75.00","2","12.50","1","6.25","24","15","62.50","2","13.33","1","6.67","10","66.67","1","6.67","0","0.00","22","8","36.36","1","12.50","0","0.00","6","75.00","0","0.00","1","12.50"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10833  :  โรงพยาบาลท่าตะเกียบ","132","128","96.97","20","15.63","14","10.94","84","65.63","6","4.69","4","3.13","127","119","93.70","16","13.45","9","7.56","87","73.11","4","3.36","3","2.52","118","90","76.27","8","8.89","4","4.44","72","80.00","2","2.22","2","2.22","107","54","50.47","4","7.41","8","14.81","39","72.22","0","0.00","0","0.00"
"10850  :  โรงพยาบาลบางคล้า","98","104","106.12","26","25.00","11","10.58","58","55.77","0","0.00","5","4.81","92","92","100.00","19","20.65","11","11.96","59","64.13","1","1.09","0","0.00","78","89","114.10","15","16.85","4","4.49","61","68.54","1","1.12","4","4.49","71","26","36.62","6","23.08","2","7.69","12","46.15","2","7.69","2","7.69"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10852  :  โรงพยาบาลบางปะกง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10853  :  โรงพยาบาลบ้านโพธิ์","37","27","72.97","1","3.70","3","11.11","15","55.56","2","7.41","5","18.52","34","37","108.82","3","8.11","3","8.11","27","72.97","0","0.00","2","5.41","34","17","50.00","1","5.88","0","0.00","10","58.82","3","17.65","2","11.76","26","12","46.15","1","8.33","1","8.33","7","58.33","1","8.33","1","8.33"
"10854  :  โรงพยาบาลพนมสารคาม","247","205","83.00","30","14.63","23","11.22","136","66.34","5","2.44","9","4.39","235","197","83.83","30","15.23","24","12.18","123","62.44","6","3.05","8","4.06","230","191","83.04","18","9.42","15","7.85","137","71.73","4","2.09","17","8.90","212","73","34.43","12","16.44","3","4.11","42","57.53","7","9.59","8","10.96"
"10855  :  โรงพยาบาลสนามชัยเขต","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10856  :  โรงพยาบาลแปลงยาว","256","236","92.19","16","6.78","10","4.24","169","71.61","10","4.24","22","9.32","243","242","99.59","14","5.79","19","7.85","185","76.45","6","2.48","13","5.37","224","221","98.66","5","2.26","20","9.05","170","76.92","6","2.71","18","8.14","199","162","81.41","5","3.09","10","6.17","122","75.31","13","8.02","11","6.79"
"13747  :  โรงพยาบาลราชสาส์น","158","144","91.14","24","16.67","24","16.67","88","61.11","4","2.78","2","1.39","159","151","94.97","9","5.96","24","15.89","110","72.85","2","1.32","3","1.99","155","148","95.48","14","9.46","24","16.22","98","66.22","4","2.70","6","4.05","148","149","100.68","18","12.08","10","6.71","101","67.79","9","6.04","8","5.37"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10857  :  โรงพยาบาลกบินทร์บุรี","293","289","98.63","8","2.77","26","9.00","235","81.31","11","3.81","9","3.11","288","278","96.53","9","3.24","24","8.63","227","81.65","12","4.32","5","1.80","290","160","55.17","27","16.88","12","7.50","83","51.88","13","8.13","18","11.25","278","104","37.41","11","10.58","4","3.85","63","60.58","9","8.65","13","12.50"
"10858  :  โรงพยาบาลนาดี","163","133","81.60","16","12.03","12","9.02","91","68.42","2","1.50","11","8.27","154","154","100.00","26","16.88","15","9.74","98","63.64","7","4.55","5","3.25","141","132","93.62","26","19.70","19","14.39","78","59.09","2","1.52","3","2.27","124","109","87.90","12","11.01","11","10.09","64","58.72","8","7.34","11","10.09"
"10859  :  โรงพยาบาลบ้านสร้าง","54","22","40.74","3","13.64","4","18.18","10","45.45","2","9.09","3","13.64","55","13","23.64","1","7.69","3","23.08","7","53.85","1","7.69","1","7.69","49","14","28.57","0","0.00","2","14.29","11","78.57","0","0.00","1","7.14","48","8","16.67","1","12.50","2","25.00","5","62.50","0","0.00","0","0.00"
"10860  :  โรงพยาบาลประจันตคาม","133","56","42.11","3","5.36","5","8.93","42","75.00","3","5.36","3","5.36","122","55","45.08","4","7.27","4","7.27","41","74.55","2","3.64","4","7.27","125","44","35.20","3","6.82","4","9.09","32","72.73","3","6.82","2","4.55","124","37","29.84","4","10.81","3","8.11","29","78.38","0","0.00","1","2.70"
"10861  :  โรงพยาบาลศรีมหาโพธิ","187","146","78.07","1","0.68","3","2.05","119","81.51","12","8.22","9","6.16","186","138","74.19","0","0.00","3","2.17","130","94.20","3","2.17","2","1.45","188","162","86.17","1","0.62","12","7.41","144","88.89","1","0.62","4","2.47","179","162","90.50","2","1.23","9","5.56","144","88.89","3","1.85","4","2.47"
"10862  :  โรงพยาบาลศรีมโหสถ","174","181","104.02","12","6.63","16","8.84","143","79.01","3","1.66","3","1.66","166","145","87.35","14","9.66","11","7.59","114","78.62","4","2.76","1","0.69","162","100","61.73","10","10.00","6","6.00","83","83.00","0","0.00","1","1.00","165","89","53.94","17","19.10","8","8.99","58","65.17","0","0.00","3","3.37"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","10","2","20.00","1","50.00","0","0.00","1","50.00","0","0.00","0","0.00","8","3","37.50","0","0.00","2","66.67","1","33.33","0","0.00","0","0.00","8","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","8","1","12.50","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00"
"10698  :  โรงพยาบาลนครนายก","187","152","81.28","24","15.79","18","11.84","94","61.84","5","3.29","7","4.61","167","116","69.46","18","15.52","18","15.52","67","57.76","3","2.59","5","4.31","145","92","63.45","12","13.04","9","9.78","62","67.39","2","2.17","5","5.43","126","72","57.14","12","16.67","4","5.56","47","65.28","2","2.78","4","5.56"
"10863  :  โรงพยาบาลปากพลี","17","17","100.00","3","17.65","0","0.00","12","70.59","0","0.00","2","11.76","16","9","56.25","0","0.00","0","0.00","9","100.00","0","0.00","0","0.00","14","13","92.86","1","7.69","2","15.38","10","76.92","0","0.00","0","0.00","12","5","41.67","0","0.00","0","0.00","5","100.00","0","0.00","0","0.00"
"10864  :  โรงพยาบาลบ้านนา","88","83","94.32","10","12.05","8","9.64","56","67.47","1","1.20","6","7.23","90","72","80.00","6","8.33","9","12.50","50","69.44","2","2.78","4","5.56","91","65","71.43","7","10.77","13","20.00","32","49.23","5","7.69","6","9.23","82","41","50.00","8","19.51","4","9.76","23","56.10","3","7.32","1","2.44"
"10865  :  โรงพยาบาลองครักษ์","42","24","57.14","6","25.00","2","8.33","14","58.33","1","4.17","0","0.00","40","31","77.50","7","22.58","4","12.90","18","58.06","1","3.23","0","0.00","39","29","74.36","5","17.24","5","17.24","14","48.28","3","10.34","1","3.45","34","18","52.94","7","38.89","0","0.00","10","55.56","0","0.00","1","5.56"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10866  :  โรงพยาบาลคลองหาด","262","265","101.15","32","12.08","35","13.21","180","67.92","6","2.26","9","3.40","254","255","100.39","29","11.37","24","9.41","192","75.29","3","1.18","6","2.35","242","242","100.00","23","9.50","30","12.40","177","73.14","5","2.07","5","2.07","212","188","88.68","20","10.64","11","5.85","138","73.40","2","1.06","11","5.85"
"10867  :  โรงพยาบาลตาพระยา","89","71","79.78","4","5.63","5","7.04","50","70.42","4","5.63","7","9.86","90","73","81.11","4","5.48","4","5.48","50","68.49","7","9.59","8","10.96","91","62","68.13","3","4.84","1","1.61","49","79.03","4","6.45","5","8.06","84","55","65.48","4","7.27","4","7.27","42","76.36","4","7.27","1","1.82"
"10868  :  โรงพยาบาลวังน้ำเย็น","314","320","101.91","77","24.06","34","10.63","179","55.94","5","1.56","11","3.44","290","313","107.93","88","28.12","34","10.86","165","52.72","6","1.92","12","3.83","288","287","99.65","80","27.87","32","11.15","151","52.61","2","0.70","18","6.27","270","252","93.33","53","21.03","22","8.73","153","60.71","6","2.38","10","3.97"
"10869  :  โรงพยาบาลวัฒนานคร","47","36","76.60","3","8.33","2","5.56","29","80.56","1","2.78","1","2.78","40","40","100.00","1","2.50","9","22.50","27","67.50","2","5.00","1","2.50","35","37","105.71","3","8.11","4","10.81","27","72.97","1","2.70","1","2.70","27","23","85.19","5","21.74","3","13.04","13","56.52","1","4.35","1","4.35"
"10870  :  โรงพยาบาลอรัญประเทศ","279","231","82.80","33","14.29","20","8.66","151","65.37","5","2.16","15","6.49","286","269","94.06","45","16.73","20","7.43","176","65.43","9","3.35","16","5.95","294","165","56.12","23","13.94","11","6.67","108","65.45","11","6.67","10","6.06","289","131","45.33","21","16.03","10","7.63","85","64.89","6","4.58","9","6.87"
"13817  :  โรงพยาบาลเขาฉกรรจ์","85","69","81.18","7","10.14","8","11.59","49","71.01","3","4.35","2","2.90","74","64","86.49","6","9.38","7","10.94","38","59.38","8","12.50","4","6.25","64","38","59.38","2","5.26","4","10.53","25","65.79","2","5.26","5","13.16","53","29","54.72","5","17.24","2","6.90","20","68.97","0","0.00","2","6.90"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10871  :  โรงพยาบาลครบุรี","210","161","76.67","21","13.04","10","6.21","113","70.19","7","4.35","7","4.35","198","129","65.15","12","9.30","5","3.88","93","72.09","7","5.43","10","7.75","183","145","79.23","8","5.52","8","5.52","99","68.28","9","6.21","15","10.34","170","93","54.71","6","6.45","3","3.23","70","75.27","3","3.23","8","8.60"
"10872  :  โรงพยาบาลเสิงสาง","220","223","101.36","22","9.87","26","11.66","160","71.75","7","3.14","7","3.14","228","234","102.63","23","9.83","18","7.69","164","70.09","18","7.69","11","4.70","227","231","101.76","12","5.19","15","6.49","173","74.89","19","8.23","12","5.19","233","179","76.82","16","8.94","16","8.94","120","67.04","12","6.70","13","7.26"
"10873  :  โรงพยาบาลคง","151","108","71.52","11","10.19","13","12.04","71","65.74","3","2.78","9","8.33","152","136","89.47","12","8.82","7","5.15","92","67.65","7","5.15","15","11.03","138","105","76.09","13","12.38","3","2.86","71","67.62","4","3.81","14","13.33","131","79","60.31","9","11.39","3","3.80","53","67.09","4","5.06","9","11.39"
"10874  :  โรงพยาบาลบ้านเหลื่อม","95","91","95.79","6","6.59","7","7.69","69","75.82","7","7.69","2","2.20","83","82","98.80","2","2.44","6","7.32","68","82.93","4","4.88","2","2.44","74","75","101.35","8","10.67","6","8.00","53","70.67","5","6.67","3","4.00","65","69","106.15","4","5.80","2","2.90","51","73.91","6","8.70","5","7.25"
"10875  :  โรงพยาบาลจักราช","206","144","69.90","16","11.11","7","4.86","108","75.00","6","4.17","6","4.17","204","141","69.12","12","8.51","12","8.51","97","68.79","4","2.84","13","9.22","191","113","59.16","7","6.19","9","7.96","83","73.45","7","6.19","6","5.31","170","85","50.00","5","5.88","7","8.24","66","77.65","5","5.88","2","2.35"
"10876  :  โรงพยาบาลโชคชัย","320","321","100.31","22","6.85","19","5.92","229","71.34","19","5.92","28","8.72","298","307","103.02","40","13.03","22","7.17","204","66.45","13","4.23","22","7.17","299","298","99.67","41","13.76","30","10.07","184","61.74","15","5.03","18","6.04","276","274","99.28","27","9.85","30","10.95","186","67.88","11","4.01","15","5.47"
"10877  :  โรงพยาบาลด่านขุนทด","238","221","92.86","28","12.67","36","16.29","146","66.06","6","2.71","5","2.26","228","225","98.68","29","12.89","27","12.00","156","69.33","3","1.33","8","3.56","229","221","96.51","21","9.50","20","9.05","165","74.66","8","3.62","7","3.17","212","134","63.21","20","14.93","13","9.70","93","69.40","4","2.99","4","2.99"
"10878  :  โรงพยาบาลโนนไทย","211","159","75.36","23","14.47","7","4.40","108","67.92","3","1.89","4","2.52","212","143","67.45","14","9.79","13","9.09","106","74.13","1","0.70","6","4.20","221","137","61.99","13","9.49","13","9.49","104","75.91","5","3.65","1","0.73","206","122","59.22","14","11.48","8","6.56","90","73.77","5","4.10","4","3.28"
"10879  :  โรงพยาบาลโนนสูง","127","132","103.94","8","6.06","12","9.09","99","75.00","6","4.55","6","4.55","129","129","100.00","5","3.88","9","6.98","100","77.52","7","5.43","8","6.20","125","127","101.60","6","4.72","9","7.09","94","74.02","14","11.02","4","3.15","113","122","107.96","4","3.28","12","9.84","93","76.23","7","5.74","6","4.92"
"10880  :  โรงพยาบาลขามสะแกแสง","195","196","100.51","15","7.65","15","7.65","138","70.41","7","3.57","12","6.12","186","183","98.39","35","19.13","13","7.10","112","61.20","8","4.37","7","3.83","192","194","101.04","13","6.70","11","5.67","139","71.65","14","7.22","17","8.76","184","195","105.98","20","10.26","11","5.64","144","73.85","8","4.10","11","5.64"
"10881  :  โรงพยาบาลบัวใหญ่","166","158","95.18","24","15.19","11","6.96","98","62.03","3","1.90","12","7.59","163","159","97.55","25","15.72","11","6.92","103","64.78","7","4.40","9","5.66","159","157","98.74","25","15.92","24","15.29","100","63.69","3","1.91","3","1.91","150","156","104.00","17","10.90","19","12.18","101","64.74","3","1.92","14","8.97"
"10882  :  โรงพยาบาลประทาย","148","153","103.38","15","9.80","14","9.15","117","76.47","2","1.31","1","0.65","145","147","101.38","7","4.76","14","9.52","106","72.11","9","6.12","6","4.08","143","144","100.70","10","6.94","15","10.42","99","68.75","12","8.33","5","3.47","122","61","50.00","10","16.39","3","4.92","39","63.93","0","0.00","6","9.84"
"10883  :  โรงพยาบาลปักธงชัย","95","94","98.95","6","6.38","5","5.32","77","81.91","0","0.00","6","6.38","91","89","97.80","6","6.74","4","4.49","66","74.16","3","3.37","9","10.11","87","64","73.56","5","7.81","2","3.13","48","75.00","4","6.25","5","7.81","86","85","98.84","8","9.41","3","3.53","58","68.24","10","11.76","6","7.06"
"10884  :  โรงพยาบาลพิมาย","92","94","102.17","6","6.38","9","9.57","65","69.15","4","4.26","6","6.38","82","74","90.24","9","12.16","5","6.76","44","59.46","5","6.76","3","4.05","75","81","108.00","13","16.05","7","8.64","54","66.67","2","2.47","3","3.70","65","34","52.31","4","11.76","5","14.71","20","58.82","1","2.94","1","2.94"
"10885  :  โรงพยาบาลห้วยแถลง","213","200","93.90","17","8.50","24","12.00","147","73.50","6","3.00","3","1.50","202","199","98.51","25","12.56","14","7.04","146","73.37","1","0.50","9","4.52","197","193","97.97","10","5.18","11","5.70","156","80.83","3","1.55","12","6.22","179","62","34.64","7","11.29","6","9.68","44","70.97","1","1.61","3","4.84"
"10886  :  โรงพยาบาลชุมพวง","215","213","99.07","23","10.80","16","7.51","158","74.18","6","2.82","7","3.29","219","222","101.37","20","9.01","22","9.91","161","72.52","7","3.15","9","4.05","222","219","98.65","49","22.37","24","10.96","131","59.82","5","2.28","8","3.65","218","171","78.44","13","7.60","11","6.43","128","74.85","5","2.92","9","5.26"
"10887  :  โรงพยาบาลสูงเนิน","468","369","78.85","29","7.86","43","11.65","284","76.96","6","1.63","4","1.08","443","404","91.20","26","6.44","48","11.88","304","75.25","8","1.98","14","3.47","435","276","63.45","36","13.04","23","8.33","194","70.29","11","3.99","7","2.54","397","123","30.98","18","14.63","8","6.50","86","69.92","0","0.00","8","6.50"
"10888  :  โรงพยาบาลขามทะเลสอ","108","89","82.41","12","13.48","7","7.87","59","66.29","2","2.25","5","5.62","106","97","91.51","19","19.59","11","11.34","51","52.58","1","1.03","12","12.37","109","97","88.99","7","7.22","6","6.19","72","74.23","7","7.22","3","3.09","102","89","87.25","8","8.99","13","14.61","64","71.91","1","1.12","1","1.12"
"10889  :  โรงพยาบาลสีคิ้ว","301","296","98.34","55","18.58","37","12.50","185","62.50","6","2.03","7","2.36","281","280","99.64","53","18.93","42","15.00","171","61.07","3","1.07","6","2.14","272","270","99.26","51","18.89","33","12.22","167","61.85","7","2.59","8","2.96","255","263","103.14","40","15.21","18","6.84","182","69.20","5","1.90","14","5.32"
"10890  :  โรงพยาบาลปากช่องนานา","134","130","97.01","6","4.62","17","13.08","95","73.08","1","0.77","7","5.38","133","130","97.74","5","3.85","34","26.15","84","64.62","3","2.31","0","0.00","124","124","100.00","8","6.45","15","12.10","86","69.35","4","3.23","3","2.42","114","52","45.61","5","9.62","0","0.00","42","80.77","1","1.92","3","5.77"
"10891  :  โรงพยาบาลหนองบุญมาก","80","80","100.00","13","16.25","11","13.75","49","61.25","2","2.50","4","5.00","76","73","96.05","20","27.40","7","9.59","39","53.42","3","4.11","3","4.11","75","71","94.67","18","25.35","6","8.45","39","54.93","4","5.63","4","5.63","73","63","86.30","9","14.29","8","12.70","42","66.67","2","3.17","1","1.59"
"10892  :  โรงพยาบาลแก้งสนามนาง","156","121","77.56","23","19.01","9","7.44","70","57.85","8","6.61","8","6.61","161","146","90.68","13","8.90","17","11.64","104","71.23","4","2.74","5","3.42","155","98","63.23","16","16.33","9","9.18","62","63.27","3","3.06","7","7.14","141","77","54.61","19","24.68","4","5.19","46","59.74","4","5.19","2","2.60"
"10893  :  โรงพยาบาลโนนแดง","124","87","70.16","20","22.99","7","8.05","53","60.92","3","3.45","4","4.60","118","84","71.19","13","15.48","14","16.67","53","63.10","2","2.38","1","1.19","116","69","59.48","8","11.59","5","7.25","47","68.12","5","7.25","3","4.35","104","64","61.54","5","7.81","8","12.50","46","71.88","2","3.13","3","4.69"
"10894  :  โรงพยาบาลวังน้ำเขียว","53","51","96.23","7","13.73","6","11.76","33","64.71","1","1.96","2","3.92","51","52","101.96","6","11.54","9","17.31","34","65.38","2","3.85","1","1.92","43","50","116.28","7","14.00","4","8.00","35","70.00","4","8.00","0","0.00","35","43","122.86","5","11.63","6","13.95","28","65.12","3","6.98","1","2.33"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","57","52","91.23","7","13.46","3","5.77","34","65.38","3","5.77","4","7.69","58","48","82.76","5","10.42","6","12.50","31","64.58","1","2.08","3","6.25","56","37","66.07","6","16.22","2","5.41","25","67.57","0","0.00","1","2.70","53","27","50.94","6","22.22","2","7.41","14","51.85","2","7.41","2","7.41"
