"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีที่ชั่งน้ำหนักและวัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","ภาวะผอม[A1]","ร้อยละ","ค่อนข้างผอม[A2]","ร้อยละ","สมส่วน[A3]","ร้อยละ","ภาวะท้วม[A4]","ร้อยละ","ภาวะเริ่มอ้วน[A5]","ร้อยละ","ภาวะอ้วน[A6]","ร้อยละ","ภาวะเริ่มอ้วนและอ้วน[A7]","ร้อยละ","เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีที่ชั่งน้ำหนักและวัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","ภาวะผอม[A1]","ร้อยละ","ค่อนข้างผอม[A2]","ร้อยละ","สมส่วน[A3]","ร้อยละ","ภาวะท้วม[A4]","ร้อยละ","ภาวะเริ่มอ้วน[A5]","ร้อยละ","ภาวะอ้วน[A6]","ร้อยละ","ภาวะเริ่มอ้วนและอ้วน[A7]","ร้อยละ","เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีที่ชั่งน้ำหนักและวัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","ภาวะผอม[A1]","ร้อยละ","ค่อนข้างผอม[A2]","ร้อยละ","สมส่วน[A3]","ร้อยละ","ภาวะท้วม[A4]","ร้อยละ","ภาวะเริ่มอ้วน[A5]","ร้อยละ","ภาวะอ้วน[A6]","ร้อยละ","ภาวะเริ่มอ้วนและอ้วน[A7]","ร้อยละ","เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีที่ชั่งน้ำหนักและวัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","ภาวะผอม[A1]","ร้อยละ","ค่อนข้างผอม[A2]","ร้อยละ","สมส่วน[A3]","ร้อยละ","ภาวะท้วม[A4]","ร้อยละ","ภาวะเริ่มอ้วน[A5]","ร้อยละ","ภาวะอ้วน[A6]","ร้อยละ","ภาวะเริ่มอ้วนและอ้วน[A7]","ร้อยละ"
"10822  :  โรงพยาบาลพนัสนิคม","29","16","55.17","2","12.50","4","25.00","8","50.00","1","6.25","1","6.25","0","0.00","1","6.25","28","9","32.14","0","0.00","0","0.00","8","88.89","0","0.00","1","11.11","0","0.00","1","11.11","22","19","86.36","0","0.00","0","0.00","14","73.68","1","5.26","2","10.53","1","5.26","3","15.79","21","2","9.52","0","0.00","0","0.00","1","50.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10823  :  โรงพยาบาลแหลมฉบัง","798","438","54.89","33","7.53","23","5.25","308","70.32","31","7.08","22","5.02","5","1.14","27","6.16","721","593","82.25","34","5.73","27","4.55","455","76.73","32","5.40","27","4.55","7","1.18","34","5.73","655","414","63.21","24","5.80","25","6.04","309","74.64","22","5.31","13","3.14","9","2.17","22","5.31","597","371","62.14","34","9.16","19","5.12","274","73.85","19","5.12","15","4.04","3","0.81","18","4.85"
"10824  :  โรงพยาบาลเกาะสีชัง","83","75","90.36","1","1.33","1","1.33","55","73.33","5","6.67","6","8.00","5","6.67","11","14.67","81","75","92.59","1","1.33","3","4.00","58","77.33","4","5.33","5","6.67","2","2.67","7","9.33","81","72","88.89","3","4.17","5","6.94","48","66.67","5","6.94","4","5.56","5","6.94","9","12.50","72","58","80.56","3","5.17","1","1.72","37","63.79","2","3.45","8","13.79","5","8.62","13","22.41"
"10825  :  โรงพยาบาลสัตหีบกม10","409","213","52.08","6","2.82","10","4.69","160","75.12","14","6.57","12","5.63","9","4.23","21","9.86","389","164","42.16","7","4.27","5","3.05","122","74.39","7","4.27","14","8.54","8","4.88","22","13.41","360","194","53.89","13","6.70","10","5.15","139","71.65","16","8.25","12","6.19","1","0.52","13","6.70","307","101","32.90","9","8.91","9","8.91","71","70.30","5","4.95","5","4.95","2","1.98","7","6.93"
"10826  :  โรงพยาบาลบ่อทอง","111","108","97.30","3","2.78","2","1.85","77","71.30","11","10.19","4","3.70","6","5.56","10","9.26","97","102","105.15","1","0.98","1","0.98","76","74.51","6","5.88","12","11.76","2","1.96","14","13.73","90","97","107.78","1","1.03","2","2.06","76","78.35","8","8.25","6","6.19","3","3.09","9","9.28","82","84","102.44","3","3.57","2","2.38","62","73.81","7","8.33","7","8.33","2","2.38","9","10.71"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","23","13","56.52","0","0.00","0","0.00","9","69.23","2","15.38","1","7.69","0","0.00","1","7.69","26","13","50.00","0","0.00","1","7.69","6","46.15","1","7.69","3","23.08","1","7.69","4","30.77","26","9","34.62","1","11.11","0","0.00","4","44.44","1","11.11","1","11.11","1","11.11","2","22.22","25","16","64.00","2","12.50","1","6.25","6","37.50","2","12.50","1","6.25","2","12.50","3","18.75"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","95","25","26.32","2","8.00","2","8.00","13","52.00","1","4.00","5","20.00","1","4.00","6","24.00","59","16","27.12","0","0.00","2","12.50","11","68.75","0","0.00","2","12.50","1","6.25","3","18.75","14","4","28.57","0","0.00","1","25.00","2","50.00","0","0.00","1","25.00","0","0.00","1","25.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","4","2","50.00","0","0.00","0","0.00","2","100.00","0","0.00","0","0.00","0","0.00","0","0.00","3","2","66.67","0","0.00","0","0.00","1","50.00","0","0.00","1","50.00","0","0.00","1","50.00","3","1","33.33","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00","0","0.00","0","0.00","2","1","50.00","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28005  :  โรงพยาบาลเมืองพัทยา","461","155","33.62","11","7.10","10","6.45","104","67.10","7","4.52","7","4.52","8","5.16","15","9.68","423","132","31.21","3","2.27","6","4.55","102","77.27","8","6.06","2","1.52","8","6.06","10","7.58","391","112","28.64","3","2.68","0","0.00","89","79.46","6","5.36","8","7.14","2","1.79","10","8.93","355","121","34.08","5","4.13","8","6.61","88","72.73","7","5.79","8","6.61","1","0.83","9","7.44"
"28006  :  โรงพยาบาลเกาะจันทร์","39","25","64.10","0","0.00","2","8.00","17","68.00","2","8.00","2","8.00","2","8.00","4","16.00","35","23","65.71","2","8.70","1","4.35","16","69.57","1","4.35","3","13.04","0","0.00","3","13.04","28","16","57.14","0","0.00","1","6.25","8","50.00","0","0.00","4","25.00","2","12.50","6","37.50","22","9","40.91","0","0.00","0","0.00","7","77.78","0","0.00","0","0.00","1","11.11","1","11.11"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","34","35","102.94","2","5.71","1","2.86","25","71.43","2","5.71","2","5.71","1","2.86","3","8.57","29","34","117.24","2","5.88","0","0.00","28","82.35","0","0.00","4","11.76","0","0.00","4","11.76","28","29","103.57","0","0.00","0","0.00","28","96.55","1","3.45","0","0.00","0","0.00","0","0.00","25","27","108.00","2","7.41","0","0.00","21","77.78","2","7.41","2","7.41","0","0.00","2","7.41"
"10828  :  โรงพยาบาลบ้านฉาง","310","111","35.81","5","4.50","4","3.60","86","77.48","7","6.31","5","4.50","2","1.80","7","6.31","261","151","57.85","4","2.65","2","1.32","124","82.12","8","5.30","7","4.64","6","3.97","13","8.61","219","104","47.49","2","1.92","5","4.81","87","83.65","4","3.85","2","1.92","2","1.92","4","3.85","161","42","26.09","0","0.00","2","4.76","35","83.33","2","4.76","1","2.38","1","2.38","2","4.76"
"10829  :  โรงพยาบาลแกลง","102","71","69.61","2","2.82","1","1.41","52","73.24","5","7.04","5","7.04","2","2.82","7","9.86","92","36","39.13","0","0.00","3","8.33","25","69.44","2","5.56","2","5.56","4","11.11","6","16.67","84","22","26.19","0","0.00","3","13.64","13","59.09","2","9.09","3","13.64","1","4.55","4","18.18","77","20","25.97","0","0.00","2","10.00","14","70.00","1","5.00","3","15.00","0","0.00","3","15.00"
"10830  :  โรงพยาบาลวังจันทร์","91","88","96.70","4","4.55","3","3.41","69","78.41","4","4.55","6","6.82","2","2.27","8","9.09","86","78","90.70","0","0.00","3","3.85","58","74.36","6","7.69","7","8.97","3","3.85","10","12.82","83","88","106.02","5","5.68","4","4.55","63","71.59","3","3.41","7","7.95","2","2.27","9","10.23","74","77","104.05","4","5.19","2","2.60","60","77.92","5","6.49","3","3.90","2","2.60","5","6.49"
"10831  :  โรงพยาบาลบ้านค่าย","48","47","97.92","0","0.00","2","4.26","34","72.34","4","8.51","6","12.77","0","0.00","6","12.77","46","45","97.83","0","0.00","0","0.00","34","75.56","2","4.44","8","17.78","1","2.22","9","20.00","41","20","48.78","0","0.00","0","0.00","19","95.00","0","0.00","0","0.00","1","5.00","1","5.00","39","14","35.90","0","0.00","1","7.14","11","78.57","1","7.14","0","0.00","1","7.14","1","7.14"
"10832  :  โรงพยาบาลปลวกแดง","600","299","49.83","20","6.69","16","5.35","204","68.23","25","8.36","20","6.69","10","3.34","30","10.03","591","251","42.47","22","8.76","19","7.57","171","68.13","17","6.77","13","5.18","5","1.99","18","7.17","573","251","43.80","28","11.16","16","6.37","182","72.51","4","1.59","11","4.38","10","3.98","21","8.37","564","157","27.84","11","7.01","16","10.19","103","65.61","8","5.10","7","4.46","7","4.46","14","8.92"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","41","26","63.41","3","11.54","1","3.85","17","65.38","0","0.00","1","3.85","1","3.85","2","7.69","37","13","35.14","1","7.69","0","0.00","9","69.23","1","7.69","0","0.00","0","0.00","0","0.00","31","16","51.61","3","18.75","0","0.00","10","62.50","0","0.00","1","6.25","1","6.25","2","12.50","30","10","33.33","2","20.00","1","10.00","3","30.00","1","10.00","0","0.00","0","0.00","0","0.00"
"23962  :  โรงพยาบาลนิคมพัฒนา","85","48","56.47","3","6.25","0","0.00","35","72.92","4","8.33","3","6.25","2","4.17","5","10.42","80","29","36.25","0","0.00","1","3.45","20","68.97","3","10.34","3","10.34","1","3.45","4","13.79","74","24","32.43","2","8.33","1","4.17","17","70.83","2","8.33","1","4.17","0","0.00","1","4.17","71","20","28.17","0","0.00","1","5.00","14","70.00","0","0.00","0","0.00","3","15.00","3","15.00"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10834  :  โรงพยาบาลขลุง","6","3","50.00","0","0.00","0","0.00","3","100.00","0","0.00","0","0.00","0","0.00","0","0.00","4","4","100.00","1","25.00","1","25.00","2","50.00","0","0.00","0","0.00","0","0.00","0","0.00","4","4","100.00","1","25.00","2","50.00","0","0.00","0","0.00","1","25.00","0","0.00","1","25.00","4","4","100.00","0","0.00","0","0.00","1","25.00","1","25.00","2","50.00","0","0.00","2","50.00"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10836  :  โรงพยาบาลเขาสุกิม","104","56","53.85","2","3.57","3","5.36","42","75.00","2","3.57","4","7.14","2","3.57","6","10.71","104","45","43.27","1","2.22","0","0.00","38","84.44","3","6.67","2","4.44","0","0.00","2","4.44","105","55","52.38","2","3.64","1","1.82","44","80.00","2","3.64","5","9.09","1","1.82","6","10.91","98","29","29.59","1","3.45","0","0.00","22","75.86","3","10.34","2","6.90","0","0.00","2","6.90"
"10837  :  โรงพยาบาลสองพี่น้อง","93","57","61.29","3","5.26","2","3.51","43","75.44","2","3.51","3","5.26","1","1.75","4","7.02","87","46","52.87","2","4.35","2","4.35","35","76.09","3","6.52","1","2.17","0","0.00","1","2.17","82","26","31.71","3","11.54","1","3.85","21","80.77","1","3.85","0","0.00","0","0.00","0","0.00","70","3","4.29","0","0.00","0","0.00","3","100.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","94","86","91.49","4","4.65","3","3.49","70","81.40","1","1.16","4","4.65","3","3.49","7","8.14","83","73","87.95","2","2.74","3","4.11","60","82.19","3","4.11","1","1.37","2","2.74","3","4.11","68","49","72.06","2","4.08","1","2.04","36","73.47","1","2.04","4","8.16","1","2.04","5","10.20","61","41","67.21","1","2.44","2","4.88","30","73.17","2","4.88","2","4.88","2","4.88","4","9.76"
"10839  :  โรงพยาบาลมะขาม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10841  :  โรงพยาบาลสอยดาว","2","2","100.00","0","0.00","1","50.00","1","50.00","0","0.00","0","0.00","0","0.00","0","0.00","4","2","50.00","0","0.00","0","0.00","1","50.00","0","0.00","0","0.00","1","50.00","1","50.00","9","6","66.67","0","0.00","2","33.33","4","66.67","0","0.00","0","0.00","0","0.00","0","0.00","9","9","100.00","1","11.11","0","0.00","7","77.78","0","0.00","1","11.11","0","0.00","1","11.11"
"10842  :  โรงพยาบาลแก่งหางแมว","115","85","73.91","3","3.53","7","8.24","61","71.76","4","4.71","4","4.71","4","4.71","8","9.41","101","70","69.31","3","4.29","2","2.86","48","68.57","4","5.71","8","11.43","3","4.29","11","15.71","91","58","63.74","4","6.90","2","3.45","42","72.41","2","3.45","1","1.72","5","8.62","6","10.34","71","39","54.93","4","10.26","2","5.13","28","71.79","1","2.56","1","2.56","2","5.13","3","7.69"
"10843  :  โรงพยาบาลนายายอาม","69","67","97.10","0","0.00","2","2.99","56","83.58","3","4.48","2","2.99","2","2.99","4","5.97","69","64","92.75","1","1.56","1","1.56","53","82.81","2","3.13","4","6.25","1","1.56","5","7.81","65","66","101.54","3","4.55","1","1.52","48","72.73","4","6.06","6","9.09","2","3.03","8","12.12","57","57","100.00","2","3.51","1","1.75","43","75.44","3","5.26","3","5.26","5","8.77","8","14.04"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","26","24","92.31","0","0.00","0","0.00","20","83.33","2","8.33","2","8.33","0","0.00","2","8.33","27","24","88.89","0","0.00","0","0.00","23","95.83","1","4.17","0","0.00","0","0.00","0","0.00","24","15","62.50","0","0.00","0","0.00","12","80.00","1","6.67","0","0.00","0","0.00","0","0.00","21","9","42.86","0","0.00","0","0.00","5","55.56","2","22.22","0","0.00","1","11.11","1","11.11"
"10696  :  โรงพยาบาลตราด","25","19","76.00","2","10.53","0","0.00","17","89.47","0","0.00","0","0.00","0","0.00","0","0.00","24","7","29.17","0","0.00","1","14.29","6","85.71","0","0.00","0","0.00","0","0.00","0","0.00","22","11","50.00","0","0.00","1","9.09","10","90.91","0","0.00","0","0.00","0","0.00","0","0.00","20","8","40.00","1","12.50","0","0.00","7","87.50","0","0.00","0","0.00","0","0.00","0","0.00"
"10845  :  โรงพยาบาลคลองใหญ่","246","198","80.49","5","2.53","5","2.53","138","69.70","21","10.61","19","9.60","9","4.55","28","14.14","245","186","75.92","3","1.61","5","2.69","127","68.28","24","12.90","12","6.45","11","5.91","23","12.37","245","168","68.57","5","2.98","9","5.36","128","76.19","8","4.76","12","7.14","4","2.38","16","9.52","246","164","66.67","3","1.83","7","4.27","125","76.22","13","7.93","7","4.27","6","3.66","13","7.93"
"10846  :  โรงพยาบาลเขาสมิง","190","183","96.32","4","2.19","2","1.09","147","80.33","10","5.46","8","4.37","8","4.37","16","8.74","191","177","92.67","3","1.69","7","3.95","127","71.75","20","11.30","9","5.08","8","4.52","17","9.60","188","163","86.70","3","1.84","2","1.23","115","70.55","23","14.11","10","6.13","6","3.68","16","9.82","183","168","91.80","5","2.98","2","1.19","122","72.62","15","8.93","15","8.93","4","2.38","19","11.31"
"10847  :  โรงพยาบาลบ่อไร่","132","122","92.42","1","0.82","1","0.82","94","77.05","13","10.66","9","7.38","2","1.64","11","9.02","129","121","93.80","2","1.65","2","1.65","75","61.98","23","19.01","12","9.92","4","3.31","16","13.22","116","113","97.41","0","0.00","1","0.88","73","64.60","20","17.70","10","8.85","7","6.19","17","15.04","104","97","93.27","1","1.03","1","1.03","63","64.95","14","14.43","11","11.34","7","7.22","18","18.56"
"10848  :  โรงพยาบาลแหลมงอบ","122","112","91.80","1","0.89","5","4.46","76","67.86","14","12.50","8","7.14","4","3.57","12","10.71","127","117","92.13","2","1.71","3","2.56","76","64.96","11","9.40","9","7.69","9","7.69","18","15.38","132","127","96.21","5","3.94","8","6.30","99","77.95","2","1.57","8","6.30","5","3.94","13","10.24","126","87","69.05","2","2.30","6","6.90","70","80.46","5","5.75","2","2.30","2","2.30","4","4.60"
"10849  :  โรงพยาบาลเกาะกูด","46","43","93.48","2","4.65","1","2.33","32","74.42","1","2.33","6","13.95","1","2.33","7","16.28","42","41","97.62","2","4.88","0","0.00","31","75.61","1","2.44","5","12.20","2","4.88","7","17.07","40","40","100.00","3","7.50","0","0.00","32","80.00","3","7.50","2","5.00","0","0.00","2","5.00","38","39","102.63","2","5.13","0","0.00","31","79.49","1","2.56","4","10.26","1","2.56","5","12.82"
"13816  :  โรงพยาบาลเกาะช้าง","27","18","66.67","0","0.00","1","5.56","13","72.22","1","5.56","0","0.00","1","5.56","1","5.56","26","16","61.54","1","6.25","1","6.25","12","75.00","1","6.25","0","0.00","0","0.00","0","0.00","24","15","62.50","2","13.33","2","13.33","6","40.00","2","13.33","2","13.33","0","0.00","2","13.33","22","8","36.36","1","12.50","1","12.50","6","75.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10833  :  โรงพยาบาลท่าตะเกียบ","132","128","96.97","7","5.47","5","3.91","83","64.84","12","9.38","10","7.81","7","5.47","17","13.28","127","119","93.70","5","4.20","5","4.20","88","73.95","5","4.20","8","6.72","6","5.04","14","11.76","118","90","76.27","2","2.22","3","3.33","72","80.00","6","6.67","2","2.22","3","3.33","5","5.56","107","54","50.47","0","0.00","0","0.00","40","74.07","3","5.56","6","11.11","1","1.85","7","12.96"
"10850  :  โรงพยาบาลบางคล้า","98","104","106.12","3","2.88","1","0.96","65","62.50","16","15.38","14","13.46","3","2.88","17","16.35","92","92","100.00","1","1.09","3","3.26","56","60.87","17","18.48","8","8.70","6","6.52","14","15.22","78","89","114.10","0","0.00","2","2.25","53","59.55","18","20.22","9","10.11","4","4.49","13","14.61","71","26","36.62","1","3.85","0","0.00","15","57.69","1","3.85","5","19.23","1","3.85","6","23.08"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10852  :  โรงพยาบาลบางปะกง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10853  :  โรงพยาบาลบ้านโพธิ์","37","27","72.97","0","0.00","1","3.70","20","74.07","1","3.70","1","3.70","2","7.41","3","11.11","34","37","108.82","1","2.70","2","5.41","27","72.97","0","0.00","1","2.70","2","5.41","3","8.11","34","17","50.00","3","17.65","2","11.76","10","58.82","0","0.00","1","5.88","0","0.00","1","5.88","26","12","46.15","6","50.00","0","0.00","2","16.67","2","16.67","0","0.00","1","8.33","1","8.33"
"10854  :  โรงพยาบาลพนมสารคาม","247","205","83.00","9","4.39","3","1.46","144","70.24","22","10.73","13","6.34","9","4.39","22","10.73","235","197","83.83","2","1.02","5","2.54","149","75.63","9","4.57","14","7.11","14","7.11","28","14.21","230","191","83.04","7","3.66","6","3.14","153","80.10","9","4.71","5","2.62","5","2.62","10","5.24","212","73","34.43","6","8.22","7","9.59","41","56.16","6","8.22","5","6.85","7","9.59","12","16.44"
"10855  :  โรงพยาบาลสนามชัยเขต","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10856  :  โรงพยาบาลแปลงยาว","256","236","92.19","10","4.24","6","2.54","167","70.76","24","10.17","18","7.63","2","0.85","20","8.47","243","242","99.59","9","3.72","7","2.89","176","72.73","21","8.68","20","8.26","4","1.65","24","9.92","224","221","98.66","13","5.88","7","3.17","163","73.76","19","8.60","14","6.33","3","1.36","17","7.69","199","162","81.41","2","1.23","6","3.70","120","74.07","15","9.26","15","9.26","3","1.85","18","11.11"
"13747  :  โรงพยาบาลราชสาส์น","158","144","91.14","1","0.69","0","0.00","102","70.83","8","5.56","18","12.50","9","6.25","27","18.75","159","151","94.97","3","1.99","6","3.97","106","70.20","15","9.93","8","5.30","5","3.31","13","8.61","155","148","95.48","3","2.03","3","2.03","117","79.05","5","3.38","6","4.05","7","4.73","13","8.78","148","149","100.68","6","4.03","3","2.01","105","70.47","10","6.71","12","8.05","8","5.37","20","13.42"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10857  :  โรงพยาบาลกบินทร์บุรี","293","289","98.63","6","2.08","2","0.69","263","91.00","5","1.73","7","2.42","5","1.73","12","4.15","288","278","96.53","8","2.88","6","2.16","240","86.33","3","1.08","10","3.60","6","2.16","16","5.76","290","160","55.17","12","7.50","8","5.00","125","78.13","6","3.75","5","3.13","0","0.00","5","3.13","278","104","37.41","10","9.62","7","6.73","66","63.46","4","3.85","9","8.65","2","1.92","11","10.58"
"10858  :  โรงพยาบาลนาดี","163","132","80.98","1","0.76","10","7.58","104","78.79","5","3.79","7","5.30","3","2.27","10","7.58","154","154","100.00","4","2.60","7","4.55","109","70.78","8","5.19","12","7.79","9","5.84","21","13.64","141","132","93.62","0","0.00","2","1.52","83","62.88","14","10.61","17","12.88","11","8.33","28","21.21","124","109","87.90","8","7.34","3","2.75","71","65.14","5","4.59","15","13.76","5","4.59","20","18.35"
"10859  :  โรงพยาบาลบ้านสร้าง","54","22","40.74","2","9.09","1","4.55","18","81.82","0","0.00","0","0.00","1","4.55","1","4.55","55","13","23.64","2","15.38","0","0.00","8","61.54","1","7.69","0","0.00","1","7.69","1","7.69","49","14","28.57","1","7.14","0","0.00","13","92.86","0","0.00","0","0.00","0","0.00","0","0.00","48","8","16.67","0","0.00","0","0.00","5","62.50","2","25.00","0","0.00","1","12.50","1","12.50"
