"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีชั่งหนัก[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","น้ำหนักน้อย[A1]","ร้อยละ","น้ำหนักค่อนข้างน้อย[A2]","ร้อยละ","น้ำหนักตามเกณฑ์[A3]","ร้อยละ","น้ำหนักค่อนข้างมาก[A4]","ร้อยละ","น้ำหนักมาก[A5]","ร้อยละ","เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีชั่งหนัก[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","น้ำหนักน้อย[A1]","ร้อยละ","น้ำหนักค่อนข้างน้อย[A2]","ร้อยละ","น้ำหนักตามเกณฑ์[A3]","ร้อยละ","น้ำหนักค่อนข้างมาก[A4]","ร้อยละ","น้ำหนักมาก[A5]","ร้อยละ","เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีชั่งหนัก[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","น้ำหนักน้อย[A1]","ร้อยละ","น้ำหนักค่อนข้างน้อย[A2]","ร้อยละ","น้ำหนักตามเกณฑ์[A3]","ร้อยละ","น้ำหนักค่อนข้างมาก[A4]","ร้อยละ","น้ำหนักมาก[A5]","ร้อยละ","เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีชั่งหนัก[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","น้ำหนักน้อย[A1]","ร้อยละ","น้ำหนักค่อนข้างน้อย[A2]","ร้อยละ","น้ำหนักตามเกณฑ์[A3]","ร้อยละ","น้ำหนักค่อนข้างมาก[A4]","ร้อยละ","น้ำหนักมาก[A5]","ร้อยละ"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","296","46","15.54","1","2.17","2","4.35","35","76.09","3","6.52","4","8.70","236","55","23.31","2","3.64","4","7.27","42","76.36","1","1.82","5","9.09","195","66","33.85","1","1.52","3","4.55","49","74.24","5","7.58","6","9.09","148","75","50.68","5","6.67","1","1.33","61","81.33","4","5.33","2","2.67"
"10808  :  โรงพยาบาลหนองแค","131","79","60.31","6","7.59","4","5.06","55","69.62","5","6.33","9","11.39","120","70","58.33","3","4.29","5","7.14","51","72.86","1","1.43","8","11.43","111","66","59.46","1","1.52","7","10.61","51","77.27","4","6.06","3","4.55","98","83","84.69","4","4.82","5","6.02","64","77.11","3","3.61","7","8.43"
"10809  :  โรงพยาบาลวิหารแดง","246","75","30.49","1","1.33","5","6.67","60","80.00","6","8.00","3","4.00","235","72","30.64","1","1.39","5","6.94","60","83.33","2","2.78","4","5.56","216","86","39.81","4","4.65","5","5.81","68","79.07","3","3.49","5","5.81","198","64","32.32","1","1.56","3","4.69","54","84.38","1","1.56","5","7.81"
"10810  :  โรงพยาบาลหนองแซง","99","17","17.17","2","11.76","0","0.00","12","70.59","0","0.00","1","5.88","91","16","17.58","2","12.50","0","0.00","11","68.75","2","12.50","1","6.25","81","17","20.99","0","0.00","0","0.00","15","88.24","2","11.76","0","0.00","72","36","50.00","1","2.78","1","2.78","28","77.78","1","2.78","5","13.89"
"10811  :  โรงพยาบาลบ้านหมอ","140","85","60.71","1","1.18","1","1.18","78","91.76","2","2.35","3","3.53","129","93","72.09","3","3.23","1","1.08","84","90.32","3","3.23","2","2.15","120","79","65.83","0","0.00","0","0.00","73","92.41","3","3.80","3","3.80","115","111","96.52","1","0.90","3","2.70","101","90.99","2","1.80","3","2.70"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","145","71","48.97","0","0.00","2","2.82","56","78.87","3","4.23","10","14.08","136","111","81.62","2","1.80","1","0.90","95","85.59","4","3.60","9","8.11","127","62","48.82","1","1.61","6","9.68","44","70.97","1","1.61","2","3.23","121","84","69.42","4","4.76","6","7.14","67","79.76","3","3.57","4","4.76"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","76","43","56.58","2","4.65","4","9.30","31","72.09","2","4.65","4","9.30","70","43","61.43","0","0.00","3","6.98","36","83.72","2","4.65","2","4.65","63","50","79.37","3","6.00","1","2.00","40","80.00","5","10.00","1","2.00","59","54","91.53","5","9.26","2","3.70","41","75.93","1","1.85","4","7.41"
"10815  :  โรงพยาบาลมวกเหล็ก","307","164","53.42","9","5.49","9","5.49","133","81.10","4","2.44","9","5.49","292","167","57.19","8","4.79","11","6.59","133","79.64","5","2.99","8","4.79","275","158","57.45","10","6.33","8","5.06","119","75.32","8","5.06","11","6.96","256","200","78.13","13","6.50","18","9.00","139","69.50","9","4.50","17","8.50"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","118","63","53.39","3","4.76","7","11.11","48","76.19","2","3.17","3","4.76","106","59","55.66","2","3.39","6","10.17","47","79.66","1","1.69","2","3.39","101","61","60.40","4","6.56","6","9.84","49","80.33","1","1.64","1","1.64","99","66","66.67","3","4.55","4","6.06","53","80.30","3","4.55","3","4.55"
"11485  :  โรงพยาบาลค่ายอดิศร","217","10","4.61","0","0.00","0","0.00","9","90.00","0","0.00","1","10.00","194","13","6.70","1","7.69","0","0.00","10","76.92","1","7.69","1","7.69","176","19","10.80","1","5.26","1","5.26","16","84.21","0","0.00","1","5.26","141","21","14.89","0","0.00","3","14.29","12","57.14","2","9.52","2","9.52"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","1,160","397","34.22","13","3.27","25","6.30","321","80.86","17","4.28","20","5.04","1,077","396","36.77","13","3.28","21","5.30","323","81.57","15","3.79","23","5.81","1,011","419","41.44","11","2.63","16","3.82","334","79.71","25","5.97","30","7.16","911","575","63.12","25","4.35","39","6.78","458","79.65","23","4.00","26","4.52"
"10818  :  โรงพยาบาลหนองใหญ่","134","117","87.31","3","2.56","3","2.56","94","80.34","7","5.98","8","6.84","117","111","94.87","3","2.70","2","1.80","97","87.39","7","6.31","2","1.80","98","38","38.78","2","5.26","2","5.26","32","84.21","2","5.26","0","0.00","80","91","113.75","6","6.59","3","3.30","80","87.91","0","0.00","2","2.20"
"10819  :  โรงพยาบาลบางละมุง","722","109","15.10","5","4.59","6","5.50","79","72.48","6","5.50","12","11.01","658","173","26.29","7","4.05","7","4.05","141","81.50","10","5.78","8","4.62","603","243","40.30","8","3.29","15","6.17","205","84.36","5","2.06","10","4.12","541","314","58.04","29","9.24","24","7.64","243","77.39","4","1.27","10","3.18"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","90","9","10.00","1","11.11","0","0.00","8","88.89","0","0.00","0","0.00","80","22","27.50","1","4.55","2","9.09","18","81.82","0","0.00","1","4.55","67","22","32.84","1","4.55","1","4.55","19","86.36","0","0.00","1","4.55","57","18","31.58","1","5.56","3","16.67","11","61.11","0","0.00","3","16.67"
"10821  :  โรงพยาบาลพานทอง","277","170","61.37","7","4.12","8","4.71","145","85.29","2","1.18","8","4.71","252","186","73.81","4","2.15","10","5.38","154","82.80","4","2.15","14","7.53","233","174","74.68","4","2.30","8","4.60","142","81.61","9","5.17","10","5.75","216","141","65.28","5","3.55","11","7.80","108","76.60","8","5.67","8","5.67"
"10822  :  โรงพยาบาลพนัสนิคม","245","145","59.18","3","2.07","8","5.52","117","80.69","8","5.52","8","5.52","221","127","57.47","4","3.15","5","3.94","98","77.17","7","5.51","10","7.87","194","95","48.97","4","4.21","3","3.16","75","78.95","5","5.26","7","7.37","171","95","55.56","4","4.21","8","8.42","71","74.74","3","3.16","8","8.42"
"10823  :  โรงพยาบาลแหลมฉบัง","2,012","253","12.57","13","5.14","13","5.14","208","82.21","10","3.95","8","3.16","1,896","526","27.74","16","3.04","19","3.61","461","87.64","15","2.85","13","2.47","1,776","556","31.31","26","4.68","41","7.37","439","78.96","16","2.88","24","4.32","1,669","535","32.06","19","3.55","44","8.22","403","75.33","24","4.49","23","4.30"
"10824  :  โรงพยาบาลเกาะสีชัง","143","115","80.42","3","2.61","1","0.87","91","79.13","6","5.22","14","12.17","134","100","74.63","1","1.00","3","3.00","81","81.00","2","2.00","12","12.00","124","98","79.03","5","5.10","4","4.08","73","74.49","8","8.16","7","7.14","111","95","85.59","4","4.21","4","4.21","62","65.26","9","9.47","15","15.79"
"10825  :  โรงพยาบาลสัตหีบกม10","659","280","42.49","16","5.71","18","6.43","220","78.57","11","3.93","15","5.36","614","253","41.21","10","3.95","23","9.09","202","79.84","6","2.37","10","3.95","553","283","51.18","8","2.83","12","4.24","237","83.75","16","5.65","9","3.18","516","183","35.47","9","4.92","12","6.56","147","80.33","9","4.92","6","3.28"
"10826  :  โรงพยาบาลบ่อทอง","115","83","72.17","4","4.82","7","8.43","70","84.34","0","0.00","2","2.41","107","86","80.37","7","8.14","12","13.95","61","70.93","3","3.49","2","2.33","104","43","41.35","1","2.33","4","9.30","36","83.72","0","0.00","2","4.65","93","59","63.44","6","10.17","4","6.78","46","77.97","1","1.69","2","3.39"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","73","4","5.48","0","0.00","0","0.00","4","100.00","0","0.00","0","0.00","68","9","13.24","0","0.00","0","0.00","9","100.00","0","0.00","0","0.00","59","17","28.81","0","0.00","0","0.00","16","94.12","0","0.00","1","5.88","51","36","70.59","2","5.56","3","8.33","29","80.56","1","2.78","1","2.78"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","16","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","14","2","14.29","0","0.00","0","0.00","2","100.00","0","0.00","0","0.00","12","2","16.67","0","0.00","0","0.00","2","100.00","0","0.00","0","0.00","8","2","25.00","0","0.00","0","0.00","1","50.00","0","0.00","1","50.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","753","163","21.65","0","0.00","3","1.84","144","88.34","8","4.91","8","4.91","672","76","11.31","3","3.95","0","0.00","68","89.47","3","3.95","2","2.63","598","81","13.55","9","11.11","6","7.41","57","70.37","4","4.94","5","6.17","508","91","17.91","4","4.40","7","7.69","56","61.54","8","8.79","4","4.40"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","2","1","50.00","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00","2","1","50.00","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28005  :  โรงพยาบาลเมืองพัทยา","488","136","27.87","5","3.68","3","2.21","114","83.82","6","4.41","7","5.15","443","157","35.44","7","4.46","4","2.55","136","86.62","4","2.55","6","3.82","399","144","36.09","6","4.17","8","5.56","117","81.25","5","3.47","7","4.86","355","130","36.62","6","4.62","11","8.46","98","75.38","7","5.38","7","5.38"
"28006  :  โรงพยาบาลเกาะจันทร์","165","83","50.30","3","3.61","5","6.02","64","77.11","3","3.61","8","9.64","156","89","57.05","8","8.99","6","6.74","61","68.54","6","6.74","7","7.87","143","87","60.84","6","6.90","3","3.45","65","74.71","6","6.90","7","8.05","136","86","63.24","2","2.33","2","2.33","73","84.88","4","4.65","5","5.81"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","195","19","9.74","0","0.00","2","10.53","17","89.47","0","0.00","0","0.00","179","25","13.97","0","0.00","2","8.00","20","80.00","2","8.00","1","4.00","147","58","39.46","3","5.17","2","3.45","48","82.76","3","5.17","2","3.45","115","54","46.96","3","5.56","3","5.56","45","83.33","0","0.00","3","5.56"
"10828  :  โรงพยาบาลบ้านฉาง","502","112","22.31","5","4.46","7","6.25","84","75.00","9","8.04","5","4.46","472","145","30.72","2","1.38","9","6.21","120","82.76","8","5.52","5","3.45","433","118","27.25","1","0.85","8","6.78","94","79.66","9","7.63","6","5.08","388","63","16.24","1","1.59","3","4.76","57","90.48","0","0.00","2","3.17"
"10829  :  โรงพยาบาลแกลง","128","29","22.66","1","3.45","0","0.00","28","96.55","0","0.00","0","0.00","119","33","27.73","0","0.00","1","3.03","31","93.94","1","3.03","0","0.00","116","32","27.59","0","0.00","0","0.00","29","90.63","1","3.13","1","3.13","105","30","28.57","0","0.00","3","10.00","24","80.00","2","6.67","1","3.33"
"10830  :  โรงพยาบาลวังจันทร์","161","81","50.31","2","2.47","7","8.64","70","86.42","1","1.23","1","1.23","152","45","29.61","3","6.67","4","8.89","33","73.33","2","4.44","3","6.67","139","66","47.48","3","4.55","2","3.03","55","83.33","4","6.06","2","3.03","128","116","90.63","3","2.59","5","4.31","99","85.34","6","5.17","3","2.59"
"10831  :  โรงพยาบาลบ้านค่าย","74","27","36.49","0","0.00","1","3.70","23","85.19","2","7.41","1","3.70","69","38","55.07","0","0.00","2","5.26","32","84.21","3","7.89","1","2.63","66","36","54.55","0","0.00","3","8.33","28","77.78","2","5.56","3","8.33","60","37","61.67","1","2.70","1","2.70","29","78.38","2","5.41","4","10.81"
"10832  :  โรงพยาบาลปลวกแดง","705","245","34.75","8","3.27","11","4.49","210","85.71","10","4.08","4","1.63","644","268","41.61","10","3.73","16","5.97","226","84.33","9","3.36","6","2.24","580","266","45.86","10","3.76","11","4.14","224","84.21","7","2.63","13","4.89","524","272","51.91","9","3.31","8","2.94","232","85.29","7","2.57","14","5.15"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","89","29","32.58","2","6.90","0","0.00","22","75.86","1","3.45","4","13.79","86","19","22.09","2","10.53","0","0.00","16","84.21","0","0.00","1","5.26","79","39","49.37","2","5.13","1","2.56","33","84.62","1","2.56","2","5.13","75","45","60.00","5","11.11","2","4.44","36","80.00","1","2.22","0","0.00"
"23962  :  โรงพยาบาลนิคมพัฒนา","117","43","36.75","1","2.33","3","6.98","33","76.74","3","6.98","3","6.98","106","64","60.38","3","4.69","3","4.69","49","76.56","3","4.69","4","6.25","94","46","48.94","0","0.00","2","4.35","40","86.96","1","2.17","3","6.52","85","50","58.82","2","4.00","4","8.00","40","80.00","2","4.00","1","2.00"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10834  :  โรงพยาบาลขลุง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10835  :  โรงพยาบาลท่าใหม่","6","2","33.33","1","50.00","0","0.00","1","50.00","0","0.00","0","0.00","6","1","16.67","0","0.00","1","100.00","0","0.00","0","0.00","0","0.00","5","2","40.00","0","0.00","1","50.00","1","50.00","0","0.00","0","0.00","5","1","20.00","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00"
"10836  :  โรงพยาบาลเขาสุกิม","149","63","42.28","5","7.94","2","3.17","49","77.78","6","9.52","1","1.59","140","77","55.00","4","5.19","6","7.79","60","77.92","4","5.19","3","3.90","130","62","47.69","2","3.23","3","4.84","46","74.19","7","11.29","3","4.84","118","59","50.00","1","1.69","4","6.78","47","79.66","3","5.08","4","6.78"
"10837  :  โรงพยาบาลสองพี่น้อง","174","20","11.49","1","5.00","0","0.00","19","95.00","0","0.00","0","0.00","161","21","13.04","0","0.00","0","0.00","18","85.71","0","0.00","3","14.29","135","24","17.78","1","4.17","2","8.33","20","83.33","0","0.00","1","4.17","118","7","5.93","0","0.00","0","0.00","5","71.43","1","14.29","0","0.00"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","397","304","76.57","2","0.66","1","0.33","290","95.39","7","2.30","3","0.99","353","322","91.22","5","1.55","7","2.17","280","86.96","23","7.14","6","1.86","319","314","98.43","10","3.18","13","4.14","263","83.76","18","5.73","9","2.87","291","307","105.50","10","3.26","17","5.54","265","86.32","5","1.63","6","1.95"
"10839  :  โรงพยาบาลมะขาม","45","40","88.89","1","2.50","3","7.50","30","75.00","4","10.00","2","5.00","40","40","100.00","1","2.50","0","0.00","33","82.50","5","12.50","1","2.50","36","17","47.22","1","5.88","0","0.00","13","76.47","2","11.76","1","5.88","34","34","100.00","3","8.82","1","2.94","28","82.35","1","2.94","1","2.94"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10841  :  โรงพยาบาลสอยดาว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10842  :  โรงพยาบาลแก่งหางแมว","155","115","74.19","5","4.35","5","4.35","100","86.96","3","2.61","2","1.74","143","108","75.52","2","1.85","7","6.48","96","88.89","1","0.93","2","1.85","133","104","78.20","2","1.92","3","2.88","97","93.27","1","0.96","1","0.96","119","110","92.44","7","6.36","3","2.73","99","90.00","0","0.00","1","0.91"
"10843  :  โรงพยาบาลนายายอาม","55","30","54.55","1","3.33","0","0.00","27","90.00","1","3.33","0","0.00","54","33","61.11","0","0.00","4","12.12","24","72.73","4","12.12","1","3.03","53","43","81.13","4","9.30","3","6.98","31","72.09","3","6.98","2","4.65","50","46","92.00","1","2.17","1","2.17","36","78.26","4","8.70","3","6.52"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","109","96","88.07","5","5.21","4","4.17","80","83.33","4","4.17","2","2.08","100","99","99.00","4","4.04","1","1.01","90","90.91","1","1.01","0","0.00","91","69","75.82","5","7.25","2","2.90","57","82.61","2","2.90","1","1.45","78","76","97.44","2","2.63","0","0.00","73","96.05","1","1.32","0","0.00"
"10696  :  โรงพยาบาลตราด","75","53","70.67","5","9.43","1","1.89","42","79.25","2","3.77","1","1.89","67","32","47.76","1","3.13","0","0.00","26","81.25","3","9.38","2","6.25","56","45","80.36","0","0.00","2","4.44","40","88.89","0","0.00","2","4.44","53","24","45.28","1","4.17","2","8.33","16","66.67","2","8.33","2","8.33"
"10845  :  โรงพยาบาลคลองใหญ่","367","142","38.69","1","0.70","7","4.93","119","83.80","7","4.93","8","5.63","360","160","44.44","1","0.63","6","3.75","130","81.25","14","8.75","9","5.63","339","215","63.42","4","1.86","12","5.58","178","82.79","8","3.72","13","6.05","316","196","62.03","4","2.04","9","4.59","160","81.63","7","3.57","16","8.16"
"10846  :  โรงพยาบาลเขาสมิง","268","166","61.94","2","1.20","1","0.60","144","86.75","8","4.82","10","6.02","254","166","65.35","2","1.20","6","3.61","137","82.53","6","3.61","13","7.83","244","184","75.41","5","2.72","4","2.17","154","83.70","8","4.35","10","5.43","225","159","70.67","4","2.52","5","3.14","136","85.53","6","3.77","5","3.14"
"10847  :  โรงพยาบาลบ่อไร่","275","86","31.27","4","4.65","4","4.65","68","79.07","6","6.98","4","4.65","266","106","39.85","1","0.94","5","4.72","91","85.85","5","4.72","4","3.77","247","55","22.27","3","5.45","3","5.45","47","85.45","2","3.64","0","0.00","219","49","22.37","1","2.04","3","6.12","41","83.67","2","4.08","2","4.08"
"10848  :  โรงพยาบาลแหลมงอบ","196","101","51.53","8","7.92","8","7.92","80","79.21","2","1.98","3","2.97","189","124","65.61","6","4.84","12","9.68","96","77.42","5","4.03","5","4.03","172","124","72.09","6","4.84","14","11.29","97","78.23","1","0.81","6","4.84","163","135","82.82","7","5.19","8","5.93","113","83.70","2","1.48","5","3.70"
"10849  :  โรงพยาบาลเกาะกูด","55","15","27.27","0","0.00","0","0.00","14","93.33","0","0.00","1","6.67","54","12","22.22","0","0.00","0","0.00","11","91.67","0","0.00","1","8.33","51","28","54.90","0","0.00","1","3.57","23","82.14","1","3.57","3","10.71","49","33","67.35","2","6.06","1","3.03","27","81.82","2","6.06","1","3.03"
"13816  :  โรงพยาบาลเกาะช้าง","35","24","68.57","0","0.00","1","4.17","22","91.67","0","0.00","1","4.17","33","27","81.82","0","0.00","0","0.00","24","88.89","1","3.70","2","7.41","30","26","86.67","1","3.85","0","0.00","24","92.31","1","3.85","0","0.00","29","14","48.28","1","7.14","0","0.00","11","78.57","1","7.14","1","7.14"
"10697  :  โรงพยาบาลพุทธโสธร","6","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","6","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","6","1","16.67","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00","6","3","50.00","0","0.00","0","0.00","2","66.67","0","0.00","1","33.33"
"10833  :  โรงพยาบาลท่าตะเกียบ","191","132","69.11","3","2.27","5","3.79","116","87.88","7","5.30","1","0.76","175","71","40.57","2","2.82","3","4.23","64","90.14","1","1.41","1","1.41","155","85","54.84","2","2.35","3","3.53","75","88.24","1","1.18","3","3.53","143","116","81.12","5","4.31","7","6.03","94","81.03","3","2.59","6","5.17"
"10850  :  โรงพยาบาลบางคล้า","289","127","43.94","5","3.94","3","2.36","102","80.31","5","3.94","12","9.45","255","159","62.35","12","7.55","8","5.03","113","71.07","8","5.03","15","9.43","226","205","90.71","7","3.41","5","2.44","179","87.32","3","1.46","10","4.88","201","151","75.12","18","11.92","11","7.28","107","70.86","6","3.97","8","5.30"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10852  :  โรงพยาบาลบางปะกง","2","1","50.00","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00","2","1","50.00","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00","2","2","100.00","0","0.00","0","0.00","2","100.00","0","0.00","0","0.00","2","1","50.00","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00"
"10853  :  โรงพยาบาลบ้านโพธิ์","52","40","76.92","0","0.00","1","2.50","32","80.00","2","5.00","5","12.50","51","12","23.53","0","0.00","1","8.33","11","91.67","0","0.00","0","0.00","45","25","55.56","0","0.00","2","8.00","16","64.00","5","20.00","2","8.00","44","21","47.73","2","9.52","1","4.76","16","76.19","2","9.52","0","0.00"
"10854  :  โรงพยาบาลพนมสารคาม","212","157","74.06","6","3.82","5","3.18","136","86.62","6","3.82","4","2.55","193","141","73.06","3","2.13","7","4.96","122","86.52","4","2.84","5","3.55","185","121","65.41","5","4.13","3","2.48","106","87.60","4","3.31","3","2.48","169","138","81.66","5","3.62","4","2.90","120","86.96","6","4.35","2","1.45"
"10855  :  โรงพยาบาลสนามชัยเขต","230","116","50.43","4","3.45","5","4.31","90","77.59","7","6.03","9","7.76","212","103","48.58","6","5.83","8","7.77","75","72.82","6","5.83","7","6.80","199","92","46.23","7","7.61","5","5.43","70","76.09","4","4.35","4","4.35","183","117","63.93","8","6.84","4","3.42","96","82.05","5","4.27","4","3.42"
"10856  :  โรงพยาบาลแปลงยาว","374","249","66.58","2","0.80","12","4.82","217","87.15","10","4.02","7","2.81","353","208","58.92","1","0.48","10","4.81","189","90.87","4","1.92","4","1.92","324","257","79.32","6","2.33","12","4.67","222","86.38","5","1.95","12","4.67","301","298","99.00","8","2.68","14","4.70","258","86.58","5","1.68","10","3.36"
"13747  :  โรงพยาบาลราชสาส์น","195","128","65.64","5","3.91","4","3.13","108","84.38","2","1.56","7","5.47","186","127","68.28","4","3.15","4","3.15","110","86.61","0","0.00","7","5.51","167","128","76.65","3","2.34","2","1.56","116","90.63","2","1.56","4","3.13","153","122","79.74","5","4.10","2","1.64","103","84.43","5","4.10","7","5.74"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","24","7","29.17","0","0.00","2","28.57","5","71.43","0","0.00","0","0.00","23","4","17.39","0","0.00","1","25.00","3","75.00","0","0.00","0","0.00","20","5","25.00","0","0.00","0","0.00","5","100.00","0","0.00","0","0.00","19","5","26.32","0","0.00","1","20.00","4","80.00","0","0.00","0","0.00"
"10857  :  โรงพยาบาลกบินทร์บุรี","384","197","51.30","2","1.02","3","1.52","178","90.36","6","3.05","7","3.55","353","214","60.62","5","2.34","2","0.93","188","87.85","7","3.27","10","4.67","336","227","67.56","1","0.44","8","3.52","192","84.58","15","6.61","8","3.52","318","222","69.81","2","0.90","9","4.05","195","87.84","9","4.05","5","2.25"
"10858  :  โรงพยาบาลนาดี","172","140","81.40","5","3.57","9","6.43","103","73.57","5","3.57","18","12.86","154","72","46.75","2","2.78","4","5.56","59","81.94","3","4.17","3","4.17","138","66","47.83","1","1.52","4","6.06","57","86.36","1","1.52","2","3.03","120","64","53.33","3","4.69","3","4.69","50","78.13","3","4.69","5","7.81"
