"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีที่วัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","เตี้ย[A1]","ร้อยละ","ค่อนข้างเตี้ย[A2]","ร้อยละ","สูงตามเกณฑ์[A3]","ร้อยละ","ค่อนข้างสูง[A4]","ร้อยละ","สูง[A5]","ร้อยละ","เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีที่วัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","เตี้ย[A1]","ร้อยละ","ค่อนข้างเตี้ย[A2]","ร้อยละ","สูงตามเกณฑ์[A3]","ร้อยละ","ค่อนข้างสูง[A4]","ร้อยละ","สูง[A5]","ร้อยละ","เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีที่วัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","เตี้ย[A1]","ร้อยละ","ค่อนข้างเตี้ย[A2]","ร้อยละ","สูงตามเกณฑ์[A3]","ร้อยละ","ค่อนข้างสูง[A4]","ร้อยละ","สูง[A5]","ร้อยละ","เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีที่วัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","เตี้ย[A1]","ร้อยละ","ค่อนข้างเตี้ย[A2]","ร้อยละ","สูงตามเกณฑ์[A3]","ร้อยละ","ค่อนข้างสูง[A4]","ร้อยละ","สูง[A5]","ร้อยละ"
"10817  :  โรงพยาบาลบ้านบึง","959","556","57.98","75","13.49","59","10.61","365","65.65","21","3.78","35","6.29","897","536","59.75","64","11.94","39","7.28","393","73.32","20","3.73","20","3.73","840","504","60.00","69","13.69","38","7.54","360","71.43","15","2.98","20","3.97","770","658","85.45","153","23.25","66","10.03","411","62.46","15","2.28","12","1.82"
"10818  :  โรงพยาบาลหนองใหญ่","126","100","79.37","17","17.00","9","9.00","66","66.00","4","4.00","4","4.00","111","80","72.07","12","15.00","3","3.75","58","72.50","3","3.75","4","5.00","101","88","87.13","21","23.86","3","3.41","56","63.64","3","3.41","5","5.68","91","67","73.63","19","28.36","7","10.45","40","59.70","1","1.49","0","0.00"
"10819  :  โรงพยาบาลบางละมุง","557","217","38.96","45","20.74","23","10.60","131","60.37","7","3.23","11","5.07","480","186","38.75","48","25.81","13","6.99","108","58.06","8","4.30","8","4.30","422","132","31.28","35","26.52","11","8.33","78","59.09","5","3.79","2","1.52","352","190","53.98","61","32.11","23","12.11","97","51.05","5","2.63","3","1.58"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","129","48","37.21","15","31.25","3","6.25","27","56.25","2","4.17","1","2.08","124","56","45.16","12","21.43","3","5.36","37","66.07","0","0.00","3","5.36","115","60","52.17","8","13.33","6","10.00","43","71.67","1","1.67","2","3.33","104","52","50.00","12","23.08","4","7.69","32","61.54","2","3.85","2","3.85"
"10821  :  โรงพยาบาลพานทอง","228","178","78.07","26","14.61","18","10.11","126","70.79","4","2.25","4","2.25","217","191","88.02","35","18.32","24","12.57","120","62.83","4","2.09","7","3.66","195","196","100.51","30","15.31","29","14.80","128","65.31","3","1.53","6","3.06","186","184","98.92","32","17.39","20","10.87","120","65.22","5","2.72","7","3.80"
"10822  :  โรงพยาบาลพนัสนิคม","124","54","43.55","6","11.11","5","9.26","39","72.22","3","5.56","1","1.85","108","101","93.52","16","15.84","4","3.96","71","70.30","7","6.93","3","2.97","90","55","61.11","8","14.55","6","10.91","39","70.91","1","1.82","1","1.82","74","63","85.14","12","19.05","6","9.52","42","66.67","2","3.17","1","1.59"
"10823  :  โรงพยาบาลแหลมฉบัง","1,645","612","37.20","169","27.61","33","5.39","343","56.05","31","5.07","33","5.39","1,536","559","36.39","152","27.19","30","5.37","307","54.92","30","5.37","32","5.72","1,373","482","35.11","119","24.69","35","7.26","266","55.19","31","6.43","29","6.02","1,219","439","36.01","97","22.10","33","7.52","252","57.40","21","4.78","29","6.61"
"10824  :  โรงพยาบาลเกาะสีชัง","117","91","77.78","16","17.58","9","9.89","64","70.33","1","1.10","1","1.10","113","84","74.34","29","34.52","7","8.33","43","51.19","0","0.00","5","5.95","106","80","75.47","30","37.50","5","6.25","44","55.00","1","1.25","0","0.00","90","81","90.00","23","28.40","9","11.11","48","59.26","1","1.23","0","0.00"
"10825  :  โรงพยาบาลสัตหีบกม10","736","344","46.74","41","11.92","34","9.88","250","72.67","7","2.03","12","3.49","689","236","34.25","24","10.17","31","13.14","165","69.92","9","3.81","7","2.97","628","220","35.03","27","12.27","17","7.73","148","67.27","16","7.27","12","5.45","583","158","27.10","23","14.56","19","12.03","103","65.19","9","5.70","4","2.53"
"10826  :  โรงพยาบาลบ่อทอง","126","100","79.37","43","43.00","7","7.00","48","48.00","1","1.00","1","1.00","118","99","83.90","44","44.44","9","9.09","43","43.43","1","1.01","2","2.02","106","94","88.68","52","55.32","7","7.45","33","35.11","2","2.13","0","0.00","103","102","99.03","64","62.75","3","2.94","31","30.39","1","0.98","3","2.94"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","42","20","47.62","8","40.00","2","10.00","10","50.00","0","0.00","0","0.00","38","24","63.16","3","12.50","0","0.00","19","79.17","1","4.17","1","4.17","32","12","37.50","2","16.67","0","0.00","9","75.00","0","0.00","0","0.00","30","18","60.00","5","27.78","2","11.11","9","50.00","0","0.00","1","5.56"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","488","112","22.95","18","16.07","4","3.57","79","70.54","4","3.57","3","2.68","419","79","18.85","3","3.80","7","8.86","55","69.62","2","2.53","4","5.06","352","71","20.17","4","5.63","4","5.63","54","76.06","3","4.23","2","2.82","284","32","11.27","5","15.63","1","3.13","20","62.50","0","0.00","2","6.25"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28005  :  โรงพยาบาลเมืองพัทยา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28006  :  โรงพยาบาลเกาะจันทร์","111","78","70.27","10","12.82","5","6.41","55","70.51","1","1.28","7","8.97","101","74","73.27","11","14.86","2","2.70","54","72.97","2","2.70","5","6.76","91","64","70.33","12","18.75","5","7.81","40","62.50","4","6.25","3","4.69","85","56","65.88","10","17.86","9","16.07","34","60.71","2","3.57","1","1.79"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","92","60","65.22","3","5.00","4","6.67","49","81.67","3","5.00","1","1.67","75","52","69.33","6","11.54","1","1.92","38","73.08","4","7.69","3","5.77","60","64","106.67","5","7.81","5","7.81","47","73.44","4","6.25","3","4.69","43","50","116.28","4","8.00","4","8.00","37","74.00","4","8.00","1","2.00"
"10828  :  โรงพยาบาลบ้านฉาง","805","167","20.75","9","5.39","12","7.19","113","67.66","9","5.39","24","14.37","757","184","24.31","10","5.43","12","6.52","136","73.91","12","6.52","14","7.61","706","180","25.50","14","7.78","13","7.22","119","66.11","10","5.56","24","13.33","634","223","35.17","13","5.83","10","4.48","159","71.30","14","6.28","27","12.11"
"10829  :  โรงพยาบาลแกลง","149","71","47.65","7","9.86","8","11.27","48","67.61","3","4.23","5","7.04","135","36","26.67","3","8.33","4","11.11","24","66.67","3","8.33","2","5.56","122","65","53.28","11","16.92","5","7.69","42","64.62","4","6.15","3","4.62","111","51","45.95","4","7.84","3","5.88","40","78.43","1","1.96","3","5.88"
"10830  :  โรงพยาบาลวังจันทร์","155","123","79.35","12","9.76","9","7.32","94","76.42","3","2.44","5","4.07","147","123","83.67","10","8.13","7","5.69","97","78.86","6","4.88","3","2.44","139","121","87.05","15","12.40","11","9.09","81","66.94","8","6.61","6","4.96","125","121","96.80","13","10.74","14","11.57","89","73.55","3","2.48","2","1.65"
"10831  :  โรงพยาบาลบ้านค่าย","72","37","51.39","6","16.22","5","13.51","25","67.57","0","0.00","1","2.70","66","37","56.06","3","8.11","2","5.41","28","75.68","2","5.41","2","5.41","59","30","50.85","2","6.67","1","3.33","23","76.67","1","3.33","3","10.00","56","39","69.64","2","5.13","2","5.13","30","76.92","2","5.13","3","7.69"
"10832  :  โรงพยาบาลปลวกแดง","881","274","31.10","20","7.30","16","5.84","200","72.99","11","4.01","27","9.85","797","289","36.26","26","9.00","24","8.30","185","64.01","18","6.23","36","12.46","710","294","41.41","39","13.27","22","7.48","203","69.05","12","4.08","18","6.12","617","299","48.46","45","15.05","27","9.03","185","61.87","19","6.35","23","7.69"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","64","32","50.00","6","18.75","3","9.38","20","62.50","2","6.25","1","3.13","61","28","45.90","6","21.43","1","3.57","18","64.29","2","7.14","1","3.57","54","33","61.11","11","33.33","1","3.03","20","60.61","0","0.00","1","3.03","48","33","68.75","10","30.30","0","0.00","20","60.61","0","0.00","2","6.06"
"23962  :  โรงพยาบาลนิคมพัฒนา","69","38","55.07","10","26.32","7","18.42","19","50.00","0","0.00","2","5.26","64","34","53.13","9","26.47","3","8.82","21","61.76","1","2.94","0","0.00","60","36","60.00","9","25.00","3","8.33","20","55.56","1","2.78","3","8.33","51","29","56.86","6","20.69","1","3.45","19","65.52","1","3.45","2","6.90"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10834  :  โรงพยาบาลขลุง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10836  :  โรงพยาบาลเขาสุกิม","154","55","35.71","6","10.91","5","9.09","38","69.09","5","9.09","1","1.82","141","59","41.84","3","5.08","8","13.56","45","76.27","3","5.08","0","0.00","130","59","45.38","3","5.08","3","5.08","43","72.88","6","10.17","4","6.78","117","68","58.12","3","4.41","5","7.35","53","77.94","2","2.94","5","7.35"
"10837  :  โรงพยาบาลสองพี่น้อง","156","116","74.36","17","14.66","8","6.90","72","62.07","10","8.62","9","7.76","144","110","76.39","20","18.18","10","9.09","67","60.91","6","5.45","7","6.36","134","79","58.96","16","20.25","6","7.59","48","60.76","2","2.53","7","8.86","120","83","69.17","12","14.46","11","13.25","53","63.86","3","3.61","3","3.61"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","269","288","107.06","38","13.19","23","7.99","200","69.44","12","4.17","14","4.86","235","247","105.11","13","5.26","16","6.48","207","83.81","7","2.83","4","1.62","206","206","100.00","31","15.05","8","3.88","134","65.05","14","6.80","19","9.22","169","172","101.78","17","9.88","10","5.81","129","75.00","8","4.65","8","4.65"
"10839  :  โรงพยาบาลมะขาม","40","35","87.50","11","31.43","5","14.29","18","51.43","0","0.00","1","2.86","36","33","91.67","5","15.15","2","6.06","24","72.73","1","3.03","1","3.03","28","24","85.71","2","8.33","3","12.50","18","75.00","1","4.17","0","0.00","25","18","72.00","6","33.33","1","5.56","10","55.56","0","0.00","1","5.56"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10841  :  โรงพยาบาลสอยดาว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10842  :  โรงพยาบาลแก่งหางแมว","127","110","86.61","9","8.18","14","12.73","79","71.82","6","5.45","2","1.82","118","110","93.22","14","12.73","14","12.73","76","69.09","3","2.73","3","2.73","106","94","88.68","11","11.70","12","12.77","65","69.15","3","3.19","3","3.19","94","66","70.21","17","25.76","8","12.12","30","45.45","7","10.61","4","6.06"
"10843  :  โรงพยาบาลนายายอาม","51","22","43.14","1","4.55","0","0.00","18","81.82","1","4.55","2","9.09","50","31","62.00","1","3.23","1","3.23","25","80.65","3","9.68","1","3.23","46","23","50.00","4","17.39","2","8.70","16","69.57","0","0.00","1","4.35","44","29","65.91","6","20.69","2","6.90","17","58.62","1","3.45","3","10.34"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","82","60","73.17","8","13.33","11","18.33","41","68.33","0","0.00","0","0.00","73","30","41.10","6","20.00","2","6.67","22","73.33","0","0.00","0","0.00","64","36","56.25","13","36.11","2","5.56","20","55.56","0","0.00","0","0.00","52","37","71.15","13","35.14","2","5.41","18","48.65","1","2.70","3","8.11"
"10696  :  โรงพยาบาลตราด","67","44","65.67","6","13.64","6","13.64","29","65.91","1","2.27","2","4.55","58","26","44.83","1","3.85","2","7.69","21","80.77","2","7.69","0","0.00","52","37","71.15","4","10.81","3","8.11","27","72.97","2","5.41","1","2.70","45","21","46.67","1","4.76","4","19.05","16","76.19","0","0.00","0","0.00"
"10845  :  โรงพยาบาลคลองใหญ่","336","193","57.44","25","12.95","27","13.99","130","67.36","7","3.63","4","2.07","326","197","60.43","31","15.74","24","12.18","138","70.05","4","2.03","0","0.00","303","217","71.62","30","13.82","20","9.22","152","70.05","7","3.23","8","3.69","282","210","74.47","17","8.10","30","14.29","161","76.67","1","0.48","1","0.48"
"10846  :  โรงพยาบาลเขาสมิง","229","162","70.74","14","8.64","17","10.49","112","69.14","9","5.56","10","6.17","225","173","76.89","17","9.83","13","7.51","130","75.14","6","3.47","7","4.05","215","153","71.16","11","7.19","18","11.76","114","74.51","3","1.96","7","4.58","204","145","71.08","13","8.97","20","13.79","103","71.03","4","2.76","5","3.45"
"10847  :  โรงพยาบาลบ่อไร่","215","129","60.00","25","19.38","17","13.18","77","59.69","1","0.78","8","6.20","203","163","80.30","24","14.72","20","12.27","109","66.87","2","1.23","7","4.29","186","162","87.10","21","12.96","26","16.05","108","66.67","0","0.00","6","3.70","178","157","88.20","24","15.29","20","12.74","101","64.33","3","1.91","9","5.73"
"10848  :  โรงพยาบาลแหลมงอบ","157","127","80.89","23","18.11","15","11.81","81","63.78","3","2.36","5","3.94","144","121","84.03","20","16.53","10","8.26","86","71.07","4","3.31","1","0.83","135","116","85.93","37","31.90","15","12.93","58","50.00","2","1.72","4","3.45","124","119","95.97","49","41.18","11","9.24","56","47.06","1","0.84","2","1.68"
"10849  :  โรงพยาบาลเกาะกูด","50","32","64.00","6","18.75","3","9.38","21","65.63","1","3.13","1","3.13","46","41","89.13","6","14.63","2","4.88","33","80.49","0","0.00","0","0.00","41","25","60.98","9","36.00","2","8.00","12","48.00","0","0.00","1","4.00","37","25","67.57","6","24.00","3","12.00","15","60.00","1","4.00","0","0.00"
"13816  :  โรงพยาบาลเกาะช้าง","38","29","76.32","7","24.14","2","6.90","18","62.07","2","6.90","0","0.00","35","29","82.86","10","34.48","2","6.90","17","58.62","0","0.00","0","0.00","31","29","93.55","3","10.34","3","10.34","22","75.86","0","0.00","1","3.45","28","30","107.14","8","26.67","1","3.33","19","63.33","0","0.00","2","6.67"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10833  :  โรงพยาบาลท่าตะเกียบ","129","95","73.64","19","20.00","13","13.68","51","53.68","4","4.21","8","8.42","117","119","101.71","16","13.45","9","7.56","86","72.27","6","5.04","2","1.68","99","102","103.03","8","7.84","10","9.80","61","59.80","5","4.90","18","17.65","86","87","101.16","15","17.24","9","10.34","53","60.92","3","3.45","7","8.05"
"10850  :  โรงพยาบาลบางคล้า","205","174","84.88","23","13.22","11","6.32","123","70.69","6","3.45","11","6.32","183","167","91.26","38","22.75","7","4.19","112","67.07","3","1.80","7","4.19","167","140","83.83","19","13.57","13","9.29","92","65.71","4","2.86","12","8.57","143","143","100.00","24","16.78","11","7.69","94","65.73","3","2.10","11","7.69"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10852  :  โรงพยาบาลบางปะกง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10853  :  โรงพยาบาลบ้านโพธิ์","73","54","73.97","16","29.63","3","5.56","29","53.70","1","1.85","5","9.26","65","58","89.23","7","12.07","10","17.24","31","53.45","3","5.17","6","10.34","58","43","74.14","11","25.58","3","6.98","27","62.79","0","0.00","2","4.65","54","50","92.59","12","24.00","2","4.00","35","70.00","0","0.00","1","2.00"
"10854  :  โรงพยาบาลพนมสารคาม","158","87","55.06","22","25.29","8","9.20","52","59.77","3","3.45","2","2.30","142","127","89.44","14","11.02","8","6.30","98","77.17","1","0.79","6","4.72","126","114","90.48","11","9.65","10","8.77","88","77.19","4","3.51","1","0.88","113","106","93.81","10","9.43","16","15.09","75","70.75","0","0.00","5","4.72"
"10855  :  โรงพยาบาลสนามชัยเขต","196","106","54.08","13","12.26","7","6.60","66","62.26","6","5.66","14","13.21","184","143","77.72","15","10.49","13","9.09","97","67.83","9","6.29","7","4.90","167","135","80.84","13","9.63","19","14.07","90","66.67","7","5.19","6","4.44","148","131","88.51","14","10.69","13","9.92","93","70.99","4","3.05","6","4.58"
"10856  :  โรงพยาบาลแปลงยาว","355","281","79.15","38","13.52","17","6.05","212","75.44","6","2.14","8","2.85","343","284","82.80","49","17.25","22","7.75","197","69.37","6","2.11","10","3.52","311","269","86.50","50","18.59","16","5.95","188","69.89","4","1.49","11","4.09","283","279","98.59","35","12.54","11","3.94","216","77.42","5","1.79","12","4.30"
"13747  :  โรงพยาบาลราชสาส์น","185","102","55.14","17","16.67","4","3.92","77","75.49","1","0.98","2","1.96","175","131","74.86","15","11.45","15","11.45","95","72.52","1","0.76","5","3.82","167","117","70.06","15","12.82","12","10.26","86","73.50","1","0.85","3","2.56","151","146","96.69","14","9.59","17","11.64","110","75.34","3","2.05","2","1.37"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","4","2","50.00","0","0.00","0","0.00","2","100.00","0","0.00","0","0.00","3","1","33.33","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","2","1","50.00","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00"
"10857  :  โรงพยาบาลกบินทร์บุรี","319","224","70.22","6","2.68","11","4.91","190","84.82","10","4.46","7","3.13","307","242","78.83","9","3.72","16","6.61","201","83.06","4","1.65","12","4.96","284","232","81.69","6","2.59","19","8.19","191","82.33","3","1.29","13","5.60","263","238","90.49","12","5.04","22","9.24","195","81.93","3","1.26","6","2.52"
"10858  :  โรงพยาบาลนาดี","139","50","35.97","2","4.00","2","4.00","43","86.00","2","4.00","1","2.00","124","78","62.90","8","10.26","2","2.56","60","76.92","4","5.13","4","5.13","114","57","50.00","4","7.02","3","5.26","46","80.70","3","5.26","1","1.75","101","52","51.49","2","3.85","4","7.69","42","80.77","2","3.85","2","3.85"
"10859  :  โรงพยาบาลบ้านสร้าง","72","17","23.61","2","11.76","4","23.53","8","47.06","2","11.76","1","5.88","68","19","27.94","1","5.26","2","10.53","12","63.16","1","5.26","3","15.79","65","30","46.15","1","3.33","2","6.67","21","70.00","4","13.33","2","6.67","61","19","31.15","5","26.32","2","10.53","9","47.37","1","5.26","2","10.53"
"10860  :  โรงพยาบาลประจันตคาม","176","74","42.05","7","9.46","8","10.81","55","74.32","3","4.05","1","1.35","166","78","46.99","6","7.69","5","6.41","65","83.33","2","2.56","0","0.00","149","67","44.97","9","13.43","3","4.48","54","80.60","1","1.49","0","0.00","129","60","46.51","6","10.00","4","6.67","45","75.00","2","3.33","3","5.00"
"10861  :  โรงพยาบาลศรีมหาโพธิ","168","93","55.36","4","4.30","3","3.23","75","80.65","6","6.45","5","5.38","165","122","73.94","3","2.46","2","1.64","109","89.34","5","4.10","3","2.46","160","70","43.75","3","4.29","4","5.71","56","80.00","4","5.71","3","4.29","145","29","20.00","5","17.24","2","6.90","18","62.07","3","10.34","1","3.45"
"10862  :  โรงพยาบาลศรีมโหสถ","283","168","59.36","8","4.76","16","9.52","134","79.76","4","2.38","6","3.57","267","103","38.58","6","5.83","7","6.80","81","78.64","6","5.83","3","2.91","239","113","47.28","8","7.08","17","15.04","78","69.03","6","5.31","4","3.54","220","154","70.00","8","5.19","15","9.74","120","77.92","3","1.95","8","5.19"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","98","20","20.41","1","5.00","1","5.00","18","90.00","0","0.00","0","0.00","93","20","21.51","2","10.00","3","15.00","14","70.00","0","0.00","1","5.00","88","24","27.27","2","8.33","0","0.00","21","87.50","1","4.17","0","0.00","83","26","31.33","2","7.69","2","7.69","21","80.77","1","3.85","0","0.00"
"10698  :  โรงพยาบาลนครนายก","255","162","63.53","14","8.64","20","12.35","114","70.37","6","3.70","8","4.94","239","154","64.44","26","16.88","11","7.14","102","66.23","4","2.60","10","6.49","217","118","54.38","19","16.10","10","8.47","77","65.25","5","4.24","7","5.93","196","146","74.49","24","16.44","21","14.38","91","62.33","3","2.05","6","4.11"
"10863  :  โรงพยาบาลปากพลี","22","21","95.45","6","28.57","2","9.52","10","47.62","1","4.76","2","9.52","21","20","95.24","2","10.00","3","15.00","14","70.00","0","0.00","1","5.00","20","16","80.00","1","6.25","1","6.25","12","75.00","2","12.50","0","0.00","17","18","105.88","2","11.11","1","5.56","15","83.33","0","0.00","0","0.00"
"10864  :  โรงพยาบาลบ้านนา","143","110","76.92","15","13.64","15","13.64","66","60.00","4","3.64","10","9.09","129","102","79.07","9","8.82","15","14.71","62","60.78","6","5.88","10","9.80","116","98","84.48","10","10.20","12","12.24","67","68.37","2","2.04","7","7.14","106","85","80.19","16","18.82","14","16.47","48","56.47","3","3.53","4","4.71"
"10865  :  โรงพยาบาลองครักษ์","57","42","73.68","6","14.29","5","11.90","28","66.67","0","0.00","2","4.76","54","33","61.11","12","36.36","3","9.09","15","45.45","2","6.06","1","3.03","50","37","74.00","4","10.81","3","8.11","27","72.97","0","0.00","3","8.11","46","41","89.13","9","21.95","3","7.32","23","56.10","3","7.32","2","4.88"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10866  :  โรงพยาบาลคลองหาด","365","309","84.66","37","11.97","37","11.97","215","69.58","14","4.53","6","1.94","348","301","86.49","28","9.30","36","11.96","221","73.42","4","1.33","12","3.99","325","308","94.77","32","10.39","44","14.29","215","69.81","8","2.60","9","2.92","293","296","101.02","35","11.82","40","13.51","206","69.59","1","0.34","14","4.73"
