"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีที่วัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","เตี้ย[A1]","ร้อยละ","ค่อนข้างเตี้ย[A2]","ร้อยละ","สูงตามเกณฑ์[A3]","ร้อยละ","ค่อนข้างสูง[A4]","ร้อยละ","สูง[A5]","ร้อยละ","เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีที่วัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","เตี้ย[A1]","ร้อยละ","ค่อนข้างเตี้ย[A2]","ร้อยละ","สูงตามเกณฑ์[A3]","ร้อยละ","ค่อนข้างสูง[A4]","ร้อยละ","สูง[A5]","ร้อยละ","เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีที่วัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","เตี้ย[A1]","ร้อยละ","ค่อนข้างเตี้ย[A2]","ร้อยละ","สูงตามเกณฑ์[A3]","ร้อยละ","ค่อนข้างสูง[A4]","ร้อยละ","สูง[A5]","ร้อยละ","เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีที่วัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","เตี้ย[A1]","ร้อยละ","ค่อนข้างเตี้ย[A2]","ร้อยละ","สูงตามเกณฑ์[A3]","ร้อยละ","ค่อนข้างสูง[A4]","ร้อยละ","สูง[A5]","ร้อยละ"
"10775  :  โรงพยาบาลภาชี","54","29","53.70","9","31.03","0","0.00","18","62.07","0","0.00","0","0.00","48","13","27.08","2","15.38","1","7.69","9","69.23","0","0.00","0","0.00","34","12","35.29","3","25.00","0","0.00","7","58.33","1","8.33","1","8.33","28","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10776  :  โรงพยาบาลลาดบัวหลวง","49","41","83.67","8","19.51","3","7.32","28","68.29","2","4.88","0","0.00","46","43","93.48","7","16.28","7","16.28","27","62.79","0","0.00","1","2.33","41","35","85.37","5","14.29","4","11.43","25","71.43","1","2.86","0","0.00","38","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10777  :  โรงพยาบาลวังน้อย","163","86","52.76","7","8.14","1","1.16","55","63.95","9","10.47","13","15.12","163","102","62.58","8","7.84","7","6.86","65","63.73","7","6.86","12","11.76","145","36","24.83","2","5.56","0","0.00","20","55.56","3","8.33","9","25.00","132","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10778  :  โรงพยาบาลบางซ้าย","40","15","37.50","4","26.67","0","0.00","7","46.67","2","13.33","2","13.33","40","20","50.00","2","10.00","2","10.00","13","65.00","2","10.00","0","0.00","33","11","33.33","3","27.27","0","0.00","7","63.64","0","0.00","1","9.09","26","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10779  :  โรงพยาบาลอุทัย","11","7","63.64","0","0.00","1","14.29","5","71.43","1","14.29","0","0.00","11","5","45.45","1","20.00","0","0.00","4","80.00","0","0.00","0","0.00","11","6","54.55","1","16.67","1","16.67","4","66.67","0","0.00","0","0.00","11","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10780  :  โรงพยาบาลมหาราช","10","3","30.00","0","0.00","2","66.67","0","0.00","0","0.00","1","33.33","9","1","11.11","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00","9","2","22.22","0","0.00","0","0.00","1","50.00","1","50.00","0","0.00","8","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10781  :  โรงพยาบาลบ้านแพรก","21","13","61.90","0","0.00","2","15.38","9","69.23","0","0.00","2","15.38","18","13","72.22","4","30.77","1","7.69","7","53.85","1","7.69","0","0.00","15","7","46.67","0","0.00","0","0.00","5","71.43","0","0.00","1","14.29","14","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10689  :  โรงพยาบาลอ่างทอง","9","1","11.11","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","9","9","100.00","1","11.11","0","0.00","7","77.78","0","0.00","1","11.11","7","8","114.29","1","12.50","1","12.50","6","75.00","0","0.00","0","0.00","6","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10782  :  โรงพยาบาลไชโย","14","4","28.57","1","25.00","1","25.00","2","50.00","0","0.00","0","0.00","10","7","70.00","2","28.57","0","0.00","1","14.29","0","0.00","3","42.86","9","10","111.11","0","0.00","0","0.00","10","100.00","0","0.00","0","0.00","5","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10784  :  โรงพยาบาลป่าโมก","73","41","56.16","8","19.51","2","4.88","24","58.54","6","14.63","0","0.00","65","61","93.85","3","4.92","5","8.20","42","68.85","4","6.56","5","8.20","58","52","89.66","3","5.77","1","1.92","44","84.62","0","0.00","2","3.85","49","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","37","23","62.16","4","17.39","1","4.35","14","60.87","0","0.00","3","13.04","32","35","109.38","3","8.57","5","14.29","22","62.86","1","2.86","2","5.71","30","32","106.67","0","0.00","1","3.13","27","84.38","1","3.13","3","9.38","26","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10786  :  โรงพยาบาลแสวงหา","152","72","47.37","31","43.06","4","5.56","17","23.61","1","1.39","10","13.89","143","85","59.44","23","27.06","5","5.88","34","40.00","3","3.53","11","12.94","127","111","87.40","16","14.41","1","0.90","84","75.68","1","0.90","4","3.60","120","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","20","10","50.00","1","10.00","0","0.00","6","60.00","1","10.00","1","10.00","20","12","60.00","0","0.00","0","0.00","10","83.33","0","0.00","2","16.67","19","12","63.16","2","16.67","1","8.33","5","41.67","2","16.67","1","8.33","18","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10788  :  โรงพยาบาลสามโก้","15","5","33.33","0","0.00","1","20.00","4","80.00","0","0.00","0","0.00","9","4","44.44","1","25.00","0","0.00","2","50.00","1","25.00","0","0.00","7","9","128.57","0","0.00","0","0.00","9","100.00","0","0.00","0","0.00","7","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","230","78","33.91","6","7.69","8","10.26","51","65.38","6","7.69","7","8.97","221","92","41.63","3","3.26","5","5.43","69","75.00","3","3.26","10","10.87","201","54","26.87","3","5.56","2","3.70","44","81.48","1","1.85","4","7.41","181","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10790  :  โรงพยาบาลโคกสำโรง","190","166","87.37","16","9.64","12","7.23","119","71.69","4","2.41","11","6.63","182","110","60.44","14","12.73","9","8.18","69","62.73","3","2.73","10","9.09","166","86","51.81","14","16.28","9","10.47","51","59.30","6","6.98","3","3.49","140","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10791  :  โรงพยาบาลชัยบาดาล","128","83","64.84","6","7.23","12","14.46","52","62.65","4","4.82","6","7.23","124","79","63.71","7","8.86","5","6.33","56","70.89","3","3.80","5","6.33","111","59","53.15","9","15.25","3","5.08","41","69.49","3","5.08","2","3.39","97","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10792  :  โรงพยาบาลท่าวุ้ง","68","76","111.76","5","6.58","3","3.95","63","82.89","0","0.00","4","5.26","69","71","102.90","5","7.04","1","1.41","53","74.65","1","1.41","6","8.45","68","69","101.47","2","2.90","3","4.35","59","85.51","1","1.45","3","4.35","67","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10793  :  โรงพยาบาลท่าหลวง","153","149","97.39","6","4.03","2","1.34","137","91.95","2","1.34","2","1.34","155","151","97.42","10","6.62","6","3.97","129","85.43","1","0.66","3","1.99","145","57","39.31","10","17.54","7","12.28","33","57.89","1","1.75","4","7.02","132","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10794  :  โรงพยาบาลสระโบสถ์","25","24","96.00","2","8.33","3","12.50","15","62.50","2","8.33","2","8.33","25","22","88.00","5","22.73","2","9.09","12","54.55","1","4.55","1","4.55","23","12","52.17","1","8.33","2","16.67","7","58.33","0","0.00","1","8.33","21","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10795  :  โรงพยาบาลโคกเจริญ","110","108","98.18","20","18.52","5","4.63","70","64.81","1","0.93","8","7.41","104","104","100.00","25","24.04","9","8.65","57","54.81","2","1.92","4","3.85","94","91","96.81","11","12.09","10","10.99","56","61.54","3","3.30","9","9.89","84","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10796  :  โรงพยาบาลลำสนธิ","128","87","67.97","17","19.54","16","18.39","47","54.02","2","2.30","3","3.45","128","64","50.00","16","25.00","5","7.81","35","54.69","2","3.13","3","4.69","116","54","46.55","5","9.26","6","11.11","38","70.37","3","5.56","2","3.70","109","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10797  :  โรงพยาบาลหนองม่วง","89","37","41.57","4","10.81","6","16.22","23","62.16","1","2.70","3","8.11","85","68","80.00","5","7.35","3","4.41","53","77.94","2","2.94","4","5.88","78","43","55.13","7","16.28","3","6.98","28","65.12","2","4.65","3","6.98","66","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","77","79","102.60","1","1.27","7","8.86","67","84.81","2","2.53","1","1.27","75","74","98.67","3","4.05","9","12.16","57","77.03","2","2.70","1","1.35","70","74","105.71","3","4.05","1","1.35","66","89.19","3","4.05","1","1.35","59","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10693  :  โรงพยาบาลอินทร์บุรี","36","24","66.67","0","0.00","2","8.33","17","70.83","4","16.67","1","4.17","32","17","53.13","1","5.88","1","5.88","10","58.82","2","11.76","2","11.76","30","20","66.67","1","5.00","2","10.00","12","60.00","0","0.00","4","20.00","27","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10798  :  โรงพยาบาลบางระจัน","69","64","92.75","7","10.94","6","9.38","40","62.50","6","9.38","5","7.81","69","67","97.10","1","1.49","4","5.97","55","82.09","3","4.48","4","5.97","60","34","56.67","9","26.47","4","11.76","15","44.12","2","5.88","3","8.82","55","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10799  :  โรงพยาบาลค่ายบางระจัน","129","77","59.69","6","7.79","5","6.49","55","71.43","1","1.30","9","11.69","118","53","44.92","6","11.32","3","5.66","36","67.92","2","3.77","4","7.55","109","65","59.63","7","10.77","7","10.77","34","52.31","2","3.08","11","16.92","96","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10800  :  โรงพยาบาลพรหมบุรี","77","71","92.21","4","5.63","4","5.63","48","67.61","5","7.04","10","14.08","73","72","98.63","6","8.33","4","5.56","53","73.61","6","8.33","3","4.17","67","37","55.22","2","5.41","5","13.51","27","72.97","0","0.00","3","8.11","57","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10801  :  โรงพยาบาลท่าช้าง","36","29","80.56","3","10.34","3","10.34","20","68.97","3","10.34","0","0.00","32","31","96.88","1","3.23","0","0.00","27","87.10","1","3.23","1","3.23","28","13","46.43","4","30.77","0","0.00","8","61.54","0","0.00","0","0.00","23","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","96","91","94.79","8","8.79","7","7.69","62","68.13","3","3.30","8","8.79","94","91","96.81","7","7.69","5","5.49","65","71.43","7","7.69","6","6.59","83","86","103.61","5","5.81","5","5.81","68","79.07","5","5.81","2","2.33","76","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10803  :  โรงพยาบาลวัดสิงห์","51","49","96.08","2","4.08","4","8.16","32","65.31","8","16.33","2","4.08","45","46","102.22","5","10.87","0","0.00","37","80.43","1","2.17","2","4.35","41","43","104.88","4","9.30","1","2.33","33","76.74","1","2.33","4","9.30","38","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10804  :  โรงพยาบาลสรรพยา","48","34","70.83","2","5.88","3","8.82","22","64.71","4","11.76","3","8.82","44","42","95.45","1","2.38","0","0.00","36","85.71","2","4.76","3","7.14","34","42","123.53","0","0.00","1","2.38","33","78.57","3","7.14","2","4.76","30","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10805  :  โรงพยาบาลสรรคบุรี","133","118","88.72","3","2.54","6","5.08","96","81.36","3","2.54","9","7.63","129","115","89.15","7","6.09","2","1.74","92","80.00","9","7.83","5","4.35","115","69","60.00","10","14.49","3","4.35","47","68.12","0","0.00","7","10.14","103","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10806  :  โรงพยาบาลหันคา","128","124","96.88","3","2.42","4","3.23","99","79.84","7","5.65","10","8.06","125","119","95.20","5","4.20","9","7.56","96","80.67","4","3.36","5","4.20","118","103","87.29","6","5.83","5","4.85","83","80.58","1","0.97","8","7.77","111","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27974  :  โรงพยาบาลหนองมะโมง","19","11","57.89","3","27.27","0","0.00","6","54.55","0","0.00","2","18.18","17","13","76.47","5","38.46","0","0.00","8","61.54","0","0.00","0","0.00","17","17","100.00","3","17.65","0","0.00","9","52.94","1","5.88","3","17.65","15","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","149","86","57.72","11","12.79","8","9.30","58","67.44","2","2.33","3","3.49","141","57","40.43","6","10.53","10","17.54","36","63.16","2","3.51","2","3.51","125","28","22.40","9","32.14","3","10.71","13","46.43","0","0.00","1","3.57","116","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10808  :  โรงพยาบาลหนองแค","37","16","43.24","1","6.25","4","25.00","8","50.00","1","6.25","2","12.50","31","7","22.58","0","0.00","0","0.00","2","28.57","1","14.29","2","28.57","21","5","23.81","1","20.00","0","0.00","3","60.00","1","20.00","0","0.00","19","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10809  :  โรงพยาบาลวิหารแดง","8","3","37.50","0","0.00","1","33.33","1","33.33","1","33.33","0","0.00","12","7","58.33","0","0.00","0","0.00","6","85.71","1","14.29","0","0.00","12","4","33.33","0","0.00","0","0.00","4","100.00","0","0.00","0","0.00","12","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10810  :  โรงพยาบาลหนองแซง","74","52","70.27","11","21.15","4","7.69","35","67.31","0","0.00","1","1.92","73","52","71.23","13","25.00","2","3.85","33","63.46","1","1.92","2","3.85","66","35","53.03","4","11.43","0","0.00","27","77.14","0","0.00","2","5.71","59","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10811  :  โรงพยาบาลบ้านหมอ","88","46","52.27","6","13.04","2","4.35","33","71.74","1","2.17","3","6.52","87","73","83.91","5","6.85","7","9.59","56","76.71","2","2.74","2","2.74","84","28","33.33","7","25.00","4","14.29","14","50.00","1","3.57","2","7.14","80","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","62","59","95.16","14","23.73","10","16.95","29","49.15","3","5.08","2","3.39","54","46","85.19","11","23.91","7","15.22","23","50.00","1","2.17","3","6.52","47","28","59.57","6","21.43","2","7.14","17","60.71","0","0.00","2","7.14","46","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","18","19","105.56","1","5.26","2","10.53","13","68.42","1","5.26","2","10.53","14","18","128.57","3","16.67","0","0.00","14","77.78","1","5.56","0","0.00","14","12","85.71","1","8.33","1","8.33","9","75.00","1","8.33","0","0.00","12","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10815  :  โรงพยาบาลมวกเหล็ก","180","115","63.89","24","20.87","13","11.30","61","53.04","5","4.35","10","8.70","177","121","68.36","34","28.10","8","6.61","61","50.41","6","4.96","8","6.61","158","92","58.23","14","15.22","13","14.13","54","58.70","5","5.43","5","5.43","141","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","55","29","52.73","5","17.24","2","6.90","22","75.86","0","0.00","0","0.00","52","37","71.15","3","8.11","5","13.51","25","67.57","1","2.70","2","5.41","51","20","39.22","2","10.00","4","20.00","12","60.00","0","0.00","2","10.00","47","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11485  :  โรงพยาบาลค่ายอดิศร","24","12","50.00","2","16.67","0","0.00","10","83.33","0","0.00","0","0.00","21","10","47.62","3","30.00","0","0.00","6","60.00","0","0.00","1","10.00","14","3","21.43","0","0.00","0","0.00","3","100.00","0","0.00","0","0.00","12","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","614","389","63.36","19","4.88","11","2.83","309","79.43","21","5.40","25","6.43","590","382","64.75","42","10.99","23","6.02","282","73.82","16","4.19","16","4.19","533","302","56.66","21","6.95","14","4.64","245","81.13","12","3.97","10","3.31","471","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10818  :  โรงพยาบาลหนองใหญ่","96","56","58.33","12","21.43","6","10.71","34","60.71","2","3.57","2","3.57","74","89","120.27","8","8.99","5","5.62","55","61.80","4","4.49","14","15.73","57","18","31.58","4","22.22","1","5.56","9","50.00","0","0.00","4","22.22","44","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10819  :  โรงพยาบาลบางละมุง","126","116","92.06","6","5.17","6","5.17","84","72.41","6","5.17","13","11.21","153","85","55.56","5","5.88","4","4.71","57","67.06","4","4.71","15","17.65","140","58","41.43","4","6.90","4","6.90","41","70.69","4","6.90","4","6.90","136","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","21","11","52.38","4","36.36","1","9.09","4","36.36","1","9.09","0","0.00","10","4","40.00","2","50.00","1","25.00","1","25.00","0","0.00","0","0.00","4","7","175.00","4","57.14","0","0.00","3","42.86","0","0.00","0","0.00","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10821  :  โรงพยาบาลพานทอง","166","67","40.36","12","17.91","2","2.99","44","65.67","2","2.99","2","2.99","163","78","47.85","13","16.67","6","7.69","47","60.26","1","1.28","6","7.69","153","59","38.56","11","18.64","3","5.08","38","64.41","3","5.08","1","1.69","136","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10822  :  โรงพยาบาลพนัสนิคม","53","52","98.11","1","1.92","3","5.77","42","80.77","2","3.85","4","7.69","58","51","87.93","7","13.73","4","7.84","34","66.67","2","3.92","2","3.92","58","57","98.28","1","1.75","1","1.75","47","82.46","4","7.02","3","5.26","57","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10823  :  โรงพยาบาลแหลมฉบัง","590","293","49.66","62","21.16","14","4.78","174","59.39","12","4.10","16","5.46","561","384","68.45","51","13.28","14","3.65","264","68.75","9","2.34","23","5.99","512","248","48.44","17","6.85","12","4.84","199","80.24","6","2.42","9","3.63","464","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10824  :  โรงพยาบาลเกาะสีชัง","76","73","96.05","18","24.66","5","6.85","45","61.64","0","0.00","4","5.48","74","71","95.95","18","25.35","7","9.86","41","57.75","2","2.82","2","2.82","68","62","91.18","21","33.87","8","12.90","30","48.39","0","0.00","1","1.61","63","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10825  :  โรงพยาบาลสัตหีบกม10","319","163","51.10","15","9.20","13","7.98","123","75.46","6","3.68","6","3.68","312","143","45.83","9","6.29","8","5.59","104","72.73","4","2.80","13","9.09","283","152","53.71","32","21.05","12","7.89","95","62.50","1","0.66","6","3.95","254","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10826  :  โรงพยาบาลบ่อทอง","80","82","102.50","14","17.07","8","9.76","58","70.73","0","0.00","2","2.44","82","84","102.44","9","10.71","7","8.33","63","75.00","0","0.00","5","5.95","74","81","109.46","4","4.94","1","1.23","72","88.89","0","0.00","4","4.94","64","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","20","12","60.00","5","41.67","0","0.00","2","16.67","2","16.67","0","0.00","18","9","50.00","4","44.44","1","11.11","2","22.22","0","0.00","0","0.00","17","7","41.18","5","71.43","0","0.00","2","28.57","0","0.00","0","0.00","16","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","1","100.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28005  :  โรงพยาบาลเมืองพัทยา","392","117","29.85","4","3.42","9","7.69","90","76.92","7","5.98","5","4.27","361","96","26.59","5","5.21","0","0.00","74","77.08","5","5.21","11","11.46","313","35","11.18","1","2.86","1","2.86","28","80.00","3","8.57","2","5.71","273","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28006  :  โรงพยาบาลเกาะจันทร์","40","39","97.50","8","20.51","3","7.69","23","58.97","1","2.56","3","7.69","37","25","67.57","4","16.00","1","4.00","19","76.00","0","0.00","0","0.00","34","17","50.00","0","0.00","1","5.88","15","88.24","0","0.00","0","0.00","28","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
