"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"เด็ก 3-5 ปีทั้งหมด[B1]","เด็ก 3-5 ปีชั่งหนัก[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","น้ำหนักน้อย[A1]","ร้อยละ","น้ำหนักค่อนข้างน้อย[A2]","ร้อยละ","น้ำหนักตามเกณฑ์[A3]","ร้อยละ","น้ำหนักค่อนข้างมาก[A4]","ร้อยละ","น้ำหนักมาก[A5]","ร้อยละ","เด็ก 3-5 ปีทั้งหมด[B1]","เด็ก 3-5 ปีชั่งหนัก[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","น้ำหนักน้อย[A1]","ร้อยละ","น้ำหนักค่อนข้างน้อย[A2]","ร้อยละ","น้ำหนักตามเกณฑ์[A3]","ร้อยละ","น้ำหนักค่อนข้างมาก[A4]","ร้อยละ","น้ำหนักมาก[A5]","ร้อยละ","เด็ก 3-5 ปีทั้งหมด[B1]","เด็ก 3-5 ปีชั่งหนัก[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","น้ำหนักน้อย[A1]","ร้อยละ","น้ำหนักค่อนข้างน้อย[A2]","ร้อยละ","น้ำหนักตามเกณฑ์[A3]","ร้อยละ","น้ำหนักค่อนข้างมาก[A4]","ร้อยละ","น้ำหนักมาก[A5]","ร้อยละ","เด็ก 3-5 ปีทั้งหมด[B1]","เด็ก 3-5 ปีชั่งหนัก[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","น้ำหนักน้อย[A1]","ร้อยละ","น้ำหนักค่อนข้างน้อย[A2]","ร้อยละ","น้ำหนักตามเกณฑ์[A3]","ร้อยละ","น้ำหนักค่อนข้างมาก[A4]","ร้อยละ","น้ำหนักมาก[A5]","ร้อยละ"
"10799  :  โรงพยาบาลค่ายบางระจัน","197","119","60.41","8","6.72","14","11.76","83","69.75","5","4.20","9","7.56","194","75","38.66","4","5.33","9","12.00","53","70.67","3","4.00","6","8.00","183","56","30.60","6","10.71","6","10.71","40","71.43","0","0.00","4","7.14","175","129","73.71","12","9.30","7","5.43","94","72.87","7","5.43","9","6.98"
"10800  :  โรงพยาบาลพรหมบุรี","101","86","85.15","3","3.49","6","6.98","61","70.93","5","5.81","11","12.79","105","93","88.57","5","5.38","2","2.15","73","78.49","4","4.30","9","9.68","106","103","97.17","1","0.97","1","0.97","92","89.32","5","4.85","4","3.88","103","102","99.03","0","0.00","0","0.00","98","96.08","1","0.98","3","2.94"
"10801  :  โรงพยาบาลท่าช้าง","38","25","65.79","2","8.00","1","4.00","20","80.00","0","0.00","2","8.00","36","16","44.44","0","0.00","3","18.75","13","81.25","0","0.00","0","0.00","34","12","35.29","0","0.00","2","16.67","6","50.00","2","16.67","2","16.67","32","22","68.75","2","9.09","3","13.64","12","54.55","2","9.09","3","13.64"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","125","117","93.60","7","5.98","4","3.42","88","75.21","5","4.27","12","10.26","124","123","99.19","6","4.88","8","6.50","92","74.80","4","3.25","12","9.76","122","110","90.16","5","4.55","4","3.64","86","78.18","5","4.55","9","8.18","115","120","104.35","4","3.33","7","5.83","91","75.83","5","4.17","12","10.00"
"10803  :  โรงพยาบาลวัดสิงห์","97","83","85.57","3","3.61","4","4.82","69","83.13","2","2.41","5","6.02","88","85","96.59","2","2.35","1","1.18","81","95.29","1","1.18","0","0.00","88","89","101.14","0","0.00","3","3.37","86","96.63","0","0.00","0","0.00","80","70","87.50","2","2.86","1","1.43","67","95.71","0","0.00","0","0.00"
"10804  :  โรงพยาบาลสรรพยา","82","74","90.24","1","1.35","0","0.00","53","71.62","4","5.41","16","21.62","82","62","75.61","1","1.61","1","1.61","45","72.58","3","4.84","12","19.35","83","78","93.98","3","3.85","1","1.28","59","75.64","4","5.13","11","14.10","84","80","95.24","0","0.00","3","3.75","60","75.00","2","2.50","15","18.75"
"10805  :  โรงพยาบาลสรรคบุรี","130","110","84.62","9","8.18","10","9.09","72","65.45","7","6.36","11","10.00","140","109","77.86","5","4.59","9","8.26","78","71.56","9","8.26","8","7.34","144","142","98.61","15","10.56","7","4.93","93","65.49","8","5.63","19","13.38","151","143","94.70","11","7.69","9","6.29","90","62.94","9","6.29","23","16.08"
"10806  :  โรงพยาบาลหันคา","210","175","83.33","8","4.57","19","10.86","129","73.71","8","4.57","11","6.29","207","179","86.47","7","3.91","10","5.59","144","80.45","7","3.91","11","6.15","206","177","85.92","8","4.52","9","5.08","144","81.36","6","3.39","10","5.65","200","202","101.00","9","4.46","7","3.47","166","82.18","7","3.47","12","5.94"
"27974  :  โรงพยาบาลหนองมะโมง","38","28","73.68","3","10.71","1","3.57","22","78.57","0","0.00","2","7.14","37","25","67.57","1","4.00","4","16.00","18","72.00","0","0.00","2","8.00","37","7","18.92","0","0.00","3","42.86","3","42.86","0","0.00","1","14.29","37","26","70.27","0","0.00","4","15.38","19","73.08","2","7.69","1","3.85"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","327","39","11.93","4","10.26","4","10.26","24","61.54","5","12.82","2","5.13","317","164","51.74","24","14.63","12","7.32","115","70.12","5","3.05","8","4.88","310","122","39.35","10","8.20","8","6.56","85","69.67","3","2.46","16","13.11","301","161","53.49","10","6.21","14","8.70","123","76.40","2","1.24","12","7.45"
"10808  :  โรงพยาบาลหนองแค","88","56","63.64","3","5.36","3","5.36","44","78.57","2","3.57","4","7.14","91","58","63.74","2","3.45","8","13.79","37","63.79","5","8.62","6","10.34","86","15","17.44","1","6.67","1","6.67","7","46.67","1","6.67","5","33.33","94","73","77.66","5","6.85","4","5.48","54","73.97","7","9.59","3","4.11"
"10809  :  โรงพยาบาลวิหารแดง","201","166","82.59","2","1.20","6","3.61","141","84.94","4","2.41","13","7.83","197","64","32.49","4","6.25","2","3.13","50","78.13","1","1.56","7","10.94","199","171","85.93","2","1.17","4","2.34","149","87.13","4","2.34","12","7.02","192","200","104.17","4","2.00","11","5.50","163","81.50","3","1.50","19","9.50"
"10810  :  โรงพยาบาลหนองแซง","87","61","70.11","5","8.20","0","0.00","22","36.07","1","1.64","33","54.10","80","51","63.75","2","3.92","3","5.88","33","64.71","3","5.88","10","19.61","82","29","35.37","2","6.90","6","20.69","16","55.17","1","3.45","4","13.79","79","51","64.56","2","3.92","3","5.88","36","70.59","2","3.92","8","15.69"
"10811  :  โรงพยาบาลบ้านหมอ","150","133","88.67","3","2.26","10","7.52","97","72.93","5","3.76","17","12.78","152","78","51.32","1","1.28","5","6.41","62","79.49","3","3.85","7","8.97","140","140","100.00","1","0.71","0","0.00","120","85.71","6","4.29","12","8.57","134","126","94.03","3","2.38","6","4.76","94","74.60","3","2.38","19","15.08"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","78","66","84.62","2","3.03","3","4.55","48","72.73","1","1.52","11","16.67","78","76","97.44","5","6.58","1","1.32","52","68.42","5","6.58","13","17.11","80","77","96.25","7","9.09","4","5.19","53","68.83","2","2.60","11","14.29","81","79","97.53","7","8.86","4","5.06","52","65.82","3","3.80","13","16.46"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","46","42","91.30","3","7.14","3","7.14","29","69.05","2","4.76","5","11.90","41","26","63.41","2","7.69","2","7.69","18","69.23","1","3.85","3","11.54","43","42","97.67","0","0.00","4","9.52","31","73.81","2","4.76","5","11.90","41","39","95.12","1","2.56","4","10.26","29","74.36","0","0.00","5","12.82"
"10815  :  โรงพยาบาลมวกเหล็ก","218","97","44.50","22","22.68","8","8.25","54","55.67","4","4.12","9","9.28","206","97","47.09","6","6.19","11","11.34","66","68.04","6","6.19","8","8.25","207","160","77.29","11","6.88","22","13.75","115","71.88","2","1.25","10","6.25","210","146","69.52","11","7.53","15","10.27","104","71.23","5","3.42","10","6.85"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","111","66","59.46","0","0.00","4","6.06","55","83.33","3","4.55","4","6.06","112","38","33.93","2","5.26","1","2.63","34","89.47","0","0.00","1","2.63","107","11","10.28","0","0.00","1","9.09","6","54.55","1","9.09","3","27.27","106","42","39.62","0","0.00","4","9.52","31","73.81","2","4.76","5","11.90"
"11485  :  โรงพยาบาลค่ายอดิศร","166","30","18.07","1","3.33","4","13.33","21","70.00","1","3.33","3","10.00","164","19","11.59","1","5.26","2","10.53","16","84.21","0","0.00","0","0.00","153","9","5.88","0","0.00","0","0.00","6","66.67","0","0.00","3","33.33","140","19","13.57","0","0.00","1","5.26","15","78.95","0","0.00","3","15.79"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","943","381","40.40","14","3.67","19","4.99","288","75.59","22","5.77","38","9.97","909","845","92.96","65","7.69","75","8.88","607","71.83","36","4.26","60","7.10","893","215","24.08","10","4.65","9","4.19","175","81.40","5","2.33","16","7.44","862","302","35.03","20","6.62","12","3.97","237","78.48","9","2.98","24","7.95"
"10818  :  โรงพยาบาลหนองใหญ่","213","192","90.14","2","1.04","5","2.60","175","91.15","7","3.65","2","1.04","221","106","47.96","3","2.83","6","5.66","93","87.74","3","2.83","1","0.94","223","207","92.83","3","1.45","3","1.45","197","95.17","1","0.48","3","1.45","222","209","94.14","2","0.96","2","0.96","201","96.17","1","0.48","3","1.44"
"10819  :  โรงพยาบาลบางละมุง","959","418","43.59","47","11.24","42","10.05","303","72.49","7","1.67","18","4.31","899","195","21.69","18","9.23","14","7.18","148","75.90","5","2.56","10","5.13","857","90","10.50","5","5.56","6","6.67","68","75.56","3","3.33","8","8.89","769","469","60.99","75","15.99","91","19.40","283","60.34","3","0.64","17","3.62"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","98","40","40.82","1","2.50","3","7.50","26","65.00","2","5.00","8","20.00","99","39","39.39","1","2.56","2","5.13","32","82.05","1","2.56","3","7.69","94","4","4.26","0","0.00","1","25.00","1","25.00","2","50.00","0","0.00","90","33","36.67","0","0.00","1","3.03","26","78.79","1","3.03","5","15.15"
"10821  :  โรงพยาบาลพานทอง","208","194","93.27","5","2.58","12","6.19","153","78.87","8","4.12","16","8.25","201","144","71.64","6","4.17","9","6.25","113","78.47","6","4.17","10","6.94","200","157","78.50","3","1.91","8","5.10","131","83.44","4","2.55","10","6.37","204","124","60.78","13","10.48","9","7.26","85","68.55","5","4.03","11","8.87"
"10822  :  โรงพยาบาลพนัสนิคม","265","112","42.26","8","7.14","7","6.25","69","61.61","7","6.25","21","18.75","264","128","48.48","3","2.34","5","3.91","87","67.97","15","11.72","18","14.06","252","102","40.48","9","8.82","9","8.82","55","53.92","15","14.71","14","13.73","228","14","6.14","0","0.00","0","0.00","13","92.86","0","0.00","1","7.14"
"10823  :  โรงพยาบาลแหลมฉบัง","1,909","765","40.07","128","16.73","81","10.59","481","62.88","19","2.48","41","5.36","1,892","735","38.85","118","16.05","81","11.02","470","63.95","19","2.59","41","5.58","1,916","257","13.41","3","1.17","10","3.89","238","92.61","1","0.39","5","1.95","1,876","870","46.38","51","5.86","76","8.74","629","72.30","30","3.45","81","9.31"
"10824  :  โรงพยาบาลเกาะสีชัง","119","109","91.60","5","4.59","4","3.67","86","78.90","5","4.59","9","8.26","118","113","95.76","4","3.54","6","5.31","88","77.88","3","2.65","12","10.62","112","104","92.86","1","0.96","4","3.85","83","79.81","4","3.85","12","11.54","114","98","85.96","1","1.02","2","2.04","78","79.59","7","7.14","10","10.20"
"10825  :  โรงพยาบาลสัตหีบกม10","612","108","17.65","3","2.78","5","4.63","92","85.19","5","4.63","2","1.85","604","171","28.31","16","9.36","12","7.02","126","73.68","9","5.26","8","4.68","589","82","13.92","7","8.54","7","8.54","59","71.95","2","2.44","7","8.54","573","248","43.28","13","5.24","15","6.05","196","79.03","9","3.63","15","6.05"
"10826  :  โรงพยาบาลบ่อทอง","184","142","77.17","8","5.63","11","7.75","116","81.69","3","2.11","4","2.82","163","126","77.30","7","5.56","8","6.35","108","85.71","2","1.59","1","0.79","136","120","88.24","2","1.67","2","1.67","114","95.00","1","0.83","1","0.83","116","16","13.79","2","12.50","0","0.00","13","81.25","0","0.00","1","6.25"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","46","22","47.83","0","0.00","1","4.55","20","90.91","0","0.00","1","4.55","46","12","26.09","2","16.67","2","16.67","7","58.33","0","0.00","1","8.33","46","14","30.43","1","7.14","1","7.14","11","78.57","0","0.00","1","7.14","42","29","69.05","1","3.45","3","10.34","21","72.41","0","0.00","4","13.79"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","974","133","13.66","7","5.26","9","6.77","97","72.93","5","3.76","15","11.28","909","48","5.28","3","6.25","6","12.50","34","70.83","2","4.17","3","6.25","858","22","2.56","2","9.09","1","4.55","16","72.73","1","4.55","1","4.55","793","139","17.53","6","4.32","12","8.63","99","71.22","6","4.32","16","11.51"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","7","4","57.14","0","0.00","1","25.00","3","75.00","0","0.00","0","0.00","7","4","57.14","0","0.00","0","0.00","4","100.00","0","0.00","0","0.00","8","5","62.50","0","0.00","0","0.00","4","80.00","1","20.00","0","0.00","5","5","100.00","0","0.00","0","0.00","5","100.00","0","0.00","0","0.00"
"28005  :  โรงพยาบาลเมืองพัทยา","740","64","8.65","3","4.69","1","1.56","57","89.06","1","1.56","2","3.13","752","51","6.78","8","15.69","3","5.88","33","64.71","2","3.92","5","9.80","772","52","6.74","2","3.85","2","3.85","42","80.77","1","1.92","5","9.62","772","84","10.88","4","4.76","7","8.33","62","73.81","1","1.19","10","11.90"
"28006  :  โรงพยาบาลเกาะจันทร์","77","37","48.05","0","0.00","2","5.41","32","86.49","1","2.70","2","5.41","73","55","75.34","3","5.45","8","14.55","36","65.45","5","9.09","3","5.45","75","20","26.67","3","15.00","2","10.00","14","70.00","1","5.00","0","0.00","77","4","5.19","0","0.00","0","0.00","3","75.00","0","0.00","1","25.00"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","102","90","88.24","3","3.33","2","2.22","77","85.56","4","4.44","4","4.44","95","85","89.47","2","2.35","6","7.06","71","83.53","4","4.71","2","2.35","82","76","92.68","2","2.63","7","9.21","61","80.26","3","3.95","3","3.95","77","65","84.42","2","3.08","4","6.15","57","87.69","0","0.00","2","3.08"
"10828  :  โรงพยาบาลบ้านฉาง","816","299","36.64","16","5.35","18","6.02","240","80.27","9","3.01","13","4.35","812","157","19.33","5","3.18","7","4.46","135","85.99","3","1.91","7","4.46","806","135","16.75","1","0.74","9","6.67","114","84.44","3","2.22","8","5.93","774","224","28.94","6","2.68","9","4.02","184","82.14","6","2.68","18","8.04"
"10829  :  โรงพยาบาลแกลง","150","102","68.00","7","6.86","11","10.78","66","64.71","6","5.88","12","11.76","148","135","91.22","12","8.89","10","7.41","95","70.37","3","2.22","13","9.63","144","138","95.83","13","9.42","15","10.87","93","67.39","6","4.35","10","7.25","131","115","87.79","11","9.57","14","12.17","76","66.09","4","3.48","10","8.70"
"10830  :  โรงพยาบาลวังจันทร์","130","119","91.54","10","8.40","15","12.61","82","68.91","5","4.20","7","5.88","132","121","91.67","14","11.57","14","11.57","83","68.60","6","4.96","4","3.31","127","116","91.34","1","0.86","1","0.86","108","93.10","2","1.72","4","3.45","129","119","92.25","3","2.52","1","0.84","107","89.92","3","2.52","5","4.20"
"10831  :  โรงพยาบาลบ้านค่าย","70","32","45.71","0","0.00","3","9.38","27","84.38","0","0.00","2","6.25","70","42","60.00","5","11.90","3","7.14","30","71.43","0","0.00","4","9.52","71","18","25.35","0","0.00","3","16.67","13","72.22","0","0.00","2","11.11","67","12","17.91","0","0.00","1","8.33","8","66.67","1","8.33","2","16.67"
"10832  :  โรงพยาบาลปลวกแดง","1,033","751","72.70","6","0.80","21","2.80","639","85.09","33","4.39","52","6.92","966","197","20.39","4","2.03","4","2.03","184","93.40","0","0.00","5","2.54","906","264","29.14","5","1.89","6","2.27","248","93.94","3","1.14","2","0.76","819","628","76.68","12","1.91","25","3.98","551","87.74","20","3.18","18","2.87"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","42","20","47.62","1","5.00","1","5.00","17","85.00","0","0.00","1","5.00","41","23","56.10","0","0.00","2","8.70","19","82.61","1","4.35","1","4.35","40","2","5.00","0","0.00","0","0.00","2","100.00","0","0.00","0","0.00","38","7","18.42","0","0.00","1","14.29","6","85.71","0","0.00","0","0.00"
"23962  :  โรงพยาบาลนิคมพัฒนา","92","41","44.57","2","4.88","0","0.00","35","85.37","0","0.00","2","4.88","94","85","90.43","30","35.29","14","16.47","40","47.06","0","0.00","1","1.18","92","64","69.57","16","25.00","7","10.94","39","60.94","0","0.00","2","3.13","86","35","40.70","0","0.00","3","8.57","31","88.57","0","0.00","1","2.86"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10834  :  โรงพยาบาลขลุง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10836  :  โรงพยาบาลเขาสุกิม","140","14","10.00","2","14.29","1","7.14","8","57.14","2","14.29","1","7.14","136","28","20.59","2","7.14","3","10.71","22","78.57","0","0.00","1","3.57","130","9","6.92","0","0.00","0","0.00","8","88.89","0","0.00","1","11.11","138","29","21.01","1","3.45","5","17.24","21","72.41","0","0.00","2","6.90"
"10837  :  โรงพยาบาลสองพี่น้อง","156","66","42.31","10","15.15","2","3.03","49","74.24","1","1.52","4","6.06","155","67","43.23","7","10.45","6","8.96","49","73.13","2","2.99","3","4.48","154","37","24.03","1","2.70","2","5.41","30","81.08","2","5.41","2","5.41","152","13","8.55","1","7.69","0","0.00","12","92.31","0","0.00","0","0.00"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","378","357","94.44","41","11.48","21","5.88","280","78.43","3","0.84","11","3.08","374","173","46.26","29","16.76","16","9.25","121","69.94","1","0.58","6","3.47","383","354","92.43","31","8.76","25","7.06","285","80.51","3","0.85","8","2.26","364","306","84.07","14","4.58","23","7.52","256","83.66","3","0.98","7","2.29"
"10839  :  โรงพยาบาลมะขาม","43","25","58.14","4","16.00","3","12.00","13","52.00","2","8.00","3","12.00","42","42","100.00","1","2.38","5","11.90","36","85.71","0","0.00","0","0.00","43","19","44.19","0","0.00","2","10.53","15","78.95","0","0.00","2","10.53","42","31","73.81","2","6.45","2","6.45","21","67.74","3","9.68","3","9.68"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10841  :  โรงพยาบาลสอยดาว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10842  :  โรงพยาบาลแก่งหางแมว","230","179","77.83","14","7.82","18","10.06","140","78.21","1","0.56","6","3.35","229","135","58.95","23","17.04","27","20.00","82","60.74","1","0.74","2","1.48","216","16","7.41","0","0.00","1","6.25","13","81.25","0","0.00","2","12.50","206","154","74.76","13","8.44","16","10.39","113","73.38","3","1.95","9","5.84"
"10843  :  โรงพยาบาลนายายอาม","35","22","62.86","0","0.00","2","9.09","18","81.82","0","0.00","2","9.09","38","27","71.05","4","14.81","3","11.11","19","70.37","0","0.00","1","3.70","37","10","27.03","0","0.00","0","0.00","8","80.00","1","10.00","1","10.00","41","12","29.27","0","0.00","1","8.33","10","83.33","0","0.00","1","8.33"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","117","113","96.58","7","6.19","3","2.65","97","85.84","3","2.65","2","1.77","113","77","68.14","5","6.49","2","2.60","69","89.61","0","0.00","1","1.30","114","74","64.91","4","5.41","4","5.41","63","85.14","0","0.00","2","2.70","104","105","100.96","6","5.71","5","4.76","88","83.81","1","0.95","4","3.81"
"10696  :  โรงพยาบาลตราด","70","65","92.86","6","9.23","3","4.62","52","80.00","0","0.00","4","6.15","63","14","22.22","0","0.00","0","0.00","12","85.71","1","7.14","1","7.14","61","19","31.15","0","0.00","2","10.53","16","84.21","1","5.26","0","0.00","63","9","14.29","0","0.00","0","0.00","8","88.89","0","0.00","1","11.11"
"10845  :  โรงพยาบาลคลองใหญ่","165","139","84.24","10","7.19","12","8.63","102","73.38","3","2.16","12","8.63","171","140","81.87","8","5.71","11","7.86","104","74.29","3","2.14","14","10.00","176","128","72.73","3","2.34","5","3.91","102","79.69","4","3.13","14","10.94","193","161","83.42","7","4.35","5","3.11","120","74.53","9","5.59","20","12.42"
"10846  :  โรงพยาบาลเขาสมิง","180","141","78.33","5","3.55","8","5.67","116","82.27","3","2.13","9","6.38","163","140","85.89","4","2.86","5","3.57","121","86.43","3","2.14","7","5.00","157","134","85.35","2","1.49","1","0.75","118","88.06","5","3.73","8","5.97","169","144","85.21","5","3.47","4","2.78","120","83.33","3","2.08","12","8.33"
"10847  :  โรงพยาบาลบ่อไร่","174","168","96.55","11","6.55","12","7.14","130","77.38","1","0.60","14","8.33","172","164","95.35","8","4.88","16","9.76","124","75.61","4","2.44","12","7.32","170","153","90.00","8","5.23","6","3.92","126","82.35","2","1.31","11","7.19","164","166","101.22","8","4.82","9","5.42","132","79.52","3","1.81","13","7.83"
"10848  :  โรงพยาบาลแหลมงอบ","178","157","88.20","19","12.10","11","7.01","111","70.70","9","5.73","6","3.82","181","128","70.72","10","7.81","13","10.16","96","75.00","2","1.56","7","5.47","174","137","78.74","5","3.65","11","8.03","107","78.10","5","3.65","9","6.57","164","133","81.10","11","8.27","10","7.52","100","75.19","5","3.76","7","5.26"
"10849  :  โรงพยาบาลเกาะกูด","34","17","50.00","0","0.00","0","0.00","15","88.24","0","0.00","2","11.76","37","18","48.65","2","11.11","0","0.00","15","83.33","0","0.00","1","5.56","37","1","2.70","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00","38","26","68.42","2","7.69","1","3.85","19","73.08","2","7.69","2","7.69"
"13816  :  โรงพยาบาลเกาะช้าง","31","29","93.55","0","0.00","1","3.45","24","82.76","2","6.90","2","6.90","29","29","100.00","1","3.45","0","0.00","25","86.21","1","3.45","2","6.90","30","28","93.33","0","0.00","0","0.00","26","92.86","1","3.57","1","3.57","30","26","86.67","1","3.85","1","3.85","19","73.08","2","7.69","3","11.54"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10833  :  โรงพยาบาลท่าตะเกียบ","203","181","89.16","6","3.31","8","4.42","159","87.85","2","1.10","4","2.21","187","187","100.00","9","4.81","7","3.74","160","85.56","2","1.07","9","4.81","184","175","95.11","0","0.00","1","0.57","170","97.14","3","1.71","1","0.57","178","157","88.20","0","0.00","2","1.27","151","96.18","2","1.27","2","1.27"
