"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีที่ชั่งน้ำหนักและวัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","ภาวะผอม[A1]","ร้อยละ","ค่อนข้างผอม[A2]","ร้อยละ","สมส่วน[A3]","ร้อยละ","ภาวะท้วม[A4]","ร้อยละ","ภาวะเริ่มอ้วน[A5]","ร้อยละ","ภาวะอ้วน[A6]","ร้อยละ","ภาวะเริ่มอ้วนและอ้วน[A7]","ร้อยละ","เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีที่ชั่งน้ำหนักและวัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","ภาวะผอม[A1]","ร้อยละ","ค่อนข้างผอม[A2]","ร้อยละ","สมส่วน[A3]","ร้อยละ","ภาวะท้วม[A4]","ร้อยละ","ภาวะเริ่มอ้วน[A5]","ร้อยละ","ภาวะอ้วน[A6]","ร้อยละ","ภาวะเริ่มอ้วนและอ้วน[A7]","ร้อยละ","เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีที่ชั่งน้ำหนักและวัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","ภาวะผอม[A1]","ร้อยละ","ค่อนข้างผอม[A2]","ร้อยละ","สมส่วน[A3]","ร้อยละ","ภาวะท้วม[A4]","ร้อยละ","ภาวะเริ่มอ้วน[A5]","ร้อยละ","ภาวะอ้วน[A6]","ร้อยละ","ภาวะเริ่มอ้วนและอ้วน[A7]","ร้อยละ","เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีที่ชั่งน้ำหนักและวัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","ภาวะผอม[A1]","ร้อยละ","ค่อนข้างผอม[A2]","ร้อยละ","สมส่วน[A3]","ร้อยละ","ภาวะท้วม[A4]","ร้อยละ","ภาวะเริ่มอ้วน[A5]","ร้อยละ","ภาวะอ้วน[A6]","ร้อยละ","ภาวะเริ่มอ้วนและอ้วน[A7]","ร้อยละ"
"10899  :  โรงพยาบาลละหานทราย","181","149","82.32","7","4.70","2","1.34","117","78.52","12","8.05","5","3.36","6","4.03","11","7.38","172","151","87.79","8","5.30","6","3.97","113","74.83","8","5.30","7","4.64","8","5.30","15","9.93","165","114","69.09","5","4.39","4","3.51","92","80.70","4","3.51","2","1.75","5","4.39","7","6.14","160","125","78.13","11","8.80","6","4.80","90","72.00","2","1.60","10","8.00","5","4.00","15","12.00"
"10900  :  โรงพยาบาลประโคนชัย","311","309","99.36","20","6.47","11","3.56","227","73.46","31","10.03","11","3.56","7","2.27","18","5.83","297","284","95.62","17","5.99","14","4.93","199","70.07","26","9.15","20","7.04","7","2.46","27","9.51","292","273","93.49","8","2.93","7","2.56","172","63.00","30","10.99","43","15.75","11","4.03","54","19.78","267","249","93.26","9","3.61","5","2.01","151","60.64","27","10.84","39","15.66","17","6.83","56","22.49"
"10901  :  โรงพยาบาลบ้านกรวด","290","235","81.03","16","6.81","13","5.53","177","75.32","11","4.68","11","4.68","6","2.55","17","7.23","269","200","74.35","5","2.50","7","3.50","164","82.00","12","6.00","10","5.00","2","1.00","12","6.00","256","101","39.45","0","0.00","2","1.98","97","96.04","1","0.99","0","0.00","1","0.99","1","0.99","233","84","36.05","2","2.38","0","0.00","78","92.86","2","2.38","2","2.38","0","0.00","2","2.38"
"10902  :  โรงพยาบาลพุทไธสง","211","211","100.00","13","6.16","5","2.37","157","74.41","11","5.21","12","5.69","12","5.69","24","11.37","211","206","97.63","10","4.85","12","5.83","141","68.45","15","7.28","16","7.77","11","5.34","27","13.11","208","204","98.08","8","3.92","13","6.37","150","73.53","12","5.88","10","4.90","10","4.90","20","9.80","200","170","85.00","17","10.00","10","5.88","108","63.53","9","5.29","14","8.24","11","6.47","25","14.71"
"10904  :  โรงพยาบาลลำปลายมาศ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10905  :  โรงพยาบาลสตึก","167","123","73.65","4","3.25","6","4.88","106","86.18","4","3.25","2","1.63","1","0.81","3","2.44","167","112","67.07","7","6.25","7","6.25","89","79.46","4","3.57","3","2.68","2","1.79","5","4.46","166","88","53.01","6","6.82","7","7.95","67","76.14","4","4.55","4","4.55","0","0.00","4","4.55","150","58","38.67","1","1.72","7","12.07","40","68.97","4","6.90","5","8.62","1","1.72","6","10.34"
"10906  :  โรงพยาบาลปะคำ","50","38","76.00","1","2.63","1","2.63","32","84.21","0","0.00","2","5.26","2","5.26","4","10.53","40","40","100.00","4","10.00","4","10.00","29","72.50","1","2.50","1","2.50","1","2.50","2","5.00","34","22","64.71","1","4.55","0","0.00","20","90.91","1","4.55","0","0.00","0","0.00","0","0.00","28","16","57.14","1","6.25","0","0.00","14","87.50","1","6.25","0","0.00","0","0.00","0","0.00"
"10907  :  โรงพยาบาลนาโพธิ์","100","99","99.00","6","6.06","3","3.03","62","62.63","7","7.07","11","11.11","8","8.08","19","19.19","96","94","97.92","4","4.26","4","4.26","66","70.21","6","6.38","8","8.51","6","6.38","14","14.89","87","16","18.39","0","0.00","0","0.00","7","43.75","2","12.50","1","6.25","6","37.50","7","43.75","76","13","17.11","0","0.00","0","0.00","9","69.23","0","0.00","1","7.69","3","23.08","4","30.77"
"10908  :  โรงพยาบาลหนองหงส์","132","122","92.42","10","8.20","7","5.74","97","79.51","3","2.46","2","1.64","3","2.46","5","4.10","128","124","96.88","5","4.03","5","4.03","105","84.68","5","4.03","1","0.81","2","1.61","3","2.42","127","111","87.40","3","2.70","3","2.70","93","83.78","6","5.41","4","3.60","2","1.80","6","5.41","126","116","92.06","3","2.59","6","5.17","90","77.59","10","8.62","4","3.45","2","1.72","6","5.17"
"10909  :  โรงพยาบาลพลับพลาชัย","275","252","91.64","22","8.73","14","5.56","191","75.79","10","3.97","9","3.57","5","1.98","14","5.56","296","267","90.20","20","7.49","19","7.12","186","69.66","18","6.74","14","5.24","9","3.37","23","8.61","295","294","99.66","11","3.74","10","3.40","232","78.91","23","7.82","9","3.06","7","2.38","16","5.44","276","266","96.38","6","2.26","7","2.63","221","83.08","16","6.02","12","4.51","4","1.50","16","6.02"
"10910  :  โรงพยาบาลห้วยราช","72","63","87.50","4","6.35","5","7.94","48","76.19","4","6.35","2","3.17","0","0.00","2","3.17","73","70","95.89","11","15.71","5","7.14","53","75.71","0","0.00","1","1.43","0","0.00","1","1.43","79","70","88.61","5","7.14","6","8.57","54","77.14","0","0.00","3","4.29","1","1.43","4","5.71","79","71","89.87","9","12.68","1","1.41","56","78.87","0","0.00","2","2.82","1","1.41","3","4.23"
"10911  :  โรงพยาบาลโนนสุวรรณ","99","99","100.00","9","9.09","2","2.02","76","76.77","2","2.02","4","4.04","6","6.06","10","10.10","91","94","103.30","21","22.34","3","3.19","53","56.38","4","4.26","7","7.45","6","6.38","13","13.83","87","83","95.40","10","12.05","5","6.02","61","73.49","2","2.41","3","3.61","2","2.41","5","6.02","84","50","59.52","3","6.00","2","4.00","31","62.00","4","8.00","5","10.00","5","10.00","10","20.00"
"10912  :  โรงพยาบาลชำนิ","44","40","90.91","1","2.50","1","2.50","35","87.50","1","2.50","1","2.50","1","2.50","2","5.00","43","42","97.67","0","0.00","1","2.38","29","69.05","2","4.76","4","9.52","4","9.52","8","19.05","44","27","61.36","2","7.41","0","0.00","20","74.07","2","7.41","1","3.70","1","3.70","2","7.41","39","16","41.03","0","0.00","2","12.50","7","43.75","0","0.00","3","18.75","3","18.75","6","37.50"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","66","66","100.00","2","3.03","4","6.06","50","75.76","3","4.55","3","4.55","4","6.06","7","10.61","62","62","100.00","4","6.45","3","4.84","42","67.74","4","6.45","3","4.84","4","6.45","7","11.29","68","61","89.71","7","11.48","3","4.92","48","78.69","1","1.64","2","3.28","0","0.00","2","3.28","68","62","91.18","9","14.52","1","1.61","39","62.90","3","4.84","4","6.45","6","9.68","10","16.13"
"10914  :  โรงพยาบาลโนนดินแดง","141","99","70.21","8","8.08","1","1.01","70","70.71","6","6.06","9","9.09","5","5.05","14","14.14","132","108","81.82","3","2.78","0","0.00","91","84.26","5","4.63","4","3.70","3","2.78","7","6.48","115","110","95.65","11","10.00","6","5.45","89","80.91","2","1.82","2","1.82","0","0.00","2","1.82","95","36","37.89","1","2.78","1","2.78","30","83.33","0","0.00","3","8.33","1","2.78","4","11.11"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","143","107","74.83","14","13.08","4","3.74","64","59.81","11","10.28","5","4.67","8","7.48","13","12.15","142","110","77.46","8","7.27","7","6.36","79","71.82","6","5.45","5","4.55","4","3.64","9","8.18","131","101","77.10","10","9.90","14","13.86","73","72.28","3","2.97","1","0.99","0","0.00","1","0.99","118","84","71.19","9","10.71","7","8.33","59","70.24","2","2.38","4","4.76","3","3.57","7","8.33"
"23578  :  โรงพยาบาลแคนดง","206","208","100.97","6","2.88","7","3.37","161","77.40","13","6.25","12","5.77","7","3.37","19","9.13","209","199","95.22","5","2.51","5","2.51","155","77.89","17","8.54","9","4.52","6","3.02","15","7.54","201","179","89.05","2","1.12","5","2.79","152","84.92","7","3.91","10","5.59","3","1.68","13","7.26","184","158","85.87","6","3.80","2","1.27","126","79.75","8","5.06","11","6.96","4","2.53","15","9.49"
"28020  :  โรงพยาบาลบ้านด่าน","198","154","77.78","14","9.09","11","7.14","110","71.43","6","3.90","11","7.14","1","0.65","12","7.79","195","182","93.33","14","7.69","13","7.14","141","77.47","4","2.20","9","4.95","1","0.55","10","5.49","201","188","93.53","6","3.19","10","5.32","155","82.45","9","4.79","4","2.13","1","0.53","5","2.66","193","145","75.13","4","2.76","2","1.38","126","86.90","7","4.83","2","1.38","3","2.07","5","3.45"
"10668  :  โรงพยาบาลสุรินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10915  :  โรงพยาบาลชุมพลบุรี","147","148","100.68","12","8.11","6","4.05","112","75.68","6","4.05","6","4.05","6","4.05","12","8.11","147","139","94.56","6","4.32","9","6.47","103","74.10","4","2.88","9","6.47","8","5.76","17","12.23","151","140","92.72","11","7.86","7","5.00","101","72.14","10","7.14","5","3.57","6","4.29","11","7.86","143","121","84.62","9","7.44","1","0.83","90","74.38","10","8.26","4","3.31","5","4.13","9","7.44"
"10916  :  โรงพยาบาลท่าตูม","347","341","98.27","17","4.99","10","2.93","279","81.82","15","4.40","14","4.11","5","1.47","19","5.57","367","355","96.73","18","5.07","21","5.92","276","77.75","23","6.48","10","2.82","5","1.41","15","4.23","370","381","102.97","21","5.51","21","5.51","295","77.43","21","5.51","16","4.20","7","1.84","23","6.04","370","382","103.24","14","3.66","11","2.88","318","83.25","19","4.97","16","4.19","3","0.79","19","4.97"
"10917  :  โรงพยาบาลจอมพระ","277","259","93.50","14","5.41","14","5.41","181","69.88","12","4.63","20","7.72","14","5.41","34","13.13","265","254","95.85","12","4.72","15","5.91","178","70.08","12","4.72","22","8.66","12","4.72","34","13.39","263","262","99.62","7","2.67","12","4.58","201","76.72","16","6.11","16","6.11","10","3.82","26","9.92","239","242","101.26","3","1.24","11","4.55","185","76.45","14","5.79","17","7.02","10","4.13","27","11.16"
"10918  :  โรงพยาบาลปราสาท","252","209","82.94","9","4.31","6","2.87","168","80.38","11","5.26","9","4.31","5","2.39","14","6.70","247","193","78.14","10","5.18","11","5.70","153","79.27","10","5.18","4","2.07","5","2.59","9","4.66","242","161","66.53","12","7.45","8","4.97","114","70.81","12","7.45","7","4.35","8","4.97","15","9.32","234","177","75.64","9","5.08","9","5.08","140","79.10","6","3.39","5","2.82","4","2.26","9","5.08"
"10919  :  โรงพยาบาลกาบเชิง","225","200","88.89","12","6.00","13","6.50","139","69.50","15","7.50","9","4.50","11","5.50","20","10.00","218","195","89.45","18","9.23","14","7.18","132","67.69","12","6.15","11","5.64","8","4.10","19","9.74","213","156","73.24","17","10.90","5","3.21","106","67.95","14","8.97","11","7.05","2","1.28","13","8.33","195","162","83.08","11","6.79","14","8.64","111","68.52","15","9.26","9","5.56","2","1.23","11","6.79"
"10920  :  โรงพยาบาลรัตนบุรี","317","320","100.95","20","6.25","17","5.31","245","76.56","17","5.31","11","3.44","7","2.19","18","5.63","316","325","102.85","19","5.85","24","7.38","250","76.92","7","2.15","13","4.00","8","2.46","21","6.46","312","311","99.68","7","2.25","15","4.82","254","81.67","9","2.89","15","4.82","11","3.54","26","8.36","292","310","106.16","19","6.13","19","6.13","241","77.74","12","3.87","8","2.58","11","3.55","19","6.13"
"10921  :  โรงพยาบาลสนม","118","106","89.83","9","8.49","8","7.55","73","68.87","2","1.89","8","7.55","5","4.72","13","12.26","121","99","81.82","8","8.08","7","7.07","66","66.67","7","7.07","4","4.04","5","5.05","9","9.09","118","74","62.71","4","5.41","1","1.35","64","86.49","0","0.00","3","4.05","1","1.35","4","5.41","117","47","40.17","4","8.51","5","10.64","31","65.96","0","0.00","5","10.64","1","2.13","6","12.77"
"10922  :  โรงพยาบาลศีขรภูมิ","214","213","99.53","25","11.74","18","8.45","143","67.14","6","2.82","13","6.10","8","3.76","21","9.86","209","220","105.26","23","10.45","22","10.00","145","65.91","13","5.91","10","4.55","5","2.27","15","6.82","203","215","105.91","16","7.44","11","5.12","168","78.14","10","4.65","6","2.79","4","1.86","10","4.65","194","209","107.73","14","6.70","13","6.22","157","75.12","9","4.31","10","4.78","5","2.39","15","7.18"
"10923  :  โรงพยาบาลสังขะ","227","166","73.13","30","18.07","15","9.04","101","60.84","8","4.82","5","3.01","4","2.41","9","5.42","226","139","61.50","30","21.58","11","7.91","86","61.87","1","0.72","10","7.19","1","0.72","11","7.91","240","187","77.92","40","21.39","12","6.42","105","56.15","10","5.35","10","5.35","8","4.28","18","9.63","242","97","40.08","16","16.49","12","12.37","61","62.89","5","5.15","1","1.03","2","2.06","3","3.09"
"10924  :  โรงพยาบาลลำดวน","103","98","95.15","2","2.04","8","8.16","71","72.45","5","5.10","8","8.16","3","3.06","11","11.22","85","89","104.71","4","4.49","3","3.37","71","79.78","4","4.49","5","5.62","1","1.12","6","6.74","76","77","101.32","3","3.90","2","2.60","59","76.62","5","6.49","6","7.79","2","2.60","8","10.39","65","68","104.62","3","4.41","3","4.41","55","80.88","0","0.00","4","5.88","2","2.94","6","8.82"
"10925  :  โรงพยาบาลสำโรงทาบ","184","187","101.63","16","8.56","8","4.28","138","73.80","6","3.21","15","8.02","4","2.14","19","10.16","184","178","96.74","16","8.99","8","4.49","127","71.35","9","5.06","11","6.18","6","3.37","17","9.55","175","176","100.57","16","9.09","11","6.25","129","73.30","8","4.55","5","2.84","6","3.41","11","6.25","172","177","102.91","10","5.65","8","4.52","130","73.45","8","4.52","12","6.78","9","5.08","21","11.86"
"10926  :  โรงพยาบาลบัวเชด","140","142","101.43","8","5.63","13","9.15","113","79.58","5","3.52","2","1.41","1","0.70","3","2.11","142","101","71.13","11","10.89","8","7.92","74","73.27","4","3.96","1","0.99","3","2.97","4","3.96","154","45","29.22","7","15.56","9","20.00","28","62.22","1","2.22","0","0.00","0","0.00","0","0.00","157","58","36.94","12","20.69","6","10.34","36","62.07","0","0.00","2","3.45","2","3.45","4","6.90"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","56","53","94.64","5","9.43","6","11.32","37","69.81","1","1.89","1","1.89","1","1.89","2","3.77","51","53","103.92","6","11.32","3","5.66","42","79.25","0","0.00","0","0.00","2","3.77","2","3.77","50","49","98.00","8","16.33","2","4.08","35","71.43","0","0.00","1","2.04","2","4.08","3","6.12","46","47","102.17","5","10.64","2","4.26","38","80.85","1","2.13","1","2.13","0","0.00","1","2.13"
"27842  :  โรงพยาบาลเขวาสินรินทร์","93","53","56.99","3","5.66","4","7.55","32","60.38","5","9.43","6","11.32","3","5.66","9","16.98","89","54","60.67","2","3.70","4","7.41","34","62.96","2","3.70","9","16.67","2","3.70","11","20.37","88","35","39.77","4","11.43","1","2.86","25","71.43","1","2.86","1","2.86","2","5.71","3","8.57","81","34","41.98","3","8.82","0","0.00","26","76.47","2","5.88","1","2.94","2","5.88","3","8.82"
"27843  :  โรงพยาบาลศรีณรงค์","45","32","71.11","2","6.25","3","9.38","20","62.50","1","3.13","1","3.13","4","12.50","5","15.63","41","34","82.93","2","5.88","2","5.88","19","55.88","4","11.76","4","11.76","2","5.88","6","17.65","39","35","89.74","0","0.00","0","0.00","28","80.00","4","11.43","1","2.86","1","2.86","2","5.71","35","29","82.86","0","0.00","0","0.00","27","93.10","0","0.00","1","3.45","1","3.45","2","6.90"
"27844  :  โรงพยาบาลโนนนารายณ์","23","20","86.96","0","0.00","2","10.00","16","80.00","1","5.00","0","0.00","1","5.00","1","5.00","17","14","82.35","1","7.14","0","0.00","12","85.71","1","7.14","0","0.00","0","0.00","0","0.00","18","14","77.78","1","7.14","2","14.29","9","64.29","1","7.14","0","0.00","1","7.14","1","7.14","18","10","55.56","2","20.00","1","10.00","7","70.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10700  :  โรงพยาบาลศรีสะเกษ","105","37","35.24","1","2.70","2","5.41","31","83.78","1","2.70","2","5.41","0","0.00","2","5.41","114","50","43.86","1","2.00","3","6.00","42","84.00","0","0.00","3","6.00","1","2.00","4","8.00","157","62","39.49","1","1.61","5","8.06","47","75.81","4","6.45","2","3.23","2","3.23","4","6.45","271","63","23.25","2","3.17","2","3.17","49","77.78","4","6.35","3","4.76","2","3.17","5","7.94"
"10927  :  โรงพยาบาลยางชุมน้อย","134","121","90.30","1","0.83","0","0.00","107","88.43","7","5.79","3","2.48","3","2.48","6","4.96","127","121","95.28","3","2.48","1","0.83","105","86.78","6","4.96","5","4.13","1","0.83","6","4.96","114","120","105.26","1","0.83","0","0.00","103","85.83","10","8.33","6","5.00","0","0.00","6","5.00","107","48","44.86","0","0.00","0","0.00","40","83.33","4","8.33","3","6.25","1","2.08","4","8.33"
"10928  :  โรงพยาบาลกันทรารมย์","202","164","81.19","12","7.32","11","6.71","107","65.24","9","5.49","14","8.54","9","5.49","23","14.02","201","130","64.68","19","14.62","3","2.31","87","66.92","14","10.77","3","2.31","4","3.08","7","5.38","192","93","48.44","11","11.83","7","7.53","58","62.37","3","3.23","6","6.45","4","4.30","10","10.75","191","109","57.07","14","12.84","5","4.59","70","64.22","4","3.67","7","6.42","4","3.67","11","10.09"
"10929  :  โรงพยาบาลกันทรลักษ์","366","185","50.55","24","12.97","14","7.57","122","65.95","14","7.57","4","2.16","4","2.16","8","4.32","348","211","60.63","18","8.53","6","2.84","147","69.67","13","6.16","17","8.06","9","4.27","26","12.32","336","338","100.60","16","4.73","7","2.07","200","59.17","34","10.06","58","17.16","20","5.92","78","23.08","311","154","49.52","14","9.09","4","2.60","114","74.03","7","4.55","10","6.49","4","2.60","14","9.09"
"10930  :  โรงพยาบาลขุขันธ์","194","187","96.39","8","4.28","16","8.56","143","76.47","10","5.35","6","3.21","4","2.14","10","5.35","197","190","96.45","12","6.32","8","4.21","143","75.26","11","5.79","11","5.79","3","1.58","14","7.37","193","170","88.08","13","7.65","7","4.12","129","75.88","7","4.12","10","5.88","4","2.35","14","8.24","205","191","93.17","14","7.33","6","3.14","150","78.53","5","2.62","5","2.62","7","3.66","12","6.28"
"10931  :  โรงพยาบาลไพรบึง","382","277","72.51","22","7.94","21","7.58","212","76.53","9","3.25","6","2.17","7","2.53","13","4.69","375","313","83.47","28","8.95","17","5.43","231","73.80","13","4.15","14","4.47","10","3.19","24","7.67","382","294","76.96","24","8.16","22","7.48","222","75.51","13","4.42","9","3.06","4","1.36","13","4.42","384","307","79.95","36","11.73","22","7.17","214","69.71","18","5.86","9","2.93","8","2.61","17","5.54"
"10932  :  โรงพยาบาลปรางค์กู่","133","85","63.91","3","3.53","4","4.71","62","72.94","8","9.41","6","7.06","2","2.35","8","9.41","126","74","58.73","4","5.41","3","4.05","53","71.62","6","8.11","5","6.76","2","2.70","7","9.46","130","92","70.77","7","7.61","2","2.17","74","80.43","7","7.61","2","2.17","0","0.00","2","2.17","124","130","104.84","2","1.54","1","0.77","115","88.46","5","3.85","7","5.38","0","0.00","7","5.38"
"10933  :  โรงพยาบาลขุนหาญ","193","145","75.13","12","8.28","10","6.90","102","70.34","10","6.90","7","4.83","3","2.07","10","6.90","187","158","84.49","12","7.59","9","5.70","117","74.05","6","3.80","7","4.43","5","3.16","12","7.59","187","86","45.99","2","2.33","6","6.98","69","80.23","4","4.65","3","3.49","1","1.16","4","4.65","184","84","45.65","4","4.76","4","4.76","70","83.33","3","3.57","2","2.38","1","1.19","3","3.57"
"10934  :  โรงพยาบาลราษีไศล","111","104","93.69","4","3.85","5","4.81","80","76.92","3","2.88","8","7.69","3","2.88","11","10.58","110","98","89.09","3","3.06","2","2.04","77","78.57","9","9.18","2","2.04","1","1.02","3","3.06","120","106","88.33","4","3.77","0","0.00","87","82.08","6","5.66","4","3.77","4","3.77","8","7.55","118","33","27.97","5","15.15","3","9.09","24","72.73","0","0.00","0","0.00","0","0.00","0","0.00"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","139","114","82.01","3","2.63","4","3.51","98","85.96","3","2.63","3","2.63","3","2.63","6","5.26","132","79","59.85","3","3.80","7","8.86","58","73.42","5","6.33","4","5.06","2","2.53","6","7.59","125","87","69.60","4","4.60","3","3.45","62","71.26","6","6.90","7","8.05","4","4.60","11","12.64","112","81","72.32","6","7.41","7","8.64","62","76.54","2","2.47","3","3.70","1","1.23","4","4.94"
"10936  :  โรงพยาบาลบึงบูรพ์","102","93","91.18","8","8.60","3","3.23","75","80.65","0","0.00","2","2.15","3","3.23","5","5.38","101","95","94.06","7","7.37","4","4.21","74","77.89","5","5.26","0","0.00","5","5.26","5","5.26","100","74","74.00","4","5.41","6","8.11","54","72.97","4","5.41","2","2.70","3","4.05","5","6.76","95","80","84.21","6","7.50","2","2.50","67","83.75","2","2.50","2","2.50","0","0.00","2","2.50"
"10937  :  โรงพยาบาลห้วยทับทัน","135","129","95.56","3","2.33","2","1.55","98","75.97","10","7.75","13","10.08","3","2.33","16","12.40","140","126","90.00","5","3.97","7","5.56","92","73.02","11","8.73","9","7.14","2","1.59","11","8.73","133","134","100.75","2","1.49","3","2.24","113","84.33","9","6.72","2","1.49","5","3.73","7","5.22","131","134","102.29","0","0.00","1","0.75","119","88.81","6","4.48","4","2.99","3","2.24","7","5.22"
"10938  :  โรงพยาบาลโนนคูณ","34","17","50.00","1","5.88","1","5.88","13","76.47","1","5.88","1","5.88","0","0.00","1","5.88","34","27","79.41","1","3.70","2","7.41","20","74.07","0","0.00","2","7.41","2","7.41","4","14.81","34","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","30","4","13.33","0","0.00","0","0.00","3","75.00","0","0.00","1","25.00","0","0.00","1","25.00"
"10939  :  โรงพยาบาลศรีรัตนะ","126","110","87.30","3","2.73","8","7.27","89","80.91","3","2.73","4","3.64","3","2.73","7","6.36","125","117","93.60","3","2.56","4","3.42","105","89.74","2","1.71","2","1.71","1","0.85","3","2.56","124","116","93.55","4","3.45","5","4.31","97","83.62","2","1.72","7","6.03","1","0.86","8","6.90","121","115","95.04","2","1.74","4","3.48","102","88.70","3","2.61","3","2.61","1","0.87","4","3.48"
"10940  :  โรงพยาบาลวังหิน","93","92","98.92","4","4.35","1","1.09","77","83.70","5","5.43","2","2.17","1","1.09","3","3.26","92","90","97.83","1","1.11","3","3.33","74","82.22","4","4.44","6","6.67","1","1.11","7","7.78","96","93","96.88","2","2.15","1","1.08","73","78.49","5","5.38","7","7.53","4","4.30","11","11.83","93","88","94.62","2","2.27","2","2.27","65","73.86","5","5.68","2","2.27","7","7.95","9","10.23"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","93","50","53.76","3","6.00","2","4.00","34","68.00","1","2.00","3","6.00","3","6.00","6","12.00","90","57","63.33","4","7.02","4","7.02","42","73.68","3","5.26","2","3.51","1","1.75","3","5.26","82","82","100.00","6","7.32","2","2.44","60","73.17","6","7.32","7","8.54","0","0.00","7","8.54","72","37","51.39","3","8.11","3","8.11","27","72.97","2","5.41","2","5.41","0","0.00","2","5.41"
"10942  :  โรงพยาบาลภูสิงห์","213","207","97.18","11","5.31","10","4.83","163","78.74","11","5.31","5","2.42","5","2.42","10","4.83","217","193","88.94","18","9.33","9","4.66","136","70.47","13","6.74","11","5.70","6","3.11","17","8.81","212","171","80.66","13","7.60","7","4.09","131","76.61","10","5.85","6","3.51","4","2.34","10","5.85","204","182","89.22","24","13.19","6","3.30","119","65.38","17","9.34","4","2.20","11","6.04","15","8.24"
"10943  :  โรงพยาบาลเมืองจันทร์","53","32","60.38","3","9.38","5","15.63","20","62.50","0","0.00","1","3.13","3","9.38","4","12.50","54","51","94.44","5","9.80","3","5.88","39","76.47","1","1.96","3","5.88","0","0.00","3","5.88","48","51","106.25","4","7.84","2","3.92","39","76.47","3","5.88","1","1.96","2","3.92","3","5.88","39","25","64.10","3","12.00","3","12.00","18","72.00","0","0.00","0","0.00","1","4.00","1","4.00"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","91","83","91.21","3","3.61","1","1.20","60","72.29","7","8.43","5","6.02","7","8.43","12","14.46","93","64","68.82","6","9.38","2","3.13","41","64.06","4","6.25","5","7.81","5","7.81","10","15.63","95","16","16.84","0","0.00","1","6.25","9","56.25","1","6.25","1","6.25","4","25.00","5","31.25","95","25","26.32","2","8.00","0","0.00","16","64.00","2","8.00","3","12.00","2","8.00","5","20.00"
"28014  :  โรงพยาบาลพยุห์","66","49","74.24","8","16.33","3","6.12","32","65.31","3","6.12","1","2.04","2","4.08","3","6.12","66","27","40.91","3","11.11","1","3.70","18","66.67","2","7.41","2","7.41","1","3.70","3","11.11","62","48","77.42","6","12.50","1","2.08","34","70.83","3","6.25","0","0.00","2","4.17","2","4.17","57","37","64.91","3","8.11","1","2.70","27","72.97","4","10.81","1","2.70","1","2.70","2","5.41"
