"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"เด็ก 3-5 ปีทั้งหมด[B1]","เด็ก 3-5 ปีที่ชั่งน้ำหนักและวัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","ภาวะผอม[A1]","ร้อยละ","ค่อนข้างผอม[A2]","ร้อยละ","สมส่วน[A3]","ร้อยละ","ภาวะท้วม[A4]","ร้อยละ","ภาวะเริ่มอ้วน[A5]","ร้อยละ","ภาวะอ้วน[A6]","ร้อยละ","ภาวะเริ่มอ้วนและอ้วน[A7]","ร้อยละ","เด็ก 3-5 ปีทั้งหมด[B1]","เด็ก 3-5 ปีที่ชั่งน้ำหนักและวัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","ภาวะผอม[A1]","ร้อยละ","ค่อนข้างผอม[A2]","ร้อยละ","สมส่วน[A3]","ร้อยละ","ภาวะท้วม[A4]","ร้อยละ","ภาวะเริ่มอ้วน[A5]","ร้อยละ","ภาวะอ้วน[A6]","ร้อยละ","ภาวะเริ่มอ้วนและอ้วน[A7]","ร้อยละ","เด็ก 3-5 ปีทั้งหมด[B1]","เด็ก 3-5 ปีที่ชั่งน้ำหนักและวัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","ภาวะผอม[A1]","ร้อยละ","ค่อนข้างผอม[A2]","ร้อยละ","สมส่วน[A3]","ร้อยละ","ภาวะท้วม[A4]","ร้อยละ","ภาวะเริ่มอ้วน[A5]","ร้อยละ","ภาวะอ้วน[A6]","ร้อยละ","ภาวะเริ่มอ้วนและอ้วน[A7]","ร้อยละ","เด็ก 3-5 ปีทั้งหมด[B1]","เด็ก 3-5 ปีที่ชั่งน้ำหนักและวัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","ภาวะผอม[A1]","ร้อยละ","ค่อนข้างผอม[A2]","ร้อยละ","สมส่วน[A3]","ร้อยละ","ภาวะท้วม[A4]","ร้อยละ","ภาวะเริ่มอ้วน[A5]","ร้อยละ","ภาวะอ้วน[A6]","ร้อยละ","ภาวะเริ่มอ้วนและอ้วน[A7]","ร้อยละ"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10866  :  โรงพยาบาลคลองหาด","271","251","92.62","13","5.18","14","5.58","183","72.91","16","6.37","14","5.58","9","3.59","23","9.16","273","253","92.67","9","3.56","8","3.16","204","80.63","15","5.93","12","4.74","5","1.98","17","6.72","275","251","91.27","0","0.00","2","0.80","223","88.84","15","5.98","4","1.59","7","2.79","11","4.38","279","269","96.42","12","4.46","5","1.86","222","82.53","13","4.83","8","2.97","8","2.97","16","5.95"
"10867  :  โรงพยาบาลตาพระยา","183","132","72.13","17","12.88","10","7.58","93","70.45","1","0.76","4","3.03","5","3.79","9","6.82","186","150","80.65","12","8.00","12","8.00","110","73.33","2","1.33","4","2.67","9","6.00","13","8.67","173","59","34.10","7","11.86","5","8.47","40","67.80","2","3.39","3","5.08","2","3.39","5","8.47","164","73","44.51","8","10.96","4","5.48","52","71.23","1","1.37","2","2.74","6","8.22","8","10.96"
"10868  :  โรงพยาบาลวังน้ำเย็น","508","458","90.16","25","5.46","25","5.46","324","70.74","32","6.99","23","5.02","28","6.11","51","11.14","489","484","98.98","36","7.44","18","3.72","324","66.94","42","8.68","30","6.20","25","5.17","55","11.36","487","398","81.72","6","1.51","5","1.26","261","65.58","62","15.58","42","10.55","21","5.28","63","15.83","475","334","70.32","4","1.20","5","1.50","198","59.28","61","18.26","46","13.77","16","4.79","62","18.56"
"10869  :  โรงพยาบาลวัฒนานคร","272","227","83.46","9","3.96","19","8.37","161","70.93","10","4.41","15","6.61","12","5.29","27","11.89","261","228","87.36","11","4.82","11","4.82","165","72.37","8","3.51","10","4.39","21","9.21","31","13.60","241","191","79.25","11","5.76","9","4.71","138","72.25","8","4.19","6","3.14","19","9.95","25","13.09","232","186","80.17","8","4.30","12","6.45","133","71.51","8","4.30","6","3.23","19","10.22","25","13.44"
"10870  :  โรงพยาบาลอรัญประเทศ","284","188","66.20","6","3.19","5","2.66","136","72.34","15","7.98","12","6.38","10","5.32","22","11.70","287","242","84.32","11","4.55","8","3.31","168","69.42","19","7.85","20","8.26","15","6.20","35","14.46","305","140","45.90","2","1.43","2","1.43","103","73.57","12","8.57","15","10.71","5","3.57","20","14.29","318","51","16.04","2","3.92","2","3.92","35","68.63","4","7.84","5","9.80","3","5.88","8","15.69"
"13817  :  โรงพยาบาลเขาฉกรรจ์","139","130","93.53","7","5.38","5","3.85","88","67.69","6","4.62","10","7.69","13","10.00","23","17.69","141","123","87.23","2","1.63","5","4.07","86","69.92","9","7.32","8","6.50","11","8.94","19","15.45","137","77","56.20","3","3.90","1","1.30","50","64.94","8","10.39","7","9.09","8","10.39","15","19.48","138","100","72.46","7","7.00","5","5.00","62","62.00","8","8.00","10","10.00","7","7.00","17","17.00"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10871  :  โรงพยาบาลครบุรี","239","197","82.43","16","8.12","11","5.58","132","67.01","5","2.54","20","10.15","12","6.09","32","16.24","249","228","91.57","19","8.33","11","4.82","165","72.37","5","2.19","11","4.82","14","6.14","25","10.96","253","198","78.26","22","11.11","8","4.04","133","67.17","8","4.04","15","7.58","11","5.56","26","13.13","252","208","82.54","20","9.62","16","7.69","134","64.42","11","5.29","16","7.69","10","4.81","26","12.50"
"10872  :  โรงพยาบาลเสิงสาง","350","308","88.00","9","2.92","6","1.95","223","72.40","25","8.12","18","5.84","24","7.79","42","13.64","357","308","86.27","8","2.60","9","2.92","230","74.68","27","8.77","14","4.55","16","5.19","30","9.74","342","262","76.61","3","1.15","3","1.15","223","85.11","27","10.31","4","1.53","1","0.38","5","1.91","345","323","93.62","17","5.26","11","3.41","249","77.09","22","6.81","10","3.10","13","4.02","23","7.12"
"10873  :  โรงพยาบาลคง","234","221","94.44","9","4.07","13","5.88","149","67.42","19","8.60","14","6.33","17","7.69","31","14.03","226","209","92.48","13","6.22","14","6.70","143","68.42","6","2.87","14","6.70","18","8.61","32","15.31","215","156","72.56","21","13.46","13","8.33","96","61.54","8","5.13","8","5.13","10","6.41","18","11.54","208","186","89.42","16","8.60","17","9.14","123","66.13","10","5.38","6","3.23","14","7.53","20","10.75"
"10874  :  โรงพยาบาลบ้านเหลื่อม","130","106","81.54","10","9.43","4","3.77","83","78.30","1","0.94","5","4.72","3","2.83","8","7.55","129","127","98.45","10","7.87","7","5.51","96","75.59","6","4.72","4","3.15","4","3.15","8","6.30","129","104","80.62","17","16.35","10","9.62","67","64.42","2","1.92","3","2.88","3","2.88","6","5.77","124","109","87.90","16","14.68","18","16.51","63","57.80","3","2.75","3","2.75","5","4.59","8","7.34"
"10875  :  โรงพยาบาลจักราช","309","173","55.99","11","6.36","6","3.47","122","70.52","12","6.94","12","6.94","10","5.78","22","12.72","308","241","78.25","17","7.05","18","7.47","172","71.37","6","2.49","13","5.39","15","6.22","28","11.62","315","109","34.60","4","3.67","6","5.50","73","66.97","9","8.26","5","4.59","10","9.17","15","13.76","305","109","35.74","5","4.59","4","3.67","94","86.24","2","1.83","1","0.92","3","2.75","4","3.67"
"10876  :  โรงพยาบาลโชคชัย","302","284","94.04","22","7.75","8","2.82","215","75.70","7","2.46","13","4.58","14","4.93","27","9.51","300","279","93.00","18","6.45","16","5.73","203","72.76","13","4.66","15","5.38","14","5.02","29","10.39","301","273","90.70","4","1.47","4","1.47","220","80.59","19","6.96","13","4.76","12","4.40","25","9.16","307","292","95.11","23","7.88","8","2.74","201","68.84","22","7.53","17","5.82","20","6.85","37","12.67"
"10877  :  โรงพยาบาลด่านขุนทด","243","204","83.95","3","1.47","3","1.47","151","74.02","8","3.92","12","5.88","23","11.27","35","17.16","241","231","95.85","5","2.16","1","0.43","176","76.19","10","4.33","14","6.06","21","9.09","35","15.15","232","211","90.95","4","1.90","1","0.47","190","90.05","4","1.90","6","2.84","6","2.84","12","5.69","228","138","60.53","7","5.07","1","0.72","81","58.70","9","6.52","11","7.97","24","17.39","35","25.36"
"10878  :  โรงพยาบาลโนนไทย","263","177","67.30","13","7.34","8","4.52","121","68.36","3","1.69","13","7.34","17","9.60","30","16.95","260","251","96.54","1","0.40","0","0.00","229","91.24","12","4.78","5","1.99","4","1.59","9","3.59","257","71","27.63","5","7.04","3","4.23","52","73.24","3","4.23","1","1.41","7","9.86","8","11.27","265","189","71.32","17","8.99","7","3.70","130","68.78","7","3.70","13","6.88","15","7.94","28","14.81"
"10879  :  โรงพยาบาลโนนสูง","191","180","94.24","7","3.89","9","5.00","127","70.56","9","5.00","13","7.22","15","8.33","28","15.56","193","187","96.89","14","7.49","5","2.67","130","69.52","10","5.35","16","8.56","11","5.88","27","14.44","190","186","97.89","3","1.61","4","2.15","157","84.41","10","5.38","8","4.30","4","2.15","12","6.45","188","185","98.40","11","5.95","11","5.95","133","71.89","9","4.86","7","3.78","14","7.57","21","11.35"
"10880  :  โรงพยาบาลขามสะแกแสง","289","258","89.27","15","5.81","13","5.04","157","60.85","16","6.20","26","10.08","27","10.47","53","20.54","292","285","97.60","21","7.37","11","3.86","183","64.21","21","7.37","13","4.56","31","10.88","44","15.44","287","276","96.17","18","6.52","17","6.16","176","63.77","21","7.61","17","6.16","23","8.33","40","14.49","283","271","95.76","20","7.38","18","6.64","172","63.47","19","7.01","17","6.27","23","8.49","40","14.76"
"10881  :  โรงพยาบาลบัวใหญ่","211","201","95.26","13","6.47","11","5.47","149","74.13","6","2.99","10","4.98","10","4.98","20","9.95","218","204","93.58","8","3.92","6","2.94","155","75.98","9","4.41","9","4.41","14","6.86","23","11.27","223","200","89.69","6","3.00","10","5.00","148","74.00","17","8.50","11","5.50","8","4.00","19","9.50","217","204","94.01","7","3.43","11","5.39","154","75.49","6","2.94","12","5.88","14","6.86","26","12.75"
"10882  :  โรงพยาบาลประทาย","209","200","95.69","11","5.50","10","5.00","154","77.00","8","4.00","9","4.50","8","4.00","17","8.50","201","206","102.49","7","3.40","1","0.49","184","89.32","4","1.94","5","2.43","5","2.43","10","4.85","201","192","95.52","2","1.04","1","0.52","187","97.40","0","0.00","2","1.04","0","0.00","2","1.04","202","203","100.50","2","0.99","2","0.99","193","95.07","4","1.97","1","0.49","1","0.49","2","0.99"
"10883  :  โรงพยาบาลปักธงชัย","112","104","92.86","6","5.77","2","1.92","67","64.42","8","7.69","12","11.54","9","8.65","21","20.19","113","106","93.81","5","4.72","5","4.72","73","68.87","10","9.43","7","6.60","6","5.66","13","12.26","113","100","88.50","0","0.00","7","7.00","71","71.00","11","11.00","7","7.00","4","4.00","11","11.00","111","91","81.98","5","5.49","7","7.69","60","65.93","3","3.30","9","9.89","7","7.69","16","17.58"
"10884  :  โรงพยาบาลพิมาย","188","158","84.04","14","8.86","11","6.96","104","65.82","8","5.06","10","6.33","8","5.06","18","11.39","179","145","81.01","9","6.21","4","2.76","105","72.41","7","4.83","9","6.21","10","6.90","19","13.10","172","134","77.91","2","1.49","3","2.24","122","91.04","5","3.73","2","1.49","0","0.00","2","1.49","159","82","51.57","3","3.66","4","4.88","60","73.17","6","7.32","4","4.88","5","6.10","9","10.98"
"10885  :  โรงพยาบาลห้วยแถลง","263","195","74.14","16","8.21","2","1.03","144","73.85","12","6.15","7","3.59","14","7.18","21","10.77","250","207","82.80","16","7.73","3","1.45","155","74.88","13","6.28","3","1.45","14","6.76","17","8.21","243","231","95.06","5","2.16","6","2.60","191","82.68","11","4.76","6","2.60","11","4.76","17","7.36","240","229","95.42","6","2.62","5","2.18","182","79.48","13","5.68","13","5.68","9","3.93","22","9.61"
"10886  :  โรงพยาบาลชุมพวง","267","247","92.51","9","3.64","11","4.45","185","74.90","14","5.67","14","5.67","14","5.67","28","11.34","250","234","93.60","10","4.27","11","4.70","176","75.21","11","4.70","14","5.98","9","3.85","23","9.83","243","200","82.30","6","3.00","4","2.00","159","79.50","15","7.50","8","4.00","7","3.50","15","7.50","241","122","50.62","7","5.74","4","3.28","83","68.03","14","11.48","9","7.38","5","4.10","14","11.48"
"10887  :  โรงพยาบาลสูงเนิน","558","485","86.92","15","3.09","10","2.06","359","74.02","41","8.45","27","5.57","27","5.57","54","11.13","547","452","82.63","15","3.32","18","3.98","335","74.12","27","5.97","26","5.75","25","5.53","51","11.28","553","461","83.36","9","1.95","11","2.39","354","76.79","38","8.24","31","6.72","15","3.25","46","9.98","533","293","54.97","12","4.10","11","3.75","200","68.26","24","8.19","22","7.51","18","6.14","40","13.65"
"10888  :  โรงพยาบาลขามทะเลสอ","142","129","90.85","9","6.98","3","2.33","83","64.34","7","5.43","9","6.98","17","13.18","26","20.16","143","136","95.10","4","2.94","8","5.88","86","63.24","8","5.88","7","5.15","20","14.71","27","19.85","142","109","76.76","10","9.17","4","3.67","64","58.72","5","4.59","6","5.50","18","16.51","24","22.02","141","109","77.30","6","5.50","5","4.59","63","57.80","6","5.50","9","8.26","18","16.51","27","24.77"
"10889  :  โรงพยาบาลสีคิ้ว","398","346","86.93","11","3.18","8","2.31","223","64.45","26","7.51","34","9.83","41","11.85","75","21.68","396","370","93.43","14","3.78","10","2.70","202","54.59","32","8.65","69","18.65","38","10.27","107","28.92","395","331","83.80","8","2.42","4","1.21","215","64.95","32","9.67","29","8.76","41","12.39","70","21.15","400","350","87.50","38","10.86","18","5.14","211","60.29","20","5.71","27","7.71","36","10.29","63","18.00"
"10890  :  โรงพยาบาลปากช่องนานา","142","138","97.18","4","2.90","5","3.62","108","78.26","8","5.80","3","2.17","9","6.52","12","8.70","136","138","101.47","1","0.72","1","0.72","110","79.71","9","6.52","4","2.90","10","7.25","14","10.14","136","105","77.21","5","4.76","4","3.81","83","79.05","0","0.00","5","4.76","6","5.71","11","10.48","130","140","107.69","1","0.71","1","0.71","118","84.29","11","7.86","3","2.14","5","3.57","8","5.71"
"10891  :  โรงพยาบาลหนองบุญมาก","143","131","91.61","5","3.82","5","3.82","105","80.15","8","6.11","4","3.05","4","3.05","8","6.11","151","136","90.07","4","2.94","1","0.74","118","86.76","1","0.74","6","4.41","6","4.41","12","8.82","139","138","99.28","2","1.45","2","1.45","126","91.30","4","2.90","2","1.45","2","1.45","4","2.90","142","138","97.18","6","4.35","5","3.62","105","76.09","4","2.90","11","7.97","7","5.07","18","13.04"
"10892  :  โรงพยาบาลแก้งสนามนาง","210","196","93.33","3","1.53","1","0.51","160","81.63","7","3.57","11","5.61","13","6.63","24","12.24","206","202","98.06","1","0.50","2","0.99","179","88.61","7","3.47","7","3.47","6","2.97","13","6.44","201","183","91.04","0","0.00","0","0.00","166","90.71","6","3.28","5","2.73","6","3.28","11","6.01","203","105","51.72","2","1.90","4","3.81","86","81.90","3","2.86","3","2.86","7","6.67","10","9.52"
"10893  :  โรงพยาบาลโนนแดง","201","119","59.20","1","0.84","2","1.68","82","68.91","10","8.40","12","10.08","12","10.08","24","20.17","189","177","93.65","5","2.82","3","1.69","128","72.32","10","5.65","14","7.91","17","9.60","31","17.51","185","37","20.00","0","0.00","1","2.70","28","75.68","0","0.00","4","10.81","4","10.81","8","21.62","180","172","95.56","12","6.98","7","4.07","122","70.93","7","4.07","9","5.23","14","8.14","23","13.37"
"10894  :  โรงพยาบาลวังน้ำเขียว","89","75","84.27","1","1.33","2","2.67","62","82.67","8","10.67","2","2.67","0","0.00","2","2.67","89","89","100.00","2","2.25","1","1.12","67","75.28","9","10.11","5","5.62","5","5.62","10","11.24","85","84","98.82","0","0.00","4","4.76","72","85.71","2","2.38","1","1.19","5","5.95","6","7.14","83","15","18.07","0","0.00","0","0.00","15","100.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","77","56","72.73","1","1.79","5","8.93","26","46.43","9","16.07","10","17.86","5","8.93","15","26.79","76","60","78.95","6","10.00","2","3.33","35","58.33","1","1.67","6","10.00","7","11.67","13","21.67","80","74","92.50","2","2.70","3","4.05","61","82.43","3","4.05","3","4.05","1","1.35","4","5.41","79","64","81.01","2","3.13","1","1.56","49","76.56","3","4.69","4","6.25","4","6.25","8","12.50"
"11608  :  โรงพยาบาลลำทะเมนชัย","130","129","99.23","2","1.55","1","0.78","113","87.60","9","6.98","1","0.78","2","1.55","3","2.33","117","116","99.15","3","2.59","0","0.00","101","87.07","7","6.03","1","0.86","3","2.59","4","3.45","104","103","99.04","1","0.97","1","0.97","90","87.38","8","7.77","1","0.97","2","1.94","3","2.91","92","91","98.91","0","0.00","2","2.20","78","85.71","8","8.79","3","3.30","0","0.00","3","3.30"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","760","561","73.82","13","2.32","25","4.46","424","75.58","27","4.81","33","5.88","31","5.53","64","11.41","754","201","26.66","11","5.47","5","2.49","122","60.70","15","7.46","16","7.96","16","7.96","32","15.92","740","147","19.86","6","4.08","6","4.08","99","67.35","10","6.80","4","2.72","11","7.48","15","10.20","716","523","73.04","27","5.16","23","4.40","365","69.79","27","5.16","36","6.88","36","6.88","72","13.77"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","379","64","16.89","18","28.13","3","4.69","29","45.31","3","4.69","1","1.56","8","12.50","9","14.06","369","52","14.09","6","11.54","5","9.62","27","51.92","2","3.85","5","9.62","6","11.54","11","21.15","364","19","5.22","0","0.00","1","5.26","12","63.16","3","15.79","0","0.00","2","10.53","2","10.53","359","48","13.37","7","14.58","3","6.25","25","52.08","4","8.33","3","6.25","6","12.50","9","18.75"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","34","1","2.94","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00","0","0.00","0","0.00","34","1","2.94","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00","0","0.00","0","0.00","32","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","31","4","12.90","1","25.00","0","0.00","2","50.00","0","0.00","0","0.00","0","0.00","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","121","73","60.33","5","6.85","2","2.74","54","73.97","1","1.37","7","9.59","4","5.48","11","15.07","122","67","54.92","6","8.96","3","4.48","47","70.15","2","2.99","2","2.99","7","10.45","9","13.43","118","25","21.19","1","4.00","1","4.00","21","84.00","1","4.00","1","4.00","0","0.00","1","4.00","113","45","39.82","0","0.00","2","4.44","35","77.78","1","2.22","3","6.67","4","8.89","7","15.56"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","50","30","60.00","4","13.33","1","3.33","17","56.67","2","6.67","3","10.00","3","10.00","6","20.00","48","32","66.67","2","6.25","2","6.25","21","65.63","2","6.25","2","6.25","2","6.25","4","12.50","52","5","9.62","1","20.00","0","0.00","3","60.00","0","0.00","1","20.00","0","0.00","1","20.00","49","51","104.08","2","3.92","1","1.96","37","72.55","5","9.80","4","7.84","2","3.92","6","11.76"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","106","101","95.28","4","3.96","8","7.92","67","66.34","9","8.91","7","6.93","5","4.95","12","11.88","97","101","104.12","3","2.97","1","0.99","84","83.17","5","4.95","5","4.95","2","1.98","7","6.93","94","93","98.94","1","1.08","0","0.00","82","88.17","5","5.38","4","4.30","1","1.08","5","5.38","79","89","112.66","6","6.74","4","4.49","68","76.40","5","5.62","5","5.62","1","1.12","6","6.74"
"27839  :  โรงพยาบาลบัวลาย","102","95","93.14","5","5.26","7","7.37","61","64.21","9","9.47","6","6.32","7","7.37","13","13.68","101","80","79.21","6","7.50","3","3.75","49","61.25","10","12.50","4","5.00","6","7.50","10","12.50","99","60","60.61","1","1.67","4","6.67","44","73.33","5","8.33","1","1.67","5","8.33","6","10.00","91","82","90.11","12","14.63","1","1.22","50","60.98","6","7.32","7","8.54","6","7.32","13","15.85"
"27840  :  โรงพยาบาลสีดา","70","68","97.14","1","1.47","2","2.94","53","77.94","6","8.82","3","4.41","2","2.94","5","7.35","67","64","95.52","0","0.00","0","0.00","60","93.75","1","1.56","0","0.00","3","4.69","3","4.69","63","37","58.73","0","0.00","0","0.00","36","97.30","0","0.00","1","2.70","0","0.00","1","2.70","62","33","53.23","2","6.06","5","15.15","22","66.67","1","3.03","2","6.06","1","3.03","3","9.09"
"27841  :  โรงพยาบาลเทพารักษ์","188","128","68.09","11","8.59","7","5.47","85","66.41","4","3.13","7","5.47","13","10.16","20","15.63","191","149","78.01","7","4.70","6","4.03","115","77.18","7","4.70","6","4.03","7","4.70","13","8.72","181","185","102.21","4","2.16","2","1.08","169","91.35","3","1.62","1","0.54","5","2.70","6","3.24","181","20","11.05","0","0.00","1","5.00","15","75.00","0","0.00","1","5.00","2","10.00","3","15.00"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10895  :  โรงพยาบาลคูเมือง","384","357","92.97","54","15.13","21","5.88","242","67.79","10","2.80","12","3.36","16","4.48","28","7.84","371","257","69.27","30","11.67","23","8.95","178","69.26","8","3.11","6","2.33","10","3.89","16","6.23","368","192","52.17","19","9.90","14","7.29","135","70.31","7","3.65","5","2.60","11","5.73","16","8.33","359","261","72.70","38","14.56","31","11.88","164","62.84","10","3.83","6","2.30","12","4.60","18","6.90"
"10896  :  โรงพยาบาลกระสัง","243","201","82.72","7","3.48","9","4.48","167","83.08","4","1.99","6","2.99","6","2.99","12","5.97","245","190","77.55","1","0.53","3","1.58","174","91.58","5","2.63","5","2.63","2","1.05","7","3.68","231","227","98.27","2","0.88","7","3.08","207","91.19","6","2.64","3","1.32","1","0.44","4","1.76","224","220","98.21","13","5.91","15","6.82","174","79.09","8","3.64","4","1.82","4","1.82","8","3.64"
"10897  :  โรงพยาบาลนางรอง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10898  :  โรงพยาบาลหนองกี่","272","185","68.01","11","5.95","8","4.32","131","70.81","10","5.41","7","3.78","14","7.57","21","11.35","271","164","60.52","8","4.88","8","4.88","111","67.68","9","5.49","12","7.32","13","7.93","25","15.24","263","106","40.30","5","4.72","5","4.72","72","67.92","6","5.66","7","6.60","9","8.49","16","15.09","250","192","76.80","9","4.69","8","4.17","146","76.04","6","3.13","8","4.17","14","7.29","22","11.46"
"10899  :  โรงพยาบาลละหานทราย","268","217","80.97","20","9.22","15","6.91","161","74.19","6","2.76","9","4.15","4","1.84","13","5.99","268","183","68.28","11","6.01","11","6.01","142","77.60","7","3.83","8","4.37","4","2.19","12","6.56","260","122","46.92","7","5.74","6","4.92","96","78.69","3","2.46","4","3.28","6","4.92","10","8.20","253","219","86.56","11","5.02","13","5.94","166","75.80","13","5.94","10","4.57","6","2.74","16","7.31"
"10900  :  โรงพยาบาลประโคนชัย","362","329","90.88","22","6.69","14","4.26","238","72.34","17","5.17","16","4.86","22","6.69","38","11.55","361","342","94.74","16","4.68","9","2.63","248","72.51","34","9.94","20","5.85","14","4.09","34","9.94","354","336","94.92","7","2.08","1","0.30","227","67.56","55","16.37","34","10.12","11","3.27","45","13.39","357","343","96.08","13","3.79","10","2.92","231","67.35","34","9.91","29","8.45","23","6.71","52","15.16"
"10901  :  โรงพยาบาลบ้านกรวด","381","271","71.13","29","10.70","23","8.49","189","69.74","5","1.85","15","5.54","8","2.95","23","8.49","365","248","67.95","16","6.45","9","3.63","202","81.45","4","1.61","6","2.42","9","3.63","15","6.05","340","38","11.18","3","7.89","1","2.63","31","81.58","3","7.89","0","0.00","0","0.00","0","0.00","340","115","33.82","11","9.57","7","6.09","89","77.39","2","1.74","2","1.74","2","1.74","4","3.48"
