"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"เด็ก 0-5 ปีทั้งหมด[B1]","เด็ก 0-5 ปีชั่งหนัก[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","น้ำหนักน้อย[A1]","ร้อยละ","น้ำหนักค่อนข้างน้อย[A2]","ร้อยละ","น้ำหนักตามเกณฑ์[A3]","ร้อยละ","น้ำหนักค่อนข้างมาก[A4]","ร้อยละ","น้ำหนักมาก[A5]","ร้อยละ","เด็ก 0-5 ปีทั้งหมด[B1]","เด็ก 0-5 ปีชั่งหนัก[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","น้ำหนักน้อย[A1]","ร้อยละ","น้ำหนักค่อนข้างน้อย[A2]","ร้อยละ","น้ำหนักตามเกณฑ์[A3]","ร้อยละ","น้ำหนักค่อนข้างมาก[A4]","ร้อยละ","น้ำหนักมาก[A5]","ร้อยละ","เด็ก 0-5 ปีทั้งหมด[B1]","เด็ก 0-5 ปีชั่งหนัก[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","น้ำหนักน้อย[A1]","ร้อยละ","น้ำหนักค่อนข้างน้อย[A2]","ร้อยละ","น้ำหนักตามเกณฑ์[A3]","ร้อยละ","น้ำหนักค่อนข้างมาก[A4]","ร้อยละ","น้ำหนักมาก[A5]","ร้อยละ","เด็ก 0-5 ปีทั้งหมด[B1]","เด็ก 0-5 ปีชั่งหนัก[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","น้ำหนักน้อย[A1]","ร้อยละ","น้ำหนักค่อนข้างน้อย[A2]","ร้อยละ","น้ำหนักตามเกณฑ์[A3]","ร้อยละ","น้ำหนักค่อนข้างมาก[A4]","ร้อยละ","น้ำหนักมาก[A5]","ร้อยละ"
"10865  :  โรงพยาบาลองครักษ์","70","37","52.86","5","13.51","3","8.11","28","75.68","1","2.70","0","0.00","66","31","46.97","1","3.23","1","3.23","21","67.74","2","6.45","5","16.13","62","25","40.32","0","0.00","2","8.00","18","72.00","1","4.00","3","12.00","58","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10866  :  โรงพยาบาลคลองหาด","517","273","52.80","18","6.59","18","6.59","211","77.29","7","2.56","16","5.86","499","486","97.39","21","4.32","26","5.35","380","78.19","18","3.70","33","6.79","480","483","100.63","9","1.86","20","4.14","419","86.75","14","2.90","20","4.14","451","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10867  :  โรงพยาบาลตาพระยา","207","104","50.24","7","6.73","6","5.77","74","71.15","7","6.73","8","7.69","191","127","66.49","10","7.87","8","6.30","88","69.29","4","3.15","12","9.45","177","74","41.81","2","2.70","5","6.76","59","79.73","5","6.76","3","4.05","163","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10868  :  โรงพยาบาลวังน้ำเย็น","730","340","46.58","22","6.47","15","4.41","254","74.71","14","4.12","32","9.41","692","525","75.87","32","6.10","23","4.38","391","74.48","29","5.52","43","8.19","664","637","95.93","13","2.04","13","2.04","537","84.30","31","4.87","38","5.97","615","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10869  :  โรงพยาบาลวัฒนานคร","210","190","90.48","7","3.68","15","7.89","142","74.74","9","4.74","13","6.84","199","188","94.47","14","7.45","12","6.38","134","71.28","7","3.72","17","9.04","186","169","90.86","11","6.51","10","5.92","124","73.37","4","2.37","16","9.47","163","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10870  :  โรงพยาบาลอรัญประเทศ","576","269","46.70","17","6.32","16","5.95","194","72.12","26","9.67","13","4.83","565","537","95.04","18","3.35","15","2.79","440","81.94","23","4.28","33","6.15","543","522","96.13","8","1.53","15","2.87","437","83.72","22","4.21","34","6.51","527","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13817  :  โรงพยาบาลเขาฉกรรจ์","186","66","35.48","3","4.55","2","3.03","45","68.18","4","6.06","11","16.67","170","98","57.65","6","6.12","4","4.08","68","69.39","8","8.16","11","11.22","161","40","24.84","1","2.50","2","5.00","31","77.50","1","2.50","5","12.50","153","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10871  :  โรงพยาบาลครบุรี","433","258","59.58","7","2.71","14","5.43","197","76.36","14","5.43","22","8.53","410","231","56.34","12","5.19","20","8.66","159","68.83","11","4.76","13","5.63","397","126","31.74","6","4.76","11","8.73","89","70.63","8","6.35","10","7.94","378","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10872  :  โรงพยาบาลเสิงสาง","472","427","90.47","7","1.64","16","3.75","371","86.89","14","3.28","17","3.98","449","436","97.10","11","2.52","17","3.90","376","86.24","8","1.83","19","4.36","427","153","35.83","5","3.27","8","5.23","127","83.01","3","1.96","9","5.88","403","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10873  :  โรงพยาบาลคง","313","154","49.20","7","4.55","3","1.95","122","79.22","5","3.25","14","9.09","300","219","73.00","14","6.39","10","4.57","164","74.89","9","4.11","19","8.68","283","112","39.58","13","11.61","5","4.46","74","66.07","9","8.04","10","8.93","265","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10874  :  โรงพยาบาลบ้านเหลื่อม","191","169","88.48","3","1.78","7","4.14","128","75.74","13","7.69","16","9.47","180","168","93.33","4","2.38","6","3.57","125","74.40","12","7.14","20","11.90","167","84","50.30","2","2.38","5","5.95","58","69.05","6","7.14","13","15.48","160","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10875  :  โรงพยาบาลจักราช","461","221","47.94","10","4.52","13","5.88","169","76.47","9","4.07","17","7.69","437","208","47.60","8","3.85","13","6.25","159","76.44","12","5.77","15","7.21","411","77","18.73","4","5.19","5","6.49","60","77.92","0","0.00","8","10.39","389","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10876  :  โรงพยาบาลโชคชัย","563","546","96.98","25","4.58","22","4.03","395","72.34","27","4.95","46","8.42","542","524","96.68","49","9.35","19","3.63","318","60.69","25","4.77","41","7.82","520","510","98.08","11","2.16","8","1.57","420","82.35","25","4.90","39","7.65","494","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10877  :  โรงพยาบาลด่านขุนทด","453","429","94.70","13","3.03","11","2.56","363","84.62","13","3.03","23","5.36","437","432","98.86","2","0.46","2","0.46","403","93.29","5","1.16","19","4.40","413","270","65.38","5","1.85","9","3.33","226","83.70","12","4.44","17","6.30","385","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10878  :  โรงพยาบาลโนนไทย","464","243","52.37","17","7.00","11","4.53","159","65.43","8","3.29","27","11.11","443","289","65.24","9","3.11","13","4.50","165","57.09","10","3.46","27","9.34","425","165","38.82","6","3.64","6","3.64","118","71.52","6","3.64","20","12.12","403","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10879  :  โรงพยาบาลโนนสูง","265","255","96.23","6","2.35","7","2.75","217","85.10","3","1.18","19","7.45","252","251","99.60","4","1.59","8","3.19","219","87.25","10","3.98","9","3.59","238","234","98.32","3","1.28","2","0.85","206","88.03","10","4.27","12","5.13","227","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10880  :  โรงพยาบาลขามสะแกแสง","460","430","93.48","19","4.42","22","5.12","332","77.21","19","4.42","34","7.91","437","435","99.54","19","4.37","33","7.59","306","70.34","29","6.67","43","9.89","413","423","102.42","15","3.55","11","2.60","307","72.58","33","7.80","54","12.77","392","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10881  :  โรงพยาบาลบัวใหญ่","318","311","97.80","12","3.86","22","7.07","241","77.49","16","5.14","17","5.47","308","301","97.73","7","2.33","9","2.99","254","84.39","13","4.32","16","5.32","295","131","44.41","11","8.40","9","6.87","90","68.70","9","6.87","11","8.40","275","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10882  :  โรงพยาบาลประทาย","332","314","94.58","2","0.64","8","2.55","277","88.22","8","2.55","15","4.78","314","316","100.64","19","6.01","24","7.59","252","79.75","3","0.95","17","5.38","298","299","100.34","4","1.34","3","1.00","269","89.97","9","3.01","13","4.35","277","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10883  :  โรงพยาบาลปักธงชัย","182","169","92.86","6","3.55","12","7.10","137","81.07","5","2.96","7","4.14","174","165","94.83","6","3.64","8","4.85","132","80.00","4","2.42","12","7.27","168","50","29.76","0","0.00","4","8.00","37","74.00","5","10.00","2","4.00","159","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10884  :  โรงพยาบาลพิมาย","254","162","63.78","11","6.79","14","8.64","119","73.46","5","3.09","10","6.17","244","151","61.89","10","6.62","9","5.96","103","68.21","9","5.96","15","9.93","234","139","59.40","9","6.47","6","4.32","107","76.98","4","2.88","11","7.91","220","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10885  :  โรงพยาบาลห้วยแถลง","428","384","89.72","17","4.43","16","4.17","293","76.30","21","5.47","33","8.59","409","212","51.83","18","8.49","10","4.72","161","75.94","8","3.77","15","7.08","391","222","56.78","15","6.76","9","4.05","168","75.68","9","4.05","19","8.56","371","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10886  :  โรงพยาบาลชุมพวง","441","414","93.88","18","4.35","13","3.14","332","80.19","21","5.07","27","6.52","428","367","85.75","13","3.54","12","3.27","291","79.29","23","6.27","26","7.08","411","324","78.83","21","6.48","16","4.94","242","74.69","17","5.25","27","8.33","390","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10887  :  โรงพยาบาลสูงเนิน","923","407","44.10","14","3.44","30","7.37","296","72.73","25","6.14","30","7.37","886","528","59.59","37","7.01","37","7.01","381","72.16","25","4.73","39","7.39","846","297","35.11","16","5.39","25","8.42","202","68.01","17","5.72","25","8.42","801","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10888  :  โรงพยาบาลขามทะเลสอ","290","239","82.41","10","4.18","9","3.77","186","77.82","7","2.93","25","10.46","280","203","72.50","10","4.93","8","3.94","148","72.91","8","3.94","25","12.32","258","206","79.84","11","5.34","5","2.43","151","73.30","14","6.80","22","10.68","235","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10889  :  โรงพยาบาลสีคิ้ว","346","299","86.42","12","4.01","7","2.34","228","76.25","21","7.02","29","9.70","331","310","93.66","10","3.23","14","4.52","198","63.87","27","8.71","49","15.81","310","292","94.19","4","1.37","4","1.37","200","68.49","29","9.93","50","17.12","294","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10890  :  โรงพยาบาลปากช่องนานา","244","155","63.52","12","7.74","8","5.16","117","75.48","4","2.58","12","7.74","234","122","52.14","17","13.93","4","3.28","70","57.38","4","3.28","13","10.66","225","55","24.44","12","21.82","6","10.91","27","49.09","1","1.82","5","9.09","214","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10891  :  โรงพยาบาลหนองบุญมาก","179","166","92.74","4","2.41","4","2.41","151","90.96","2","1.20","2","1.20","171","168","98.25","10","5.95","5","2.98","139","82.74","5","2.98","6","3.57","165","47","28.48","2","4.26","2","4.26","38","80.85","0","0.00","4","8.51","152","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10892  :  โรงพยาบาลแก้งสนามนาง","314","212","67.52","6","2.83","9","4.25","164","77.36","16","7.55","16","7.55","300","299","99.67","7","2.34","15","5.02","244","81.61","9","3.01","21","7.02","284","281","98.94","7","2.49","13","4.63","232","82.56","7","2.49","20","7.12","272","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10893  :  โรงพยาบาลโนนแดง","277","153","55.23","7","4.58","6","3.92","111","72.55","6","3.92","18","11.76","256","214","83.59","17","7.94","14","6.54","151","70.56","9","4.21","19","8.88","239","83","34.73","7","8.43","8","9.64","59","71.08","4","4.82","3","3.61","229","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","116","112","96.55","4","3.57","8","7.14","84","75.00","10","8.93","6","5.36","105","109","103.81","7","6.42","5","4.59","74","67.89","9","8.26","14","12.84","100","100","100.00","1","1.00","0","0.00","73","73.00","14","14.00","12","12.00","95","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","135","123","91.11","5","4.07","2","1.63","107","86.99","0","0.00","8","6.50","129","126","97.67","4","3.17","4","3.17","107","84.92","3","2.38","7","5.56","118","119","100.85","2","1.68","4","3.36","105","88.24","2","1.68","5","4.20","110","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","165","107","64.85","4","3.74","7","6.54","87","81.31","6","5.61","3","2.80","155","96","61.94","4","4.17","9","9.38","76","79.17","5","5.21","2","2.08","154","51","33.12","1","1.96","3","5.88","38","74.51","4","7.84","4","7.84","148","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","812","573","70.57","8","1.40","7","1.22","472","82.37","43","7.50","38","6.63","731","519","71.00","63","12.14","62","11.95","327","63.01","18","3.47","41","7.90","674","88","13.06","3","3.41","1","1.14","67","76.14","5","5.68","11","12.50","600","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","468","70","14.96","0","0.00","4","5.71","52","74.29","8","11.43","5","7.14","433","52","12.01","1","1.92","1","1.92","39","75.00","5","9.62","5","9.62","402","36","8.96","1","2.78","3","8.33","25","69.44","2","5.56","4","11.11","375","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","41","7","17.07","0","0.00","0","0.00","5","71.43","0","0.00","1","14.29","40","19","47.50","0","0.00","0","0.00","17","89.47","0","0.00","1","5.26","40","2","5.00","0","0.00","0","0.00","0","0.00","0","0.00","1","50.00","36","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","223","99","44.39","4","4.04","3","3.03","75","75.76","4","4.04","12","12.12","213","93","43.66","2","2.15","10","10.75","65","69.89","3","3.23","11","11.83","202","42","20.79","2","4.76","6","14.29","30","71.43","0","0.00","3","7.14","189","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","43","20","46.51","0","0.00","1","5.00","17","85.00","0","0.00","1","5.00","40","18","45.00","1","5.56","1","5.56","14","77.78","1","5.56","1","5.56","36","10","27.78","0","0.00","1","10.00","6","60.00","1","10.00","2","20.00","34","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","79","40","50.63","0","0.00","2","5.00","30","75.00","2","5.00","6","15.00","79","28","35.44","0","0.00","1","3.57","25","89.29","2","7.14","0","0.00","76","22","28.95","1","4.55","1","4.55","17","77.27","0","0.00","3","13.64","75","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","118","110","93.22","6","5.45","3","2.73","89","80.91","3","2.73","8","7.27","112","109","97.32","2","1.83","3","2.75","94","86.24","2","1.83","8","7.34","107","107","100.00","1","0.93","4","3.74","92","85.98","4","3.74","5","4.67","102","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27839  :  โรงพยาบาลบัวลาย","133","133","100.00","3","2.26","5","3.76","112","84.21","7","5.26","5","3.76","120","116","96.67","1","0.86","3","2.59","96","82.76","8","6.90","8","6.90","113","12","10.62","1","8.33","0","0.00","10","83.33","0","0.00","0","0.00","107","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27840  :  โรงพยาบาลสีดา","78","78","100.00","4","5.13","1","1.28","65","83.33","3","3.85","3","3.85","73","73","100.00","0","0.00","2","2.74","63","86.30","4","5.48","4","5.48","69","24","34.78","2","8.33","2","8.33","15","62.50","1","4.17","4","16.67","61","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27841  :  โรงพยาบาลเทพารักษ์","340","183","53.82","19","10.38","9","4.92","127","69.40","10","5.46","12","6.56","324","226","69.75","19","8.41","25","11.06","148","65.49","12","5.31","16","7.08","311","129","41.48","19","14.73","6","4.65","86","66.67","7","5.43","9","6.98","293","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10895  :  โรงพยาบาลคูเมือง","587","533","90.80","11","2.06","25","4.69","429","80.49","25","4.69","37","6.94","557","549","98.56","14","2.55","19","3.46","453","82.51","24","4.37","32","5.83","535","377","70.47","27","7.16","8","2.12","290","76.92","22","5.84","24","6.37","503","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10896  :  โรงพยาบาลกระสัง","350","295","84.29","6","2.03","9","3.05","251","85.08","14","4.75","12","4.07","333","323","97.00","10","3.10","8","2.48","282","87.31","7","2.17","15","4.64","316","320","101.27","4","1.25","11","3.44","291","90.94","4","1.25","10","3.13","301","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10897  :  โรงพยาบาลนางรอง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10898  :  โรงพยาบาลหนองกี่","258","104","40.31","3","2.88","4","3.85","81","77.88","6","5.77","5","4.81","240","205","85.42","9","4.39","13","6.34","164","80.00","9","4.39","8","3.90","218","106","48.62","8","7.55","7","6.60","73","68.87","8","7.55","9","8.49","203","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10899  :  โรงพยาบาลละหานทราย","358","348","97.21","20","5.75","19","5.46","289","83.05","8","2.30","12","3.45","330","289","87.58","14","4.84","21","7.27","236","81.66","7","2.42","9","3.11","311","155","49.84","17","10.97","7","4.52","119","76.77","5","3.23","5","3.23","291","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10900  :  โรงพยาบาลประโคนชัย","604","550","91.06","8","1.45","4","0.73","494","89.82","18","3.27","25","4.55","581","533","91.74","20","3.75","21","3.94","433","81.24","20","3.75","31","5.82","549","227","41.35","17","7.49","17","7.49","160","70.48","8","3.52","18","7.93","514","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10901  :  โรงพยาบาลบ้านกรวด","441","216","48.98","9","4.17","12","5.56","181","83.80","4","1.85","8","3.70","420","288","68.57","7","2.43","18","6.25","248","86.11","4","1.39","9","3.13","393","200","50.89","12","6.00","10","5.00","157","78.50","10","5.00","8","4.00","364","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10902  :  โรงพยาบาลพุทไธสง","440","273","62.05","6","2.20","17","6.23","191","69.96","17","6.23","34","12.45","419","377","89.98","12","3.18","12","3.18","294","77.98","16","4.24","35","9.28","404","404","100.00","20","4.95","16","3.96","308","76.24","18","4.46","36","8.91","385","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10904  :  โรงพยาบาลลำปลายมาศ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10905  :  โรงพยาบาลสตึก","200","191","95.50","5","2.62","8","4.19","165","86.39","4","2.09","8","4.19","185","109","58.92","5","4.59","2","1.83","92","84.40","4","3.67","4","3.67","166","81","48.80","5","6.17","3","3.70","63","77.78","6","7.41","4","4.94","139","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10906  :  โรงพยาบาลปะคำ","249","132","53.01","1","0.76","0","0.00","128","96.97","1","0.76","1","0.76","235","233","99.15","22","9.44","13","5.58","181","77.68","2","0.86","7","3.00","222","119","53.60","11","9.24","10","8.40","80","67.23","7","5.88","7","5.88","208","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10907  :  โรงพยาบาลนาโพธิ์","181","98","54.14","4","4.08","4","4.08","73","74.49","6","6.12","9","9.18","176","177","100.57","3","1.69","8","4.52","136","76.84","6","3.39","19","10.73","169","96","56.80","4","4.17","3","3.13","69","71.88","7","7.29","11","11.46","160","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10908  :  โรงพยาบาลหนองหงส์","247","230","93.12","8","3.48","11","4.78","198","86.09","2","0.87","8","3.48","235","233","99.15","9","3.86","7","3.00","202","86.70","5","2.15","7","3.00","222","225","101.35","0","0.00","1","0.44","210","93.33","4","1.78","8","3.56","207","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10909  :  โรงพยาบาลพลับพลาชัย","578","568","98.27","16","2.82","19","3.35","488","85.92","15","2.64","26","4.58","552","462","83.70","26","5.63","20","4.33","388","83.98","10","2.16","17","3.68","532","235","44.17","19","8.09","14","5.96","167","71.06","10","4.26","22","9.36","497","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10910  :  โรงพยาบาลห้วยราช","165","145","87.88","9","6.21","10","6.90","116","80.00","2","1.38","8","5.52","162","155","95.68","12","7.74","11","7.10","117","75.48","6","3.87","8","5.16","158","149","94.30","8","5.37","8","5.37","121","81.21","4","2.68","7","4.70","150","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10911  :  โรงพยาบาลโนนสุวรรณ","292","272","93.15","10","3.68","8","2.94","230","84.56","4","1.47","18","6.62","281","271","96.44","5","1.85","7","2.58","237","87.45","3","1.11","16","5.90","268","239","89.18","3","1.26","1","0.42","219","91.63","7","2.93","8","3.35","250","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10912  :  โรงพยาบาลชำนิ","123","120","97.56","4","3.33","4","3.33","100","83.33","8","6.67","4","3.33","115","111","96.52","6","5.41","5","4.50","85","76.58","6","5.41","8","7.21","107","67","62.62","0","0.00","0","0.00","61","91.04","2","2.99","4","5.97","100","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","160","144","90.00","8","5.56","7","4.86","113","78.47","5","3.47","11","7.64","153","146","95.42","2","1.37","2","1.37","130","89.04","2","1.37","10","6.85","142","141","99.30","7","4.96","4","2.84","118","83.69","3","2.13","9","6.38","131","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10914  :  โรงพยาบาลโนนดินแดง","251","236","94.02","12","5.08","13","5.51","207","87.71","1","0.42","2","0.85","237","236","99.58","10","4.24","12","5.08","204","86.44","3","1.27","5","2.12","220","220","100.00","7","3.18","20","9.09","189","85.91","2","0.91","1","0.45","205","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
