"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีที่ชั่งน้ำหนักและวัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","ภาวะผอม[A1]","ร้อยละ","ค่อนข้างผอม[A2]","ร้อยละ","สมส่วน[A3]","ร้อยละ","ภาวะท้วม[A4]","ร้อยละ","ภาวะเริ่มอ้วน[A5]","ร้อยละ","ภาวะอ้วน[A6]","ร้อยละ","ภาวะเริ่มอ้วนและอ้วน[A7]","ร้อยละ","เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีที่ชั่งน้ำหนักและวัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","ภาวะผอม[A1]","ร้อยละ","ค่อนข้างผอม[A2]","ร้อยละ","สมส่วน[A3]","ร้อยละ","ภาวะท้วม[A4]","ร้อยละ","ภาวะเริ่มอ้วน[A5]","ร้อยละ","ภาวะอ้วน[A6]","ร้อยละ","ภาวะเริ่มอ้วนและอ้วน[A7]","ร้อยละ","เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีที่ชั่งน้ำหนักและวัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","ภาวะผอม[A1]","ร้อยละ","ค่อนข้างผอม[A2]","ร้อยละ","สมส่วน[A3]","ร้อยละ","ภาวะท้วม[A4]","ร้อยละ","ภาวะเริ่มอ้วน[A5]","ร้อยละ","ภาวะอ้วน[A6]","ร้อยละ","ภาวะเริ่มอ้วนและอ้วน[A7]","ร้อยละ","เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีที่ชั่งน้ำหนักและวัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","ภาวะผอม[A1]","ร้อยละ","ค่อนข้างผอม[A2]","ร้อยละ","สมส่วน[A3]","ร้อยละ","ภาวะท้วม[A4]","ร้อยละ","ภาวะเริ่มอ้วน[A5]","ร้อยละ","ภาวะอ้วน[A6]","ร้อยละ","ภาวะเริ่มอ้วนและอ้วน[A7]","ร้อยละ"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28005  :  โรงพยาบาลเมืองพัทยา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28006  :  โรงพยาบาลเกาะจันทร์","111","78","70.27","4","5.13","4","5.13","53","67.95","8","10.26","5","6.41","4","5.13","9","11.54","101","74","73.27","3","4.05","6","8.11","50","67.57","3","4.05","8","10.81","4","5.41","12","16.22","91","64","70.33","8","12.50","2","3.13","44","68.75","4","6.25","3","4.69","3","4.69","6","9.38","85","56","65.88","2","3.57","4","7.14","40","71.43","4","7.14","1","1.79","4","7.14","5","8.93"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","92","60","65.22","2","3.33","0","0.00","53","88.33","0","0.00","4","6.67","1","1.67","5","8.33","75","52","69.33","2","3.85","3","5.77","35","67.31","6","11.54","4","7.69","2","3.85","6","11.54","60","64","106.67","4","6.25","2","3.13","49","76.56","6","9.38","1","1.56","2","3.13","3","4.69","43","50","116.28","2","4.00","1","2.00","43","86.00","3","6.00","0","0.00","1","2.00","1","2.00"
"10828  :  โรงพยาบาลบ้านฉาง","805","167","20.75","21","12.57","10","5.99","108","64.67","7","4.19","12","7.19","9","5.39","21","12.57","757","184","24.31","15","8.15","15","8.15","127","69.02","10","5.43","12","6.52","5","2.72","17","9.24","706","180","25.50","12","6.67","9","5.00","124","68.89","18","10.00","10","5.56","6","3.33","16","8.89","634","223","35.17","10","4.48","17","7.62","154","69.06","16","7.17","13","5.83","13","5.83","26","11.66"
"10829  :  โรงพยาบาลแกลง","149","71","47.65","3","4.23","2","2.82","59","83.10","2","2.82","2","2.82","3","4.23","5","7.04","135","36","26.67","1","2.78","1","2.78","23","63.89","3","8.33","6","16.67","2","5.56","8","22.22","122","65","53.28","1","1.54","3","4.62","48","73.85","4","6.15","6","9.23","3","4.62","9","13.85","111","51","45.95","1","1.96","1","1.96","39","76.47","2","3.92","6","11.76","2","3.92","8","15.69"
"10830  :  โรงพยาบาลวังจันทร์","155","123","79.35","8","6.50","2","1.63","102","82.93","2","1.63","0","0.00","6","4.88","6","4.88","147","123","83.67","3","2.44","8","6.50","93","75.61","7","5.69","8","6.50","4","3.25","12","9.76","139","121","87.05","4","3.31","5","4.13","89","73.55","11","9.09","5","4.13","6","4.96","11","9.09","125","121","96.80","4","3.31","5","4.13","86","71.07","9","7.44","9","7.44","5","4.13","14","11.57"
"10831  :  โรงพยาบาลบ้านค่าย","72","37","51.39","2","5.41","0","0.00","30","81.08","0","0.00","2","5.41","3","8.11","5","13.51","66","37","56.06","3","8.11","1","2.70","25","67.57","4","10.81","2","5.41","2","5.41","4","10.81","59","30","50.85","3","10.00","1","3.33","23","76.67","2","6.67","0","0.00","1","3.33","1","3.33","56","39","69.64","4","10.26","3","7.69","28","71.79","2","5.13","1","2.56","1","2.56","2","5.13"
"10832  :  โรงพยาบาลปลวกแดง","881","274","31.10","13","4.74","17","6.20","212","77.37","19","6.93","8","2.92","5","1.82","13","4.74","797","289","36.26","26","9.00","22","7.61","177","61.25","26","9.00","17","5.88","19","6.57","36","12.46","710","294","41.41","20","6.80","17","5.78","204","69.39","23","7.82","18","6.12","11","3.74","29","9.86","617","299","48.46","21","7.02","22","7.36","204","68.23","18","6.02","14","4.68","18","6.02","32","10.70"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","64","32","50.00","4","12.50","0","0.00","18","56.25","2","6.25","4","12.50","3","9.38","7","21.88","61","28","45.90","2","7.14","1","3.57","18","64.29","1","3.57","2","7.14","3","10.71","5","17.86","54","33","61.11","2","6.06","2","6.06","23","69.70","1","3.03","1","3.03","2","6.06","3","9.09","48","33","68.75","1","3.03","0","0.00","23","69.70","1","3.03","1","3.03","4","12.12","5","15.15"
"23962  :  โรงพยาบาลนิคมพัฒนา","69","38","55.07","0","0.00","1","2.63","30","78.95","2","5.26","2","5.26","1","2.63","3","7.89","64","34","53.13","2","5.88","1","2.94","22","64.71","5","14.71","3","8.82","1","2.94","4","11.76","60","36","60.00","1","2.78","2","5.56","25","69.44","1","2.78","4","11.11","3","8.33","7","19.44","51","29","56.86","2","6.90","2","6.90","21","72.41","0","0.00","1","3.45","2","6.90","3","10.34"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10834  :  โรงพยาบาลขลุง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10836  :  โรงพยาบาลเขาสุกิม","154","55","35.71","2","3.64","3","5.45","37","67.27","5","9.09","5","9.09","3","5.45","8","14.55","141","59","41.84","5","8.47","1","1.69","47","79.66","4","6.78","0","0.00","2","3.39","2","3.39","130","59","45.38","4","6.78","1","1.69","47","79.66","3","5.08","3","5.08","1","1.69","4","6.78","117","68","58.12","2","2.94","2","2.94","49","72.06","5","7.35","7","10.29","2","2.94","9","13.24"
"10837  :  โรงพยาบาลสองพี่น้อง","156","116","74.36","10","8.62","4","3.45","85","73.28","9","7.76","4","3.45","4","3.45","8","6.90","144","110","76.39","6","5.45","7","6.36","85","77.27","4","3.64","6","5.45","2","1.82","8","7.27","134","79","58.96","9","11.39","6","7.59","54","68.35","3","3.80","2","2.53","3","3.80","5","6.33","120","83","69.17","7","8.43","6","7.23","54","65.06","6","7.23","3","3.61","4","4.82","7","8.43"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","269","288","107.06","14","4.86","14","4.86","214","74.31","18","6.25","12","4.17","13","4.51","25","8.68","235","247","105.11","10","4.05","6","2.43","219","88.66","7","2.83","4","1.62","1","0.40","5","2.02","206","206","100.00","34","16.50","15","7.28","139","67.48","5","2.43","6","2.91","5","2.43","11","5.34","169","172","101.78","10","5.81","13","7.56","133","77.33","2","1.16","3","1.74","7","4.07","10","5.81"
"10839  :  โรงพยาบาลมะขาม","40","35","87.50","0","0.00","3","8.57","26","74.29","2","5.71","3","8.57","1","2.86","4","11.43","36","33","91.67","1","3.03","1","3.03","26","78.79","2","6.06","3","9.09","0","0.00","3","9.09","28","24","85.71","1","4.17","0","0.00","19","79.17","1","4.17","2","8.33","1","4.17","3","12.50","25","18","72.00","1","5.56","0","0.00","13","72.22","2","11.11","1","5.56","1","5.56","2","11.11"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10841  :  โรงพยาบาลสอยดาว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10842  :  โรงพยาบาลแก่งหางแมว","127","110","86.61","6","5.45","5","4.55","87","79.09","2","1.82","5","4.55","5","4.55","10","9.09","118","110","93.22","4","3.64","6","5.45","86","78.18","3","2.73","8","7.27","3","2.73","11","10.00","106","94","88.68","7","7.45","3","3.19","75","79.79","3","3.19","2","2.13","4","4.26","6","6.38","94","66","70.21","9","13.64","4","6.06","45","68.18","4","6.06","4","6.06","0","0.00","4","6.06"
"10843  :  โรงพยาบาลนายายอาม","51","22","43.14","1","4.55","3","13.64","13","59.09","1","4.55","3","13.64","1","4.55","4","18.18","50","31","62.00","0","0.00","1","3.23","25","80.65","2","6.45","2","6.45","1","3.23","3","9.68","46","23","50.00","0","0.00","4","17.39","13","56.52","1","4.35","2","8.70","3","13.04","5","21.74","44","29","65.91","3","10.34","3","10.34","18","62.07","2","6.90","0","0.00","1","3.45","1","3.45"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","82","60","73.17","1","1.67","2","3.33","52","86.67","2","3.33","2","3.33","0","0.00","2","3.33","73","30","41.10","1","3.33","1","3.33","25","83.33","1","3.33","0","0.00","2","6.67","2","6.67","64","36","56.25","0","0.00","1","2.78","29","80.56","1","2.78","2","5.56","1","2.78","3","8.33","52","37","71.15","0","0.00","2","5.41","24","64.86","4","10.81","6","16.22","1","2.70","7","18.92"
"10696  :  โรงพยาบาลตราด","67","44","65.67","2","4.55","1","2.27","32","72.73","6","13.64","1","2.27","2","4.55","3","6.82","58","26","44.83","1","3.85","3","11.54","20","76.92","0","0.00","1","3.85","1","3.85","2","7.69","52","37","71.15","7","18.92","2","5.41","25","67.57","2","5.41","0","0.00","1","2.70","1","2.70","45","21","46.67","0","0.00","3","14.29","15","71.43","1","4.76","1","4.76","1","4.76","2","9.52"
"10845  :  โรงพยาบาลคลองใหญ่","336","193","57.44","3","1.55","5","2.59","131","67.88","20","10.36","21","10.88","13","6.74","34","17.62","326","197","60.43","2","1.02","9","4.57","129","65.48","23","11.68","20","10.15","13","6.60","33","16.75","303","217","71.62","8","3.69","6","2.76","145","66.82","22","10.14","21","9.68","14","6.45","35","16.13","282","210","74.47","6","2.86","10","4.76","144","68.57","17","8.10","23","10.95","10","4.76","33","15.71"
"10846  :  โรงพยาบาลเขาสมิง","229","162","70.74","10","6.17","6","3.70","117","72.22","14","8.64","8","4.94","6","3.70","14","8.64","225","173","76.89","2","1.16","4","2.31","130","75.14","15","8.67","12","6.94","9","5.20","21","12.14","215","153","71.16","0","0.00","6","3.92","118","77.12","11","7.19","14","9.15","4","2.61","18","11.76","204","145","71.08","9","6.21","7","4.83","97","66.90","15","10.34","8","5.52","8","5.52","16","11.03"
"10847  :  โรงพยาบาลบ่อไร่","215","129","60.00","6","4.65","6","4.65","91","70.54","5","3.88","15","11.63","4","3.10","19","14.73","203","163","80.30","7","4.29","7","4.29","114","69.94","11","6.75","15","9.20","8","4.91","23","14.11","186","162","87.10","7","4.32","7","4.32","115","70.99","10","6.17","13","8.02","7","4.32","20","12.35","178","157","88.20","9","5.73","5","3.18","120","76.43","6","3.82","9","5.73","8","5.10","17","10.83"
"10848  :  โรงพยาบาลแหลมงอบ","157","127","80.89","3","2.36","3","2.36","99","77.95","14","11.02","6","4.72","2","1.57","8","6.30","144","121","84.03","6","4.96","4","3.31","96","79.34","7","5.79","4","3.31","4","3.31","8","6.61","135","116","85.93","5","4.31","5","4.31","85","73.28","8","6.90","6","5.17","7","6.03","13","11.21","124","119","95.97","5","4.20","3","2.52","84","70.59","9","7.56","3","2.52","14","11.76","17","14.29"
"10849  :  โรงพยาบาลเกาะกูด","50","32","64.00","1","3.13","0","0.00","20","62.50","3","9.38","2","6.25","5","15.63","7","21.88","46","41","89.13","0","0.00","1","2.44","29","70.73","3","7.32","2","4.88","5","12.20","7","17.07","41","25","60.98","1","4.00","0","0.00","12","48.00","1","4.00","3","12.00","6","24.00","9","36.00","37","25","67.57","0","0.00","1","4.00","16","64.00","2","8.00","3","12.00","3","12.00","6","24.00"
"13816  :  โรงพยาบาลเกาะช้าง","38","29","76.32","1","3.45","0","0.00","18","62.07","6","20.69","1","3.45","2","6.90","3","10.34","35","29","82.86","1","3.45","1","3.45","18","62.07","3","10.34","4","13.79","1","3.45","5","17.24","31","29","93.55","1","3.45","0","0.00","23","79.31","1","3.45","2","6.90","1","3.45","3","10.34","28","30","107.14","1","3.33","0","0.00","20","66.67","4","13.33","2","6.67","3","10.00","5","16.67"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10833  :  โรงพยาบาลท่าตะเกียบ","129","95","73.64","3","3.16","5","5.26","67","70.53","5","5.26","6","6.32","7","7.37","13","13.68","117","119","101.71","1","0.84","4","3.36","100","84.03","6","5.04","3","2.52","3","2.52","6","5.04","99","102","103.03","0","0.00","3","2.94","84","82.35","7","6.86","4","3.92","3","2.94","7","6.86","86","87","101.16","2","2.30","1","1.15","71","81.61","3","3.45","7","8.05","2","2.30","9","10.34"
"10850  :  โรงพยาบาลบางคล้า","205","174","84.88","9","5.17","3","1.72","109","62.64","26","14.94","13","7.47","10","5.75","23","13.22","183","167","91.26","9","5.39","5","2.99","120","71.86","11","6.59","13","7.78","7","4.19","20","11.98","167","140","83.83","3","2.14","8","5.71","98","70.00","18","12.86","3","2.14","8","5.71","11","7.86","143","143","100.00","11","7.69","1","0.70","73","51.05","29","20.28","15","10.49","13","9.09","28","19.58"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10852  :  โรงพยาบาลบางปะกง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10853  :  โรงพยาบาลบ้านโพธิ์","73","54","73.97","7","12.96","1","1.85","28","51.85","5","9.26","6","11.11","5","9.26","11","20.37","65","58","89.23","4","6.90","2","3.45","29","50.00","4","6.90","11","18.97","7","12.07","18","31.03","58","43","74.14","3","6.98","0","0.00","28","65.12","5","11.63","1","2.33","5","11.63","6","13.95","54","50","92.59","3","6.00","0","0.00","36","72.00","6","12.00","2","4.00","2","4.00","4","8.00"
"10854  :  โรงพยาบาลพนมสารคาม","158","87","55.06","3","3.45","4","4.60","55","63.22","6","6.90","11","12.64","7","8.05","18","20.69","142","127","89.44","8","6.30","2","1.57","88","69.29","11","8.66","14","11.02","4","3.15","18","14.17","126","114","90.48","5","4.39","2","1.75","86","75.44","7","6.14","9","7.89","5","4.39","14","12.28","113","106","93.81","4","3.77","3","2.83","76","71.70","5","4.72","12","11.32","6","5.66","18","16.98"
"10855  :  โรงพยาบาลสนามชัยเขต","196","106","54.08","2","1.89","3","2.83","86","81.13","4","3.77","8","7.55","2","1.89","10","9.43","184","143","77.72","4","2.80","4","2.80","109","76.22","9","6.29","8","5.59","5","3.50","13","9.09","167","135","80.84","6","4.44","3","2.22","108","80.00","10","7.41","8","5.93","0","0.00","8","5.93","148","131","88.51","3","2.29","8","6.11","101","77.10","3","2.29","9","6.87","4","3.05","13","9.92"
"10856  :  โรงพยาบาลแปลงยาว","355","281","79.15","13","4.63","10","3.56","201","71.53","13","4.63","23","8.19","20","7.12","43","15.30","343","284","82.80","12","4.23","6","2.11","203","71.48","12","4.23","24","8.45","24","8.45","48","16.90","311","269","86.50","16","5.95","9","3.35","197","73.23","17","6.32","12","4.46","17","6.32","29","10.78","283","279","98.59","7","2.51","11","3.94","213","76.34","17","6.09","16","5.73","14","5.02","30","10.75"
"13747  :  โรงพยาบาลราชสาส์น","185","102","55.14","6","5.88","3","2.94","67","65.69","9","8.82","7","6.86","9","8.82","16","15.69","175","131","74.86","8","6.11","0","0.00","86","65.65","19","14.50","9","6.87","9","6.87","18","13.74","167","117","70.06","5","4.27","3","2.56","83","70.94","5","4.27","13","11.11","7","5.98","20","17.09","151","146","96.69","2","1.37","4","2.74","114","78.08","7","4.79","9","6.16","9","6.16","18","12.33"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","4","2","50.00","0","0.00","0","0.00","1","50.00","0","0.00","1","50.00","0","0.00","1","50.00","3","1","33.33","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00","0","0.00","0","0.00","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","2","1","50.00","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10857  :  โรงพยาบาลกบินทร์บุรี","319","224","70.22","6","2.68","7","3.13","187","83.48","9","4.02","10","4.46","5","2.23","15","6.70","307","242","78.83","9","3.72","3","1.24","208","85.95","9","3.72","10","4.13","3","1.24","13","5.37","284","232","81.69","8","3.45","6","2.59","188","81.03","12","5.17","12","5.17","5","2.16","17","7.33","263","238","90.49","5","2.10","5","2.10","201","84.45","10","4.20","10","4.20","7","2.94","17","7.14"
"10858  :  โรงพยาบาลนาดี","139","50","35.97","2","4.00","3","6.00","40","80.00","2","4.00","1","2.00","2","4.00","3","6.00","124","78","62.90","3","3.85","0","0.00","64","82.05","3","3.85","4","5.13","3","3.85","7","8.97","114","57","50.00","1","1.75","2","3.51","44","77.19","5","8.77","3","5.26","2","3.51","5","8.77","101","52","51.49","0","0.00","2","3.85","43","82.69","3","5.77","3","5.77","1","1.92","4","7.69"
"10859  :  โรงพยาบาลบ้านสร้าง","72","17","23.61","0","0.00","1","5.88","15","88.24","0","0.00","0","0.00","1","5.88","1","5.88","68","19","27.94","2","10.53","1","5.26","13","68.42","2","10.53","1","5.26","0","0.00","1","5.26","65","30","46.15","1","3.33","2","6.67","22","73.33","2","6.67","0","0.00","2","6.67","2","6.67","61","19","31.15","1","5.26","0","0.00","15","78.95","0","0.00","2","10.53","1","5.26","3","15.79"
"10860  :  โรงพยาบาลประจันตคาม","176","74","42.05","1","1.35","3","4.05","62","83.78","0","0.00","5","6.76","3","4.05","8","10.81","166","78","46.99","2","2.56","5","6.41","62","79.49","2","2.56","4","5.13","3","3.85","7","8.97","149","67","44.97","2","2.99","1","1.49","50","74.63","3","4.48","7","10.45","3","4.48","10","14.93","129","60","46.51","0","0.00","3","5.00","52","86.67","1","1.67","0","0.00","3","5.00","3","5.00"
"10861  :  โรงพยาบาลศรีมหาโพธิ","168","93","55.36","5","5.38","5","5.38","81","87.10","1","1.08","1","1.08","0","0.00","1","1.08","165","122","73.94","1","0.82","3","2.46","115","94.26","0","0.00","2","1.64","1","0.82","3","2.46","160","70","43.75","1","1.43","2","2.86","62","88.57","2","2.86","2","2.86","1","1.43","3","4.29","145","29","20.00","3","10.34","3","10.34","17","58.62","2","6.90","3","10.34","1","3.45","4","13.79"
"10862  :  โรงพยาบาลศรีมโหสถ","283","168","59.36","5","2.98","5","2.98","128","76.19","7","4.17","16","9.52","7","4.17","23","13.69","267","103","38.58","1","0.97","3","2.91","78","75.73","8","7.77","7","6.80","6","5.83","13","12.62","239","113","47.28","8","7.08","4","3.54","87","76.99","7","6.19","5","4.42","2","1.77","7","6.19","220","154","70.00","8","5.19","7","4.55","119","77.27","8","5.19","6","3.90","6","3.90","12","7.79"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","98","20","20.41","0","0.00","1","5.00","16","80.00","1","5.00","0","0.00","2","10.00","2","10.00","93","20","21.51","0","0.00","0","0.00","16","80.00","3","15.00","1","5.00","0","0.00","1","5.00","88","24","27.27","1","4.17","0","0.00","21","87.50","1","4.17","1","4.17","0","0.00","1","4.17","83","26","31.33","1","3.85","1","3.85","18","69.23","4","15.38","2","7.69","0","0.00","2","7.69"
"10698  :  โรงพยาบาลนครนายก","255","162","63.53","6","3.70","6","3.70","120","74.07","12","7.41","10","6.17","7","4.32","17","10.49","239","154","64.44","12","7.79","7","4.55","91","59.09","7","4.55","17","11.04","14","9.09","31","20.13","217","118","54.38","12","10.17","11","9.32","77","65.25","5","4.24","6","5.08","4","3.39","10","8.47","196","146","74.49","3","2.05","14","9.59","94","64.38","9","6.16","13","8.90","12","8.22","25","17.12"
"10863  :  โรงพยาบาลปากพลี","22","21","95.45","1","4.76","0","0.00","14","66.67","3","14.29","2","9.52","0","0.00","2","9.52","21","20","95.24","0","0.00","3","15.00","14","70.00","1","5.00","2","10.00","0","0.00","2","10.00","20","16","80.00","0","0.00","2","12.50","11","68.75","0","0.00","1","6.25","1","6.25","2","12.50","17","18","105.88","0","0.00","2","11.11","13","72.22","1","5.56","0","0.00","2","11.11","2","11.11"
"10864  :  โรงพยาบาลบ้านนา","143","110","76.92","6","5.45","0","0.00","80","72.73","8","7.27","5","4.55","11","10.00","16","14.55","129","102","79.07","7","6.86","2","1.96","71","69.61","8","7.84","6","5.88","7","6.86","13","12.75","116","98","84.48","3","3.06","4","4.08","67","68.37","7","7.14","10","10.20","7","7.14","17","17.35","106","85","80.19","3","3.53","1","1.18","65","76.47","7","8.24","5","5.88","3","3.53","8","9.41"
"10865  :  โรงพยาบาลองครักษ์","57","42","73.68","1","2.38","1","2.38","28","66.67","5","11.90","1","2.38","4","9.52","5","11.90","54","33","61.11","2","6.06","1","3.03","17","51.52","4","12.12","4","12.12","5","15.15","9","27.27","50","37","74.00","3","8.11","2","5.41","22","59.46","4","10.81","3","8.11","2","5.41","5","13.51","46","41","89.13","4","9.76","1","2.44","25","60.98","1","2.44","2","4.88","7","17.07","9","21.95"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
